sentences,filename
"Untreated sleep apnea is also an occupational health and safety hazard, preventing sleep -deprived workers and their companies from meeting their full potential of safety and productivity.",RMD_2019.pdf
"The potential econ omic benefits to national healthcare budgets are, on a different measure, equally significant.",RMD_2019.pdf
"For all these reasons, pursuing healthy sleep and healthy breathing is important to us all and demands our collective focus.",RMD_2019.pdf
Our approach to ESG issues follows this corporate purpose and drives our priorities.,RMD_2019.pdf
"What we do behind the scenes to deliver high -quality, innovative products and services touches many of the ESG issues reflected in this report.",RMD_2019.pdf
"We invest heavily in research and development, both through our own world -class team efforts, and in partnership with key outside research organizations that help broaden our impact.",RMD_2019.pdf
"Our corporate culture demands and values this innovation, not just in medical science, but also in disease awareness, policy development , and in our own team’s ResMed 18/19 Report on ESG Issues Page 5 of 48 operating excellence.",RMD_2019.pdf
"Strict legal compliance and an emphasis on safety, quality, environmental, privacy, and data security are all integral elements to the global ResMed culture.",RMD_2019.pdf
"We know our performance, products , and solutions ar e only as good as our people.",RMD_2019.pdf
"We seek the best people we can find, and support them to be the best they can be.",RMD_2019.pdf
"We understand that people – our ResMedian team, our suppliers, our partners in healthcare delivery, our distributors, and our ultimate customer, the patient – all need an environment and culture that encourages and promotes the best outcomes.",RMD_2019.pdf
"We are proud of ResMed’s sound environmental and governance record, and that our social contribution is substantial in the communities we serve locally and worldwide.",RMD_2019.pdf
"On behalf of 7,500+ ResMedians, thank you for your support to help us in our mission and vocation: to help hundreds of millions of people sleep better, breathe better, and live healthier, higher -quality lives away from the hospital.",RMD_2019.pdf
Thank you al so for your diligence in reading this ESG report from our ResMed team of experts in the field.,RMD_2019.pdf
"Yours sincerely, Michael “Mick” Farrell CEO, ResMed Key ESG indicators Table 1 captures our significant data.",RMD_2019.pdf
"We present more detailed data on the indicated pages, for our primary manufacturing and distribution sites over the three years .",RMD_2019.pdf
"Table 1: Key ESG performance indicators Economic Performance June 30 2019 June 30 2018 June 30 2017 Economic value generated and distrubited (US$’000) :1 Revenue 2,606,572 2,340,196 2,066,737 Cost of goods sold2 1,069,987 978,032 864,992 Salaries and wages 644,145 573,561 532,747 Interest paid to lenders 36,156 28,355 28,236 Taxes paid to government3 114,255 205,724 77,396 Donation s to research foundation 800 750 600 Donations to other community purposes 1,726 1,000 235 Investment in research and development 180,651 155,149 144,467 Environmental Performance Total energy use (GJ) 128,136 127,676 129,990 ResMed 18/19 Report on ESG Issues Page 6 of 48 Energy intensity (GJ/$m rev.)",RMD_2019.pdf
"49.2 54.6 62.9 Total scope I and II greenhouse gas emissions (tCO 2e) 19,193 19,353 22,290 Significant NO, SO, and other air emissions 0 0 0 Total water withdrawal (kL) * 60,246 62,514 64,083 Percentage of waste recycled by weight ** 60% 57% 76% Paper use (sheets per person per year) 1,121 1,512 1,298 Monetary value of environmental fines and sanctions $0 $0 $0 Social performance Annual voluntary employee turnover *** 14.8% 18.9% 16.7% Fatalities 0 0 0 Lost time injury rate (injuries per million employee hours) 2.84 2.22 1.66 Percentage senior (VP or above) executives , female 32% 27% 21% Material breaches of marketing and labelling regulations 0 0 0 Monetary value of fines and sanctions for production of market -related non-compliance $0 $0 $0 * Major sites Australia and the US only ** Global ex -Switzerland *** Voluntary 1 Detailed financial accounts are disclosed in our 2017 Annual Report at: http://investor.resmed.com/investor -relations/default.aspx 2 Includes all payments to third parties for materials and services used in production 3 Includes major income tax measures RESMED IN BRIEF Founded in 1989, and headquartered in San Diego, California , ResMed pioneer s innovative solutions that treat and keep people out of the hospital, empowering them to live healthier, higher -quality lives.",RMD_2019.pdf
"Our cloud -connected medical devices transform care for people with sleep apnea, COPD, and other chroni c diseases.",RMD_2019.pdf
Our comprehensive out -of- hospital software platforms support the professionals and caregivers who help people stay healthy in the home or care setting of their choice.,RMD_2019.pdf
"By enabling better care, we improve quality of life, reduce the impact chron ic disease, and lower costs for consumers and healthcare systems in more than 1 40 countries.",RMD_2019.pdf
Locations and business Our principal global operations and functional support team locations are summarized below.,RMD_2019.pdf
Our primary headquarter sites in San Diego and Sydney are owned while all other sites are leased.,RMD_2019.pdf
"Table 2: ResMed site locations Regions Primary Locations Full-Time Employee Equivalent Roles Americas California: San Diego, Moreno Valley, Chatsworth Georgia: Atlanta, Peachtree Corners 2,812 Administration, manufacturing, sales and marketing, quality, distribution, customer service, ResMed 18/19 Report on ESG Issues Page 7 of 48 Kansas: Overland Park Minnesota: Minneapolis Nova Scotia: Halifax Pennsylvania: Media Wisconsin: Paddock Lake product development, software development Asia Pacific Australia, China, India, Japan, South Korea, Malaysia, New Zealand, Singapore 3,176 Administration, manufacturing, sales and marketing, quality, distribution, customer service, product development, IT shared services Europe Finland, France, Germany, Ireland, Norway, Netherlands, Spain, Sweden, Switzerland , United Kingdom 1,252 Administration, distribution, customer service, sales and marketing, quality Administration, product development , and distribution ResMed’s corporate headquarters is at its 230,000 -square -foot facility in San Diego, California , USA .",RMD_2019.pdf
"Further corporate hubs are at Bella Vista (Sydney ), NSW, Australia; Atlanta , Georgia, USA; and Munich- Martinsried, Germany.",RMD_2019.pdf
"Our principal research and development center i s in Sydney, with further research conducted at Chatsworth, California , USA ; Dublin, Ireland; Halifax, Nova Scotia , Canada ; Munich -Martinsried, Germany ; and Singapore.",RMD_2019.pdf
"Distribution centers are located in Atlanta; Moreno Valley, California , USA ; Roermond, Netherlands; Abingdon, UK; Basel, Switzerland; Lyon, France ; and Bremen, Germany.",RMD_2019.pdf
Our German home healthcare services are managed from Martinsried and Gremsdorf.,RMD_2019.pdf
"Manufacturing operations Our principal manufacturing operations occupy a 155,000 -square -foot facility at our Sydney site and a 95,000 -square - foot facility in Singapore.",RMD_2019.pdf
"Other manufacturing is currentl y undertaken at our 174,000 -square -foot assembly and distribu tion facility in Atlanta , Georgia, USA, as well as another manufacturing site in Suzhou, China.",RMD_2019.pdf
"Further manufacturin g is conducted at Lyon, France ; Chatsworth, California, USA; and Johor Bahru, Malaysia.",RMD_2019.pdf
"Sales and marketing We currently market our products in more than 1 40 countries , using a network of distributors and our direct sales force.",RMD_2019.pdf
 North America and Latin America represent a pproximately 65% of net revenues.,RMD_2019.pdf
Our products are typically purchased by a home healthcare dealer who then sell s our products to the patient.,RMD_2019.pdf
The decision to purchase our products is made or influenced by one or more of the following individuals or organizations: the prescribing p hysician and their employees ; the home healthcare dealer; the insurer ; and the patient.,RMD_2019.pdf
"Our field sales organization includes regional territory representatives, program development specialists , and regional sales directors.",RMD_2019.pdf
ResMed 18/19 Report on ESG Issues Page 8 of 48 We also market our products directly to sleep clinics.,RMD_2019.pdf
Patients who are diagnosed with obstructive sleep apnea ( OSA) and pr escribed continuous positive airway pressure ( CPAP) treatment are typically referred by the diagnosing sleep clinic to a home healthcare dealer to fill the prescription.,RMD_2019.pdf
"The home healthcare dealer, in consultation with the referring physician, will assist the patient in selecting the equipment, fitting the patient with the appropriate mask , and setting the flow generator pressure to the prescribed level.",RMD_2019.pdf
 Europe and Asia Pacific represent a pproximately 3 5% of net revenues .,RMD_2019.pdf
"In Europe , we have wholly owned subsidiaries in Austria, Czech Republic, Finland, France, Germany, Ireland, Norway, Netherlands, Poland, Sweden, Switzerland , and the United Kingdom, and use independent distributors elsewhere.",RMD_2019.pdf
"In many European countries , we sell our products to home healthca re dealers who then sell the products to patients.",RMD_2019.pdf
"In Germany, we also operate a home healthcare company that provides products and services directly to patients and receives reimbursement directly from third -party government or private insurance payers .",RMD_2019.pdf
"In Asia Pacific , we have wholly owned subsidiaries in Australia, China, Hong Kong, India, Japan, New Zealand, South Korea, and Taiwan , and use a combination of our direct sales force and independent distributors.",RMD_2019.pdf
"ResMed 18/19 Report on ESG Issues Page 9 of 48 Relevant awards We have received the following recent awards relevant to our ESG performances: Table 3: ResM ed awards , 2017–2019 Year Award Recipient Awarded for 2019 “JUST 100” Forbes ResMed #1 Corporate Citizen in Healthcare & Equipment Services 2019 Canada’s Top 100 Employers ResMed Atlantic Canada’s Top Employers 2019 Grad Australia ResMed Australia’s Top 100 Graduate Employers 2019 AAGE Top 75 Graduate Employers ResMed Australian Association of Graduate Employers 2019 CanadaStop100 ResMed Nova Scotia’s Top Employers 2019 “Best in KLAS” MatrixCare Long -Term Care Software 2019 “Best Complete HME Management Solution” Brightree HME Business New Product Awards: Brightree Business Management Software 2019 “Best Specialized Solution” Brightree HME Business New Product Awards: Brightree Patient Hub app 2019 “Best Overall Health Administration Software” Brightree MedTech Breakth rough Award: Home Health and Hospice EMR solution 2019 “Dealmaker of the Year” ResMed Medtech Insight 2019 “Top Workplace” Propeller Wisconsin State Journal 2019 “Intelligent Health Association Award” Propeller Dignity Health: improving patient care and health delivery 2019 “Best Overall Medical Device Product” ResMed MedTech Breakthrough Award for AirMini 2019 Good Design - Product Design Category ResMed Good Design Australia Awards, AirFitN30i and AirFit P30i 2019 Winner for San Diego Large Company Leadership ResMed (Mick Farrell) San Diego Union Tribune 2019 San Diego’s Top Workplace ResMed San Diego Union Tribune 2018 “JUST 100 ” Forbes ResMed Top Corporate Citizen ResMed 18/19 Report on ESG Issues Page 10 of 48 2018 “Best in KLAS” MatrixCare Long -Term Care Software 2018 Wisconsin Innovation Award Propeller 2017 MD+DI ResMed Medtech Company of the Year (finalist) 2017 MD+DI ResMed Top Medical Device Company to Work for 2017 “JUST 100” Forbes ResMed Top U.S. Corporate Citizens 2017 “Best in KLAS” MatrixCare Long -Term Care Software 2017 “50 Most Innovative Companies” Propeller Fast Company 2017 “Australian Good Design Awards” ResMed Best Design for CPAP, CPAP Masks: AirMini, AirFit N20 , AirFit F20 , AirTouch F20 ResMed 18/19 Report on ESG Issues Page 11 of 48 GOVERNANCE Our corporate governance principles outline how we hold ourselves accountable to shareholders and stakeholders.",RMD_2019.pdf
These principles address the operation of our board and its sub- committees ; strategic and succession planning; and director qualifications.,RMD_2019.pdf
Corporate governance Our board has adopted corporate governance guidelines to assist in exercising its responsibilities in accordance with our constitution and all applicable laws and regul ations.,RMD_2019.pdf
"These include the regulations of the US Securities and Exchange Commission ( SEC) and the rules of both the New York Stock Exchange (NYSE) and the Australian Securities Exchange (ASX ), on which ResMed is listed.",RMD_2019.pdf
"The guidelines are posted on our investor website, investor.resmed.com .",RMD_2019.pdf
Our board will continue to evaluate its governance structures as ResMed’s business evolves to ensure that we manage the business for the long -term interests of our shareholders and other stakeholders.,RMD_2019.pdf
"A more detailed review of our governance is provided in our annual proxy statement to shareholders, issued under section 14(a) of the Securities Exchange Act.",RMD_2019.pdf
"Govern ance s tructure ResMed is governed b y a board of eight directors and through four standing board committees: Audit (3 directors), Compensation (3 directors), Compliance Oversight (3 directors), and Nominating and Governance (3 directors).",RMD_2019.pdf
Each committee is composed of independent directors.,RMD_2019.pdf
Michael (“Mick”) Farrell has served as ResMed's chief executive officer and a member of the board of directors since March 2013.,RMD_2019.pdf
"Robert (“Rob”) Douglas was simultaneously appointed as ResMed’s president, in addition to his continuing role as chief operatin g officer.",RMD_2019.pdf
"Our founder, Dr .",RMD_2019.pdf
"Peter Farrell, is our non -executive chairman of the board.",RMD_2019.pdf
Ron Taylor serves as our lead independent director.,RMD_2019.pdf
"Our board members have a variety of backgrounds, which reflects our continuing efforts to achieve a diversity of view points , experience, and knowledge as well as ethnicities and genders.",RMD_2019.pdf
Our board is comprised of three female directors and five male directors.,RMD_2019.pdf
"Board independence All board members other than Peter Farrell and Mick Farrell are independent under the listing standards of the NYSE, with no material commercial or personal relationship with ResMed that would impair their independence.",RMD_2019.pdf
"Currently, our independent directors and their tenures are as follows: Mr. Rich Sulpizio and Mr. Ron Taylor since 2005; Ms. Carol Burt since 2013; Ms. Karen Drexler since November 2017 ; Ms. Har jit Gill since November 2018; and J an De Witte since May 2019 .",RMD_2019.pdf
"ResMed 18/19 Report on ESG Issues Page 12 of 48 In February 2020, we adopted an annual election process for our board .",RMD_2019.pdf
"At our 2020 and 2021 annual stockholders’ meetings, the directors proposed for election will serve until the next year’s annual meeting.",RMD_2019.pdf
"Beginning with the 2022 annual meeting, all directors will be elected for terms lasting until the next year’s annual meeting.",RMD_2019.pdf
"There is no limit to the number of terms a director may serve, nor a set retirement age.",RMD_2019.pdf
"The board has adopted a majority voting policy, under which an incumbent director who does not receive a majority of votes for re -election must tender a resi gnation to the board.",RMD_2019.pdf
"The board will determine whether to accept or reject the tendered resignation, and disclose the results and rationale within 90 days of the election.",RMD_2019.pdf
The chair of the board’s Nominating and Governance Committee (currently Ron Taylor) also serves as our lead director.,RMD_2019.pdf
"The lead director presides over meetings of our independent directors (generally held each quarter), acts as a liaison between the independent directors and chairman, communicates with stockholders as appropriate, and fulfills other duties that support sound corporate governance.",RMD_2019.pdf
"Under our corporate governance guidelines, directors have direct access to company management to secure the information they need for their duties.",RMD_2019.pdf
Board performance Our board’s N ominating and G overnance Committee has the delegated purposes of: • Evaluating the board’s overall effectiveness in representing stockholders and otherwise contributing to lasting value creation at ResMed ; • Assisting in selecting board and committee members ; and • Reviewing developments in corporate governance practices.,RMD_2019.pdf
"The committee oversees an annual formal review of these matters, concentrating on the performance of the board as a whole, as well as that of individual members.",RMD_2019.pdf
"The Nominating and G overnance Committee follows a process of regularly reviewing board composition and board refreshment, with a long -term perspective, and maintains a database of desired director skills and experience.",RMD_2019.pdf
The performance of directors who are seeking re- election at the end of their three- year term is ultimately reviewed by stockholders through their votes at the annual stockholder meeting.,RMD_2019.pdf
Our independent directors review the performance of the chief executive officer annually.,RMD_2019.pdf
"Board and executive remuneration Our board’s C ompensation Committee reviews cash compensation , benefits , perquisites, and equity compensation of directors and executives , including target and actual short -term incentives.",RMD_2019.pdf
The committee’s in -depth review of director and executives ’ compensation is published in our proxy statement to stockholders before ResMed’s annual general meetings.,RMD_2019.pdf
The principles governing our executive compensation program include: ResMed 18/19 Report on ESG Issues Page 13 of 48 • Pay-for-performance.,RMD_2019.pdf
"Pay-for-performance , align ment with stockholder interests , and largely at- risk compensation are the cornerstones of our compensation program.",RMD_2019.pdf
"A significant portion of our executives’ compensation is at risk and tied to the achievement of pre- established short- term corporate financial objectives through our annual cash incentive programs that our corporate officers earn based on achieving our goals relating to adjusted net sales and adjusted operating profit, weighted equally .",RMD_2019.pdf
These two measures represent fundamental financial metrics: top -line sales and the portion of those top -line sales that fall to the bottom line.,RMD_2019.pdf
Our executives in charge of a principal unit have 60% of their incentive opportunity tied to achieving set go als for the same metrics at the business unit level and the remaining 40% tied to the corporate goals.,RMD_2019.pdf
All payouts are determined in accordance with these objective performance metrics.,RMD_2019.pdf
"Executive officer payouts ranged from 96% to 121% of target in F iscal Year 2019 with no discretion applied to the amount paid , with the payouts reflect ing our strong performance and our rigorous goals.",RMD_2019.pdf
• Provide market -competitive compensation .,RMD_2019.pdf
Our objective is to provide a target total compensation program that is competitive with similarly sized US -based public companies in the medical device and medical technology industries with which we compete for executive talent.,RMD_2019.pdf
"The committee reviews ben chmark data for the individual and for the group as a whole, but does not target a specific benchmark level.",RMD_2019.pdf
"For our executives, total target compensation should reflect a relatively lower emphasis on salary and a higher percentage of pay at risk in the fo rm of an annual cash incentive and equity awards.",RMD_2019.pdf
"The guideline is broad, to recognize individual situations, and also allows us to reflect the fact that we set challenging targets for our incentive programs.",RMD_2019.pdf
"• Make informed decision s. The committee has retained FW Cook, Inc., an independent compensation consultant, to advise the committee with respect to compensation matters for executive officers , and to perform a comprehensive market analysis of our executive compensation program, pay levels , and relative operating performance.",RMD_2019.pdf
FW Cook performs no work for us other than its work providing executive compensation consulting services to the committee.,RMD_2019.pdf
"Risk and ESG oversight While our full board retains general risk oversight, our board committees oversee particular risks, periodically updating the full board.",RMD_2019.pdf
"The primary risk responsibilities for the committees are: Audit Committee Overseeing financial risk, capital risk , and financial compliance risk, as well a s internal controls over financial reporting Compensation Committee Overseeing our compensation philosophy and practices , as well as the balance between risk -taking and rewards to senior officers Nominating and Governance Committee Evaluating each director’s independence and the effectiveness of our corporate governance guidelines and code of business conduct, as well as overseeing management’s succession planning ResMed 18/19 Report on ESG Issues Page 14 of 48 Compliance Oversight Committee Reviewing and overseeing matters related to our compliance with United States federal healthcare program requirements and the obligations of ResMed Corp. under the corporate integrity agreement Oversight of general business risks, including but not limited to material environmental and social risks, is retained by the full board.",RMD_2019.pdf
A company -wide business risk analysis is undertaken periodically by management.,RMD_2019.pdf
"The following ESG -related risks are among those that face the business: • Government and private insurance plans may not adequately reimburse our customers for our products ; • Health care reform policies and legislation , including the US Patient Protection , the Affordable Care Act , and changes to the US F ood and Drug Administration (FDA) 510(k) process, may have material adverse effect s on our industry and our results of operations ; and ResMed 18/19 Report on ESG Issues Page 15 of 48 • Other changes to the FDA’s quality and testing standards, and failure to comply promptly with those standards, may have an adverse effect on our business.",RMD_2019.pdf
"These are in addition to standard business ris ks such as threats from competition, fluctuations in currency exchange rates, the challenge of supporting continued growth and business acquisitions, disruptions to supply, and intellectual property claims ( see our 2019 annual report ).",RMD_2019.pdf
Business integrity The best protection of integrity is to instill a culture that values honesty and ethics: doing what’s right every day; relying on our pe ople’s good judgment and sense of fairness ; reporting unethical behavior ; and taking appropriate action.,RMD_2019.pdf
"All our directors, officers , and employees are nonetheless guided by our C ode of B usiness Conduct & Ethics, which is published on our website .",RMD_2019.pdf
"The code summarizes the compliance and ethical standards we expect of our people, the procedures for any suspected breach, and the consequences of any substantiated breach.",RMD_2019.pdf
The code also constitutes ResMed’s code of ethics under US law and the New York Stock Exchange’s listing standards.,RMD_2019.pdf
"It deals with conflicts of interest; confidential information; fair dealing with customers, suppliers , and com petitors; and compliance with financial reporting, insider trading , and other financial market regulation s. The code is not intended to be a comprehensive rulebook and cannot address all situations that may arise.",RMD_2019.pdf
It provides contacts for the company’s eth ics compliance officer and our global general counsel should any employee require assistance beyond an immediate supervisor.,RMD_2019.pdf
"Where permissible, we also have a toll -free hotline to an independent company for employees or others who want to speak up but pre fer to remain anonymous.",RMD_2019.pdf
The code prohibits retaliation against any employee who has taken action in good faith to seek help on or report a suspected breach of the code.,RMD_2019.pdf
Ethics and corruption We are committed to a strong ethics and compliance culture.,RMD_2019.pdf
We do not tolerate actions or behaviors that are inconsistent with our values or violate the ResMed Code of Conduct or applicable laws and regulations.,RMD_2019.pdf
"The code insists on compliance with laws and regulations covering bribery and gratuities, political contrib utions, medical sales, and kickbacks.",RMD_2019.pdf
"Under the code, client entertainment should not exceed reasonable and customary business practice s where allowed, and in any case , employees should not provide entertainment or other benefits that could be viewed as an inducement to or a reward for customer purchase decisions.",RMD_2019.pdf
Facilitating and expediting payments are prohibited unless pre -approved by legal counsel.,RMD_2019.pdf
"All employees are required to undertake business ethics training relevant to their position and developed by our legal advisers, using our online Learning Management System facility where available and augmented by face -to-face training where it is not.",RMD_2019.pdf
"Ma ny positions receive additional guidance materials and competency training – for example, to ensure compliance with the US Foreign Corrupt Practices Act, UK Bribery Act, and the Australian Competition and Consumer Act.",RMD_2019.pdf
"In many jurisdictions , compliance of ficers have been assigned and trained, and compliance guides published.",RMD_2019.pdf
"ResMed 18/19 Report on ESG Issues Page 16 of 48 We have appointed a global corporate compliance officer, who reports directly to our chief executive officer, with an additional direct reporting line to the board’s audit committee an d corporate compliance committee.",RMD_2019.pdf
"In certain jurisdictions, we also have appointed local compliance officers or local compliance committees.",RMD_2019.pdf
"In December 2019, we entered into a voluntary settlement with the US and other US states and government entities, to resolve allegations into certain or our sales and marketing practices in the US.",RMD_2019.pdf
"The settlement did not include any determination of liability, and we continue to deny the allegations of wrongdoing in those matters.",RMD_2019.pdf
"In December 2019, we also entered int o a corporate integrity agreement with the U.S. Department of Health and Human Services Office of Inspector General.",RMD_2019.pdf
"The corporate integrity agreement, requires, among other things, that we implement various compliance and reporting requirements, including documenting our product pricing and sales practices, and conducting internal and external review and monitoring of our arrangements with referral sources and customers in the United States.",RMD_2019.pdf
We are committed to fulfilling our obliations under the corporate integrity agreement.,RMD_2019.pdf
"We take seriously, investigate, and respond appropriately to any potential breaches of our code or of other obligations.",RMD_2019.pdf
"Internal audits of compliance standards, processes, practices, behaviors, and outcomes continue throughout the bu siness as informed by our enterprise -wide risk assessments with oversight from our board’s Audit Committee.",RMD_2019.pdf
"We revise the subject matter of audit and training as part of the annual planning for internal audit and for our controls and compliance process, and additionally on the advice of our legal counsel and external advisers.",RMD_2019.pdf
"Political transparency ResMed’s Code of Conduct prohibits political contributions by the c ompany or by employees on behalf of the company, except as approved in advance by the c hief executive officer, and subject to review by the c ompany’s g lobal general counsel.",RMD_2019.pdf
"During Fiscal Years 2018 and 2019, we did not make any politicial contributions.",RMD_2019.pdf
"Intellectual property We rely on a combination of patents, designs, trademarks, trade secret s, copyrights, and non -disclosure agreements to protect our proprietary technology and rights.",RMD_2019.pdf
"Some of these patents, patent applications , and designs relate to significant aspects and features of our products.",RMD_2019.pdf
"We believe the combination of these rights, i n aggregate, are of material importance to each of our businesses.",RMD_2019.pdf
"Through our various subsidiaries, as of June 30, 2019, we own or have licensed rights to over 5,700 granted, allowed, or pending patents and designs.",RMD_2019.pdf
Patents and designs have various statutory terms based on the legislation in individual jurisdictions that may be subject to change.,RMD_2019.pdf
"Of our patents, 259 US patents and 705 foreign patents are due to expire in the next five years.",RMD_2019.pdf
We believe that the expiration of these paten ts will not have a material adverse impact on our competitive position.,RMD_2019.pdf
"ResMed 18/19 Report on ESG Issues Page 17 of 48 OUR PEOPLE At ResMed, we are committed to our mission of transforming patient care in the out -of-hospital setting through innovative solutions and tech- driven integrated care by con tinuing to build and foster a culture of belonging, inclusion , and diversity for our high- performing, entrepreneurial people.",RMD_2019.pdf
We engage and enable our people to be the best they can be by embracing diverse perspectives that spark innovative healthcare solu tions to improve millions of lives.,RMD_2019.pdf
We believe these solutions are best when the people designing and delivering these can be their authentic selves .,RMD_2019.pdf
"Our core competencies capture the essence of our culture : We are all leaders, we are team players, we are innovative, we are customer -centric , and we are inclusive.",RMD_2019.pdf
"Our employee C ode of Business Conduct & Ethics and other formal policies on workplace behavior, discrimination and harassment, health and safety, career development , and employee benefit programs help reinforce an environment and culture that supports and encourages our people to be the best they can be.",RMD_2019.pdf
"Our measures of safety, remuneration , and employee engagement are strong while our rate of employee turnover is in line with or lower than industry benchmarks.",RMD_2019.pdf
We invested in a new global human capital management information system that launched in December 2019 .,RMD_2019.pdf
We expect it to improve our ability to deliver global consistent and reliable data on human capital metri cs.,RMD_2019.pdf
"For example, our data on employee absenteeism are not yet globally reliable and consistent and so are not included in this document.",RMD_2019.pdf
"Who we are We are a high -performing, diverse team of over 7,500 people, of which 78 % are full time , working across multiple geographies around the world.",RMD_2019.pdf
"Table 4: ResM ed’s people by sex , as of 30 Ju ne 2019 Total Full time Male Full time Female Full time Total Employees 7672 78% 3251 89% 4421 70% Americas 2845 73% 1044 93% 1801 61% Asia-Pacific 3322 83% 1479 87% 1844 79% Europe 1504 78% 728 86% 776 70% - headcount data is implemented in the above table Diversity At ResMed, equal opportunity is integral to our people practices for us to develop, attract , and recognize agile leaders who lead innovative solutions through transformative change.",RMD_2019.pdf
"Our policy is to hire, retain, d evelop, promote, and ResMed 18/19 Report on ESG Issues Page 18 of 48 otherwise treat all our people on the basis of performance, capabilities, qualifications, competence , and experience.",RMD_2019.pdf
We apply this policy regardless of an employee’s gender or any other personal characteristics.,RMD_2019.pdf
