sentences,filename
• We do not use child labor.,BDX_2019.pdf
"• We do not use forced, prison, indentured, bonded or involuntary labor.",BDX_2019.pdf
• We prohibit discrimination in our hiring and employment practices.,BDX_2019.pdf
"• We prohibit physical abuse and harassment of associates, as well as the threat of either.",BDX_2019.pdf
"• We support the freedom of association and the rights of workers and employers to bargain collectively.Our associates are expected to report any actual or suspected violations of laws, the BD Code of Conduct, our policies or our high ethical standards.",BDX_2019.pdf
"Associates can report these in a number of ways, including via the BD Ethics Helpline, which is available anywhere in the world 24 hours a day, 7 days a week.",BDX_2019.pdf
"Alternatively, associates may use our independently operated, web-based reporting tool, where BD associates worldwide can make a report in their native language from any computer or mobile device with internet access.",BDX_2019.pdf
"The helpline provides translation services as needed, and reports can be made anonymously where permitted by law.",BDX_2019.pdf
"Associates can also report violations to their supervisor, management, Human Resources, the Law Group or directly to Ethics & Compliance.",BDX_2019.pdf
"Regardless of the outcome, associates are never penalized for bringing such matters to the company’s attention in good faith.",BDX_2019.pdf
"BD does not tolerate any form of retaliation.Local toll-free numbers for the helpline are included in our Code of Conduct, and the web-based reporting tool can be accessed from any computer or mobile device with internet access from our website or directly via our Ethics and Compliance mobile app for BD associates.",BDX_2019.pdf
"In FY 2019, the Ethics Office received more than 800 contacts from associates worldwide seeking guidance or reporting concerns.",BDX_2019.pdf
"BD takes all reports of violations of laws, BD policies and our high ethical standards seriously.",BDX_2019.pdf
"We promptly, fairly and thoroughly investigate all reports.",BDX_2019.pdf
"Depending on the findings, we may take corrective action, such as discipline up to and including termination of employment or providing nondisciplinary-based training and process improvements in areas where a gap has been identified.",BDX_2019.pdf
"GRI disclosure: 102-17 We comply with all applicable laws and regulations that govern the interactions between medical technology companies and healthcare professionals, healthcare organizations and government officials in the many countries in which we do business.",BDX_2019.pdf
"To help ensure compliance, BD has adopted various industry codes, including the Advanced Medical Technology Association (AdvaMed) Code of Ethics in the United States and MedTech Europe Code of Ethics.",BDX_2019.pdf
"BD associates receive information and training about these codes in a number of ways, including periodic communications, and online and in-person trainings at conferences and meetings.",BDX_2019.pdf
Associates can access detailed information on our expectations through our intranet and our Ethics and Compliance mobile app.,BDX_2019.pdf
"Key provisions of applicable industry codes are also incorporated into various global policies, including the Global Standards for Interactions with Healthcare Professionals, Healthcare Organizations and Government Officials.",BDX_2019.pdf
GRI disclosure: 102-16 SASB disclosure: HC-MS-510a.2Reporting ethics concerns Interactions with healthcare professionals Human rights10Our goal is to provide an executive compensation program that best serves the long-term interests of our shareholders.,BDX_2019.pdf
"We believe that attracting and retaining superior talent and rewarding performance is key to delivering long-term shareholder returns, and that a competitive compensation program is critical to that end.",BDX_2019.pdf
"For further details of executive compensation, see our proxy statements .• Policies – BD Code of Conduct , which reinforces our commitment to human rights and details how to report suspected violations anywhere in our supply chain – BD Expectations for Suppliers , our code of conduct designed for our thousands of suppliers • Practices geared towards ensuring modern slavery and human trafficking do not exist in our workforce and those of our suppliers.",BDX_2019.pdf
"– We do not charge any of our associates recruitment fees, and do not work with recruitment agencies that engage in this practice.",BDX_2019.pdf
"– We do not withhold identity documents, immigration documents, or any other personal documentation of our associates.",BDX_2019.pdf
"– We encourage our associates to report, without fear of retaliation, any matters related to human trafficking, modern slavery or any other human rights violations.• Due diligence, including initial assessments of suppliers against 12 risk factors including ESG risk • Risk management efforts to ensure compliance against related policies throughout our operations – For example, our Global Operations and Human Resources teams work to ensure compliance with our policies prohibiting forced labor, human trafficking and modern slavery across all of our operations, including manufacturing operations.",BDX_2019.pdf
"• Training and capacity building, both internally and for key suppliers BD strives to continuously improve its programs to ensure compliance with applicable laws and high ethical standards to meet the expectations of our customers, shareholders, associates, communities and other stakeholders.",BDX_2019.pdf
Our Corporate Governance Principles outline how we hold ourselves accountable to shareholders and stakeholders.,BDX_2019.pdf
"These principles address the operation of our Board and its committees; strategic and succession planning; director qualifications, independence, compensation and equity ownership; and the ability of shareholders and others to communicate directly with Board members.",BDX_2019.pdf
Further details can be found on the Corporate Governance website .,BDX_2019.pdf
"BD is governed by a Board of Directors consisting of 12 members, 11 of whom are independent.",BDX_2019.pdf
"Our Board members have a variety of backgrounds, which reflects our continuing efforts to achieve a diversity of viewpoints, experiences and knowledge, as well as ethnicities and genders.",BDX_2019.pdf
"Our Board is comprised of four female directors and eight male directors, one of whom is African American.There are five operating Board committees (listed below) and an executive committee that meets only as needed: • Audit • Compensation and Management Development • Corporate Governance and Nominating • Quality and Regulatory • Science, Marketing, Innovation and Technology A charter for each committee outlines its mission, the qualifications required for membership and its members’ duties.",BDX_2019.pdf
See more about our Board of Directors on the Corporate Governance website .,BDX_2019.pdf
"Executive compensationBoard compositionCorporate governance Corporate Governance Principles GRI disclosures: 102-18, 102-22, 102-23, 102-24, 102-25, 102-28, 102-35 Leadership recognition FORTUNE’s America’s Most Innovative Leaders List (Vince Forlenza ranked #41) AdvaMed—Lifetime Achievement Award for BD Board Member, Catherine BurzikBD has programs in place to monitor and advance human rights efforts throughout the company.",BDX_2019.pdf
"These include:11Strong, long-term relationships with policymakers help us better understand unmet public health needs around the world.",BDX_2019.pdf
"BD engages in public policy advocacy through ongoing, constructive and transparent interactions with government officials and stakeholder groups.",BDX_2019.pdf
"All advocacy activities are directed toward furthering the company’s Purpose of advancing the world of health ™, without regard to the personal political affiliations or views of any individual BD associates at any level across the organization.",BDX_2019.pdf
We employ public policy professionals who work closely with our country and business leaders to make constructive contributions to policy discussions relevant to the company and to the communities in which we operate.,BDX_2019.pdf
"We leverage our diverse expertise, global reach and collaborations with healthcare professionals, patients and others to advance sound public policy.",BDX_2019.pdf
"Our participation in the political process, including lobbying and the BD Political Action Committee “PAC”, is governed by the Board of Directors and the Executive Leadership team.Participation in the political process In areas where BD has deep experience, the company develops public policy positions that guide our advocacy efforts worldwide.",BDX_2019.pdf
We currently have a range of global public policy positions available online .,BDX_2019.pdf
We also engage in policy dialogues to advance regulatory and reimbursement frameworks that ensure the safety and efficacy of medical technologies while enabling timely patient access to them.,BDX_2019.pdf
"We promote sensible tax policies that enhance competitiveness and innovation, support policies and programs that advance biomedical research and seek to expand access to care for all people.Public policy advocacyThe Center for Political Accountability (CPA) recognized BD with a first-place rating of 100% on their 2019 corporate political disclosure and accountability index.",BDX_2019.pdf
The ranking benchmarks Fortune 500 companies and is produced by CPA in conjunction with the Zicklin Center for Business Ethics Research at the Wharton School at the University of Pennsylvania.,BDX_2019.pdf
"This is the third year in a row that BD has received a perfect score for the transparency with which we conduct our political engagement, and it is a designation that investors watch.Engaging in a transparent manner 12* Data represents calendar years (including Bard data) †Trade associations: AdvaMed, Healthcare Institute of New Jersey, California Life Sciences Association, North Carolina Biosciences Organization ‡Issue-based coalitions: Diagnostic Test Working Group, Medical Device Competitiveness Coalition, Physicians Fee Schedule Pathology Payment Coalition, United for Medical Research$809,623 Public policy consultants$690,000 BD associates$102,093 Issue-based coalitions† $196,514 Trade associations‡ $1,798,2302018*Role of political contributions The company prohibits the use of corporate funds and assets to support U.S. federal or state candidates, political parties, ballot measures or referendum campaigns.",BDX_2019.pdf
"Exceptions to this policy require approval by the CEO, the general counsel and a designated member of the Board of Directors Corporate Nominating and Governance Committee.",BDX_2019.pdf
"To date, no exceptions have been sought or approved.",BDX_2019.pdf
Certain conditions must also be met for any political contributions outside of the United States.,BDX_2019.pdf
"$848,008 Public policy consultants$592,000 BD associates$112,381 Issue-based coalitions† $193,736 Trade associations‡ $1,746,1252019* For calendar year 2019, the company spent approximately $1.7 million on salaries and expenses associated with lobbying in the United States, which was roughly the same as the company’s 2018 expenditure.",BDX_2019.pdf
We file quarterly reports regarding our federal lobbying activities with the Office of the Clerk of the House of Representatives and the Secretary of the Senate.,BDX_2019.pdf
"The BD PAC contributed a total of $101,000 to candidates in 2019, an increase of approximately $16,000 over the prior year.",BDX_2019.pdf
All contributions made by the BD PAC are also publicly reported.,BDX_2019.pdf
"For details on U.S. lobby expenditures by year, visit our website .As permitted under U.S. law, the company operates a political action committee.",BDX_2019.pdf
The BD PAC is a mechanism to enable eligible U.S. associates to voluntarily support candidates for elected office who share our perspectives and approaches to public policy issues.,BDX_2019.pdf
BD has not authorized the establishment of any PACs operating on the state or local level.,BDX_2019.pdf
Contributions to the BD PAC are entirely voluntary and are governed by the BD PAC Bylaws.,BDX_2019.pdf
"BD provides administrative support to the PAC, as permitted under federal law.",BDX_2019.pdf
"For annual reporting of itemized PAC contributions and any other corporate contributions, visit our website .Political Action Committee: BD PAC U.S. lobbying expenditures GRI disclosure: 415-113Ensuring product safety At BD, we create value for our patients and customers through predictable delivery of differentiated, high-value products and solutions.",BDX_2019.pdf
We work relentlessly to develop solutions that advance healthcare and improve worker and patient safety.,BDX_2019.pdf
"Product safety is at the heart of how we design, manufacture and deliver products.",BDX_2019.pdf
This section details some of that work.,BDX_2019.pdf
"In addition to designing quality into our products, it is essential to implement best-in-class supplier quality programs.",BDX_2019.pdf
"The Global Procurement function partners with the Quality function to ensure that we clearly define the impact suppliers of materials and services can have on BD products and put the appropriate controls in place when selecting, approving and maintaining our suppliers.",BDX_2019.pdf
Our supplier management program oversees the quality and safety practices of all our suppliers.,BDX_2019.pdf
"Our program focuses on four areas: • Performance management comprises the procedures that govern how BD identifies, classifies and assesses the qualifications of our suppliers, and manages our relationship with each of them.• Supplier continuous improvement programs employ our operational excellence methodologies (Lean and Six Sigma), with specific vendors to define, plan and execute projects that bring significant improvements in performance, savings and overall value to BD.",BDX_2019.pdf
• Supplier engagement is central to our ability to identify and partner with suppliers capable of bringing innovation and new technology to the market.,BDX_2019.pdf
"• Supply base risk management quantifies and mitigates risks posed to our supply chains, such as business discontinuity, financial liquidity, price fluctuations and pandemics.Product quality and safety As BD continues to introduce innovative technologies, our robust quality and regulatory management ensures we deliver to the highest standards to the millions of people who use our products each day.",BDX_2019.pdf
"Our Quality Policy guides us to consistently provide superior products and services worldwide, achieved through customer focus, continuous improvement and maintaining an effective quality system.",BDX_2019.pdf
"From our suppliers, we expect superior levels of service, quality, cost effectiveness and innovation.",BDX_2019.pdf
"Finally, compliance with existing and emerging regulations is the foundation of what we do.",BDX_2019.pdf
"Quality management plays a key role in our success by “making quality certain.""",BDX_2019.pdf
"We are driven by our vision of an organization where transactions are correct the first time, where efficient and effective processes drive our competitiveness and where all associates can successfully demonstrate the intent and spirit of the Quality Policy.",BDX_2019.pdf
"Our quality systems help ensure compliance with applicable global regulations and establish standards for product design, manufacturing and distribution.",BDX_2019.pdf
"Prior to marketing or selling most of our products, we must secure approval or clearance from the FDA and counterpart regulatory agencies outside of the United States.",BDX_2019.pdf
"Once BD introduces a product into the market, the FDA and counterpart regulatory agencies outside of the United States periodically review our quality systems and product performance.",BDX_2019.pdf
We regularly analyze our quality processes and specifications to ensure efficiency and effectiveness.,BDX_2019.pdf
"When an associate joins BD, they complete training on the quality and regulatory requirements for the medical device industry as part of their orientation.",BDX_2019.pdf
All associates receive the required training to perform their roles and responsibilities effectively.,BDX_2019.pdf
Quality management and training All BD manufacturing locations operate under a certified quality system.,BDX_2019.pdf
"For the vast majority (100 sites), this is ISO 13485:2016 Medical Device Quality System.",BDX_2019.pdf
We have a few sites which operate under a more general ISO 9001:2015 system as they manufacture products for research use only.,BDX_2019.pdf
All sites with an ISO 13485 or 9001 quality system undergo an annual surveillance audit to assure conformance of the QMS to the standards.,BDX_2019.pdf
"Additionally, BD has 23 sites which have a Medical Device Single Audit Program (MDSAP) ISO 13485:2016 certification.",BDX_2019.pdf
The certification program includes regulations for five countries and these audits are shared with the competent authorities in these countries.,BDX_2019.pdf
"The MDSAP participating countries are Australia, Brazil, Canada, Japan and the United States.",BDX_2019.pdf
MSDAP audits are conducted by third-party notified bodies which are themselves certified by the five member countries as auditing organizations for the program.,BDX_2019.pdf
"Quality management systems Supplier managements and audits14The Regulatory Affairs, Quality Assurance and Quality Compliance teams at BD work together on product-related regulatory processes, from product concept to obsolescence.",BDX_2019.pdf
"The Global Regulatory Affairs Monitoring Initiative (GRAMI), a system that links our worldwide regulatory associates, is set up to allow the global regulatory team members to monitor changes in regulations, requirements and regulatory agency policies that could affect BD operations and products.",BDX_2019.pdf
"The GRAMI team is comprised of BD regulatory professionals with expertise in worldwide regulatory policy areas, including compliance, product registrations, labeling standards and other areas of pre- and postapproval regulatory requirements.",BDX_2019.pdf
"When changes are identified, they are communicated to individuals in relevant business units, functions and manufacturing sites who are part of the GRAMI notifications system.",BDX_2019.pdf
"In addition, BD regulatory leaders in various regions engage in meaningful dialogue with their regulators and trade associations to seek better understanding, alignment and improvements in regulatory requirements and processes that affect BD as well as the regulated medical technology industry.",BDX_2019.pdf
BD has policies and procedures to ensure the advertising and promotion of our products complies with applicable laws and regulations.,BDX_2019.pdf
Expectations around the promotion of our products are laid out in our Code of Conduct.,BDX_2019.pdf
"SASB disclosure: HC-MS-270a.2Regulatory compliance Product marketingPerformance management processes include conducting quality systems assessments (QSAs) for key suppliers according to a risk-classification process, determined by both a fixed frequency and the quality history of the supplier’s site.",BDX_2019.pdf
QSAs ensure that the facilities’ manufacturing materials or components we procure have effective quality systems in place to ensure the final product will consistently comply with our specifications and adhere to all regulatory requirements.,BDX_2019.pdf
"BD participates in the MDSAP, an international coalition to jointly leverage regulatory resources to manage an efficient, effective and sustainable single audit program focused on the oversight of medical device manufacturers.",BDX_2019.pdf
