sentences,filename
"Reporting on other matters specific to financial performance of the company and its subsidiaries can be found in our 2021 Annual Report.Table of contents Patient spotlight: Arnold Vargas Gonzalez 2 A message from our Chairman and Chief Executive Officer 4 Our mission and values 6 Boston Scientific: 2021 at a glance 7 Our ESG strategy: Advancing science for life 8 2021 highlights 11 Awards and recognition 12 Transforming care 13 Innovating to meet more patient needs 14 Ensuring quality, health and safety 17 Improving access and outcomes through digital solutions 19 Investing in our people 20 Our diverse, equitable and inclusive workplace 21 Attracting, developing and retaining talent 25 Employee well-being, rewards and safety 28 Accelerating possibilities 31 Improving health equity and access 32 Confronting inequities 35 Supporting our communities 36Protecting the environment 39 Reducing our environmental impact 40 Managing climate risk 45 Advancing product stewardship 46 Creating value responsibly 48 Good governance reflects our values 49 Compliance, ethics and integrity 50 Protecting human rights across our company and supply chain 51 Keeping our supply chain resilient and reliable 52 Risk management and global security 53 Keeping our products and patient data secure 54 Appendix 55 Stakeholder engagement 56 Metrics summary 57 Global Reporting Initiative (GRI) index 68 Sustainability Accounting Standards Board (SASB) index 75 United Nations Sustainable Development Goals (SDGs) 77 3 2021 Performance ReportIntroduction Patient spotlight Table of contents A message from our Chairman and Chief Executive Officer Our mission and values Boston Scientific: 2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in our people Accelerating possibilities Protecting the environment Creating value responsibly Appendix A message from our Chairman and Chief Executive Officer We remain confident in our progress and committed to transforming care, investing in our people, accelerating possibilities, protecting the environment and creating value responsibly.",2021_boston_scientific_performance_report.pdf
Our 2021 performance report is one example of our efforts to be transparent and accountable to the public and our many stakeholders.,2021_boston_scientific_performance_report.pdf
"We are committed to understanding and managing environmental, social and governance (ESG) opportunities and risks in our business practices.",2021_boston_scientific_performance_report.pdf
"Overall, performance across Boston Scientific businesses remains strong and our future is promising.",2021_boston_scientific_performance_report.pdf
We’ve accomplished a great deal as we learned to manage through the pandemic.,2021_boston_scientific_performance_report.pdf
"In 2021, we invested more than $1 billion in research and development and launched 90 new products to advance patient care.",2021_boston_scientific_performance_report.pdf
We strengthened our digital capabilities to enhance patient engagement to facilitate remote education and training for health care providers.,2021_boston_scientific_performance_report.pdf
"Our teams conducted 145 global clinical trials and received approximately 1,250 market approvals that expand access to our technologies.",2021_boston_scientific_performance_report.pdf
"Above all, we improved the lives of more than 30 million patients.At Boston Scientific, we have always been dedicated to advancing science for life.",2021_boston_scientific_performance_report.pdf
"Now more than ever — at a time when we face continued challenges and uncertainty as a global community — we are hopeful and united by our mission and values to create a healthier, brighter future for one another and for our planet.",2021_boston_scientific_performance_report.pdf
"Mike Mahoney Chairman and Chief Executive Officer, Boston Scientific“ Working together, we can continue to transform lives around the world through innovative medical solutions.” 4 2021 Performance ReportIntroduction Patient spotlight Table of contents A message from our Chairman and Chief Executive Officer Our mission and values Boston Scientific: 2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in our people Accelerating possibilities Protecting the environment Creating value responsibly Appendix Addressing inequities in workplaces, communities and health care systems The inequities in our workplaces, communities and health care systems have been starkly revealed over the last few years — by the pandemic, polarizing political environments, racial and social injustice and economic uncertainty.",2021_boston_scientific_performance_report.pdf
"We have committed to support diversity, address health inequities and combat systemic racism and injustice both within Boston Scientific and our communities.",2021_boston_scientific_performance_report.pdf
"In 2021, we made progress toward our goals by taking the following actions: • Deepened our diversity programs aimed at eliminating bias, racism and other forms of discrimination in our workplace as part of our 3Up by 2023 initiative, which is aimed at increasing representation of women and multicultural talent at the management level.",2021_boston_scientific_performance_report.pdf
• Introduced a human capital scorecard as part of our 2021 annual bonus program to hold ourselves accountable for building a more diverse and inclusive workplace and achieving our environmental goals.,2021_boston_scientific_performance_report.pdf
"• Expanded relationships with certified companies that share our dedication to improving customer and patient care, which included investing more than $865 million in small and diverse suppliers to help us meet our business objectives through external collaborations.",2021_boston_scientific_performance_report.pdf
"• Extended our advocacy across 28 national and local organizations as part of the second year of a $3.5 million multiyear strategy to combat inequity, systemic racism and injustice in the U.S. • Increased diversity in medical research and partnered with community health care providers to expand awareness of health disparities and address them through our Close the Gap health equity initiative.",2021_boston_scientific_performance_report.pdf
"• Contributed more than $75 million in corporate donations to fund medical research, fellowships, education and charitable organizations globally.Taking action for a healthier planet By protecting the planet’s health, we protect human health.",2021_boston_scientific_performance_report.pdf
That’s why sustainable and inclusive business practices are central to our work to transform lives.,2021_boston_scientific_performance_report.pdf
We are on track to achieve carbon neutrality by 2030 in all manufacturing and key distribution sites.,2021_boston_scientific_performance_report.pdf
"In 2021, we committed to setting new science-based targets and reaching net-zero carbon emissions across our entire value chain by 2050.",2021_boston_scientific_performance_report.pdf
"So far, we’ve cut our energy usage by investing in and increasing energy efficiency at all of our sites.",2021_boston_scientific_performance_report.pdf
This includes new construction that meets the highest climate standards.,2021_boston_scientific_performance_report.pdf
Nearly half of Boston Scientific real estate — more than 4 million global square feet — currently meets International Organization for Standardization (ISO) and Leadership in Energy and Environmental Design (LEED) energy and environmental standards.,2021_boston_scientific_performance_report.pdf
We are also converting to renewable energy.,2021_boston_scientific_performance_report.pdf
"In 2021, 73% of our electricity came from renewable sources (exceeding our interim goal of 50% by 2021) and we aim to source or generate 100% of our electricity from renewable sources by 2024.1,2 We are also pursuing efforts to better manage or reduce waste, conserve water and increase medical device recycling to minimize environmental impact of our products and packaging.",2021_boston_scientific_performance_report.pdf
"To better protect our business and customers from climate-related disruption, our climate risk approach entails oversight, risk management and mitigation efforts throughout our business.",2021_boston_scientific_performance_report.pdf
"Creating a healthier, more equitable future We have much work to do but we are making meaningful progress.",2021_boston_scientific_performance_report.pdf
The spirit and commitment of our global team has enabled us to succeed during uncertain times.,2021_boston_scientific_performance_report.pdf
"We have a robust portfolio and pipeline, ambitious research and development, the highest quality standards and a deeply talented global team.",2021_boston_scientific_performance_report.pdf
"Working together, we can continue to transform lives around the world through innovative medical solutions.",2021_boston_scientific_performance_report.pdf
"Mike Mahoney Chairman and Chief Executive Officer, Boston Scientific 1 Inclusive of all manufacturing and key distribution sites only.",2021_boston_scientific_performance_report.pdf
"2 Reflects adjustments to previously reported figure of 72% renewable electricity in our 2022 Annual Proxy Statement, based on subsequent internal audit.",2021_boston_scientific_performance_report.pdf
5 2021 Performance ReportIntroduction Patient spotlight Table of contents A message from our Chairman and Chief Executive Officer Our mission and values Boston Scientific: 2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in our people Accelerating possibilities Protecting the environment Creating value responsibly Appendix Our mission and values Boston Scientific is dedicated to transforming lives through innovative medical solutions that improve the health of patients around the world.,2021_boston_scientific_performance_report.pdf
"Our work is guided by core values that define the Boston Scientific culture and empower our employees.Meaningful innovation We foster an environment of creativity to transform new ideas into breakthrough services and solutions that create value for patients, customers and employees.",2021_boston_scientific_performance_report.pdf
"Diversity We embrace diversity and value the unique talents, ideas and experiences of our employees.High performance We strive for high performance to benefit our patients, clinicians and shareholders.",2021_boston_scientific_performance_report.pdf
"Winning spirit We adapt to change and act with speed, agility and accountability to further improve patient care.Caring We act with integrity and compassion to support patients, customers, our communities and each other.",2021_boston_scientific_performance_report.pdf
Global collaboration We work collaboratively to pursue global opportunities that extend the reach of our medical solutions.,2021_boston_scientific_performance_report.pdf
"6 2021 Performance ReportIntroduction Patient spotlight Table of contents A message from our Chairman and Chief Executive Officer Our mission and values Boston Scientific: 2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in our people Accelerating possibilities Protecting the environment Creating value responsibly Appendix U.S. $6,901 EMEA (Europe, Middle East and Africa) $2,518 APAC (Asia-Pacific) $2,070 LACA (Latin America and Canada) $386 Medical Devices1 $11,875 Specialty Pharmaceuticals2 $13 Net Sales $11,888Boston Scientific: 2021 at a glance Boston Scientific transforms lives through innovative medical solutions that improve the health of patients around the world.",2021_boston_scientific_performance_report.pdf
"As a global medical technology leader for more than 40 years, we advance science for life by providing a broad range of high-performance solutions that address unmet patient needs and reduce the cost of health care.",2021_boston_scientific_performance_report.pdf
"2021 net sales by region (dollars in millions)2021 net sales by business (dollars in millions) 1 We have three historical reportable segments comprised of Medical Surgical (MedSurg), Rhythm and Neuro, and Cardiovascular, which represent an aggregation of our operating segments that generate revenues from the sale of medical devices.",2021_boston_scientific_performance_report.pdf
"In the first quarter of 2022, we reorganized our operational structure in order to strengthen our category leadership in the markets we serve and, in particular, benefit our Cardiology customers and patients.",2021_boston_scientific_performance_report.pdf
"Following the reorganization, we have aggregated our core businesses, into two reportable segments: MedSurg and Cardiovascular, each of which generates revenues from the sale of medical devices.",2021_boston_scientific_performance_report.pdf
"2 On March 1, 2021, we completed the sale of the Specialty Pharmaceuticals business.",2021_boston_scientific_performance_report.pdf
Our consolidated net sales include Specialty Pharmaceuticals up to the date of the closing of the transaction.,2021_boston_scientific_performance_report.pdf
Specialty Pharmaceuticals net sales were substantially U.S. based and presented as a stand-alone operating segment alongside our Medical Device reportable segments.,2021_boston_scientific_performance_report.pdf
"$11,888 million To learn more about our category leadership strategy and growth opportunities, visit our Investor Relations website.Minimally invasive devices for diagnosing and treating gastrointestinal and airway conditionsSolutions for urological diseases including stone disease, men’s health and women’s healthGroundbreaking technologies that treat irregular heart rhythms and heart failure and help protect against sudden cardiac arrestA broad range of mapping and treatment technologies for diagnosing and treating heart rhythm disordersElectronic implantable technologies that help patients manage debilitating chronic pain and neurological conditionsMinimally invasive innovations that help improve the lives of patients living with heart and vascular conditionsLeading devices for diagnosis and minimally invasive treatments of peripheral vascular disease and cancer$2,141 $1,583 $2,019 $365 $909 $3,038 $1,820 Rhythm and Neuro MedSurg Endoscopy Electrophysiology Neuromodulation Cardiac Rhythm Management Urology and Pelvic Health Cardiovascular Interventional Cardiology Peripheral Interventions 7 2021 Performance ReportIntroduction Patient spotlight Table of contents A message from our Chairman and Chief Executive Officer Our mission and values Boston Scientific: 2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in our people Accelerating possibilities Protecting the environment Creating value responsibly Appendix Linking compensation to ESG performance We introduced a human capital scorecard as part of our 2021 annual bonus program for all eligible employees.",2021_boston_scientific_performance_report.pdf
This is intended to reinforce our ESG focus and hold ourselves accountable to our goals in a measurable way.,2021_boston_scientific_performance_report.pdf
The human capital scorecard is weighted at 15% of our total bonus pool funding and equally divided among three ESG performance metrics.,2021_boston_scientific_performance_report.pdf
"Performance metric 2021 results Diversity, equity and inclusion (DE&I) • Increased representation of women in supervisor and manager roles globally to 41.1% and multicultural employees in the U.S. and Puerto Rico to 21.6%.",2021_boston_scientific_performance_report.pdf
"Our 2021 goals were 41.5% and 22.2%, respectively.",2021_boston_scientific_performance_report.pdf
Employee engagement and retention• Conducted an employee engagement survey and executed against our multi‐year enterprise action plan.,2021_boston_scientific_performance_report.pdf
• Met key employee retention rate goals.,2021_boston_scientific_performance_report.pdf
"Environmental • Increased renewable electricity use to 73% and decreased carbon footprint to 52.3k metric tons.1,2 Our 2021 goals were 70% and 55.0k metric tons, respectively.Human capital scorecard Learn more about our stakeholder engagement in the Appendix.For more information on our compensation programs, including the human capital scorecard, please see the Compensation Discussion and Analysis section of the company’s 2022 Proxy Statement.1 Inclusive of all manufacturing and key distribution sites only.",2021_boston_scientific_performance_report.pdf
"2 Reflects adjustments to previously reported figures of 72% renewable electricity and 53.7k metric tons CO2 in our 2022 Annual Proxy Statement, based on subsequent internal audit.",2021_boston_scientific_performance_report.pdf
"8 2021 Performance ReportIntroduction Patient spotlight Table of contents A message from our Chairman and Chief Executive Officer Our mission and values Boston Scientific: 2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in our people Accelerating possibilities Protecting the environment Creating value responsibly Appendix Our ESG strategy: Advancing science for life We believe in the life-changing potential of science for health care providers, their patients and communities.",2021_boston_scientific_performance_report.pdf
Our focus on improving patient health comes with a responsibility to have a positive impact on the world we share.,2021_boston_scientific_performance_report.pdf
"We are committed to understanding, managing and integrating environmental, social and governance (ESG) risks and opportunities into our business practices.",2021_boston_scientific_performance_report.pdf
"Guided by these insights and our values, we are making measurable progress.",2021_boston_scientific_performance_report.pdf
"Our people in approximately 115 countries are the driving force behind our initiatives aimed at addressing the world’s most pressing challenges, including inequity, economic disparity, climate change and environmental protection.",2021_boston_scientific_performance_report.pdf
Subject matter experts from across the company serve on our global ESG council and champion our ESG priorities.,2021_boston_scientific_performance_report.pdf
"The council’s efforts are directed by our ESG steering committee, composed of senior leaders and led by a member of our executive committee.",2021_boston_scientific_performance_report.pdf
"These members help shape our enterprise strategy and provide regular updates to our board of directors and its Nominating and Governance Committee, which has responsibility to monitor developments and oversee the company’s practices and policies related to environmental and social issues, and other matters impacting our standing as a responsible corporate citizen.",2021_boston_scientific_performance_report.pdf
"Within this framework, everyone in the organization has responsibility for and contributes to ESG progress.Stakeholder engagement for ESG progress Our ESG strategy, priorities and practices are informed by conversations with diverse stakeholders inside and outside the company — locally, nationally and globally.",2021_boston_scientific_performance_report.pdf
"In our collaborations and other business relationships, we work with organizations that share our commitment to better understand and improve environmental, social and economic progress.",2021_boston_scientific_performance_report.pdf
"Importance to stakeholdersOur ESG materiality matrix Human capital attraction and developmentEmployee well-being, engagement and safety Corporate governancePatient outcomes Product quality and customer health and safety Diversity, equity and inclusion/anti-racism Greenhouse gas emissions/energySupply chain managementHealth equity and access Climate risk managementProduct stewardship ComplianceTransparency Data securityInnovation for patient needs Corporate philanthropy, community outreach and volunteerism Other air and water emissions Customer relationship management Ethics in research and development /animal testing Public policy and lobbyingBiodiversityRisk and crisis managementLabor and compensationAnti-corruption and anti-competitive behaviorHuman rights Impact on economy, environment and societyhigh criticalcritical Key Material1 ImportantAssessing our ESG priorities We can better focus our efforts to reduce risk and drive positive impact when we fully understand the ESG topics most important to our stakeholders and our business.",2021_boston_scientific_performance_report.pdf
"In 2021, we engaged with an independent third-party consulting firm to update our materiality1 assessment.",2021_boston_scientific_performance_report.pdf
"The work to examine our priority topics involved in-depth interviews, peer benchmarking and guidance from internationally recognized sustainability frameworks and standards.",2021_boston_scientific_performance_report.pdf
"After consulting with internal subject matter experts on the topics identified by the assessment, the Boston Scientific ESG Steering Committee, Executive Committee and Board of Directors reviewed the findings.",2021_boston_scientific_performance_report.pdf
Taking direction from our stakeholders We worked with our outside experts to assess research and benchmarking results and distill more than 100 potential material topics to 31.,2021_boston_scientific_performance_report.pdf
"Based on this process and input gathered from stakeholder outreach, we scored potential topics on two dimensions: importance to stakeholders and impact on the economy, environment and society.",2021_boston_scientific_performance_report.pdf
"Informed by our materiality assessment and our values, we prioritized 15 material topics that would have the greatest impact.",2021_boston_scientific_performance_report.pdf
Our teams will be working to further prioritize and integrate these findings into our ESG strategy.,2021_boston_scientific_performance_report.pdf
We will continue to regularly monitor and assess progress to ensure we remain focused on the issues of greatest importance to our stakeholders.,2021_boston_scientific_performance_report.pdf
"1 Throughout this report, we use the Global Reporting Initiative Standards definition of materiality in order to identify and prioritize ESG topics for the company.",2021_boston_scientific_performance_report.pdf
"This standard is different from the definition and concept of materiality within the securities laws that we use to assess, among other things, required disclosure in Securities and Exchange Commission filings.",2021_boston_scientific_performance_report.pdf
"ESG topics identified as “material” for purposes of this report may not be considered material to the Company as a whole, including for SEC reporting purposes.",2021_boston_scientific_performance_report.pdf
9 2021 Performance ReportIntroduction Patient spotlight Table of contents A message from our Chairman and Chief Executive Officer Our mission and values Boston Scientific: 2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in our people Accelerating possibilities Protecting the environment Creating value responsibly Appendix Our ESG framework We have organized our areas of focus under five pillars that reflect our ongoing dedication to ESG as we pursue our commitment to advance science for life.,2021_boston_scientific_performance_report.pdf
"In some cases, they overlap across our pillars, which is represented in the graphic to the right: Protecting the environmentInvesting in our peopleCreating value responsiblyTransforming care Product quality and customer health and safety Diversity, equity and inclusion Greenhouse gas emissions and energyAccelerating possibilitiesProduct stewardshipSupply chain managementHealth equity and access Patient outcomesInnovation for patient needs Climate risk management Corporate governanceTransparency Data securityCompliance Employee well-being, engagement and safety Human capital attraction and development 10 2021 Performance ReportIntroduction Patient spotlight Table of contents A message from our Chairman and Chief Executive Officer Our mission and values Boston Scientific: 2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in our people Accelerating possibilities Protecting the environment Creating value responsibly Appendix 2021 highlights Transforming care Protecting the environmentAccelerating possibilities Creating value responsibly Investing in our people $1+ billion invested in R&D for products to advance patient care41.1% of supervisor and manager roles held by women globally; 21.6% by multicultural employees in the U.S. and Puerto Rico70 hospitals and providers acted to address inequities in specialty care through Close the Gap partnerships68% reduction in greenhouse gas emissions since 2009 (Scope 1 and 2)1~35 million products delivered 99%+ pay equity$75+ million in contributions for medical research, fellowships, education and charitable organizations globally73% of electricity consumed generated from renewable sources, surpassing our interim goal of 50% by 20211, 2$865+ million spent on small and diverse suppliers30+ million patients served 1 Inclusive of all manufacturing and key distribution sites only.",2021_boston_scientific_performance_report.pdf
"2 Reflects adjustments to previously reported figure of 72% renewable electricity in our 2022 Annual Proxy Statement, based on subsequent internal audit.",2021_boston_scientific_performance_report.pdf
"11 2021 Performance ReportIntroduction Patient spotlight Table of contents A message from our Chairman and Chief Executive Officer Our mission and values Boston Scientific: 2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in our people Accelerating possibilities Protecting the environment Creating value responsibly Appendix Awards and recognition Newsweek America’s Most Responsible Companies (2020, 2021)Forbes Best Employers for Diversity (2018 – 2022) Clarivate Analytics Top 100 Global Innovators (2017 – 2021) Glassdoor Employees’ Choice Best Places to Work (2018, 2019, 2022) FTSE4Good Index (2016 – 2021)Fast Company Best Workplaces for Innovators (2020, 2021) Newsweek America’s Most Loved Workplaces (2021) Catalyst Award (2022)Disability Equality Index (DEI) Best Place to Work for Disability Inclusion (2016 – 2021) Forbes World’s Top Female Friendly Companies (2021) Seramount Inclusion Index Leading Company (2021)Human Rights Campaign (HRC) Best Places to Work for LGBTQ Equality (2015 – 2022) Bloomberg Gender-Equality Index (GEI) (2019 – 2022) Dow Jones Sustainability Index North America (2020, 2021) FORTUNE World’s Most Admired Companies (2016 – 2022) JUST Capital and CNBC’s America’s Most JUST Companies (2020 – 2022) Visit our website for more information on our recent awards and recognitions.",2021_boston_scientific_performance_report.pdf
"12 2021 Performance ReportIntroduction Patient spotlight Table of contents A message from our Chairman and Chief Executive Officer Our mission and values Boston Scientific: 2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in our people Accelerating possibilities Protecting the environment Creating value responsibly Appendix Transforming care Our work in health care is about addressing patients’ critical needs, expanding access to care and helping improve outcomes so people can lead longer, better lives.When we challenge the status quo, we advance breakthrough ideas to transform lives.",2021_boston_scientific_performance_report.pdf
"$1+ billion invested in R&D for products to advance patient care30+ million patients served 13 2021 Performance ReportIntroduction Transforming care Overview and 2021 highlights Innovating to meet more patient needs Ensuring quality, health and safety Improving access and outcomes through digital solutions Investing in our people Accelerating possibilities Protecting the environment Creating value responsibly Appendix Overview and 2021 highlights Amid significant disruption and uncertainty in a prolonged pandemic, our teams challenged what was possible.",2021_boston_scientific_performance_report.pdf
We developed new capabilities and adapted to stay connected with customers who were frequently faced with treating patients in challenging settings.,2021_boston_scientific_performance_report.pdf
"Our people upheld rigorous quality processes, delivered market-leading solutions around the world and collaborated with providers and communities to expand health care access.",2021_boston_scientific_performance_report.pdf
"To increase the impact of our work, we enhanced our digital platforms that support our products and help keep us engaged with physicians and their patients.",2021_boston_scientific_performance_report.pdf
Innovating to meet more patient needs Our teams are always reaching for breakthrough solutions that will make a meaningful difference for patients and health care providers.,2021_boston_scientific_performance_report.pdf
"Our products help physicians diagnose and treat complex cardiovascular, vascular, digestive, oncological, neurological, urological and pelvic health diseases and conditions.",2021_boston_scientific_performance_report.pdf
"We work across the company and with trusted experts and providers to deepen our portfolio in these areas and continue to create value for patients, physicians and payers.",2021_boston_scientific_performance_report.pdf
"Our innovations are the result of organic research, collaborations, tuck-in acquisitions, investments in emerging technologies and strategic partnerships.",2021_boston_scientific_performance_report.pdf
"Research and development (R&D) to advance innovative care We pursue scientific advances through a uniform, global approach that combines business, technical and quality processes.",2021_boston_scientific_performance_report.pdf
"This allows us to monitor products over their life cycles, from concept and commercialization through next-generation designs.",2021_boston_scientific_performance_report.pdf
The data we gather and analyze help us develop solutions to address unmet customer and patient needs.,2021_boston_scientific_performance_report.pdf
"In 2021, we invested more than $1 billion in R&D and launched 90 new products to advance patient care.",2021_boston_scientific_performance_report.pdf
"Thirty-five percent of total company revenue flowed from products released between 2019 and 2021, which we believe represents a strong pace of innovation.We have research and development sites in the United States, the European Union, Costa Rica, India and China.",2021_boston_scientific_performance_report.pdf
Some of the sites also serve as R&D Centers of Excellence where we identify successful practices and share them across the company to strengthen our overall R&D capability.,2021_boston_scientific_performance_report.pdf
One example of how these R&D Centers of Excellence teams work together to inspire continuous innovation is our growing line of drug-eluting devices.,2021_boston_scientific_performance_report.pdf
"Since introducing drug-eluting coronary stents in the early 2000s, our teams have advanced the technology and developed new devices to address a broader range of conditions.",2021_boston_scientific_performance_report.pdf
"We offer our customers both a drug-coated balloon and a drug-eluting stent, providing a comprehensive set of therapies to treat patients with peripheral artery disease in major markets.Randy Schiestl vice president, R&D, Global Technology“ Since our founding, creating something new that makes a difference in patients’ lives is at the heart of how we innovate.”$1+ billion invested in R&D 10.1% R&D spend as percent of sales 90 new products 35% sales generated from new products launched over the last three years 2021 innovation results 14 2021 Performance ReportIntroduction Transforming care Overview and 2021 highlights Innovating to meet more patient needs Ensuring quality, health and safety Improving access and outcomes through digital solutions Investing in our people Accelerating possibilities Protecting the environment Creating value responsibly Appendix Seeking new opportunities to deliver breakthrough solutions Through our venture portfolio and strategic acquisitions, we invest in early-stage and commercial-stage companies to identify technologies that expand our ability to diagnose and treat complex diseases and conditions.",2021_boston_scientific_performance_report.pdf
"In 2021, Boston Scientific announced five acquisitions that we anticipate will help us advance outcomes and strengthen our pipeline.",2021_boston_scientific_performance_report.pdf
Learn more about each acquisition on our website .,2021_boston_scientific_performance_report.pdf
"Partnering to accelerate scientific progress Our teams work closely with external research organizations, academic institutions and practitioners to evaluate ideas, develop medical device designs and conduct feasibility studies.",2021_boston_scientific_performance_report.pdf
"For instance, through our Motion Medical joint innovation accelerator with the Mayo Clinic, engineers from Boston Scientific work with physicians to develop prototypes and treatments for conditions that impede quality and longevity of life.",2021_boston_scientific_performance_report.pdf
Here are some highlights from our collaborations.,2021_boston_scientific_performance_report.pdf
gBETA MedTech Black Founder Accelerator: The first gBETA MedTech program specifically for early-stage Black-owned businesses announced its initial cohort of five health care start-ups.,2021_boston_scientific_performance_report.pdf
PracticePoint Alliance: Our engineers worked with Worcester Polytechnic Institute (WPI) faculty and students to develop robotics concepts and test endoscopy and urology prototypes.,2021_boston_scientific_performance_report.pdf
"MEDX Xelerator: The medical device and digital health- focused incubator announced its first million-dollar challenge for physicians and engineers pursuing novel ways to meet health care needs.~$1 billion invested in venture portfolio over the past decade ~35 active venture investments in 2021 3 out of 5 of our 2021 acquisitions announced came from our venture portfolio 15 2021 Performance ReportIntroduction Transforming care Overview and 2021 highlights Innovating to meet more patient needs Ensuring quality, health and safety Improving access and outcomes through digital solutions Investing in our people Accelerating possibilities Protecting the environment Creating value responsibly Appendix Jenifer Levinson vice president, Global Health Economics and Market AccessAddressing health economics to improve market access To increase patient access to needed medical therapies globally, our Health Economics and Market Access (HEMA) team studies the health economics associated with using our devices.",2021_boston_scientific_performance_report.pdf
HEMA economists use clinical outcomes and real-world data to demonstrate the economic value of our medical solutions and share that clinical and economic evidence to support payer and provider decision-making.,2021_boston_scientific_performance_report.pdf
"The HEMA team worked closely with our Close the Gap initiative in 2021, using health disparity analytics to engage providers and advocate for clinical trial reimbursement policies that support more diverse representation.",2021_boston_scientific_performance_report.pdf
"As a result of the HEMA team’s efforts in 2021, we made the following advances to improve patient access to treatment: “ It’s all about access.",2021_boston_scientific_performance_report.pdf
"If a health care provider believes their patient is going to benefit from a procedure, we want to make sure it is affordable and covered by the payer so the patient receives the care they need.”Access in the U.S.",2021_boston_scientific_performance_report.pdf
Most insurance plans in the U.S. now cover approved use of the WATCHMAN FLX™ left atrial appendage closure device.,2021_boston_scientific_performance_report.pdf
"The U.S. Centers for Medicare & Medicaid Services granted new payment terms for single-use duodenoscopes, including the Boston Scientific EXALT™ Model D, increasing patient access to medical technology that substantially improves diagnosis and treatment.",2021_boston_scientific_performance_report.pdf
"Providers now have access to a device for the 40% of Medicare patients who need treatment for problems in the liver, gallbladder, bile ducts and pancreas.",2021_boston_scientific_performance_report.pdf
"Access in South Africa Nearly 3 million patients now have access to procedures utilizing the AXIOS™ Stent and Delivery System, which enables physicians to treat patients endoscopically instead of surgically.Access in Korea In Korea, patients now have access to procedures involving the SpyGlass™ DS direct visualization system and TheraSphere™ therapy for hepatocellular carcinoma (HCC).",2021_boston_scientific_performance_report.pdf
Global evidence generation The HEMA team published eight peer-reviewed health economics manuscripts and 24 peer-reviewed abstracts to contribute to the global evidence base for payer and other purchasing decision-makers.,2021_boston_scientific_performance_report.pdf
"Pre-clinical science and clinical trials Before Boston Scientific products proceed to human clinical trials, we use stringent pre-clinical standards to conduct extensive research into new devices.",2021_boston_scientific_performance_report.pdf
"After clinical trials generate safety and efficacy data, we publicly report the outcomes.",2021_boston_scientific_performance_report.pdf
