sentences,filename
Our 2020 Sustainability Report details where we are today and looks ahead to where we desire to be in the future.,PODD_2020.pdf
"Your input and feedback will be key along the way as we hold ourselves to the highest standards, deliver on our goals, and enable our customers to enjoy simplicity, freedom, and healthier lives.",PODD_2020.pdf
Thank you for your support throughout this exciting and important journey.,PODD_2020.pdf
"Thank you, Lisa Brady Vice President, Global Sustainability and Chief Sustainability Officer Message from the CSO03 About InsuletAbout Insulet Insulet Corporation (Insulet or the Company), headquartered in Massachusetts, is an innovative medical device company dedicated to simplifying life for people with diabetes and other conditions through its Omnipod product platform.",PODD_2020.pdf
The Omnipod® Insulin Management System (Omnipod System) provides a unique alternative to traditional insulin delivery methods.,PODD_2020.pdf
"Founded in 2000 (NASDAQ: PODD), Insulet operates with a customer-centric focus to supply high-quality products and expand the use of insulin pump therapy.",PODD_2020.pdf
The first generation of our Omnipod portfolio improves on traditional insulin pumps by being the first tubeless device to deliver insulin for up to three days with no tubes or multiple daily injections.,PODD_2020.pdf
"Eliminating the necessity of handling insertion needles, the waterproof[1] Pod provides automated, virtually pain-free insertion, holds up to 200 units of insulin, replaces up to 14 daily injections, and delivers continuous insulin through customizable basal rates and bolus amounts.",PODD_2020.pdf
The Pod is wirelessly controlled by a handheld device called a Personal Diabetes Manager (PDM) that is simple and intuitive to use.,PODD_2020.pdf
"The Omnipod DASH® Insulin Management System (Omnipod DASH or DASH) took the foundation of Omnipod and embedded Bluetooth® low energy technology into the Pod, enabling it to communicate with other devices, including the new and modernized touchscreen PDM.",PODD_2020.pdf
"With Bluetooth wireless technology in the Pod, Omnipod DASH is capable of offering two mobile applications (Omnipod DISPLAY™ and Omnipod VIEW™) which allow users quick and easy access to their PDM data on their smartphone and the option to share therapy status information with up to 12 friends or family members.",PODD_2020.pdf
"Omnipod DASH also has complimentary Omnipod iPhone widgets, which give users the ability to see their Continuous Glucose Monitoring (CGM) data and insulin delivery information together on a single screen on their personal iOS mobile device.",PODD_2020.pdf
Omnipod DASH simplifies insulin control for people diagnosed with Type 1 or insulin-requiring Type 2 diabetes and is the only insulin pump to receive both the Diabetes Technology Society (DTSec) Cybersecurity Standard for Connected Diabetes Device Security certification and International Organization for Standardization (ISO) 27001 certification for information security and safety.,PODD_2020.pdf
"Eliminating the necessity of handling insertion needles, the waterproof[1] Pod provides automated, virtually pain-free insertion, holds up to 200 units of insulin, replaces up to 14 daily injections, and delivers continuous insulin through customizable basal rates and bolus amounts.",PODD_2020.pdf
[1]The Pod has an IP28 rating for up to 25 feet for 60 minutes.,PODD_2020.pdf
The PDM is not waterproof.,PODD_2020.pdf
"04 About InsuletOmnipod 5 Our more recent Omnipod innovation is Omnipod 5,[2] which is currently under review with the FDA.",PODD_2020.pdf
Our submission included positive clinical results from our pivotal study which was completed in 2020.,PODD_2020.pdf
"Access and Affordability: Pay-As-You-Go Model Available in the U.S., Insulet’s innovative pay-as-you-go business model is disrupting the industry and giving customers more convenient access to their insulin therapy devices.",PODD_2020.pdf
"Instead of large, upfront costs and long-term lock-in periods that have been common to the industry, Insulet’s pay-as-you-go model provides easy, affordable access to more customers.",PODD_2020.pdf
"By working to expand access to our products through pharmacies, we make it easier for healthcare providers to issue prescriptions.",PODD_2020.pdf
"In addition to low, more predictable out-of-pocket costs, customers enjoy the added convenience of one-stop shopping at pharmacies.",PODD_2020.pdf
"Our 30 Days of Freedom free trial, which is offered in the U.S. for Omnipod DASH, allows customers to see the health and lifestyle benefits of our tubeless, waterproof[1] pods, and provides peace-of-mind in their decision-making process.Our more recent Omnipod innovation is the Omnipod® 5 Automated Insulin Delivery System (Omnipod 5),[2] which is currently under review with the U.S. Food and Drug Administration (FDA).",PODD_2020.pdf
Our submission included positive clinical results from our pivotal study which was completed in 2020.,PODD_2020.pdf
"Our products provide unique clinical and lifestyle benefits compared to other types of insulin therapy currently available on the market, including multiple daily injections (MDI) therapy and the traditional and automated insulin delivery pump options.",PODD_2020.pdf
"A majority of people with diabetes select MDI today because of the complexity, cost, and inconvenience associated with conventional pump therapy.",PODD_2020.pdf
"However, research demonstrates the advantages of insulin pump therapy, including better glycemic control, fewer hypoglycemic events, reduced glycemic variability, and improved quality of life.",PODD_2020.pdf
"With the Omnipod System, Insulet removes the barriers to insulin pump therapy, providing an alternative approach that delivers simplicity for those with diabetes.",PODD_2020.pdf
"Through our innovative business model and advanced technology, we will improve accessibility and support healthy lives for people with diabetes.",PODD_2020.pdf
"We continue to explore new opportunities for enhancing our designs, increasing efficiencies in our operations, and driving product development as we embrace an exciting period of sustainable growth at Insulet.",PODD_2020.pdf
[1]The Pod has an IP28 rating for up to 25 feet for 60 minutes.,PODD_2020.pdf
The PDM is not waterproof.,PODD_2020.pdf
"[2]This system is currently under review with the U.S. Food and Drug Administration and not authorized for sale in the U.S. at this time.Omnipod DASH A simple, smart, discreet way to control your insulin and manage your diabetes The Omnipod DASH System simplifies insulin management for people with Type 1 diabetes or insulin-dependent Type 2 diabetes.",PODD_2020.pdf
"It combines a tubeless, wearable, waterproof[1] Pod that provides up to 72 hours of non-stop insulin with an easy-to-use touchscreen, Bluetooth®-enabled PDM that looks like a normal smartphone.",PODD_2020.pdf
"05 About InsuletLocations Based in Acton, Massachusetts, Insulet continues to experience steady growth and expand to markets across the globe.",PODD_2020.pdf
"As of our first quarter of 2021, we supply Omnipod products to the following countries: Austria, Belgium, Canada, Croatia, Denmark, Finland, France, Germany, Greece, Israel, Italy, Kuwait, Netherlands, Norway, Qatar, Sweden, Switzerland, Turkey, United Kingdom, and United States.",PODD_2020.pdf
"Our Mission Enable our customers to enjoy simplicity, freedom, and healthier lives through innovative technology.",PODD_2020.pdf
"Office Insulet-owned Manufacturing[1] Distribution CenterNashville, TNSalt Lake City, UT San Diego, CA TijuanaLondon ParisMunichUtrecht Shenzhen, GuangdongKunshan, JiangsuMississauga, Ontario Acton, MA (Headquarters)Billerica, MA [1]We have contract manufacturing sites in China.06 About InsuletCultural Objectives We seek to maintain alignment throughout our Company by focusing on our goals and priorities to advance our mission.",PODD_2020.pdf
"To accomplish this, we center on the customer first and build customer enthusiasm and loyalty through outstanding quality, value, and service.",PODD_2020.pdf
We have high aspirations to build something remarkable and long-lasting for our stakeholders.,PODD_2020.pdf
We also focus on mobilizing our efforts to address our strategic imperatives.,PODD_2020.pdf
Our objectives also incorporate performance because we strive to build value for our stakeholders.,PODD_2020.pdf
"We focus on execution to raise our standards, accept accountability, and meet commitments.",PODD_2020.pdf
We integrate a sense of urgency to respond swiftly to issues and opportunities.,PODD_2020.pdf
"In addition, we find a way to reach our objectives by leveraging innovation and creativity to overcome any obstacle.",PODD_2020.pdf
We continue to improve ourselves and our business in our efforts to grow and develop.,PODD_2020.pdf
We value our community and culture.,PODD_2020.pdf
We communicate with transparency and trust as we actively share information and seek input from others.,PODD_2020.pdf
"Throughout our journey, we maintain optimism and find enjoyment in winning together, and continue to value each other by celebrating our people and rewarding their contributions.",PODD_2020.pdf
"External Initiatives We support the following initiatives that align with our principles and our dedication to the wellbeing of workers along our value chain: •UN Guiding Principles on Business and Human Rights •International Labor Organization (ILO) Standards Memberships of Associations Our memberships in the following associations reflect our continued commitment to improve access to innovative medical technology and maintain the highest standards of conduct: •The Advanced Medical Technology Association (AdvaMed) •Medical Device Innovation Consortium (MDIC), which includes our Chief Executive Officer on its Board of Directors •MedTech Europe •MA Medical Device Industry Council (MassMEDIC), which includes our Chief Operating Officer on its Board of DirectorsWe will be an outstanding company by exceeding customer expectations, with amazing people, guided by shared values.",PODD_2020.pdf
"Customer Focus Unrelenting commitment to quality, value, and service Winning Culture Inspired people who love what they do, and have fun achieving the remarkable Shared Values Foundation principles that guide our actions and decisions Respect…We treat everyone with dignity Integrity…We do what we say we will do Teamwork…We collaborate for the greater good Excellence…We hold ourselves to the highest standardsOur Guiding Principle 07 Responding to COVID-19Responding to COVID-19 We design our products to simplify the lives of people who live with the burden of diabetes on a daily basis.",PODD_2020.pdf
"In 2020, this goal became even more critical, and we quickly adapted to leverage technology and provide effective solutions for the well-being of our customers, employees, and communities.",PODD_2020.pdf
"Forcing people across the world to alter their behaviors, the COVID-19 pandemic created unprecedented complications and intensified risk factors for people living with diabetes.",PODD_2020.pdf
"We handled this difficult year by strengthening our commitment to deliver on our mission and enable our customers to enjoy simplicity, freedom, and healthier lives through innovative technology.",PODD_2020.pdf
"We demonstrated resilience and continued to serve our customers without compromising the safety of our employees, and we approached every obstacle as an opportunity to innovate.",PODD_2020.pdf
"Insights from our response also influenced our new sustainability strategy, which focuses on Resilient Operations, Sustainable Product Innovation, and People and Communities.",PODD_2020.pdf
"Caring for Our Customers We recognize that the pandemic has further burdened people who already face the challenges of diabetes, so we strive to alleviate that burden for our customers.",PODD_2020.pdf
"To provide unwavering support during the economic downturn, we expanded our financial assistance program to offer up to a nine-month supply of products (90 pods) free of charge to existing customers in the U.S. and Canada who signed up in 2020.",PODD_2020.pdf
"Preventing interruptions to service is essential, especially during these demanding times, because we understand the heightened health risks our customers face during a pandemic.",PODD_2020.pdf
"Diabetes is a lifelong disease that does not rest, so we will not pause in our dedication to provide the Omnipod System to those who depend on it.",PODD_2020.pdf
"Additionally, our teams expanded virtual trainings so new customers could safely learn about the features of our products and how to manage critical insulin delivery from the comfort of their own homes.",PODD_2020.pdf
"In the U.S., customers can easily receive Omnipod DASH through our pharmacy distribution model, which offers more predictable costs and greater convenience.",PODD_2020.pdf
"Our overall commitment to accessibility became critical, because the routines of our customers were suddenly changed overnight.",PODD_2020.pdf
"We have always operated with our mission at the forefront, and this pandemic illustrated the increasing importance of flexibility and convenience.",PODD_2020.pdf
"As we innovate and adapt, we remain dedicated to serving our customers, striving to remain dependable even in unpredictable times.",PODD_2020.pdf
"08 Responding to COVID-19Operational Resilience and Business Continuity We organized an internal cross-functional Coronavirus Task Force to manage our response to the pandemic and maintain business continuity while aligning with safety protocols recommended by the World Health Organization (WHO), the U.S. Centers for Disease Control and Prevention (CDC), and other local health agencies.",PODD_2020.pdf
"Our teams collaborated to address production risks and provide a continuous supply of Pods for our customers, who depend on our products for managing their diabetes.",PODD_2020.pdf
"During the pandemic, our employees illustrated their dedication to supporting our mission: •Our manufacturing and supply chain teams ensured we were able to meet product demand levels for our global customers.",PODD_2020.pdf
"•Our sales and clinical teams transitioned to virtual training, so that individuals could start using our product without requiring an in-person training session.",PODD_2020.pdf
•Our commercial and marketing teams implemented a financial assistance program to help those most in need.,PODD_2020.pdf
•Our research and development teams continued to innovate and support opportunities for future products.,PODD_2020.pdf
•Our post-market quality assurance team achieved their best performance metrics ever and provided us with helpful feedback for improving product performance.,PODD_2020.pdf
•Our human resources team adopted a virtual on-boarding program so we could continue to scale our business and recruit top talent.,PODD_2020.pdf
•Our information technology team provided us with the platforms and tools to remain effective and connected to our customers and healthcare professionals in a virtual setting.,PODD_2020.pdf
"Our Coronavirus Task Force, in coordination with our human resources and operational teams, immediately responded to support our employees during these unprecedented times.",PODD_2020.pdf
"Employee Wellness Our Coronavirus Task Force, in coordination with our human resources and operational teams, immediately responded to support our employees during these unprecedented times.",PODD_2020.pdf
We updated our internal processes and policies to ensure the success and wellness of our workforce.,PODD_2020.pdf
"At our facilities, we implemented robust screening procedures for our essential employees who remained on-site during the pandemic.",PODD_2020.pdf
"Manufacturing employees received daily meals in order to maintain separation from other employees during mealtimes, and we instituted contact tracing to monitor any possible exposures.",PODD_2020.pdf
"In addition to on-site health screenings, all employees were required to complete training on social distancing, mask use, and sanitation practices.",PODD_2020.pdf
"We also installed plexiglass dividers, updated signage, enhanced our cleaning efforts, and provided disinfecting wipes and face masks at all our facilities.",PODD_2020.pdf
"For our field employees, we provided high-quality cameras and monitors to enable effective virtual training for new customers, and we launched new resources to improve employees’ ability to engage and support our customers through online learning sessions.",PODD_2020.pdf
"We also developed thorough trainings to inform field teams how to most effectively maintain safe, in-person customer interactions during the phased return.",PODD_2020.pdf
"09 Responding to COVID-19To support our office employees working from home, we created a new Global Flexible Working Arrangement Policy to allow adjustments in working hours and provided equipment to support effective remote work, including monitors, desks, and printers.",PODD_2020.pdf
"With schools closed or engaged in remote learning, we also recognized the needs of parents with school-aged children and donated refurbished computers and iPads free of charge to our employees who needed the equipment for children learning virtually.",PODD_2020.pdf
"As we provided the tools to promote positive working environments during our transition to virtual work, we aimed to simultaneously strengthen our communication and engagement.",PODD_2020.pdf
"Throughout the year, we addressed employee questions and concerns through our Town Hall meetings and our “Stay Connected” initiative, which included Company-wide virtual meetings with our executive team and weekly video updates.",PODD_2020.pdf
"In our COVID-19 employee survey, the majority of respondents reported that they appreciated our communications and support for remote work, although some cited stress due to balancing responsibilities of family and work.",PODD_2020.pdf
"To enhance the health and wellness of our employees, we instituted and provided access to the following: •Emergency sick leave policy with 10 additional paid days for employees sick with COVID-19 or caring for a family member with COVID-19.",PODD_2020.pdf
"•Free in-home COVID-19 testing for all U.S. full-time, part-time, and temporary employees and contractors.",PODD_2020.pdf
"•A program to manage family care needs, such as childcare at home or in certified daycare centers; caregivers for seniors, adults, children, and pets; and other personal services.",PODD_2020.pdf
"•Virtual babysitting and tutoring, offered in multiple languages and for various levels, ages, and learning needs.",PODD_2020.pdf
"•Online programs to support employees with stress relief, mindfulness, finances, exercise, and other wellness activities.",PODD_2020.pdf
•Social events to promote connections among employees and inspire discussions around shared interests and experiences.,PODD_2020.pdf
"•Virtual programs designed to teach people how to lead effective remote meetings, manage their teams remotely, and leverage collaborative learning tools.",PODD_2020.pdf
•Mid-year check-ins with leadership that accounted for impacts from COVID-19 and focused on conversations to align priorities around goals.,PODD_2020.pdf
We also recognized the impact of COVID-19 on the employees in our supply chain and took steps to maintain their health and well-being.,PODD_2020.pdf
"When the shutdown was lifted for our contract manufacturers in China, we prioritized the safety of employees at the facility during production, and we monitored compliance with all regulations in the U.S. and China.",PODD_2020.pdf
"We agreed to support additional operating costs to uphold the standards for health and safety, and we rewarded the contract manufacturers for following all procedures to prevent the spread of COVID-19.",PODD_2020.pdf
"This photo was taken before the COVID-19 pandemic.10 Responding to COVID-19Supporting Our Communities In this challenging year unlike any other, we also focused efforts to support our local communities and reinforce our dedication to improving the lives of people with diabetes.",PODD_2020.pdf
"Ensuring health and safety became a top priority in 2020 because of the pandemic, and we demonstrated our commitment through the following actions: •Responding to the needs of the Commonwealth of Massachusetts, MassMEDIC, Massachusetts Emergency Medical Agency, and local Police and Fire Departments, Insulet donated face masks (over 125,000), wipes (10 cases), gloves (38,000), shoe covers (27,000), disposable lab coats (over 3,800), and coveralls (3.5 pallets, plus nearly 30,000 individual items) and supported efforts to provide personal protective equipment (PPE) to first responders, health care teams, and other essential workers.",PODD_2020.pdf
"•Providing iPads and laptops to non-profit agencies based in our local areas, such as the Boys and Girls Club of Lowell, Massachusetts, the Greater Lowell Community Foundation, and THRIVE Communities.",PODD_2020.pdf
"•Donating to the UN World Food Programme, which drastically scaled up its efforts to alleviate food insecurity as a result of COVID-19.",PODD_2020.pdf
This program provides lifesaving meals to more than 138 million people in more than 80 countries.,PODD_2020.pdf
"Looking Ahead As our Company continues to undergo rapid growth, we will evolve the way we work based on our experiences during the pandemic.",PODD_2020.pdf
"Because of COVID-19, we learned that virtual trainings for customers were convenient, and that technology could support effective on-boarding for new employees.",PODD_2020.pdf
We will leverage these insights to drive innovation and serve customers more efficiently.,PODD_2020.pdf
"In addition, virtual on-boarding will ensure a consistent, high-quality experience for all new employees, regardless of geographic location.",PODD_2020.pdf
"We are dedicated to removing barriers to insulin pump therapy, and we will continue to increase accessibility by offering flexible training, supporting the advanced design of Pods, and promoting our pharmacy distribution model.",PODD_2020.pdf
"In this critical year, we were also able to perform a detailed materiality assessment and initiate our integrated sustainability strategy that will drive our responsible development.",PODD_2020.pdf
"The pandemic showed us that we can maintain productivity in remote settings, which supports additional flexibility for employees and allows us to redesign our offices to enhance collaboration.",PODD_2020.pdf
"As we scale our organization, we will adapt our products to deliver greater convenience and customer-focused innovation while continuing to improve clinical outcomes.",PODD_2020.pdf
"We will continue to demonstrate leadership in the medical device industry by upholding our fundamental principles to protect the health and safety of our employees, preserve the well-being of the communities in which we live and work, and ensure that our customers have continued access to critical medical therapy.",PODD_2020.pdf
"As our Company continues to undergo rapid growth, we will evolve the way we work based on our experiences during the pandemic.",PODD_2020.pdf
"11 2020 Performance2020 Performance Driving growth in unprecedented times for all stakeholders Key Metrics Strategic •Recently achieved a milestone of 250,000 global customers using the Omnipod System.",PODD_2020.pdf
•Completed the pivotal study for the Omnipod 5 Automated Insulin Delivery System.,PODD_2020.pdf
"[1] •Served new customers with pump therapy, with approximately 80% of new customers switching to the Omnipod System from multiple daily injections for insulin management.",PODD_2020.pdf
•Increased the number of Type 2 customers utilizing Omnipod DASH to manage their diabetes (1 in 3 new U.S. customers).,PODD_2020.pdf
•Achieved 5th consecutive year of revenue growth over 20%.,PODD_2020.pdf
Markets •Increased availability and accessibility by entering five new countries (in Europe and in the Middle East) with plans to enter additional new markets in 2021.,PODD_2020.pdf
•Completed the full commercial launch of Omnipod DASH in the international markets we serve.,PODD_2020.pdf
Operations •Maintained business resilience and met product demand levels for our global customers.,PODD_2020.pdf
•Continued to ramp up the Company’s first two highly-automated U.S. manufacturing lines and installed a third U.S. manufacturing line to increase production.,PODD_2020.pdf
[1]This system is currently under review with the U.S. Food and Drug Administration and not authorized for sale in the U.S. at this time.12 2020 PerformancePeople and Communities •Invested in our research and development function by doubling the number of our Product Development employees and implementing new programs to foster innovation.,PODD_2020.pdf
"•Created seven new employee resource groups, each with active membership and one or more executive sponsors, to foster our inclusive culture and provide opportunities for development and education.",PODD_2020.pdf
•Trained and on-boarded more than 400 new employees virtually.,PODD_2020.pdf
"•Delivered nearly 6,000 hours of talent development programs and training for more than 650 employees.",PODD_2020.pdf
"•Donated over $150,000 to our local communities.",PODD_2020.pdf
"Environmental •Installed solar panels at our U.S. manufacturing facility in Acton, Massachusetts, producing more than 338,000 kWh of clean energy.",PODD_2020.pdf
"•Advanced Pod recycling efforts in France, collecting more than one million Pods for the first time, with 95% of the total material able to be reused or recycled.",PODD_2020.pdf
More than three million batteries and 27 tons of Pods were processed—all new highs in our efforts to innovate in the product takeback space.,PODD_2020.pdf
"Awards •One of 10 recipients of the 2020 Corporate Heroes award for our response to COVID-19, presented by MassEcon •Manufacturer of the Year, selected by Massachusetts Manufacturing Caucus •Patriotic Employer, honored by the Massachusetts Employer Support of National Guard and Reserves •Top Ten Wearable Medical Device Solution Provider, according to MD Tech Review •#20 out of 50 on the Boston Business Journal 2020 Middle Market List •Business of the Year, by Middlesex West Chamber of Commerce (MA) •Ranked as one of U.K.’s Best Workplaces 2020 (Medium-sized company) by Great Place to Work •Omnipod DASH named the 2020 Product of the Year in the Health Systems Category by 40,000 U.S. Consumers 13 Our Approach to Sustainability Our Approach to Sustainability14 Materiality and Stakeholder EngagementMateriality and Stakeholder Engagement Understanding our key sustainability impacts and opportunities Materiality We have embraced a holistic and comprehensive approach to sustainability that considers a full range of ESG topics and their related impacts on our operations, supply chain, internal and external stakeholders, and our planet.",PODD_2020.pdf
"As part of the foundational efforts to build our sustainability strategy and enable current and future efforts, we conducted a research-intensive and stakeholder-inclusive process to determine our most important sustainability topics, known as a materiality assessment.",PODD_2020.pdf
"In alignment with best practices, materiality assessments are intended to balance societal concerns and a company’s operations and influence.",PODD_2020.pdf
The results allow a company to view and share all their key sustainability topics through a combined lens that provides clarity and insight on where to focus efforts and resources as they execute on their strategy.,PODD_2020.pdf
"Initiated in 2020 and completed in early 2021, our materiality assessment—Insulet’s first—provides an evidence-based snapshot that captures our most important sustainability topics, including our top material topics for strategy and reporting efforts.",PODD_2020.pdf
"All topics captured in the matrix will be key for the organization to manage as we advance our efforts, engage with our stakeholders, and foster transparency in the years to come.",PODD_2020.pdf
"The priority of our material topics influenced the development of this sustainability report, which focuses on our significant ESG impacts and the key areas of interest for our stakeholders.",PODD_2020.pdf
"The results of this materiality assessment also informed our sustainability strategy, and our findings drive our targeted approach to address significant impacts, increase engagement, and mitigate risks.",PODD_2020.pdf
We worked with a third party to perform our materiality assessment and incorporate both internal and external stakeholder input.,PODD_2020.pdf
"First, we benchmarked peer, partner, competitor, and leading companies to collect an extensive list of material issues across our industry.",PODD_2020.pdf
These issues were categorized and condensed into a medium list of issues to avoid duplication of similar topics.,PODD_2020.pdf
"Then, we developed a short list of priority topics based on issue relevance to Insulet, number of mentions compared to all issues, and importance for leading peers.",PODD_2020.pdf
"Next, we collected axis inputs by interviewing and surveying internal and external stakeholders, including employees, customers, suppliers, investors, payors, healthcare professionals, and advocacy groups.",PODD_2020.pdf
We performed a commercial analysis to effectively understand topics from a financial perspective.,PODD_2020.pdf
"Key leaders participated in workshops, offering insight and feedback on material issues, priorities, and ambitions for future goal setting.",PODD_2020.pdf
"Long List of 256 IssuesMedium List of 53 IssuesShort List of 23 IssuesIssue PrioritizationMateriality MatrixMateriality Assessment Process15 Materiality and Stakeholder EngagementTop Material Topics Definitions Product Quality and SafetyProtecting customer health and safety by enforcing rigorous quality assurance systems throughout the full lifecycle of products, including design, sourcing, manufacturing, and sales.",PODD_2020.pdf
"Data Privacy and CybersecurityDeploying security systems and investing in people, process, and technology controls to ensure that the integrity, confidentiality, and accessibility of personal data is not compromised.",PODD_2020.pdf
"Affordability and AccessibilityAbility to make products and therapies accessible to customers, improving availability and affordability of products through partnerships, and investing in critical skills and infrastructure.",PODD_2020.pdf
"Governance and EthicsEstablishing clear governance processes, transparent reporting structures, well-defined code of conduct and monitoring systems to ensure personnel uphold the highest ethical standards in business operations and customer interaction.",PODD_2020.pdf
"Compliance and Anti-CorruptionEstablishing clear leadership and accountability for compliance in line with all applicable anti-corruption and anti-bribery laws and regulations, as well as rigorous auditing and monitoring processes.",PODD_2020.pdf
Product StewardshipDriving sustainable product design and packaging choices and focusing on recycling/re-use options.,PODD_2020.pdf
Reducing the environmental impact and waste of products and making products more efficient.,PODD_2020.pdf
