sentences,filename
"As the leader in the dental industry, it is our responsi - bility to deliver meaningful innovation and maintain our customer focus every day.Our Purpose & Mission We are accountable to our customers and each other to keep our promises and to be a trusted partner.",XRAY_2019.pdf
"When we do this, we win as a team, improve the lives of patients, dental professionals and our employees, and deliver the results to our shareholders.04 Teamwork across borders: Dentsply Sirona employees from around the world gather at the International Dental Show 2019 in Cologne, Germany.",XRAY_2019.pdf
» Dentsply Sirona has a responsibility to set the standard for delivering the best quality products and services that ultimately benefit patients.05Corporate Social Responsibility Platform Dentsply Sirona’s Vision is to improve oral health worldwide.,XRAY_2019.pdf
"Therefore, a key component of the Company’s CSR platform focuses on initiatives aimed at moving that vision forward, whether through improving access to dental care, delivering innovative solutions or providing oral health education.",XRAY_2019.pdf
This is consistent with the Purpose and Mission of the Company to empow - er dental professionals all over the world to provide millions of patients with better dental care and make people smile.,XRAY_2019.pdf
"Improving oral health can have a profound and positive effect on a person’s confidence, overall health and economic oppor - tunity.",XRAY_2019.pdf
"Dentsply Sirona works with many organizations and initiatives at local, national, and international levels, helping to provide and improve oral healthcare by donating expertise and resources.",XRAY_2019.pdf
"For instance, the Company’s ongoing partnership with the America’s Dentists Care Foundation supports its mission to facilitate charitable dental clinics As an international company with offices and production facilities around the world, Dentsply Sirona’s footprint is truly global.",XRAY_2019.pdf
The Company’s Corporate Social Responsibility (CSR) platform reflects its responsibility to be a good corporate citizen and a partner in improving the overall wellbeing of the global community.,XRAY_2019.pdf
across the U.S. by providing donated products for treatment.,XRAY_2019.pdf
"Dentsply Sirona has a strong tradition of supporting dental missions to communities lacking access to basic dental care across the globe, recently in remote locations of the Amazon Rainforest, Jamaica, the Philippines and Uganda.",XRAY_2019.pdf
"In addition to sponsoring oral health initiatives, Dentsply Sirona also supports research and education.",XRAY_2019.pdf
"Whether through its long-standing partnership with the Student Competition for Advancing Dental Research and its Application (SCADA) or through the Dentsply Sirona Academy, the Company is commited to the future of research and education in the dental industry.",XRAY_2019.pdf
"Beyond donating resources to causes that align with the Company’s purpose, the CSR platform also highlights the Company’s commitment to the development, health and wellbeing of its employees and the commu - 06 nities in which they live and work.",XRAY_2019.pdf
"Dentsply Sirona’s CSR platform also addresses the topics of gover- nance, including the Company’s Code of Business Conduct and Eth - ics, as well as a statement regarding its approach to political spending.",XRAY_2019.pdf
"Dentsply Sirona continues to work toward reducing its environmental footprint at all manufacturing sites and offices, and a description of those efforts is also included in this report.",XRAY_2019.pdf
"When it comes to oral care, at some point, everyone is a patient.",XRAY_2019.pdf
"This is a reminder that as an organization and an industry leader, Dentsply Sirona has a responsibility to set the standard for delivering the best quality products and services that ultimately benefit patients.",XRAY_2019.pdf
The 2019 Corporate Social Responsibility platform showcases Dentsply Sirona’s commitment to putting people at the center of everything it does.,XRAY_2019.pdf
The Management Committee and Board of Directors firmly support and endorse this platform.07 Dentsply Sirona provided equipment for the dental treatment of in - digenous peoples during the Xingu Games in the Amazon region of Brazil .,XRAY_2019.pdf
A child receives treatment for cavities during Project Somos.Dr.,XRAY_2019.pdf
Ana Lucrecia Arias Ramirez checks the teeth of a child from the Chimaltenango region of Guate- mala.,XRAY_2019.pdf
"For most, this trip to the dentist was their first.",XRAY_2019.pdf
"Left, right: Amazonians receive dental treatment.Dentsply Sirona is committed to using its resources to help improve the state of oral healthcare around the world.",XRAY_2019.pdf
"This commitment is codified in the Company’s Vision, Purpose and Mission.",XRAY_2019.pdf
"In the spirit of this aspiration, Dentsply Sirona and its employees support and participate in dental missions in parts of the world where access to high quality, modern dentistry is limited.",XRAY_2019.pdf
The Company also supports projects and initiatives that improve the oral healthcare infrastructure in a number of countries and regions while also engaging with programs that focus on disease prevention and education.,XRAY_2019.pdf
Clinical education and training also play a major role in achieving the goal of improving oral healthcare by empowering dental professionals to stay current on cutting edge solutions and techniques.,XRAY_2019.pdf
Dentsply Sirona has a long history of supporting research and education for the next generation of dental professionals.,XRAY_2019.pdf
"For 2019, Dentsply Sirona was involved in over twenty projects around the world.08 Dental care in the Amazon Rain- forest region of Brazil The Amazonia Project brings dental care to indigenous communities in areas of Brazil where access to modern dentistry is difficult or limited.",XRAY_2019.pdf
"For the indigenous people of the Amazon Rainforest, gaining access to state-of-the-art dental treatment is helpful.",XRAY_2019.pdf
Many cannot afford dental care and generally do not have access to a dentist.,XRAY_2019.pdf
"The project is an initiative of Dr. Caio Eduardo Machado, a dentist from São Paulo, in cooperation with Doutores Sem Fronteiras (Doctors Without Borders).",XRAY_2019.pdf
"Dentsply Sirona has been a long-time supporter of the project and, in 2019, two expedi - tions took place, reaching commu - nities in the states of Mato Grosso and Rondônia.",XRAY_2019.pdf
"Heavy rains created challenges for the healthcare team in the former Xingu region expe -dition, which needed to transport its equipment into the jungle for several hours on small boats.",XRAY_2019.pdf
"With help from the local residents, a total of five mobile clinics were set up to treat patients with modern technology and equipment, includ - ing intraoral scanners and milling machines powered by generators.",XRAY_2019.pdf
"Dentsply Sirona supported the team of seven dentists, providing CEREC units as well as dental instruments and materials to treat a range of oral healthcare issues and even create dental prostheses.",XRAY_2019.pdf
"With its renewed commitment in the Amazon, Dentsply Sirona reinforces its readiness to make a sustained contribution to improving the oral 1 Dental Missions & Disease PreventionImproving Oral Health » The target of the Company’s effort is to support individuals and organizations across multiple geographies worldwide to deliver dental care to areas with limited access to services.09 health and quality of life of the in - digenous peoples.",XRAY_2019.pdf
"Dental treatment for children in Guatemala According to the World Bank, rates of poverty and inequality in Gua - temala are high, and indigenous peoples remain particularly dis- advantaged.",XRAY_2019.pdf
"Project Somos works to improve the disparity by edu - cating children and families about the importance of nutrition, overall hygiene as well as dental hygiene in the Tecpán area of Guatemala.",XRAY_2019.pdf
Over 90 percent of Tecpán’s inhabitants are indigenous.,XRAY_2019.pdf
"The project is run by the Compassion Fruit Society, which Building smiles in Uganda The Build Your Smile Dental Foundation, based in Canada, organizes dental missions to im - prove the oral health of communities in Uganda.",XRAY_2019.pdf
"Dentsply Sirona Canada is proud of its ongoing support of the foundation, helping it to utilize the latest dental and laboratory technology in challenging settings.",XRAY_2019.pdf
"A recent mission resulted in 1,022 tooth extractions, 2,300 fluoride treatments, and the delivery of 90 dentures.",XRAY_2019.pdf
The team placed over 100 restorations and performed 130 preventive scaling treatments.,XRAY_2019.pdf
They were even able to perform five bone graft surgeries and seven patients received dental implants.,XRAY_2019.pdf
"Beyond the physical dental work, the foundation also trains local dental practitioners to work at their standard of care.",XRAY_2019.pdf
"Build Your Smile’s valuable volunteer work continues to substantially improve lives of those they treat in Uganda, who would otherwise face adversity due to not having teeth.",XRAY_2019.pdf
"Transforming treatment in Kenya Dentaid supports dentists around the world by providing equipment, running oral health programs and sending teams of volunteer dental professionals.",XRAY_2019.pdf
"In rural Kenya the need for these projects is high, as the dentist to population ratio is 1:40,000, while the World Health Organization recommends a ratio of 1:7,500.",XRAY_2019.pdf
"Dentsply Sirona supported Dentaid in 2019 with the donation of a portable Cavitron Select ultrasonic scaler, which made a significant difference by completely transforming the amount of work the team was able to do.",XRAY_2019.pdf
"In 2019, the mission completed 322 scaling treatments.is a Canadian charity.",XRAY_2019.pdf
"In indigenous communities near where Project So - mos works, preventive dental care is not something most can afford.",XRAY_2019.pdf
"Therefore, in 2019, Dentsply Sirona sponsored two days of dental treatment, held at the Maxillofacial Centre in Antigua, Guatemala, for 40 children aged 3 to 8.",XRAY_2019.pdf
"For most of the children, this was their first visit to a dentist.",XRAY_2019.pdf
"All of the patients received a panoramic X-ray or OPT, and a clinical examination to deter - mine the rate of decayed, missing or filled teeth.",XRAY_2019.pdf
"Some children received root canal treatment while most of them were treated for cavities with fillings and some received fluoride applications.A patient receives new dentures at the Build Your Smile outreach in Uganda, improving his quality of life immensely.10 Dental care for a children’s home in China Jiangxi Sun Village is one of 10 Sun Villages in China, operating as a non-government charity organiza - tion.",XRAY_2019.pdf
"For over a decade, the organi - zation has worked with the children of prisoners.",XRAY_2019.pdf
"Currently, over 300 children are living at the Jiangxi Sun Village.",XRAY_2019.pdf
"Dentsply Sirona China invited seven volunteers to provide dental treatment to the children from No - vember 8-10, 2019.",XRAY_2019.pdf
"On the first day, volunteers conducted basic dental examinations for 137 children in Sun Village and created a dental health file for each child to make follow-up care easier in the future.",XRAY_2019.pdf
"Of the group that received dental exams, 34 children with serious conditions received further treatment at a cli- nic where Dentsply Sirona provided CEREC technology to help.TeamSmile promotes children’s oral health Since 2007, TeamSmile has facilitat - ed partnerships among dental pro - fessionals, professional sports teams and dental organizations to provide dental treatment for children who would lack access to quality oral healthcare and education in their communities.",XRAY_2019.pdf
"TeamSmile organizes events throughout the United States and, in 2019, their goal was to reach 6,000-7,000 children.",XRAY_2019.pdf
"Dentsply Sirona began supporting TeamSmile in 2017 at a local Charlotte, NC event and then expanded its support to become a national partner.",XRAY_2019.pdf
"In 2019, Dentsply Sirona employees volunteered at two events – one in Charlotte in March and the other in Tampa, FL in July.",XRAY_2019.pdf
"During the Char - lotte TeamSmile program, more than 200 children received free dental services, ranging from extractions to sealants.",XRAY_2019.pdf
"Employees volunteered to help and Dentsply Sirona also donated five units of its ultrasonic scaling system, Nupro Freedom, in - cluding foot pedals.",XRAY_2019.pdf
Dentsply Sirona also made a financial donation and participated in Charlotte’s annual charity golf tournament that raised money for the TeamSmile program with the Carolina Panthers football team.,XRAY_2019.pdf
"At the Tampa event, which took place at the Tampa Bay Rays Stadi - um, 275 children were successfully treated.",XRAY_2019.pdf
Local Dentsply Sirona sales associates volunteered their time interacting with the children and helping to ensure a positive and stress-free experience during their dental treatments.,XRAY_2019.pdf
"They also accom - panied the children to the fun activ - ities which included a pizza lunch, playing baseball with trainers from the Tampa Bay Rays, face painting, balloons, running around the base - ball field, or dancing to the music provided by an entertaining DJ.",XRAY_2019.pdf
"Dental mission to Fiji Dentsply Sirona supported an Australian dental team led by Dr. Ram Nathwani, who volunteers with the Sai Organisation, for the annual Fijian medical camp Sai MediCare.",XRAY_2019.pdf
"Dentsply Sirona supplied Children who received dental care at the TeamSmile event in Tampa together with “Raymond,” the mascot of the Tampa Bay Rays baseball team.Dr.",XRAY_2019.pdf
Ram Nathwani treats a patient using Dentsply Sirona restorative products at a dental clinic in rural Fiji.11 restorative dental materials for the 2019 dental outreach in Fiji.,XRAY_2019.pdf
"During the four-day medical camp in Au - gust, 324 patients were served at two clinics on a northern island of Fiji, including 189 dental restorations.",XRAY_2019.pdf
The surgical team performed seven oral operations for patients who may have otherwise been required to go to the main island of Fiji or overseas to be treated.,XRAY_2019.pdf
The surgical team also spent time with local surgical and anesthetics registrars to train them for these procedures.,XRAY_2019.pdf
The Sai MediCare project continues to assist hundreds of less fortunate people in rural Fiji.,XRAY_2019.pdf
"Dental care through U.S. Mission of Mercy events The non-profit organization, Mission of Mercy (MOM), has been providing healthcare to those in need since 1994 in locations around the U.S. Raising money for the Charlotte community’s oral healthcare needs Dentsply Sirona also supported Mission of Mercy in North Carolina, where over a million people lack medical or dental insurance.",XRAY_2019.pdf
"Dentsply Sirona was a lead sponsor for the Charlotte-based non-profit organization, A Night for Smiles, on September 14, 2019, when a Black Tie Gala was held to benefit the Charlotte Chapter of the Kenneth D. Owen North Carolina Missions of Mercy (NCMOM).",XRAY_2019.pdf
"The NCMOM is a group of dentists, dental hygienists, dental assistants, as well as many volunteers, who donate their time and talents through clinics.",XRAY_2019.pdf
Dona - tions from the gala event helped to support a two-day dental clinic event for adults that took place October 18-19 at the Bojangles Arena in Charlotte.,XRAY_2019.pdf
"Approximately 1,500 adults received dental treatment.Dentsply Sirona and its employees have proudly supported a number of the organization’s dental events.",XRAY_2019.pdf
"Each year, the Arizona MOM program pro - vides approximately $2 million of free dentistry to roughly 2,000 patients who have financial barriers to access - ing care.",XRAY_2019.pdf
"Over the course of two days in December of 2019, 200 dentists and 1,300 assistants, hygienists and other volunteers provided dental care from early morning until night in a 100-chair clinic in Phoenix.",XRAY_2019.pdf
"Many patients waited through the night in order to access the treatments avail - able, ranging from cleanings, fillings and extractions to endodontic pro - cedures, dentures and CEREC single visit dentistry.",XRAY_2019.pdf
Dentsply Sirona donat - ed material and set up four stations with two Omnicams each paired with MC X milling machine as well as two Primescan units each paired with their own MC XL mill and a backup mill on site for extra efficiency.,XRAY_2019.pdf
"Over the course of the event, 125 crowns were milled for patients.",XRAY_2019.pdf
"Dr. Jennifer Wynn (third from left), her patient and other volunteers after performing a full arch scan and five crowns with a Primescan and CEREC unit in 90 minutes at AZMOM.12 America’s Dentists Care Foundation Another recipient of Dentsply Siro - na’s support for dental missions in the U.S. is the America’s Dentists Care Foundation.",XRAY_2019.pdf
"ADCF, a national non-profit organization located in Wichita, KS, is dedicated to delivering oral healthcare to the underserved.",XRAY_2019.pdf
"By providing equip - ment, instruments, and guidance, ADCF supports dental Mission of Mercy clinics and other charitable clinics that provide free dental care to any person who attends.",XRAY_2019.pdf
"It also supports larger-scale comprehen - sive care clinics or smaller-scale clinics for specific populations, such as U.S. veterans.",XRAY_2019.pdf
"Since 2008, ADCF-supported clinics in 31 states have provided 300,000 patients with $220 million in char - itable oral healthcare.",XRAY_2019.pdf
"At a typical two-day clinic, about 1,000 dental and lay volunteers come together to serve an average of 1,500 patients.",XRAY_2019.pdf
ADCF provides the tools.,XRAY_2019.pdf
Dentists provide the care.,XRAY_2019.pdf
Dentsply Sirona continues to support this invaluable organization with dental products and technologies.,XRAY_2019.pdf
"Water Street Health Services The Water Street Mission in Lan- caster, PA helps those in need, including the homeless, by provid - ing a number of services ranging from job placement, housing and meals as well as medical and dental care.",XRAY_2019.pdf
"For the latter, the organization relies on the commitment of 11 local dentists who donate their time to provide free dental treatment to local residents.",XRAY_2019.pdf
"For more than eight years, Dentsply Sirona has support - ed the Water Street Mission, pro - viding consumable dental products and small equipment as well as a treatment center for the clinic.",XRAY_2019.pdf
"Bringing dental care to a commu- nity health center in Belgium In 2018, Dentsply Sirona’s Belgian entity helped a neighborhood health center, De Central vzw, in Leuven to begin offering access to a dentist for low-cost dental care.",XRAY_2019.pdf
"In 2019, the cooperation with De Central moved beyond supplying the raw materials needed to provide care and support for a full-time dentist.",XRAY_2019.pdf
"Local Dentsply Sirona employees now actively contribute and volunteer with the health center by welcoming people at screening sessions that offer young children and parents a basic oral health check-up, and a plan for any needed treatment.",XRAY_2019.pdf
"They also playfully help educate the children about oral hygiene through a “tooth game.” Additionally, Dentsply Sirona employees’ professional skills in web design and development are put to use, for example in helping De Central with its re - vamped website.",XRAY_2019.pdf
"International College of Dentists The International College of Dentists (ICD) is an honor society for dentists that recognizes and promotes excellence in dentistry with an em - phasis on service, and which aims to address oral health needs and education throughout the world.",XRAY_2019.pdf
"The 12,000 dentists who have been awarded the prestigious title of “Fellow” (FICD) are currently located in 122 countries worldwide.",XRAY_2019.pdf
Dentsply Sirona is a sponsor in the Corporate Partnership program.,XRAY_2019.pdf
ICD sponsors’ financial contributions aid in the or - ganization’s mission of reaching any - where and everywhere in the world where oral health can be improved.,XRAY_2019.pdf
Saving smiles one front tooth at a time Dentsply Sirona’s team in the Philip- pines partnered with the the Tzu Chi Foundation and the ICD to provide endodontic equipment for a dental mission in October of 2019 to Ormoc City.,XRAY_2019.pdf
The mission’s goal was to give root canal treatments to marginalized people for whom access is normally not available due to cost barriers.,XRAY_2019.pdf
This particular project focused specifically on root canal treatment of the front teeth as well as restoring any other teeth where a root canal was not indicated.,XRAY_2019.pdf
The project resulted in treatment for 21 patients between 13 and 39 years of age.,XRAY_2019.pdf
The mostly teenage-aged patients were given their smiles back and their confidence boosted thanks to treatment.,XRAY_2019.pdf
A volunteer consults with a patient during the Nine Miles of Smiles dental outreach in Jamaica ©Kevin Tablizo13 » Dentsply Sirona continues to support oral healthcare organizations worldwide with dental products and technologies.,XRAY_2019.pdf
"Dentsply Sirona Taiwan volunteers co-hosted a dental education program with 20 events around the country to raise awareness about good oral hygiene.14 Nine Miles of Smiles in Jamaica Since its founding in 2006, Nine Miles of Smiles (NMS) has worked to improve access to dental care.",XRAY_2019.pdf
The non-profit healthcare volunteer organization provides free dental care to underserved communities in Jamaica.,XRAY_2019.pdf
"In 2019, Dentsply Sirona Canada donated artificial teeth, impression material, anesthetic material, and restorative material for a 10-day NMS clinic in the rural town of Polly Ground, Ewarton, St. Catherine.",XRAY_2019.pdf
"Dentsply Sirona Canada Warehouse Operations Manager Ken Cooper comes from this community, and he helped organize the logistics for Dentsply Sirona’s support.",XRAY_2019.pdf
"The mission in - volved extractions, manufacturing of dentures, cleaning, fillings and oral health education.",XRAY_2019.pdf
"In total, nearly 1,000 patients were treated.Educational campaign promoting oral hygiene in Taiwan The importance of oral hygiene is often overlooked in Taiwan despite good oral healthcare coverage from the national health insurance.",XRAY_2019.pdf
"In order to address this issue, in 2018, the colleagues at Dentsply Sirona Taiwan created an educa - tional campaign to raise awareness that focused on the 88 community universities in Taiwan.",XRAY_2019.pdf
"Students at these universities are older – typical - ly 40 to 60 years of age, consistent with the intended target group of the campaign.",XRAY_2019.pdf
"In 2019, with help from an external partner, Dentsply Sirona held 20 oral health lecture events at universities around the country – two more than the previous year.",XRAY_2019.pdf
"Dentsply Sirona provided speakers, lecture materials, and a small item such as a toothbrush or toothpaste.",XRAY_2019.pdf
"The Taiwan team also designed a patient brochure that includes basic dental information about teeth brushing, dental floss, scaling, dental cavities, periodontal disease, endodontics, dental implant, prosthetics and orthodontics.",XRAY_2019.pdf
Project 32 - every tooth matters Project 32’s goal is to improve comprehensive oral healthcare in Brazil through an efficient root canal technique with a standardized end - odontic protocol that has a quick learning curve – the WaveOne Gold system.,XRAY_2019.pdf
Dentsply Sirona provides the funding for Project 32 as well as the bespoke Maillefer endodontic solution.,XRAY_2019.pdf
The program helps to make endodontic treatment more avail - able and accessible to a population with limited access to dental prac - tices due to their high costs.,XRAY_2019.pdf
"In 2019, four humanitarian actions were held in Brazil resulting in over 360 dental treatments, including 239 endo- dontic cases.",XRAY_2019.pdf
"It also provides courses and training and, in 2019, 290 professionals were trained, including dentists, dental students and professors.",XRAY_2019.pdf
"During NMS, volunteers created smiles on many faces in a rural area of Jamaica.Project 32 delivers dental care at the annual “Christmas Without Pain” outreach in São Paulo, Brazil.",XRAY_2019.pdf
15 Clinical Education Clinical education programs Dentsply Sirona’s Clinical Affairs team develops and manages clinical education courses for dental profes - sionals and their teams in communi - ties all over the world.,XRAY_2019.pdf
The Company invests significant resources into developing high quality courses and in the physical infrastructure of building its own training facilities around the world.,XRAY_2019.pdf
"From the end of 2018 through mid-2019, the Company opened four new train - ing facilities in Singapore, Hong Kong, Jakarta, In - donesia and Kuala Lumpur, Malaysia.",XRAY_2019.pdf
Dentsply Sirona educa - tional facilities currently number 59 facilities in 29 countries.,XRAY_2019.pdf
"To highlight the impact of these education centers, the Compa - ny’s Charlotte-based Academy wel - comed more than 10,000 guests in 2019.",XRAY_2019.pdf
"Overall, the Company’s 14,800 clinical education programs reached more than 470,000 participants in 2019.",XRAY_2019.pdf
That represents an eight per - cent increase from the year before.,XRAY_2019.pdf
The Company continues to expand its course offerings based on the needs of local dental mar - kets.,XRAY_2019.pdf
"Through its brand-new online Academy training platform in the U.S., even more courses are available.",XRAY_2019.pdf
"Visitors can choose from over 800 free educational video clips featuring experts in their respective fields, view and sign up for upcoming hands-on courses or take 170 on-demand courses available within the platform.Partnering with the International University of Catalonia, Spain Dentsply Sirona strengthened its collaboration with UIC Barcelona in 2019 through a contribution alongside the creation of the new Dentsply Sirona Chair within the Faculty of Dentistry.",XRAY_2019.pdf
"The Chair was created to develop joint research, dissemination and training activities from an int erdisciplinary point of view covering Restoration, Ortho - dontics, Periodontics, Surgery / Implants and Endodontics.",XRAY_2019.pdf
"The goal of these cooperative ef - forts is to ensure interdisciplinary dental treatment, which benefits patients.",XRAY_2019.pdf
One of the first i nitiatives to be implement - ed within the framework of the new chair is the Fellowship Project.,XRAY_2019.pdf
"This will allow training national and in - ternational professionals to become references in their research projects in each respective area, thereby contributing to knowledge transfer in the dental sector.",XRAY_2019.pdf
"Supporting student research In 1959, Dentsply Sirona and the American Dental Association initiated a competition for den - tal students in the United States.",XRAY_2019.pdf
"Throughout the years, the compe - tition has grown into a global one.",XRAY_2019.pdf
"Pre-doctoral students from around the world compete at local, nation - al, and finally in an international competition.",XRAY_2019.pdf
"Now in its 60th year, the 2019 Student Competition for Advancing Dental Research and its Application (SCADA) Awards had 69 participants representing 28 different countries.",XRAY_2019.pdf
The SCADA program’s three aims remain: 1 | To engage students to discover the importance and power of dental research 2 | To provide opportunities for students to advance their research skills and careers 3 | To inspire students to look for new ways to have a positive impact on dental care and oral health Dentsply Sirona also hosts a com - petition in esthetic dentistry for students.,XRAY_2019.pdf
"This Global Clinical Case Contest (GCCC) has taken place an - nually since 2004/2005, and dental students with less than two years of clinical practice are eligible.",XRAY_2019.pdf
The par - ticipants have access to the entire Dentsply Sirona Restorative product line for direct anterior and poste - rior restorations.,XRAY_2019.pdf
The competition also provides the opportunity to learn best practices in documenting successful treatment cases by using both text and images.,XRAY_2019.pdf
"Last year, there were 1,242 submissions from a total of 140 universities around the world.",XRAY_2019.pdf
Three winners get the chance to gain professional exposure by attending a congress of high-caliber specialists.,XRAY_2019.pdf
"Over the past three years, Dentsply Sirona has given significant resources in funding for the annual Ameri - can Dental Association Foundation Dentsply Sirona Research Award for Dual Degree Candidates.",XRAY_2019.pdf
The award recognizes excellence in oral health research as conducted by a dual degree candidate (D.D.S./ Ph.D. or D.M.D./Ph.D.,XRAY_2019.pdf
"), with the goal of supporting his/her pursuit of a career in research that advances the » The target of the Company’s efforts is to expand the reach of clinical education programs and support the next generation of dental professionals.16 oral health of the public.",XRAY_2019.pdf
"The award provides up to $10,000 in funding, which may be used toward deve- loping an approved research project, attending one or more scientific conferences in order to advance knowledge or skills, and/ or to present his/her findings at a scientific conference.",XRAY_2019.pdf
"The Dental Clinical Skills Competition is a creation of the Royal College of Surgeons Edinburgh (RCSEd), Scotland and sponsored by Dentsply Sirona.",XRAY_2019.pdf
The competition is open to students from every dental school in the UK and Ireland.,XRAY_2019.pdf
Heats are held across the country to determine each school’s representative in the Grand Final.,XRAY_2019.pdf
"Students were asked to demonstrate their individual skillsets across nine different areas, and Dentsply Sirona provided the materials and equipment for the competitors.",XRAY_2019.pdf
"In its fifth year, the com - petition attracted over 500 entrants (representing half of final-year dental undergraduate students) and, once again, bridged the gap between the academic and the practical.",XRAY_2019.pdf
"The DS Academy in Bensheim, Germany offers an ideal environment for the practical stage of a master’s program in endodontics.",XRAY_2019.pdf
"Dr. Terri Dolan, Vice President & Chief Clinical Officer speaks at SCADA 2019.",XRAY_2019.pdf
"The 2019 SCADA partici - pants.Governance2 Dentsply Sirona’s promise to customers, partners and employees As the world’s largest manufacturer of professional dental products and technologies with the leading position in the marketplace, Dentsply Sirona has reputable brands across consumables, equipment, technology, and specialty areas.",XRAY_2019.pdf
"With the broadest clinical education platform and an unparalleled commitment to research and development in dentistry, the Company’s Mission and Vision guide employees to continuously aim higher, support customers and advance oral care globally.17We are accountable to our customers and each other to keep our promises and to be a trusted partner.Our Purpose & Mission Every day, we empower dental professionals all over the world to provide millions of patients with better dental care and make people smile.",XRAY_2019.pdf
Our Vision.,XRAY_2019.pdf
"Delivering innovative dental product solutions to improve oral health worldwide.» The Company competes globally, with uncompromising integrity.",XRAY_2019.pdf
» Code of Business Conduct and Ethics Dentsply Sirona has a long-standing history and rep - utation of ethical business practices throughout the global community.,XRAY_2019.pdf
"Through frequent, clear communi - cations and in - teractive training, Dentsply Sirona employees and business partners are informed that illegal or unethical conduct will not be tolerated.",XRAY_2019.pdf
"The Company’s Code of Business Conduct and Ethics (the Code) sets forth guiding principles for the conduct of business that must be followed by everyone who does business on behalf of Dentsply Sirona and establishes the ex - pectations for how the Company competes globally, with uncompro - mising integrity in terms of its in -teraction with customers, suppliers, Key Opinion Leaders, and govern - ment officials to assure compliance with all laws and regulations.",XRAY_2019.pdf
It provides guidance on identifying and mitigating risk in a variety of areas and what to do if an issue is iden - tified.,XRAY_2019.pdf
"Lastly, the Code underscores the Company’s commitment to its employees and the communities in which we live and work around the world.",XRAY_2019.pdf
Company supervisors and man - agers are responsible for ensuring compliance with the Code by their teams.,XRAY_2019.pdf
