,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 42,"MEDTRONIC   FY19 SNAPSHOTCOMPANY  OVERVIEW  Corporate Responsibility  Magazine — 2019 100 Best  Corporate Citizens  North American Dow Jones  Sustainability Index —   12th consecutive year  JUST 100 — Companies  Doing Right by America for  2019; T op U.S. Companies  Supporting Healthy  Communities and Families  for  Human Rights Campaign —  2018 Best Places to Work 2019 FTSE4Good Index   Edison Awards — 2019   Best New Products  Innovation Leader —   2018 Innovation Awards  DiversityInc — 2019 T op 50  Companies for Diversity  Thomson Reuters —   2018 T op 100 Most   Diverse and Inclusive  Organizations GloballyRECENT RECOGNITION  FOR OUR   CORPORA TE CITIZENSHIP  AND INNOVA TION 90,000+ Employees 150+ Countries   in Which   We Operate  $2.3B   Research and  Development  Spend   47,800+ Patents75M+ Patients   Served 8Acting on our Mission Written nearly 60 years ago,   the tenets of our Mission drive  our focus and contributions to  enable more people to benefit  from affordable, effective  healthcare globally.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9693939685821533)","('Human_Rights_And_Community_Relations', 0.0025553428567945957)","('Employee_Health_And_Safety', 0.0025124831590801477)","(['Human Capital Development'], 0.9693939685821533)","('NON-ESG', 0.0025553428567945957)","('NON-ESG', 0.0025124831590801477)"
Line 43,"MEDTRONIC   FY19 SNAPSHOTCOMPANY  OVERVIEW  Corporate Responsibility  Magazine — 2019 100 Best  Corporate Citizens  North American Dow Jones  Sustainability Index —   12th consecutive year  JUST 100 — Companies  Doing Right by America for  2019; T op U.S. Companies  Supporting Healthy  Communities and Families  for  Human Rights Campaign —  2018 Best Places to Work 2019 FTSE4Good Index   Edison Awards — 2019   Best New Products  Innovation Leader —   2018 Innovation Awards  DiversityInc — 2019 T op 50  Companies for Diversity  Thomson Reuters —   2018 T op 100 Most   Diverse and Inclusive  Organizations GloballyRECENT RECOGNITION  FOR OUR   CORPORA TE CITIZENSHIP  AND INNOVA TION 90,000+ Employees 150+ Countries   in Which   We Operate  $2.3B   Research and  Development  Spend   47,800+ Patents75M+ Patients   Served 8Acting on our Mission Written nearly 60 years ago,   the tenets of our Mission drive  our focus and contributions to  enable more people to benefit  from affordable, effective  healthcare globally.
","('Management_Of_Legal_And_Regulatory_Framework', 0.16783051192760468)","('Business_Model_Resilience', 0.12004505097866058)","('Director_Removal', 0.06753679364919662)","('NON-ESG', 0.16783051192760468)","('NON-ESG', 0.12004505097866058)","('NON-ESG', 0.06753679364919662)"
Line 44,"THE   MEDTRONIC   MISSIONT o contribute to human welfare by application of  biomedical engineering in the research, design,  manufacture, and sale of instruments or appliances  that alleviate pain, restore health, and extend life.
","('Employee_Health_And_Safety', 0.9703388214111328)","('Product_Design_And_Lifecycle_Management', 0.002981753321364522)","('Employee_Engagement_Inclusion_And_Diversity', 0.0025293854996562004)","(['Operational Eco-Efficiency'], 0.9703388214111328)","('NON-ESG', 0.002981753321364522)","('NON-ESG', 0.0025293854996562004)"
Line 45,"T o direct our growth in the areas of biomedical  engineering where we display maximum strength  and ability; to gather people and facilities that tend  to augment these areas; to continuously build on  these areas through education and knowledge  assimilation; to avoid participation in areas where  we cannot make unique and worthy contributions.
","('Access_And_Affordability', 0.5987818241119385)","('Employee_Engagement_Inclusion_And_Diversity', 0.10331740975379944)","('Ecological_Impacts', 0.03315400704741478)","(['Health Outcome Contribution'], 0.5987818241119385)","('NON-ESG', 0.10331740975379944)","('NON-ESG', 0.03315400704741478)"
Line 46,"T o strive without reserve for the greatest possible  reliability and quality in our products; to be the  unsurpassed standard of comparison and to be  recognized as a company of dedication, honesty,  integrity, and service.
","('Product_Design_And_Lifecycle_Management', 0.29731228947639465)","('Product_Quality_And_Safety', 0.21646876633167267)","('Business_Ethics', 0.13589240610599518)","('NON-ESG', 0.29731228947639465)","('NON-ESG', 0.21646876633167267)","('NON-ESG', 0.13589240610599518)"
Line 47,"T o make a fair profit on current operations to   meet our obligations, sustain our growth, and   reach our goals.
","('Business_Model_Resilience', 0.5958232879638672)","('Systemic_Risk_Management', 0.09484092891216278)","('Supply_Chain_Management', 0.06397517025470734)","(['Codes of Business Conduct'], 0.5958232879638672)","('NON-ESG', 0.09484092891216278)","('NON-ESG', 0.06397517025470734)"
Line 48,"T o recognize the personal worth of all employees  by providing an employment framework that  allows personal satisfaction in work accomplished,  security, advancement opportunity, and means   to share in the company’s success.
","('Employee_Engagement_Inclusion_And_Diversity', 0.6234591007232666)","('Labor_Practices', 0.1496376246213913)","('Human_Rights_And_Community_Relations', 0.045485831797122955)","(['Human Capital Development'], 0.6234591007232666)","('NON-ESG', 0.1496376246213913)","('NON-ESG', 0.045485831797122955)"
Line 49,"T o maintain good citizenship as a company.69EARL  BAKKEN 1924-2018It is my hope  that one day,  every Medtronic  employee, and  every patient  with a Medtronic  device, will  participate  in giving  back to their  community,  toward the  improvement of  humankind.
","('Human_Rights_And_Community_Relations', 0.6881849765777588)","('Employee_Health_And_Safety', 0.0442296601831913)","('Employee_Engagement_Inclusion_And_Diversity', 0.043510351330041885)","(['Community Relations'], 0.6881849765777588)","('NON-ESG', 0.0442296601831913)","('NON-ESG', 0.043510351330041885)"
Line 50,"– Earl Bakken Medtronic   Co-founder““How we are organized Medtronic has four operating groups: Cardiac and Vascular , Minimally Invasive Therapies, Restorative Therapies, and Diabetes.
","('Access_And_Affordability', 0.3451994061470032)","('Customer_Welfare', 0.12275602668523788)","('Employee_Health_And_Safety', 0.052801717072725296)","('NON-ESG', 0.3451994061470032)","('NON-ESG', 0.12275602668523788)","('NON-ESG', 0.052801717072725296)"
Line 51,"Each group is  separated into business divisions that deliver a wide range of medical technologies, therapies, services, and solutions.
","('Product_Design_And_Lifecycle_Management', 0.5722046494483948)","('Customer_Welfare', 0.1169167160987854)","('Business_Model_Resilience', 0.04938780888915062)","(['Product Stewardship'], 0.5722046494483948)","('NON-ESG', 0.1169167160987854)","('NON-ESG', 0.04938780888915062)"
Line 52,"Medtronic Operating Groups FY19 T otal Sales and Business Divisions  OPERA TING SEGMENTS  AND BUSINESS DIVISIONSFY19 NET SALES  ($ MILLION) Cardiac and Vascular Group    Cardiac Rhythm and Heart Failure   Coronary and Structural Heart   Aortic, Peripheral, and Venous $11,Minimally Invasive Therapies Group   Surgical Innovations   Respiratory, Gastrointestinal, and Renal$8,Restorative Therapies Group   Spine   Brain Therapies   Specialty Therapies   Pain Therapies $8,Diabetes Group $2,TOT AL NET SALES $30,557Global Footprint FY19 Net Sales to External Customers by Region ($ Million) United       States*   $16,194   (53%)Non-U.S.   Developed   Markets†  $9,631   (32%)Emerging   Markets** $4,732   (15%)    * The United States includes the U.S. and U.S. territories.
","('Access_And_Affordability', 0.1999492198228836)","('Customer_Welfare', 0.14913171529769897)","('Employee_Health_And_Safety', 0.07883074134588242)","('NON-ESG', 0.1999492198228836)","('NON-ESG', 0.14913171529769897)","('NON-ESG', 0.07883074134588242)"
Line 53,"Medtronic Operating Groups FY19 T otal Sales and Business Divisions  OPERA TING SEGMENTS  AND BUSINESS DIVISIONSFY19 NET SALES  ($ MILLION) Cardiac and Vascular Group    Cardiac Rhythm and Heart Failure   Coronary and Structural Heart   Aortic, Peripheral, and Venous $11,Minimally Invasive Therapies Group   Surgical Innovations   Respiratory, Gastrointestinal, and Renal$8,Restorative Therapies Group   Spine   Brain Therapies   Specialty Therapies   Pain Therapies $8,Diabetes Group $2,TOT AL NET SALES $30,557Global Footprint FY19 Net Sales to External Customers by Region ($ Million) United       States*   $16,194   (53%)Non-U.S.   Developed   Markets†  $9,631   (32%)Emerging   Markets** $4,732   (15%)    * The United States includes the U.S. and U.S. territories.
","('Systemic_Risk_Management', 0.3243677616119385)","('Business_Model_Resilience', 0.27289119362831116)","('Competitive_Behavior', 0.13004781305789948)","('NON-ESG', 0.3243677616119385)","('NON-ESG', 0.27289119362831116)","('NON-ESG', 0.13004781305789948)"
Line 54,"† Non-U.S. developed markets include Japan, Australia, New Zealand, Korea, Canada,  and the countries of Western Europe.
","('Competitive_Behavior', 0.7175076603889465)","('Business_Model_Resilience', 0.06147845834493637)","('Systemic_Risk_Management', 0.05352971330285072)","(['Business Ethics'], 0.7175076603889465)","('NON-ESG', 0.06147845834493637)","('NON-ESG', 0.05352971330285072)"
Line 55,"** Emerging markets include the countries of the Middle East, Africa, Latin America,  Eastern Europe, and the countries of Asia that are not included in the non-U.S.  developed markets, as defined above.11As we deliver on our Mission, we are conscious of our impact on the world in which we operate.
","('Business_Model_Resilience', 0.5215286612510681)","('Systemic_Risk_Management', 0.1633090376853943)","('Competitive_Behavior', 0.13227479159832)","(['Codes of Business Conduct'], 0.5215286612510681)","('NON-ESG', 0.1633090376853943)","('NON-ESG', 0.13227479159832)"
Line 56,"Being genuinely sustainable means balancing  profitability with environmental and social responsibilities.
","('Human_Rights_And_Community_Relations', 0.9120674133300781)","('Ecological_Impacts', 0.016234783455729485)","('Business_Model_Resilience', 0.007252589333802462)","(['Community Relations'], 0.9120674133300781)","('NON-ESG', 0.016234783455729485)","('NON-ESG', 0.007252589333802462)"
Line 57,"We must be held accountable for what we do and the way we do it.
","('Business_Ethics', 0.5925281047821045)","('Management_Of_Legal_And_Regulatory_Framework', 0.07785695791244507)","('Competitive_Behavior', 0.06899025291204453)","(['Business Ethics'], 0.5925281047821045)","('NON-ESG', 0.07785695791244507)","('NON-ESG', 0.06899025291204453)"
Line 58,"Our Material  Issues We activate our commitment  to good corporate citizenship  through a continuous cycle  of foresight, planning, and  reporting on our most  significant sustainability issues.
","('Business_Model_Resilience', 0.4696614444255829)","('Human_Rights_And_Community_Relations', 0.08378478139638901)","('Product_Design_And_Lifecycle_Management', 0.07888176292181015)","('NON-ESG', 0.4696614444255829)","('NON-ESG', 0.08378478139638901)","('NON-ESG', 0.07888176292181015)"
Line 59,"By conducting regular reviews  of our sustainability strategies  and priorities, we are able to  stay ahead of emerging risks  and opportunities.
","('Systemic_Risk_Management', 0.7659748196601868)","('Business_Model_Resilience', 0.06714870780706406)","('Physical_Impacts_Of_Climate_Change', 0.048215802758932114)","(['Risk & Crisis Management'], 0.7659748196601868)","('NON-ESG', 0.06714870780706406)","('NON-ESG', 0.048215802758932114)"
