,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Environmental, health, and safety data are from our manufacturing and research  and development facilities.
","('Employee_Health_And_Safety', 0.6758308410644531)","('Product_Quality_And_Safety', 0.18561382591724396)","('Product_Design_And_Lifecycle_Management', 0.020146287977695465)","(['Operational Eco-Efficiency'], 0.6758308410644531)","('NON-ESG', 0.18561382591724396)","('NON-ESG', 0.020146287977695465)"
Line 12,"A third party, ERM CVS, has assured our FY20, FY21, and FY22 health and safety data as well as our FY22 greenhouse gas and water data.
","('GHG_Emissions', 0.8744336366653442)","('Air_Quality', 0.029906146228313446)","('Physical_Impacts_Of_Climate_Change', 0.011807077564299107)","(['Climate Change'], 0.8744336366653442)","('NON-ESG', 0.029906146228313446)","('NON-ESG', 0.011807077564299107)"
Line 13,"In some instances, reported data may be best estimated  or rounded.
","('Employee_Engagement_Inclusion_And_Diversity', 0.10020951181650162)","('Customer_Privacy', 0.09384404867887497)","('Access_And_Affordability', 0.08914843946695328)","('NON-ESG', 0.10020951181650162)","('NON-ESG', 0.09384404867887497)","('NON-ESG', 0.08914843946695328)"
Line 14,"All financial information is reported in  U.S. dollars.This report contains forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995, which are subject to risks and uncertainties, including risks related to difficulties and delays inherent in the development and implementation of plans to achieve our environmental sustainability and social impact goals and objectives; government regulation and general economic conditions; and other risks and uncertainties described in our periodic reports.
","('Systemic_Risk_Management', 0.49683907628059387)","('Management_Of_Legal_And_Regulatory_Framework', 0.3126984238624573)","('Physical_Impacts_Of_Climate_Change', 0.03359823673963547)","('NON-ESG', 0.49683907628059387)","('NON-ESG', 0.3126984238624573)","('NON-ESG', 0.03359823673963547)"
Line 15,"All financial information is reported in  U.S. dollars.This report contains forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995, which are subject to risks and uncertainties, including risks related to difficulties and delays inherent in the development and implementation of plans to achieve our environmental sustainability and social impact goals and objectives; government regulation and general economic conditions; and other risks and uncertainties described in our periodic reports.
","('Management_Of_Legal_And_Regulatory_Framework', 0.9076720476150513)","('Director_Removal', 0.007174304686486721)","('Business_Ethics', 0.007013668306171894)","(['Corporate Governance'], 0.9076720476150513)","('NON-ESG', 0.007174304686486721)","('NON-ESG', 0.007013668306171894)"
Line 16,"These reports are on file with the U.S. Securities and Exchange Commission, including our most recent Annual Report on Form 10-K.
","('Management_Of_Legal_And_Regulatory_Framework', 0.9399162530899048)","('Director_Removal', 0.006942242383956909)","('Systemic_Risk_Management', 0.005614216905087233)","(['Corporate Governance'], 0.9399162530899048)","('NON-ESG', 0.006942242383956909)","('NON-ESG', 0.005614216905087233)"
Line 17,"In some cases, you can identify the forward-looking statements by words or expressions, such as “anticipate,” “believe,” “could,” “estimate,” “expect,” “forecast,” “intend,” “looking ahead,” “may,” “plan,” “possible,” “potential,” “project,” “should,” “going to,” “will,” and similar words or expressions, the negative or plural of such words or expressions, and other comparable terminology.
","('Business_Model_Resilience', 0.31429627537727356)","('Competitive_Behavior', 0.162336066365242)","('Systemic_Risk_Management', 0.09388508647680283)","('NON-ESG', 0.31429627537727356)","('NON-ESG', 0.162336066365242)","('NON-ESG', 0.09388508647680283)"
Line 18,"Actual results may differ materially from anticipated results.
","('Competitive_Behavior', 0.31018584966659546)","('Management_Of_Legal_And_Regulatory_Framework', 0.13230739533901215)","('Business_Model_Resilience', 0.10175710171461105)","('NON-ESG', 0.31018584966659546)","('NON-ESG', 0.13230739533901215)","('NON-ESG', 0.10175710171461105)"
Line 19,"We do not update our forward-looking statements or any of the information contained in this report, including updates to reflect future events or circumstances.
","('Management_Of_Legal_And_Regulatory_Framework', 0.3771090507507324)","('Physical_Impacts_Of_Climate_Change', 0.1395666003227234)","('Business_Model_Resilience', 0.13478262722492218)","('NON-ESG', 0.3771090507507324)","('NON-ESG', 0.1395666003227234)","('NON-ESG', 0.13478262722492218)"
Line 20,"To provide feedback or request further information,  please email integratedreport@medtronic.com.
","('Access_And_Affordability', 0.1385074406862259)","('Management_Of_Legal_And_Regulatory_Framework', 0.13541068136692047)","('Product_Quality_And_Safety', 0.11060399562120438)","('NON-ESG', 0.1385074406862259)","('NON-ESG', 0.13541068136692047)","('NON-ESG', 0.11060399562120438)"
Line 21,"2022 Integrated Performance Report 5 ESG strategy Environmental sustainability Social impact Governance and accountability ESG disclosure index  Introduction Letters to our stakeholders Chairman and CEO address  The Medtronic Mission — to alleviate pain, restore health,  and extend life — unites a diverse, global team of more than 95,000 people whose work transforms the lives of two people every second.
","('Human_Rights_And_Community_Relations', 0.48373711109161377)","('Employee_Health_And_Safety', 0.19192451238632202)","('Access_And_Affordability', 0.08979348093271255)","('NON-ESG', 0.48373711109161377)","('NON-ESG', 0.19192451238632202)","('NON-ESG', 0.08979348093271255)"
Line 22,"And despite the challenges faced over the past year – war in Ukraine, climate change, supply chain disruption, and the ongoing COVID-19 pandemic – we maintained our steadfast commitment to carrying out the Mission and increasing our environmental, social, and governance (ESG) efforts.
","('Supply_Chain_Management', 0.8880541920661926)","('Physical_Impacts_Of_Climate_Change', 0.034739136695861816)","('Business_Model_Resilience', 0.011285476386547089)","(['Supply Chain Management'], 0.8880541920661926)","('NON-ESG', 0.034739136695861816)","('NON-ESG', 0.011285476386547089)"
Line 23,"I am proud to share our FY22 ESG progress and  performance, which recaps our work across important areas, including accelerating patient access and equity; creating life-transforming healthcare; fostering inclusion, diversity, and equity (ID&E); and furthering our environmental sustainability.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9615381956100464)","('Human_Rights_And_Community_Relations', 0.004401547368615866)","('Access_And_Affordability', 0.0036561607848852873)","(['Human Capital Development'], 0.9615381956100464)","('NON-ESG', 0.004401547368615866)","('NON-ESG', 0.0036561607848852873)"
Line 24,"Accelerating patient access and equity In the past year, Medtronic therapies improved the lives of more than 76 million people, yet many communities around the world still lack access to care.
","('Access_And_Affordability', 0.9115810990333557)","('Human_Rights_And_Community_Relations', 0.012314573861658573)","('Critical_Incident_Risk_Management', 0.007094770669937134)","(['Health Outcome Contribution'], 0.9115810990333557)","('NON-ESG', 0.012314573861658573)","('NON-ESG', 0.007094770669937134)"
Line 25,"We use data and technology to address this global crisis of health inequity, streamlining detection, diagnosis, and treatment to fill the gap between the number of people who need care and the number of practitioners who offer it.
","('Employee_Health_And_Safety', 0.5553386211395264)","('Access_And_Affordability', 0.14205509424209595)","('Critical_Incident_Risk_Management', 0.06725215166807175)","(['Operational Eco-Efficiency'], 0.5553386211395264)","('NON-ESG', 0.14205509424209595)","('NON-ESG', 0.06725215166807175)"
Line 26,"This democratizes healthcare and enables healthcare workers to reach more patients with a more personalized approach while increasing accessibility throughout the world.
","('Access_And_Affordability', 0.6438355445861816)","('Employee_Health_And_Safety', 0.05761544406414032)","('Energy_Management', 0.0390433743596077)","(['Health Outcome Contribution'], 0.6438355445861816)","('NON-ESG', 0.05761544406414032)","('NON-ESG', 0.0390433743596077)"
Line 27,"In service of this effort, we dedicated more than $69 million to healthcare capacity training in FY22, reaching 350,000+ global medical professionals who drive access to quality care in their communities.
","('Access_And_Affordability', 0.8690050840377808)","('Critical_Incident_Risk_Management', 0.013773515820503235)","('Customer_Welfare', 0.011853063479065895)","(['Health Outcome Contribution'], 0.8690050840377808)","('NON-ESG', 0.013773515820503235)","('NON-ESG', 0.011853063479065895)"
Line 28,"Creating life-transforming healthcare As a global healthcare technology leader, we use the power of advanced computing, smallest-size-solutions, and hyper-personalization to address unmet patient needs.
","('Product_Design_And_Lifecycle_Management', 0.18460971117019653)","('Energy_Management', 0.15751153230667114)","('Data_Security', 0.10560623556375504)","('NON-ESG', 0.18460971117019653)","('NON-ESG', 0.15751153230667114)","('NON-ESG', 0.10560623556375504)"
Line 29,"Our life-transforming technologies treat and diagnose 70 conditions in the areas of cardiovascular, medical surgical, neuroscience, and diabetes care.
","('Access_And_Affordability', 0.2289297729730606)","('Employee_Health_And_Safety', 0.15579761564731598)","('Customer_Welfare', 0.10651545971632004)","('NON-ESG', 0.2289297729730606)","('NON-ESG', 0.15579761564731598)","('NON-ESG', 0.10651545971632004)"
Line 30,"The past two and a half years have highlighted the challenges facing healthcare systems, but also the opportunities for technology to play a role in a better path forward.
","('Supply_Chain_Management', 0.2476274073123932)","('Business_Model_Resilience', 0.12443730235099792)","('Product_Design_And_Lifecycle_Management', 0.09593719989061356)","('NON-ESG', 0.2476274073123932)","('NON-ESG', 0.12443730235099792)","('NON-ESG', 0.09593719989061356)"
Line 31,"Today, we’re integrating powerful tech capabilities like data science, machine learning, and AI into our devices and solutions to collect data to help clinicians and patients make more informed decisions and drive better outcomes.
","('Access_And_Affordability', 0.13979439437389374)","('Competitive_Behavior', 0.13418051600456238)","('Data_Security', 0.10485349595546722)","('NON-ESG', 0.13979439437389374)","('NON-ESG', 0.13418051600456238)","('NON-ESG', 0.10485349595546722)"
Line 32,"To continue evolving our product portfolio, in FY22, we  invested an all-time high of $2.7 billion in research and development, a 10% increase compared to the previous fiscal year.
","('Product_Design_And_Lifecycle_Management', 0.9414779543876648)","('Customer_Welfare', 0.008217180147767067)","('Product_Quality_And_Safety', 0.0066605801694095135)","(['Product Stewardship'], 0.9414779543876648)","('NON-ESG', 0.008217180147767067)","('NON-ESG', 0.0066605801694095135)"
Line 33,"Fostering ID&E is key to innovation Innovation is a people-powered business.
","('Product_Design_And_Lifecycle_Management', 0.33756256103515625)","('Competitive_Behavior', 0.14128588140010834)","('Business_Model_Resilience', 0.13560234010219574)","('NON-ESG', 0.33756256103515625)","('NON-ESG', 0.14128588140010834)","('NON-ESG', 0.13560234010219574)"
Line 34,"An inclusive workforce unites diverse experiences and perspectives in an environment where they are valued and shared — driving technology forward and empowering all to reach their highest potential.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9680461883544922)","('Human_Rights_And_Community_Relations', 0.003489407245069742)","('Business_Model_Resilience', 0.0021502075251191854)","(['Human Capital Development'], 0.9680461883544922)","('NON-ESG', 0.003489407245069742)","('NON-ESG', 0.0021502075251191854)"
Line 35,"A convergence of backgrounds and experiences allows  us to create life-saving products and therapies that benefit all patients while expanding the number of conditions we can treat.
","('Product_Design_And_Lifecycle_Management', 0.481880247592926)","('Customer_Welfare', 0.12284917384386063)","('Access_And_Affordability', 0.11039482802152634)","('NON-ESG', 0.481880247592926)","('NON-ESG', 0.12284917384386063)","('NON-ESG', 0.11039482802152634)"
Line 36,"Diversity in leadership is key to this.
","('Employee_Engagement_Inclusion_And_Diversity', 0.971236526966095)","('Business_Model_Resilience', 0.0020217273849993944)","('Employee_Health_And_Safety', 0.0019949080888181925)","(['Human Capital Development'], 0.971236526966095)","('NON-ESG', 0.0020217273849993944)","('NON-ESG', 0.0019949080888181925)"
Line 37,"In FY22, women held 42% of manager-and-above positions globally and people from ethnically diverse groups held 27% of manager-and-above positions in  the United States, which is strong progress toward our FY26 goals of 45% and 30%, respectively.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9758406281471252)","('Human_Rights_And_Community_Relations', 0.0017262662295252085)","('Employee_Health_And_Safety', 0.0015249785501509905)","(['Human Capital Development'], 0.9758406281471252)","('NON-ESG', 0.0017262662295252085)","('NON-ESG', 0.0015249785501509905)"
Line 38,"Furthering environmental sustainability  A healthy planet is essential to human health and we’re setting bold new goals and steadily marching toward them.
","('Human_Rights_And_Community_Relations', 0.237140953540802)","('Employee_Health_And_Safety', 0.22451037168502808)","('Ecological_Impacts', 0.10910269618034363)","('NON-ESG', 0.237140953540802)","('NON-ESG', 0.22451037168502808)","('NON-ESG', 0.10910269618034363)"
Line 39,"Our environmental sustainability efforts directly advance our Mission to be a good corporate citizen while also supporting our sustainable business growth.
","('Business_Model_Resilience', 0.28855112195014954)","('Product_Design_And_Lifecycle_Management', 0.27389732003211975)","('Supply_Chain_Management', 0.10009261220693588)","('NON-ESG', 0.28855112195014954)","('NON-ESG', 0.27389732003211975)","('NON-ESG', 0.10009261220693588)"
Line 40,"In FY22, we joined forces with the National Academy of Medicine’s Grand Challenge on Climate Change and the United Kingdom National Health Service to work with organizations around the world to transform systems, such as healthcare, that contribute to, and are impacted by, climate change by building resiliency and minimizing carbon footprints.
","('Physical_Impacts_Of_Climate_Change', 0.940683901309967)","('Business_Model_Resilience', 0.016307558864355087)","('GHG_Emissions', 0.0052819461561739445)","(['Climate Change'], 0.940683901309967)","('NON-ESG', 0.016307558864355087)","('NON-ESG', 0.0052819461561739445)"
Line 41,"Last fall, we announced our ambition to achieve net zero emissions across our value chain by FY45.
","('GHG_Emissions', 0.6364938020706177)","('Air_Quality', 0.21516691148281097)","('Energy_Management', 0.05540057271718979)","(['Climate Change'], 0.6364938020706177)","('NON-ESG', 0.21516691148281097)","('NON-ESG', 0.05540057271718979)"
Line 42,"In FY22 alone, we reduced our operational greenhouse gas emissions intensity by 35% compared  to our FY20 baseline.
","('GHG_Emissions', 0.9675456285476685)","('Air_Quality', 0.004276955500245094)","('Ecological_Impacts', 0.003258713986724615)","(['Climate Change'], 0.9675456285476685)","('NON-ESG', 0.004276955500245094)","('NON-ESG', 0.003258713986724615)"
Line 43,"Looking forward At Medtronic, we are engineering the extraordinary for patients around the world.
","('Access_And_Affordability', 0.4506916403770447)","('Customer_Welfare', 0.06882815062999725)","('Product_Quality_And_Safety', 0.054965805262327194)","('NON-ESG', 0.4506916403770447)","('NON-ESG', 0.06882815062999725)","('NON-ESG', 0.054965805262327194)"
Line 44,"It’s a tremendous opportunity and responsibility we carry.
","('Human_Rights_And_Community_Relations', 0.5593336820602417)","('Employee_Engagement_Inclusion_And_Diversity', 0.1448495090007782)","('Employee_Health_And_Safety', 0.06453932076692581)","(['Community Relations'], 0.5593336820602417)","('NON-ESG', 0.1448495090007782)","('NON-ESG', 0.06453932076692581)"
Line 45,"The impact we’re making across all areas of our work inspires me every day as  we push for even more progress.
","('Human_Rights_And_Community_Relations', 0.5948899984359741)","('Business_Model_Resilience', 0.08436165004968643)","('Access_And_Affordability', 0.0273007620126009)","(['Community Relations'], 0.5948899984359741)","('NON-ESG', 0.08436165004968643)","('NON-ESG', 0.0273007620126009)"
Line 46,"While I know we  have a long way to go, I’m proud of the meaningful progress we’re making.
","('Business_Model_Resilience', 0.22066336870193481)","('Human_Rights_And_Community_Relations', 0.1948462426662445)","('Director_Removal', 0.07750574499368668)","('NON-ESG', 0.22066336870193481)","('NON-ESG', 0.1948462426662445)","('NON-ESG', 0.07750574499368668)"
Line 47,"We boldly endeavor to create  a healthier, brighter future for millions.
","('Product_Design_And_Lifecycle_Management', 0.31240785121917725)","('Access_And_Affordability', 0.16781556606292725)","('Customer_Welfare', 0.10563632845878601)","('NON-ESG', 0.31240785121917725)","('NON-ESG', 0.16781556606292725)","('NON-ESG', 0.10563632845878601)"
Line 48,"I invite you to  join us on the journey.
","('Employee_Engagement_Inclusion_And_Diversity', 0.13381993770599365)","('Business_Model_Resilience', 0.11925361305475235)","('Employee_Health_And_Safety', 0.09324640780687332)","('NON-ESG', 0.13381993770599365)","('NON-ESG', 0.11925361305475235)","('NON-ESG', 0.09324640780687332)"
Line 49,"Geoff Martha Chairman and CEO, MedtronicA message from our CFO  Our employees share our vision to boldly tackle the  most challenging health problems facing humanity while upholding our reputation as a company of dedication, honesty, integrity, and service.
","('Business_Ethics', 0.5563111305236816)","('Employee_Health_And_Safety', 0.14914843440055847)","('Human_Rights_And_Community_Relations', 0.05180518701672554)","(['Business Ethics'], 0.5563111305236816)","('NON-ESG', 0.14914843440055847)","('NON-ESG', 0.05180518701672554)"
Line 50,"Our ESG priorities directly reflect our vision and values.
","('Business_Model_Resilience', 0.4502318799495697)","('Human_Rights_And_Community_Relations', 0.18763092160224915)","('Director_Removal', 0.03782346099615097)","('NON-ESG', 0.4502318799495697)","('NON-ESG', 0.18763092160224915)","('NON-ESG', 0.03782346099615097)"
Line 51,"The Medtronic Sustainability Steering Committee (SSC)  embeds ESG priorities throughout our operations.
","('Business_Model_Resilience', 0.7120593190193176)","('Physical_Impacts_Of_Climate_Change', 0.0358332134783268)","('Supply_Chain_Management', 0.02758769690990448)","(['Codes of Business Conduct'], 0.7120593190193176)","('NON-ESG', 0.0358332134783268)","('NON-ESG', 0.02758769690990448)"
Line 52,"As the leader of the SSC, I see our social and environmental progress firsthand.
","('Human_Rights_And_Community_Relations', 0.9344546794891357)","('Management_Of_Legal_And_Regulatory_Framework', 0.0049845632165670395)","('Business_Model_Resilience', 0.004824919626116753)","(['Community Relations'], 0.9344546794891357)","('NON-ESG', 0.0049845632165670395)","('NON-ESG', 0.004824919626116753)"
Line 53,"In last year’s report, I announced that we set a number of new ESG performance targets.
","('Business_Model_Resilience', 0.5077292919158936)","('Systemic_Risk_Management', 0.19550356268882751)","('Physical_Impacts_Of_Climate_Change', 0.0335259884595871)","(['Codes of Business Conduct'], 0.5077292919158936)","('NON-ESG', 0.19550356268882751)","('NON-ESG', 0.0335259884595871)"
Line 54,"I’m proud to share our progress toward these targets throughout this report, along with our plans to continue driving progress in FY23 and beyond.
","('Business_Model_Resilience', 0.27471086382865906)","('Human_Rights_And_Community_Relations', 0.11796632409095764)","('Management_Of_Legal_And_Regulatory_Framework', 0.09334543347358704)","('NON-ESG', 0.27471086382865906)","('NON-ESG', 0.11796632409095764)","('NON-ESG', 0.09334543347358704)"
Line 55,"Remaining transparent on our ESG progress and  performance is key to the success of our ESG priorities and preserving shareholder confidence.
","('Business_Model_Resilience', 0.6664119362831116)","('Systemic_Risk_Management', 0.07645581662654877)","('Competitive_Behavior', 0.0309824850410223)","(['Codes of Business Conduct'], 0.6664119362831116)","('NON-ESG', 0.07645581662654877)","('NON-ESG', 0.0309824850410223)"
Line 56,"In addition to reporting on all of our ESG material topics, we also supply responses to best practice reporting frameworks in the ESG Disclosure Index.
","('Business_Model_Resilience', 0.29590466618537903)","('Systemic_Risk_Management', 0.26792392134666443)","('Management_Of_Legal_And_Regulatory_Framework', 0.1153227686882019)","('NON-ESG', 0.29590466618537903)","('NON-ESG', 0.26792392134666443)","('NON-ESG', 0.1153227686882019)"
Line 57,"These frameworks include the Global Reporting Initiative, the Sustainability Accounting Standards Board, the Task Force on Climate-Related Financial Disclosures, and the World Economic Stakeholder Capitalism Metrics.
","('Physical_Impacts_Of_Climate_Change', 0.9151144623756409)","('Business_Model_Resilience', 0.020462555810809135)","('GHG_Emissions', 0.011642271652817726)","(['Climate Change'], 0.9151144623756409)","('NON-ESG', 0.020462555810809135)","('NON-ESG', 0.011642271652817726)"
