,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"In some instances, reported data may be best estimates  or rounded.
","('Customer_Privacy', 0.11168824136257172)","('Systemic_Risk_Management', 0.10150552541017532)","('Management_Of_Legal_And_Regulatory_Framework', 0.08244588226079941)","('NON-ESG', 0.11168824136257172)","('NON-ESG', 0.10150552541017532)","('NON-ESG', 0.08244588226079941)"
Line 12,"We have omitted Medtronic subsidiaries whose impact on overall data is less than 10%.
","('Systemic_Risk_Management', 0.5104607939720154)","('Business_Model_Resilience', 0.1855987310409546)","('Supply_Chain_Management', 0.05853354558348656)","(['Risk & Crisis Management'], 0.5104607939720154)","('NON-ESG', 0.1855987310409546)","('NON-ESG', 0.05853354558348656)"
Line 13,"All financial information is reported in U.S. dollars.This report contains forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995, which are subject to risks and uncertainties, including risks related to competitive factors; difficulties and delays inherent in the development, manufacturing, marketing, and sale of medical products; government regulation and general economic conditions; and other risks and uncertainties described in our periodic reports.
","('Systemic_Risk_Management', 0.67026287317276)","('Competitive_Behavior', 0.13394100964069366)","('Management_Of_Legal_And_Regulatory_Framework', 0.04030369594693184)","(['Risk & Crisis Management'], 0.67026287317276)","('NON-ESG', 0.13394100964069366)","('NON-ESG', 0.04030369594693184)"
Line 14,"These reports are on file with the U.S. Securities and Exchange Commission, including our most recent Annual Report on Form 10-K.
","('Management_Of_Legal_And_Regulatory_Framework', 0.9399162530899048)","('Director_Removal', 0.006942242383956909)","('Systemic_Risk_Management', 0.005614216905087233)","(['Corporate Governance'], 0.9399162530899048)","('NON-ESG', 0.006942242383956909)","('NON-ESG', 0.005614216905087233)"
Line 15,"In some cases, you can identify the forward-looking statements by words or expressions, such as “anticipate,” “believe,” “could,” “estimate,” “expect,” “forecast,” “intend,” “looking ahead,” “may,” “plan,” “possible,” “potential,” “project,” “should,” “going to,” “will,” and similar words or expressions, the negative or plural of such words or expressions, and other comparable terminology.
","('Business_Model_Resilience', 0.31429627537727356)","('Competitive_Behavior', 0.162336066365242)","('Systemic_Risk_Management', 0.09388508647680283)","('NON-ESG', 0.31429627537727356)","('NON-ESG', 0.162336066365242)","('NON-ESG', 0.09388508647680283)"
Line 16,"Actual results may differ materially from anticipated results.
","('Competitive_Behavior', 0.31018584966659546)","('Management_Of_Legal_And_Regulatory_Framework', 0.13230739533901215)","('Business_Model_Resilience', 0.10175710171461105)","('NON-ESG', 0.31018584966659546)","('NON-ESG', 0.13230739533901215)","('NON-ESG', 0.10175710171461105)"
Line 17,"We do not update our forward-looking statements or any of the information contained in this report, including updates to reflect future events or circumstances.
","('Management_Of_Legal_And_Regulatory_Framework', 0.3771090507507324)","('Physical_Impacts_Of_Climate_Change', 0.1395666003227234)","('Business_Model_Resilience', 0.13478262722492218)","('NON-ESG', 0.3771090507507324)","('NON-ESG', 0.1395666003227234)","('NON-ESG', 0.13478262722492218)"
Line 18,"To provide feedback or request further information,  please email integratedreport@medtronic.com.
","('Access_And_Affordability', 0.1385074406862259)","('Management_Of_Legal_And_Regulatory_Framework', 0.13541068136692047)","('Product_Quality_And_Safety', 0.11060399562120438)","('NON-ESG', 0.1385074406862259)","('NON-ESG', 0.13541068136692047)","('NON-ESG', 0.11060399562120438)"
Line 19,"4   Medtronic 2021 Integrated Performance Report      Letters to our stakeholders Chairman and CEO address  The past year brought intense, ongoing, global  challenges.
","('Business_Model_Resilience', 0.5015910863876343)","('Systemic_Risk_Management', 0.22863702476024628)","('Supply_Chain_Management', 0.04826532304286957)","(['Codes of Business Conduct'], 0.5015910863876343)","('NON-ESG', 0.22863702476024628)","('NON-ESG', 0.04826532304286957)"
Line 20,"The COVID-19 pandemic, the fight for social    justice and equity, and the climate crisis demanded not just a will to endure, but a willingness to act.
","('Physical_Impacts_Of_Climate_Change', 0.9443873167037964)","('Business_Model_Resilience', 0.00841093622148037)","('Systemic_Risk_Management', 0.007520771585404873)","(['Climate Change'], 0.9443873167037964)","('NON-ESG', 0.00841093622148037)","('NON-ESG', 0.007520771585404873)"
Line 21,"Driven by our Mission to improve human welfare, we  answered this call.
","('Human_Rights_And_Community_Relations', 0.8166597485542297)","('Access_And_Affordability', 0.059926941990852356)","('Employee_Health_And_Safety', 0.02401120588183403)","(['Community Relations'], 0.8166597485542297)","('NON-ESG', 0.059926941990852356)","('NON-ESG', 0.02401120588183403)"
Line 22,"We accelerated innovation to create better experiences  for patients, customers, and employees.
","('Customer_Welfare', 0.28917235136032104)","('Product_Design_And_Lifecycle_Management', 0.20016400516033173)","('Competitive_Behavior', 0.08851620554924011)","('NON-ESG', 0.28917235136032104)","('NON-ESG', 0.20016400516033173)","('NON-ESG', 0.08851620554924011)"
Line 23,"Restructuring our business into 20 nimble operating groups, we got closer to our customers and delivered groundbreaking solutions faster in markets around the world.
","('Business_Model_Resilience', 0.30585330724716187)","('Product_Design_And_Lifecycle_Management', 0.24770410358905792)","('Systemic_Risk_Management', 0.0796479657292366)","('NON-ESG', 0.30585330724716187)","('NON-ESG', 0.24770410358905792)","('NON-ESG', 0.0796479657292366)"
Line 24,"And our evolved culture – the Medtronic Mindset – empowers our 90,000+ employees in over 150 countries to move quickly and decisively to answer any challenge.
","('Business_Model_Resilience', 0.4516924321651459)","('Employee_Engagement_Inclusion_And_Diversity', 0.14833107590675354)","('Product_Design_And_Lifecycle_Management', 0.06274503469467163)","('NON-ESG', 0.4516924321651459)","('NON-ESG', 0.14833107590675354)","('NON-ESG', 0.06274503469467163)"
Line 25,"We see extraordinary possibilities to further increase our  positive impact in the world.
","('Human_Rights_And_Community_Relations', 0.5828008651733398)","('Access_And_Affordability', 0.0846007913351059)","('Business_Model_Resilience', 0.051452696323394775)","(['Community Relations'], 0.5828008651733398)","('NON-ESG', 0.0846007913351059)","('NON-ESG', 0.051452696323394775)"
Line 26,"In FY21, we focused our environmental, social, and governance (ESG) efforts to drive measurable impact on issues including protecting our planet, accelerating access to healthcare technology, and advancing inclusion, diversity, and equity (ID&E).
","('Employee_Engagement_Inclusion_And_Diversity', 0.9600328803062439)","('Human_Rights_And_Community_Relations', 0.006639693398028612)","('Access_And_Affordability', 0.0032069406006485224)","(['Human Capital Development'], 0.9600328803062439)","('NON-ESG', 0.006639693398028612)","('NON-ESG', 0.0032069406006485224)"
Line 27,"Protecting our planet The actions we take today to improve the health of the planet will contribute to the health of future generations.
","('Ecological_Impacts', 0.7657357454299927)","('Employee_Health_And_Safety', 0.03906223922967911)","('Human_Rights_And_Community_Relations', 0.030992504209280014)","(['Natural Capital'], 0.7657357454299927)","('NON-ESG', 0.03906223922967911)","('NON-ESG', 0.030992504209280014)"
Line 28,"That’s why we apply our engineering mindset to innovate for environmental sustainability – from reducing our carbon footprint, water usage, and waste to building sustainability into product design.
","('Product_Design_And_Lifecycle_Management', 0.9657324552536011)","('Product_Quality_And_Safety', 0.003382693976163864)","('Business_Model_Resilience', 0.0029309806413948536)","(['Product Stewardship'], 0.9657324552536011)","('NON-ESG', 0.003382693976163864)","('NON-ESG', 0.0029309806413948536)"
Line 29,"In FY21, we made strides to help counter the effects of the global climate crisis.
","('Physical_Impacts_Of_Climate_Change', 0.9220913648605347)","('Business_Model_Resilience', 0.017294324934482574)","('Systemic_Risk_Management', 0.01623343490064144)","(['Climate Change'], 0.9220913648605347)","('NON-ESG', 0.017294324934482574)","('NON-ESG', 0.01623343490064144)"
Line 30,"We: •    R emained committed to achieving carbon neutral  operations by FY30.
","('GHG_Emissions', 0.2110966593027115)","('Management_Of_Legal_And_Regulatory_Framework', 0.1748957335948944)","('Energy_Management', 0.10915757715702057)","('NON-ESG', 0.2110966593027115)","('NON-ESG', 0.1748957335948944)","('NON-ESG', 0.10915757715702057)"
Line 31,"And to drive progress and hold  ourselves accountable, we set FY25 interim targets •   R educed greenhouse gas emission intensity by 11%  (and sourced 25% of our energy from renewable and alternative sources) •   Diver ted 217 metric tons of product waste from  landfills, collecting more than 4 million products through takeback programs Accelerating access to healthcare technology We are at a pivotal moment in human health.
","('Waste_And_Hazardous_Materials_Management', 0.9542588591575623)","('Product_Design_And_Lifecycle_Management', 0.006770552136003971)","('Air_Quality', 0.004491443280130625)","(['Operational Eco-Efficiency'], 0.9542588591575623)","('NON-ESG', 0.006770552136003971)","('NON-ESG', 0.004491443280130625)"
Line 32,"Healthcare budgets are severely stressed, access to quality care is limited, and for too many there remains pervasive and systemic healthcare inequities.
","('Access_And_Affordability', 0.7321779727935791)","('Systemic_Risk_Management', 0.03784025087952614)","('Critical_Incident_Risk_Management', 0.032711781561374664)","(['Health Outcome Contribution'], 0.7321779727935791)","('NON-ESG', 0.03784025087952614)","('NON-ESG', 0.032711781561374664)"
Line 33,"Technology will be part of the solution to drive better outcomes for our world and dismantle global disparities in healthcare.
","('Systemic_Risk_Management', 0.5194233059883118)","('Supply_Chain_Management', 0.07598831504583359)","('Employee_Engagement_Inclusion_And_Diversity', 0.061035532504320145)","(['Risk & Crisis Management'], 0.5194233059883118)","('NON-ESG', 0.07598831504583359)","('NON-ESG', 0.061035532504320145)"
Line 34,"With a greater focus on health equity in FY21, we: •   Devoted $69.9 million to he althcare capacity training,  reaching 974,000+ global medical professionals who      advance access to quality care in their communities •   Invested $2.5 billion in R & D to bring new he althcare  technologies to the world and had 300+ ongoing clinical studies, with a focus on greater gender, racial, and ethnic diversity •   C ontributed $52.9 million to COVID-19 relief efforts  since the beginning of the pandemic in partnership with the Medtronic Foundation, through these efforts, Medtronic Foundation’s partners reached 34,000 global health workers and 289,000 patientsAdvancing inclusion, diversity, and equity The fight for social justice and equity was deeply personal for me and many of our employees.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9612681269645691)","('Access_And_Affordability', 0.00491618225350976)","('Employee_Health_And_Safety', 0.00431070988997817)","(['Human Capital Development'], 0.9612681269645691)","('NON-ESG', 0.00491618225350976)","('NON-ESG', 0.00431070988997817)"
Line 35,"With a greater focus on health equity in FY21, we: •   Devoted $69.9 million to he althcare capacity training,  reaching 974,000+ global medical professionals who      advance access to quality care in their communities •   Invested $2.5 billion in R & D to bring new he althcare  technologies to the world and had 300+ ongoing clinical studies, with a focus on greater gender, racial, and ethnic diversity •   C ontributed $52.9 million to COVID-19 relief efforts  since the beginning of the pandemic in partnership with the Medtronic Foundation, through these efforts, Medtronic Foundation’s partners reached 34,000 global health workers and 289,000 patientsAdvancing inclusion, diversity, and equity The fight for social justice and equity was deeply personal for me and many of our employees.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9526727199554443)","('Human_Rights_And_Community_Relations', 0.007255604490637779)","('Labor_Practices', 0.00724349869415164)","(['Human Capital Development'], 0.9526727199554443)","('NON-ESG', 0.007255604490637779)","('NON-ESG', 0.00724349869415164)"
Line 36,"We learned from and stood alongside our colleagues to unequivocally denounce racism, discrimination, and other systemic inequities that limit the potential of  so many.
","('Business_Ethics', 0.8356224894523621)","('Employee_Engagement_Inclusion_And_Diversity', 0.04805817827582359)","('Labor_Practices', 0.01706230267882347)","(['Business Ethics'], 0.8356224894523621)","('NON-ESG', 0.04805817827582359)","('NON-ESG', 0.01706230267882347)"
Line 37,"Our evolved ID&E strategy is focused on driving   equity at the individual, company, and community level.
","('Human_Rights_And_Community_Relations', 0.8027601838111877)","('Business_Model_Resilience', 0.03935690224170685)","('Competitive_Behavior', 0.021567344665527344)","(['Community Relations'], 0.8027601838111877)","('NON-ESG', 0.03935690224170685)","('NON-ESG', 0.021567344665527344)"
Line 38,"To help drive meaningful change in FY21, we: •   Cr eated accountability for employees at all levels,  including connecting ID&E performance to the   annual incentive plans for our executive leadership team starting in FY•   F ocused on inclusive leadership training, as of FY21  we’ve trained 70% of U.S. people managers on how  to recognize and mitigate unconscious bias •   Achieved 100% ethnically diverse pay equity in the United S tates and sustained 100% gender pay equity  in many countries, including the United States, and 99% gender pay equity globally •   Dir ected $2.4 billion to small and diverse suppliers  — totaling 35% of our U.S. supplier spend.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9734963178634644)","('Labor_Practices', 0.0023536153603345156)","('Employee_Health_And_Safety', 0.0019117409829050303)","(['Human Capital Development'], 0.9734963178634644)","('NON-ESG', 0.0023536153603345156)","('NON-ESG', 0.0019117409829050303)"
Line 39,"To help drive meaningful change in FY21, we: •   Cr eated accountability for employees at all levels,  including connecting ID&E performance to the   annual incentive plans for our executive leadership team starting in FY•   F ocused on inclusive leadership training, as of FY21  we’ve trained 70% of U.S. people managers on how  to recognize and mitigate unconscious bias •   Achieved 100% ethnically diverse pay equity in the United S tates and sustained 100% gender pay equity  in many countries, including the United States, and 99% gender pay equity globally •   Dir ected $2.4 billion to small and diverse suppliers  — totaling 35% of our U.S. supplier spend.
","('Supply_Chain_Management', 0.905535876750946)","('Labor_Practices', 0.012835515663027763)","('Product_Design_And_Lifecycle_Management', 0.010197984986007214)","(['Supply Chain Management'], 0.905535876750946)","('NON-ESG', 0.012835515663027763)","('NON-ESG', 0.010197984986007214)"
Line 40,"We also expanded our Supplier Diversity Program globally, with an initial focus on engaging more women- owned businesses Moving forward Advancing our ESG strategy is increasingly important to achieving our bold ambition to be the global healthcare technology leader.
","('Employee_Engagement_Inclusion_And_Diversity', 0.971251368522644)","('Employee_Health_And_Safety', 0.0022813600953668356)","('Business_Model_Resilience', 0.0019855480641126633)","(['Human Capital Development'], 0.971251368522644)","('NON-ESG', 0.0022813600953668356)","('NON-ESG', 0.0019855480641126633)"
Line 41,"We’re resetting our expectations of what technology can achieve.
","('Product_Design_And_Lifecycle_Management', 0.19791044294834137)","('Competitive_Behavior', 0.1826898604631424)","('Business_Model_Resilience', 0.15239551663398743)","('NON-ESG', 0.19791044294834137)","('NON-ESG', 0.1826898604631424)","('NON-ESG', 0.15239551663398743)"
Line 42,"And even as we raise the standard of care and accelerate health equity by expanding access for millions of people around the world, our motivation to help even one person live a fuller, healthier life will never end.
","('Access_And_Affordability', 0.8507792949676514)","('Employee_Health_And_Safety', 0.018773961812257767)","('Product_Quality_And_Safety', 0.015515828505158424)","(['Health Outcome Contribution'], 0.8507792949676514)","('NON-ESG', 0.018773961812257767)","('NON-ESG', 0.015515828505158424)"
Line 43,"On behalf of the entire Medtronic family, my heartfelt  respect and gratitude go out to every medical worker tirelessly fighting COVID-19.
","('Employee_Health_And_Safety', 0.7057522535324097)","('Human_Rights_And_Community_Relations', 0.08081099390983582)","('Access_And_Affordability', 0.026479996740818024)","(['Operational Eco-Efficiency'], 0.7057522535324097)","('NON-ESG', 0.08081099390983582)","('NON-ESG', 0.026479996740818024)"
Line 44,"Our company remains steadfast in supporting you through this crisis.
","('Systemic_Risk_Management', 0.510382354259491)","('Physical_Impacts_Of_Climate_Change', 0.15770146250724792)","('Critical_Incident_Risk_Management', 0.08762473613023758)","(['Risk & Crisis Management'], 0.510382354259491)","('NON-ESG', 0.15770146250724792)","('NON-ESG', 0.08762473613023758)"
Line 45,"I also thank our employees worldwide.
","('Employee_Health_And_Safety', 0.1310906857252121)","('Labor_Practices', 0.12219946831464767)","('Business_Ethics', 0.11385440081357956)","('NON-ESG', 0.1310906857252121)","('NON-ESG', 0.12219946831464767)","('NON-ESG', 0.11385440081357956)"
Line 46,"Even in the   face of this global challenge, you’ve shown how  strong and impactful Medtronic can be.
","('Business_Model_Resilience', 0.40361353754997253)","('Systemic_Risk_Management', 0.1493467390537262)","('Human_Rights_And_Community_Relations', 0.1077377125620842)","('NON-ESG', 0.40361353754997253)","('NON-ESG', 0.1493467390537262)","('NON-ESG', 0.1077377125620842)"
Line 47,"Working together, we will engineer the extraordinary to  alleviate pain, restore health, and extend life for many more patients worldwide.
","('Employee_Health_And_Safety', 0.9440761804580688)","('Critical_Incident_Risk_Management', 0.0074769724160432816)","('Access_And_Affordability', 0.005648351740092039)","(['Operational Eco-Efficiency'], 0.9440761804580688)","('NON-ESG', 0.0074769724160432816)","('NON-ESG', 0.005648351740092039)"
Line 48,"Geoff Martha Chairman and CEO, Medtronic 5   Medtronic 2021 Integrated Performance Report      Letters to our stakeholders A Message from our CFO Medtronic closed FY21 with strong financial  performance and notable progress on our ESG strategy.
","('Business_Model_Resilience', 0.7568535208702087)","('Systemic_Risk_Management', 0.08801309764385223)","('Supply_Chain_Management', 0.021491684019565582)","(['Codes of Business Conduct'], 0.7568535208702087)","('NON-ESG', 0.08801309764385223)","('NON-ESG', 0.021491684019565582)"
Line 49,"This is not a coincidence.
","('Business_Ethics', 0.24574531614780426)","('Systemic_Risk_Management', 0.15527550876140594)","('Competitive_Behavior', 0.09267156571149826)","('NON-ESG', 0.24574531614780426)","('NON-ESG', 0.15527550876140594)","('NON-ESG', 0.09267156571149826)"
Line 50,"To succeed in today’s world, businesses must operate sustainably and act transparently for the benefit of all stakeholders.
","('Director_Removal', 0.14753781259059906)","('Business_Ethics', 0.1452828049659729)","('Human_Rights_And_Community_Relations', 0.12225031107664108)","('NON-ESG', 0.14753781259059906)","('NON-ESG', 0.1452828049659729)","('NON-ESG', 0.12225031107664108)"
Line 51,"We take our leadership role in responsible healthcare  technology seriously.
","('Business_Model_Resilience', 0.3635231554508209)","('Access_And_Affordability', 0.10647690296173096)","('Product_Design_And_Lifecycle_Management', 0.10610275715589523)","('NON-ESG', 0.3635231554508209)","('NON-ESG', 0.10647690296173096)","('NON-ESG', 0.10610275715589523)"
Line 52,"Our ESG strategy reinforces our efforts to tackle the world’s most challenging health issues and expand health access for underserved patients.
","('Access_And_Affordability', 0.946334183216095)","('Critical_Incident_Risk_Management', 0.005256429314613342)","('Product_Quality_And_Safety', 0.004765242338180542)","(['Health Outcome Contribution'], 0.946334183216095)","('NON-ESG', 0.005256429314613342)","('NON-ESG', 0.004765242338180542)"
Line 53,"It underscores our approach to deliver results the right way, drives greater efficiencies across our operations, and fortifies our commitment to inclusion, diversity, and equity inside and outside our walls.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9709024429321289)","('Human_Rights_And_Community_Relations', 0.002944390755146742)","('Business_Model_Resilience', 0.0021015305537730455)","(['Human Capital Development'], 0.9709024429321289)","('NON-ESG', 0.002944390755146742)","('NON-ESG', 0.0021015305537730455)"
Line 54,"As the leader of our company’s sustainability steering committee, I’m pleased to share that we’ve announced new ESG performance targets for our priority ESG issues: innovation and access; patient safety and product quality; and inclusion, diversity, and equity.
","('Employee_Engagement_Inclusion_And_Diversity', 0.32718026638031006)","('Product_Quality_And_Safety', 0.26799970865249634)","('Product_Design_And_Lifecycle_Management', 0.10110782086849213)","('NON-ESG', 0.32718026638031006)","('NON-ESG', 0.26799970865249634)","('NON-ESG', 0.10110782086849213)"
Line 55,"We know our continued financial success, trust  among stakeholders, and ability to improve the lives of patients hinges on maintaining our high standards of transparency.
","('Business_Ethics', 0.966894805431366)","('Data_Security', 0.003965052776038647)","('Systemic_Risk_Management', 0.003040952142328024)","(['Business Ethics'], 0.966894805431366)","('NON-ESG', 0.003965052776038647)","('NON-ESG', 0.003040952142328024)"
Line 56,"In FY21, we joined other leading companies in adopting 21 core Stakeholder Capitalism metrics identified by the World Economic Forum International Business Council.
","('Business_Model_Resilience', 0.24831567704677582)","('Human_Rights_And_Community_Relations', 0.2029043734073639)","('Competitive_Behavior', 0.12113718688488007)","('NON-ESG', 0.24831567704677582)","('NON-ESG', 0.2029043734073639)","('NON-ESG', 0.12113718688488007)"
Line 57,"In addition, we align our disclosures with leading global frameworks and standards, including the Global Reporting Initiative, Sustainability Accounting Standards Board, and the Task Force on Climate-Related Financial Disclosures.
","('Physical_Impacts_Of_Climate_Change', 0.7787315845489502)","('Business_Model_Resilience', 0.0641663521528244)","('Systemic_Risk_Management', 0.019067227840423584)","(['Climate Change'], 0.7787315845489502)","('NON-ESG', 0.0641663521528244)","('NON-ESG', 0.019067227840423584)"
Line 58,"We regularly evaluate and refocus our ESG ambitions,  and we look forward to uncovering new opportunities for our ESG initiatives to generate even stronger business results as we continue to boldly tackle the most challenging health problems facing humanity.
","('Employee_Health_And_Safety', 0.38342735171318054)","('Access_And_Affordability', 0.1224329024553299)","('Product_Quality_And_Safety', 0.06770456582307816)","('NON-ESG', 0.38342735171318054)","('NON-ESG', 0.1224329024553299)","('NON-ESG', 0.06770456582307816)"
