,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Within the first few weeks, the design files were accessed 200,000 times.
","('Product_Design_And_Lifecycle_Management', 0.21403126418590546)","('Business_Model_Resilience', 0.1722770482301712)","('Supply_Chain_Management', 0.1018509715795517)","('NON-ESG', 0.21403126418590546)","('NON-ESG', 0.1722770482301712)","('NON-ESG', 0.1018509715795517)"
Line 12,"I am very proud of how our team around the world was able  to move at the speed of a start-up and execute with the confidence of a seasoned expert.
","('Business_Model_Resilience', 0.7182527780532837)","('Product_Design_And_Lifecycle_Management', 0.04062751680612564)","('Employee_Engagement_Inclusion_And_Diversity', 0.028550265356898308)","(['Codes of Business Conduct'], 0.7182527780532837)","('NON-ESG', 0.04062751680612564)","('NON-ESG', 0.028550265356898308)"
Line 13,"We operated with a high sense of urgency and conviction to accelerate innovation and unlock the power of our lifesaving technologies to help patients globally.
","('Product_Design_And_Lifecycle_Management', 0.38685232400894165)","('Access_And_Affordability', 0.17144769430160522)","('Customer_Welfare', 0.061731237918138504)","('NON-ESG', 0.38685232400894165)","('NON-ESG', 0.17144769430160522)","('NON-ESG', 0.061731237918138504)"
Line 14,"With clear and decisive plans, and powerful collaboration beyond our walls, work that could have taken months or years instead took days and weeks.
","('Competitive_Behavior', 0.22511126101016998)","('Management_Of_Legal_And_Regulatory_Framework', 0.10550088435411453)","('Systemic_Risk_Management', 0.09494080394506454)","('NON-ESG', 0.22511126101016998)","('NON-ESG', 0.10550088435411453)","('NON-ESG', 0.09494080394506454)"
Line 15,"New partnerships with Intel Corporation, Foxconn,  SpaceX, and others broke down barriers between industry segments to enhance care — helping with the critical global need for ventilators, speeding development, optimizing a strained supply chain, and harnessing the expertise of NGOs. We contributed to innovations in virtual and remote care to introduce safer COVID-19-related and routine treatments.
","('Supply_Chain_Management', 0.5360020995140076)","('Employee_Health_And_Safety', 0.08428864181041718)","('Critical_Incident_Risk_Management', 0.04012589901685715)","(['Supply Chain Management'], 0.5360020995140076)","('NON-ESG', 0.08428864181041718)","('NON-ESG', 0.04012589901685715)"
Line 16,"And between Medtronic and the Medtronic Foundation, we donated $18.5 million in FY20 to COVID-19 relief efforts — part of a larger pledge of more than $36 million.
","('Access_And_Affordability', 0.2906062602996826)","('Employee_Health_And_Safety', 0.16247767210006714)","('Critical_Incident_Risk_Management', 0.13122272491455078)","('NON-ESG', 0.2906062602996826)","('NON-ESG', 0.16247767210006714)","('NON-ESG', 0.13122272491455078)"
Line 17,"From engineers working on the next breakthrough to  those in our factories making lifesaving products; from field representatives on the frontline to those virtually changing lives, I’m deeply grateful for the way our people chose to stay on the frontlines and contribute to the healthcare professionals, facilities, and systems that  have been fighting this pandemic.
","('Product_Design_And_Lifecycle_Management', 0.5116193294525146)","('Access_And_Affordability', 0.11103776842355728)","('Product_Quality_And_Safety', 0.07098827511072159)","(['Product Stewardship'], 0.5116193294525146)","('NON-ESG', 0.11103776842355728)","('NON-ESG', 0.07098827511072159)"
Line 18,"Despite enduring personal hardships, they stepped up their support for  our healthcare partners, so we stepped up our support for them.
","('Employee_Health_And_Safety', 0.7048844695091248)","('Human_Rights_And_Community_Relations', 0.0921330600976944)","('Critical_Incident_Risk_Management', 0.051454633474349976)","(['Operational Eco-Efficiency'], 0.7048844695091248)","('NON-ESG', 0.0921330600976944)","('NON-ESG', 0.051454633474349976)"
Line 19,"Throughout this pandemic, we’ve shown what Medtronic  does best: forge the trail ahead in service of putting patients first, proving a 60+ year old Mission can still  inspire innovative thinking.
","('Access_And_Affordability', 0.4150596261024475)","('Critical_Incident_Risk_Management', 0.12831957638263702)","('Systemic_Risk_Management', 0.04235072806477547)","('NON-ESG', 0.4150596261024475)","('NON-ESG', 0.12831957638263702)","('NON-ESG', 0.04235072806477547)"
Line 20,"Supporting a global workforce:   Global inclusion, diversity, and equity A new spotlight is shining on injustices that weigh down  our ability to truly progress as an equitable society globally.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9739356637001038)","('Employee_Health_And_Safety', 0.002396274358034134)","('Human_Rights_And_Community_Relations', 0.0023231978993862867)","(['Human Capital Development'], 0.9739356637001038)","('NON-ESG', 0.002396274358034134)","('NON-ESG', 0.0023231978993862867)"
Line 21,"The senseless killing of George Floyd in our home town of Minneapolis, MN, was a wake up call.
","('Employee_Health_And_Safety', 0.5241844654083252)","('Critical_Incident_Risk_Management', 0.1406489908695221)","('Business_Ethics', 0.061472613364458084)","(['Operational Eco-Efficiency'], 0.5241844654083252)","('NON-ESG', 0.1406489908695221)","('NON-ESG', 0.061472613364458084)"
Line 22,"The effect of Floyd’s death combined with the death of countless others created a ripple effect, lifting the issues of systemic racism and inequities beyond the U.S. As we support our global workforce, we’re actively leaning into actions and policies that further advance our global inclusion, diversity, and equity work for our employees and in support of the communities where we live and work.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9713073968887329)","('Employee_Health_And_Safety', 0.002616221085190773)","('Human_Rights_And_Community_Relations', 0.002232916187494993)","(['Human Capital Development'], 0.9713073968887329)","('NON-ESG', 0.002616221085190773)","('NON-ESG', 0.002232916187494993)"
Line 23,"In FY20, we achieved important performance targets   in our workforce and economic impact through our  supply chain:     100% gender pa y equity in many countries including the  U.S. and 99% gender pay equity globally; and 99% ethnic pay equity in the U.S.  >     COMPANY   O VERVIEW A MESSAGE  FROM OUR CEO >   A ME SSAGE   FROM THE CEO  Over the past months, we’ve seen ties between health, progress, and prosperity strain   in real time due to the hardships brought on by the pandemic.
","('Supply_Chain_Management', 0.6054595112800598)","('Labor_Practices', 0.13918092846870422)","('Employee_Health_And_Safety', 0.04349512234330177)","(['Supply Chain Management'], 0.6054595112800598)","('NON-ESG', 0.13918092846870422)","('NON-ESG', 0.04349512234330177)"
Line 24,"Life as we know it changed dramatically, as did the role of the private sector in many ways.
","('Systemic_Risk_Management', 0.27386611700057983)","('Business_Model_Resilience', 0.24976730346679688)","('Supply_Chain_Management', 0.07015784084796906)","('NON-ESG', 0.27386611700057983)","('NON-ESG', 0.24976730346679688)","('NON-ESG', 0.07015784084796906)"
Line 25,"MEDTRONIC       INTEGRA TED PERFORMANCE  REPORT     50% of our w orkforce and 39% of our global  management are women     37% of our U .S.
","('Business_Model_Resilience', 0.34857726097106934)","('Systemic_Risk_Management', 0.25121042132377625)","('Employee_Engagement_Inclusion_And_Diversity', 0.05470804125070572)","('NON-ESG', 0.34857726097106934)","('NON-ESG', 0.25121042132377625)","('NON-ESG', 0.05470804125070572)"
Line 26,"workforce and 23% of our U.S.  management are ethnically diverse     One of thr ee companies recognized this year by  Catalyst, a global nonprofit focused on accelerating  progress for women     $2.4 billion pur chased from small and diverse businesses When it comes to inclusion and diversity, we’re committed to playing an active role in driving progress.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9768621325492859)","('Employee_Health_And_Safety', 0.0016398676671087742)","('Human_Rights_And_Community_Relations', 0.0014698655577376485)","(['Human Capital Development'], 0.9768621325492859)","('NON-ESG', 0.0016398676671087742)","('NON-ESG', 0.0014698655577376485)"
Line 27,"In FY21 and into FY22, we will be implementing a holistic program of changes.
","('Business_Model_Resilience', 0.3320445716381073)","('Management_Of_Legal_And_Regulatory_Framework', 0.12942326068878174)","('Physical_Impacts_Of_Climate_Change', 0.11237074434757233)","('NON-ESG', 0.3320445716381073)","('NON-ESG', 0.12942326068878174)","('NON-ESG', 0.11237074434757233)"
Line 28,"We will establish a new governance framework for inclusion and diversity.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9725607633590698)","('Human_Rights_And_Community_Relations', 0.0024869064800441265)","('Employee_Health_And_Safety', 0.0019778565037995577)","(['Human Capital Development'], 0.9725607633590698)","('NON-ESG', 0.0024869064800441265)","('NON-ESG', 0.0019778565037995577)"
Line 29,"Executive leadership will own its success and define unified standards to measure long-term progress, which will be reported and overseen by the Medtronic Board.
","('Director_Removal', 0.3394051790237427)","('Business_Model_Resilience', 0.1968023180961609)","('Management_Of_Legal_And_Regulatory_Framework', 0.07295127213001251)","('NON-ESG', 0.3394051790237427)","('NON-ESG', 0.1968023180961609)","('NON-ESG', 0.07295127213001251)"
Line 30,"We will tailor representation goals to each region, driving equity in ways that meet the unique concerns of our employees around the world.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9625763893127441)","('Labor_Practices', 0.005293667782098055)","('Employee_Health_And_Safety', 0.0027795659843832254)","(['Human Capital Development'], 0.9625763893127441)","('NON-ESG', 0.005293667782098055)","('NON-ESG', 0.0027795659843832254)"
Line 31,"We will expand training to address unconscious bias and make ally-ship the expectation for all.
","('Employee_Engagement_Inclusion_And_Diversity', 0.33638134598731995)","('Employee_Health_And_Safety', 0.1369241625070572)","('Business_Ethics', 0.09675151109695435)","('NON-ESG', 0.33638134598731995)","('NON-ESG', 0.1369241625070572)","('NON-ESG', 0.09675151109695435)"
Line 32,"We will unify performance measures, linking them to equal compensation and advancement opportunities for all people managers.
","('Employee_Engagement_Inclusion_And_Diversity', 0.5888292193412781)","('Labor_Practices', 0.25606855750083923)","('Human_Rights_And_Community_Relations', 0.024054881185293198)","(['Human Capital Development'], 0.5888292193412781)","('NON-ESG', 0.25606855750083923)","('NON-ESG', 0.024054881185293198)"
Line 33,"And, we are committed to reporting on our progress.
","('Human_Rights_And_Community_Relations', 0.46616286039352417)","('Business_Model_Resilience', 0.1353815644979477)","('Management_Of_Legal_And_Regulatory_Framework', 0.08272852003574371)","('NON-ESG', 0.46616286039352417)","('NON-ESG', 0.1353815644979477)","('NON-ESG', 0.08272852003574371)"
Line 34,"Promoting environmental stewardship:   Raising the bar As we look ahead, we recognize the need to tackle climate  change to preserve a healthy society.
","('Physical_Impacts_Of_Climate_Change', 0.9287538528442383)","('Business_Model_Resilience', 0.01563885062932968)","('GHG_Emissions', 0.010235611349344254)","(['Climate Change'], 0.9287538528442383)","('NON-ESG', 0.01563885062932968)","('NON-ESG', 0.010235611349344254)"
Line 35,"We’ve stepped up our program for reducing our global environmental footprint and protecting the natural resources we all rely on.
","('Ecological_Impacts', 0.9757125973701477)","('GHG_Emissions', 0.0034971062559634447)","('Water_And_Wastewater_Management', 0.0019825571216642857)","(['Natural Capital'], 0.9757125973701477)","('NON-ESG', 0.0034971062559634447)","('NON-ESG', 0.0019825571216642857)"
Line 36,"I’m proud to share that we achieved all our FY20 Environmental Performance Goals established against our FY13 baseline.
","('Business_Model_Resilience', 0.30648496747016907)","('Human_Rights_And_Community_Relations', 0.2374732345342636)","('Physical_Impacts_Of_Climate_Change', 0.08775947242975235)","('NON-ESG', 0.30648496747016907)","('NON-ESG', 0.2374732345342636)","('NON-ESG', 0.08775947242975235)"
Line 37,"These include significant reductions in energy use, greenhouse gas (GHG) emissions, regulated and non-regulated waste, and water use.
","('GHG_Emissions', 0.9684726595878601)","('Ecological_Impacts', 0.003541685873642564)","('Management_Of_Legal_And_Regulatory_Framework', 0.0031638869550079107)","(['Climate Change'], 0.9684726595878601)","('NON-ESG', 0.003541685873642564)","('NON-ESG', 0.0031638869550079107)"
Line 38,"While we are pleased with these results, we know there  is more that can be done.
","('Management_Of_Legal_And_Regulatory_Framework', 0.28414860367774963)","('Competitive_Behavior', 0.16307421028614044)","('Business_Model_Resilience', 0.08070430904626846)","('NON-ESG', 0.28414860367774963)","('NON-ESG', 0.16307421028614044)","('NON-ESG', 0.08070430904626846)"
Line 39,"That’s why we set a goal to be carbon neutral in our operations by FY30.
","('GHG_Emissions', 0.2571721076965332)","('Energy_Management', 0.13972067832946777)","('Business_Model_Resilience', 0.09925831854343414)","('NON-ESG', 0.2571721076965332)","('NON-ESG', 0.13972067832946777)","('NON-ESG', 0.09925831854343414)"
Line 40,"T o achieve this, we’ve set aggressive new FY25 targets on emissions and energy in addition to targets on water and waste.
","('Waste_And_Hazardous_Materials_Management', 0.28075745701789856)","('Water_And_Wastewater_Management', 0.2332693189382553)","('Energy_Management', 0.1849813163280487)","('NON-ESG', 0.28075745701789856)","('NON-ESG', 0.2332693189382553)","('NON-ESG', 0.1849813163280487)"
Line 41,"Adapting to a changing climate requires us to build business resilience, and the actions we are taking are reflected in our first T ask Force on Climate-related Financial Disclosures, located in the environmental, social, and governance (ESG) Disclosure Index at the end of this report.
","('Physical_Impacts_Of_Climate_Change', 0.5097657442092896)","('Business_Model_Resilience', 0.37589114904403687)","('Supply_Chain_Management', 0.0138733871281147)","(['Climate Change'], 0.5097657442092896)","('NON-ESG', 0.37589114904403687)","('NON-ESG', 0.0138733871281147)"
Line 42,"Working responsibly in everything we do As stewards of human health and well-being, and with an aspiration to be the undisputed leader in healthcare technology, we need to prioritize sustainability to create a better world.
","('Employee_Health_And_Safety', 0.53981614112854)","('Access_And_Affordability', 0.13229037821292877)","('Human_Rights_And_Community_Relations', 0.0990922749042511)","(['Operational Eco-Efficiency'], 0.53981614112854)","('NON-ESG', 0.13229037821292877)","('NON-ESG', 0.0990922749042511)"
Line 43,"We consider it a strategic imperative, and we’ve shown leadership and commitment to these principles.
","('Business_Model_Resilience', 0.4952353835105896)","('Human_Rights_And_Community_Relations', 0.1038869321346283)","('Director_Removal', 0.046271950006484985)","('NON-ESG', 0.4952353835105896)","('NON-ESG', 0.1038869321346283)","('NON-ESG', 0.046271950006484985)"
Line 44,"Going forward, we will continue to invest in the ESG factors that are most aligned to our Mission while  also driving long term growth and profitability.
","('Business_Model_Resilience', 0.8825291395187378)","('Systemic_Risk_Management', 0.01831798441708088)","('Supply_Chain_Management', 0.012006791308522224)","(['Codes of Business Conduct'], 0.8825291395187378)","('NON-ESG', 0.01831798441708088)","('NON-ESG', 0.012006791308522224)"
Line 45,"We’ll apply the highest standards of ethics, quality, safety, security,  and reliability.
","('Business_Ethics', 0.5689221620559692)","('Employee_Health_And_Safety', 0.1569938361644745)","('Product_Quality_And_Safety', 0.06542829424142838)","(['Business Ethics'], 0.5689221620559692)","('NON-ESG', 0.1569938361644745)","('NON-ESG', 0.06542829424142838)"
Line 46,"And we’ll act with a renewed purpose to operate as responsible corporate citizens — because it  is the right thing to do.
","('Management_Of_Legal_And_Regulatory_Framework', 0.4671746790409088)","('Business_Ethics', 0.1310027539730072)","('Director_Removal', 0.06692979484796524)","('NON-ESG', 0.4671746790409088)","('NON-ESG', 0.1310027539730072)","('NON-ESG', 0.06692979484796524)"
Line 47,"I want to again thank the frontline healthcare workers fighting COVID-19 every day, those caring for the many other needs of patients worldwide, and all the Medtronic employees who’ve gone the extra mile during this difficult time.
","('Employee_Health_And_Safety', 0.5384154915809631)","('Labor_Practices', 0.09421805292367935)","('Access_And_Affordability', 0.07590357959270477)","(['Operational Eco-Efficiency'], 0.5384154915809631)","('NON-ESG', 0.09421805292367935)","('NON-ESG', 0.07590357959270477)"
Line 48,"I’m thankful beyond words for their sacrifice and tireless resolve.
","('Human_Rights_And_Community_Relations', 0.4652452766895294)","('Employee_Health_And_Safety', 0.08244123309850693)","('Business_Ethics', 0.046044547110795975)","('NON-ESG', 0.4652452766895294)","('NON-ESG', 0.08244123309850693)","('NON-ESG', 0.046044547110795975)"
Line 49,"They are an inspiration to all of us in healthcare — and to our communities around the world.
","('Access_And_Affordability', 0.32202935218811035)","('Human_Rights_And_Community_Relations', 0.19256415963172913)","('Employee_Engagement_Inclusion_And_Diversity', 0.09309858083724976)","('NON-ESG', 0.32202935218811035)","('NON-ESG', 0.19256415963172913)","('NON-ESG', 0.09309858083724976)"
Line 50,"If there’s one lesson FY20 taught our team , it’s that  when we focus energy on our Mission to alleviate pain, restore health, and extend life, we can make a meaningful difference to patients and customers around the world.
","('Employee_Health_And_Safety', 0.8374005556106567)","('Access_And_Affordability', 0.02407124638557434)","('Human_Rights_And_Community_Relations', 0.021106140688061714)","(['Operational Eco-Efficiency'], 0.8374005556106567)","('NON-ESG', 0.02407124638557434)","('NON-ESG', 0.021106140688061714)"
Line 51,"Medtronic has never been more focused on our purpose  or clearer on our role as a responsible corporate citizen.
","('Human_Rights_And_Community_Relations', 0.27477437257766724)","('Business_Model_Resilience', 0.16344262659549713)","('Product_Design_And_Lifecycle_Management', 0.08309520781040192)","('NON-ESG', 0.27477437257766724)","('NON-ESG', 0.16344262659549713)","('NON-ESG', 0.08309520781040192)"
Line 52,"I’m honored to be Medtronic’s CEO following in the footsteps of so many strong and inspiring leaders.
","('Business_Model_Resilience', 0.25113388895988464)","('Employee_Engagement_Inclusion_And_Diversity', 0.13715149462223053)","('Director_Removal', 0.13306085765361786)","('NON-ESG', 0.25113388895988464)","('NON-ESG', 0.13715149462223053)","('NON-ESG', 0.13306085765361786)"
Line 53,"The future we make is up to us, and we must seize the opportunities ahead in our next chapter to continue to  fulfill the Medtronic Mission.
","('Business_Model_Resilience', 0.6389114260673523)","('Product_Design_And_Lifecycle_Management', 0.038296278566122055)","('Systemic_Risk_Management', 0.03781536966562271)","(['Codes of Business Conduct'], 0.6389114260673523)","('NON-ESG', 0.038296278566122055)","('NON-ESG', 0.03781536966562271)"
Line 54,"Geoff Martha Chief Executive Officer , Medtronic >     COMPANY   O VERVIEWA MESSAGE  FROM OUR CEO >   A ME SSAGE   FROM THE CEO  MEDTRONIC       INTEGRA TED PERFORMANCE  REPORT For more than 60 years, our Mission   has guided everything we do, and our  focus on improving health outcomes remains constant in the face of evolving global challenges: 1     T o contribute to human welfare by  application of biomedical engineering   in the research, design, manufacture,  and sale of instruments or appliances  that alleviate pain, restore health, and extend life.
","('Employee_Health_And_Safety', 0.8478415608406067)","('Access_And_Affordability', 0.022824276238679886)","('Product_Design_And_Lifecycle_Management', 0.016502218320965767)","(['Operational Eco-Efficiency'], 0.8478415608406067)","('NON-ESG', 0.022824276238679886)","('NON-ESG', 0.016502218320965767)"
Line 55,"Geoff Martha Chief Executive Officer , Medtronic >     COMPANY   O VERVIEWA MESSAGE  FROM OUR CEO >   A ME SSAGE   FROM THE CEO  MEDTRONIC       INTEGRA TED PERFORMANCE  REPORT For more than 60 years, our Mission   has guided everything we do, and our  focus on improving health outcomes remains constant in the face of evolving global challenges: 1     T o contribute to human welfare by  application of biomedical engineering   in the research, design, manufacture,  and sale of instruments or appliances  that alleviate pain, restore health, and extend life.
","('Employee_Health_And_Safety', 0.9548044204711914)","('Critical_Incident_Risk_Management', 0.004712760914117098)","('Employee_Engagement_Inclusion_And_Diversity', 0.00443039508536458)","(['Operational Eco-Efficiency'], 0.9548044204711914)","('NON-ESG', 0.004712760914117098)","('NON-ESG', 0.00443039508536458)"
Line 56,"2     T o direct our growth in the areas of   biomedical engineering where we display maximum strength and ability; to gather people and facilities that tend to augment these areas; to continuously build on these areas through education and knowledge assimilation; to avoid participation in areas where we cannot make unique and worthy contributions.3      T o strive without reserve for the greatest  possible reliability and quality in our  products; to be the unsurpassed standard of comparison and to be recognized as a company of dedication, honesty, integrity, and service.
","('Product_Design_And_Lifecycle_Management', 0.9426757097244263)","('Product_Quality_And_Safety', 0.014452698640525341)","('Customer_Welfare', 0.005075554363429546)","(['Product Stewardship'], 0.9426757097244263)","('NON-ESG', 0.014452698640525341)","('NON-ESG', 0.005075554363429546)"
