,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Our Company and its employees  work together to deliver meaningful  innovation to meet the constantly  evolving needs of our customers.
","('Product_Design_And_Lifecycle_Management', 0.7192206382751465)","('Business_Model_Resilience', 0.08326887339353561)","('Supply_Chain_Management', 0.033045217394828796)","(['Product Stewardship'], 0.7192206382751465)","('NON-ESG', 0.08326887339353561)","('NON-ESG', 0.033045217394828796)"
Line 12,"We  spend over $150 million annually to  advance dentistry, and have the   largest research and development  platform in the industry with over  600 R&D professionals in our work - force.
","('Supply_Chain_Management', 0.14876778423786163)","('Business_Model_Resilience', 0.13204941153526306)","('Employee_Engagement_Inclusion_And_Diversity', 0.10793430358171463)","('NON-ESG', 0.14876778423786163)","('NON-ESG', 0.13204941153526306)","('NON-ESG', 0.10793430358171463)"
Line 13,"We also make clinical educa - tion a priority.
","('Access_And_Affordability', 0.45368021726608276)","('Product_Quality_And_Safety', 0.06684722751379013)","('Customer_Welfare', 0.05901489034295082)","('NON-ESG', 0.45368021726608276)","('NON-ESG', 0.06684722751379013)","('NON-ESG', 0.05901489034295082)"
Line 14,"Last year, our clinical  education programs reached over  470,000 people from 97 countries.
","('Access_And_Affordability', 0.5716627836227417)","('Employee_Engagement_Inclusion_And_Diversity', 0.06883565336465836)","('Management_Of_Legal_And_Regulatory_Framework', 0.03524492681026459)","(['Health Outcome Contribution'], 0.5716627836227417)","('NON-ESG', 0.06883565336465836)","('NON-ESG', 0.03524492681026459)"
Line 15,"Our employees’ passion for   innovation fosters our Company’s  culture and brings out the best   in our people.
","('Employee_Engagement_Inclusion_And_Diversity', 0.6775023937225342)","('Human_Rights_And_Community_Relations', 0.07046670466661453)","('Employee_Health_And_Safety', 0.028046363964676857)","(['Human Capital Development'], 0.6775023937225342)","('NON-ESG', 0.07046670466661453)","('NON-ESG', 0.028046363964676857)"
Line 16,"We see our employees  as our most valuable asset.
","('Business_Ethics', 0.12344996631145477)","('Employee_Engagement_Inclusion_And_Diversity', 0.10835550725460052)","('Employee_Health_And_Safety', 0.09203342348337173)","('NON-ESG', 0.12344996631145477)","('NON-ESG', 0.10835550725460052)","('NON-ESG', 0.09203342348337173)"
Line 17,"Their  health, safety and development   are a priority and critically   important to our future success.
","('Employee_Health_And_Safety', 0.9556553363800049)","('Product_Quality_And_Safety', 0.0069166794419288635)","('Access_And_Affordability', 0.00520271435379982)","(['Operational Eco-Efficiency'], 0.9556553363800049)","('NON-ESG', 0.0069166794419288635)","('NON-ESG', 0.00520271435379982)"
Line 18,"We make their voices heard, as   each individual contribution is   vital to shaping the future of   our Company and better serving   our customers.
","('Business_Model_Resilience', 0.3439222574234009)","('Employee_Engagement_Inclusion_And_Diversity', 0.10327935963869095)","('Product_Design_And_Lifecycle_Management', 0.10239583253860474)","('NON-ESG', 0.3439222574234009)","('NON-ESG', 0.10327935963869095)","('NON-ESG', 0.10239583253860474)"
Line 19,"Dentsply Sirona’s executive team  continues to look for new ways to  strengthen our CSR initiatives and  build even greater trust among all  of our stakeholders.
","('Human_Rights_And_Community_Relations', 0.3515804409980774)","('Management_Of_Legal_And_Regulatory_Framework', 0.19195713102817535)","('Business_Model_Resilience', 0.09939230233430862)","('NON-ESG', 0.3515804409980774)","('NON-ESG', 0.19195713102817535)","('NON-ESG', 0.09939230233430862)"
Line 20,"The 2019 CSR  Report shares an overview of how  Dentsply Sirona and its employees  are working together to make a   difference: by giving back to   communities, supporting local   initiatives and working to improve  oral health globally.
","('Employee_Health_And_Safety', 0.8197559118270874)","('Access_And_Affordability', 0.05584108456969261)","('Human_Rights_And_Community_Relations', 0.02165491320192814)","(['Operational Eco-Efficiency'], 0.8197559118270874)","('NON-ESG', 0.05584108456969261)","('NON-ESG', 0.02165491320192814)"
Line 21,"Respectfully yours,       Don Casey,   Chief Executive Office r Dentsply Sirona at a Glance Commitment to innovation and education • 59 training facilities, dental academies and showrooms      worldwide •  Training of over 470,000 dental professionals annually •  Nearly 14,800 clinical education and training courses  conducted in 97 countries •  More than 100 years of innovations that have helped  improve dental care:   - Invented CEREC   - Introduced first dental X-ray unit   - Developed first electric dental drill   - Pioneered ultrasonic scaling   - Established the gold standard for endodontic files     among many other milestones Key global figures •  Sales in over 120 countries •  Infrastructure in more than 40 countries  •  More than 15,000 employees worldwide •  Revenue $4 billion in Sales  •  Member of S&P 500® Percent of 2019 Sales   by Region*Research & development • Investments of over $150 million annually •  All disciplines under one roof, close to product   management • ~300 scientists, engineers and software developers •  Collaborative relationships with leading universities •  Focused on best design, ergonomics and improved  workflows for dental professionals  U.S. 34% Europe 40%Rest of World   26%*Non-U.S. GAAP net sales, excluding precious metal contentTogether, we will build a world-class   organization for a bright future.
","('Access_And_Affordability', 0.3620474338531494)","('Product_Quality_And_Safety', 0.10325527936220169)","('Customer_Welfare', 0.08968444168567657)","('NON-ESG', 0.3620474338531494)","('NON-ESG', 0.10325527936220169)","('NON-ESG', 0.08968444168567657)"
Line 22,"Respectfully yours,       Don Casey,   Chief Executive Office r Dentsply Sirona at a Glance Commitment to innovation and education • 59 training facilities, dental academies and showrooms      worldwide •  Training of over 470,000 dental professionals annually •  Nearly 14,800 clinical education and training courses  conducted in 97 countries •  More than 100 years of innovations that have helped  improve dental care:   - Invented CEREC   - Introduced first dental X-ray unit   - Developed first electric dental drill   - Pioneered ultrasonic scaling   - Established the gold standard for endodontic files     among many other milestones Key global figures •  Sales in over 120 countries •  Infrastructure in more than 40 countries  •  More than 15,000 employees worldwide •  Revenue $4 billion in Sales  •  Member of S&P 500® Percent of 2019 Sales   by Region*Research & development • Investments of over $150 million annually •  All disciplines under one roof, close to product   management • ~300 scientists, engineers and software developers •  Collaborative relationships with leading universities •  Focused on best design, ergonomics and improved  workflows for dental professionals  U.S. 34% Europe 40%Rest of World   26%*Non-U.S. GAAP net sales, excluding precious metal contentTogether, we will build a world-class   organization for a bright future.
","('Product_Design_And_Lifecycle_Management', 0.9133470058441162)","('Customer_Welfare', 0.01861131191253662)","('Product_Quality_And_Safety', 0.009463545866310596)","(['Product Stewardship'], 0.9133470058441162)","('NON-ESG', 0.01861131191253662)","('NON-ESG', 0.009463545866310596)"
Line 23,"Respectfully yours,       Don Casey,   Chief Executive Office r Dentsply Sirona at a Glance Commitment to innovation and education • 59 training facilities, dental academies and showrooms      worldwide •  Training of over 470,000 dental professionals annually •  Nearly 14,800 clinical education and training courses  conducted in 97 countries •  More than 100 years of innovations that have helped  improve dental care:   - Invented CEREC   - Introduced first dental X-ray unit   - Developed first electric dental drill   - Pioneered ultrasonic scaling   - Established the gold standard for endodontic files     among many other milestones Key global figures •  Sales in over 120 countries •  Infrastructure in more than 40 countries  •  More than 15,000 employees worldwide •  Revenue $4 billion in Sales  •  Member of S&P 500® Percent of 2019 Sales   by Region*Research & development • Investments of over $150 million annually •  All disciplines under one roof, close to product   management • ~300 scientists, engineers and software developers •  Collaborative relationships with leading universities •  Focused on best design, ergonomics and improved  workflows for dental professionals  U.S. 34% Europe 40%Rest of World   26%*Non-U.S. GAAP net sales, excluding precious metal contentTogether, we will build a world-class   organization for a bright future.
","('Business_Model_Resilience', 0.23710446059703827)","('Systemic_Risk_Management', 0.10654398798942566)","('Competitive_Behavior', 0.09872877597808838)","('NON-ESG', 0.23710446059703827)","('NON-ESG', 0.10654398798942566)","('NON-ESG', 0.09872877597808838)"
Line 24,"We will deliver innovation that is   substantial and supported.
","('Product_Design_And_Lifecycle_Management', 0.4117591679096222)","('Business_Model_Resilience', 0.13413216173648834)","('Competitive_Behavior', 0.09892230480909348)","('NON-ESG', 0.4117591679096222)","('NON-ESG', 0.13413216173648834)","('NON-ESG', 0.09892230480909348)"
Line 25,"We will lead in clinical education.
","('Access_And_Affordability', 0.6503887176513672)","('Employee_Engagement_Inclusion_And_Diversity', 0.057111963629722595)","('Critical_Incident_Risk_Management', 0.031664151698350906)","(['Health Outcome Contribution'], 0.6503887176513672)","('NON-ESG', 0.057111963629722595)","('NON-ESG', 0.031664151698350906)"
Line 26,"We will take advantage of scale.We will be responsible for creating   demand for our products.We recognize there is one customer.
","('Product_Design_And_Lifecycle_Management', 0.9521037340164185)","('Customer_Welfare', 0.006001235917210579)","('Product_Quality_And_Safety', 0.004368459805846214)","(['Product Stewardship'], 0.9521037340164185)","('NON-ESG', 0.006001235917210579)","('NON-ESG', 0.004368459805846214)"
Line 27,"Operating  Principles Every day, we empower dental professionals all over the  world to provide millions of patients with better dental  care and make people smile.
","('Access_And_Affordability', 0.756843090057373)","('Employee_Health_And_Safety', 0.04306330904364586)","('Product_Quality_And_Safety', 0.03151722252368927)","(['Health Outcome Contribution'], 0.756843090057373)","('NON-ESG', 0.04306330904364586)","('NON-ESG', 0.03151722252368927)"
Line 28,"As the leader in the dental industry, it is our responsi - bility to deliver meaningful innovation and maintain our  customer focus every day.Our Purpose & Mission We are accountable to our customers and each other to  keep our promises and to be a trusted partner.
","('Business_Model_Resilience', 0.4786619544029236)","('Product_Design_And_Lifecycle_Management', 0.2346423715353012)","('Customer_Welfare', 0.03501122444868088)","('NON-ESG', 0.4786619544029236)","('NON-ESG', 0.2346423715353012)","('NON-ESG', 0.03501122444868088)"
Line 29,"When we do this, we win as a team, improve the lives of  patients, dental professionals and our employees, and  deliver the results to our shareholders.Teamwork across borders:  Dentsply Sirona employees   from around the world gather   at the International Dental   Show 2019 in Cologne, Germany.
","('Employee_Engagement_Inclusion_And_Diversity', 0.2789733409881592)","('Employee_Health_And_Safety', 0.250336617231369)","('Product_Design_And_Lifecycle_Management', 0.08656704425811768)","('NON-ESG', 0.2789733409881592)","('NON-ESG', 0.250336617231369)","('NON-ESG', 0.08656704425811768)"
Line 30,"»  Dentsply Sirona has a responsibility to   set the standard for delivering the best  quality products and services that ultimately benefit patients.05Corporate Social   Responsibility Platform Dentsply Sirona’s Vision is to  improve oral health worldwide.
","('Product_Design_And_Lifecycle_Management', 0.5588973760604858)","('Product_Quality_And_Safety', 0.13475485146045685)","('Customer_Welfare', 0.1163882464170456)","(['Product Stewardship'], 0.5588973760604858)","('NON-ESG', 0.13475485146045685)","('NON-ESG', 0.1163882464170456)"
Line 31,"Therefore, a key component of the  Company’s CSR platform focuses  on initiatives aimed at moving that  vision forward, whether through  improving access to dental care,  delivering innovative solutions or  providing oral health education.
","('Access_And_Affordability', 0.8778195977210999)","('Product_Quality_And_Safety', 0.017991729080677032)","('Employee_Health_And_Safety', 0.010700820945203304)","(['Health Outcome Contribution'], 0.8778195977210999)","('NON-ESG', 0.017991729080677032)","('NON-ESG', 0.010700820945203304)"
Line 32,"This  is consistent with the Purpose and  Mission of the Company to empow - er dental professionals all over the  world to provide millions of patients  with better dental care and make  people smile.
","('Access_And_Affordability', 0.6597952842712402)","('Employee_Health_And_Safety', 0.0651886910200119)","('Product_Quality_And_Safety', 0.053448859602212906)","(['Health Outcome Contribution'], 0.6597952842712402)","('NON-ESG', 0.0651886910200119)","('NON-ESG', 0.053448859602212906)"
Line 33,"Improving oral health  can have a profound and positive  effect on a person’s confidence,  overall health and economic oppor - tunity.
","('Employee_Health_And_Safety', 0.8420688509941101)","('Product_Quality_And_Safety', 0.034944213926792145)","('Customer_Welfare', 0.014988732524216175)","(['Operational Eco-Efficiency'], 0.8420688509941101)","('NON-ESG', 0.034944213926792145)","('NON-ESG', 0.014988732524216175)"
Line 34,"Dentsply Sirona works with many  organizations and initiatives at local,  national, and international levels,  helping to provide and improve oral  healthcare by donating expertise  and resources.
","('Access_And_Affordability', 0.7604656219482422)","('Employee_Health_And_Safety', 0.03889681026339531)","('Product_Quality_And_Safety', 0.023982955142855644)","(['Health Outcome Contribution'], 0.7604656219482422)","('NON-ESG', 0.03889681026339531)","('NON-ESG', 0.023982955142855644)"
Line 35,"For instance, the  Company’s ongoing partnership  with the America’s Dentists Care  Foundation supports its mission to  facilitate charitable dental clinics As an international company with offices and production facilities  around the world, Dentsply Sirona’s footprint is truly global.
","('Access_And_Affordability', 0.5047520995140076)","('Customer_Welfare', 0.06626999378204346)","('Product_Quality_And_Safety', 0.06431616097688675)","(['Health Outcome Contribution'], 0.5047520995140076)","('NON-ESG', 0.06626999378204346)","('NON-ESG', 0.06431616097688675)"
Line 36,"The   Company’s Corporate Social Responsibility (CSR) platform reflects   its responsibility to be a good corporate citizen and a partner in   improving the overall wellbeing of the global community.
","('Human_Rights_And_Community_Relations', 0.9360983967781067)","('Business_Model_Resilience', 0.006552708800882101)","('Access_And_Affordability', 0.006229104939848185)","(['Community Relations'], 0.9360983967781067)","('NON-ESG', 0.006552708800882101)","('NON-ESG', 0.006229104939848185)"
Line 37,"across the U.S. by providing   donated products for treatment.
","('Product_Design_And_Lifecycle_Management', 0.28175801038742065)","('Customer_Welfare', 0.2577366828918457)","('Selling_Practices_And_Product_Labeling', 0.15581828355789185)","('NON-ESG', 0.28175801038742065)","('NON-ESG', 0.2577366828918457)","('NON-ESG', 0.15581828355789185)"
Line 38,"Dentsply Sirona has a strong   tradition of supporting dental   missions to communities lacking   access to basic dental care across  the globe, recently in remote   locations of the Amazon Rainforest,   Jamaica, the Philippines and   Uganda.
","('Access_And_Affordability', 0.8733159303665161)","('Critical_Incident_Risk_Management', 0.014403103850781918)","('Employee_Health_And_Safety', 0.013717958703637123)","(['Health Outcome Contribution'], 0.8733159303665161)","('NON-ESG', 0.014403103850781918)","('NON-ESG', 0.013717958703637123)"
Line 39,"In addition to sponsoring oral health  initiatives, Dentsply Sirona also  supports research and education.
","('Access_And_Affordability', 0.3604055941104889)","('Customer_Welfare', 0.1794218271970749)","('Product_Quality_And_Safety', 0.11090489476919174)","('NON-ESG', 0.3604055941104889)","('NON-ESG', 0.1794218271970749)","('NON-ESG', 0.11090489476919174)"
Line 40,"Whether through its long-standing  partnership with the Student   Competition for Advancing Dental   Research and its Application   (SCADA) or through the Dentsply  Sirona Academy, the Company is  commited to the future of research  and education in the dental industry.
","('Access_And_Affordability', 0.3551467955112457)","('Management_Of_Legal_And_Regulatory_Framework', 0.13216032087802887)","('Employee_Engagement_Inclusion_And_Diversity', 0.062203340232372284)","('NON-ESG', 0.3551467955112457)","('NON-ESG', 0.13216032087802887)","('NON-ESG', 0.062203340232372284)"
Line 41,"Beyond donating resources to   causes that align with the   Company’s purpose, the CSR   platform also highlights the   Company’s commitment to the  development, health and wellbeing  of its employees and the commu - nities in which they live and work.
","('Employee_Health_And_Safety', 0.7455735206604004)","('Access_And_Affordability', 0.07912031561136246)","('Employee_Engagement_Inclusion_And_Diversity', 0.0298252422362566)","(['Operational Eco-Efficiency'], 0.7455735206604004)","('NON-ESG', 0.07912031561136246)","('NON-ESG', 0.0298252422362566)"
Line 42,"Dentsply Sirona’s CSR platform also  addresses the topics of gover-   nance, including the Company’s  Code of Business Conduct and Eth - ics, as well as a statement regarding  its approach to political spending.
","('Management_Of_Legal_And_Regulatory_Framework', 0.9206823110580444)","('Business_Ethics', 0.010726871900260448)","('Systemic_Risk_Management', 0.010346278548240662)","(['Corporate Governance'], 0.9206823110580444)","('NON-ESG', 0.010726871900260448)","('NON-ESG', 0.010346278548240662)"
Line 43,"Dentsply Sirona continues to work  toward reducing its environmental  footprint at all manufacturing sites  and offices, and a description of  those efforts is also included in this  report.
","('Product_Design_And_Lifecycle_Management', 0.31815779209136963)","('Supply_Chain_Management', 0.16134189069271088)","('Business_Model_Resilience', 0.08320772647857666)","('NON-ESG', 0.31815779209136963)","('NON-ESG', 0.16134189069271088)","('NON-ESG', 0.08320772647857666)"
Line 44,"When it comes to oral care, at some  point, everyone is a patient.
","('Access_And_Affordability', 0.33693116903305054)","('Customer_Welfare', 0.15426427125930786)","('Selling_Practices_And_Product_Labeling', 0.060969095677137375)","('NON-ESG', 0.33693116903305054)","('NON-ESG', 0.15426427125930786)","('NON-ESG', 0.060969095677137375)"
Line 45,"This is  a reminder that as an organization  and an industry leader, Dentsply  Sirona has a responsibility to set  the standard for delivering the best  quality products and services that  ultimately benefit patients.
","('Product_Design_And_Lifecycle_Management', 0.9080287218093872)","('Product_Quality_And_Safety', 0.02293858490884304)","('Customer_Welfare', 0.01631838269531727)","(['Product Stewardship'], 0.9080287218093872)","('NON-ESG', 0.02293858490884304)","('NON-ESG', 0.01631838269531727)"
Line 46,"The 2019  Corporate Social Responsibility   platform showcases Dentsply   Sirona’s commitment to putting  people at the center of everything it  does.
","('Human_Rights_And_Community_Relations', 0.9330962300300598)","('Business_Model_Resilience', 0.0068958899937570095)","('Access_And_Affordability', 0.005938135553151369)","(['Community Relations'], 0.9330962300300598)","('NON-ESG', 0.0068958899937570095)","('NON-ESG', 0.005938135553151369)"
Line 47,"The Management Committee  and Board of Directors firmly   support and endorse this platform.Dentsply Sirona  provided   equipment  for the dental  treatment of in - digenous peoples  during the Xingu  Games in the  Amazon region  of Brazil .
","('Access_And_Affordability', 0.18612010776996613)","('Employee_Health_And_Safety', 0.10609016567468643)","('Customer_Welfare', 0.10467548668384552)","('NON-ESG', 0.18612010776996613)","('NON-ESG', 0.10609016567468643)","('NON-ESG', 0.10467548668384552)"
Line 48,"A child receives  treatment for  cavities during  Project Somos.Dr. Ana Lucrecia  Arias Ramirez  checks the teeth  of a child from the  Chimaltenango   region of Guate-   mala.
","('Employee_Health_And_Safety', 0.45635783672332764)","('Access_And_Affordability', 0.1846674233675003)","('Employee_Engagement_Inclusion_And_Diversity', 0.07936780154705048)","('NON-ESG', 0.45635783672332764)","('NON-ESG', 0.1846674233675003)","('NON-ESG', 0.07936780154705048)"
Line 49,"For most, this  trip to the dentist  was their first.
","('Employee_Engagement_Inclusion_And_Diversity', 0.24357536435127258)","('Access_And_Affordability', 0.20702576637268066)","('Employee_Health_And_Safety', 0.08819654583930969)","('NON-ESG', 0.24357536435127258)","('NON-ESG', 0.20702576637268066)","('NON-ESG', 0.08819654583930969)"
Line 50,"Left, right:   Amazonians  receive dental  treatment.Dentsply Sirona is committed to using its resources to help improve the state of oral  healthcare around the world.
","('Access_And_Affordability', 0.3337000012397766)","('Employee_Health_And_Safety', 0.19457170367240906)","('Customer_Welfare', 0.09110365808010101)","('NON-ESG', 0.3337000012397766)","('NON-ESG', 0.19457170367240906)","('NON-ESG', 0.09110365808010101)"
Line 51,"This commitment is codified in the Company’s Vision,  Purpose and Mission.
","('Human_Rights_And_Community_Relations', 0.4832773804664612)","('Business_Model_Resilience', 0.11767508834600449)","('Director_Removal', 0.0493587851524353)","('NON-ESG', 0.4832773804664612)","('NON-ESG', 0.11767508834600449)","('NON-ESG', 0.0493587851524353)"
Line 52,"In the spirit of this aspiration, Dentsply Sirona and its employees  support and participate in dental missions in parts of the world where access to high  quality, modern dentistry is limited.
","('Access_And_Affordability', 0.7090882062911987)","('Product_Quality_And_Safety', 0.046090319752693176)","('Customer_Welfare', 0.03567328676581383)","(['Health Outcome Contribution'], 0.7090882062911987)","('NON-ESG', 0.046090319752693176)","('NON-ESG', 0.03567328676581383)"
Line 53,"The Company also supports projects and   initiatives that improve the oral healthcare infrastructure in a number of countries   and regions while also engaging with programs that focus on disease prevention   and education.
","('Access_And_Affordability', 0.8441810011863708)","('Product_Quality_And_Safety', 0.01956157758831978)","('Employee_Health_And_Safety', 0.017921291291713715)","(['Health Outcome Contribution'], 0.8441810011863708)","('NON-ESG', 0.01956157758831978)","('NON-ESG', 0.017921291291713715)"
Line 54,"Clinical education and training also play a major role in achieving the  goal of improving oral healthcare by empowering dental professionals to stay current  on cutting edge solutions and techniques.
","('Access_And_Affordability', 0.7072552442550659)","('Employee_Health_And_Safety', 0.04383894428610802)","('Product_Quality_And_Safety', 0.03943588584661484)","(['Health Outcome Contribution'], 0.7072552442550659)","('NON-ESG', 0.04383894428610802)","('NON-ESG', 0.03943588584661484)"
Line 55,"Dentsply Sirona has a long history of   supporting research and education for the next generation of dental professionals.
","('Access_And_Affordability', 0.5712313055992126)","('Employee_Engagement_Inclusion_And_Diversity', 0.10873716324567795)","('Product_Design_And_Lifecycle_Management', 0.04120071977376938)","(['Health Outcome Contribution'], 0.5712313055992126)","('NON-ESG', 0.10873716324567795)","('NON-ESG', 0.04120071977376938)"
Line 56,"For 2019, Dentsply Sirona was involved in over twenty projects around the world.Dental care in the Amazon Rain-   forest region of Brazil     The Amazonia Project brings dental  care to indigenous communities  in areas of Brazil where access  to modern dentistry is difficult or  limited.
","('Access_And_Affordability', 0.5340784192085266)","('Human_Rights_And_Community_Relations', 0.27012622356414795)","('Employee_Health_And_Safety', 0.03616590052843094)","(['Health Outcome Contribution'], 0.5340784192085266)","('NON-ESG', 0.27012622356414795)","('NON-ESG', 0.03616590052843094)"
Line 57,"For the indigenous people  of the Amazon Rainforest, gaining  access to state-of-the-art dental  treatment is helpful.
","('Human_Rights_And_Community_Relations', 0.4218508005142212)","('Access_And_Affordability', 0.27224063873291016)","('Employee_Health_And_Safety', 0.10707016289234161)","('NON-ESG', 0.4218508005142212)","('NON-ESG', 0.27224063873291016)","('NON-ESG', 0.10707016289234161)"
Line 58,"Many cannot  afford dental care and generally do  not have access to a dentist.
","('Access_And_Affordability', 0.7696982026100159)","('Employee_Health_And_Safety', 0.03256182000041008)","('Product_Quality_And_Safety', 0.020306535065174103)","(['Health Outcome Contribution'], 0.7696982026100159)","('NON-ESG', 0.03256182000041008)","('NON-ESG', 0.020306535065174103)"
Line 59,"The project is an initiative of   Dr. Caio Eduardo Machado, a dentist  from São Paulo, in cooperation with  Doutores Sem Fronteiras (Doctors  Without Borders).
","('Access_And_Affordability', 0.32404959201812744)","('Human_Rights_And_Community_Relations', 0.08759943395853043)","('Management_Of_Legal_And_Regulatory_Framework', 0.07427383214235306)","('NON-ESG', 0.32404959201812744)","('NON-ESG', 0.08759943395853043)","('NON-ESG', 0.07427383214235306)"
Line 60,"Dentsply Sirona has been a long-time supporter of  the project and, in 2019, two expedi - tions took place, reaching commu - nities in the states of Mato Grosso  and Rondônia.
","('Management_Of_Legal_And_Regulatory_Framework', 0.5959259867668152)","('Ecological_Impacts', 0.10130426287651062)","('Business_Model_Resilience', 0.04633127152919769)","(['Corporate Governance'], 0.5959259867668152)","('NON-ESG', 0.10130426287651062)","('NON-ESG', 0.04633127152919769)"
Line 61,"Heavy rains created  challenges for the healthcare team  in the former Xingu region expe -dition, which needed to transport  its equipment into the jungle for  several hours on small boats.
","('Physical_Impacts_Of_Climate_Change', 0.6280307173728943)","('Supply_Chain_Management', 0.08941426128149033)","('Critical_Incident_Risk_Management', 0.04748877137899399)","(['Climate Change'], 0.6280307173728943)","('NON-ESG', 0.08941426128149033)","('NON-ESG', 0.04748877137899399)"
Line 62,"With  help from the local residents, a  total of five mobile clinics were set  up to treat patients with modern  technology and equipment, includ - ing intraoral scanners and milling  machines powered by generators.
","('Access_And_Affordability', 0.6491085290908813)","('Customer_Welfare', 0.040742672979831696)","('Critical_Incident_Risk_Management', 0.038834575563669205)","(['Health Outcome Contribution'], 0.6491085290908813)","('NON-ESG', 0.040742672979831696)","('NON-ESG', 0.038834575563669205)"
