,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Last year, once again, emphasized the responsibilities businesses have towards society as the world continued to navigate the COVID-19 pandemic, macroeconomic pressures including inflation, and terrible geopolitical situations such as the invasion of Ukraine in February 2022.
","('Systemic_Risk_Management', 0.76006680727005)","('Competitive_Behavior', 0.059620484709739685)","('Management_Of_Legal_And_Regulatory_Framework', 0.036206066608428955)","(['Risk & Crisis Management'], 0.76006680727005)","('NON-ESG', 0.059620484709739685)","('NON-ESG', 0.036206066608428955)"
Line 12,"This year the Company expanded the responsibilities of the  Corporate Crisis Management Team, established in 2020 to respond to the pandemic, to provide ongoing support and assistance to all our employees impacted by the war in Ukraine.
","('Critical_Incident_Risk_Management', 0.626274049282074)","('Physical_Impacts_Of_Climate_Change', 0.20875263214111328)","('Systemic_Risk_Management', 0.035082411020994186)","(['Risk & Crisis Management'], 0.626274049282074)","('NON-ESG', 0.20875263214111328)","('NON-ESG', 0.035082411020994186)"
Line 13,"I am proud of how our entire organization has responded to support our colleagues and their families affected by the war, and their safety remains a priority for Dentsply Sirona.THIS REPORT   AND OUR WORK   This is the second year that the Company is reporting on its  sustainability strategy, “ Beyond — Taking Action for A Brighter  World ”, which outlines our sustainability strategy and program, and  discloses our sustainability performance in 2021.Our Purpose   Video 1  Dentsply Sirona’s Global Dental Industry Sustainability Study surveyed 1,325  d entists across 7 countries in 2  In line with the data reported on 31st December 2021  The Company made strong progress against many of our short-term  sustainability goals within our strategic pillars, including reducing the Scope 1 and 2 greenhouse gas (“GHG”) emissions intensity and water withdrawal intensity 2, and we plan to establish medium term targets  as our strategy continues to evolve.
","('Employee_Health_And_Safety', 0.9632591605186462)","('Critical_Incident_Risk_Management', 0.004550912417471409)","('Product_Quality_And_Safety', 0.003848511725664139)","(['Operational Eco-Efficiency'], 0.9632591605186462)","('NON-ESG', 0.004550912417471409)","('NON-ESG', 0.003848511725664139)"
Line 14,"I am proud of how our entire organization has responded to support our colleagues and their families affected by the war, and their safety remains a priority for Dentsply Sirona.THIS REPORT   AND OUR WORK   This is the second year that the Company is reporting on its  sustainability strategy, “ Beyond — Taking Action for A Brighter  World ”, which outlines our sustainability strategy and program, and  discloses our sustainability performance in 2021.Our Purpose   Video 1  Dentsply Sirona’s Global Dental Industry Sustainability Study surveyed 1,325  d entists across 7 countries in 2  In line with the data reported on 31st December 2021  The Company made strong progress against many of our short-term  sustainability goals within our strategic pillars, including reducing the Scope 1 and 2 greenhouse gas (“GHG”) emissions intensity and water withdrawal intensity 2, and we plan to establish medium term targets  as our strategy continues to evolve.
","('GHG_Emissions', 0.9687818884849548)","('Ecological_Impacts', 0.0039648255333304405)","('Physical_Impacts_Of_Climate_Change', 0.002555960090830922)","(['Climate Change'], 0.9687818884849548)","('NON-ESG', 0.0039648255333304405)","('NON-ESG', 0.002555960090830922)"
Line 15,"As an Executive Team, we are working to ensure that Dentsply Sirona  is a responsible Company that creates trusted partnerships and fosters an inclusive culture.
","('Employee_Engagement_Inclusion_And_Diversity', 0.8000548481941223)","('Human_Rights_And_Community_Relations', 0.05282947048544884)","('Access_And_Affordability', 0.01986529864370823)","(['Human Capital Development'], 0.8000548481941223)","('NON-ESG', 0.05282947048544884)","('NON-ESG', 0.01986529864370823)"
Line 16,"Importantly, we are committed to being transparent with our stakeholders.
","('Business_Ethics', 0.7956199049949646)","('Management_Of_Legal_And_Regulatory_Framework', 0.06875860691070557)","('Competitive_Behavior', 0.014734074473381042)","(['Business Ethics'], 0.7956199049949646)","('NON-ESG', 0.06875860691070557)","('NON-ESG', 0.014734074473381042)"
Line 17,"On May 10, 2022, in a Form 12b-25 filing with the US Securities   and Exchange Commission, the Company announced that  the Company’s Board of Directors was conducting an internal investigation regarding certain financial reporting matters.
","('Management_Of_Legal_And_Regulatory_Framework', 0.4705776870250702)","('Director_Removal', 0.14911924302577972)","('Business_Ethics', 0.11098534613847733)","('NON-ESG', 0.4705776870250702)","('NON-ESG', 0.14911924302577972)","('NON-ESG', 0.11098534613847733)"
Line 18,"On November 1, 2022, the Audit and Finance committee, alongside independent counsel and advisors, completed this thorough process.
","('Management_Of_Legal_And_Regulatory_Framework', 0.9165213108062744)","('Business_Ethics', 0.01730649545788765)","('Director_Removal', 0.014060383662581444)","(['Corporate Governance'], 0.9165213108062744)","('NON-ESG', 0.01730649545788765)","('NON-ESG', 0.014060383662581444)"
Line 19,"Our Business  Ӏ Our approach to sustainability Ӏ Healthy  Planet  Ӏ Healthy  Smiles  Ӏ Healthy  Business BEYOND | 4LETTER FROM THE CEOInformation about the Committee’s investigation findings and  conclusions can be found in a Current Report on Form 8-K filed by the Company on 1st November 2022.
","('Business_Model_Resilience', 0.19582150876522064)","('Product_Design_And_Lifecycle_Management', 0.16303160786628723)","('Human_Rights_And_Community_Relations', 0.10859561711549759)","('NON-ESG', 0.19582150876522064)","('NON-ESG', 0.16303160786628723)","('NON-ESG', 0.10859561711549759)"
Line 20,"The Company has already taken decisive and meaningful steps to address the findings and is implementing enhancements and remedial measures to ensure these issues are thoroughly resolved.
","('Management_Of_Legal_And_Regulatory_Framework', 0.40579143166542053)","('Physical_Impacts_Of_Climate_Change', 0.09113344550132751)","('Critical_Incident_Risk_Management', 0.07399292290210724)","('NON-ESG', 0.40579143166542053)","('NON-ESG', 0.09113344550132751)","('NON-ESG', 0.07399292290210724)"
Line 21,"Our management team is committed to accountability, operational rigor and integrity, and we move forward as an organization to deliver long-term growth and value creation.
","('Business_Ethics', 0.5111111998558044)","('Business_Model_Resilience', 0.07920435070991516)","('Systemic_Risk_Management', 0.07674023509025574)","(['Business Ethics'], 0.5111111998558044)","('NON-ESG', 0.07920435070991516)","('NON-ESG', 0.07674023509025574)"
Line 22,"Earlier this year, the team also welcomed the appointment of Cherée  Johnson as the new Chair of the ESG Committee.
","('Business_Model_Resilience', 0.29321300983428955)","('Management_Of_Legal_And_Regulatory_Framework', 0.10386437177658081)","('Systemic_Risk_Management', 0.09013618528842926)","('NON-ESG', 0.29321300983428955)","('NON-ESG', 0.10386437177658081)","('NON-ESG', 0.09013618528842926)"
Line 23,"She brings a wealth of experience to the role, as well as determination to deliver the best work for the Company, and we have full confidence in her ability to lead our sustainability strategy.
","('Business_Model_Resilience', 0.5390496850013733)","('Director_Removal', 0.06351487338542938)","('Product_Design_And_Lifecycle_Management', 0.04717450588941574)","(['Codes of Business Conduct'], 0.5390496850013733)","('NON-ESG', 0.06351487338542938)","('NON-ESG', 0.04717450588941574)"
Line 24,"I am inspired by the collective action taken by everyone we work  with to embed sustainable practices in our Company and across the sector, and I look forward to seeing our future achievements unfold.LETTER   FROM THE ESG  COMMITTEE LEADERSHIP  Last year, Dentsply Sirona announced its formal sustainability  strategy that set out our key ambitions across three pillars of action: Healthy Planet, Healthy Smiles and Healthy Business.
","('Business_Model_Resilience', 0.5700412392616272)","('Product_Design_And_Lifecycle_Management', 0.0759662538766861)","('Human_Rights_And_Community_Relations', 0.049853596836328506)","(['Codes of Business Conduct'], 0.5700412392616272)","('NON-ESG', 0.0759662538766861)","('NON-ESG', 0.049853596836328506)"
Line 25,"Each pillar was allocated its own targets and we are pleased to share  that we respected our commitments and have made solid progress  against each.
","('Management_Of_Legal_And_Regulatory_Framework', 0.4447747766971588)","('Business_Model_Resilience', 0.08588782697916031)","('Human_Rights_And_Community_Relations', 0.075580894947052)","('NON-ESG', 0.4447747766971588)","('NON-ESG', 0.08588782697916031)","('NON-ESG', 0.075580894947052)"
Line 26,"Last year we reduced our Scope 1 and 2 GHG emissions intensity and water withdrawal intensity; delivered innovative solutions, products and trainings to help people smile; increased the representation of women and people of color among our senior workforce; assessed our gender pay parity across all professional managerial levels; as well as expanded training opportunities for employees and customers to meet their professional development goals and deliver high quality oral health care.
","('Employee_Engagement_Inclusion_And_Diversity', 0.3647398054599762)","('Labor_Practices', 0.29547441005706787)","('Employee_Health_And_Safety', 0.07723774760961533)","('NON-ESG', 0.3647398054599762)","('NON-ESG', 0.29547441005706787)","('NON-ESG', 0.07723774760961533)"
Line 27,"Since the publication of the strategy, we have continued to work  closely with our stakeholders to further understand what they consider the most material sustainability topics impacting our business.
","('Business_Model_Resilience', 0.6687676906585693)","('Product_Design_And_Lifecycle_Management', 0.061563748866319656)","('Physical_Impacts_Of_Climate_Change', 0.0402088426053524)","(['Codes of Business Conduct'], 0.6687676906585693)","('NON-ESG', 0.061563748866319656)","('NON-ESG', 0.0402088426053524)"
Line 28,"These insights inform our plan to deliver our sustainability targets and programs.
","('Business_Model_Resilience', 0.41852179169654846)","('Physical_Impacts_Of_Climate_Change', 0.08670436590909958)","('Management_Of_Legal_And_Regulatory_Framework', 0.07489851117134094)","('NON-ESG', 0.41852179169654846)","('NON-ESG', 0.08670436590909958)","('NON-ESG', 0.07489851117134094)"
Line 29,"OUR SUSTAINABILITY  JOURNEY    We are on a journey to transform the sustainable practices of our  business.
","('Product_Design_And_Lifecycle_Management', 0.6894179582595825)","('Supply_Chain_Management', 0.0735938623547554)","('Business_Model_Resilience', 0.0667409896850586)","(['Product Stewardship'], 0.6894179582595825)","('NON-ESG', 0.0735938623547554)","('NON-ESG', 0.0667409896850586)"
Line 30,"We have integrated the assessment of ESG risks and opportunities into our enterprise risk management process and will conduct further analysis of ESG-related topics The ESG committee   is comprised of experts and functional heads across the business   to ensure successful oversight of our key initiatives (more information on p.12 ).
","('Systemic_Risk_Management', 0.8491706848144531)","('Business_Model_Resilience', 0.06753610819578171)","('Physical_Impacts_Of_Climate_Change', 0.012272439897060394)","(['Risk & Crisis Management'], 0.8491706848144531)","('NON-ESG', 0.06753610819578171)","('NON-ESG', 0.012272439897060394)"
Line 31,"We meet monthly to review the progress we  have made against our sustainability strategy and implement any necessary updates.
","('Business_Model_Resilience', 0.3076350688934326)","('Management_Of_Legal_And_Regulatory_Framework', 0.2394762635231018)","('Physical_Impacts_Of_Climate_Change', 0.055838827043771744)","('NON-ESG', 0.3076350688934326)","('NON-ESG', 0.2394762635231018)","('NON-ESG', 0.055838827043771744)"
Line 32,"Our Business  Ӏ Our approach to sustainability Ӏ Healthy  Planet  Ӏ Healthy  Smiles  Ӏ Healthy  Business BEYOND | 5We are also in the process of finalizing our sustainability executional  roadmap which will set out the actions we will take to ensure we meet the environmental targets we have already set, as well as inform our future goals.
","('Business_Model_Resilience', 0.3970617353916168)","('Product_Design_And_Lifecycle_Management', 0.13077165186405182)","('Human_Rights_And_Community_Relations', 0.0786154717206955)","('NON-ESG', 0.3970617353916168)","('NON-ESG', 0.13077165186405182)","('NON-ESG', 0.0786154717206955)"
Line 33,"As part of this, we are working closely with independent partners to conduct a climate-related risk assessment.
","('Physical_Impacts_Of_Climate_Change', 0.9444912672042847)","('Business_Model_Resilience', 0.009748201817274094)","('GHG_Emissions', 0.008784228004515171)","(['Climate Change'], 0.9444912672042847)","('NON-ESG', 0.009748201817274094)","('NON-ESG', 0.008784228004515171)"
Line 34,"These auditing exercises will help us identify priority projects,  and, as a first step, we are assessing all current sites for risks and opportunities.
","('Systemic_Risk_Management', 0.9057222008705139)","('Business_Ethics', 0.013342232443392277)","('Business_Model_Resilience', 0.008907198905944824)","(['Risk & Crisis Management'], 0.9057222008705139)","('NON-ESG', 0.013342232443392277)","('NON-ESG', 0.008907198905944824)"
Line 35,"This includes site-specific energy, waste, and water use optimization assessments, in line with the Taskforce for Climate-Related Financial Disclosures (“TCFD”) disclosure guidelines.
","('Water_And_Wastewater_Management', 0.7777378559112549)","('Energy_Management', 0.07444018870592117)","('GHG_Emissions', 0.024660354480147362)","(['Operational Eco-Efficiency'], 0.7777378559112549)","('NON-ESG', 0.07444018870592117)","('NON-ESG', 0.024660354480147362)"
Line 36,"Part of this process also includes understanding our Scope 3 GHG  emissions by evaluating the carbon impact of our value chain.
","('GHG_Emissions', 0.9693621397018433)","('Air_Quality', 0.0036122321616858244)","('Ecological_Impacts', 0.003088508266955614)","(['Climate Change'], 0.9693621397018433)","('NON-ESG', 0.0036122321616858244)","('NON-ESG', 0.003088508266955614)"
Line 37,"We shared this commitment with our suppliers earlier this year at the annual Global Suppliers Forum, and plan to start reporting these metrics soon.
","('Supply_Chain_Management', 0.9340547919273376)","('Product_Design_And_Lifecycle_Management', 0.005489869974553585)","('Labor_Practices', 0.00501183420419693)","(['Supply Chain Management'], 0.9340547919273376)","('NON-ESG', 0.005489869974553585)","('NON-ESG', 0.00501183420419693)"
Line 38,"Dentistry is on its own sustainability journey, and we are proud  of the many ways in which we contribute to driving sector wide change.
","('Business_Model_Resilience', 0.5165600776672363)","('Physical_Impacts_Of_Climate_Change', 0.09752348810434341)","('Supply_Chain_Management', 0.09655643254518509)","(['Codes of Business Conduct'], 0.5165600776672363)","('NON-ESG', 0.09752348810434341)","('NON-ESG', 0.09655643254518509)"
Line 39,"The work we have delivered as part of our longstanding partnership with the FDI World Dental Federation is particularly powerful.
","('Management_Of_Legal_And_Regulatory_Framework', 0.5506007075309753)","('Human_Rights_And_Community_Relations', 0.062376417219638824)","('Access_And_Affordability', 0.05285930261015892)","(['Corporate Governance'], 0.5506007075309753)","('NON-ESG', 0.062376417219638824)","('NON-ESG', 0.05285930261015892)"
Line 40,"Together we recently released guidance on how to improve sustainable practices through reduction, reuse and recycling throughout the dental and oral health care value chain, and we believe it will have a significant impact and serve as a useful tool for all dental practitioners and patients (more information on p.24 ).
","('Product_Design_And_Lifecycle_Management', 0.9160072207450867)","('Product_Quality_And_Safety', 0.010978681035339832)","('Customer_Welfare', 0.009968675673007965)","(['Product Stewardship'], 0.9160072207450867)","('NON-ESG', 0.010978681035339832)","('NON-ESG', 0.009968675673007965)"
Line 41,"We have also continued our partnership with Smile Train to help advance the delivery of, and access to, cleft care treatment for those that need it most.
","('Access_And_Affordability', 0.8872134685516357)","('Employee_Health_And_Safety', 0.013627655804157257)","('Product_Quality_And_Safety', 0.012725112028419971)","(['Health Outcome Contribution'], 0.8872134685516357)","('NON-ESG', 0.013627655804157257)","('NON-ESG', 0.012725112028419971)"
Line 42,"In the last year, we have already supported life-changing surgeries for as many as 730 children, and we are greatly encouraged as the program continues to grow.LOOKING TOWARDS  THE FUTURE     It was a great pleasure to become part of the Dentsply Sirona  team earlier this year and I am excited to have been given this new opportunity to lead the ESG Committee.
","('Access_And_Affordability', 0.7314682602882385)","('Employee_Engagement_Inclusion_And_Diversity', 0.04837781563401222)","('Employee_Health_And_Safety', 0.02729926072061062)","(['Health Outcome Contribution'], 0.7314682602882385)","('NON-ESG', 0.04837781563401222)","('NON-ESG', 0.02729926072061062)"
Line 43,"I fully believe in the foundations of our sustainability strategy,  thoughtfully developed to improve oral health around the world   and protect the environment, while ensuring Dentsply Sirona acts   as a trustworthy corporate citizen and fosters a diverse, equitable and inclusive environment within our workplace and society.
","('Employee_Engagement_Inclusion_And_Diversity', 0.5722258687019348)","('Human_Rights_And_Community_Relations', 0.26988545060157776)","('Access_And_Affordability', 0.02031220868229866)","(['Human Capital Development'], 0.5722258687019348)","('NON-ESG', 0.26988545060157776)","('NON-ESG', 0.02031220868229866)"
Line 44,"We have more to do, but the programs and initiatives already in place mean we are in lock step with our sustainability goals, and I look forward to accelerating our pace to deliver the ambitions of our sustainability strategy.
","('Business_Model_Resilience', 0.5094090104103088)","('Physical_Impacts_Of_Climate_Change', 0.1002972200512886)","('Systemic_Risk_Management', 0.04503967985510826)","(['Codes of Business Conduct'], 0.5094090104103088)","('NON-ESG', 0.1002972200512886)","('NON-ESG', 0.04503967985510826)"
Line 45,"Our Business  Ӏ Our approach to sustainability Ӏ Healthy  Planet  Ӏ Healthy  Smiles  Ӏ Healthy  Business BEYOND | BEYOND | Our Business Ӏ  Our approach to sustainability  Ӏ Healthy  Planet  Ӏ Healthy  Smiles  Ӏ Healthy  BusinessOur vision and mission is to transform  dentistry and improve oral health globally, and we do this every day by proudly creating innovative solutions for healthy smiles.
","('Customer_Welfare', 0.18650084733963013)","('Employee_Health_And_Safety', 0.145354226231575)","('Product_Design_And_Lifecycle_Management', 0.13102176785469055)","('NON-ESG', 0.18650084733963013)","('NON-ESG', 0.145354226231575)","('NON-ESG', 0.13102176785469055)"
Line 46,"Our sustainability strategy is fundamental   to this mission.
","('Business_Model_Resilience', 0.6076043844223022)","('Product_Design_And_Lifecycle_Management', 0.0727338120341301)","('Supply_Chain_Management', 0.06415944546461105)","(['Codes of Business Conduct'], 0.6076043844223022)","('NON-ESG', 0.0727338120341301)","('NON-ESG', 0.06415944546461105)"
Line 47,"We call that journey BEYOND: Taking action  for a brighter world, and it is the bedrock   that informs our sustainability actions.
","('Business_Model_Resilience', 0.5349842309951782)","('Product_Design_And_Lifecycle_Management', 0.05918028950691223)","('Physical_Impacts_Of_Climate_Change', 0.04956633970141411)","(['Codes of Business Conduct'], 0.5349842309951782)","('NON-ESG', 0.05918028950691223)","('NON-ESG', 0.04956633970141411)"
Line 48,"It sets out the role Dentsply Sirona plays as a responsible company towards our society   and planet, as well as how we integrate sustainable practices and lifecycle thinking across our operations.
","('Business_Model_Resilience', 0.2482713758945465)","('Human_Rights_And_Community_Relations', 0.23345863819122314)","('Product_Design_And_Lifecycle_Management', 0.1345960795879364)","('NON-ESG', 0.2482713758945465)","('NON-ESG', 0.23345863819122314)","('NON-ESG', 0.1345960795879364)"
Line 49,"We have built our sustainability strategy around three pillars of action —  Healthy Planet, Healthy Smiles and  Healthy Business — and these reflect  how we engage with our employees, customers, partners and communities.
","('Human_Rights_And_Community_Relations', 0.23132406175136566)","('Business_Model_Resilience', 0.19092737138271332)","('Product_Design_And_Lifecycle_Management', 0.10801861435174942)","('NON-ESG', 0.23132406175136566)","('NON-ESG', 0.19092737138271332)","('NON-ESG', 0.10801861435174942)"
Line 50,"OUR SUSTAINABILITY STRATEGY VISION We transform   dentistry to improve   oral health globally.
","('Employee_Health_And_Safety', 0.18910589814186096)","('Customer_Welfare', 0.18721631169319153)","('Product_Quality_And_Safety', 0.15173059701919556)","('NON-ESG', 0.18910589814186096)","('NON-ESG', 0.18721631169319153)","('NON-ESG', 0.15173059701919556)"
Line 51,"MISSION Every day, we empower  millions of customers  by proudly creating  innovative solutions   for healthy smiles.
","('Product_Design_And_Lifecycle_Management', 0.5352581739425659)","('Customer_Welfare', 0.15371045470237732)","('Access_And_Affordability', 0.04457376152276993)","(['Product Stewardship'], 0.5352581739425659)","('NON-ESG', 0.15371045470237732)","('NON-ESG', 0.04457376152276993)"
Line 52,"HEALTHY PLANET HEALTHY BUSINESS HEALTHY SMILES Reach Net Zero   carbon emissions   (Scopes 1-3) by Achieve   25 million   smiles by  Strive to achieve global gender parity   by 2025Work to achieve global gender pay parity by          Achieve top decile   injury and illness   prevention/   avoidance rate   by 2025Combined Scope 1  and 2 GHG emission  intensity reduction ≥  15% by 2025Total waste   reduction ≥ 15%   by 2025Reduction of water  withdrawal intensity for manufacturing /   warehouse operations   ≥ 15% by BEYOND | Our Business Ӏ  Our approach to sustainability  Ӏ Healthy  Planet  Ӏ Healthy  Smiles  Ӏ Healthy  BusinessWe know our duty of care includes our  people, customers, patients and the planet.
","('GHG_Emissions', 0.8173166513442993)","('Air_Quality', 0.09445532411336899)","('Water_And_Wastewater_Management', 0.013555708341300488)","(['Climate Change'], 0.8173166513442993)","('NON-ESG', 0.09445532411336899)","('NON-ESG', 0.013555708341300488)"
Line 53,"HEALTHY PLANET HEALTHY BUSINESS HEALTHY SMILES Reach Net Zero   carbon emissions   (Scopes 1-3) by Achieve   25 million   smiles by  Strive to achieve global gender parity   by 2025Work to achieve global gender pay parity by          Achieve top decile   injury and illness   prevention/   avoidance rate   by 2025Combined Scope 1  and 2 GHG emission  intensity reduction ≥  15% by 2025Total waste   reduction ≥ 15%   by 2025Reduction of water  withdrawal intensity for manufacturing /   warehouse operations   ≥ 15% by BEYOND | Our Business Ӏ  Our approach to sustainability  Ӏ Healthy  Planet  Ӏ Healthy  Smiles  Ӏ Healthy  BusinessWe know our duty of care includes our  people, customers, patients and the planet.
","('Access_And_Affordability', 0.29415756464004517)","('Human_Rights_And_Community_Relations', 0.11959841102361679)","('Employee_Health_And_Safety', 0.09790778160095215)","('NON-ESG', 0.29415756464004517)","('NON-ESG', 0.11959841102361679)","('NON-ESG', 0.09790778160095215)"
Line 54,"BEYOND | Our Business Ӏ  Our approach to sustainability  Ӏ Healthy  Planet  Ӏ Healthy  Smiles  Ӏ Healthy  BusinessOUR SUSTAINABILITY APPROACH  In 2020, we set out four ambitious flagship sustainability goals that  reflect the Company’s direction and support the realization of our vision to transform dentistry and improve oral health globally.
","('Product_Design_And_Lifecycle_Management', 0.32922112941741943)","('Employee_Health_And_Safety', 0.1205233484506607)","('Customer_Welfare', 0.06852573156356812)","('NON-ESG', 0.32922112941741943)","('NON-ESG', 0.1205233484506607)","('NON-ESG', 0.06852573156356812)"
Line 55,"We are encouraged by the solid progress we are making against our goals.In 2022, we conducted our first materiality assessment to identify the sustainability topics most important to Dentsply Sirona’s stakeholders and inform the Company’s sustainability strategy and reporting (see p.13 for more information).
","('Business_Model_Resilience', 0.5395593643188477)","('Physical_Impacts_Of_Climate_Change', 0.06085246056318283)","('Supply_Chain_Management', 0.05289700999855995)","(['Codes of Business Conduct'], 0.5395593643188477)","('NON-ESG', 0.06085246056318283)","('NON-ESG', 0.05289700999855995)"
Line 56,"This  has been a crucial tool used to inform the sustainability executional roadmap that we are in the process of finalizing.
","('Business_Model_Resilience', 0.533693253993988)","('Management_Of_Legal_And_Regulatory_Framework', 0.08852259814739227)","('Physical_Impacts_Of_Climate_Change', 0.05275708809494972)","(['Codes of Business Conduct'], 0.533693253993988)","('NON-ESG', 0.08852259814739227)","('NON-ESG', 0.05275708809494972)"
Line 57,"This roadmap will showcase the OUR SUSTAINABILITY GOALS  BEYOND | Our Business Ӏ  Our approach to sustainability  Ӏ Healthy  Planet  Ӏ Healthy  Smiles  Ӏ Healthy  BusinessAchieve 25 million   smiles by 2025Reach Net Zero  carbon emissions (Scopes 1-3)   by 2050Work to achieve global gender pay parity by 2025Strive to   achieve global gender parity   by 25 MHEALTHY  PLANET Achieve top decile  injury and illness prevention/avoidance rate by HEALTHY  SMILESHEALTHY BUSINESS key environmental actions we  are already taking and set out additional business activities we will take going forward.
","('Employee_Health_And_Safety', 0.9573081731796265)","('Product_Quality_And_Safety', 0.005650963168591261)","('Access_And_Affordability', 0.004296058788895607)","(['Operational Eco-Efficiency'], 0.9573081731796265)","('NON-ESG', 0.005650963168591261)","('NON-ESG', 0.004296058788895607)"
