,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 19,"This strategy builds on   our established Corporate Social Responsibility (CSR) platform,  that provides a strong foundation on which to become sustainability  leaders in the industry.
","('Human_Rights_And_Community_Relations', 0.8269107937812805)","('Business_Model_Resilience', 0.03675384074449539)","('Ecological_Impacts', 0.013529324904084206)","(['Community Relations'], 0.8269107937812805)","('NON-ESG', 0.03675384074449539)","('NON-ESG', 0.013529324904084206)"
Line 20,"Video DENTSPLY SIRONA Inc.1  BEYOND Ӏ Our Business  Ӏ Our approach to managing sustainability Ӏ COVID-19 response Ӏ  Healthy  Planet  Ӏ Healthy  Smiles  Ӏ Healthy  BusinessLETTER FROM THE CEOOur sustainability ambition is woven into the fabric of who we  are, how we operate as a business and our commitment to our  employees, customers, partners and communities in which we  operate.
","('Human_Rights_And_Community_Relations', 0.20470896363258362)","('Business_Model_Resilience', 0.20206478238105774)","('Product_Design_And_Lifecycle_Management', 0.18707747757434845)","('NON-ESG', 0.20470896363258362)","('NON-ESG', 0.20206478238105774)","('NON-ESG', 0.18707747757434845)"
Line 21,"We believe that sustainable business practices are an  essential responsibility of being a global enterprise and vital for us to  continue delivering value to all our stakeholders.
","('Business_Model_Resilience', 0.465362012386322)","('Product_Design_And_Lifecycle_Management', 0.27928563952445984)","('Supply_Chain_Management', 0.05690690502524376)","('NON-ESG', 0.465362012386322)","('NON-ESG', 0.27928563952445984)","('NON-ESG', 0.05690690502524376)"
Line 22,"They also offer us  opportunities to bring our mission and purpose to life.
","('Human_Rights_And_Community_Relations', 0.6231428384780884)","('Employee_Engagement_Inclusion_And_Diversity', 0.06758622080087662)","('Business_Model_Resilience', 0.04650171473622322)","(['Community Relations'], 0.6231428384780884)","('NON-ESG', 0.06758622080087662)","('NON-ESG', 0.04650171473622322)"
Line 23,"Over the course of 2020, we made strong progress in laying   the foundation for our sustainability strategy — driven by our cross- functional Environmental, Social and Governance (ESG) Committee,  led by our Chief Financial Officer (CFO) Jorge Gomez.
","('Business_Model_Resilience', 0.6115727424621582)","('Human_Rights_And_Community_Relations', 0.05665994808077812)","('Physical_Impacts_Of_Climate_Change', 0.04488102346658707)","(['Codes of Business Conduct'], 0.6115727424621582)","('NON-ESG', 0.05665994808077812)","('NON-ESG', 0.04488102346658707)"
Line 24,"While we’ve  made tremendous progress already, there is a lot of work ahead   of us.
","('Business_Model_Resilience', 0.26399484276771545)","('Human_Rights_And_Community_Relations', 0.09583377838134766)","('Systemic_Risk_Management', 0.06425579637289047)","('NON-ESG', 0.26399484276771545)","('NON-ESG', 0.09583377838134766)","('NON-ESG', 0.06425579637289047)"
Line 25,"MOVING BEYOND  As we emerge from the pandemic and look to the future, our   five key operating principles will guide us to ensure we remain part   of the solution:  Building on our corporate responsibility strategy, we are  implementing these principles with renewed focus through   our sustainability strategy, supported by three pillars of action —   Healthy Planet, Healthy Smiles, H ealthy B usiness .
","('Business_Model_Resilience', 0.17660774290561676)","('Access_And_Affordability', 0.14894063770771027)","('Customer_Welfare', 0.09483695030212402)","('NON-ESG', 0.17660774290561676)","('NON-ESG', 0.14894063770771027)","('NON-ESG', 0.09483695030212402)"
Line 26,"This strategy will  maintain the momentum we have created, hold us accountable, and  drive tangible, long-lasting, positive change.
","('Human_Rights_And_Community_Relations', 0.5086447596549988)","('Business_Model_Resilience', 0.1446007788181305)","('Physical_Impacts_Of_Climate_Change', 0.043459780514240265)","(['Community Relations'], 0.5086447596549988)","('NON-ESG', 0.1446007788181305)","('NON-ESG', 0.043459780514240265)"
Line 27,"If there is one lesson that I believe we will take away from 2020,  it is knowing the meaningful impact we can make when we work  collaboratively to achieve our purpose.
","('Human_Rights_And_Community_Relations', 0.5165821313858032)","('Business_Model_Resilience', 0.13283410668373108)","('Management_Of_Legal_And_Regulatory_Framework', 0.04006079584360123)","(['Community Relations'], 0.5165821313858032)","('NON-ESG', 0.13283410668373108)","('NON-ESG', 0.04006079584360123)"
Line 28,"I have been inspired by  the resilience showed by our entire global team.
","('Business_Model_Resilience', 0.8852332830429077)","('Product_Design_And_Lifecycle_Management', 0.013068689033389091)","('Physical_Impacts_Of_Climate_Change', 0.012810596264898777)","(['Codes of Business Conduct'], 0.8852332830429077)","('NON-ESG', 0.013068689033389091)","('NON-ESG', 0.012810596264898777)"
Line 29,"While there will  undoubtedly be challenges to navigate in the future, we are   in a strong position to confront them, and I look forward to entering  this new chapter with renewed focus and ambition.
","('Business_Model_Resilience', 0.47649815678596497)","('Systemic_Risk_Management', 0.11210498958826065)","('Management_Of_Legal_And_Regulatory_Framework', 0.05454681068658829)","('NON-ESG', 0.47649815678596497)","('NON-ESG', 0.11210498958826065)","('NON-ESG', 0.05454681068658829)"
Line 30,"Don Casey, Chief Executive Officer  We approach customers as ONE  Company and they are core   to everything we do.
","('Business_Model_Resilience', 0.45730116963386536)","('Product_Design_And_Lifecycle_Management', 0.11534485220909119)","('Director_Removal', 0.04605516791343689)","('NON-ESG', 0.45730116963386536)","('NON-ESG', 0.11534485220909119)","('NON-ESG', 0.04605516791343689)"
Line 31,"We create innovative solutions  that customers love to use.
","('Product_Design_And_Lifecycle_Management', 0.8618979454040527)","('Business_Model_Resilience', 0.020744292065501213)","('Customer_Welfare', 0.01843845471739769)","(['Product Stewardship'], 0.8618979454040527)","('NON-ESG', 0.020744292065501213)","('NON-ESG', 0.01843845471739769)"
Line 32,"We think and act with positive  intent and the highest integrity.
","('Business_Ethics', 0.5955015420913696)","('Human_Rights_And_Community_Relations', 0.0602288693189621)","('Director_Removal', 0.05825522541999817)","(['Business Ethics'], 0.5955015420913696)","('NON-ESG', 0.0602288693189621)","('NON-ESG', 0.05825522541999817)"
Line 33,"We operate sustainably   in everything we do.
","('Business_Model_Resilience', 0.5565709471702576)","('Supply_Chain_Management', 0.10410874336957932)","('Systemic_Risk_Management', 0.057702574878931046)","(['Codes of Business Conduct'], 0.5565709471702576)","('NON-ESG', 0.10410874336957932)","('NON-ESG', 0.057702574878931046)"
Line 34,"We use our size and global  breadth to our advantage.
","('Business_Model_Resilience', 0.6236463189125061)","('Systemic_Risk_Management', 0.09298054128885269)","('Competitive_Behavior', 0.048036858439445496)","(['Codes of Business Conduct'], 0.6236463189125061)","('NON-ESG', 0.09298054128885269)","('NON-ESG', 0.048036858439445496)"
Line 35,"BEYOND Ӏ Our Business  Ӏ Our approach to managing sustainability Ӏ COVID-19 response Ӏ  Healthy  Planet  Ӏ Healthy  Smiles  Ӏ Healthy  BusinessLETTER FROM THE ESG  COMMITTEE LEADERSHIP  We want to be transparent about our progress by continually  measuring and analyzing our ESG data, and improving our disclosures  on key ESG metrics.
","('Business_Model_Resilience', 0.5742776393890381)","('Product_Design_And_Lifecycle_Management', 0.061823561787605286)","('Supply_Chain_Management', 0.04304010048508644)","(['Codes of Business Conduct'], 0.5742776393890381)","('NON-ESG', 0.061823561787605286)","('NON-ESG', 0.04304010048508644)"
Line 36,"Importantly, we strive to adhere to the highest  standards of data integrity through third-party validation.As we publish our inaugural sustainability  report, for 2020, the world is emerging  from one of the most significant periods  of upheaval in recent history.
","('Business_Ethics', 0.473341703414917)","('Data_Security', 0.2668680250644684)","('Systemic_Risk_Management', 0.09594742953777313)","('NON-ESG', 0.473341703414917)","('NON-ESG', 0.2668680250644684)","('NON-ESG', 0.09594742953777313)"
Line 37,"COVID-19  transformed businesses and societies  around the world, accelerating the need  to take action on critical global issues.
","('Human_Rights_And_Community_Relations', 0.5366882681846619)","('Business_Model_Resilience', 0.15000885725021362)","('Management_Of_Legal_And_Regulatory_Framework', 0.04237072542309761)","(['Community Relations'], 0.5366882681846619)","('NON-ESG', 0.15000885725021362)","('NON-ESG', 0.04237072542309761)"
Line 38,"This shift is why, in 2020, we decided  to accelerate our sustainability program,  laying the groundwork for our new strategy.
","('Business_Model_Resilience', 0.5747130513191223)","('Physical_Impacts_Of_Climate_Change', 0.0574549175798893)","('Product_Design_And_Lifecycle_Management', 0.05449868366122246)","(['Codes of Business Conduct'], 0.5747130513191223)","('NON-ESG', 0.0574549175798893)","('NON-ESG', 0.05449868366122246)"
Line 39,"The foundation of our sustainability ambition  is what we are most  passionate about: improving oral health around the world, protecting  the environment, being a trustworthy corporate citizen and fostering   a diverse and inclusive environment within our workplace and society.
","('Human_Rights_And_Community_Relations', 0.755734384059906)","('Employee_Engagement_Inclusion_And_Diversity', 0.0637022852897644)","('Ecological_Impacts', 0.031427159905433655)","(['Community Relations'], 0.755734384059906)","('NON-ESG', 0.0637022852897644)","('NON-ESG', 0.031427159905433655)"
Line 40,"We have increased our involvement in global strategic programs for  increased impact, improved our transparency as a business through  comprehensive sustainability disclosures, and taken action within   all three verticals of ESG: environment, social, governance.
","('Business_Ethics', 0.6629180908203125)","('Management_Of_Legal_And_Regulatory_Framework', 0.13672901690006256)","('Systemic_Risk_Management', 0.06379344314336777)","(['Business Ethics'], 0.6629180908203125)","('NON-ESG', 0.13672901690006256)","('NON-ESG', 0.06379344314336777)"
Line 41,"As part of  our ongoing engagement and feedback process with stakeholders,  we will be conducting a full materiality assessment in Q1 2022.2020 was a transformative year — one that underscored   the need for companies to take action on the environmental,  social and economic issues that are shaping the world in  which we live.
","('Human_Rights_And_Community_Relations', 0.7878470420837402)","('Business_Model_Resilience', 0.03905437886714935)","('Physical_Impacts_Of_Climate_Change', 0.025637591257691383)","(['Community Relations'], 0.7878470420837402)","('NON-ESG', 0.03905437886714935)","('NON-ESG', 0.025637591257691383)"
Line 42,"We are excited to introduce our first-ever  sustainability report outlining Dentsply Sirona’s own vision  for a sustainable future.
","('Product_Design_And_Lifecycle_Management', 0.5474730134010315)","('Supply_Chain_Management', 0.1007751002907753)","('Business_Model_Resilience', 0.10039535164833069)","(['Product Stewardship'], 0.5474730134010315)","('NON-ESG', 0.1007751002907753)","('NON-ESG', 0.10039535164833069)"
Line 43,"Jorge Gomez, Chief Financial Officer As a global leader in oral health, our responsibilities  extend beyond our employees, customers, communities  and patients — we must include the planet.
","('Human_Rights_And_Community_Relations', 0.2742094397544861)","('Access_And_Affordability', 0.2508244216442108)","('Employee_Health_And_Safety', 0.23564554750919342)","('NON-ESG', 0.2742094397544861)","('NON-ESG', 0.2508244216442108)","('NON-ESG', 0.23564554750919342)"
Line 44,"We want to be  environmental stewards, protecting the planet for future  generations and setting the agenda for others to follow  through ambitious yet reliable commitments, knowledge- sharing, and industry-leading partnerships.
","('Ecological_Impacts', 0.9219889640808105)","('Human_Rights_And_Community_Relations', 0.019200768321752548)","('GHG_Emissions', 0.012712112627923489)","(['Natural Capital'], 0.9219889640808105)","('NON-ESG', 0.019200768321752548)","('NON-ESG', 0.012712112627923489)"
Line 45,"Dan Key, Chief Supply Chain Officer  A core part of our strategy is focused on minimizing the impact   of our global operations on the environments and ecosystems   in which we operate.
","('Supply_Chain_Management', 0.951645016670227)","('Product_Design_And_Lifecycle_Management', 0.005777420941740274)","('Physical_Impacts_Of_Climate_Change', 0.003616445232182741)","(['Supply Chain Management'], 0.951645016670227)","('NON-ESG', 0.005777420941740274)","('NON-ESG', 0.003616445232182741)"
Line 46,"We believe environmental stewardship is critical  for us to achieve our business objectives and safeguard our planet  for generations to come.
","('Ecological_Impacts', 0.8798618316650391)","('GHG_Emissions', 0.02417154051363468)","('Human_Rights_And_Community_Relations', 0.01745077781379223)","(['Natural Capital'], 0.8798618316650391)","('NON-ESG', 0.02417154051363468)","('NON-ESG', 0.01745077781379223)"
Line 47,"We are making significant progress   in this area:  Setting sustainability goals that support our vision; Establishing a baseline for greenhouse (GHG) emissions;  Submitting our first comprehensive carbon disclosure rating  report to CDP; Publishing our first Sustainability Accounting Standards  Board (SASB) — aligned Sustainability Factsheet  reflecting  2018 to 2020 data and metrics, as well as our Environmental  Scorecard ; Publishing this inaugural Taskforce for Climate-related  Financial Disclosures (TCFD)-aligned Sustainability Report.
","('GHG_Emissions', 0.9619008898735046)","('Ecological_Impacts', 0.004969822708517313)","('Physical_Impacts_Of_Climate_Change', 0.004427033476531506)","(['Climate Change'], 0.9619008898735046)","('NON-ESG', 0.004969822708517313)","('NON-ESG', 0.004427033476531506)"
Line 48,"We are making significant progress   in this area:  Setting sustainability goals that support our vision; Establishing a baseline for greenhouse (GHG) emissions;  Submitting our first comprehensive carbon disclosure rating  report to CDP; Publishing our first Sustainability Accounting Standards  Board (SASB) — aligned Sustainability Factsheet  reflecting  2018 to 2020 data and metrics, as well as our Environmental  Scorecard ; Publishing this inaugural Taskforce for Climate-related  Financial Disclosures (TCFD)-aligned Sustainability Report.
","('Business_Model_Resilience', 0.2470751702785492)","('Systemic_Risk_Management', 0.12306629866361618)","('Supply_Chain_Management', 0.0834900513291359)","('NON-ESG', 0.2470751702785492)","('NON-ESG', 0.12306629866361618)","('NON-ESG', 0.0834900513291359)"
Line 49,"BEYOND Ӏ Our Business  Ӏ Our approach to managing sustainability Ӏ COVID-19 response Ӏ  Healthy  Planet  Ӏ Healthy  Smiles  Ӏ Healthy  BusinessWe see diversity at Dentsply Sirona as a great source of  strength and are committed to ensure that our business  fosters diversity, equity and inclusion.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9682434797286987)","('Employee_Health_And_Safety', 0.003232330782338977)","('Human_Rights_And_Community_Relations', 0.0030740590300410986)","(['Human Capital Development'], 0.9682434797286987)","('NON-ESG', 0.003232330782338977)","('NON-ESG', 0.0030740590300410986)"
Line 50,"Moreover we want  to create a work environment where employees feel  empowered, motivated and excited.
","('Employee_Engagement_Inclusion_And_Diversity', 0.505334734916687)","('Human_Rights_And_Community_Relations', 0.17076554894447327)","('Employee_Health_And_Safety', 0.10445806384086609)","(['Human Capital Development'], 0.505334734916687)","('NON-ESG', 0.17076554894447327)","('NON-ESG', 0.10445806384086609)"
Line 51,"Lisa Yankie, Chief Human Resources Officer Customer centricity is core to our mission.
","('Business_Model_Resilience', 0.6437639594078064)","('Supply_Chain_Management', 0.060266684740781784)","('Product_Design_And_Lifecycle_Management', 0.05530213192105293)","(['Codes of Business Conduct'], 0.6437639594078064)","('NON-ESG', 0.060266684740781784)","('NON-ESG', 0.05530213192105293)"
Line 52,"Through  a unified, partnership-led approach, we collaborate  seamlessly with them to leave a long-lasting positive  impact on communities, and invite them on our journey  towards a sustainable future for dentistry.
","('Human_Rights_And_Community_Relations', 0.9426856637001038)","('Access_And_Affordability', 0.009634902700781822)","('Ecological_Impacts', 0.003618198912590742)","(['Community Relations'], 0.9426856637001038)","('NON-ESG', 0.009634902700781822)","('NON-ESG', 0.003618198912590742)"
Line 53,"Walter Petersohn, Senior Vice President,   Chief Commercial Officer Diversity is something we view as a great source of strength.
","('Employee_Engagement_Inclusion_And_Diversity', 0.93415766954422)","('Business_Model_Resilience', 0.0064331842586398125)","('Systemic_Risk_Management', 0.005181401968002319)","(['Human Capital Development'], 0.93415766954422)","('NON-ESG', 0.0064331842586398125)","('NON-ESG', 0.005181401968002319)"
Line 54,"We have made strong progress in our pledge to fostering  diversity and being a welcoming and inclusive employer.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9734389185905457)","('Employee_Health_And_Safety', 0.002426801947876811)","('Human_Rights_And_Community_Relations', 0.001817523967474699)","(['Human Capital Development'], 0.9734389185905457)","('NON-ESG', 0.002426801947876811)","('NON-ESG', 0.001817523967474699)"
Line 55,"In 2020,  we communicated our Diversity & Inclusion (D&I) Strategy and  Action Plan, established a global D&I Council comprised of diverse  employees from different geographies and teams responsible for  evaluating existing policies, and championed initiatives that support  the Company internally and externally.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9763452410697937)","('Employee_Health_And_Safety', 0.0020285469945520163)","('Human_Rights_And_Community_Relations', 0.0016621079994365573)","(['Human Capital Development'], 0.9763452410697937)","('NON-ESG', 0.0020285469945520163)","('NON-ESG', 0.0016621079994365573)"
Line 56,"We also created Employee  Resource Groups (ERGs) to help cascade our strategy throughout  the entire organization, continued our global engagement survey  and launched a D&I survey in the U.S. to allow our employees to be  heard on these critical issues that impact us all.
","('Employee_Engagement_Inclusion_And_Diversity', 0.419232577085495)","('Human_Rights_And_Community_Relations', 0.16964493691921234)","('Employee_Health_And_Safety', 0.11870872229337692)","('NON-ESG', 0.419232577085495)","('NON-ESG', 0.16964493691921234)","('NON-ESG', 0.11870872229337692)"
Line 57,"Our focus also remains on ensuring our efforts extend beyond   our employees, into the services we provide to our customers.
","('Product_Design_And_Lifecycle_Management', 0.39810073375701904)","('Business_Model_Resilience', 0.11998733878135681)","('Customer_Welfare', 0.05925070866942406)","('NON-ESG', 0.39810073375701904)","('NON-ESG', 0.11998733878135681)","('NON-ESG', 0.05925070866942406)"
Line 58,"Our scale imparts on us a responsibility to think and act with the  highest integrity as we work to transform dentistry and improve oral  health globally.
","('Employee_Health_And_Safety', 0.4612295627593994)","('Product_Quality_And_Safety', 0.12199224531650543)","('Customer_Welfare', 0.08500394225120544)","('NON-ESG', 0.4612295627593994)","('NON-ESG', 0.12199224531650543)","('NON-ESG', 0.08500394225120544)"
Line 59,"We work with strategic partners to help drive this  positive impact.
","('Human_Rights_And_Community_Relations', 0.3775375783443451)","('Access_And_Affordability', 0.20172950625419617)","('Business_Model_Resilience', 0.08646679669618607)","('NON-ESG', 0.3775375783443451)","('NON-ESG', 0.20172950625419617)","('NON-ESG', 0.08646679669618607)"
Line 60,"In 2020 we built on this by preparing to launch   a five-year signature charitable partnership in 2021 with Smile Train,   a renowned global Non-Governmental Organization (NGO),   to improve access to high quality and safe oral care ( p.62), and  in 2021 we launched a partnership with the FDI World Dental  Federation ( p.17) to advance sustainability in dentistry, from patients  to practitioners, alongside GSK Consumer Healthcare, Procter &  Gamble, Colgate and TePe. We are proud of the progress we are making and recognize that the  path to becoming sustainability leaders in our industry requires long- term commitment and meaningful action.
","('Access_And_Affordability', 0.3542611300945282)","('Customer_Welfare', 0.167121022939682)","('Product_Quality_And_Safety', 0.12339692562818527)","('NON-ESG', 0.3542611300945282)","('NON-ESG', 0.167121022939682)","('NON-ESG', 0.12339692562818527)"
Line 61,"In 2020 we built on this by preparing to launch   a five-year signature charitable partnership in 2021 with Smile Train,   a renowned global Non-Governmental Organization (NGO),   to improve access to high quality and safe oral care ( p.62), and  in 2021 we launched a partnership with the FDI World Dental  Federation ( p.17) to advance sustainability in dentistry, from patients  to practitioners, alongside GSK Consumer Healthcare, Procter &  Gamble, Colgate and TePe. We are proud of the progress we are making and recognize that the  path to becoming sustainability leaders in our industry requires long- term commitment and meaningful action.
","('Business_Model_Resilience', 0.6770216226577759)","('Human_Rights_And_Community_Relations', 0.03545127809047699)","('Director_Removal', 0.03428526967763901)","(['Codes of Business Conduct'], 0.6770216226577759)","('NON-ESG', 0.03545127809047699)","('NON-ESG', 0.03428526967763901)"
Line 62,"In collaboration with our  partners, customers, and suppliers, we will continue making   a positive impact on the world we live in — enabling Healthy Smiles,   a Healthy  Planet, and a Healthy Business.
","('Product_Design_And_Lifecycle_Management', 0.5181230902671814)","('Supply_Chain_Management', 0.24731072783470154)","('Customer_Welfare', 0.026950374245643616)","(['Product Stewardship'], 0.5181230902671814)","('NON-ESG', 0.24731072783470154)","('NON-ESG', 0.026950374245643616)"
