,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 20,"Reporting on  other matters specific to financial performance of the  company and its subsidiaries can be found in our  2021 Annual Report.Table of contents Patient spotlight: Arnold Vargas Gonzalez A message from our Chairman   and Chief Executive Officer Our mission and values  Boston Scientific: 2021 at a glance  Our ESG strategy: Advancing science for life  2021 highlights  Awards and recognition  Transforming care   Innovating to meet more patient needs   Ensuring quality, health and safety    Improving access and outcomes  through digital solutions  Investing in our people   Our diverse, equitable and inclusive workplace   Attracting, developing and retaining talent   Employee well-being, rewards and safety  Accelerating possibilities   Improving health equity and access   Confronting inequities   Supporting our communities  36Protecting the environment   Reducing our environmental impact   Managing climate risk    Advancing product stewardship   Creating value responsibly  48   Good governance reflects our values   Compliance, ethics and integrity    Protecting human rights across our   company and supply chain   Keeping our supply chain resilient and reliable   Risk management and global security   Keeping our products and patient data secure  Appendix   Stakeholder engagement   Metrics summary   Global Reporting Initiative (GRI) index   Sustainability Accounting Standards Board  (SASB) index   United Nations Sustainable Development  Goals (SDGs)  2021 Performance ReportIntroduction Patient spotlight Table of contents A message from   our Chairman and   Chief Executive Officer Our mission and values Boston Scientific:   2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in   our people Accelerating   possibilities Protecting the  environment Creating value  responsibly Appendix A message from our   Chairman and Chief Executive Officer We remain confident in our progress and committed to  transforming care, investing in our people, accelerating  possibilities, protecting the environment and creating value  responsibly.
","('Supply_Chain_Management', 0.8981386423110962)","('Business_Model_Resilience', 0.020388567820191383)","('Product_Design_And_Lifecycle_Management', 0.016606392338871956)","(['Supply Chain Management'], 0.8981386423110962)","('NON-ESG', 0.020388567820191383)","('NON-ESG', 0.016606392338871956)"
Line 21,"Reporting on  other matters specific to financial performance of the  company and its subsidiaries can be found in our  2021 Annual Report.Table of contents Patient spotlight: Arnold Vargas Gonzalez A message from our Chairman   and Chief Executive Officer Our mission and values  Boston Scientific: 2021 at a glance  Our ESG strategy: Advancing science for life  2021 highlights  Awards and recognition  Transforming care   Innovating to meet more patient needs   Ensuring quality, health and safety    Improving access and outcomes  through digital solutions  Investing in our people   Our diverse, equitable and inclusive workplace   Attracting, developing and retaining talent   Employee well-being, rewards and safety  Accelerating possibilities   Improving health equity and access   Confronting inequities   Supporting our communities  36Protecting the environment   Reducing our environmental impact   Managing climate risk    Advancing product stewardship   Creating value responsibly  48   Good governance reflects our values   Compliance, ethics and integrity    Protecting human rights across our   company and supply chain   Keeping our supply chain resilient and reliable   Risk management and global security   Keeping our products and patient data secure  Appendix   Stakeholder engagement   Metrics summary   Global Reporting Initiative (GRI) index   Sustainability Accounting Standards Board  (SASB) index   United Nations Sustainable Development  Goals (SDGs)  2021 Performance ReportIntroduction Patient spotlight Table of contents A message from   our Chairman and   Chief Executive Officer Our mission and values Boston Scientific:   2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in   our people Accelerating   possibilities Protecting the  environment Creating value  responsibly Appendix A message from our   Chairman and Chief Executive Officer We remain confident in our progress and committed to  transforming care, investing in our people, accelerating  possibilities, protecting the environment and creating value  responsibly.
","('Human_Rights_And_Community_Relations', 0.32575032114982605)","('Access_And_Affordability', 0.2459360957145691)","('Business_Model_Resilience', 0.06201187148690224)","('NON-ESG', 0.32575032114982605)","('NON-ESG', 0.2459360957145691)","('NON-ESG', 0.06201187148690224)"
Line 22,"Reporting on  other matters specific to financial performance of the  company and its subsidiaries can be found in our  2021 Annual Report.Table of contents Patient spotlight: Arnold Vargas Gonzalez A message from our Chairman   and Chief Executive Officer Our mission and values  Boston Scientific: 2021 at a glance  Our ESG strategy: Advancing science for life  2021 highlights  Awards and recognition  Transforming care   Innovating to meet more patient needs   Ensuring quality, health and safety    Improving access and outcomes  through digital solutions  Investing in our people   Our diverse, equitable and inclusive workplace   Attracting, developing and retaining talent   Employee well-being, rewards and safety  Accelerating possibilities   Improving health equity and access   Confronting inequities   Supporting our communities  36Protecting the environment   Reducing our environmental impact   Managing climate risk    Advancing product stewardship   Creating value responsibly  48   Good governance reflects our values   Compliance, ethics and integrity    Protecting human rights across our   company and supply chain   Keeping our supply chain resilient and reliable   Risk management and global security   Keeping our products and patient data secure  Appendix   Stakeholder engagement   Metrics summary   Global Reporting Initiative (GRI) index   Sustainability Accounting Standards Board  (SASB) index   United Nations Sustainable Development  Goals (SDGs)  2021 Performance ReportIntroduction Patient spotlight Table of contents A message from   our Chairman and   Chief Executive Officer Our mission and values Boston Scientific:   2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in   our people Accelerating   possibilities Protecting the  environment Creating value  responsibly Appendix A message from our   Chairman and Chief Executive Officer We remain confident in our progress and committed to  transforming care, investing in our people, accelerating  possibilities, protecting the environment and creating value  responsibly.
","('Ecological_Impacts', 0.8981552124023438)","('Human_Rights_And_Community_Relations', 0.018045924603939056)","('Business_Model_Resilience', 0.01272647362202406)","(['Natural Capital'], 0.8981552124023438)","('NON-ESG', 0.018045924603939056)","('NON-ESG', 0.01272647362202406)"
Line 23,"Our 2021 performance report is one example  of our efforts to be transparent and accountable to the  public and our many stakeholders.
","('Management_Of_Legal_And_Regulatory_Framework', 0.7262593507766724)","('Business_Ethics', 0.12842735648155212)","('Human_Rights_And_Community_Relations', 0.027270076796412468)","(['Corporate Governance'], 0.7262593507766724)","('NON-ESG', 0.12842735648155212)","('NON-ESG', 0.027270076796412468)"
Line 24,"We are committed  to understanding and managing environmental, social  and governance (ESG) opportunities and risks in our  business practices.
","('Human_Rights_And_Community_Relations', 0.3733119070529938)","('Business_Model_Resilience', 0.18943080306053162)","('Physical_Impacts_Of_Climate_Change', 0.09364095330238342)","('NON-ESG', 0.3733119070529938)","('NON-ESG', 0.18943080306053162)","('NON-ESG', 0.09364095330238342)"
Line 25,"Overall, performance across Boston Scientific businesses  remains strong and our future is promising.
","('Business_Model_Resilience', 0.6605960726737976)","('Systemic_Risk_Management', 0.1563757210969925)","('Competitive_Behavior', 0.018063979223370552)","(['Codes of Business Conduct'], 0.6605960726737976)","('NON-ESG', 0.1563757210969925)","('NON-ESG', 0.018063979223370552)"
Line 26,"We’ve  accomplished a great deal as we learned to manage  through the pandemic.
","('Physical_Impacts_Of_Climate_Change', 0.4319419860839844)","('Air_Quality', 0.0970323458313942)","('Systemic_Risk_Management', 0.07453081756830215)","('NON-ESG', 0.4319419860839844)","('NON-ESG', 0.0970323458313942)","('NON-ESG', 0.07453081756830215)"
Line 27,"In 2021, we invested more than   $1 billion in research and development and launched  90 new products to advance patient care.
","('Product_Design_And_Lifecycle_Management', 0.8984161615371704)","('Customer_Welfare', 0.02368997409939766)","('Product_Quality_And_Safety', 0.015460705384612083)","(['Product Stewardship'], 0.8984161615371704)","('NON-ESG', 0.02368997409939766)","('NON-ESG', 0.015460705384612083)"
Line 28,"We strengthened  our digital capabilities to enhance patient engagement  to facilitate remote education and training for health care  providers.
","('Access_And_Affordability', 0.8577389717102051)","('Product_Quality_And_Safety', 0.013713388703763485)","('Employee_Engagement_Inclusion_And_Diversity', 0.01172338705509901)","(['Health Outcome Contribution'], 0.8577389717102051)","('NON-ESG', 0.013713388703763485)","('NON-ESG', 0.01172338705509901)"
Line 29,"Our teams conducted 145 global clinical trials and  received approximately 1,250 market approvals that expand  access to our technologies.
","('Competitive_Behavior', 0.17212456464767456)","('Access_And_Affordability', 0.1640079766511917)","('Customer_Welfare', 0.09323045611381531)","('NON-ESG', 0.17212456464767456)","('NON-ESG', 0.1640079766511917)","('NON-ESG', 0.09323045611381531)"
Line 30,"Above all, we improved the lives  of more than 30 million patients.At Boston Scientific, we have always been dedicated to advancing science for life.
","('Access_And_Affordability', 0.49430081248283386)","('Employee_Engagement_Inclusion_And_Diversity', 0.07981225103139877)","('Customer_Welfare', 0.05291401222348213)","('NON-ESG', 0.49430081248283386)","('NON-ESG', 0.07981225103139877)","('NON-ESG', 0.05291401222348213)"
Line 31,"Now more than ever — at a time when we face continued challenges and uncertainty  as a global community — we are hopeful and united by our mission and values to  create a healthier, brighter future for one another and for our planet.
","('Human_Rights_And_Community_Relations', 0.656920313835144)","('Business_Model_Resilience', 0.10734613984823227)","('Access_And_Affordability', 0.02560841292142868)","(['Community Relations'], 0.656920313835144)","('NON-ESG', 0.10734613984823227)","('NON-ESG', 0.02560841292142868)"
Line 32,"Mike Mahoney  Chairman and Chief Executive Officer,   Boston Scientific“ Working together, we can  continue to transform lives around  the world through innovative  medical solutions.” 2021 Performance ReportIntroduction Patient spotlight Table of contents A message from   our Chairman and   Chief Executive Officer Our mission and values Boston Scientific:   2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in   our people Accelerating   possibilities Protecting the  environment Creating value  responsibly Appendix Addressing inequities in workplaces, communities   and health care systems  The inequities in our workplaces, communities and health care systems have been starkly  revealed over the last few years — by the pandemic, polarizing political environments,  racial and social injustice and economic uncertainty.
","('Access_And_Affordability', 0.32774633169174194)","('Business_Model_Resilience', 0.10695132613182068)","('Product_Design_And_Lifecycle_Management', 0.09332972764968872)","('NON-ESG', 0.32774633169174194)","('NON-ESG', 0.10695132613182068)","('NON-ESG', 0.09332972764968872)"
Line 33,"Mike Mahoney  Chairman and Chief Executive Officer,   Boston Scientific“ Working together, we can  continue to transform lives around  the world through innovative  medical solutions.” 2021 Performance ReportIntroduction Patient spotlight Table of contents A message from   our Chairman and   Chief Executive Officer Our mission and values Boston Scientific:   2021 at a glance Our ESG strategy 2021 highlights Awards and recognition Transforming care Investing in   our people Accelerating   possibilities Protecting the  environment Creating value  responsibly Appendix Addressing inequities in workplaces, communities   and health care systems  The inequities in our workplaces, communities and health care systems have been starkly  revealed over the last few years — by the pandemic, polarizing political environments,  racial and social injustice and economic uncertainty.
","('Human_Rights_And_Community_Relations', 0.8468159437179565)","('Employee_Health_And_Safety', 0.018661895766854286)","('Employee_Engagement_Inclusion_And_Diversity', 0.01851746253669262)","(['Community Relations'], 0.8468159437179565)","('NON-ESG', 0.018661895766854286)","('NON-ESG', 0.01851746253669262)"
Line 34,"We have committed to support  diversity, address health inequities and combat systemic racism and injustice both within  Boston Scientific and our communities.
","('Employee_Engagement_Inclusion_And_Diversity', 0.8908944725990295)","('Business_Ethics', 0.02546328492462635)","('Human_Rights_And_Community_Relations', 0.009456094354391098)","(['Human Capital Development'], 0.8908944725990295)","('NON-ESG', 0.02546328492462635)","('NON-ESG', 0.009456094354391098)"
Line 35,"In 2021, we made progress toward our goals by  taking the following actions: • Deepened our diversity programs aimed at eliminating bias, racism and other forms of  discrimination in our workplace as part of our 3Up by 2023 initiative, which is aimed at  increasing representation of women and multicultural talent at the management level.
","('Employee_Engagement_Inclusion_And_Diversity', 0.975913941860199)","('Employee_Health_And_Safety', 0.0018983212066814303)","('Human_Rights_And_Community_Relations', 0.0016551002627238631)","(['Human Capital Development'], 0.975913941860199)","('NON-ESG', 0.0018983212066814303)","('NON-ESG', 0.0016551002627238631)"
Line 36,"• Introduced a human capital scorecard as part of our 2021 annual bonus program to  hold ourselves accountable for building a more diverse and inclusive workplace and  achieving our environmental goals.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9438930749893188)","('Human_Rights_And_Community_Relations', 0.012172484770417213)","('Business_Model_Resilience', 0.004022091161459684)","(['Human Capital Development'], 0.9438930749893188)","('NON-ESG', 0.012172484770417213)","('NON-ESG', 0.004022091161459684)"
Line 37,"• Expanded relationships with certified companies that share our dedication to  improving customer and patient care, which included investing more than   $865 million in small and diverse suppliers to help us meet our business objectives  through external collaborations.
","('Supply_Chain_Management', 0.3426873981952667)","('Product_Design_And_Lifecycle_Management', 0.15781520307064056)","('Customer_Welfare', 0.15573053061962128)","('NON-ESG', 0.3426873981952667)","('NON-ESG', 0.15781520307064056)","('NON-ESG', 0.15573053061962128)"
Line 38,"• Extended our advocacy across 28 national and local organizations as part of the second  year of a $3.5 million multiyear strategy to combat inequity, systemic racism and  injustice in the U.S.  • Increased diversity in medical research and partnered with community health care  providers to expand awareness of health disparities and address them through our  Close the Gap health equity initiative.
","('Employee_Engagement_Inclusion_And_Diversity', 0.8879621028900146)","('Business_Ethics', 0.01670009270310402)","('Employee_Health_And_Safety', 0.011242011561989784)","(['Human Capital Development'], 0.8879621028900146)","('NON-ESG', 0.01670009270310402)","('NON-ESG', 0.011242011561989784)"
Line 39,"• Contributed more than $75 million in corporate donations to fund medical research,  fellowships, education and charitable organizations globally.Taking action for a healthier planet By protecting the planet’s health, we protect human health.
","('Employee_Health_And_Safety', 0.4257619082927704)","('Access_And_Affordability', 0.2470104694366455)","('Critical_Incident_Risk_Management', 0.04346046224236488)","('NON-ESG', 0.4257619082927704)","('NON-ESG', 0.2470104694366455)","('NON-ESG', 0.04346046224236488)"
Line 40,"That’s why sustainable and inclusive  business practices are central to our work to transform lives.
","('Employee_Engagement_Inclusion_And_Diversity', 0.3854118287563324)","('Human_Rights_And_Community_Relations', 0.20092938840389252)","('Business_Model_Resilience', 0.09609530121088028)","('NON-ESG', 0.3854118287563324)","('NON-ESG', 0.20092938840389252)","('NON-ESG', 0.09609530121088028)"
Line 41,"We are on track to achieve carbon neutrality by 2030 in all manufacturing and key distribution  sites.
","('Energy_Management', 0.3147638142108917)","('GHG_Emissions', 0.27743199467658997)","('Management_Of_Legal_And_Regulatory_Framework', 0.08394133299589157)","('NON-ESG', 0.3147638142108917)","('NON-ESG', 0.27743199467658997)","('NON-ESG', 0.08394133299589157)"
Line 42,"In 2021, we committed to setting new science-based targets and reaching net-zero carbon  emissions across our entire value chain by 2050.
","('GHG_Emissions', 0.8434963226318359)","('Air_Quality', 0.03844190761446953)","('Energy_Management', 0.03579343855381012)","(['Climate Change'], 0.8434963226318359)","('NON-ESG', 0.03844190761446953)","('NON-ESG', 0.03579343855381012)"
Line 43,"So far, we’ve cut our energy usage by investing in and increasing energy efficiency at all of  our sites.
","('Energy_Management', 0.9804052114486694)","('Air_Quality', 0.0022847631480544806)","('Critical_Incident_Risk_Management', 0.0015883600572124124)","(['Operational Eco-Efficiency'], 0.9804052114486694)","('NON-ESG', 0.0022847631480544806)","('NON-ESG', 0.0015883600572124124)"
Line 44,"This includes new construction that meets the highest climate standards.
","('Physical_Impacts_Of_Climate_Change', 0.7707058787345886)","('Business_Model_Resilience', 0.04716583341360092)","('GHG_Emissions', 0.03758227080106735)","(['Climate Change'], 0.7707058787345886)","('NON-ESG', 0.04716583341360092)","('NON-ESG', 0.03758227080106735)"
Line 45,"Nearly half  of Boston Scientific real estate — more than 4 million global square feet — currently meets  International Organization for Standardization (ISO) and Leadership in Energy and Environmental  Design (LEED) energy and environmental standards.
","('Energy_Management', 0.7467328310012817)","('Product_Design_And_Lifecycle_Management', 0.09174662083387375)","('Product_Quality_And_Safety', 0.02313324436545372)","(['Operational Eco-Efficiency'], 0.7467328310012817)","('NON-ESG', 0.09174662083387375)","('NON-ESG', 0.02313324436545372)"
Line 46,"We are also converting to renewable  energy.
","('Energy_Management', 0.9549130201339722)","('Management_Of_Legal_And_Regulatory_Framework', 0.01115464512258768)","('Product_Design_And_Lifecycle_Management', 0.003689291886985302)","(['Operational Eco-Efficiency'], 0.9549130201339722)","('NON-ESG', 0.01115464512258768)","('NON-ESG', 0.003689291886985302)"
Line 47,"In 2021, 73% of our electricity came from renewable sources (exceeding our interim  goal of 50% by 2021) and we aim to source or generate 100% of our electricity from renewable  sources by 2024.1,2 We are also pursuing efforts to better manage or reduce waste, conserve  water and increase medical device recycling to minimize environmental impact of our products  and packaging.
","('Product_Design_And_Lifecycle_Management', 0.9389822483062744)","('Waste_And_Hazardous_Materials_Management', 0.009291434660553932)","('Energy_Management', 0.009148858487606049)","(['Product Stewardship'], 0.9389822483062744)","('NON-ESG', 0.009291434660553932)","('NON-ESG', 0.009148858487606049)"
Line 48,"To better protect our business and customers from climate-related disruption,  our climate risk approach entails oversight, risk management and mitigation efforts throughout  our business.
","('Physical_Impacts_Of_Climate_Change', 0.953671932220459)","('Business_Model_Resilience', 0.010063286870718002)","('GHG_Emissions', 0.0037556535098701715)","(['Climate Change'], 0.953671932220459)","('NON-ESG', 0.010063286870718002)","('NON-ESG', 0.0037556535098701715)"
Line 49,"Creating a healthier, more equitable future We have much work to do but we are making meaningful progress.
","('Human_Rights_And_Community_Relations', 0.200748473405838)","('Access_And_Affordability', 0.18576085567474365)","('Business_Model_Resilience', 0.11041171103715897)","('NON-ESG', 0.200748473405838)","('NON-ESG', 0.18576085567474365)","('NON-ESG', 0.11041171103715897)"
Line 50,"The spirit and commitment  of our global team has enabled us to succeed during uncertain times.
","('Business_Model_Resilience', 0.2857350707054138)","('Human_Rights_And_Community_Relations', 0.20303644239902496)","('Employee_Engagement_Inclusion_And_Diversity', 0.11135482043027878)","('NON-ESG', 0.2857350707054138)","('NON-ESG', 0.20303644239902496)","('NON-ESG', 0.11135482043027878)"
