,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Pamela Chang is one of those patients.
","('Employee_Health_And_Safety', 0.16117575764656067)","('Access_And_Affordability', 0.13696107268333435)","('Employee_Engagement_Inclusion_And_Diversity', 0.12222199887037277)","('NON-ESG', 0.16117575764656067)","('NON-ESG', 0.13696107268333435)","('NON-ESG', 0.12222199887037277)"
Line 12,"Her experience  exemplifies why we are dedicated to advancing science   for life and why — when science, humanity and purpose  come together — we can change and save lives.
","('Ecological_Impacts', 0.1333683580160141)","('Human_Rights_And_Community_Relations', 0.1290614902973175)","('Access_And_Affordability', 0.12378507107496262)","('NON-ESG', 0.1333683580160141)","('NON-ESG', 0.1290614902973175)","('NON-ESG', 0.12378507107496262)"
Line 13,"“ We’re focused on delivering meaningful innovations and making   sure everyone who needs quality care gets it.
","('Access_And_Affordability', 0.5921723246574402)","('Product_Design_And_Lifecycle_Management', 0.06428058445453644)","('Employee_Health_And_Safety', 0.05273769050836563)","(['Health Outcome Contribution'], 0.5921723246574402)","('NON-ESG', 0.06428058445453644)","('NON-ESG', 0.05273769050836563)"
Line 14,"That objective became  very real for my family in 2020.
","('Human_Rights_And_Community_Relations', 0.37142908573150635)","('Access_And_Affordability', 0.09536606073379517)","('Management_Of_Legal_And_Regulatory_Framework', 0.07277202606201172)","('NON-ESG', 0.37142908573150635)","('NON-ESG', 0.09536606073379517)","('NON-ESG', 0.07277202606201172)"
Line 15,"The hard work of people across   Boston Scientific saved my mom’s life.”   Camille Chang Gilmore , global chief diversity, equity and inclusion officer, Boston Scientific,  and Pamela’s daughter  ” I feel much better.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9593948721885681)","('Human_Rights_And_Community_Relations', 0.004907355643808842)","('Employee_Health_And_Safety', 0.0041516367346048355)","(['Human Capital Development'], 0.9593948721885681)","('NON-ESG', 0.004907355643808842)","('NON-ESG', 0.0041516367346048355)"
Line 16,"I don’t know if I could  run a marathon, but I could try!”       Pamela Chang , Boston Scientific patient, and   Camille’s momPamela Chang is a survivor.
","('Employee_Health_And_Safety', 0.2363569289445877)","('Employee_Engagement_Inclusion_And_Diversity', 0.21448038518428802)","('Access_And_Affordability', 0.16349968314170837)","('NON-ESG', 0.2363569289445877)","('NON-ESG', 0.21448038518428802)","('NON-ESG', 0.16349968314170837)"
Line 17,"The 73-year-old has a long, complex history of heart disease,   but to her family, she is a pillar of strength.
","('Employee_Health_And_Safety', 0.3495437800884247)","('Access_And_Affordability', 0.08349478989839554)","('Employee_Engagement_Inclusion_And_Diversity', 0.0771559402346611)","('NON-ESG', 0.3495437800884247)","('NON-ESG', 0.08349478989839554)","('NON-ESG', 0.0771559402346611)"
Line 18,"After immigrating to the United States from   Jamaica, she worked as a nurse for 40 years and took on multiple shifts to ensure her children,   including our Chief Diversity, Equity and Inclusion Officer Camille Chang Gilmore, could   go to college.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9675683975219727)","('Human_Rights_And_Community_Relations', 0.0027438418474048376)","('Access_And_Affordability', 0.0025106591638177633)","(['Human Capital Development'], 0.9675683975219727)","('NON-ESG', 0.0027438418474048376)","('NON-ESG', 0.0025106591638177633)"
Line 19,"Over the years, Pamela has been treated with several coronary therapies from  Boston Scientific.
","('Access_And_Affordability', 0.5694389343261719)","('Employee_Health_And_Safety', 0.07098143547773361)","('Product_Quality_And_Safety', 0.05564720556139946)","(['Health Outcome Contribution'], 0.5694389343261719)","('NON-ESG', 0.07098143547773361)","('NON-ESG', 0.05564720556139946)"
Line 20,"But recently, after experiencing painful swelling in her right leg, physicians   discovered blockages there.
","('Employee_Health_And_Safety', 0.8955003023147583)","('Employee_Engagement_Inclusion_And_Diversity', 0.01569659635424614)","('Waste_And_Hazardous_Materials_Management', 0.008987260982394218)","(['Operational Eco-Efficiency'], 0.8955003023147583)","('NON-ESG', 0.01569659635424614)","('NON-ESG', 0.008987260982394218)"
Line 21,"Pamela underwent a peripheral vascular procedure, in which  doctors used Boston Scientific technology to open the blood vessels in her lower leg and foot.
","('Employee_Health_And_Safety', 0.6688697338104248)","('Employee_Engagement_Inclusion_And_Diversity', 0.03775849938392639)","('Access_And_Affordability', 0.03126612678170204)","(['Operational Eco-Efficiency'], 0.6688697338104248)","('NON-ESG', 0.03775849938392639)","('NON-ESG', 0.03126612678170204)"
Line 22,"Now, once again, Pamela is back enjoying a full life with her family.
","('Employee_Engagement_Inclusion_And_Diversity', 0.2695940434932709)","('Employee_Health_And_Safety', 0.09802769124507904)","('Access_And_Affordability', 0.08356029540300369)","('NON-ESG', 0.2695940434932709)","('NON-ESG', 0.09802769124507904)","('NON-ESG', 0.08356029540300369)"
Line 23,"Watch Pamela’s story    	 Boston	Scientific	2020	Performance	Report		 Our Mission  Patient Spotlight Table of Contents A Message to Company Profile Transforming Care Investing in  Advancing Protecting the Creating Value      Stakeholders    Our People Possibilities Environment Responsibly Table of Contents This report has been prepared in accordance with   the Global Reporting Initiative guidelines.
","('Access_And_Affordability', 0.29380661249160767)","('Management_Of_Legal_And_Regulatory_Framework', 0.1952233910560608)","('Business_Model_Resilience', 0.09037121385335922)","('NON-ESG', 0.29380661249160767)","('NON-ESG', 0.1952233910560608)","('NON-ESG', 0.09037121385335922)"
Line 24,"Unless   otherwise indicated, data in the 2020 Performance   Report Addendum are as of December 31, 2020, or   for the one-year period ending in December 31, 2020,   as applicable.1 OUR MISSION 2 PATIENT SPOTLIGHT: PAMELA CHANG 4 A MESSAGE FROM OUR CHAIRMAN, PRESIDENT AND CEO  7 COMPANY PROFILE  7 Boston Scientific at a Glance  8 Meaningful Innovation  9 Boston Scientific by the Numbers  10 Corporate Social Responsibility at Boston Scientific 11 TRANSFORMING CARE  12 Our Approach to Innovative and Quality Products  17 Building Digital Capability  19 Collaborating with Customers 23 INVESTING IN OUR PEOPLE    24 Talent and Company Culture  27 Fostering a Diverse, Equitable and Inclusive Culture  32 Benefits to Fit People’s Lives  34 Prioritizing Employee Health and Safety35 ADVANCING POSSIBILITIES  36 Confronting Health Inequities  38  Playing Our Part: Combating Racism  39 Supporting Our Communities 46 PROTECTING THE ENVIRONMENT  47 Responding to Climate Change  50 Our Environmental Impact 55 CREATING VALUE RESPONSIBLY  56 Compliance, Ethics and Integrity  58 Risk Management and Global Security  60 Governance  62 Sustainable Supply Chain	 Boston	Scientific	2020	Performance	Report		 Our Mission  Patient Spotlight Table of Contents A Message to Company Profile Transforming Care Investing in  Advancing Protecting the Creating Value      Stakeholders    Our People Possibilities Environment Responsibly Mike Mahoney,   Chairman, President    and CEO 2020 has been a year unlike any we could have imagined.
","('Human_Rights_And_Community_Relations', 0.25733286142349243)","('Business_Model_Resilience', 0.2070479840040207)","('Access_And_Affordability', 0.078571617603302)","('NON-ESG', 0.25733286142349243)","('NON-ESG', 0.2070479840040207)","('NON-ESG', 0.078571617603302)"
Line 25,"Unless   otherwise indicated, data in the 2020 Performance   Report Addendum are as of December 31, 2020, or   for the one-year period ending in December 31, 2020,   as applicable.1 OUR MISSION 2 PATIENT SPOTLIGHT: PAMELA CHANG 4 A MESSAGE FROM OUR CHAIRMAN, PRESIDENT AND CEO  7 COMPANY PROFILE  7 Boston Scientific at a Glance  8 Meaningful Innovation  9 Boston Scientific by the Numbers  10 Corporate Social Responsibility at Boston Scientific 11 TRANSFORMING CARE  12 Our Approach to Innovative and Quality Products  17 Building Digital Capability  19 Collaborating with Customers 23 INVESTING IN OUR PEOPLE    24 Talent and Company Culture  27 Fostering a Diverse, Equitable and Inclusive Culture  32 Benefits to Fit People’s Lives  34 Prioritizing Employee Health and Safety35 ADVANCING POSSIBILITIES  36 Confronting Health Inequities  38  Playing Our Part: Combating Racism  39 Supporting Our Communities 46 PROTECTING THE ENVIRONMENT  47 Responding to Climate Change  50 Our Environmental Impact 55 CREATING VALUE RESPONSIBLY  56 Compliance, Ethics and Integrity  58 Risk Management and Global Security  60 Governance  62 Sustainable Supply Chain	 Boston	Scientific	2020	Performance	Report		 Our Mission  Patient Spotlight Table of Contents A Message to Company Profile Transforming Care Investing in  Advancing Protecting the Creating Value      Stakeholders    Our People Possibilities Environment Responsibly Mike Mahoney,   Chairman, President    and CEO 2020 has been a year unlike any we could have imagined.
","('Human_Rights_And_Community_Relations', 0.504944384098053)","('Employee_Engagement_Inclusion_And_Diversity', 0.222340390086174)","('Employee_Health_And_Safety', 0.09357838332653046)","(['Community Relations'], 0.504944384098053)","('NON-ESG', 0.222340390086174)","('NON-ESG', 0.09357838332653046)"
Line 26,"Unless   otherwise indicated, data in the 2020 Performance   Report Addendum are as of December 31, 2020, or   for the one-year period ending in December 31, 2020,   as applicable.1 OUR MISSION 2 PATIENT SPOTLIGHT: PAMELA CHANG 4 A MESSAGE FROM OUR CHAIRMAN, PRESIDENT AND CEO  7 COMPANY PROFILE  7 Boston Scientific at a Glance  8 Meaningful Innovation  9 Boston Scientific by the Numbers  10 Corporate Social Responsibility at Boston Scientific 11 TRANSFORMING CARE  12 Our Approach to Innovative and Quality Products  17 Building Digital Capability  19 Collaborating with Customers 23 INVESTING IN OUR PEOPLE    24 Talent and Company Culture  27 Fostering a Diverse, Equitable and Inclusive Culture  32 Benefits to Fit People’s Lives  34 Prioritizing Employee Health and Safety35 ADVANCING POSSIBILITIES  36 Confronting Health Inequities  38  Playing Our Part: Combating Racism  39 Supporting Our Communities 46 PROTECTING THE ENVIRONMENT  47 Responding to Climate Change  50 Our Environmental Impact 55 CREATING VALUE RESPONSIBLY  56 Compliance, Ethics and Integrity  58 Risk Management and Global Security  60 Governance  62 Sustainable Supply Chain	 Boston	Scientific	2020	Performance	Report		 Our Mission  Patient Spotlight Table of Contents A Message to Company Profile Transforming Care Investing in  Advancing Protecting the Creating Value      Stakeholders    Our People Possibilities Environment Responsibly Mike Mahoney,   Chairman, President    and CEO 2020 has been a year unlike any we could have imagined.
","('Business_Ethics', 0.9605218172073364)","('Management_Of_Legal_And_Regulatory_Framework', 0.003887231694534421)","('Product_Quality_And_Safety', 0.0035538969095796347)","(['Business Ethics'], 0.9605218172073364)","('NON-ESG', 0.003887231694534421)","('NON-ESG', 0.0035538969095796347)"
Line 27,"As a society, we confronted  COVID-19 and its economic fallout.
","('Systemic_Risk_Management', 0.609085202217102)","('Competitive_Behavior', 0.18445944786071777)","('Business_Model_Resilience', 0.041379768401384354)","(['Risk & Crisis Management'], 0.609085202217102)","('NON-ESG', 0.18445944786071777)","('NON-ESG', 0.041379768401384354)"
Line 28,"We watched the pandemic take a disproportionate   toll on communities of color, and we saw long-standing inequities and systemic racism   painfully exposed.
","('Business_Ethics', 0.6612472534179688)","('Employee_Engagement_Inclusion_And_Diversity', 0.123324453830719)","('Systemic_Risk_Management', 0.027637707069516182)","(['Business Ethics'], 0.6612472534179688)","('NON-ESG', 0.123324453830719)","('NON-ESG', 0.027637707069516182)"
Line 29,"We experienced political unrest as well as the continued devastating   effects of climate change.
","('Physical_Impacts_Of_Climate_Change', 0.9563284516334534)","('Business_Model_Resilience', 0.005429071374237537)","('Critical_Incident_Risk_Management', 0.0042288945987820625)","(['Climate Change'], 0.9563284516334534)","('NON-ESG', 0.005429071374237537)","('NON-ESG', 0.0042288945987820625)"
Line 30,"Amid this disruption, Boston Scientific was guided and united   by our mission to transform lives through medical solutions that improve the health   of patients around the world.
","('Access_And_Affordability', 0.47032925486564636)","('Employee_Health_And_Safety', 0.16081584990024567)","('Critical_Incident_Risk_Management', 0.05268898606300354)","('NON-ESG', 0.47032925486564636)","('NON-ESG', 0.16081584990024567)","('NON-ESG', 0.05268898606300354)"
Line 31,"Our 38,000 employees were led by our values, and we   fulfilled our mission — as a global business and as a global corporate citizen.
","('Employee_Engagement_Inclusion_And_Diversity', 0.3041810095310211)","('Business_Model_Resilience', 0.19264112412929535)","('Human_Rights_And_Community_Relations', 0.09747350960969925)","('NON-ESG', 0.3041810095310211)","('NON-ESG', 0.19264112412929535)","('NON-ESG', 0.09747350960969925)"
Line 32,"A Message from Our  Chairman, President  and CEO 2020 taught us that when science, humanity and purpose  connect, we can make a meaningful difference in the  world.
","('Human_Rights_And_Community_Relations', 0.48388299345970154)","('Employee_Engagement_Inclusion_And_Diversity', 0.07762154191732407)","('Business_Model_Resilience', 0.06923527270555496)","('NON-ESG', 0.48388299345970154)","('NON-ESG', 0.07762154191732407)","('NON-ESG', 0.06923527270555496)"
Line 33,"We measure our progress by the ways in which we  transform care, invest in our people, advance possibilities,  protect the environment and create value responsibly.
","('Human_Rights_And_Community_Relations', 0.7146477103233337)","('Access_And_Affordability', 0.04568342864513397)","('Ecological_Impacts', 0.04360998421907425)","(['Community Relations'], 0.7146477103233337)","('NON-ESG', 0.04568342864513397)","('NON-ESG', 0.04360998421907425)"
Line 34,"In a year without precedent our teams were resilient and  agile, and as a result of their hard work our business remains  strong.
","('Business_Model_Resilience', 0.9026791453361511)","('Physical_Impacts_Of_Climate_Change', 0.012717620469629765)","('Systemic_Risk_Management', 0.009294387884438038)","(['Codes of Business Conduct'], 0.9026791453361511)","('NON-ESG', 0.012717620469629765)","('NON-ESG', 0.009294387884438038)"
Line 35,"We invested more than $1 billion in research and  development and brought to market 69 new products to  advance patient care.
","('Product_Design_And_Lifecycle_Management', 0.887920618057251)","('Customer_Welfare', 0.027503781020641327)","('Product_Quality_And_Safety', 0.017834926024079323)","(['Product Stewardship'], 0.887920618057251)","('NON-ESG', 0.027503781020641327)","('NON-ESG', 0.017834926024079323)"
Line 36,"Our teams conducted 119 clinical  studies and pursued opportunities to expand access to  health care in emerging markets.
","('Access_And_Affordability', 0.8921459317207336)","('Customer_Welfare', 0.010453823022544384)","('Product_Quality_And_Safety', 0.009186174720525742)","(['Health Outcome Contribution'], 0.8921459317207336)","('NON-ESG', 0.010453823022544384)","('NON-ESG', 0.009186174720525742)"
Line 37,"We increased our digital  investments in customer and patient engagement, medical  education, and remote support for clinical trials.
","('Access_And_Affordability', 0.6221287846565247)","('Employee_Engagement_Inclusion_And_Diversity', 0.061279553920030594)","('Customer_Welfare', 0.051144033670425415)","(['Health Outcome Contribution'], 0.6221287846565247)","('NON-ESG', 0.061279553920030594)","('NON-ESG', 0.051144033670425415)"
Line 38,"Most   important, we touched the lives of nearly 30 million   patients, took care of one another and supported   communities in need.
","('Access_And_Affordability', 0.8163560032844543)","('Human_Rights_And_Community_Relations', 0.037860698997974396)","('Employee_Health_And_Safety', 0.027137959375977516)","(['Health Outcome Contribution'], 0.8163560032844543)","('NON-ESG', 0.037860698997974396)","('NON-ESG', 0.027137959375977516)"
Line 39,"Responding to COVID-Boston Scientific mobilized quickly to protect  our employees and support global COVID-19   relief efforts.
","('Critical_Incident_Risk_Management', 0.6118726134300232)","('Employee_Health_And_Safety', 0.2918208837509155)","('Human_Rights_And_Community_Relations', 0.015524554997682571)","(['Risk & Crisis Management'], 0.6118726134300232)","('NON-ESG', 0.2918208837509155)","('NON-ESG', 0.015524554997682571)"
Line 40,"We helped communities by   contributing more than $18 million in aid through monetary and supply donations and by   volunteering and providing expertise and resources   in engineering and manufacturing.
","('Human_Rights_And_Community_Relations', 0.5758218169212341)","('Access_And_Affordability', 0.15398019552230835)","('Management_Of_Legal_And_Regulatory_Framework', 0.06698295474052429)","(['Community Relations'], 0.5758218169212341)","('NON-ESG', 0.15398019552230835)","('NON-ESG', 0.06698295474052429)"
Line 41,"Here are some   noteworthy examples of what we accomplished:     Assembled more than one million face shields   and donated them to health care providers.
","('Access_And_Affordability', 0.22904404997825623)","('Customer_Welfare', 0.1362253725528717)","('Management_Of_Legal_And_Regulatory_Framework', 0.07392474263906479)","('NON-ESG', 0.22904404997825623)","('NON-ESG', 0.1362253725528717)","('NON-ESG', 0.07392474263906479)"
Line 42,"Worked with the University of Minnesota Bakken   Medical Devices Center and others in the industry   to create the Coventor , an emergency resuscitator   that can be used when traditional ventilators are   not available.
","('Critical_Incident_Risk_Management', 0.9653193950653076)","('Employee_Health_And_Safety', 0.008397651836276054)","('Air_Quality', 0.0036374148912727833)","(['Risk & Crisis Management'], 0.9653193950653076)","('NON-ESG', 0.008397651836276054)","('NON-ESG', 0.0036374148912727833)"
Line 43,"Boston	Scientific	2020	Performance	Report		 Our Mission  Patient Spotlight Table of Contents A Message to Company Profile Transforming Care Investing in  Advancing Protecting the Creating Value      Stakeholders    Our People Possibilities Environment Responsibly   Collaborated with an international coalition of medical  experts, clinicians and industry leaders to design and  develop the Pneumask ™ Face Shield, a reusable   full-face mask that was authorized by the Food   and Drug Administration (FDA) for use as personal   protective equipment in clinical settings.
","('Employee_Health_And_Safety', 0.41186535358428955)","('Employee_Engagement_Inclusion_And_Diversity', 0.11473994702100754)","('Product_Design_And_Lifecycle_Management', 0.06960699707269669)","('NON-ESG', 0.41186535358428955)","('NON-ESG', 0.11473994702100754)","('NON-ESG', 0.06960699707269669)"
Line 44,"Boston	Scientific	2020	Performance	Report		 Our Mission  Patient Spotlight Table of Contents A Message to Company Profile Transforming Care Investing in  Advancing Protecting the Creating Value      Stakeholders    Our People Possibilities Environment Responsibly   Collaborated with an international coalition of medical  experts, clinicians and industry leaders to design and  develop the Pneumask ™ Face Shield, a reusable   full-face mask that was authorized by the Food   and Drug Administration (FDA) for use as personal   protective equipment in clinical settings.
","('Employee_Health_And_Safety', 0.8425152897834778)","('Critical_Incident_Risk_Management', 0.07874394953250885)","('Product_Design_And_Lifecycle_Management', 0.00961222406476736)","(['Operational Eco-Efficiency'], 0.8425152897834778)","('NON-ESG', 0.07874394953250885)","('NON-ESG', 0.00961222406476736)"
Line 45,"Tapped our supply chain capabilities to help source   and produce parts for commercial ventilators and to  enable increased global production of transportable  ventilators.
","('Supply_Chain_Management', 0.5680220723152161)","('Product_Design_And_Lifecycle_Management', 0.16853861510753632)","('Energy_Management', 0.05672059953212738)","(['Supply Chain Management'], 0.5680220723152161)","('NON-ESG', 0.16853861510753632)","('NON-ESG', 0.05672059953212738)"
Line 46,"We did all this while making significant changes to   our global workforce operations to keep employees,   customers and patients safe.
","('Employee_Health_And_Safety', 0.7597856521606445)","('Critical_Incident_Risk_Management', 0.06726958602666855)","('Access_And_Affordability', 0.04668872803449631)","(['Operational Eco-Efficiency'], 0.7597856521606445)","('NON-ESG', 0.06726958602666855)","('NON-ESG', 0.04668872803449631)"
Line 47,"Our employees rose to   every challenge, and we added resources  to support   their physical, mental and financial health during this  uncertain time.Building a More Diverse, Equitable   and Inclusive Workplace and Society The challenges of COVID-19 and the racial   injustice and social unrest we experienced   in 2020 underscore how important it is that   we address the root causes of racism and  build a more equitable, inclusive society — within Boston  Scientific and our communities.
","('Employee_Engagement_Inclusion_And_Diversity', 0.8285586833953857)","('Human_Rights_And_Community_Relations', 0.07716691493988037)","('Employee_Health_And_Safety', 0.011505953967571259)","(['Human Capital Development'], 0.8285586833953857)","('NON-ESG', 0.07716691493988037)","('NON-ESG', 0.011505953967571259)"
Line 48,"In 2020, we made   progress against our goals and took the following   actions to support diversity, equity and inclusion:     Expanded on our 2017 diversity and inclusion goals   with 3Up by 2023 , an initiative to increase representation  of multicultural talent and women at the supervisory   and managerial levels to 23 percent and 43 percent,  respectively.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9757558107376099)","('Employee_Health_And_Safety', 0.0019953949376940727)","('Human_Rights_And_Community_Relations', 0.00148360978346318)","(['Human Capital Development'], 0.9757558107376099)","('NON-ESG', 0.0019953949376940727)","('NON-ESG', 0.00148360978346318)"
Line 49,"Achieved 99+ percent pay equity for gender globally   and 99+ percent pay equity for multicultural talent in   the United States, including Puerto Rico.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9710772633552551)","('Access_And_Affordability', 0.002645739121362567)","('Human_Rights_And_Community_Relations', 0.0019356805132701993)","(['Human Capital Development'], 0.9710772633552551)","('NON-ESG', 0.002645739121362567)","('NON-ESG', 0.0019356805132701993)"
Line 50,"Announced a $3.5 million multiyear investment to   combat racism in the United States, with a focus on   advocacy in five areas: community, economic   empowerment, education, health care disparities   and government policy.
","('Human_Rights_And_Community_Relations', 0.8349059224128723)","('Access_And_Affordability', 0.05402136966586113)","('Management_Of_Legal_And_Regulatory_Framework', 0.02649625763297081)","(['Community Relations'], 0.8349059224128723)","('NON-ESG', 0.05402136966586113)","('NON-ESG', 0.02649625763297081)"
Line 51,"Through Close the Gap , launched a public service   advertising campaign to increase awareness of health  disparities and promote resources to help health care  providers address them.
","('Access_And_Affordability', 0.6098918914794922)","('Employee_Health_And_Safety', 0.10234972834587097)","('Employee_Engagement_Inclusion_And_Diversity', 0.04304932802915573)","(['Health Outcome Contribution'], 0.6098918914794922)","('NON-ESG', 0.10234972834587097)","('NON-ESG', 0.04304932802915573)"
Line 52,"Supported diverse representation among health care   professionals through scholarships for Black graduate-   level healthcare students.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9561803936958313)","('Access_And_Affordability', 0.005199217237532139)","('Labor_Practices', 0.003174776677042246)","(['Human Capital Development'], 0.9561803936958313)","('NON-ESG', 0.005199217237532139)","('NON-ESG', 0.003174776677042246)"
Line 53,"Funded primary and secondary school grants to   encourage the next generation to achieve in science,  technology, engineering and math (STEM).
","('Access_And_Affordability', 0.8367788195610046)","('Management_Of_Legal_And_Regulatory_Framework', 0.024760058149695396)","('Product_Quality_And_Safety', 0.015233374200761318)","(['Health Outcome Contribution'], 0.8367788195610046)","('NON-ESG', 0.024760058149695396)","('NON-ESG', 0.015233374200761318)"
Line 54,"Our work is guided by core values; they define the culture at Boston Scientific and empower our employees CARING  We act with integrity  and compassion to   support patients,   customers, our   communities and   each other.
","('Human_Rights_And_Community_Relations', 0.6618765592575073)","('Employee_Engagement_Inclusion_And_Diversity', 0.05242069810628891)","('Business_Ethics', 0.043557990342378616)","(['Community Relations'], 0.6618765592575073)","('NON-ESG', 0.05242069810628891)","('NON-ESG', 0.043557990342378616)"
Line 55,"GLOBAL   COLLABORATION We work collaboratively  to pursue global   opportunities that  extend the reach of   our medical solutions.MEANINGFUL   INNOVATION  We foster the creativity  to transform new ideas  into breakthrough   services and solutions  that create value for   patients, customers   and employees.DIVERSITY  We embrace   diversity and value  unique talents, ideas  and experiences of   our employees.HIGH   PERFORMANCE  We strive for high   performance to benefit  our patients, clinicians  and shareholders.WINNING   SPIRIT We adapt to   change and act with  speed, agility and   accountability to   further improve   patient care.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9683618545532227)","('Employee_Health_And_Safety', 0.0034161298535764217)","('Access_And_Affordability', 0.002278589643537998)","(['Human Capital Development'], 0.9683618545532227)","('NON-ESG', 0.0034161298535764217)","('NON-ESG', 0.002278589643537998)"
