,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"•  Prioritizing employee health and safety in a dynamic environment, with the introduction of pandemic safety protocols to reduce risk for our employees, their families, and our community.
","('Employee_Health_And_Safety', 0.984124481678009)","('Critical_Incident_Risk_Management', 0.0020825439132750034)","('Employee_Engagement_Inclusion_And_Diversity', 0.001757033634930849)","(['Operational Eco-Efficiency'], 0.984124481678009)","('NON-ESG', 0.0020825439132750034)","('NON-ESG', 0.001757033634930849)"
Line 12,"•  Partnering with the State of Maine to quadruple the state’s CO VID-19  testing capacity with the launch of our OPTI® SARS-CoV-2 RT -PCR test and mobile testing lab.
","('Management_Of_Legal_And_Regulatory_Framework', 0.14351268112659454)","('Energy_Management', 0.13134115934371948)","('GHG_Emissions', 0.12344864010810852)","('NON-ESG', 0.14351268112659454)","('NON-ESG', 0.13134115934371948)","('NON-ESG', 0.12344864010810852)"
Line 13,"We also partnered with other regulatory agencies globally to supply tests to support pandemic mitigation efforts.
","('Management_Of_Legal_And_Regulatory_Framework', 0.4694764018058777)","('Supply_Chain_Management', 0.19577762484550476)","('Physical_Impacts_Of_Climate_Change', 0.05982707440853119)","('NON-ESG', 0.4694764018058777)","('NON-ESG', 0.19577762484550476)","('NON-ESG', 0.05982707440853119)"
Line 14,"•  Affirming our commitment to diversity, equity , and inclusion (DEI) through  a public statement issued in June in the wake of global demonstrations against racial inequity.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9752768874168396)","('Human_Rights_And_Community_Relations', 0.0018859170377254486)","('Employee_Health_And_Safety', 0.0018018067348748446)","(['Human Capital Development'], 0.9752768874168396)","('NON-ESG', 0.0018859170377254486)","('NON-ESG', 0.0018018067348748446)"
Line 15,"We at IDEXX have continued to listen, learn, and make progress to advance diversity and inclusion throughout our company .•  Incorporating sustainability-focused planning, construction, and renovation at our global facilities, as well as driving innovative approaches to product packaging and insulation.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9696372151374817)","('Employee_Health_And_Safety', 0.0025374831166118383)","('Human_Rights_And_Community_Relations', 0.002057386329397559)","(['Human Capital Development'], 0.9696372151374817)","('NON-ESG', 0.0025374831166118383)","('NON-ESG', 0.002057386329397559)"
Line 16,"•  Advancing efforts to incorporate environmental, social, and governance (ESG) issues into our strategic planning and enterprise management processes.
","('Human_Rights_And_Community_Relations', 0.7392193078994751)","('Business_Model_Resilience', 0.06257167458534241)","('Ecological_Impacts', 0.0346420593559742)","(['Community Relations'], 0.7392193078994751)","('NON-ESG', 0.06257167458534241)","('NON-ESG', 0.0346420593559742)"
Line 17,"•  Launching a new Global Whistleblower Policy that supplements our Code of Ethics and clearly describes how any IDEXX er can report ethical or other  concerns under the protection of our strict non-retaliation policy along with updated, innovative training for all our managers.
","('Business_Ethics', 0.9694615006446838)","('Management_Of_Legal_And_Regulatory_Framework', 0.004441903438419104)","('Competitive_Behavior', 0.002684594364836812)","(['Business Ethics'], 0.9694615006446838)","('NON-ESG', 0.004441903438419104)","('NON-ESG', 0.002684594364836812)"
Line 18,"We have made good progress on several fronts and will continue to prioritize Corporate Responsibility as an important part of our business strategy.
","('Business_Model_Resilience', 0.45568615198135376)","('Human_Rights_And_Community_Relations', 0.1447487622499466)","('Management_Of_Legal_And_Regulatory_Framework', 0.04418351128697395)","('NON-ESG', 0.45568615198135376)","('NON-ESG', 0.1447487622499466)","('NON-ESG', 0.04418351128697395)"
Line 19,"Looking forward, we are committed to being a responsible corporate citizen and advancing our efforts and goals in key areas we’ve highlighted throughout this report.
","('Human_Rights_And_Community_Relations', 0.3827536404132843)","('Management_Of_Legal_And_Regulatory_Framework', 0.12147776037454605)","('Business_Model_Resilience', 0.10615234822034836)","('NON-ESG', 0.3827536404132843)","('NON-ESG', 0.12147776037454605)","('NON-ESG', 0.10615234822034836)"
Line 20,"At IDEXX, we are driven by a desire to contribute to something bigger than  ourselves by making a positive social impact on a global scale.
","('Human_Rights_And_Community_Relations', 0.935158371925354)","('Access_And_Affordability', 0.0073687792755663395)","('Business_Model_Resilience', 0.005680580157786608)","(['Community Relations'], 0.935158371925354)","('NON-ESG', 0.0073687792755663395)","('NON-ESG', 0.005680580157786608)"
Line 21,"I remain deeply thankful and appreciative of the work our more than 9,000 colleagues across the company perform each day to deliver on our Purpose.
","('Human_Rights_And_Community_Relations', 0.34083661437034607)","('Business_Model_Resilience', 0.086760014295578)","('Employee_Health_And_Safety', 0.08572757244110107)","('NON-ESG', 0.34083661437034607)","('NON-ESG', 0.086760014295578)","('NON-ESG', 0.08572757244110107)"
Line 22,"// JAY MAZELSKY PRESIDENT AND CEO, IDEXX JAY MAZELSKY    PRESIDENT AND CEO  // 1IDEXX Purpose  To be a great company that  creates exceptional long-term value for our customers, employees, and shareholders by enhancing the health and well-being of pets, people, and livestock.
","('Employee_Health_And_Safety', 0.8682078123092651)","('Product_Design_And_Lifecycle_Management', 0.017288699746131897)","('Employee_Engagement_Inclusion_And_Diversity', 0.015562878921627998)","(['Operational Eco-Efficiency'], 0.8682078123092651)","('NON-ESG', 0.017288699746131897)","('NON-ESG', 0.015562878921627998)"
Line 23,"IDEXX Guiding Principles  •  Achieve and sustain market  leadership  • Exceed the expectations  of our customers  •  Empower and reward  our employees  •  Innovate with intelligence  • Cultivate entrepreneurial spirit  • Contribute to our communities   // 2OUR CORPORATE RESPONSIBILITY JOURNEY // About This Report and Our  Corporate Responsibility Journey Corporate Responsibility is fundamental to how IDEXX  operates, as a business, employer, supplier, customer,  and member of the community.
","('Human_Rights_And_Community_Relations', 0.586741030216217)","('Business_Model_Resilience', 0.09327070415019989)","('Employee_Engagement_Inclusion_And_Diversity', 0.03960398957133293)","(['Community Relations'], 0.586741030216217)","('NON-ESG', 0.09327070415019989)","('NON-ESG', 0.03960398957133293)"
Line 24,"We prioritize investments  that support our Purpose and Guiding Principles, conduct  ourselves with the highest ethical standards, empower and  reward our employees, promote a culture that values diversity,  equity, and inclusion (DEI), and seek to enhance environmental  sustainability in our facilities and operations.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9716440439224243)","('Employee_Health_And_Safety', 0.002597598358988762)","('Human_Rights_And_Community_Relations', 0.002364540472626686)","(['Human Capital Development'], 0.9716440439224243)","('NON-ESG', 0.002597598358988762)","('NON-ESG', 0.002364540472626686)"
Line 25,"Corporate  Responsibility activities and environmental, social, and  governance (ESG) performance benefit all of our stakeholders  and promote continued, long-term value for our shareholders.
","('Human_Rights_And_Community_Relations', 0.7120962738990784)","('Business_Model_Resilience', 0.07738646864891052)","('Management_Of_Legal_And_Regulatory_Framework', 0.02852082997560501)","(['Community Relations'], 0.7120962738990784)","('NON-ESG', 0.07738646864891052)","('NON-ESG', 0.02852082997560501)"
Line 26,"// 3How we developed this report We released our first Corporate  Responsibility Report in 2018.
","('Human_Rights_And_Community_Relations', 0.2910783588886261)","('Management_Of_Legal_And_Regulatory_Framework', 0.2424193173646927)","('Business_Model_Resilience', 0.09214292466640472)","('NON-ESG', 0.2910783588886261)","('NON-ESG', 0.2424193173646927)","('NON-ESG', 0.09214292466640472)"
Line 27,"This document provides an update on IDEXX’s performance and the continued evolution of our reporting, including topics important to employees and other stakeholders.
","('Human_Rights_And_Community_Relations', 0.20909631252288818)","('Business_Model_Resilience', 0.17065179347991943)","('Management_Of_Legal_And_Regulatory_Framework', 0.09315070509910583)","('NON-ESG', 0.20909631252288818)","('NON-ESG', 0.17065179347991943)","('NON-ESG', 0.09315070509910583)"
Line 28,"Included are details on how we are advancing our diversity and inclusion strategy and programs, preparing to undertake a third-party carbon footprint assessment, and helping animals and people impacted by extreme climate events.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9275640249252319)","('Human_Rights_And_Community_Relations', 0.011004069820046425)","('Business_Model_Resilience', 0.006741899996995926)","(['Human Capital Development'], 0.9275640249252319)","('NON-ESG', 0.011004069820046425)","('NON-ESG', 0.006741899996995926)"
Line 29,"You will also find descriptions of our sustainability-focused facilities, our product stewardship activities, and examples of initiatives led by our entrepreneurial employees.
","('Product_Design_And_Lifecycle_Management', 0.8952687382698059)","('Product_Quality_And_Safety', 0.021359406411647797)","('Customer_Welfare', 0.018806125968694687)","(['Product Stewardship'], 0.8952687382698059)","('NON-ESG', 0.021359406411647797)","('NON-ESG', 0.018806125968694687)"
Line 30,"IDEXX is in the process of building a multi-year environmental sustainability strategy with science-based targets for climate adaptation and reducing our environmental footprint.
","('Physical_Impacts_Of_Climate_Change', 0.724597156047821)","('Business_Model_Resilience', 0.09198975563049316)","('Ecological_Impacts', 0.03938758745789528)","(['Climate Change'], 0.724597156047821)","('NON-ESG', 0.09198975563049316)","('NON-ESG', 0.03938758745789528)"
Line 31,"We have worked to strengthen our global ESG data management systems, including resource usage at our facilities.
","('Business_Model_Resilience', 0.21505433320999146)","('Systemic_Risk_Management', 0.17782104015350342)","('Data_Security', 0.09716878086328506)","('NON-ESG', 0.21505433320999146)","('NON-ESG', 0.17782104015350342)","('NON-ESG', 0.09716878086328506)"
Line 32,"As a result, we have expanded our ability to collect information and report on our ESG performance.
","('Business_Model_Resilience', 0.5831736326217651)","('Systemic_Risk_Management', 0.16930848360061646)","('Supply_Chain_Management', 0.02530447579920292)","(['Codes of Business Conduct'], 0.5831736326217651)","('NON-ESG', 0.16930848360061646)","('NON-ESG', 0.02530447579920292)"
Line 33,"The topics covered in this report were determined through engagement with employees, external stakeholders, specialists in ESG reporting, and peer benchmarking.
","('Business_Model_Resilience', 0.19981123507022858)","('Management_Of_Legal_And_Regulatory_Framework', 0.168042853474617)","('Human_Rights_And_Community_Relations', 0.14503692090511322)","('NON-ESG', 0.19981123507022858)","('NON-ESG', 0.168042853474617)","('NON-ESG', 0.14503692090511322)"
Line 34,"We intend to conduct a materiality assessment in 2021 and engage  additional stakeholders through that process and as we develop our multi-year environmental sustainability strategy.
","('Business_Model_Resilience', 0.36824771761894226)","('Ecological_Impacts', 0.08218720555305481)","('Physical_Impacts_Of_Climate_Change', 0.07637917995452881)","('NON-ESG', 0.36824771761894226)","('NON-ESG', 0.08218720555305481)","('NON-ESG', 0.07637917995452881)"
Line 35,"This report includes disclosure  indexes in line with industry-specific Sustainability Accounting Standards Board (SASB)  guidelines and in  accordance with the Task Force on  Climate-related Financial Disclosures (TCFD)  reporting recommendations.
","('Management_Of_Legal_And_Regulatory_Framework', 0.27804481983184814)","('Business_Model_Resilience', 0.19795536994934082)","('Physical_Impacts_Of_Climate_Change', 0.1150195524096489)","('NON-ESG', 0.27804481983184814)","('NON-ESG', 0.19795536994934082)","('NON-ESG', 0.1150195524096489)"
Line 36,"The IDEXX Board of Directors is responsible for oversight of our approach to Corporate Responsibility and has reviewed  this report.Selected goals   for 2021–2022 and preparing for our  next report  While we have made progress  on our ongoing Corporate Responsibility journey, we still have more work ahead of us.
","('Management_Of_Legal_And_Regulatory_Framework', 0.18288441002368927)","('Business_Model_Resilience', 0.17047826945781708)","('Director_Removal', 0.15598607063293457)","('NON-ESG', 0.18288441002368927)","('NON-ESG', 0.17047826945781708)","('NON-ESG', 0.15598607063293457)"
Line 37,"Throughout this report, you will see an overview of our agenda and selected goals for the next two years, which include:  •  Launch a formal enterprise-wide DEI Education Program, including training for senior executives    • Undertake a third-party ESG materiality assessment •  Undertake a third-party carbon footprint assessment •  Further develop disclosure of climate-related risks in line with the recommendations of the T ask  Force on Climate-related Financial Disclosures  •  Continue to strengthen ESG data management systems  •  Develop a multi-year environmental sustainability strategy with science-based targets  We look forward to providing an update on our progress in our next Corporate Responsibility Report in 2022.
","('Physical_Impacts_Of_Climate_Change', 0.9066428542137146)","('Business_Model_Resilience', 0.03367111459374428)","('Systemic_Risk_Management', 0.011626306921243668)","(['Climate Change'], 0.9066428542137146)","('NON-ESG', 0.03367111459374428)","('NON-ESG', 0.011626306921243668)"
Line 38,"Throughout this report, you will see an overview of our agenda and selected goals for the next two years, which include:  •  Launch a formal enterprise-wide DEI Education Program, including training for senior executives    • Undertake a third-party ESG materiality assessment •  Undertake a third-party carbon footprint assessment •  Further develop disclosure of climate-related risks in line with the recommendations of the T ask  Force on Climate-related Financial Disclosures  •  Continue to strengthen ESG data management systems  •  Develop a multi-year environmental sustainability strategy with science-based targets  We look forward to providing an update on our progress in our next Corporate Responsibility Report in 2022.
","('Business_Model_Resilience', 0.5790078639984131)","('Product_Design_And_Lifecycle_Management', 0.06101066991686821)","('Supply_Chain_Management', 0.053717467933893204)","(['Codes of Business Conduct'], 0.5790078639984131)","('NON-ESG', 0.06101066991686821)","('NON-ESG', 0.053717467933893204)"
Line 39,"Please share your comments, questions, and suggestions for our next report by contacting us at Corporateresponsibility@idexx.com“ Since joining IDEXX in October 2019, I have been so energized by the  passion colleagues have for living our Purpose.
","('Business_Model_Resilience', 0.4309382736682892)","('Director_Removal', 0.11463355273008347)","('Management_Of_Legal_And_Regulatory_Framework', 0.050068676471710205)","('NON-ESG', 0.4309382736682892)","('NON-ESG', 0.11463355273008347)","('NON-ESG', 0.050068676471710205)"
Line 40,"Thank you to IDEXXers around the world for sharing  your stories and goals in this report.”  CAROLINE ROSSIGNOL DIRECTOR,   GLOBAL CORPORATE RESPONSIBILITY ABOUT THIS REPORTOUR CORPORATE RESPONSIBILITY JOURNEY // 4Founded and headquartered in Maine, IDEXX  Laboratories, Inc.
","('Business_Model_Resilience', 0.2404680848121643)","('Human_Rights_And_Community_Relations', 0.1989629715681076)","('Management_Of_Legal_And_Regulatory_Framework', 0.06260361522436142)","('NON-ESG', 0.2404680848121643)","('NON-ESG', 0.1989629715681076)","('NON-ESG', 0.06260361522436142)"
Line 41,"(IDEXX) employs more than  9,200 employees on five continents and offers  products to customers in over 175 countries.
","('Product_Design_And_Lifecycle_Management', 0.9495168328285217)","('Product_Quality_And_Safety', 0.0063306186348199844)","('Customer_Welfare', 0.00611918605864048)","(['Product Stewardship'], 0.9495168328285217)","('NON-ESG', 0.0063306186348199844)","('NON-ESG', 0.00611918605864048)"
Line 42,"A member of the S&P 500®, IDEXX is a  leader in pet healthcare innovation, serving  practicing veterinarians around the world with  a broad range of diagnostic and information  technology-based products and services.
","('Product_Design_And_Lifecycle_Management', 0.721644401550293)","('Customer_Welfare', 0.09867215901613235)","('Product_Quality_And_Safety', 0.024875083938241005)","(['Product Stewardship'], 0.721644401550293)","('NON-ESG', 0.09867215901613235)","('NON-ESG', 0.024875083938241005)"
Line 43,"IDEXX  products enhance the ability of veterinarians  to provide advanced medical care, improve  staff efficiency, and build more economically  successful practices.
","('Access_And_Affordability', 0.25392946600914)","('Employee_Health_And_Safety', 0.20773214101791382)","('Product_Quality_And_Safety', 0.11364632099866867)","('NON-ESG', 0.25392946600914)","('NON-ESG', 0.20773214101791382)","('NON-ESG', 0.11364632099866867)"
Line 44,"IDEXX is also a worldwide  leader in providing diagnostic tests and  information for livestock and poultry, tests  for the quality and safety of water and milk,  and point-of-care and laboratory diagnostics  for human medicine.
","('Product_Quality_And_Safety', 0.5734302997589111)","('Selling_Practices_And_Product_Labeling', 0.12562242150306702)","('Customer_Welfare', 0.09464912116527557)","(['Product Quality & Recall Management'], 0.5734302997589111)","('NON-ESG', 0.12562242150306702)","('NON-ESG', 0.09464912116527557)"
Line 45,"For more information  about IDEXX, visit www.idexx.com.
","('Business_Model_Resilience', 0.1427943855524063)","('Management_Of_Legal_And_Regulatory_Framework', 0.1338614672422409)","('Data_Security', 0.09648913890123367)","('NON-ESG', 0.1427943855524063)","('NON-ESG', 0.1338614672422409)","('NON-ESG', 0.09648913890123367)"
Line 46,"About  IDEXX  // 5The philosophy  of One Health1, that  animals, humans, and the world we  live in are interdependent,  is core to    who we are as a company  and is    reflected in all aspects of our business   and contribution to society.
","('Human_Rights_And_Community_Relations', 0.2750036120414734)","('Business_Model_Resilience', 0.11555146425962448)","('Ecological_Impacts', 0.1144738420844078)","('NON-ESG', 0.2750036120414734)","('NON-ESG', 0.11555146425962448)","('NON-ESG', 0.1144738420844078)"
Line 47,"Our people  bring diverse perspectives to their work, and  yet each day demonstrate a shared, personal  connection to improving the standard of  care for pets and livestock, keeping drinking  water safe, and reducing our environmental  footprint.
","('Water_And_Wastewater_Management', 0.6445400714874268)","('Access_And_Affordability', 0.06771156936883926)","('Human_Rights_And_Community_Relations', 0.057624295353889465)","(['Operational Eco-Efficiency'], 0.6445400714874268)","('NON-ESG', 0.06771156936883926)","('NON-ESG', 0.057624295353889465)"
Line 48,"This unifying purpose embodies  the One Health philosophy and inspired  our Corporate Responsibility narrative.
","('Human_Rights_And_Community_Relations', 0.3822621703147888)","('Business_Model_Resilience', 0.20398488640785217)","('Management_Of_Legal_And_Regulatory_Framework', 0.04082488268613815)","('NON-ESG', 0.3822621703147888)","('NON-ESG', 0.20398488640785217)","('NON-ESG', 0.04082488268613815)"
Line 49,"ONE HEALTH, ONE IDEXX / COMPANION ANIMAL GROUP (CAG) / WATER / LIVESTOCK, POULTRY, AND DAIRY (LPD) / OPTI MEDICAL SYSTEMS (OPTI) / What We   Do Matters1 For examples of how One Health is defined by globally respected organizations, please see the  following links to the United States Center for Disease Control and Prevention (CDC) https://www.cdc.
","('Employee_Health_And_Safety', 0.35578590631484985)","('Access_And_Affordability', 0.1020563617348671)","('Customer_Welfare', 0.0742553174495697)","('NON-ESG', 0.35578590631484985)","('NON-ESG', 0.1020563617348671)","('NON-ESG', 0.0742553174495697)"
Line 50,"gov/onehealth/basics/index.html and the American Veterinary Medical Association (AVMA) https://www.avma.org/resources-tools/one-health  // 6Global cross-functional collaboration  to aid during a pandemic  COVID-19 has created unprecedented  challenges around the world.
","('Access_And_Affordability', 0.23060090839862823)","('Critical_Incident_Risk_Management', 0.13085657358169556)","('Systemic_Risk_Management', 0.1088225319981575)","('NON-ESG', 0.23060090839862823)","('NON-ESG', 0.13085657358169556)","('NON-ESG', 0.1088225319981575)"
Line 51,"With a  commitment to keep pets and people healthy  and safe, we felt a responsibility to help.
","('Employee_Health_And_Safety', 0.41425952315330505)","('Access_And_Affordability', 0.14958949387073517)","('Ecological_Impacts', 0.09776551276445389)","('NON-ESG', 0.41425952315330505)","('NON-ESG', 0.14958949387073517)","('NON-ESG', 0.09776551276445389)"
Line 52,"During  the early months of the pandemic, IDEXX  championed efforts to reinforce the essential  business classification for veterinary clinics and  hospitals and ensured the viability of supply  chains to deliver our most needed products  and services.
","('Supply_Chain_Management', 0.5058256983757019)","('Product_Design_And_Lifecycle_Management', 0.312999963760376)","('Customer_Welfare', 0.023014001548290253)","(['Supply Chain Management'], 0.5058256983757019)","('NON-ESG', 0.312999963760376)","('NON-ESG', 0.023014001548290253)"
Line 53,"Simultaneously, we set to work  developing new products and services to  meet the challenges of the global crisis.
","('Product_Design_And_Lifecycle_Management', 0.9441247582435608)","('Product_Quality_And_Safety', 0.006029989570379257)","('Supply_Chain_Management', 0.005928367376327515)","(['Product Stewardship'], 0.9441247582435608)","('NON-ESG', 0.006029989570379257)","('NON-ESG', 0.005928367376327515)"
Line 54,"One Health, One IDEXX WHAT WE DO MATTERS // 7In April, we announced the availability of the  IDEXX SARS-CoV-2 (COVID-19) RealPCR™ test for pets.
","('Competitive_Behavior', 0.26360657811164856)","('Customer_Welfare', 0.22693701088428497)","('GHG_Emissions', 0.062122296541929245)","('NON-ESG', 0.26360657811164856)","('NON-ESG', 0.22693701088428497)","('NON-ESG', 0.062122296541929245)"
Line 55,"In a time of many unknowns and concerns about animal welfare, IDEXX worked with leading experts and organizations such as American Veterinary Medical Association (AVMA), World Organization for Animal Health (OIE) and the United States Center for Disease Control and Prevention (CDC) COVID-19 One Health Working Group to amplify aligned messaging on COVID-19 risks, management, and testing guidelines.
","('Employee_Health_And_Safety', 0.17428083717823029)","('Waste_And_Hazardous_Materials_Management', 0.12909096479415894)","('Product_Quality_And_Safety', 0.0778053030371666)","('NON-ESG', 0.17428083717823029)","('NON-ESG', 0.12909096479415894)","('NON-ESG', 0.0778053030371666)"
Line 56,"Bringing global insights and evidence-based data to the conversation helped the veterinary community confidently manage the concerns of their teams, clients, and patients.
","('Human_Rights_And_Community_Relations', 0.35785114765167236)","('Management_Of_Legal_And_Regulatory_Framework', 0.10491687804460526)","('Access_And_Affordability', 0.09200140088796616)","('NON-ESG', 0.35785114765167236)","('NON-ESG', 0.10491687804460526)","('NON-ESG', 0.09200140088796616)"
Line 57,"IDEXX leveraged its global innovation engine  to make an impact in human health as well.
","('Employee_Health_And_Safety', 0.8365971446037292)","('Access_And_Affordability', 0.03401294723153114)","('Critical_Incident_Risk_Management', 0.031654518097639084)","(['Operational Eco-Efficiency'], 0.8365971446037292)","('NON-ESG', 0.03401294723153114)","('NON-ESG', 0.031654518097639084)"
Line 58,"We drew on technology, regulatory, and manufacturing expertise from our livestock and OPTI ® lines of business to rapidly  develop the OPTI® SARS-CoV-2   RT -PCR® test to fill the urgent need for more human diagnostics early in the pandemic.
","('Critical_Incident_Risk_Management', 0.15009087324142456)","('Access_And_Affordability', 0.13390065729618073)","('Customer_Welfare', 0.09151461720466614)","('NON-ESG', 0.15009087324142456)","('NON-ESG', 0.13390065729618073)","('NON-ESG', 0.09151461720466614)"
Line 59,"From Ireland to Maine to Indonesia, the IDEXX test is helping authorities contain the spread of the pandemic.
","('Physical_Impacts_Of_Climate_Change', 0.2879020869731903)","('Systemic_Risk_Management', 0.13725118339061737)","('Critical_Incident_Risk_Management', 0.0947335883975029)","('NON-ESG', 0.2879020869731903)","('NON-ESG', 0.13725118339061737)","('NON-ESG', 0.0947335883975029)"
