,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 36,"At IDEXX, we’re dedicated to developing ways to help pets live longer and  healthier lives.
","('Employee_Health_And_Safety', 0.5270914435386658)","('Access_And_Affordability', 0.1816643625497818)","('Product_Design_And_Lifecycle_Management', 0.04823267087340355)","(['Operational Eco-Efficiency'], 0.5270914435386658)","('NON-ESG', 0.1816643625497818)","('NON-ESG', 0.04823267087340355)"
Line 37,"In preventive care visits for adult pets, the addition of IDEXX  symmetric dimethylarginine (SDMA) identified clinically significant changes in  pet health 70% more often than traditional blood work panels.
","('Employee_Health_And_Safety', 0.5001960396766663)","('Customer_Welfare', 0.09605398774147034)","('Product_Quality_And_Safety', 0.0760134756565094)","(['Operational Eco-Efficiency'], 0.5001960396766663)","('NON-ESG', 0.09605398774147034)","('NON-ESG', 0.0760134756565094)"
Line 38,"IDEXX Fecal Dx  antigen identifies twice as many infections compared to traditional methods.
","('Employee_Health_And_Safety', 0.20978820323944092)","('Business_Ethics', 0.13615848124027252)","('Critical_Incident_Risk_Management', 0.08788032829761505)","('NON-ESG', 0.20978820323944092)","('NON-ESG', 0.13615848124027252)","('NON-ESG', 0.08788032829761505)"
Line 39,"These are just two examples of the way IDEXX innovation leads to earlier  diagnosis and intervention, prolonging the lives of pets so they can thrive as  happy healthy family members.
","('Access_And_Affordability', 0.5579954385757446)","('Employee_Health_And_Safety', 0.1257101148366928)","('Human_Rights_And_Community_Relations', 0.04609665274620056)","(['Health Outcome Contribution'], 0.5579954385757446)","('NON-ESG', 0.1257101148366928)","('NON-ESG', 0.04609665274620056)"
Line 40,"Demographic trends show the pet bond growing even stronger among younger  generations—a demographic that increasingly represents both our employees  and our customers.
","('Employee_Engagement_Inclusion_And_Diversity', 0.851188063621521)","('Business_Model_Resilience', 0.020521750673651695)","('Customer_Privacy', 0.019804053008556366)","(['Human Capital Development'], 0.851188063621521)","('NON-ESG', 0.020521750673651695)","('NON-ESG', 0.019804053008556366)"
Line 41,"We are dedicated to continuing to develop new ways to  keep pets healthy and their families happy.What We Do Matters 98% 95%of pet owners feel that their pet is an  important part of their family.
","('Employee_Health_And_Safety', 0.2590140402317047)","('Ecological_Impacts', 0.12513765692710876)","('Access_And_Affordability', 0.10221156477928162)","('NON-ESG', 0.2590140402317047)","('NON-ESG', 0.12513765692710876)","('NON-ESG', 0.10221156477928162)"
Line 42,"of pet owners say they couldn’t imagine  giving up their pet for any reason.
","('Ecological_Impacts', 0.17908135056495667)","('Employee_Health_And_Safety', 0.14380110800266266)","('Product_Design_And_Lifecycle_Management', 0.06230764463543892)","('NON-ESG', 0.17908135056495667)","('NON-ESG', 0.14380110800266266)","('NON-ESG', 0.06230764463543892)"
Line 43,"6Ask IDEXX employees how they feel about their work,  and you’ll quickly learn what matters most to them –   the work we do at IDEXX makes a positive impact in the world.
","('Human_Rights_And_Community_Relations', 0.2499866783618927)","('Employee_Health_And_Safety', 0.16939663887023926)","('Employee_Engagement_Inclusion_And_Diversity', 0.09050334244966507)","('NON-ESG', 0.2499866783618927)","('NON-ESG', 0.16939663887023926)","('NON-ESG', 0.09050334244966507)"
Line 44,"A significant percentage of our employees  work to improve the health of animals and know that the bond between people and pets is invaluable.Rebecca M.
","('Employee_Health_And_Safety', 0.6938958168029785)","('Ecological_Impacts', 0.07408341020345688)","('Waste_And_Hazardous_Materials_Management', 0.02663954347372055)","(['Operational Eco-Efficiency'], 0.6938958168029785)","('NON-ESG', 0.07408341020345688)","('NON-ESG', 0.02663954347372055)"
Line 45,"Henderson, PhD John and Natty McArthur   Harvard University Professor IDEXX Board of Directors This report is informed by engagement with stakeholders both within  and outside of IDEXX.
","('Director_Removal', 0.4933221638202667)","('Management_Of_Legal_And_Regulatory_Framework', 0.10451720654964447)","('Business_Model_Resilience', 0.07170341163873672)","('NON-ESG', 0.4933221638202667)","('NON-ESG', 0.10451720654964447)","('NON-ESG', 0.07170341163873672)"
Line 46,"We used research on our sector from both the  Global Reporting Initiative (GRI) and the Sustainability Accounting  Standards Board (SASB) frameworks, peer benchmarking and an internal  process with key leaders to guide our assessment of key topics covered  in the report.
","('Management_Of_Legal_And_Regulatory_Framework', 0.4678218960762024)","('Business_Model_Resilience', 0.08148767799139023)","('Product_Quality_And_Safety', 0.080377496778965)","('NON-ESG', 0.4678218960762024)","('NON-ESG', 0.08148767799139023)","('NON-ESG', 0.080377496778965)"
Line 47,"These leaders include IDEXX Board member Rebecca M.
","('Director_Removal', 0.5739491581916809)","('Business_Model_Resilience', 0.06605692207813263)","('Employee_Engagement_Inclusion_And_Diversity', 0.06266649812459946)","(['Anti-Crime Policy & Measures'], 0.5739491581916809)","('NON-ESG', 0.06605692207813263)","('NON-ESG', 0.06266649812459946)"
Line 48,"Henderson,  PhD.
","('Employee_Engagement_Inclusion_And_Diversity', 0.1712479442358017)","('Management_Of_Legal_And_Regulatory_Framework', 0.07382407039403915)","('Ecological_Impacts', 0.07280398905277252)","('NON-ESG', 0.1712479442358017)","('NON-ESG', 0.07382407039403915)","('NON-ESG', 0.07280398905277252)"
Line 49,"Dr. Henderson has been the John and Natty McArthur University  Professor at Harvard University since 2011 and is the former Co-Director  of the Business and Environment Initiative at Harvard Business School.
","('Business_Model_Resilience', 0.5209556818008423)","('Systemic_Risk_Management', 0.05843246728181839)","('Employee_Engagement_Inclusion_And_Diversity', 0.05127960816025734)","(['Codes of Business Conduct'], 0.5209556818008423)","('NON-ESG', 0.05843246728181839)","('NON-ESG', 0.05127960816025734)"
Line 50,"She brings substantial expertise in corporate sustainability, governance  issues and corporate strategy to the IDEXX Board.
","('Management_Of_Legal_And_Regulatory_Framework', 0.24572309851646423)","('Business_Model_Resilience', 0.21095630526542664)","('Director_Removal', 0.09278575330972672)","('NON-ESG', 0.24572309851646423)","('NON-ESG', 0.21095630526542664)","('NON-ESG', 0.09278575330972672)"
Line 51,"Data in this report relates to our wholly-owned facilities and subsidiaries  worldwide unless otherwise noted.
","('Business_Model_Resilience', 0.1559220850467682)","('Customer_Privacy', 0.14347444474697113)","('Director_Removal', 0.1261579543352127)","('NON-ESG', 0.1559220850467682)","('NON-ESG', 0.14347444474697113)","('NON-ESG', 0.1261579543352127)"
Line 52,"Calculation methodologies are noted  where relevant.
","('Management_Of_Legal_And_Regulatory_Framework', 0.7109758853912354)","('Competitive_Behavior', 0.03157174214720726)","('GHG_Emissions', 0.025182705372571945)","(['Corporate Governance'], 0.7109758853912354)","('NON-ESG', 0.03157174214720726)","('NON-ESG', 0.025182705372571945)"
Line 53,"The data reporting period is January through December  of 2017, unless otherwise noted.
","('Management_Of_Legal_And_Regulatory_Framework', 0.339588463306427)","('Physical_Impacts_Of_Climate_Change', 0.08361624926328659)","('Business_Model_Resilience', 0.08043363690376282)","('NON-ESG', 0.339588463306427)","('NON-ESG', 0.08361624926328659)","('NON-ESG', 0.08043363690376282)"
Line 54,"For questions or comments about this report, please contact:   Corporateresponsibility@idexx.comHow We Developed this Report “Sustainable change is no longer limited to  ‘green’ companies.
","('Business_Model_Resilience', 0.5114765763282776)","('Physical_Impacts_Of_Climate_Change', 0.10633893311023712)","('Supply_Chain_Management', 0.06214527785778046)","(['Codes of Business Conduct'], 0.5114765763282776)","('NON-ESG', 0.10633893311023712)","('NON-ESG', 0.06214527785778046)"
Line 55,"It’s incumbent on every  business, every organization to maximize  its efficiency and minimize its environmental  impact.
","('Product_Design_And_Lifecycle_Management', 0.5660906434059143)","('Energy_Management', 0.24006858468055725)","('Business_Model_Resilience', 0.028972472995519638)","(['Product Stewardship'], 0.5660906434059143)","('NON-ESG', 0.24006858468055725)","('NON-ESG', 0.028972472995519638)"
Line 56,"I’m very proud of the work that IDEXX is  doing in this area and fortunate that my position  on the company’s board of directors enables  me to lend my experience and expertise to  help guide IDEXX’s expanding corporate  sustainability efforts.”8We treat each other with trust, respect, and  honesty, placing a high value on accessibility,  collaboration, open communication, clear decision  making, and individual accountability.
","('Business_Ethics', 0.6624244451522827)","('Director_Removal', 0.049010179936885834)","('Human_Rights_And_Community_Relations', 0.047242745757102966)","(['Business Ethics'], 0.6624244451522827)","('NON-ESG', 0.049010179936885834)","('NON-ESG', 0.047242745757102966)"
Line 57,"We provide our employees with diverse  opportunities to learn, contribute, and benefit,  based on merit, results, and values.Empower   and Reward   our EmployeesOur high percentage of engaged employees is   a reflection of our unique culture.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9645551443099976)","('Employee_Health_And_Safety', 0.003817667718976736)","('Human_Rights_And_Community_Relations', 0.00357729266397655)","(['Human Capital Development'], 0.9645551443099976)","('NON-ESG', 0.003817667718976736)","('NON-ESG', 0.00357729266397655)"
Line 58,"Employee engagement has been shown to result in happier employees, greater  employee satisfaction, higher retention, improved productivity and business  performance—even better home lives.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9342901110649109)","('Employee_Health_And_Safety', 0.01050072442740202)","('Labor_Practices', 0.007599767297506332)","(['Human Capital Development'], 0.9342901110649109)","('NON-ESG', 0.01050072442740202)","('NON-ESG', 0.007599767297506332)"
Line 59,"At IDEXX, our most effective employee engagement tool is our unique culture.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9492274522781372)","('Employee_Health_And_Safety', 0.007363797631114721)","('Human_Rights_And_Community_Relations', 0.0064429775811731815)","(['Human Capital Development'], 0.9492274522781372)","('NON-ESG', 0.007363797631114721)","('NON-ESG', 0.0064429775811731815)"
Line 60,"We strive to make IDEXX a place where meaningful work is plentiful, a place  where people like to work.
","('Employee_Engagement_Inclusion_And_Diversity', 0.21954986453056335)","('Employee_Health_And_Safety', 0.18593144416809082)","('Human_Rights_And_Community_Relations', 0.1782170981168747)","('NON-ESG', 0.21954986453056335)","('NON-ESG', 0.18593144416809082)","('NON-ESG', 0.1782170981168747)"
Line 61,"We engage with employees on a regular basis through both our annual  engagement survey and shorter pulse surveys to determine our employees’  feelings about working at IDEXX.
","('Employee_Engagement_Inclusion_And_Diversity', 0.719655454158783)","('Labor_Practices', 0.09298969060182571)","('Employee_Health_And_Safety', 0.052861738950014114)","(['Human Capital Development'], 0.719655454158783)","('NON-ESG', 0.09298969060182571)","('NON-ESG', 0.052861738950014114)"
Line 62,"We are pleased to share some results from   the most recent employee engagement survey conducted in March 2018: Defining the Value of Working at IDEXX At IDEXX the work we do has a meaningful, global impact on animal and  human well-being.
","('Human_Rights_And_Community_Relations', 0.47731703519821167)","('Employee_Health_And_Safety', 0.29224276542663574)","('Employee_Engagement_Inclusion_And_Diversity', 0.05922690033912659)","('NON-ESG', 0.47731703519821167)","('NON-ESG', 0.29224276542663574)","('NON-ESG', 0.05922690033912659)"
Line 63,"We care deeply about animals and our connection to  them.
","('Ecological_Impacts', 0.6356382369995117)","('Human_Rights_And_Community_Relations', 0.11024098843336105)","('Employee_Health_And_Safety', 0.035305529832839966)","(['Natural Capital'], 0.6356382369995117)","('NON-ESG', 0.11024098843336105)","('NON-ESG', 0.035305529832839966)"
Line 64,"This passion fuels our desire to innovate and grow.
","('Business_Model_Resilience', 0.5848347544670105)","('Product_Design_And_Lifecycle_Management', 0.15589511394500732)","('Supply_Chain_Management', 0.0348546989262104)","(['Codes of Business Conduct'], 0.5848347544670105)","('NON-ESG', 0.15589511394500732)","('NON-ESG', 0.0348546989262104)"
Line 65,"With growth comes  opportunity—to learn, to make a difference, to succeed.
","('Employee_Engagement_Inclusion_And_Diversity', 0.48482033610343933)","('Business_Model_Resilience', 0.128714919090271)","('Human_Rights_And_Community_Relations', 0.05181756615638733)","('NON-ESG', 0.48482033610343933)","('NON-ESG', 0.128714919090271)","('NON-ESG', 0.05181756615638733)"
Line 66,"We recently conducted comprehensive research with IDEXX employees to  help us distill what is unique about working at IDEXX.
","('Employee_Engagement_Inclusion_And_Diversity', 0.2557455003261566)","('Labor_Practices', 0.2509884536266327)","('Employee_Health_And_Safety', 0.09093242138624191)","('NON-ESG', 0.2557455003261566)","('NON-ESG', 0.2509884536266327)","('NON-ESG', 0.09093242138624191)"
Line 67,"There are the three  components that define our Employee Value Proposition—a synopsis of why  employees continue to work at IDEXX.
","('Labor_Practices', 0.4624464809894562)","('Employee_Engagement_Inclusion_And_Diversity', 0.1332857310771942)","('Employee_Health_And_Safety', 0.08115962147712708)","('NON-ESG', 0.4624464809894562)","('NON-ESG', 0.1332857310771942)","('NON-ESG', 0.08115962147712708)"
Line 68,"Purpose We support the well-being of more than 40 million pets and 2.5  billion people each year.
","('Access_And_Affordability', 0.4156602919101715)","('Human_Rights_And_Community_Relations', 0.20754903554916382)","('Employee_Health_And_Safety', 0.08594387024641037)","('NON-ESG', 0.4156602919101715)","('NON-ESG', 0.20754903554916382)","('NON-ESG', 0.08594387024641037)"
Line 69,"Each employee’s work here matters.
","('Employee_Health_And_Safety', 0.201908677816391)","('Labor_Practices', 0.18687769770622253)","('Human_Rights_And_Community_Relations', 0.12926939129829407)","('NON-ESG', 0.201908677816391)","('NON-ESG', 0.18687769770622253)","('NON-ESG', 0.12926939129829407)"
Line 70,"Innovation We’re responsible for more than 80% of the identifiable companion  animal diagnostic industry investment in research and development.
","('Ecological_Impacts', 0.20677700638771057)","('Customer_Welfare', 0.13685482740402222)","('GHG_Emissions', 0.1297278106212616)","('NON-ESG', 0.20677700638771057)","('NON-ESG', 0.13685482740402222)","('NON-ESG', 0.1297278106212616)"
Line 71,"By bringing new ideas to life, IDEXX employees help our customers  improve the well-being of animals and people around the world.
","('Human_Rights_And_Community_Relations', 0.6400032639503479)","('Access_And_Affordability', 0.08339131623506546)","('Employee_Health_And_Safety', 0.06235722452402115)","(['Community Relations'], 0.6400032639503479)","('NON-ESG', 0.08339131623506546)","('NON-ESG', 0.06235722452402115)"
