,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 17,"Product and Packaging Design .
","('Product_Design_And_Lifecycle_Management', 0.9264466762542725)","('Selling_Practices_And_Product_Labeling', 0.00855666771531105)","('Supply_Chain_Management', 0.006127653177827597)","(['Product Stewardship'], 0.9264466762542725)","('NON-ESG', 0.00855666771531105)","('NON-ESG', 0.006127653177827597)"
Line 18,"Product Takeback .
","('Product_Design_And_Lifecycle_Management', 0.7357518076896667)","('Product_Quality_And_Safety', 0.03226931765675545)","('Customer_Welfare', 0.025209631770849228)","(['Product Stewardship'], 0.7357518076896667)","('NON-ESG', 0.03226931765675545)","('NON-ESG', 0.025209631770849228)"
Line 19,"People and Communities .
","('Human_Rights_And_Community_Relations', 0.9317983984947205)","('Employee_Engagement_Inclusion_And_Diversity', 0.007062023971229792)","('Employee_Health_And_Safety', 0.0054687270894646645)","(['Community Relations'], 0.9317983984947205)","('NON-ESG', 0.007062023971229792)","('NON-ESG', 0.0054687270894646645)"
Line 20,"Health and Wellbeing .
","('Employee_Health_And_Safety', 0.6820688843727112)","('Access_And_Affordability', 0.1093350350856781)","('Employee_Engagement_Inclusion_And_Diversity', 0.02575789764523506)","(['Operational Eco-Efficiency'], 0.6820688843727112)","('NON-ESG', 0.1093350350856781)","('NON-ESG', 0.02575789764523506)"
Line 21,"Inclusive and Inspiring Culture .
","('Employee_Engagement_Inclusion_And_Diversity', 0.8775456547737122)","('Human_Rights_And_Community_Relations', 0.034026388078927994)","('Access_And_Affordability', 0.008329836651682854)","(['Human Capital Development'], 0.8775456547737122)","('NON-ESG', 0.034026388078927994)","('NON-ESG', 0.008329836651682854)"
Line 22,"Message from the CEOWe are passionate about our mission to simplify and improve the lives of people with diabetes.
","('Employee_Health_And_Safety', 0.4027371406555176)","('Access_And_Affordability', 0.21744388341903687)","('Employee_Engagement_Inclusion_And_Diversity', 0.07250365614891052)","('NON-ESG', 0.4027371406555176)","('NON-ESG', 0.21744388341903687)","('NON-ESG', 0.07250365614891052)"
Line 23,"Along with our unwavering focus  on positively impacting the diabetes community, we are committed to responsible and sustainable growth as a Company.
","('Human_Rights_And_Community_Relations', 0.4923200011253357)","('Business_Model_Resilience', 0.20039814710617065)","('Access_And_Affordability', 0.03374621272087097)","('NON-ESG', 0.4923200011253357)","('NON-ESG', 0.20039814710617065)","('NON-ESG', 0.03374621272087097)"
Line 24,"As  such, I am pleased to share our 2020 Sustainability Report, which details our efforts to implement a comprehensive sustainability  strategy, building on the Company’s existing capabilities while holistically addressing the environmental, social, and governance  (ESG) issues that impact our business.
","('Business_Model_Resilience', 0.35056135058403015)","('Human_Rights_And_Community_Relations', 0.2714940011501312)","('Physical_Impacts_Of_Climate_Change', 0.06662964820861816)","('NON-ESG', 0.35056135058403015)","('NON-ESG', 0.2714940011501312)","('NON-ESG', 0.06662964820861816)"
Line 25,"This important work is being led by our newly appointed Chief Sustainability Officer and supported by a Global Sustainability  function to foster deeper collaboration across the entire business.
","('Business_Model_Resilience', 0.4265649616718292)","('Supply_Chain_Management', 0.08134151995182037)","('Product_Design_And_Lifecycle_Management', 0.06822400540113449)","('NON-ESG', 0.4265649616718292)","('NON-ESG', 0.08134151995182037)","('NON-ESG', 0.06822400540113449)"
Line 26,"Our sustainability strategy focuses on three pillars: Resilient  Operations, Sustainable Product Innovation, and People and Communities.
","('Product_Design_And_Lifecycle_Management', 0.6848626136779785)","('Business_Model_Resilience', 0.16588105261325836)","('Supply_Chain_Management', 0.027237743139266968)","(['Product Stewardship'], 0.6848626136779785)","('NON-ESG', 0.16588105261325836)","('NON-ESG', 0.027237743139266968)"
Line 27,"Targeted areas address sustainable operations and  supplier responsibility, product design and packaging, and our inclusivity and inspirational culture.
","('Product_Design_And_Lifecycle_Management', 0.9350214004516602)","('Supply_Chain_Management', 0.015271062962710857)","('Customer_Welfare', 0.0047928751446306705)","(['Product Stewardship'], 0.9350214004516602)","('NON-ESG', 0.015271062962710857)","('NON-ESG', 0.0047928751446306705)"
Line 28,"Together, these focus areas do more than just align key initiatives for responsible growth.
","('Management_Of_Legal_And_Regulatory_Framework', 0.29259437322616577)","('Human_Rights_And_Community_Relations', 0.2683773934841156)","('Access_And_Affordability', 0.11295325309038162)","('NON-ESG', 0.29259437322616577)","('NON-ESG', 0.2683773934841156)","('NON-ESG', 0.11295325309038162)"
Line 29,"They create differentiated opportunities  to help set ambitious goals for the future while we continue to break barriers with consumer-focused innovations such as  Omnipod®, Omnipod DASH®, and our latest product generation Omnipod® 5 Automated Insulin Delivery System, expected to  launch in 2021.
","('Product_Design_And_Lifecycle_Management', 0.9102243781089783)","('Customer_Welfare', 0.02422592230141163)","('Selling_Practices_And_Product_Labeling', 0.007359382230788469)","(['Product Stewardship'], 0.9102243781089783)","('NON-ESG', 0.02422592230141163)","('NON-ESG', 0.007359382230788469)"
Line 30,"Our pursuit of sustainability took on a broader meaning for Insulet during the pandemic as the impact of COVID-19 changed our  Company and the world.
","('Business_Model_Resilience', 0.5357884764671326)","('Systemic_Risk_Management', 0.18849967420101166)","('Physical_Impacts_Of_Climate_Change', 0.08379535377025604)","(['Codes of Business Conduct'], 0.5357884764671326)","('NON-ESG', 0.18849967420101166)","('NON-ESG', 0.08379535377025604)"
Line 31,"Within Insulet, our response meant not only completely changing how we work, but also a heightened  focus on ensuring that our customers maintained uninterrupted access to our life-changing products.
","('Product_Design_And_Lifecycle_Management', 0.9562813639640808)","('Customer_Welfare', 0.004351290874183178)","('Business_Model_Resilience', 0.0039655473083257675)","(['Product Stewardship'], 0.9562813639640808)","('NON-ESG', 0.004351290874183178)","('NON-ESG', 0.0039655473083257675)"
Line 32,"Overnight, Insulet made  significant adjustments across all of our key activities to mitigate and address these challenges.
","('Systemic_Risk_Management', 0.7480459809303284)","('Business_Model_Resilience', 0.10135030746459961)","('Supply_Chain_Management', 0.03640691936016083)","(['Risk & Crisis Management'], 0.7480459809303284)","('NON-ESG', 0.10135030746459961)","('NON-ESG', 0.03640691936016083)"
Line 33,"I believe our customer-first mindset and unrelenting commitment to quality, value, and service unified our employees.
","('Business_Model_Resilience', 0.26755642890930176)","('Product_Design_And_Lifecycle_Management', 0.25645017623901367)","('Employee_Engagement_Inclusion_And_Diversity', 0.07380764186382294)","('NON-ESG', 0.26755642890930176)","('NON-ESG', 0.25645017623901367)","('NON-ESG', 0.07380764186382294)"
Line 34,"Our team  brought the same spirit of innovation as seen in our products to every challenge, implementing countless new initiatives.
","('Product_Design_And_Lifecycle_Management', 0.9560752511024475)","('Product_Quality_And_Safety', 0.005435502156615257)","('Business_Model_Resilience', 0.004105952102690935)","(['Product Stewardship'], 0.9560752511024475)","('NON-ESG', 0.005435502156615257)","('NON-ESG', 0.004105952102690935)"
Line 35,"These  included an enhanced customer financial assistance program and virtual customer training to ensure access, availability, and  successful use at critical times.
","('Access_And_Affordability', 0.22183026373386383)","('Customer_Welfare', 0.08573608845472336)","('Customer_Privacy', 0.08451620489358902)","('NON-ESG', 0.22183026373386383)","('NON-ESG', 0.08573608845472336)","('NON-ESG', 0.08451620489358902)"
Line 36,"I invite you to read our special section on COVID-19, which fully details our efforts.
","('Management_Of_Legal_And_Regulatory_Framework', 0.2872394919395447)","('Business_Model_Resilience', 0.12946392595767975)","('GHG_Emissions', 0.09524015337228775)","('NON-ESG', 0.2872394919395447)","('NON-ESG', 0.12946392595767975)","('NON-ESG', 0.09524015337228775)"
Line 37,"Insulet’s unified response to the pandemic gave each of us a sense of pride and purpose amidst unprecedented circumstances.
","('Critical_Incident_Risk_Management', 0.3041221499443054)","('Physical_Impacts_Of_Climate_Change', 0.29514390230178833)","('Systemic_Risk_Management', 0.13420222699642181)","('NON-ESG', 0.3041221499443054)","('NON-ESG', 0.29514390230178833)","('NON-ESG', 0.13420222699642181)"
Line 38,"Moreover, this work intensified our commitment to work in a more collaborative, empathetic, and comprehensive way as we address  the business impacts on our people and the planet.
","('Human_Rights_And_Community_Relations', 0.7878073453903198)","('Business_Model_Resilience', 0.044457342475652695)","('Access_And_Affordability', 0.024580059573054314)","(['Community Relations'], 0.7878073453903198)","('NON-ESG', 0.044457342475652695)","('NON-ESG', 0.024580059573054314)"
Line 39,"I am so proud of the adaptability and total engagement of all employees.
","('Business_Model_Resilience', 0.502945065498352)","('Employee_Engagement_Inclusion_And_Diversity', 0.08098158985376358)","('Product_Design_And_Lifecycle_Management', 0.06679188460111618)","(['Codes of Business Conduct'], 0.502945065498352)","('NON-ESG', 0.08098158985376358)","('NON-ESG', 0.06679188460111618)"
Line 40,"In the midst of these adjustments during the pandemic, we also celebrated Insulet’s 20th year in business.
","('Physical_Impacts_Of_Climate_Change', 0.5083266496658325)","('Systemic_Risk_Management', 0.16288402676582336)","('Air_Quality', 0.05335970222949982)","(['Climate Change'], 0.5083266496658325)","('NON-ESG', 0.16288402676582336)","('NON-ESG', 0.05335970222949982)"
Line 41,"We have much  to be proud of, with an average annual revenue growth of 20% over the past five years.
","('Systemic_Risk_Management', 0.35916200280189514)","('Business_Model_Resilience', 0.34250256419181824)","('Supply_Chain_Management', 0.042085837572813034)","('NON-ESG', 0.35916200280189514)","('NON-ESG', 0.34250256419181824)","('NON-ESG', 0.042085837572813034)"
Line 42,"This increase not only highlights our  accomplishments, but it clearly demonstrates that how we operate is just as important as the bottom line.
","('Business_Model_Resilience', 0.4071556627750397)","('Business_Ethics', 0.09361573308706284)","('Systemic_Risk_Management', 0.08735931664705276)","('NON-ESG', 0.4071556627750397)","('NON-ESG', 0.09361573308706284)","('NON-ESG', 0.08735931664705276)"
Line 43,"Hypergrowth warrants  hyper attention to sustainability, and Insulet is committed to responsible business practices that help our customers, employees,  and communities thrive.
","('Business_Model_Resilience', 0.40634626150131226)","('Human_Rights_And_Community_Relations', 0.20331035554409027)","('Product_Design_And_Lifecycle_Management', 0.06794041395187378)","('NON-ESG', 0.40634626150131226)","('NON-ESG', 0.20331035554409027)","('NON-ESG', 0.06794041395187378)"
Line 44,"Thank you for joining us on this journey and learning more about sustainability at Insulet.
","('Business_Model_Resilience', 0.257074236869812)","('Product_Design_And_Lifecycle_Management', 0.24288183450698853)","('Supply_Chain_Management', 0.12976635992527008)","('NON-ESG', 0.257074236869812)","('NON-ESG', 0.24288183450698853)","('NON-ESG', 0.12976635992527008)"
Line 45,"Sincerely, Shacey Petrovic President and Chief Executive Officer Message from the CEO Message from the CSOAs we reflect on our progress and continue to shape our sustainability roadmap, we are cognizant of our increasing  responsibilities and opportunities to address and bring awareness to global imperatives and create lasting value for our diverse  set of stakeholders.
","('Business_Model_Resilience', 0.6060642004013062)","('Human_Rights_And_Community_Relations', 0.05537474527955055)","('Product_Design_And_Lifecycle_Management', 0.04681989178061485)","(['Codes of Business Conduct'], 0.6060642004013062)","('NON-ESG', 0.05537474527955055)","('NON-ESG', 0.04681989178061485)"
Line 46,"I am honored to lead this charge as Insulet’s first Chief Sustainability Officer and partner with my colleagues  and larger ecosystem to focus on Insulet’s sustainability vision to “Deliver growth with purpose: innovating to improve lives and  preserve our planet.” Change needs to happen now.
","('Business_Model_Resilience', 0.7525104284286499)","('Product_Design_And_Lifecycle_Management', 0.04473445937037468)","('Supply_Chain_Management', 0.03362102434039116)","(['Codes of Business Conduct'], 0.7525104284286499)","('NON-ESG', 0.04473445937037468)","('NON-ESG', 0.03362102434039116)"
Line 47,"Therefore, driven by our leadership team, we embarked on our effort with a sense of urgency and  purpose to develop a comprehensive strategy that considered our most important ESG issues.
","('Business_Model_Resilience', 0.4201223850250244)","('Human_Rights_And_Community_Relations', 0.15581709146499634)","('Systemic_Risk_Management', 0.06505478918552399)","('NON-ESG', 0.4201223850250244)","('NON-ESG', 0.15581709146499634)","('NON-ESG', 0.06505478918552399)"
Line 48,"We accelerated our work by undertaking a research and stakeholder-focused process to both validate our understanding and  illuminate new opportunities about our most important sustainability topics.
","('Business_Model_Resilience', 0.5149235129356384)","('Human_Rights_And_Community_Relations', 0.05633315071463585)","('Supply_Chain_Management', 0.050859417766332626)","(['Codes of Business Conduct'], 0.5149235129356384)","('NON-ESG', 0.05633315071463585)","('NON-ESG', 0.050859417766332626)"
Line 49,"You can learn more about these results by reading  the Materiality and Stakeholder Engagement section of this report.
","('Human_Rights_And_Community_Relations', 0.3739015758037567)","('Business_Model_Resilience', 0.17450234293937683)","('Management_Of_Legal_And_Regulatory_Framework', 0.0827774628996849)","('NON-ESG', 0.3739015758037567)","('NON-ESG', 0.17450234293937683)","('NON-ESG', 0.0827774628996849)"
Line 50,"Leveraging the results of this exercise, we took the next step by conducting an even deeper dive on our business, our long-term  goals, and most importantly, our stakeholders’ key expectations, to develop a comprehensive sustainability strategy.
","('Business_Model_Resilience', 0.8274989128112793)","('Product_Design_And_Lifecycle_Management', 0.023585183545947075)","('Supply_Chain_Management', 0.021403973922133446)","(['Codes of Business Conduct'], 0.8274989128112793)","('NON-ESG', 0.023585183545947075)","('NON-ESG', 0.021403973922133446)"
Line 51,"The challenges and opportunities of 2020 further demonstrated the need for a holistic, Company-wide approach to sustainability.
","('Business_Model_Resilience', 0.5390362739562988)","('Systemic_Risk_Management', 0.06756820529699326)","('Supply_Chain_Management', 0.06392411142587662)","(['Codes of Business Conduct'], 0.5390362739562988)","('NON-ESG', 0.06756820529699326)","('NON-ESG', 0.06392411142587662)"
Line 52,"Never has it been clearer that companies must be focused on strong, resilient operations, sustainable products and innovation,  and their people and communities.
","('Product_Design_And_Lifecycle_Management', 0.4416651427745819)","('Business_Model_Resilience', 0.35487866401672363)","('Supply_Chain_Management', 0.024519173428416252)","('NON-ESG', 0.4416651427745819)","('NON-ESG', 0.35487866401672363)","('NON-ESG', 0.024519173428416252)"
Line 53,"In real time, we saw how our business model and work-to-date prepared us to continue  serving our customers, find new and better ways to foster collaboration, and ensure access for the global diabetes community.
","('Access_And_Affordability', 0.753617525100708)","('Human_Rights_And_Community_Relations', 0.03660597652196884)","('Employee_Engagement_Inclusion_And_Diversity', 0.03088432177901268)","(['Health Outcome Contribution'], 0.753617525100708)","('NON-ESG', 0.03660597652196884)","('NON-ESG', 0.03088432177901268)"
Line 54,"At Insulet, our success will be measured by how we are improving lives and outcomes for people with diabetes.
","('Access_And_Affordability', 0.43327394127845764)","('Employee_Health_And_Safety', 0.15614035725593567)","('Product_Quality_And_Safety', 0.0791788250207901)","('NON-ESG', 0.43327394127845764)","('NON-ESG', 0.15614035725593567)","('NON-ESG', 0.0791788250207901)"
Line 55,"Our “North Stars”  of product quality and safety, affordability and accessibility, customer centricity, and more are authentic to who we are today and  will help us continue transforming our business moving forward.
","('Product_Design_And_Lifecycle_Management', 0.7788679003715515)","('Product_Quality_And_Safety', 0.1272510141134262)","('Selling_Practices_And_Product_Labeling', 0.012294280342757702)","(['Product Stewardship'], 0.7788679003715515)","('NON-ESG', 0.1272510141134262)","('NON-ESG', 0.012294280342757702)"
Line 56,"Our next steps on strategy implementation will focus on establishing foundational programs and baselines for both immediate  advancements and long-term goals aligned with leading frameworks and best practices.
","('Management_Of_Legal_And_Regulatory_Framework', 0.5021384954452515)","('Business_Model_Resilience', 0.1269492655992508)","('Human_Rights_And_Community_Relations', 0.0935199111700058)","(['Corporate Governance'], 0.5021384954452515)","('NON-ESG', 0.1269492655992508)","('NON-ESG', 0.0935199111700058)"
Line 57,"Moreover, our inclusive culture will  continue to strengthen our capabilities to empower strategic action and engagement in new business models.
","('Employee_Engagement_Inclusion_And_Diversity', 0.5904505252838135)","('Business_Model_Resilience', 0.1080808937549591)","('Human_Rights_And_Community_Relations', 0.09019281715154648)","(['Human Capital Development'], 0.5904505252838135)","('NON-ESG', 0.1080808937549591)","('NON-ESG', 0.09019281715154648)"
Line 58,"Together, we are focused, we are driven, and we are inspired.
","('Employee_Engagement_Inclusion_And_Diversity', 0.20751260221004486)","('Business_Model_Resilience', 0.1794489473104477)","('Human_Rights_And_Community_Relations', 0.11959719657897949)","('NON-ESG', 0.20751260221004486)","('NON-ESG', 0.1794489473104477)","('NON-ESG', 0.11959719657897949)"
Line 59,"As an organization poised to continue our growth as we deliver life- changing products in innovative ways, we are incorporating sustainability best practices in everything we do.
","('Product_Design_And_Lifecycle_Management', 0.965857207775116)","('Product_Quality_And_Safety', 0.0035146367736160755)","('Customer_Welfare', 0.0030838693492114544)","(['Product Stewardship'], 0.965857207775116)","('NON-ESG', 0.0035146367736160755)","('NON-ESG', 0.0030838693492114544)"
Line 60,"So much of what we  already do has social impacts on a broad scale as we simplify life and improve outcomes for our customers and work relentlessly  to bring advanced technology to the market.
","('Human_Rights_And_Community_Relations', 0.7832586169242859)","('Business_Model_Resilience', 0.03636697679758072)","('Access_And_Affordability', 0.018597543239593506)","(['Community Relations'], 0.7832586169242859)","('NON-ESG', 0.03636697679758072)","('NON-ESG', 0.018597543239593506)"
Line 61,"Our 2020 Sustainability Report details where we are today and looks ahead to where we desire to be in the future.
","('Business_Model_Resilience', 0.40043386816978455)","('Product_Design_And_Lifecycle_Management', 0.19614866375923157)","('Supply_Chain_Management', 0.05876311659812927)","('NON-ESG', 0.40043386816978455)","('NON-ESG', 0.19614866375923157)","('NON-ESG', 0.05876311659812927)"
Line 62,"Your input and  feedback will be key along the way as we hold ourselves to the highest standards, deliver on our goals, and enable our customers  to enjoy simplicity, freedom, and healthier lives.
","('Product_Design_And_Lifecycle_Management', 0.2698696255683899)","('Business_Model_Resilience', 0.12865805625915527)","('Product_Quality_And_Safety', 0.10735254734754562)","('NON-ESG', 0.2698696255683899)","('NON-ESG', 0.12865805625915527)","('NON-ESG', 0.10735254734754562)"
Line 63,"Thank you for your support throughout this exciting and important journey.
","('Human_Rights_And_Community_Relations', 0.2643932104110718)","('Employee_Engagement_Inclusion_And_Diversity', 0.07324209064245224)","('Management_Of_Legal_And_Regulatory_Framework', 0.07162296026945114)","('NON-ESG', 0.2643932104110718)","('NON-ESG', 0.07324209064245224)","('NON-ESG', 0.07162296026945114)"
Line 64,"Thank you, Lisa Brady Vice President, Global Sustainability and Chief Sustainability Officer Message from the CSO About InsuletAbout Insulet Insulet Corporation (Insulet or the Company), headquartered in Massachusetts, is an innovative medical device company  dedicated to simplifying life for people with diabetes and other conditions through its Omnipod product platform.
","('Product_Quality_And_Safety', 0.23965857923030853)","('Customer_Welfare', 0.16429957747459412)","('Product_Design_And_Lifecycle_Management', 0.12510615587234497)","('NON-ESG', 0.23965857923030853)","('NON-ESG', 0.16429957747459412)","('NON-ESG', 0.12510615587234497)"
Line 65,"The Omnipod®  Insulin Management System (Omnipod System) provides a unique alternative to traditional insulin delivery methods.
","('Customer_Welfare', 0.3021903932094574)","('Access_And_Affordability', 0.13732381165027618)","('Product_Design_And_Lifecycle_Management', 0.08647975325584412)","('NON-ESG', 0.3021903932094574)","('NON-ESG', 0.13732381165027618)","('NON-ESG', 0.08647975325584412)"
Line 66,"Founded in  2000 (NASDAQ: PODD), Insulet operates with a customer-centric focus to supply high-quality products and expand the use of  insulin pump therapy.
","('Product_Design_And_Lifecycle_Management', 0.750308632850647)","('Customer_Welfare', 0.08235029131174088)","('Product_Quality_And_Safety', 0.040691062808036804)","(['Product Stewardship'], 0.750308632850647)","('NON-ESG', 0.08235029131174088)","('NON-ESG', 0.040691062808036804)"
Line 67,"The first generation of our Omnipod portfolio improves on traditional insulin pumps by being the first tubeless device to deliver  insulin for up to three days with no tubes or multiple daily injections.
","('Access_And_Affordability', 0.3527489900588989)","('Customer_Welfare', 0.1966341882944107)","('Selling_Practices_And_Product_Labeling', 0.07457330077886581)","('NON-ESG', 0.3527489900588989)","('NON-ESG', 0.1966341882944107)","('NON-ESG', 0.07457330077886581)"
Line 68,"Eliminating the necessity of handling insertion needles,  the waterproof[1] Pod provides automated, virtually pain-free insertion, holds up to 200 units of insulin, replaces up to 14 daily  injections, and delivers continuous insulin through customizable basal rates and bolus amounts.
","('Customer_Welfare', 0.17037542164325714)","('Access_And_Affordability', 0.16454793512821198)","('Employee_Health_And_Safety', 0.1505153328180313)","('NON-ESG', 0.17037542164325714)","('NON-ESG', 0.16454793512821198)","('NON-ESG', 0.1505153328180313)"
Line 69,"The Pod is wirelessly controlled  by a handheld device called a Personal Diabetes Manager (PDM) that is simple and intuitive to use.
","('Data_Security', 0.4530543386936188)","('Energy_Management', 0.13887286186218262)","('Product_Design_And_Lifecycle_Management', 0.06781283020973206)","('NON-ESG', 0.4530543386936188)","('NON-ESG', 0.13887286186218262)","('NON-ESG', 0.06781283020973206)"
Line 70,"The Omnipod DASH® Insulin Management System (Omnipod DASH or DASH) took the foundation of Omnipod and embedded  Bluetooth® low energy technology into the Pod, enabling it to communicate with other devices, including the new and modernized  touchscreen PDM.
","('Energy_Management', 0.3676517903804779)","('Data_Security', 0.2830798327922821)","('Product_Design_And_Lifecycle_Management', 0.06103066727519035)","('NON-ESG', 0.3676517903804779)","('NON-ESG', 0.2830798327922821)","('NON-ESG', 0.06103066727519035)"
Line 71,"With Bluetooth wireless technology in the Pod, Omnipod DASH is capable of offering two mobile applications  (Omnipod DISPLAY™ and Omnipod VIEW™) which allow users quick and easy access to their PDM data on their smartphone and  the option to share therapy status information with up to 12 friends or family members.
","('Customer_Privacy', 0.7082216739654541)","('Data_Security', 0.1584036648273468)","('Human_Rights_And_Community_Relations', 0.01091870479285717)","(['Privacy Protection'], 0.7082216739654541)","('NON-ESG', 0.1584036648273468)","('NON-ESG', 0.01091870479285717)"
Line 72,"Omnipod DASH also has complimentary  Omnipod iPhone widgets, which give users the ability to see their Continuous Glucose Monitoring (CGM) data and insulin delivery  information together on a single screen on their personal iOS mobile device.
","('Customer_Privacy', 0.5855773687362671)","('Data_Security', 0.2357565462589264)","('Selling_Practices_And_Product_Labeling', 0.018408728763461113)","(['Privacy Protection'], 0.5855773687362671)","('NON-ESG', 0.2357565462589264)","('NON-ESG', 0.018408728763461113)"
Line 73,"Omnipod DASH simplifies insulin control for people  diagnosed with Type 1 or insulin-requiring Type 2 diabetes and is the only insulin pump to receive both the Diabetes Technology  Society (DTSec) Cybersecurity Standard for Connected Diabetes Device Security certification and International Organization for  Standardization (ISO) 27001 certification for information security and safety.
","('Data_Security', 0.9401560425758362)","('Business_Ethics', 0.0062740216962993145)","('Systemic_Risk_Management', 0.0051674614660441875)","(['Information Security/Cybersecurity & System Availability'], 0.9401560425758362)","('NON-ESG', 0.0062740216962993145)","('NON-ESG', 0.0051674614660441875)"
