,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 12,"Through it all, I’m so  proud of how our leadership team navigated the ever-changing  situation, and how our employee base rallied in incredible ways   to make a massive difference in the world.
","('Employee_Engagement_Inclusion_And_Diversity', 0.5737726092338562)","('Business_Model_Resilience', 0.15395835041999817)","('Human_Rights_And_Community_Relations', 0.04814208671450615)","(['Human Capital Development'], 0.5737726092338562)","('NON-ESG', 0.15395835041999817)","('NON-ESG', 0.04814208671450615)"
Line 13,"It’s important to recognize that the impact we had—and the  financial results that followed—didn’t just magically happen  overnight.
","('Systemic_Risk_Management', 0.7380765676498413)","('Business_Model_Resilience', 0.13056717813014984)","('Physical_Impacts_Of_Climate_Change', 0.022001957520842552)","(['Risk & Crisis Management'], 0.7380765676498413)","('NON-ESG', 0.13056717813014984)","('NON-ESG', 0.022001957520842552)"
Line 14,"Instead, our successes were the cumulative effect of  many decisions—strategic, operational and cultural—made over the last several years.
","('Business_Model_Resilience', 0.4644811749458313)","('Systemic_Risk_Management', 0.2933076024055481)","('Competitive_Behavior', 0.04226220026612282)","('NON-ESG', 0.4644811749458313)","('NON-ESG', 0.2933076024055481)","('NON-ESG', 0.04226220026612282)"
Line 15,"One of these foundational activities was defining, and centering  our culture around, our Purpose, Passion and Promise.
","('Human_Rights_And_Community_Relations', 0.28470367193222046)","('Employee_Engagement_Inclusion_And_Diversity', 0.16670015454292297)","('Business_Model_Resilience', 0.1275268793106079)","('NON-ESG', 0.28470367193222046)","('NON-ESG', 0.16670015454292297)","('NON-ESG', 0.1275268793106079)"
Line 16,"As a  reminder, our Purpose is to enable healthier lives everywhere,  every day.
","('Employee_Health_And_Safety', 0.6285593509674072)","('Access_And_Affordability', 0.12965786457061768)","('Product_Design_And_Lifecycle_Management', 0.038235459476709366)","(['Operational Eco-Efficiency'], 0.6285593509674072)","('NON-ESG', 0.12965786457061768)","('NON-ESG', 0.038235459476709366)"
Line 17,"Our Passion is to become global champions of women’s health.
","('Employee_Health_And_Safety', 0.6469884514808655)","('Access_And_Affordability', 0.08157417178153992)","('Employee_Engagement_Inclusion_And_Diversity', 0.060406915843486786)","(['Operational Eco-Efficiency'], 0.6469884514808655)","('NON-ESG', 0.08157417178153992)","('NON-ESG', 0.060406915843486786)"
Line 18,"And our Promise is The Science of Sure, which  is a commitment to provide healthcare professionals clinically  differentiated, high quality products.
","('Product_Design_And_Lifecycle_Management', 0.7817426919937134)","('Customer_Welfare', 0.07221072912216187)","('Product_Quality_And_Safety', 0.030294040217995644)","(['Product Stewardship'], 0.7817426919937134)","('NON-ESG', 0.07221072912216187)","('NON-ESG', 0.030294040217995644)"
Line 19,"2020 was a year in which we lived these principles more fully and  successfully than ever before.
","('Human_Rights_And_Community_Relations', 0.27743765711784363)","('Business_Model_Resilience', 0.2001548856496811)","('Management_Of_Legal_And_Regulatory_Framework', 0.10197637230157852)","('NON-ESG', 0.27743765711784363)","('NON-ESG', 0.2001548856496811)","('NON-ESG', 0.10197637230157852)"
Line 20,"At the same time, the enormous  challenges the world faced—from the pandemic to systemic  racism—provided opportunities to further refine how we do business, how we interact with each other, and how we measure  success.
","('Systemic_Risk_Management', 0.9375239610671997)","('Business_Model_Resilience', 0.013268978334963322)","('Supply_Chain_Management', 0.0066788955591619015)","(['Risk & Crisis Management'], 0.9375239610671997)","('NON-ESG', 0.013268978334963322)","('NON-ESG', 0.0066788955591619015)"
Line 21,"Although these challenges were both unexpected and  unwanted, they made us stronger for the future as we continue to  evolve and grow.
","('Business_Model_Resilience', 0.669196367263794)","('Systemic_Risk_Management', 0.05066389963030815)","('Human_Rights_And_Community_Relations', 0.032632164657115936)","(['Codes of Business Conduct'], 0.669196367263794)","('NON-ESG', 0.05066389963030815)","('NON-ESG', 0.032632164657115936)"
Line 22,"We look forward to telling you more throughout this sustainability  report.
","('Business_Model_Resilience', 0.3141357898712158)","('Supply_Chain_Management', 0.13217569887638092)","('Product_Design_And_Lifecycle_Management', 0.1109347715973854)","('NON-ESG', 0.3141357898712158)","('NON-ESG', 0.13217569887638092)","('NON-ESG', 0.1109347715973854)"
Line 23,"To set the stage, I’d like to discuss three topics in this letter.
","('Management_Of_Legal_And_Regulatory_Framework', 0.3319544196128845)","('Business_Model_Resilience', 0.11877334117889404)","('Systemic_Risk_Management', 0.043907687067985535)","('NON-ESG', 0.3319544196128845)","('NON-ESG', 0.11877334117889404)","('NON-ESG', 0.043907687067985535)"
Line 24,"First, the difference we made—and are still making—in the  fight against COVID-19.
","('Competitive_Behavior', 0.5804316997528076)","('Management_Of_Legal_And_Regulatory_Framework', 0.08791446685791016)","('Business_Model_Resilience', 0.04545316845178604)","(['Business Ethics'], 0.5804316997528076)","('NON-ESG', 0.08791446685791016)","('NON-ESG', 0.04545316845178604)"
Line 25,"Second, some of the internal actions that  made our contributions possible.
","('Management_Of_Legal_And_Regulatory_Framework', 0.612975001335144)","('Business_Ethics', 0.09591063857078552)","('Competitive_Behavior', 0.05748350918292999)","(['Corporate Governance'], 0.612975001335144)","('NON-ESG', 0.09591063857078552)","('NON-ESG', 0.05748350918292999)"
Line 26,"And third, how we’re striving to promote racial and social equality, both in terms of our products  and our people.
","('Employee_Engagement_Inclusion_And_Diversity', 0.4593234062194824)","('Human_Rights_And_Community_Relations', 0.38214561343193054)","('Employee_Health_And_Safety', 0.02089953050017357)","('NON-ESG', 0.4593234062194824)","('NON-ESG', 0.38214561343193054)","('NON-ESG', 0.02089953050017357)"
Line 27,"Making a Huge Difference in the COVID-19 Fight For decades, Hologic’s passion has been women’s health.
","('Employee_Health_And_Safety', 0.45792025327682495)","('Employee_Engagement_Inclusion_And_Diversity', 0.1652899831533432)","('Access_And_Affordability', 0.09858376532793045)","('NON-ESG', 0.45792025327682495)","('NON-ESG', 0.1652899831533432)","('NON-ESG', 0.09858376532793045)"
Line 28,"As I  said in this letter a year ago, no company has done more to fight  cervical and breast cancer than we have.
","('Employee_Health_And_Safety', 0.5041841268539429)","('Employee_Engagement_Inclusion_And_Diversity', 0.1705358773469925)","('Access_And_Affordability', 0.04549924284219742)","(['Operational Eco-Efficiency'], 0.5041841268539429)","('NON-ESG', 0.1705358773469925)","('NON-ESG', 0.04549924284219742)"
Line 29,"And our commitment to women’s health remains inviolable.
","('Employee_Health_And_Safety', 0.4946146011352539)","('Access_And_Affordability', 0.15193168818950653)","('Employee_Engagement_Inclusion_And_Diversity', 0.10163156688213348)","('NON-ESG', 0.4946146011352539)","('NON-ESG', 0.15193168818950653)","('NON-ESG', 0.10163156688213348)"
Line 30,"But throughout 2020, we added another chapter to our already  rich history by playing an indisputable and vital role in the fight  against the COVID-19 pandemic, the worst public health crisis  most of us have ever experienced—and hopefully ever will.
","('Physical_Impacts_Of_Climate_Change', 0.44465553760528564)","('Critical_Incident_Risk_Management', 0.28171077370643616)","('Systemic_Risk_Management', 0.0402105487883091)","('NON-ESG', 0.44465553760528564)","('NON-ESG', 0.28171077370643616)","('NON-ESG', 0.0402105487883091)"
Line 31,"Although we developed the first FDA-cleared molecular diagnos - tic test decades ago, and built tremendous scientific expertise  in infectious disease detection, we had always been somewhat  of a niche player in the broader diagnostics industry.
","('Competitive_Behavior', 0.20564770698547363)","('Customer_Welfare', 0.1276312917470932)","('Systemic_Risk_Management', 0.07338330894708633)","('NON-ESG', 0.20564770698547363)","('NON-ESG', 0.1276312917470932)","('NON-ESG', 0.07338330894708633)"
Line 32,"But when  the pandemic hit, and it became clear that massive amounts of  coronavirus testing would be needed to save lives and safely  re-open economies, we were prepared for the moment.
","('Critical_Incident_Risk_Management', 0.2610169053077698)","('Physical_Impacts_Of_Climate_Change', 0.15664629638195038)","('Systemic_Risk_Management', 0.07000016421079636)","('NON-ESG', 0.2610169053077698)","('NON-ESG', 0.15664629638195038)","('NON-ESG', 0.07000016421079636)"
Line 33,"We developed two highly accurate molecular tests in a matter of  months, a process that would normally take years.
","('Competitive_Behavior', 0.30359476804733276)","('Customer_Welfare', 0.0852954238653183)","('Energy_Management', 0.07438002526760101)","('NON-ESG', 0.30359476804733276)","('NON-ESG', 0.0852954238653183)","('NON-ESG', 0.07438002526760101)"
Line 34,"And we more than doubled total molecular diagnostic production capacity—a process that would normally take eight to 10 years—in roughly six months.
","('Energy_Management', 0.7313984632492065)","('Supply_Chain_Management', 0.04995943233370781)","('GHG_Emissions', 0.029876334592700005)","(['Operational Eco-Efficiency'], 0.7313984632492065)","('NON-ESG', 0.04995943233370781)","('NON-ESG', 0.029876334592700005)"
Line 35,"Based on these efforts, in calendar 2020 we distributed  approximately 68 million COVID tests to customers in 40 countries, Steve MacMillan, Chairman, President and CEO 2020 Hologic Sustainability Report  3  Introduction   The Globe  Culture & Society  Governance 2 2020 Hologic Sustainability Report quite literally enabling healthier lives everywhere, every day.
","('Business_Model_Resilience', 0.3454413414001465)","('Product_Design_And_Lifecycle_Management', 0.19369882345199585)","('Supply_Chain_Management', 0.04854991286993027)","('NON-ESG', 0.3454413414001465)","('NON-ESG', 0.19369882345199585)","('NON-ESG', 0.04854991286993027)"
Line 36,"Given the unprecedented demand for our products, our goal was  always to communicate available supply to our customers without  overpromising, which helped us build credibility and set the stage  for future business growth.
","('Product_Design_And_Lifecycle_Management', 0.9275473356246948)","('Supply_Chain_Management', 0.018596002832055092)","('Energy_Management', 0.005968514364212751)","(['Product Stewardship'], 0.9275473356246948)","('NON-ESG', 0.018596002832055092)","('NON-ESG', 0.005968514364212751)"
Line 37,"We were able to make such a huge impact against COVID-19  because, over the last several years, we had installed nearly 2,000  Panther® instruments, on which our molecular tests run, in all 50  U.S. states and around the world.
","('GHG_Emissions', 0.21568980813026428)","('Competitive_Behavior', 0.20338886976242065)","('Management_Of_Legal_And_Regulatory_Framework', 0.07351704686880112)","('NON-ESG', 0.21568980813026428)","('NON-ESG', 0.20338886976242065)","('NON-ESG', 0.07351704686880112)"
Line 38,"Because of their sophisticated  automation, each Panther system can generate more than 1,000  test results in a 24-hour period, making them critical tools for  high-volume COVID testing.
","('Competitive_Behavior', 0.42848220467567444)","('Energy_Management', 0.0978657677769661)","('Management_Of_Legal_And_Regulatory_Framework', 0.050813253968954086)","('NON-ESG', 0.42848220467567444)","('NON-ESG', 0.0978657677769661)","('NON-ESG', 0.050813253968954086)"
Line 39,"By combining our huge test manufacturing capacity with the  largest installed base of fully automated instruments, we created a  breakthrough in coronavirus testing.
","('Product_Quality_And_Safety', 0.1710214912891388)","('Access_And_Affordability', 0.08667784929275513)","('Competitive_Behavior', 0.083275206387043)","('NON-ESG', 0.1710214912891388)","('NON-ESG', 0.08667784929275513)","('NON-ESG', 0.083275206387043)"
Line 40,"Our products have boosted  diagnostic capabilities around the world, and testing volumes have  continued to increase.
","('Product_Design_And_Lifecycle_Management', 0.7587577104568481)","('Product_Quality_And_Safety', 0.06548810005187988)","('Customer_Welfare', 0.03519779071211815)","(['Product Stewardship'], 0.7587577104568481)","('NON-ESG', 0.06548810005187988)","('NON-ESG', 0.03519779071211815)"
Line 41,"Laboratory customers and physicians are  using our products to deliver test results when and where they are needed, which in turn, enables consumers to protect and provide  for their loved ones.
","('Product_Design_And_Lifecycle_Management', 0.40784355998039246)","('Customer_Welfare', 0.1950635313987732)","('Selling_Practices_And_Product_Labeling', 0.12684643268585205)","('NON-ESG', 0.40784355998039246)","('NON-ESG', 0.1950635313987732)","('NON-ESG', 0.12684643268585205)"
Line 42,"Our response to the pandemic also generated substantial  benefits for our shareholders.
","('Physical_Impacts_Of_Climate_Change', 0.5651370882987976)","('Critical_Incident_Risk_Management', 0.11819986999034882)","('Air_Quality', 0.07547570019960403)","(['Climate Change'], 0.5651370882987976)","('NON-ESG', 0.11819986999034882)","('NON-ESG', 0.07547570019960403)"
Line 43,"By responding aggressively to the unprecedented public health need, we generated more than  $900 million in sales of our COVID tests in fiscal 2020, and clearly  demonstrated our ability to “do well by doing good.” It’s never  been more clear that the greater impact we have on the world, the better we do financially.
","('Access_And_Affordability', 0.3407588601112366)","('Human_Rights_And_Community_Relations', 0.13638362288475037)","('Employee_Health_And_Safety', 0.07538168877363205)","('NON-ESG', 0.3407588601112366)","('NON-ESG', 0.13638362288475037)","('NON-ESG', 0.07538168877363205)"
Line 44,"Setting the Stage for Our Pandemic Response We believe that the way we treated our employees in the early  days of the COVID-19 pandemic set the stage for the incredible  contributions they made later in the year, and will continue contributing to stellar performance in the future.
","('Physical_Impacts_Of_Climate_Change', 0.4539680778980255)","('Critical_Incident_Risk_Management', 0.17692029476165771)","('Air_Quality', 0.07685227692127228)","('NON-ESG', 0.4539680778980255)","('NON-ESG', 0.17692029476165771)","('NON-ESG', 0.07685227692127228)"
Line 45,"Before we had developed our own tests to detect SARS-CoV-2, revenue in our other businesses fell off a cliff as hospitals cut back  elective procedures, and consumers skipped regular screenings  and checkups because of the pandemic.
","('Access_And_Affordability', 0.15242023766040802)","('Critical_Incident_Risk_Management', 0.11288611590862274)","('Systemic_Risk_Management', 0.10449905693531036)","('NON-ESG', 0.15242023766040802)","('NON-ESG', 0.11288611590862274)","('NON-ESG', 0.10449905693531036)"
Line 46,"In response, we acted quickly to reduce costs and preserve cash.
","('Systemic_Risk_Management', 0.5791026949882507)","('Management_Of_Legal_And_Regulatory_Framework', 0.13999484479427338)","('Supply_Chain_Management', 0.04309437423944473)","(['Risk & Crisis Management'], 0.5791026949882507)","('NON-ESG', 0.13999484479427338)","('NON-ESG', 0.04309437423944473)"
Line 47,"Our approach was to preserve as many jobs as possible, and to  lead from the top.
","('Employee_Engagement_Inclusion_And_Diversity', 0.4422757923603058)","('Employee_Health_And_Safety', 0.10429956763982773)","('Access_And_Affordability', 0.05665334314107895)","('NON-ESG', 0.4422757923603058)","('NON-ESG', 0.10429956763982773)","('NON-ESG', 0.05665334314107895)"
Line 48,"Rather than laying off employees outright, we  implemented reduced work weeks, temporary plant shutdowns  and furloughs depending on local business needs.
","('Labor_Practices', 0.909458339214325)","('Employee_Health_And_Safety', 0.03207612782716751)","('Director_Removal', 0.008078247308731079)","(['Labor Practice Indicators'], 0.909458339214325)","('NON-ESG', 0.03207612782716751)","('NON-ESG', 0.008078247308731079)"
Line 49,"We reduced  compensation for our salaried employees: 50% for the Board of  Directors and for myself, 25% for our Global Leadership Team, and  10% for other levels.
","('Labor_Practices', 0.6902735233306885)","('Director_Removal', 0.0857522040605545)","('Employee_Engagement_Inclusion_And_Diversity', 0.06975951045751572)","(['Labor Practice Indicators'], 0.6902735233306885)","('NON-ESG', 0.0857522040605545)","('NON-ESG', 0.06975951045751572)"
Line 50,"But at the same time, we preserved funding  for our retirement plans, and back-stopped sales teams whose  compensation could have been cut by 80% or more based on circumstances beyond their control.
","('Management_Of_Legal_And_Regulatory_Framework', 0.5686937570571899)","('Systemic_Risk_Management', 0.07904694229364395)","('Competitive_Behavior', 0.0563034750521183)","(['Corporate Governance'], 0.5686937570571899)","('NON-ESG', 0.07904694229364395)","('NON-ESG', 0.0563034750521183)"
Line 51,"Fortunately, as sales of our SARS-CoV-2 tests increased, we were  able to reinstate compensation and begin returning our manufac- turing facilities to regular operations within about three months.
","('Competitive_Behavior', 0.24285277724266052)","('Customer_Welfare', 0.14341533184051514)","('Management_Of_Legal_And_Regulatory_Framework', 0.09140852838754654)","('NON-ESG', 0.24285277724266052)","('NON-ESG', 0.14341533184051514)","('NON-ESG', 0.09140852838754654)"
Line 52,"And later in the year, we were able to “pay back” employees for  their lost compensation.
","('Labor_Practices', 0.9666042327880859)","('Director_Removal', 0.003929452504962683)","('Employee_Health_And_Safety', 0.003912662155926228)","(['Labor Practice Indicators'], 0.9666042327880859)","('NON-ESG', 0.003929452504962683)","('NON-ESG', 0.003912662155926228)"
Line 53,"For the frontline employees who came to work every day to  develop and manufacture our COVID tests, or who installed  new Panther instruments in locked-down hospitals during the most uncertain times of the pandemic, we were able to provide  extraordinary financial awards.
","('Systemic_Risk_Management', 0.24107787013053894)","('Access_And_Affordability', 0.13462281227111816)","('Critical_Incident_Risk_Management', 0.0894680917263031)","('NON-ESG', 0.24107787013053894)","('NON-ESG', 0.13462281227111816)","('NON-ESG', 0.0894680917263031)"
Line 54,"Specifically, we redirected about  30% of our fiscal year-end bonus pool to these employees, many  of whom received eight to ten times their normal bonus as a result.
","('Labor_Practices', 0.8345255255699158)","('Employee_Engagement_Inclusion_And_Diversity', 0.02399820275604725)","('Director_Removal', 0.019868815317749977)","(['Labor Practice Indicators'], 0.8345255255699158)","('NON-ESG', 0.02399820275604725)","('NON-ESG', 0.019868815317749977)"
Line 55,"We believe all these actions are contributing to improved perfor - mance today, as our non-COVID businesses recover more rapidly than expected, and as we gain market share in multiple segments.
","('Business_Model_Resilience', 0.5366631746292114)","('Systemic_Risk_Management', 0.22911280393600464)","('Competitive_Behavior', 0.07322587817907333)","(['Codes of Business Conduct'], 0.5366631746292114)","('NON-ESG', 0.22911280393600464)","('NON-ESG', 0.07322587817907333)"
Line 56,"Advancing Healthcare Equality As if the COVID-19 pandemic wasn’t bad enough, another major  issue that reared its ugly head in the United States in 2020 was  social and racial inequality.The murder of George Floyd and other examples of racism in 2020  touched many of us at Hologic, including me.
","('Employee_Engagement_Inclusion_And_Diversity', 0.7845118641853333)","('Business_Ethics', 0.05092436075210571)","('Labor_Practices', 0.028004566207528114)","(['Human Capital Development'], 0.7845118641853333)","('NON-ESG', 0.05092436075210571)","('NON-ESG', 0.028004566207528114)"
Line 57,"As someone with  a Black stepfather, I’ve seen firsthand the pernicious effects of  systemic racism.
","('Employee_Engagement_Inclusion_And_Diversity', 0.45848432183265686)","('Business_Ethics', 0.2675921320915222)","('Labor_Practices', 0.03370298817753792)","('NON-ESG', 0.45848432183265686)","('NON-ESG', 0.2675921320915222)","('NON-ESG', 0.03370298817753792)"
Line 58,"Internally, we’ve always taken a different approach to diversity is - sues.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9703303575515747)","('Employee_Health_And_Safety', 0.0026508665177971125)","('Human_Rights_And_Community_Relations', 0.0019826022908091545)","(['Human Capital Development'], 0.9703303575515747)","('NON-ESG', 0.0026508665177971125)","('NON-ESG', 0.0019826022908091545)"
Line 59,"As described in last year’s sustainability report, we’ve never  been fans of diversity quotas, or committees, or checklists.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9598671197891235)","('Competitive_Behavior', 0.0037596803158521652)","('Business_Model_Resilience', 0.0023197424598038197)","(['Human Capital Development'], 0.9598671197891235)","('NON-ESG', 0.0037596803158521652)","('NON-ESG', 0.0023197424598038197)"
Line 60,"In fact,  I consider myself our chief diversity officer, and in this role, my job  is to create a culture in which every employee can achieve his or  her full potential.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9703773856163025)","('Employee_Health_And_Safety', 0.002570436103269458)","('Business_Model_Resilience', 0.0020034771878272295)","(['Human Capital Development'], 0.9703773856163025)","('NON-ESG', 0.002570436103269458)","('NON-ESG', 0.0020034771878272295)"
Line 61,"Rather than creating formal diversity programs,  we strive to increase diversity by using objective tools to hire the  most talented person for every open position, then we coach and  develop them aggressively.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9746001958847046)","('Employee_Health_And_Safety', 0.0021685196552425623)","('Human_Rights_And_Community_Relations', 0.0017962517449632287)","(['Human Capital Development'], 0.9746001958847046)","('NON-ESG', 0.0021685196552425623)","('NON-ESG', 0.0017962517449632287)"
Line 62,"This approach yielded good results in 2020, especially at senior  levels.
","('Employee_Engagement_Inclusion_And_Diversity', 0.19548800587654114)","('Systemic_Risk_Management', 0.14478741586208344)","('Management_Of_Legal_And_Regulatory_Framework', 0.10085511952638626)","('NON-ESG', 0.19548800587654114)","('NON-ESG', 0.14478741586208344)","('NON-ESG', 0.10085511952638626)"
Line 63,"When our longtime Breast Health president Pete Valenti  retired, we changed our structure and promoted three internal  executives to our Global Leadership Team.
","('Employee_Engagement_Inclusion_And_Diversity', 0.26606428623199463)","('Business_Model_Resilience', 0.20599371194839478)","('Director_Removal', 0.19866634905338287)","('NON-ESG', 0.26606428623199463)","('NON-ESG', 0.20599371194839478)","('NON-ESG', 0.19866634905338287)"
Line 64,"One was a Black man  and another a White woman—and all three were developed and  promoted from within.
","('Employee_Engagement_Inclusion_And_Diversity', 0.8480139970779419)","('Labor_Practices', 0.03824532777070999)","('Competitive_Behavior', 0.012941530905663967)","(['Human Capital Development'], 0.8480139970779419)","('NON-ESG', 0.03824532777070999)","('NON-ESG', 0.012941530905663967)"
Line 65,"More Women’s Health Leadership to Come Externally, we have a responsibility to ensure that people of  all genders and races, with varying levels of socioeconomic  resources, have equal opportunities to benefit from our products.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9483988881111145)","('Human_Rights_And_Community_Relations', 0.011003527790307999)","('Access_And_Affordability', 0.004136464558541775)","(['Human Capital Development'], 0.9483988881111145)","('NON-ESG', 0.011003527790307999)","('NON-ESG', 0.004136464558541775)"
