,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 23,"Simply put, we believe strongly that for-profit  enterprises like Hologic are having a massive impact on improving  human health globally.
","('Employee_Health_And_Safety', 0.9412684440612793)","('Critical_Incident_Risk_Management', 0.012968035414814949)","('Access_And_Affordability', 0.007029884960502386)","(['Operational Eco-Efficiency'], 0.9412684440612793)","('NON-ESG', 0.012968035414814949)","('NON-ESG', 0.007029884960502386)"
Line 24,"Within our Purpose, we place special emphasis on the healthcare  needs of women.
","('Access_And_Affordability', 0.7618471384048462)","('Human_Rights_And_Community_Relations', 0.0442686565220356)","('Employee_Health_And_Safety', 0.028617635369300842)","(['Health Outcome Contribution'], 0.7618471384048462)","('NON-ESG', 0.0442686565220356)","('NON-ESG', 0.028617635369300842)"
Line 25,"Our Passion, therefore, is to become global  champions for women’s health .
","('Employee_Health_And_Safety', 0.5737565755844116)","('Access_And_Affordability', 0.12138025462627411)","('Human_Rights_And_Community_Relations', 0.07562047988176346)","(['Operational Eco-Efficiency'], 0.5737565755844116)","('NON-ESG', 0.12138025462627411)","('NON-ESG', 0.07562047988176346)"
Line 26,"We believe that early detection of  disease leads to better, more cost-effective health outcomes.
","('Employee_Health_And_Safety', 0.6195105910301208)","('Access_And_Affordability', 0.07579240947961807)","('Product_Quality_And_Safety', 0.04967369884252548)","(['Operational Eco-Efficiency'], 0.6195105910301208)","('NON-ESG', 0.07579240947961807)","('NON-ESG', 0.04967369884252548)"
Line 27,"In fact,  no company in the world has done more to fight cervical and breast  cancer than we have through our innovative diagnostic solutions.
","('Employee_Health_And_Safety', 0.5270304083824158)","('Employee_Engagement_Inclusion_And_Diversity', 0.11776478588581085)","('Access_And_Affordability', 0.05791845917701721)","(['Operational Eco-Efficiency'], 0.5270304083824158)","('NON-ESG', 0.11776478588581085)","('NON-ESG', 0.05791845917701721)"
Line 28,"While women’s health is not our sole focus—we have introduced  many products that also benefit men—it is our rallying cry.
","('Employee_Health_And_Safety', 0.30747899413108826)","('Product_Design_And_Lifecycle_Management', 0.20902091264724731)","('Product_Quality_And_Safety', 0.09133298695087433)","('NON-ESG', 0.30747899413108826)","('NON-ESG', 0.20902091264724731)","('NON-ESG', 0.09133298695087433)"
Line 29,"We believe our unique passion is urgently needed today.
","('Business_Model_Resilience', 0.1742810606956482)","('Product_Design_And_Lifecycle_Management', 0.16187116503715515)","('Access_And_Affordability', 0.0763796791434288)","('NON-ESG', 0.1742810606956482)","('NON-ESG', 0.16187116503715515)","('NON-ESG', 0.0763796791434288)"
Line 30,"For far  too long, women’s healthcare needs have been minimized by  governments and healthcare systems in emerging—and devel - oped—countries around the world.
","('Access_And_Affordability', 0.6419811844825745)","('Critical_Incident_Risk_Management', 0.06384850293397903)","('Employee_Health_And_Safety', 0.05744669586420059)","(['Health Outcome Contribution'], 0.6419811844825745)","('NON-ESG', 0.06384850293397903)","('NON-ESG', 0.05744669586420059)"
Line 31,"So we are inspired by the deep  belief that our success as a company will fundamentally improve the  health of millions of women and families globally.
","('Employee_Health_And_Safety', 0.7548611164093018)","('Access_And_Affordability', 0.0884508416056633)","('Human_Rights_And_Community_Relations', 0.025515064597129822)","(['Operational Eco-Efficiency'], 0.7548611164093018)","('NON-ESG', 0.0884508416056633)","('NON-ESG', 0.025515064597129822)"
Line 32,"You’ll read more  about this in this report.
","('Management_Of_Legal_And_Regulatory_Framework', 0.4482964873313904)","('Access_And_Affordability', 0.1054515391588211)","('Systemic_Risk_Management', 0.04889465868473053)","('NON-ESG', 0.4482964873313904)","('NON-ESG', 0.1054515391588211)","('NON-ESG', 0.04889465868473053)"
Line 33,"Steve MacMillan, Chairman,  President and Chief  Executive Officer, speaks  to our Purpose, Passion  and Promise at the  Company’s 2019 National  Sales Meeting in   Dallas, Texas.332019 Hologic Sustainability Report  3  Introduction   The Globe  Culture & Society  Governance 2 2019 Hologic Sustainability Report ENABLE HEALTHIER LIVES, EVERYWHERE, EVERY DAY.
","('Business_Model_Resilience', 0.6456706523895264)","('Product_Design_And_Lifecycle_Management', 0.07783592492341995)","('Supply_Chain_Management', 0.03790682554244995)","(['Codes of Business Conduct'], 0.6456706523895264)","('NON-ESG', 0.07783592492341995)","('NON-ESG', 0.03790682554244995)"
Line 34,"BECOME GLOBAL CHAMPIONS FOR WOMEN’S HEALTH.
","('Employee_Health_And_Safety', 0.262255996465683)","('Access_And_Affordability', 0.2542116045951843)","('Human_Rights_And_Community_Relations', 0.1559830904006958)","('NON-ESG', 0.262255996465683)","('NON-ESG', 0.2542116045951843)","('NON-ESG', 0.1559830904006958)"
Line 35,"THE SCIENCE OF SURE.
","('Competitive_Behavior', 0.23057477176189423)","('Waste_And_Hazardous_Materials_Management', 0.06732896715402603)","('Supply_Chain_Management', 0.0642138347029686)","('NON-ESG', 0.23057477176189423)","('NON-ESG', 0.06732896715402603)","('NON-ESG', 0.0642138347029686)"
Line 36,"As a healthcare company, we believe we have a special  responsibility to patients and medical professionals, since  our products contribute to life or death decisions.
","('Employee_Health_And_Safety', 0.6452087759971619)","('Product_Design_And_Lifecycle_Management', 0.11960993707180023)","('Product_Quality_And_Safety', 0.037901852279901505)","(['Operational Eco-Efficiency'], 0.6452087759971619)","('NON-ESG', 0.11960993707180023)","('NON-ESG', 0.037901852279901505)"
Line 37,"We make a  Promise to our customers and patients, a Promise rooted in  a concept called The Science of Sure™ .
","('Product_Design_And_Lifecycle_Management', 0.15830454230308533)","('Customer_Welfare', 0.12559732794761658)","('Access_And_Affordability', 0.09550482779741287)","('NON-ESG', 0.15830454230308533)","('NON-ESG', 0.12559732794761658)","('NON-ESG', 0.09550482779741287)"
Line 38,"The Science of Sure is  about progressive certainty.
","('Competitive_Behavior', 0.5633009672164917)","('Business_Ethics', 0.07341999560594559)","('Management_Of_Legal_And_Regulatory_Framework', 0.0422646589577198)","(['Business Ethics'], 0.5633009672164917)","('NON-ESG', 0.07341999560594559)","('NON-ESG', 0.0422646589577198)"
Line 39,"It’s a commitment to help healthcare  professionals minimize doubt and maximize the confidence they  have in their decisions and diagnoses.
","('Access_And_Affordability', 0.22617687284946442)","('Employee_Health_And_Safety', 0.15929405391216278)","('Product_Quality_And_Safety', 0.15334931015968323)","('NON-ESG', 0.22617687284946442)","('NON-ESG', 0.15929405391216278)","('NON-ESG', 0.15334931015968323)"
Line 40,"How do we do this?
","('Competitive_Behavior', 0.13553592562675476)","('Business_Model_Resilience', 0.13346092402935028)","('Systemic_Risk_Management', 0.1230657696723938)","('NON-ESG', 0.13553592562675476)","('NON-ESG', 0.13346092402935028)","('NON-ESG', 0.1230657696723938)"
Line 41,"To bring The Science of Sure to life and provide  value to patients, we focus on: • Product quality .
","('Product_Design_And_Lifecycle_Management', 0.9303313493728638)","('Product_Quality_And_Safety', 0.014996232464909554)","('Selling_Practices_And_Product_Labeling', 0.01047962624579668)","(['Product Stewardship'], 0.9303313493728638)","('NON-ESG', 0.014996232464909554)","('NON-ESG', 0.01047962624579668)"
Line 42,"Our customers—radiologists, lab technicians,  OB/GYNs and many other important healthcare professionals— count on our products to perform as we say they will, when  lives and livelihood are at stake.
","('Product_Design_And_Lifecycle_Management', 0.29751819372177124)","('Access_And_Affordability', 0.16791296005249023)","('Customer_Welfare', 0.12621283531188965)","('NON-ESG', 0.29751819372177124)","('NON-ESG', 0.16791296005249023)","('NON-ESG', 0.12621283531188965)"
Line 43,"We must never compromise  this trust.
","('Business_Ethics', 0.3215741217136383)","('Data_Security', 0.13477647304534912)","('Business_Model_Resilience', 0.07910354435443878)","('NON-ESG', 0.3215741217136383)","('NON-ESG', 0.13477647304534912)","('NON-ESG', 0.07910354435443878)"
Line 44,"• Clinical differentiation .
","('Access_And_Affordability', 0.20532576739788055)","('Customer_Welfare', 0.12266780436038971)","('Competitive_Behavior', 0.059211451560258865)","('NON-ESG', 0.20532576739788055)","('NON-ESG', 0.12266780436038971)","('NON-ESG', 0.059211451560258865)"
Line 45,"Our R&D programs are geared to  generate products that provide a meaningful benefit for  customers and patients.
","('Product_Design_And_Lifecycle_Management', 0.8952866196632385)","('Customer_Welfare', 0.028543123975396156)","('Product_Quality_And_Safety', 0.01485891081392765)","(['Product Stewardship'], 0.8952866196632385)","('NON-ESG', 0.028543123975396156)","('NON-ESG', 0.01485891081392765)"
Line 46,"• Customers relationships .
","('Customer_Privacy', 0.19807735085487366)","('Competitive_Behavior', 0.17834171652793884)","('Business_Model_Resilience', 0.1431725025177002)","('NON-ESG', 0.19807735085487366)","('NON-ESG', 0.17834171652793884)","('NON-ESG', 0.1431725025177002)"
Line 47,"We partner with our customers over  the long-term to help build their businesses and ensure that pa - tients have access to our products.
","('Product_Design_And_Lifecycle_Management', 0.9177864193916321)","('Customer_Welfare', 0.01705789566040039)","('Selling_Practices_And_Product_Labeling', 0.008386367000639439)","(['Product Stewardship'], 0.9177864193916321)","('NON-ESG', 0.01705789566040039)","('NON-ESG', 0.008386367000639439)"
Line 48,"We sell with integrity, help  generate patient demand, fight for appropriate reimbursement,  and advocate for preventive healthcare.
","('Management_Of_Legal_And_Regulatory_Framework', 0.6547620892524719)","('Business_Ethics', 0.12138309329748154)","('Access_And_Affordability', 0.037871815264225006)","(['Corporate Governance'], 0.6547620892524719)","('NON-ESG', 0.12138309329748154)","('NON-ESG', 0.037871815264225006)"
Line 49,"• Our people .
","('Human_Rights_And_Community_Relations', 0.5619028806686401)","('Employee_Engagement_Inclusion_And_Diversity', 0.11819622665643692)","('Business_Model_Resilience', 0.04906914010643959)","(['Community Relations'], 0.5619028806686401)","('NON-ESG', 0.11819622665643692)","('NON-ESG', 0.04906914010643959)"
Line 50,"We believe that focusing on two simple  factors—talent and engagement—helps our employees serve  customers more effectively, as well as drive profitable growth.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9563888311386108)","('Employee_Health_And_Safety', 0.004544228781014681)","('Business_Model_Resilience', 0.0038384280633181334)","(['Human Capital Development'], 0.9563888311386108)","('NON-ESG', 0.004544228781014681)","('NON-ESG', 0.0038384280633181334)"
Line 51,"Sustainability as Part of Our Business Strategy I hope it’s clear that our commitment to sustainable business prac- tices is part and parcel of our mission.
","('Business_Model_Resilience', 0.635657012462616)","('Product_Design_And_Lifecycle_Management', 0.13325358927249908)","('Supply_Chain_Management', 0.04699156433343887)","(['Codes of Business Conduct'], 0.635657012462616)","('NON-ESG', 0.13325358927249908)","('NON-ESG', 0.04699156433343887)"
Line 52,"Said another way, for Hologic  to drive consistent, long-term shareholder returns, we must exceed  the expectations of our customers—doctors and other healthcare  providers who have dedicated their careers to improving human  life.
","('Access_And_Affordability', 0.19166481494903564)","('Employee_Engagement_Inclusion_And_Diversity', 0.12467243522405624)","('Business_Model_Resilience', 0.11014538258314133)","('NON-ESG', 0.19166481494903564)","('NON-ESG', 0.12467243522405624)","('NON-ESG', 0.11014538258314133)"
Line 53,"Likewise, we must nurture and engage our employees, who are  striving to provide better lives for themselves and their families.
","('Access_And_Affordability', 0.3206311762332916)","('Human_Rights_And_Community_Relations', 0.2777709662914276)","('Employee_Engagement_Inclusion_And_Diversity', 0.10040171444416046)","('NON-ESG', 0.3206311762332916)","('NON-ESG', 0.2777709662914276)","('NON-ESG', 0.10040171444416046)"
Line 54,"And  finally, we must respect our suppliers and our communities, without  whose support our results would eventually collapse.
","('Supply_Chain_Management', 0.7030899524688721)","('Human_Rights_And_Community_Relations', 0.06066843494772911)","('Competitive_Behavior', 0.028706414625048637)","(['Supply Chain Management'], 0.7030899524688721)","('NON-ESG', 0.06066843494772911)","('NON-ESG', 0.028706414625048637)"
Line 55,"We believe the interests of our key stakeholders are inextricably  linked.
","('Human_Rights_And_Community_Relations', 0.30948248505592346)","('Management_Of_Legal_And_Regulatory_Framework', 0.15932418406009674)","('Business_Model_Resilience', 0.1435384452342987)","('NON-ESG', 0.30948248505592346)","('NON-ESG', 0.15932418406009674)","('NON-ESG', 0.1435384452342987)"
Line 56,"To deliver profitable growth over the long term, we must,  by definition, also meet the needs of customers, employees and  our communities.
","('Business_Model_Resilience', 0.3859807252883911)","('Product_Design_And_Lifecycle_Management', 0.19184914231300354)","('Supply_Chain_Management', 0.05245794728398323)","('NON-ESG', 0.3859807252883911)","('NON-ESG', 0.19184914231300354)","('NON-ESG', 0.05245794728398323)"
Line 57,"We don’t spend a lot of time debating whether  one group should rank above the others.
","('Competitive_Behavior', 0.793499231338501)","('Business_Ethics', 0.022760925814509392)","('Systemic_Risk_Management', 0.02221669629216194)","(['Business Ethics'], 0.793499231338501)","('NON-ESG', 0.022760925814509392)","('NON-ESG', 0.02221669629216194)"
Line 58,"Instead, we believe that  our many constituencies are mutually supportive of one another,  and that in a vibrant capitalist economy, their successes go  hand-in-hand.
","('Competitive_Behavior', 0.7792468070983887)","('Management_Of_Legal_And_Regulatory_Framework', 0.028089124709367752)","('Business_Model_Resilience', 0.02678649313747883)","(['Business Ethics'], 0.7792468070983887)","('NON-ESG', 0.028089124709367752)","('NON-ESG', 0.02678649313747883)"
Line 59,"Similarly, we believe that sustainability issues should be integrated  with our business strategy, led by our Global Leadership Team  and overseen by our Board of Directors, rather than managed as a  separate set of issues.
","('Business_Model_Resilience', 0.4496583342552185)","('Director_Removal', 0.19279636442661285)","('Physical_Impacts_Of_Climate_Change', 0.03754175081849098)","('NON-ESG', 0.4496583342552185)","('NON-ESG', 0.19279636442661285)","('NON-ESG', 0.03754175081849098)"
Line 60,"Some Early Successes We have begun to demonstrate some early successes based on  this approach, with the understanding that we have much oppor - tunity for future improvement.
","('Business_Model_Resilience', 0.22080214321613312)","('Systemic_Risk_Management', 0.19760644435882568)","('Competitive_Behavior', 0.12704627215862274)","('NON-ESG', 0.22080214321613312)","('NON-ESG', 0.19760644435882568)","('NON-ESG', 0.12704627215862274)"
Line 61,"For example, in the area of diversity,  three of our eight directors (including our lead independent director)  are women, which clearly supports the organizational passion I  described earlier.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9587287306785583)","('Director_Removal', 0.0038892142474651337)","('Labor_Practices', 0.0029215754475444555)","(['Human Capital Development'], 0.9587287306785583)","('NON-ESG', 0.0038892142474651337)","('NON-ESG', 0.0029215754475444555)"
Line 62,"And three of our directors were born outside  the United States, supporting our broad definition of diversity and  business goal to grow internationally.Among our senior management team, we have promoted  and  hired women into key roles, including Chief Financial Officer (CFO),  Senior Vice President of Human Resources, Chief Information  Officer, and Chief of Staff.
","('Employee_Engagement_Inclusion_And_Diversity', 0.961689829826355)","('Business_Model_Resilience', 0.003791957860812545)","('Director_Removal', 0.00244691944681108)","(['Human Capital Development'], 0.961689829826355)","('NON-ESG', 0.003791957860812545)","('NON-ESG', 0.00244691944681108)"
Line 63,"This represents significant progress since  I joined the Company in late 2013, when every member of the senior  management team I inherited was a white man.
","('Director_Removal', 0.48671144247055054)","('Business_Model_Resilience', 0.12655878067016602)","('Employee_Engagement_Inclusion_And_Diversity', 0.0885072872042656)","('NON-ESG', 0.48671144247055054)","('NON-ESG', 0.12655878067016602)","('NON-ESG', 0.0885072872042656)"
Line 64,"To date, we have  hired many of our senior women leaders from outside the Company,  but we are also developing a solid talent pipeline at all levels of our  organization, and expanding this internal pipeline is a key focus  going forward.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9183602333068848)","('Business_Model_Resilience', 0.009602301754057407)","('Director_Removal', 0.005992285441607237)","(['Human Capital Development'], 0.9183602333068848)","('NON-ESG', 0.009602301754057407)","('NON-ESG', 0.005992285441607237)"
Line 65,"For example, we believe that our commercial teams are an  important feeder pool for senior management.
","('Business_Model_Resilience', 0.2750195860862732)","('Employee_Engagement_Inclusion_And_Diversity', 0.18738339841365814)","('Director_Removal', 0.14857153594493866)","('NON-ESG', 0.2750195860862732)","('NON-ESG', 0.18738339841365814)","('NON-ESG', 0.14857153594493866)"
Line 66,"With this in mind,  three of our five domestic commercial leaders are women, and one  other is a person of color.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9524102807044983)","('Labor_Practices', 0.005640863906592131)","('Employee_Health_And_Safety', 0.003553174203261733)","(['Human Capital Development'], 0.9524102807044983)","('NON-ESG', 0.005640863906592131)","('NON-ESG', 0.003553174203261733)"
Line 67,"And in our Finance organization, which  has not been a stronghold for women traditionally, almost half the  members of our leadership team are women, including our CFO and  Vice Presidents of Treasury and Tax.
","('Employee_Engagement_Inclusion_And_Diversity', 0.4543454349040985)","('Director_Removal', 0.20777148008346558)","('Business_Model_Resilience', 0.06373149156570435)","('NON-ESG', 0.4543454349040985)","('NON-ESG', 0.20777148008346558)","('NON-ESG', 0.06373149156570435)"
Line 68,"In hiring new employees, we don’t set diversity targets or quotas.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9579588174819946)","('Labor_Practices', 0.00810905173420906)","('Employee_Health_And_Safety', 0.002587330061942339)","(['Human Capital Development'], 0.9579588174819946)","('NON-ESG', 0.00810905173420906)","('NON-ESG', 0.002587330061942339)"
Line 69,"Instead, we strive to hire the most talented person for the job, and  believe that over time, this will lead to an increasingly diverse  workforce.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9695713520050049)","('Employee_Health_And_Safety', 0.002189955674111843)","('Human_Rights_And_Community_Relations', 0.002112935995683074)","(['Human Capital Development'], 0.9695713520050049)","('NON-ESG', 0.002189955674111843)","('NON-ESG', 0.002112935995683074)"
Line 70,"In fact, we make wide use of customized assessment  tools to eliminate bias in the hiring process.
","('Competitive_Behavior', 0.40203872323036194)","('Employee_Engagement_Inclusion_And_Diversity', 0.2350510209798813)","('Business_Ethics', 0.12068621069192886)","('NON-ESG', 0.40203872323036194)","('NON-ESG', 0.2350510209798813)","('NON-ESG', 0.12068621069192886)"
Line 71,"These tools are blind  to gender and race, which enables us to focus on the potential for  performance.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9709786772727966)","('Human_Rights_And_Community_Relations', 0.003278508083894849)","('Employee_Health_And_Safety', 0.001966534648090601)","(['Human Capital Development'], 0.9709786772727966)","('NON-ESG', 0.003278508083894849)","('NON-ESG', 0.001966534648090601)"
