,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"So what does this have to do with Hologic’s sustainability efforts,  or ESG investing?
","('Business_Model_Resilience', 0.6130896210670471)","('Systemic_Risk_Management', 0.20338056981563568)","('Physical_Impacts_Of_Climate_Change', 0.03022083081305027)","(['Codes of Business Conduct'], 0.6130896210670471)","('NON-ESG', 0.20338056981563568)","('NON-ESG', 0.03022083081305027)"
Line 12,"Unfortunately, false choices are creeping into business as well  – many expect CEOs to choose between the short-term and the  long-term.
","('Business_Model_Resilience', 0.41328588128089905)","('Systemic_Risk_Management', 0.14009375870227814)","('Competitive_Behavior', 0.09129469841718674)","('NON-ESG', 0.41328588128089905)","('NON-ESG', 0.14009375870227814)","('NON-ESG', 0.09129469841718674)"
Line 13,"Or between purpose and profits.
","('Competitive_Behavior', 0.4708724617958069)","('Business_Ethics', 0.05702092871069908)","('Business_Model_Resilience', 0.054547328501939774)","('NON-ESG', 0.4708724617958069)","('NON-ESG', 0.05702092871069908)","('NON-ESG', 0.054547328501939774)"
Line 14,"Or between people  and profits.
","('Competitive_Behavior', 0.49443674087524414)","('Business_Ethics', 0.06995345652103424)","('Labor_Practices', 0.044100627303123474)","('NON-ESG', 0.49443674087524414)","('NON-ESG', 0.06995345652103424)","('NON-ESG', 0.044100627303123474)"
Line 15,"But at Hologic, we don’t believe we have to choose.
","('Competitive_Behavior', 0.41550570726394653)","('Management_Of_Legal_And_Regulatory_Framework', 0.10422488301992416)","('Employee_Engagement_Inclusion_And_Diversity', 0.05667226016521454)","('NON-ESG', 0.41550570726394653)","('NON-ESG', 0.10422488301992416)","('NON-ESG', 0.05667226016521454)"
Line 16,"In fact, our  unique purpose compels us to manage the Company to grow in  both the short term and the long term, for the collective  benefit of  customers, patients, employees and shareholders.
","('Business_Model_Resilience', 0.6206635236740112)","('Product_Design_And_Lifecycle_Management', 0.06748778373003006)","('Supply_Chain_Management', 0.04364793747663498)","(['Codes of Business Conduct'], 0.6206635236740112)","('NON-ESG', 0.06748778373003006)","('NON-ESG', 0.04364793747663498)"
Line 17,"To us, this is  what sustainability is all about.We crystallized this perspective back in 2019, when I wrote in our  proxy letter that, “We have a fundamental obligation to create  value for shareholders through profitable, long-term growth.
","('Business_Model_Resilience', 0.7775828838348389)","('Product_Design_And_Lifecycle_Management', 0.039171576499938965)","('Supply_Chain_Management', 0.03088311105966568)","(['Codes of Business Conduct'], 0.7775828838348389)","('NON-ESG', 0.039171576499938965)","('NON-ESG', 0.03088311105966568)"
Line 18,"But this cannot be the whole story.
","('Systemic_Risk_Management', 0.13603821396827698)","('Business_Ethics', 0.11799993366003036)","('Access_And_Affordability', 0.06335951387882233)","('NON-ESG', 0.13603821396827698)","('NON-ESG', 0.11799993366003036)","('NON-ESG', 0.06335951387882233)"
Line 19,"To focus solely on financial  outcomes would be to ignore the multifaceted, instrumental role  that corporations play in our world.” In that same letter, I quoted Russell Pearlman of the Korn Ferry  Institute, who said, “purpose and profit not only peacefully co-exist,  but purpose can drive profit.” Later that year, the Business Roundtable published its seminal  “Statement on the Purpose of a Corporation.” Importantly, the  statement does not  rank various constituencies or prioritize  one versus another.
","('Competitive_Behavior', 0.6019952893257141)","('Business_Model_Resilience', 0.09063556790351868)","('Systemic_Risk_Management', 0.058346938341856)","(['Business Ethics'], 0.6019952893257141)","('NON-ESG', 0.09063556790351868)","('NON-ESG', 0.058346938341856)"
Line 20,"Instead it says, “ Each of our stakeholders is  essential.
","('Human_Rights_And_Community_Relations', 0.5229805111885071)","('Business_Model_Resilience', 0.06511658430099487)","('Business_Ethics', 0.04857907071709633)","(['Community Relations'], 0.5229805111885071)","('NON-ESG', 0.06511658430099487)","('NON-ESG', 0.04857907071709633)"
Line 21,"We commit to deliver value to all of them , for the future  success of our companies, our communities and our country.”  More recently, Dick Patton and German Herrera expanded  on this theme in discussing the Egon Zehnder report “It Starts  with the CEO,” which involved nearly 1,000 global CEOs. They  wrote, “[CEOs] are being asked to expand their leadership role to  embrace a far wider group of stakeholders, demanding more than  just strong financial results.
","('Business_Model_Resilience', 0.45319584012031555)","('Director_Removal', 0.10016664117574692)","('Employee_Engagement_Inclusion_And_Diversity', 0.09149061888456345)","('NON-ESG', 0.45319584012031555)","('NON-ESG', 0.10016664117574692)","('NON-ESG', 0.09149061888456345)"
Line 22,"So leaders really need to break away  from an either/or approach  and boldly tackle the realities with a  both/and approach .” These comments rang true as I reflected on Hologic’s accom - plishments in fiscal 2021.
","('Management_Of_Legal_And_Regulatory_Framework', 0.2546631991863251)","('Business_Model_Resilience', 0.17366865277290344)","('Systemic_Risk_Management', 0.09299928694963455)","('NON-ESG', 0.2546631991863251)","('NON-ESG', 0.17366865277290344)","('NON-ESG', 0.09299928694963455)"
Line 23,"We achieved both  tremendous financial  results, and we used this success to make a unique difference  in the world, in authentic ways that leveraged Hologic’s specific  business capabilities and culture.
","('Business_Model_Resilience', 0.7267544269561768)","('Systemic_Risk_Management', 0.065037302672863)","('Product_Design_And_Lifecycle_Management', 0.031022395938634872)","(['Codes of Business Conduct'], 0.7267544269561768)","('NON-ESG', 0.065037302672863)","('NON-ESG', 0.031022395938634872)"
Line 24,"The graphic on the facing page illustrates this very well, and I’d like  to discuss each of the interconnected pieces.
","('Systemic_Risk_Management', 0.2756865918636322)","('Competitive_Behavior', 0.15102408826351166)","('Business_Model_Resilience', 0.08645214140415192)","('NON-ESG', 0.2756865918636322)","('NON-ESG', 0.15102408826351166)","('NON-ESG', 0.08645214140415192)"
Line 25,"A Message from Our Chairman, President and CEO Purpose, Passion, Promise At the center, everything at Hologic starts with our purpose,  passion and promise, which we first shared broadly in 2019.
","('Human_Rights_And_Community_Relations', 0.14327602088451385)","('Employee_Engagement_Inclusion_And_Diversity', 0.1403781622648239)","('Director_Removal', 0.13834740221500397)","('NON-ESG', 0.14327602088451385)","('NON-ESG', 0.1403781622648239)","('NON-ESG', 0.13834740221500397)"
Line 26,"Our purpose is to enable healthier lives everywhere and every  day.
","('Employee_Health_And_Safety', 0.5636926293373108)","('Access_And_Affordability', 0.16478732228279114)","('Product_Design_And_Lifecycle_Management', 0.030364742502570152)","(['Operational Eco-Efficiency'], 0.5636926293373108)","('NON-ESG', 0.16478732228279114)","('NON-ESG', 0.030364742502570152)"
Line 27,"Our passion is to become global champions for women’s  health.
","('Employee_Health_And_Safety', 0.4025188386440277)","('Access_And_Affordability', 0.2018718123435974)","('Human_Rights_And_Community_Relations', 0.10642312467098236)","('NON-ESG', 0.4025188386440277)","('NON-ESG', 0.2018718123435974)","('NON-ESG', 0.10642312467098236)"
Line 28,"And our promise is what we call The Science of Sure,  a commitment to help healthcare providers minimize doubt  and maximize the confidence they have in their decisions and  diagnoses.
","('Access_And_Affordability', 0.25088027119636536)","('Product_Quality_And_Safety', 0.12487225979566574)","('Employee_Health_And_Safety', 0.08765839040279388)","('NON-ESG', 0.25088027119636536)","('NON-ESG', 0.12487225979566574)","('NON-ESG', 0.08765839040279388)"
Line 29,"Our purpose, passion and promise galvanize and  guide our employees, and serve as a rock-solid foundation for  our business strategies.
","('Business_Model_Resilience', 0.5663063526153564)","('Human_Rights_And_Community_Relations', 0.0731995701789856)","('Employee_Engagement_Inclusion_And_Diversity', 0.0645507276058197)","(['Codes of Business Conduct'], 0.5663063526153564)","('NON-ESG', 0.0731995701789856)","('NON-ESG', 0.0645507276058197)"
Line 30,"Grow Revenues and Profits For example, when COVID-19 emerged as the greatest health- care challenge of our lifetimes, we knew that we were in a unique  position to make a difference.
","('Business_Model_Resilience', 0.3199126124382019)","('Systemic_Risk_Management', 0.13796238601207733)","('Customer_Welfare', 0.06579013913869858)","('NON-ESG', 0.3199126124382019)","('NON-ESG', 0.13796238601207733)","('NON-ESG', 0.06579013913869858)"
Line 31,"We immediately began developing  two highly accurate molecular COVID assays for laboratories  to run on our global fleet of automated Panther instruments.
","('Competitive_Behavior', 0.2524055242538452)","('GHG_Emissions', 0.1543227583169937)","('Customer_Welfare', 0.13693088293075562)","('NON-ESG', 0.2524055242538452)","('NON-ESG', 0.1543227583169937)","('NON-ESG', 0.13693088293075562)"
Line 32,"At  the same time, we began making plans to dramatically increase  manufacturing capacity for both assays and systems.
","('Energy_Management', 0.3738105893135071)","('Supply_Chain_Management', 0.1726875752210617)","('Product_Design_And_Lifecycle_Management', 0.12499330192804337)","('NON-ESG', 0.3738105893135071)","('NON-ESG', 0.1726875752210617)","('NON-ESG', 0.12499330192804337)"
Line 33,"As a result,  through the end of December, we have provided more than  150 million COVID tests to our customers in more than 50 coun - tries around the world, truly enabling healthier lives everywhere  and every day.In fiscal 2021, demand for COVID tests remained high, even as our  base women’s health businesses recovered from pandemic-   related pressures.
","('Employee_Health_And_Safety', 0.6205886602401733)","('Access_And_Affordability', 0.06093290075659752)","('Critical_Incident_Risk_Management', 0.056456249207258224)","(['Operational Eco-Efficiency'], 0.6205886602401733)","('NON-ESG', 0.06093290075659752)","('NON-ESG', 0.056456249207258224)"
Line 34,"As a result, revenue and profits grew dramati - cally.
","('Competitive_Behavior', 0.25240927934646606)","('Systemic_Risk_Management', 0.17775151133537292)","('Management_Of_Legal_And_Regulatory_Framework', 0.17582499980926514)","('NON-ESG', 0.25240927934646606)","('NON-ESG', 0.17775151133537292)","('NON-ESG', 0.17582499980926514)"
Line 35,"We generated more than $5.6 billion of revenue for the year,  up nearly 50% versus the prior year in constant currency.
","('Management_Of_Legal_And_Regulatory_Framework', 0.7298339605331421)","('Energy_Management', 0.04580911621451378)","('Systemic_Risk_Management', 0.02947041392326355)","(['Corporate Governance'], 0.7298339605331421)","('NON-ESG', 0.04580911621451378)","('NON-ESG', 0.02947041392326355)"
Line 36,"This led  to non-GAAP EPS of $8.41, more than double our earnings in 2020.
","('Systemic_Risk_Management', 0.5156137943267822)","('Management_Of_Legal_And_Regulatory_Framework', 0.14583098888397217)","('Business_Model_Resilience', 0.049989838153123856)","(['Risk & Crisis Management'], 0.5156137943267822)","('NON-ESG', 0.14583098888397217)","('NON-ESG', 0.049989838153123856)"
Line 37,"What’s more, the cash flow generated from sales of our COVID  assays enabled us to buy six companies to accelerate the growth  of our diagnostics, breast health and surgical businesses.
","('Competitive_Behavior', 0.30692964792251587)","('Systemic_Risk_Management', 0.21920321881771088)","('Business_Model_Resilience', 0.13049663603305817)","('NON-ESG', 0.30692964792251587)","('NON-ESG', 0.21920321881771088)","('NON-ESG', 0.13049663603305817)"
Line 38,"Since  the pandemic began, we have spent more than $1.3 billion on  these acquisitions, even while boosting capital investments and  repurchasing more than $500 million of our own stock.
","('Systemic_Risk_Management', 0.7071340084075928)","('Business_Model_Resilience', 0.06628341227769852)","('Physical_Impacts_Of_Climate_Change', 0.050473470240831375)","(['Risk & Crisis Management'], 0.7071340084075928)","('NON-ESG', 0.06628341227769852)","('NON-ESG', 0.050473470240831375)"
Line 39,"So in fiscal 2021, our excellent financial performance helped us  strengthen our business for the future.
","('Business_Model_Resilience', 0.5601096153259277)","('Systemic_Risk_Management', 0.16395451128482819)","('Management_Of_Legal_And_Regulatory_Framework', 0.042423974722623825)","(['Codes of Business Conduct'], 0.5601096153259277)","('NON-ESG', 0.16395451128482819)","('NON-ESG', 0.042423974722623825)"
Line 40,"In addition, it enabled us to  invest more aggressively in two initiatives to deepen our impact  on the world.Steve MacMillan unveils data from the Hologic  Global Women’s Health Index at the Concordia  Summit, which promotes partnership between  world governments, leading businesses  and non-profits to address the world’s most  pressing needs.Helps  More W omen Grow R evenues  and Proﬁts Enables Things  Like the Global W omen ’s  Health Index and Project  Health EqualityIncreases  Access, P olicy ,  and DiagnosisPURPOSE.
","('Access_And_Affordability', 0.40099403262138367)","('Systemic_Risk_Management', 0.09431389719247818)","('Employee_Health_And_Safety', 0.0853303000330925)","('NON-ESG', 0.40099403262138367)","('NON-ESG', 0.09431389719247818)","('NON-ESG', 0.0853303000330925)"
Line 41,"In addition, it enabled us to  invest more aggressively in two initiatives to deepen our impact  on the world.Steve MacMillan unveils data from the Hologic  Global Women’s Health Index at the Concordia  Summit, which promotes partnership between  world governments, leading businesses  and non-profits to address the world’s most  pressing needs.Helps  More W omen Grow R evenues  and Proﬁts Enables Things  Like the Global W omen ’s  Health Index and Project  Health EqualityIncreases  Access, P olicy ,  and DiagnosisPURPOSE.
","('Access_And_Affordability', 0.24725991487503052)","('Employee_Health_And_Safety', 0.16106627881526947)","('Employee_Engagement_Inclusion_And_Diversity', 0.1527814418077469)","('NON-ESG', 0.24725991487503052)","('NON-ESG', 0.16106627881526947)","('NON-ESG', 0.1527814418077469)"
Line 42,"PASSION .
","('Director_Removal', 0.06350527703762054)","('Supply_Chain_Management', 0.06275934725999832)","('Water_And_Wastewater_Management', 0.061495836824178696)","('NON-ESG', 0.06350527703762054)","('NON-ESG', 0.06275934725999832)","('NON-ESG', 0.061495836824178696)"
Line 43,"PROMISE .5   CEO Letter  Purpose-Driven Company   A Champion for Women   Unique Culture   Global Citizenship   Strong Governance Enables Things Like the Hologic Global Women’s  Health Index and Project Health Equality   First, we developed the Hologic Global Women’s Health Index  (see page 16) and released its inaugural findings.
","('Human_Rights_And_Community_Relations', 0.24469992518424988)","('Employee_Engagement_Inclusion_And_Diversity', 0.23034590482711792)","('Employee_Health_And_Safety', 0.15768969058990479)","('NON-ESG', 0.24469992518424988)","('NON-ESG', 0.23034590482711792)","('NON-ESG', 0.15768969058990479)"
Line 44,"As leaders  in diagnostics, we understand the importance of data and  know that what we can measure, we can improve.
","('Access_And_Affordability', 0.2848225235939026)","('Customer_Welfare', 0.08263536542654037)","('Systemic_Risk_Management', 0.06567029654979706)","('NON-ESG', 0.2848225235939026)","('NON-ESG', 0.08263536542654037)","('NON-ESG', 0.06567029654979706)"
Line 45,"We also  know that women’s health has been overlooked for centuries  around the world.
","('Employee_Health_And_Safety', 0.7094303369522095)","('Access_And_Affordability', 0.07973890751600266)","('Critical_Incident_Risk_Management', 0.02886480838060379)","(['Operational Eco-Efficiency'], 0.7094303369522095)","('NON-ESG', 0.07973890751600266)","('NON-ESG', 0.02886480838060379)"
Line 46,"That’s why we created the Index, the first to  statistically represent the health of 2.5 billion women and girls  globally.
","('Employee_Health_And_Safety', 0.5732900500297546)","('Access_And_Affordability', 0.09656618535518646)","('Employee_Engagement_Inclusion_And_Diversity', 0.08307304233312607)","(['Operational Eco-Efficiency'], 0.5732900500297546)","('NON-ESG', 0.09656618535518646)","('NON-ESG', 0.08307304233312607)"
Line 47,"Developed in partnership with Gallup, the Index is an  unprecedented, in-depth examination of critical markers for  women’s health by country and territory, and over time.
","('Employee_Health_And_Safety', 0.7949364185333252)","('Access_And_Affordability', 0.03986746445298195)","('Critical_Incident_Risk_Management', 0.030113287270069122)","(['Operational Eco-Efficiency'], 0.7949364185333252)","('NON-ESG', 0.03986746445298195)","('NON-ESG', 0.030113287270069122)"
Line 48,"Based on responses from the 120,000 people surveyed,  women’s health needs are not being met globally.
","('Access_And_Affordability', 0.3901285231113434)","('Employee_Health_And_Safety', 0.2810427248477936)","('Human_Rights_And_Community_Relations', 0.10235719382762909)","('NON-ESG', 0.3901285231113434)","('NON-ESG', 0.2810427248477936)","('NON-ESG', 0.10235719382762909)"
Line 49,"Notably, 40%  of those surveyed – equating to about a billion women and  girls – had not talked to a healthcare professional in the last year.
","('Labor_Practices', 0.252289354801178)","('Access_And_Affordability', 0.19439490139484406)","('Employee_Engagement_Inclusion_And_Diversity', 0.14130522310733795)","('NON-ESG', 0.252289354801178)","('NON-ESG', 0.19439490139484406)","('NON-ESG', 0.14130522310733795)"
Line 50,"In addition, 60% – equating to about 1.5 billion women and girls  – had not been tested in the last year for four common diseases  that affect women’s health: cancer, diabetes, high blood pressure  and sexually transmitted infections.
","('Employee_Health_And_Safety', 0.6130102276802063)","('Access_And_Affordability', 0.06556330621242523)","('Employee_Engagement_Inclusion_And_Diversity', 0.038205020129680634)","(['Operational Eco-Efficiency'], 0.6130102276802063)","('NON-ESG', 0.06556330621242523)","('NON-ESG', 0.038205020129680634)"
Line 51,"This data clearly shows that  providing good preventive care is a significant challenge around  the world, and illustrates how much more we need to do to drive  early disease detection in women.
","('Access_And_Affordability', 0.42974773049354553)","('Employee_Health_And_Safety', 0.2083161324262619)","('Critical_Incident_Risk_Management', 0.06470240652561188)","('NON-ESG', 0.42974773049354553)","('NON-ESG', 0.2083161324262619)","('NON-ESG', 0.06470240652561188)"
Line 52,"While we have made a tremendous impact on women’s health  through our innovative and life-saving products, our Index may  ultimately prove to be our most significant accomplishment for  women’s health.
","('Product_Design_And_Lifecycle_Management', 0.5149272084236145)","('Employee_Health_And_Safety', 0.14459319412708282)","('Product_Quality_And_Safety', 0.07919221371412277)","(['Product Stewardship'], 0.5149272084236145)","('NON-ESG', 0.14459319412708282)","('NON-ESG', 0.07919221371412277)"
Line 53,"Second, we formally launched Project Health Equality (see page  20), a $20 million-plus initiative that accelerates and expands  our efforts to increase screening and care across a spectrum of  life-threatening conditions – breast cancer, cervical cancer and  abnormal uterine bleeding – that disproportionately affect Black  and Hispanic women.
","('Employee_Health_And_Safety', 0.6868311762809753)","('Employee_Engagement_Inclusion_And_Diversity', 0.15668368339538574)","('Access_And_Affordability', 0.025736059993505478)","(['Operational Eco-Efficiency'], 0.6868311762809753)","('NON-ESG', 0.15668368339538574)","('NON-ESG', 0.025736059993505478)"
Line 54,"For example, compared to white women,  Black women in the United States are 40% more likely to die from  breast cancer, and Hispanic women are 22% more likely to be  diagnosed with cervical cancer.
","('Employee_Engagement_Inclusion_And_Diversity', 0.45083925127983093)","('Employee_Health_And_Safety', 0.2925589978694916)","('Access_And_Affordability', 0.044844646006822586)","('NON-ESG', 0.45083925127983093)","('NON-ESG', 0.2925589978694916)","('NON-ESG', 0.044844646006822586)"
Line 55,"Project Health Equality is employing a holistic, three-pronged  approach to address the structural and cultural barriers that  continue to exacerbate inequality in women’s healthcare: • Supporting actionable research into cultural, social and  economic disparities.
","('Employee_Engagement_Inclusion_And_Diversity', 0.7560632824897766)","('Human_Rights_And_Community_Relations', 0.04983898997306824)","('Labor_Practices', 0.04383403807878494)","(['Human Capital Development'], 0.7560632824897766)","('NON-ESG', 0.04983898997306824)","('NON-ESG', 0.04383403807878494)"
Line 56,"• Providing patient and provider awareness and education  through health advocates, non-profit partners and celebrity  spokespeople.
","('Access_And_Affordability', 0.8445220589637756)","('Human_Rights_And_Community_Relations', 0.019616959616541862)","('Critical_Incident_Risk_Management', 0.015581642277538776)","(['Health Outcome Contribution'], 0.8445220589637756)","('NON-ESG', 0.019616959616541862)","('NON-ESG', 0.015581642277538776)"
Line 57,"• Expanding access to state-of-the-art care for thousands of  underserved women.
","('Access_And_Affordability', 0.9449332356452942)","('Product_Quality_And_Safety', 0.005254785530269146)","('Human_Rights_And_Community_Relations', 0.004932665731757879)","(['Health Outcome Contribution'], 0.9449332356452942)","('NON-ESG', 0.005254785530269146)","('NON-ESG', 0.004932665731757879)"
Line 58,"By focusing on these priorities in an integrated way, we can help  Black and Hispanic women receive the high-quality healthcare  they need and deserve.
","('Employee_Engagement_Inclusion_And_Diversity', 0.5710137486457825)","('Access_And_Affordability', 0.24205785989761353)","('Human_Rights_And_Community_Relations', 0.026148786768317223)","(['Human Capital Development'], 0.5710137486457825)","('NON-ESG', 0.24205785989761353)","('NON-ESG', 0.026148786768317223)"
Line 59,"Increases Access, Policy and Diagnosis It’s important to emphasize that the Hologic Global Women’s  Health Index and Project Health Equality were made possible  by our business success, and can help establish an environment  in which our businesses prosper in the future.
","('Employee_Engagement_Inclusion_And_Diversity', 0.282492071390152)","('Access_And_Affordability', 0.22213831543922424)","('Human_Rights_And_Community_Relations', 0.17768242955207825)","('NON-ESG', 0.282492071390152)","('NON-ESG', 0.22213831543922424)","('NON-ESG', 0.17768242955207825)"
Line 60,"They are a great  example of a point the Business Roundtable made in their 2019  statement, that “the free-market system is the best means of gen - erating good jobs, a strong and sustainable economy, innovation,  a healthy environment and economic opportunity for all.”   More specifically, they can help increase access to state-of-the-art  care, promote a more appropriate public policy environment, and  ultimately lead to better, more timely diagnoses for women.
","('Access_And_Affordability', 0.8907731175422668)","('Product_Quality_And_Safety', 0.014879746362566948)","('Employee_Health_And_Safety', 0.010681633837521076)","(['Health Outcome Contribution'], 0.8907731175422668)","('NON-ESG', 0.014879746362566948)","('NON-ESG', 0.010681633837521076)"
Line 61,"For example, as we share data from our Hologic Global Women’s  Health Index with international leaders, elected officials and health  organizations, we are providing an actionable, science-backed,  data roadmap for improving life expectancy and quality of life for  women around the world.
","('Employee_Health_And_Safety', 0.6151378750801086)","('Access_And_Affordability', 0.1346106380224228)","('Employee_Engagement_Inclusion_And_Diversity', 0.06309069693088531)","(['Operational Eco-Efficiency'], 0.6151378750801086)","('NON-ESG', 0.1346106380224228)","('NON-ESG', 0.06309069693088531)"
Line 62,"And by teaming up with leading non-profit organizations focused  on minority health such as RAD-AID and the Black Women’s  Health Imperative, we can drive culturally competent care that  ultimately decreases the disparities that lead to disproportionate  mortality rates for Black and Hispanic women.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9290030002593994)","('Access_And_Affordability', 0.011977286078035831)","('Employee_Health_And_Safety', 0.01088472455739975)","(['Human Capital Development'], 0.9290030002593994)","('NON-ESG', 0.011977286078035831)","('NON-ESG', 0.01088472455739975)"
