,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"In 2021, we expanded our portfolio and pipeline through the acquisition of Generate Life Sciences, a leading provider of donor egg and sperm for fertility treatments, fertility cryopreservation services, and newborn stem cell storage.
","('Access_And_Affordability', 0.18835100531578064)","('Employee_Engagement_Inclusion_And_Diversity', 0.18158002197742462)","('Customer_Welfare', 0.16292205452919006)","('NON-ESG', 0.18835100531578064)","('NON-ESG', 0.18158002197742462)","('NON-ESG', 0.16292205452919006)"
Line 12,"This will allow us to accelerate innovation in this growing area of unmet need.
","('Product_Design_And_Lifecycle_Management', 0.34957486391067505)","('Business_Model_Resilience', 0.1325168013572693)","('Supply_Chain_Management', 0.09040466696023941)","('NON-ESG', 0.34957486391067505)","('NON-ESG', 0.1325168013572693)","('NON-ESG', 0.09040466696023941)"
Line 13,"Protecting our planet and preserving resources is an  integral part of our commitment to improving lives.
","('Ecological_Impacts', 0.9689831137657166)","('GHG_Emissions', 0.003769812174141407)","('Human_Rights_And_Community_Relations', 0.003035653382539749)","(['Natural Capital'], 0.9689831137657166)","('NON-ESG', 0.003769812174141407)","('NON-ESG', 0.003035653382539749)"
Line 14,"In 2021, we continued to address the growing global  challenge of plastic in our oceans through the creation of the first net plastic-neutral contact lens.
","('Waste_And_Hazardous_Materials_Management', 0.7017393708229065)","('Product_Design_And_Lifecycle_Management', 0.16376183927059174)","('Water_And_Wastewater_Management', 0.011533612385392189)","(['Operational Eco-Efficiency'], 0.7017393708229065)","('NON-ESG', 0.16376183927059174)","('NON-ESG', 0.011533612385392189)"
Line 15,"In our first year, our plastic neutrality 4 partnership with Plastic Bank  prevented the equivalent of nearly 28 million plastic bottles from polluting the ocean.
","('Waste_And_Hazardous_Materials_Management', 0.7865930795669556)","('Product_Design_And_Lifecycle_Management', 0.07969934493303299)","('Energy_Management', 0.017853304743766785)","(['Operational Eco-Efficiency'], 0.7865930795669556)","('NON-ESG', 0.07969934493303299)","('NON-ESG', 0.017853304743766785)"
Line 16,"5  But we aren’t stopping there – we are implementing a four-step circularity approach to engineer value into our entire plastic value chain.
","('Business_Model_Resilience', 0.40053510665893555)","('Competitive_Behavior', 0.18592488765716553)","('Systemic_Risk_Management', 0.11823002994060516)","('NON-ESG', 0.40053510665893555)","('NON-ESG', 0.18592488765716553)","('NON-ESG', 0.11823002994060516)"
Line 17,"Read more on page 17.
","('Management_Of_Legal_And_Regulatory_Framework', 0.151620015501976)","('Ecological_Impacts', 0.08329419791698456)","('Data_Security', 0.07752620428800583)","('NON-ESG', 0.151620015501976)","('NON-ESG', 0.08329419791698456)","('NON-ESG', 0.07752620428800583)"
Line 18,"Leading our progress in 2021 were more than  12,000 employees who make up the purpose-driven, dynamic team that is ONECOOPER.
","('Employee_Engagement_Inclusion_And_Diversity', 0.21560634672641754)","('Business_Model_Resilience', 0.2098991870880127)","('Human_Rights_And_Community_Relations', 0.10124213248491287)","('NON-ESG', 0.21560634672641754)","('NON-ESG', 0.2098991870880127)","('NON-ESG', 0.10124213248491287)"
Line 19,"Together, we have taken significant steps in building an  inclusive, healthy, safe, and engaged workforce.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9315569400787354)","('Employee_Health_And_Safety', 0.012625190429389477)","('Access_And_Affordability', 0.007341363001614809)","(['Human Capital Development'], 0.9315569400787354)","('NON-ESG', 0.012625190429389477)","('NON-ESG', 0.007341363001614809)"
Line 20,"This year, we launched our CooperPride employee resource A Message from our CEO ALBERT G.
","('Employee_Engagement_Inclusion_And_Diversity', 0.7784500122070312)","('Employee_Health_And_Safety', 0.08731412142515182)","('Labor_Practices', 0.03466262295842171)","(['Human Capital Development'], 0.7784500122070312)","('NON-ESG', 0.08731412142515182)","('NON-ESG', 0.03466262295842171)"
Line 21,"WHITE III,  President and Chief Executive Officer 1 On August 6, 2021, the Chinese National Medical Products Administration approved CooperVision MiSight®  1 day contact lenses for use within the country following a priority review.
","('Product_Design_And_Lifecycle_Management', 0.36717796325683594)","('Product_Quality_And_Safety', 0.16748718917369843)","('Selling_Practices_And_Product_Labeling', 0.08717772364616394)","('NON-ESG', 0.36717796325683594)","('NON-ESG', 0.16748718917369843)","('NON-ESG', 0.08717772364616394)"
Line 22,"2 MiSight® is indicated for the correction of myopia for patients with non-diseased phakic eyes, who at the initiation of treatment are 8-12 years of age and have a refraction of -0.75 D to -4.00 D with ≤ 0.75 diopters of astigmatism; Meanwhile, it has  the dual focal design with alternative multiple rings, which allows part of the light passing through the optical zone to focus in front of the retina, forming myopic defocus, and expecting to slow down the change of axial length of the patients.
","('Employee_Health_And_Safety', 0.17826034128665924)","('Access_And_Affordability', 0.1574840545654297)","('Employee_Engagement_Inclusion_And_Diversity', 0.11741533875465393)","('NON-ESG', 0.17826034128665924)","('NON-ESG', 0.1574840545654297)","('NON-ESG', 0.11741533875465393)"
Line 23,"Fitting and  evaluation of the product should be in medical institutions by ophthalmologists with intermediate title or above and conduct regular check.
","('Product_Design_And_Lifecycle_Management', 0.28435391187667847)","('Product_Quality_And_Safety', 0.23937983810901642)","('Selling_Practices_And_Product_Labeling', 0.18936951458454132)","('NON-ESG', 0.28435391187667847)","('NON-ESG', 0.23937983810901642)","('NON-ESG', 0.18936951458454132)"
Line 24,"It must be used in strict accordance with the IFU requirements.
","('Management_Of_Legal_And_Regulatory_Framework', 0.7747098803520203)","('Product_Quality_And_Safety', 0.023167075589299202)","('Access_And_Affordability', 0.022222930565476418)","(['Corporate Governance'], 0.7747098803520203)","('NON-ESG', 0.023167075589299202)","('NON-ESG', 0.022222930565476418)"
Line 25,"3 National Health Commission.
","('Management_Of_Legal_And_Regulatory_Framework', 0.2715775966644287)","('Access_And_Affordability', 0.1926742047071457)","('Product_Quality_And_Safety', 0.0709853321313858)","('NON-ESG', 0.2715775966644287)","('NON-ESG', 0.1926742047071457)","('NON-ESG', 0.0709853321313858)"
Line 26,"13 July 2021.
","('Management_Of_Legal_And_Regulatory_Framework', 0.24538683891296387)","('Director_Removal', 0.10803353786468506)","('Business_Model_Resilience', 0.07728662341833115)","('NON-ESG', 0.24538683891296387)","('NON-ESG', 0.10803353786468506)","('NON-ESG', 0.07728662341833115)"
Line 27,"Myopia survey conducted from September to December 2020, covering 8,604 schools across the country and screening a total of 2.477 million students.
","('Access_And_Affordability', 0.7651928067207336)","('Employee_Engagement_Inclusion_And_Diversity', 0.06517982482910156)","('Human_Rights_And_Community_Relations', 0.020465627312660217)","(['Health Outcome Contribution'], 0.7651928067207336)","('NON-ESG', 0.06517982482910156)","('NON-ESG', 0.020465627312660217)"
Line 28,"Retrieved from: http://www.nhc.gov.cn/xwzb/ webcontroller.do?titleSeq=11389&gecstype=4 Net plastic neutrality is established by purchasing credits from Plastic Bank.
","('Waste_And_Hazardous_Materials_Management', 0.4808430075645447)","('Product_Design_And_Lifecycle_Management', 0.2180747240781784)","('Energy_Management', 0.03581298142671585)","('NON-ESG', 0.4808430075645447)","('NON-ESG', 0.2180747240781784)","('NON-ESG', 0.03581298142671585)"
Line 29,"A credit represents the collection and conversion of one kilogram (kg) of plastic that may reach or be destined for waterway.
","('Waste_And_Hazardous_Materials_Management', 0.7948553562164307)","('Product_Design_And_Lifecycle_Management', 0.06655909866094589)","('Selling_Practices_And_Product_Labeling', 0.02283315360546112)","(['Operational Eco-Efficiency'], 0.7948553562164307)","('NON-ESG', 0.06655909866094589)","('NON-ESG', 0.02283315360546112)"
Line 30,"CooperVision purchases credits equal to the weight of  plastic in participating brand orders in a specified time period.
","('Product_Design_And_Lifecycle_Management', 0.5933846831321716)","('Selling_Practices_And_Product_Labeling', 0.11679114401340485)","('Waste_And_Hazardous_Materials_Management', 0.06412432342767715)","(['Product Stewardship'], 0.5933846831321716)","('NON-ESG', 0.11679114401340485)","('NON-ESG', 0.06412432342767715)"
Line 31,"Plastic in participating brand plastic is determined by the weight of plastic in the blister, the lens, and the secondary package, including laminates, adhesives, and  auxiliary inputs (e.g., ink).
","('Waste_And_Hazardous_Materials_Management', 0.7885322570800781)","('Product_Design_And_Lifecycle_Management', 0.0796692818403244)","('Selling_Practices_And_Product_Labeling', 0.015672652050852776)","(['Operational Eco-Efficiency'], 0.7885322570800781)","('NON-ESG', 0.0796692818403244)","('NON-ESG', 0.015672652050852776)"
Line 32,"5 For calculation purposes, Plastic Bank uses 1 kg of plastic to equal 50 bottles.
","('Waste_And_Hazardous_Materials_Management', 0.6968397498130798)","('Product_Design_And_Lifecycle_Management', 0.08212019503116608)","('Selling_Practices_And_Product_Labeling', 0.033069491386413574)","(['Operational Eco-Efficiency'], 0.6968397498130798)","('NON-ESG', 0.08212019503116608)","('NON-ESG', 0.033069491386413574)"
Line 33,"group and earned a score of 100% on the Human Rights  Campaign Foundation’s Corporate Equality Index 2022.
","('Human_Rights_And_Community_Relations', 0.8820462226867676)","('Labor_Practices', 0.02047375589609146)","('Employee_Engagement_Inclusion_And_Diversity', 0.014704359695315361)","(['Community Relations'], 0.8820462226867676)","('NON-ESG', 0.02047375589609146)","('NON-ESG', 0.014704359695315361)"
Line 34,"I could not be prouder of our teams’ efforts, reflected  by Fortune Magazine  naming our Company, as well as  our CooperVision and CooperSurgical divisions, one of its 2021 Best Large Workplaces in Manufacturing & Production™ for the second year in a row.
","('Employee_Health_And_Safety', 0.26931294798851013)","('Employee_Engagement_Inclusion_And_Diversity', 0.20506471395492554)","('Product_Design_And_Lifecycle_Management', 0.15817905962467194)","('NON-ESG', 0.26931294798851013)","('NON-ESG', 0.20506471395492554)","('NON-ESG', 0.15817905962467194)"
Line 35,"I am also pleased to share that CooperCompanies  became a corporate participant of the United Nations' Global Compact, the world’s largest voluntary corporate sustainability initiative that calls on companies to align strategies and operations with universal principles on human rights, labor, environment, and anti-corruption.
","('Human_Rights_And_Community_Relations', 0.6946539878845215)","('Labor_Practices', 0.1461264044046402)","('Business_Ethics', 0.03441484272480011)","(['Community Relations'], 0.6946539878845215)","('NON-ESG', 0.1461264044046402)","('NON-ESG', 0.03441484272480011)"
Line 36,"As a participant of the Global Compact, we are committed to its principles and to reporting on our progress in implementing them in future reports.
","('Management_Of_Legal_And_Regulatory_Framework', 0.3924843966960907)","('Human_Rights_And_Community_Relations', 0.3420347273349762)","('Director_Removal', 0.029707269743084908)","('NON-ESG', 0.3924843966960907)","('NON-ESG', 0.3420347273349762)","('NON-ESG', 0.029707269743084908)"
Line 37,"Looking ahead, I am excited about the future of  CooperCompanies and our ability to enhance the health and wellness of people and communities across the globe.
","('Employee_Health_And_Safety', 0.606978178024292)","('Access_And_Affordability', 0.09478525072336197)","('Employee_Engagement_Inclusion_And_Diversity', 0.06321794539690018)","(['Operational Eco-Efficiency'], 0.606978178024292)","('NON-ESG', 0.09478525072336197)","('NON-ESG', 0.06321794539690018)"
Line 38,"It is a mission that guides our actions each day and one that I am grateful to have the opportunity to lead.
","('Human_Rights_And_Community_Relations', 0.63502436876297)","('Business_Model_Resilience', 0.049031373113393784)","('Employee_Engagement_Inclusion_And_Diversity', 0.028579864650964737)","(['Community Relations'], 0.63502436876297)","('NON-ESG', 0.049031373113393784)","('NON-ESG', 0.028579864650964737)"
Line 39,"Thank you for your support on this journey.
","('Human_Rights_And_Community_Relations', 0.36073192954063416)","('Customer_Privacy', 0.060104288160800934)","('Access_And_Affordability', 0.05350789427757263)","('NON-ESG', 0.36073192954063416)","('NON-ESG', 0.060104288160800934)","('NON-ESG', 0.05350789427757263)"
Line 40,"Who We Are  Our Stories  Our People   Our Planet   Our Partnerships   About This Report Data and Performance   IntroductionWho We Are CooperCompanies is a global consumer medical device company that  elevates standards of care.
","('Product_Quality_And_Safety', 0.39165428280830383)","('Customer_Welfare', 0.09789609909057617)","('Access_And_Affordability', 0.07936252653598785)","('NON-ESG', 0.39165428280830383)","('NON-ESG', 0.09789609909057617)","('NON-ESG', 0.07936252653598785)"
Line 41,"Our two business units have earned the trust of doctors, clinicians, and patients worldwide by delivering practice-building resources and training.
","('Access_And_Affordability', 0.4724544882774353)","('Employee_Engagement_Inclusion_And_Diversity', 0.14522433280944824)","('Employee_Health_And_Safety', 0.0398884080350399)","('NON-ESG', 0.4724544882774353)","('NON-ESG', 0.14522433280944824)","('NON-ESG', 0.0398884080350399)"
Line 42,"CooperVision (CVI) is one of the world’s leading manufacturers of soft  contact lenses, providing a full array of daily disposable, two-week, and monthly soft contact lenses that feature advanced materials and optics.
","('Product_Design_And_Lifecycle_Management', 0.7728631496429443)","('Energy_Management', 0.03814985603094101)","('Product_Quality_And_Safety', 0.025532811880111694)","(['Product Stewardship'], 0.7728631496429443)","('NON-ESG', 0.03814985603094101)","('NON-ESG', 0.025532811880111694)"
Line 43,"CVI has a strong heritage of solving the toughest vision challenges and is advancing the range of what contact lenses can do, such as its groundbreaking introduction of contact lenses proven to slow the progression of myopia in children ages 8-12.
","('Employee_Health_And_Safety', 0.3077027201652527)","('Employee_Engagement_Inclusion_And_Diversity', 0.15219970047473907)","('Access_And_Affordability', 0.1072370782494545)","('NON-ESG', 0.3077027201652527)","('NON-ESG', 0.15219970047473907)","('NON-ESG', 0.1072370782494545)"
Line 44,"CooperSurgical (CSI) advances the care of women, babies, and families  around the world.
","('Access_And_Affordability', 0.4777181148529053)","('Employee_Health_And_Safety', 0.2439860999584198)","('Employee_Engagement_Inclusion_And_Diversity', 0.04234551265835762)","('NON-ESG', 0.4777181148529053)","('NON-ESG', 0.2439860999584198)","('NON-ESG', 0.04234551265835762)"
Line 45,"The organization provides a wide range of products, technologies, and services with an emphasis on improving fertility solutions, empowering office-based care, and advancing hospital care within women’s health.
","('Access_And_Affordability', 0.5706636309623718)","('Customer_Welfare', 0.06406855583190918)","('Product_Design_And_Lifecycle_Management', 0.06227342039346695)","(['Health Outcome Contribution'], 0.5706636309623718)","('NON-ESG', 0.06406855583190918)","('NON-ESG', 0.06227342039346695)"
Line 46,"For more than 30 years, CSI has earned the trust of patients and healthcare providers by partnering on improved outcomes.CooperCompanies at a Glance 6 Revenues are for fiscal year ending October 31, 2021.
","('Access_And_Affordability', 0.5649137496948242)","('Management_Of_Legal_And_Regulatory_Framework', 0.050346288830041885)","('Customer_Welfare', 0.047856081277132034)","(['Health Outcome Contribution'], 0.5649137496948242)","('NON-ESG', 0.050346288830041885)","('NON-ESG', 0.047856081277132034)"
Line 47,"7 In calendar year 2021.NYSE: COO 130   countries  Products sold   in more than $92.7MR&D  InvestmentWorldwide   Revenue$2.9B   Headquartered   in San Ramon, CA Year founded More than 12,000    employees in over 40 countries 2021 Revenue CooperVision   $2,152MCooperSurgical   $770M Number of   people our   products benefited7  ~ 41.9M 50%  of employees are  in manufacturing,  distribution,  or R&DMore than Introduction  Our Stories  Our People   Our Planet   Our Partnerships   About This Report Data and Performance   Who We Are  Introduction  Who We AreOur ESG Framework INTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  • Dev elop life-changing solutions to address health challenges, with a continuous   focus on product quality and patient safety  •  F oster an inclusive, healthy, safe, and engaged workforce •  Sus tainably manage and reduce the environmental impacts of our operations  •  Int egrate sustainable design innovations into our products and packaging  •  C ollaborate with customers, suppliers, and communities to accelerate social   and environmental improvements •  F oster partnerships with charitable and other organizations to address unmet  healthcare needs Responsible Business Practices:   •  Adher e to high standards of ethics, compliance, and accountability in all that we do •  C ontinue to invest in the ESG infrastructure, systems, and capabilities   of the organizationPEOPLE PLANET PARTNERSHIPSWe conducted a formal materiality assessment in 2021, which resulted in a list of 38 ESG  topics with eight ESG topics identified as high priority.
","('Product_Design_And_Lifecycle_Management', 0.9181602001190186)","('Customer_Welfare', 0.01270732469856739)","('Product_Quality_And_Safety', 0.010407381691038609)","(['Product Stewardship'], 0.9181602001190186)","('NON-ESG', 0.01270732469856739)","('NON-ESG', 0.010407381691038609)"
Line 48,"7 In calendar year 2021.NYSE: COO 130   countries  Products sold   in more than $92.7MR&D  InvestmentWorldwide   Revenue$2.9B   Headquartered   in San Ramon, CA Year founded More than 12,000    employees in over 40 countries 2021 Revenue CooperVision   $2,152MCooperSurgical   $770M Number of   people our   products benefited7  ~ 41.9M 50%  of employees are  in manufacturing,  distribution,  or R&DMore than Introduction  Our Stories  Our People   Our Planet   Our Partnerships   About This Report Data and Performance   Who We Are  Introduction  Who We AreOur ESG Framework INTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  • Dev elop life-changing solutions to address health challenges, with a continuous   focus on product quality and patient safety  •  F oster an inclusive, healthy, safe, and engaged workforce •  Sus tainably manage and reduce the environmental impacts of our operations  •  Int egrate sustainable design innovations into our products and packaging  •  C ollaborate with customers, suppliers, and communities to accelerate social   and environmental improvements •  F oster partnerships with charitable and other organizations to address unmet  healthcare needs Responsible Business Practices:   •  Adher e to high standards of ethics, compliance, and accountability in all that we do •  C ontinue to invest in the ESG infrastructure, systems, and capabilities   of the organizationPEOPLE PLANET PARTNERSHIPSWe conducted a formal materiality assessment in 2021, which resulted in a list of 38 ESG  topics with eight ESG topics identified as high priority.
","('Product_Design_And_Lifecycle_Management', 0.607017993927002)","('Product_Quality_And_Safety', 0.26601314544677734)","('Selling_Practices_And_Product_Labeling', 0.015616350807249546)","(['Product Stewardship'], 0.607017993927002)","('NON-ESG', 0.26601314544677734)","('NON-ESG', 0.015616350807249546)"
Line 49,"7 In calendar year 2021.NYSE: COO 130   countries  Products sold   in more than $92.7MR&D  InvestmentWorldwide   Revenue$2.9B   Headquartered   in San Ramon, CA Year founded More than 12,000    employees in over 40 countries 2021 Revenue CooperVision   $2,152MCooperSurgical   $770M Number of   people our   products benefited7  ~ 41.9M 50%  of employees are  in manufacturing,  distribution,  or R&DMore than Introduction  Our Stories  Our People   Our Planet   Our Partnerships   About This Report Data and Performance   Who We Are  Introduction  Who We AreOur ESG Framework INTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  • Dev elop life-changing solutions to address health challenges, with a continuous   focus on product quality and patient safety  •  F oster an inclusive, healthy, safe, and engaged workforce •  Sus tainably manage and reduce the environmental impacts of our operations  •  Int egrate sustainable design innovations into our products and packaging  •  C ollaborate with customers, suppliers, and communities to accelerate social   and environmental improvements •  F oster partnerships with charitable and other organizations to address unmet  healthcare needs Responsible Business Practices:   •  Adher e to high standards of ethics, compliance, and accountability in all that we do •  C ontinue to invest in the ESG infrastructure, systems, and capabilities   of the organizationPEOPLE PLANET PARTNERSHIPSWe conducted a formal materiality assessment in 2021, which resulted in a list of 38 ESG  topics with eight ESG topics identified as high priority.
","('Business_Ethics', 0.8994751572608948)","('Product_Quality_And_Safety', 0.027222873643040657)","('Competitive_Behavior', 0.00794473197311163)","(['Business Ethics'], 0.8994751572608948)","('NON-ESG', 0.027222873643040657)","('NON-ESG', 0.00794473197311163)"
Line 50,"7 In calendar year 2021.NYSE: COO 130   countries  Products sold   in more than $92.7MR&D  InvestmentWorldwide   Revenue$2.9B   Headquartered   in San Ramon, CA Year founded More than 12,000    employees in over 40 countries 2021 Revenue CooperVision   $2,152MCooperSurgical   $770M Number of   people our   products benefited7  ~ 41.9M 50%  of employees are  in manufacturing,  distribution,  or R&DMore than Introduction  Our Stories  Our People   Our Planet   Our Partnerships   About This Report Data and Performance   Who We Are  Introduction  Who We AreOur ESG Framework INTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  • Dev elop life-changing solutions to address health challenges, with a continuous   focus on product quality and patient safety  •  F oster an inclusive, healthy, safe, and engaged workforce •  Sus tainably manage and reduce the environmental impacts of our operations  •  Int egrate sustainable design innovations into our products and packaging  •  C ollaborate with customers, suppliers, and communities to accelerate social   and environmental improvements •  F oster partnerships with charitable and other organizations to address unmet  healthcare needs Responsible Business Practices:   •  Adher e to high standards of ethics, compliance, and accountability in all that we do •  C ontinue to invest in the ESG infrastructure, systems, and capabilities   of the organizationPEOPLE PLANET PARTNERSHIPSWe conducted a formal materiality assessment in 2021, which resulted in a list of 38 ESG  topics with eight ESG topics identified as high priority.
","('Business_Model_Resilience', 0.3951171040534973)","('Human_Rights_And_Community_Relations', 0.08688551187515259)","('Systemic_Risk_Management', 0.08413433283567429)","('NON-ESG', 0.3951171040534973)","('NON-ESG', 0.08688551187515259)","('NON-ESG', 0.08413433283567429)"
Line 51,"These are represented in our ESG framework pillars: People, Planet and Partnership.
","('Human_Rights_And_Community_Relations', 0.7166756987571716)","('Business_Model_Resilience', 0.06355977058410645)","('Employee_Engagement_Inclusion_And_Diversity', 0.026108955964446068)","(['Community Relations'], 0.7166756987571716)","('NON-ESG', 0.06355977058410645)","('NON-ESG', 0.026108955964446068)"
Line 52,"To learn more about our materiality assessment, please read pages 9-10 in our 2020 ESG Report.
","('Business_Model_Resilience', 0.2509152591228485)","('Systemic_Risk_Management', 0.24145027995109558)","('Management_Of_Legal_And_Regulatory_Framework', 0.12806111574172974)","('NON-ESG', 0.2509152591228485)","('NON-ESG', 0.24145027995109558)","('NON-ESG', 0.12806111574172974)"
Line 53,"Introduction  Our Stories  Our People   Our Planet   Our Partnerships   About This Report Data and Performance   Who We AreINTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  50%  board gender  diversity 6  facilities LEED®  or BREEAM®  certified  100%  renewable electricity  sourcing at all key  facilities in New York   and the United   Kingdom ESG Highlights Score of 100% on the  Human Rights Campaign Foundation’s Corporate Equality Index 2022  Fortune’s Top 10 Best Large Workplaces in Manufacturing  and Production ™ for the   second year in a row Certification as a Great Place  to Work for the fourth c onsecutive year 8 For calculation purposes, Plastic Bank uses 1 kg of plastic to equal 50 bottles.
","('Employee_Engagement_Inclusion_And_Diversity', 0.6811953783035278)","('Human_Rights_And_Community_Relations', 0.13308021426200867)","('Business_Ethics', 0.027824003249406815)","(['Human Capital Development'], 0.6811953783035278)","('NON-ESG', 0.13308021426200867)","('NON-ESG', 0.027824003249406815)"
Line 54,"Introduction  Our Stories  Our People   Our Planet   Our Partnerships   About This Report Data and Performance   Who We AreINTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  50%  board gender  diversity 6  facilities LEED®  or BREEAM®  certified  100%  renewable electricity  sourcing at all key  facilities in New York   and the United   Kingdom ESG Highlights Score of 100% on the  Human Rights Campaign Foundation’s Corporate Equality Index 2022  Fortune’s Top 10 Best Large Workplaces in Manufacturing  and Production ™ for the   second year in a row Certification as a Great Place  to Work for the fourth c onsecutive year 8 For calculation purposes, Plastic Bank uses 1 kg of plastic to equal 50 bottles.
","('Product_Design_And_Lifecycle_Management', 0.4984685778617859)","('Waste_And_Hazardous_Materials_Management', 0.26322904229164124)","('Energy_Management', 0.037163931876420975)","('NON-ESG', 0.4984685778617859)","('NON-ESG', 0.26322904229164124)","('NON-ESG', 0.037163931876420975)"
