,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"A brief sampling of other recent accomplishments  includes: •  Intr oducing clariti® 1 day as the first net plastic  neutral contact lens in the U.S. •  Achieving LEED® Silv er certification of our global  manufacturing facility in Puerto Rico •  Sour cing 100% renewable electricity in all key  facilities in New York and the United Kingdom •  Est ablishing a Global Inclusion Council comprised  of senior leaders to advance our culture of diversity  and inclusion •  Achieving C ertification as a Great Place to  Work in the U.S. (for the third consecutive year) and recognition as one of the Top 10 Best Large Workplaces in Manufacturing and Production in the U.S. •  Signing the CEO Ac tion for Diversity &  Inclusion™ Pledge•  Launching MiSight® 1 day c ontact lens in the  U.S., following groundbreaking approval by the U.S. Food and Drug Administration •  E xpanding our Biofinity brand offering to include  Biofinity® toric multifocal contact lenses globally to support patients for whom contact lens wear was previously a challenge  •  Ac quiring Embryo Options, an established leader  in cryo-storage software solutions for clinics and patients •  Upgr ading RI Witness™ Assisted Reproductive  Technology (ART) Management System, an electronic quality control solution that helps safeguard every step of the IVF cycle •  Updating our Code of Conduct As our business has grown and evolved over the  past 60-plus years, our commitment to responsible business practices has deepened.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9704457521438599)","('Employee_Health_And_Safety', 0.002402502577751875)","('Human_Rights_And_Community_Relations', 0.0022385898046195507)","(['Human Capital Development'], 0.9704457521438599)","('NON-ESG', 0.002402502577751875)","('NON-ESG', 0.0022385898046195507)"
Line 12,"A brief sampling of other recent accomplishments  includes: •  Intr oducing clariti® 1 day as the first net plastic  neutral contact lens in the U.S. •  Achieving LEED® Silv er certification of our global  manufacturing facility in Puerto Rico •  Sour cing 100% renewable electricity in all key  facilities in New York and the United Kingdom •  Est ablishing a Global Inclusion Council comprised  of senior leaders to advance our culture of diversity  and inclusion •  Achieving C ertification as a Great Place to  Work in the U.S. (for the third consecutive year) and recognition as one of the Top 10 Best Large Workplaces in Manufacturing and Production in the U.S. •  Signing the CEO Ac tion for Diversity &  Inclusion™ Pledge•  Launching MiSight® 1 day c ontact lens in the  U.S., following groundbreaking approval by the U.S. Food and Drug Administration •  E xpanding our Biofinity brand offering to include  Biofinity® toric multifocal contact lenses globally to support patients for whom contact lens wear was previously a challenge  •  Ac quiring Embryo Options, an established leader  in cryo-storage software solutions for clinics and patients •  Upgr ading RI Witness™ Assisted Reproductive  Technology (ART) Management System, an electronic quality control solution that helps safeguard every step of the IVF cycle •  Updating our Code of Conduct As our business has grown and evolved over the  past 60-plus years, our commitment to responsible business practices has deepened.
","('Employee_Engagement_Inclusion_And_Diversity', 0.36368274688720703)","('Employee_Health_And_Safety', 0.21532097458839417)","('Product_Quality_And_Safety', 0.08523773401975632)","('NON-ESG', 0.36368274688720703)","('NON-ESG', 0.21532097458839417)","('NON-ESG', 0.08523773401975632)"
Line 13,"A brief sampling of other recent accomplishments  includes: •  Intr oducing clariti® 1 day as the first net plastic  neutral contact lens in the U.S. •  Achieving LEED® Silv er certification of our global  manufacturing facility in Puerto Rico •  Sour cing 100% renewable electricity in all key  facilities in New York and the United Kingdom •  Est ablishing a Global Inclusion Council comprised  of senior leaders to advance our culture of diversity  and inclusion •  Achieving C ertification as a Great Place to  Work in the U.S. (for the third consecutive year) and recognition as one of the Top 10 Best Large Workplaces in Manufacturing and Production in the U.S. •  Signing the CEO Ac tion for Diversity &  Inclusion™ Pledge•  Launching MiSight® 1 day c ontact lens in the  U.S., following groundbreaking approval by the U.S. Food and Drug Administration •  E xpanding our Biofinity brand offering to include  Biofinity® toric multifocal contact lenses globally to support patients for whom contact lens wear was previously a challenge  •  Ac quiring Embryo Options, an established leader  in cryo-storage software solutions for clinics and patients •  Upgr ading RI Witness™ Assisted Reproductive  Technology (ART) Management System, an electronic quality control solution that helps safeguard every step of the IVF cycle •  Updating our Code of Conduct As our business has grown and evolved over the  past 60-plus years, our commitment to responsible business practices has deepened.
","('Product_Quality_And_Safety', 0.21096087992191315)","('Business_Ethics', 0.14901970326900482)","('Systemic_Risk_Management', 0.12224690616130829)","('NON-ESG', 0.21096087992191315)","('NON-ESG', 0.14901970326900482)","('NON-ESG', 0.12224690616130829)"
Line 14,"There is much to be proud of and we are committed to accomplishing more.
","('Human_Rights_And_Community_Relations', 0.2444312572479248)","('Business_Model_Resilience', 0.14710325002670288)","('Employee_Engagement_Inclusion_And_Diversity', 0.07886936515569687)","('NON-ESG', 0.2444312572479248)","('NON-ESG', 0.14710325002670288)","('NON-ESG', 0.07886936515569687)"
Line 15,"We plan to strengthen and expand ESG commitments and look forward to continuing to report on how Cooper supports a healthy and sustainable world.
","('Business_Model_Resilience', 0.3431972861289978)","('Product_Design_And_Lifecycle_Management', 0.11687731742858887)","('Human_Rights_And_Community_Relations', 0.08332417160272598)","('NON-ESG', 0.3431972861289978)","('NON-ESG', 0.11687731742858887)","('NON-ESG', 0.08332417160272598)"
Line 16,"ALBERT G.
","('Management_Of_Legal_And_Regulatory_Framework', 0.2172756940126419)","('Competitive_Behavior', 0.0937122106552124)","('Business_Ethics', 0.09051781892776489)","('NON-ESG', 0.2172756940126419)","('NON-ESG', 0.0937122106552124)","('NON-ESG', 0.09051781892776489)"
Line 17,"WHITE III,  President and Chief Executive Officer Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionOur Story Often healthcare can be reactive and routine,  but good healthcare is more than the absence of illness.
","('Business_Ethics', 0.5718252062797546)","('Employee_Health_And_Safety', 0.2634308934211731)","('Product_Quality_And_Safety', 0.024237975478172302)","(['Business Ethics'], 0.5718252062797546)","('NON-ESG', 0.2634308934211731)","('NON-ESG', 0.024237975478172302)"
Line 18,"Today, people are looking for options to support how they want to live at every stage of life.
","('Employee_Engagement_Inclusion_And_Diversity', 0.3491443693637848)","('Access_And_Affordability', 0.24096940457820892)","('Product_Design_And_Lifecycle_Management', 0.05297692492604256)","('NON-ESG', 0.3491443693637848)","('NON-ESG', 0.24096940457820892)","('NON-ESG', 0.05297692492604256)"
Line 19,"And in areas where choices are available, they want to partner with their healthcare provider so they can make well-informed decisions.
","('Access_And_Affordability', 0.8321044445037842)","('Customer_Welfare', 0.020867610350251198)","('Employee_Engagement_Inclusion_And_Diversity', 0.014158028177917004)","(['Health Outcome Contribution'], 0.8321044445037842)","('NON-ESG', 0.020867610350251198)","('NON-ESG', 0.014158028177917004)"
Line 20,"CooperCompanies stands apart as a global  consumer medical device company that elevates standards of care.
","('Product_Quality_And_Safety', 0.22187750041484833)","('Competitive_Behavior', 0.19195352494716644)","('Customer_Welfare', 0.11293395608663559)","('NON-ESG', 0.22187750041484833)","('NON-ESG', 0.19195352494716644)","('NON-ESG', 0.11293395608663559)"
Line 21,"Our two business units have earned the trust of doctors and clinicians worldwide by delivering practice-building resources and training.
","('Access_And_Affordability', 0.5600743889808655)","('Employee_Engagement_Inclusion_And_Diversity', 0.1139654889702797)","('Product_Quality_And_Safety', 0.04238555207848549)","(['Health Outcome Contribution'], 0.5600743889808655)","('NON-ESG', 0.1139654889702797)","('NON-ESG', 0.04238555207848549)"
Line 22,"CooperVision (CVI) is one of the world’s  leading manufacturers of soft contact lenses, providing a full array of daily disposable, two-week, and monthly soft contact lenses that feature advanced materials and optics.
","('Product_Design_And_Lifecycle_Management', 0.7728631496429443)","('Energy_Management', 0.03814985603094101)","('Product_Quality_And_Safety', 0.025532811880111694)","(['Product Stewardship'], 0.7728631496429443)","('NON-ESG', 0.03814985603094101)","('NON-ESG', 0.025532811880111694)"
Line 23,"CVI has a strong heritage of solving the toughest vision challenges and is advancing the range of what contact lenses can do, such as its groundbreaking introduction of contact lenses proven to slow the progression of myopia in children age 8-12.
","('Employee_Health_And_Safety', 0.32699280977249146)","('Employee_Engagement_Inclusion_And_Diversity', 0.1481948047876358)","('Access_And_Affordability', 0.0996764525771141)","('NON-ESG', 0.32699280977249146)","('NON-ESG', 0.1481948047876358)","('NON-ESG', 0.0996764525771141)"
Line 24,"CooperVision Specialty EyeCare develops, manufactures, and provides access to a portfolio of industry leading soft custom and rigid gas permeable lens designs, including orthokeratology and scleral lenses to address myopia, irregular cornea, and presbyopia management.
","('Product_Design_And_Lifecycle_Management', 0.41820719838142395)","('Product_Quality_And_Safety', 0.10282471030950546)","('Access_And_Affordability', 0.08392549306154251)","('NON-ESG', 0.41820719838142395)","('NON-ESG', 0.10282471030950546)","('NON-ESG', 0.08392549306154251)"
Line 25,"CooperSurgical (CSI) advances the care  of women, babies, and families around the world.
","('Access_And_Affordability', 0.4777181148529053)","('Employee_Health_And_Safety', 0.2439860999584198)","('Employee_Engagement_Inclusion_And_Diversity', 0.04234551265835762)","('NON-ESG', 0.4777181148529053)","('NON-ESG', 0.2439860999584198)","('NON-ESG', 0.04234551265835762)"
Line 26,"The organization provides a wide range of products, technologies, and services with an emphasis on fertility solutions and preventative and therapeutic women’s healthcare.
","('Access_And_Affordability', 0.20713095366954803)","('Customer_Welfare', 0.18230727314949036)","('Employee_Health_And_Safety', 0.1440310925245285)","('NON-ESG', 0.20713095366954803)","('NON-ESG', 0.18230727314949036)","('NON-ESG', 0.1440310925245285)"
Line 27,"For more than 30 years, CSI has earned the trust of patients and healthcare providers by partnering on improved outcomes.
","('Access_And_Affordability', 0.7560630440711975)","('Human_Rights_And_Community_Relations', 0.030638590455055237)","('Customer_Welfare', 0.022748824208974838)","(['Health Outcome Contribution'], 0.7560630440711975)","('NON-ESG', 0.030638590455055237)","('NON-ESG', 0.022748824208974838)"
Line 28,"Improving lives, one person at a time Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionCooperCompanies at a Glance NYSE: COO INTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  Headquartered   in San Ramon, CA 130   countries  Products sold   in more than60%  of employees are  in manufacturing,  distribution, or R&DWorldwide           revenue $2.4B  Year  founded 12,000    employees in over  30 countries Nearly 2020 Revenue CooperVision   $1,843MCooperSurgical   $588M Number of   people our   products benefited2 New product  launches10  ~ 43.5M 1 Revenues are for fiscal year ending October 31, 2 In calendar year More than Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionINTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  50%  board gender  diversity as of  July 60%  of new hires,  VP and up, were  women85%  of surveyed employees  are satisfied with   their job 5  facilities LEED®  or BREEAM®  certified 100%  renewable electricity  sourcing at all key  facilities in New York   and the United   KingdomFIRST  net plastic neutral  contact lens Code of Conduct updated in $1.3M  raised for Optometry  Giving Sight, providing   eye exams for more than  250,000 people4Key ESG Highlights 2020 U.S. AWARDS  Certification as a Great  Place to Work (for the third consecutive year)  Fortune’s Top 10 Best Large  Workplaces in Manufacturing   and Production  3 October 2019 - May 4  Cumulative since Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionR&D sites: U.K.; U.S. (California);  U.S. (Connecticut) CooperSurgical Centers of  Excellence: China; Denmark; India; Japan; Russia; U.K.;  U.S. (New Jersey) Manufacturing & Distribution:  Australia; Belgium; Brazil; Canada; Chile; Costa Rica (CVI LEED® certified); Denmark; Hungary; Israel; Japan; Mexico; Netherlands; Puerto Rico (LEED® certified); Spain (LEED® certified); South Africa; T aiwan; U.K. (BREEAM® certified); U.S. Global Operations Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionResponding to COVID-• 100% of emplo yees received full pay and benefits  even when plants temporarily closed; •  0 inv oluntary reductions due to COVID-19; •  Additional paid time off  was provided to address  personal situations as appropriate and where possible; •  Enhanc ed safety measures for those working onsite,  including increased sanitation, physical distancing, and  contact tracing; •  Shifting emplo yees to remote work wherever  possible; •  T raining and support for our managers and  employees on how to work and thrive in a virtual working environment; •  570 opt ometry practices received complimentary  lenses to distribute to essential hospital workers;• Int eractive, digital training programs developed for  eye care, medical, fertility, and genomics professionals, reproductive endocrinologists, and embryologists; •  E xtended payment terms to many customers; •  C onsistent supply of products; and •  20,000 disposable mask s, sanitization kits, and PPE  donated.
","('Business_Ethics', 0.8606730699539185)","('Product_Quality_And_Safety', 0.02295447513461113)","('Customer_Privacy', 0.014884482137858868)","(['Business Ethics'], 0.8606730699539185)","('NON-ESG', 0.02295447513461113)","('NON-ESG', 0.014884482137858868)"
Line 29,"Improving lives, one person at a time Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionCooperCompanies at a Glance NYSE: COO INTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  Headquartered   in San Ramon, CA 130   countries  Products sold   in more than60%  of employees are  in manufacturing,  distribution, or R&DWorldwide           revenue $2.4B  Year  founded 12,000    employees in over  30 countries Nearly 2020 Revenue CooperVision   $1,843MCooperSurgical   $588M Number of   people our   products benefited2 New product  launches10  ~ 43.5M 1 Revenues are for fiscal year ending October 31, 2 In calendar year More than Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionINTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  50%  board gender  diversity as of  July 60%  of new hires,  VP and up, were  women85%  of surveyed employees  are satisfied with   their job 5  facilities LEED®  or BREEAM®  certified 100%  renewable electricity  sourcing at all key  facilities in New York   and the United   KingdomFIRST  net plastic neutral  contact lens Code of Conduct updated in $1.3M  raised for Optometry  Giving Sight, providing   eye exams for more than  250,000 people4Key ESG Highlights 2020 U.S. AWARDS  Certification as a Great  Place to Work (for the third consecutive year)  Fortune’s Top 10 Best Large  Workplaces in Manufacturing   and Production  3 October 2019 - May 4  Cumulative since Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionR&D sites: U.K.; U.S. (California);  U.S. (Connecticut) CooperSurgical Centers of  Excellence: China; Denmark; India; Japan; Russia; U.K.;  U.S. (New Jersey) Manufacturing & Distribution:  Australia; Belgium; Brazil; Canada; Chile; Costa Rica (CVI LEED® certified); Denmark; Hungary; Israel; Japan; Mexico; Netherlands; Puerto Rico (LEED® certified); Spain (LEED® certified); South Africa; T aiwan; U.K. (BREEAM® certified); U.S. Global Operations Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionResponding to COVID-• 100% of emplo yees received full pay and benefits  even when plants temporarily closed; •  0 inv oluntary reductions due to COVID-19; •  Additional paid time off  was provided to address  personal situations as appropriate and where possible; •  Enhanc ed safety measures for those working onsite,  including increased sanitation, physical distancing, and  contact tracing; •  Shifting emplo yees to remote work wherever  possible; •  T raining and support for our managers and  employees on how to work and thrive in a virtual working environment; •  570 opt ometry practices received complimentary  lenses to distribute to essential hospital workers;• Int eractive, digital training programs developed for  eye care, medical, fertility, and genomics professionals, reproductive endocrinologists, and embryologists; •  E xtended payment terms to many customers; •  C onsistent supply of products; and •  20,000 disposable mask s, sanitization kits, and PPE  donated.
","('Business_Ethics', 0.8769104480743408)","('Product_Quality_And_Safety', 0.019082196056842804)","('Director_Removal', 0.009775401093065739)","(['Business Ethics'], 0.8769104480743408)","('NON-ESG', 0.019082196056842804)","('NON-ESG', 0.009775401093065739)"
Line 30,"Improving lives, one person at a time Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionCooperCompanies at a Glance NYSE: COO INTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  Headquartered   in San Ramon, CA 130   countries  Products sold   in more than60%  of employees are  in manufacturing,  distribution, or R&DWorldwide           revenue $2.4B  Year  founded 12,000    employees in over  30 countries Nearly 2020 Revenue CooperVision   $1,843MCooperSurgical   $588M Number of   people our   products benefited2 New product  launches10  ~ 43.5M 1 Revenues are for fiscal year ending October 31, 2 In calendar year More than Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionINTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  50%  board gender  diversity as of  July 60%  of new hires,  VP and up, were  women85%  of surveyed employees  are satisfied with   their job 5  facilities LEED®  or BREEAM®  certified 100%  renewable electricity  sourcing at all key  facilities in New York   and the United   KingdomFIRST  net plastic neutral  contact lens Code of Conduct updated in $1.3M  raised for Optometry  Giving Sight, providing   eye exams for more than  250,000 people4Key ESG Highlights 2020 U.S. AWARDS  Certification as a Great  Place to Work (for the third consecutive year)  Fortune’s Top 10 Best Large  Workplaces in Manufacturing   and Production  3 October 2019 - May 4  Cumulative since Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionR&D sites: U.K.; U.S. (California);  U.S. (Connecticut) CooperSurgical Centers of  Excellence: China; Denmark; India; Japan; Russia; U.K.;  U.S. (New Jersey) Manufacturing & Distribution:  Australia; Belgium; Brazil; Canada; Chile; Costa Rica (CVI LEED® certified); Denmark; Hungary; Israel; Japan; Mexico; Netherlands; Puerto Rico (LEED® certified); Spain (LEED® certified); South Africa; T aiwan; U.K. (BREEAM® certified); U.S. Global Operations Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionResponding to COVID-• 100% of emplo yees received full pay and benefits  even when plants temporarily closed; •  0 inv oluntary reductions due to COVID-19; •  Additional paid time off  was provided to address  personal situations as appropriate and where possible; •  Enhanc ed safety measures for those working onsite,  including increased sanitation, physical distancing, and  contact tracing; •  Shifting emplo yees to remote work wherever  possible; •  T raining and support for our managers and  employees on how to work and thrive in a virtual working environment; •  570 opt ometry practices received complimentary  lenses to distribute to essential hospital workers;• Int eractive, digital training programs developed for  eye care, medical, fertility, and genomics professionals, reproductive endocrinologists, and embryologists; •  E xtended payment terms to many customers; •  C onsistent supply of products; and •  20,000 disposable mask s, sanitization kits, and PPE  donated.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9401289820671082)","('Product_Quality_And_Safety', 0.005833987146615982)","('Employee_Health_And_Safety', 0.005641483701765537)","(['Human Capital Development'], 0.9401289820671082)","('NON-ESG', 0.005833987146615982)","('NON-ESG', 0.005641483701765537)"
Line 31,"Improving lives, one person at a time Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionCooperCompanies at a Glance NYSE: COO INTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  Headquartered   in San Ramon, CA 130   countries  Products sold   in more than60%  of employees are  in manufacturing,  distribution, or R&DWorldwide           revenue $2.4B  Year  founded 12,000    employees in over  30 countries Nearly 2020 Revenue CooperVision   $1,843MCooperSurgical   $588M Number of   people our   products benefited2 New product  launches10  ~ 43.5M 1 Revenues are for fiscal year ending October 31, 2 In calendar year More than Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionINTRODUCTION responding to covid-19 governance, ethics and compliance our people our products our planet our communities data and performance  50%  board gender  diversity as of  July 60%  of new hires,  VP and up, were  women85%  of surveyed employees  are satisfied with   their job 5  facilities LEED®  or BREEAM®  certified 100%  renewable electricity  sourcing at all key  facilities in New York   and the United   KingdomFIRST  net plastic neutral  contact lens Code of Conduct updated in $1.3M  raised for Optometry  Giving Sight, providing   eye exams for more than  250,000 people4Key ESG Highlights 2020 U.S. AWARDS  Certification as a Great  Place to Work (for the third consecutive year)  Fortune’s Top 10 Best Large  Workplaces in Manufacturing   and Production  3 October 2019 - May 4  Cumulative since Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionR&D sites: U.K.; U.S. (California);  U.S. (Connecticut) CooperSurgical Centers of  Excellence: China; Denmark; India; Japan; Russia; U.K.;  U.S. (New Jersey) Manufacturing & Distribution:  Australia; Belgium; Brazil; Canada; Chile; Costa Rica (CVI LEED® certified); Denmark; Hungary; Israel; Japan; Mexico; Netherlands; Puerto Rico (LEED® certified); Spain (LEED® certified); South Africa; T aiwan; U.K. (BREEAM® certified); U.S. Global Operations Responding To COVID-19 Governance, Ethics, and Compliance Our People Our Products Our Planet Our Partnerships Data and Performance  IntroductionResponding to COVID-• 100% of emplo yees received full pay and benefits  even when plants temporarily closed; •  0 inv oluntary reductions due to COVID-19; •  Additional paid time off  was provided to address  personal situations as appropriate and where possible; •  Enhanc ed safety measures for those working onsite,  including increased sanitation, physical distancing, and  contact tracing; •  Shifting emplo yees to remote work wherever  possible; •  T raining and support for our managers and  employees on how to work and thrive in a virtual working environment; •  570 opt ometry practices received complimentary  lenses to distribute to essential hospital workers;• Int eractive, digital training programs developed for  eye care, medical, fertility, and genomics professionals, reproductive endocrinologists, and embryologists; •  E xtended payment terms to many customers; •  C onsistent supply of products; and •  20,000 disposable mask s, sanitization kits, and PPE  donated.
","('Business_Ethics', 0.8020054697990417)","('Human_Rights_And_Community_Relations', 0.024159319698810577)","('Product_Quality_And_Safety', 0.018872777000069618)","(['Business Ethics'], 0.8020054697990417)","('NON-ESG', 0.024159319698810577)","('NON-ESG', 0.018872777000069618)"
