,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 18,"Through   expansion of our global headquarters in Irvine, Calif., and construction or expansion   of our manufacturing facilities in Ireland and elsewhere around the world, we have   approached these projects with consideration for the environment.
","('Business_Model_Resilience', 0.3485313951969147)","('Product_Design_And_Lifecycle_Management', 0.2421150654554367)","('Supply_Chain_Management', 0.1385791003704071)","('NON-ESG', 0.3485313951969147)","('NON-ESG', 0.2421150654554367)","('NON-ESG', 0.1385791003704071)"
Line 19,"The new carbon   neutrality target broadens our thoughtful focus to all areas of our operations as we   deliver on our patient-focused innovation strategy.
","('Business_Model_Resilience', 0.3936316668987274)","('Product_Design_And_Lifecycle_Management', 0.09233495593070984)","('Competitive_Behavior', 0.0697791799902916)","('NON-ESG', 0.3936316668987274)","('NON-ESG', 0.09233495593070984)","('NON-ESG', 0.0697791799902916)"
Line 20,"We believe that by taking a long-term view and approach to our strategy and work,   and continuing to maintain focused on the key stakeholders with whom we are engaged,  we are creating a sustainable culture that will grow and thrive  even when faced with   unpredictable challenges.
","('Business_Model_Resilience', 0.35848525166511536)","('Human_Rights_And_Community_Relations', 0.1888173520565033)","('Employee_Engagement_Inclusion_And_Diversity', 0.10419605672359467)","('NON-ESG', 0.35848525166511536)","('NON-ESG', 0.1888173520565033)","('NON-ESG', 0.10419605672359467)"
Line 21,"I am proud of our strong team, community-minded employees  and patient-focused culture.
","('Human_Rights_And_Community_Relations', 0.7809724807739258)","('Employee_Engagement_Inclusion_And_Diversity', 0.05721134692430496)","('Employee_Health_And_Safety', 0.02506296895444393)","(['Community Relations'], 0.7809724807739258)","('NON-ESG', 0.05721134692430496)","('NON-ESG', 0.02506296895444393)"
Line 22,"We look forward to continuing our journey at Edwards to focus, measure and communicate   about the ways in which we make a sustainable impact.
","('Product_Design_And_Lifecycle_Management', 0.32685136795043945)","('Business_Model_Resilience', 0.19887201488018036)","('Ecological_Impacts', 0.06591647118330002)","('NON-ESG', 0.32685136795043945)","('NON-ESG', 0.19887201488018036)","('NON-ESG', 0.06591647118330002)"
Line 23,"Thank you for your interest in  our efforts, and we look forward to continued engagement with our global stakeholders  to form trusted partnerships to act together with purpose, and help even more patients  around the world.
","('Access_And_Affordability', 0.6617888808250427)","('Human_Rights_And_Community_Relations', 0.0910462737083435)","('Management_Of_Legal_And_Regulatory_Framework', 0.024380959570407867)","(['Health Outcome Contribution'], 0.6617888808250427)","('NON-ESG', 0.0910462737083435)","('NON-ESG', 0.024380959570407867)"
Line 24,"Michael A.
","('Management_Of_Legal_And_Regulatory_Framework', 0.12631754577159882)","('Business_Ethics', 0.09247645735740662)","('Employee_Engagement_Inclusion_And_Diversity', 0.0611029788851738)","('NON-ESG', 0.12631754577159882)","('NON-ESG', 0.09247645735740662)","('NON-ESG', 0.0611029788851738)"
Line 25,"Mussallem   Chairman & Chief Executive Officer   Letter from the   Chairman and CEO EDWARDS LIFESCIENCES    2021 SUSTAINABILITY REPORT OverviewEdwards Lifesciences is the global leader in patient-focused medical innovations for  structural heart disease and critical care monitoring.
","('Customer_Welfare', 0.12188035994768143)","('Product_Quality_And_Safety', 0.10389610379934311)","('Product_Design_And_Lifecycle_Management', 0.10194013267755508)","('NON-ESG', 0.12188035994768143)","('NON-ESG', 0.10389610379934311)","('NON-ESG', 0.10194013267755508)"
Line 26,"We are driven by a passion for patients  and are dedicated to improving and enhancing lives through partnerships with clinicians  and stakeholders across the global healthcare landscape.
","('Access_And_Affordability', 0.824303925037384)","('Human_Rights_And_Community_Relations', 0.03339413180947304)","('Employee_Engagement_Inclusion_And_Diversity', 0.01507310289889574)","(['Health Outcome Contribution'], 0.824303925037384)","('NON-ESG', 0.03339413180947304)","('NON-ESG', 0.01507310289889574)"
Line 27,"Edwards Lifesciences continues to focus on investing in our people, our innovative   technologies and our growth, and even with the challenges of the last several years, has  remained dedicated to helping as many patients as possible.
","('Access_And_Affordability', 0.338582307100296)","('Product_Design_And_Lifecycle_Management', 0.10499928146600723)","('Employee_Engagement_Inclusion_And_Diversity', 0.10449695587158203)","('NON-ESG', 0.338582307100296)","('NON-ESG', 0.10499928146600723)","('NON-ESG', 0.10449695587158203)"
Line 28,"We recognize that our work  impacts many stakeholders around the world, and we are committed to contributing   value to the communities in which we operate.
","('Human_Rights_And_Community_Relations', 0.9564127326011658)","('Access_And_Affordability', 0.005136637482792139)","('Employee_Engagement_Inclusion_And_Diversity', 0.002743134507909417)","(['Community Relations'], 0.9564127326011658)","('NON-ESG', 0.005136637482792139)","('NON-ESG', 0.002743134507909417)"
Line 29,"At Edwards, our Credo defines our culture, strategic priorities, and our vision for   sustainability and long-term value creation.
","('Business_Model_Resilience', 0.6438206434249878)","('Product_Design_And_Lifecycle_Management', 0.09208383411169052)","('Human_Rights_And_Community_Relations', 0.033253517001867294)","(['Codes of Business Conduct'], 0.6438206434249878)","('NON-ESG', 0.09208383411169052)","('NON-ESG', 0.033253517001867294)"
Line 30,"Our environmental, social and governance  (ESG) or sustainability targets are closely aligned with our corporate aspirations and   are intended to address those topics that have been assessed to be of most importance   to Edwards and its stakeholders.
","('Human_Rights_And_Community_Relations', 0.3189760744571686)","('Business_Model_Resilience', 0.26643845438957214)","('Management_Of_Legal_And_Regulatory_Framework', 0.08165577054023743)","('NON-ESG', 0.3189760744571686)","('NON-ESG', 0.26643845438957214)","('NON-ESG', 0.08165577054023743)"
Line 31,"We are proud to share our progress toward those   targets, shown in the table below.The Edwards Lifesciences 2021 Sustainability Report has been prepared in   accordance with the Global Reporting Initiative (GRI) Standards and with reference  to the United Nations’ 17 Sustainable Development Goals (UN SDGs).
","('Business_Model_Resilience', 0.2283490002155304)","('Management_Of_Legal_And_Regulatory_Framework', 0.10072941333055496)","('Product_Design_And_Lifecycle_Management', 0.07818035781383514)","('NON-ESG', 0.2283490002155304)","('NON-ESG', 0.10072941333055496)","('NON-ESG', 0.07818035781383514)"
Line 32,"Based on   our assessment of the SDGs, we have focused our efforts on those areas where   we believe we can have the most significant and meaningful impact:  UN SGD 3: Good Health and Well-Being - Ensure healthy lives and promote   well-being for all at all ages UN SGD 8:  Decent Work and Economic Growth - Promote inclusive and   sustainable economic growth, employment and decent work for all UN SGD 12:  Responsible Consumption and Production - Ensure sustainable   consumption and production patterns.
","('Employee_Health_And_Safety', 0.569794774055481)","('Access_And_Affordability', 0.16078101098537445)","('Human_Rights_And_Community_Relations', 0.052852973341941833)","(['Operational Eco-Efficiency'], 0.569794774055481)","('NON-ESG', 0.16078101098537445)","('NON-ESG', 0.052852973341941833)"
Line 33,"Our   Approach EDWARDS LIFESCIENCES    2021 SUSTAINABILITY REPORT Sustainability T argets •Remove barriers along the patient journey   to continuously increase treatment rates   for all indicated severe aortic stenosis   patients  Ensure that our therapies are addressing   the needs of patients through an   increasingly collaborative  patient   engagement process   Empower and activate patients by   meaningfully increasing awareness of   structural heart disease globally by 2024Transforming patient   lives with breakthrough   medical technologies Edwards is driven by a  passion to help patients,  partnering with clinicians   to develop innovative   technologies in the areas   of structural heart disease  and critical care monitoring.
","('Access_And_Affordability', 0.38498497009277344)","('Employee_Health_And_Safety', 0.23594649136066437)","('Product_Quality_And_Safety', 0.05813222378492355)","('NON-ESG', 0.38498497009277344)","('NON-ESG', 0.23594649136066437)","('NON-ESG', 0.05813222378492355)"
Line 34,"Our   Approach EDWARDS LIFESCIENCES    2021 SUSTAINABILITY REPORT Sustainability T argets •Remove barriers along the patient journey   to continuously increase treatment rates   for all indicated severe aortic stenosis   patients  Ensure that our therapies are addressing   the needs of patients through an   increasingly collaborative  patient   engagement process   Empower and activate patients by   meaningfully increasing awareness of   structural heart disease globally by 2024Transforming patient   lives with breakthrough   medical technologies Edwards is driven by a  passion to help patients,  partnering with clinicians   to develop innovative   technologies in the areas   of structural heart disease  and critical care monitoring.
","('Access_And_Affordability', 0.5297778844833374)","('Critical_Incident_Risk_Management', 0.07473572343587875)","('Customer_Welfare', 0.0585918165743351)","(['Health Outcome Contribution'], 0.5297778844833374)","('NON-ESG', 0.07473572343587875)","('NON-ESG', 0.0585918165743351)"
Line 35,"We put patients first,   working to produce   better technologies that   enable better outcomes   for patients.Our Aspirationsmet                   in progress                 not met Patients treated with   Transcatheter Therapies600K+ EDWARDS LIFESCIENCES    2021 SUSTAINABILITY REPORT Sustainability Targets •Drive continuous improvement  efforts to   ensure no patient safety-related class 1   product removals No significant disruption of product   availability   Achieve a 35% reduction in recordable   injury rates by Achieve ISO 14001 and 45001 certification   at all manufacturing plants by By 2021, aim to achieve information security and  privacy certifications for our digital and connected  medical device platforms:    •  UL2900 certification for our new medical   devices release, such as next generation   HemoSphere monitoring platform   •  HITRUST certification for our upcoming Cloud  portal that will process regulated patient  health information of our customersmet                   in progress                 not met Excelling as a trusted   partner through   distinguished quality   and integrity Edwards conducts business  ethically and with integrity,  providing the highest level   of care and respect for our  partners.
","('Product_Quality_And_Safety', 0.7510061264038086)","('Product_Design_And_Lifecycle_Management', 0.09076668322086334)","('Selling_Practices_And_Product_Labeling', 0.034658871591091156)","(['Product Quality & Recall Management'], 0.7510061264038086)","('NON-ESG', 0.09076668322086334)","('NON-ESG', 0.034658871591091156)"
Line 36,"We put patients first,   working to produce   better technologies that   enable better outcomes   for patients.Our Aspirationsmet                   in progress                 not met Patients treated with   Transcatheter Therapies600K+ EDWARDS LIFESCIENCES    2021 SUSTAINABILITY REPORT Sustainability Targets •Drive continuous improvement  efforts to   ensure no patient safety-related class 1   product removals No significant disruption of product   availability   Achieve a 35% reduction in recordable   injury rates by Achieve ISO 14001 and 45001 certification   at all manufacturing plants by By 2021, aim to achieve information security and  privacy certifications for our digital and connected  medical device platforms:    •  UL2900 certification for our new medical   devices release, such as next generation   HemoSphere monitoring platform   •  HITRUST certification for our upcoming Cloud  portal that will process regulated patient  health information of our customersmet                   in progress                 not met Excelling as a trusted   partner through   distinguished quality   and integrity Edwards conducts business  ethically and with integrity,  providing the highest level   of care and respect for our  partners.
","('Data_Security', 0.8983655571937561)","('Customer_Privacy', 0.04641485959291458)","('Business_Ethics', 0.005350431893020868)","(['Information Security/Cybersecurity & System Availability'], 0.8983655571937561)","('NON-ESG', 0.04641485959291458)","('NON-ESG', 0.005350431893020868)"
Line 37,"We put patients first,   working to produce   better technologies that   enable better outcomes   for patients.Our Aspirationsmet                   in progress                 not met Patients treated with   Transcatheter Therapies600K+ EDWARDS LIFESCIENCES    2021 SUSTAINABILITY REPORT Sustainability Targets •Drive continuous improvement  efforts to   ensure no patient safety-related class 1   product removals No significant disruption of product   availability   Achieve a 35% reduction in recordable   injury rates by Achieve ISO 14001 and 45001 certification   at all manufacturing plants by By 2021, aim to achieve information security and  privacy certifications for our digital and connected  medical device platforms:    •  UL2900 certification for our new medical   devices release, such as next generation   HemoSphere monitoring platform   •  HITRUST certification for our upcoming Cloud  portal that will process regulated patient  health information of our customersmet                   in progress                 not met Excelling as a trusted   partner through   distinguished quality   and integrity Edwards conducts business  ethically and with integrity,  providing the highest level   of care and respect for our  partners.
","('Business_Ethics', 0.8584710955619812)","('Human_Rights_And_Community_Relations', 0.018356503918766975)","('Customer_Privacy', 0.016563938930630684)","(['Business Ethics'], 0.8584710955619812)","('NON-ESG', 0.018356503918766975)","('NON-ESG', 0.016563938930630684)"
Line 38,"We are committed  to the quality and safety   of our products, driving   innovation and promoting  resource efficiency.Our Aspirations EDWARDS LIFESCIENCES    2021 SUSTAINABILITY REPORT Sustainability Targets •By 2022, all global employees to have completed   unconscious bias training, and new hires within   six months of employment Year-over-year positive trending globally   of women in leadership positions Year-over-year positive trending in U.S. of   ethnically diverse talent in leadership positions Annual top talent retention resulting in voluntary   turnover less than high performing benchmarks Highly engaged workforce that exceeds industry,   region and high performing benchmarks for   employee engagementmet                   in progress                 not met Fostering an   inclusive culture   where all employees   grow and thrive Fulfilling our mission to   help patients requires a  strong, healthy and talented  workforce.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9671475887298584)","('Product_Design_And_Lifecycle_Management', 0.00352309993468225)","('Employee_Health_And_Safety', 0.0023754655849188566)","(['Human Capital Development'], 0.9671475887298584)","('NON-ESG', 0.00352309993468225)","('NON-ESG', 0.0023754655849188566)"
Line 39,"We are committed  to the quality and safety   of our products, driving   innovation and promoting  resource efficiency.Our Aspirations EDWARDS LIFESCIENCES    2021 SUSTAINABILITY REPORT Sustainability Targets •By 2022, all global employees to have completed   unconscious bias training, and new hires within   six months of employment Year-over-year positive trending globally   of women in leadership positions Year-over-year positive trending in U.S. of   ethnically diverse talent in leadership positions Annual top talent retention resulting in voluntary   turnover less than high performing benchmarks Highly engaged workforce that exceeds industry,   region and high performing benchmarks for   employee engagementmet                   in progress                 not met Fostering an   inclusive culture   where all employees   grow and thrive Fulfilling our mission to   help patients requires a  strong, healthy and talented  workforce.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9706442952156067)","('Employee_Health_And_Safety', 0.0031719645485281944)","('Customer_Welfare', 0.0018789074383676052)","(['Human Capital Development'], 0.9706442952156067)","('NON-ESG', 0.0031719645485281944)","('NON-ESG', 0.0018789074383676052)"
Line 40,"Edwards recruits  top candidates, offers   employee wellness and   engagement programs and  fosters a diverse and inclusive  culture to help employees   deliver their best.Our Aspirations EDWARDS LIFESCIENCES    2021 SUSTAINABILITY REPORT Sustainability Targets New Targets•Drive Edwards’ aspiration of 100% global   employee participation in charitable activity   with participation goals of 100% for the Senior  Leadership Team (SLT) and an increase in global  participation as measured by the Employee   Engagement survey  Every Heartbeat Matters will improve the lives of  2.5 million more underserved structural heart and  critical care patients by the end of 2025  Electronic instructions-for-use roll-out to   all applicable business regions by end of By 2025, reduce our environmental footprint   according to Edwards’ EHS plan:  •  10% reduction in waste generation intensity  •  10% reduction in water withdrawal intensity Achieve carbon neutrality by 2030   and 1.5˚C science-based targets Reduce product distribution air miles traveled by  an additional 1.5 million by 2023 vs 2018 baseline Passionate engagement  that strengthens our  communities Edwards is committed to  strengthening the health   of our global communities.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9628902077674866)","('Human_Rights_And_Community_Relations', 0.004073505289852619)","('Employee_Health_And_Safety', 0.0029109350871294737)","(['Human Capital Development'], 0.9628902077674866)","('NON-ESG', 0.004073505289852619)","('NON-ESG', 0.0029109350871294737)"
Line 41,"Edwards recruits  top candidates, offers   employee wellness and   engagement programs and  fosters a diverse and inclusive  culture to help employees   deliver their best.Our Aspirations EDWARDS LIFESCIENCES    2021 SUSTAINABILITY REPORT Sustainability Targets New Targets•Drive Edwards’ aspiration of 100% global   employee participation in charitable activity   with participation goals of 100% for the Senior  Leadership Team (SLT) and an increase in global  participation as measured by the Employee   Engagement survey  Every Heartbeat Matters will improve the lives of  2.5 million more underserved structural heart and  critical care patients by the end of 2025  Electronic instructions-for-use roll-out to   all applicable business regions by end of By 2025, reduce our environmental footprint   according to Edwards’ EHS plan:  •  10% reduction in waste generation intensity  •  10% reduction in water withdrawal intensity Achieve carbon neutrality by 2030   and 1.5˚C science-based targets Reduce product distribution air miles traveled by  an additional 1.5 million by 2023 vs 2018 baseline Passionate engagement  that strengthens our  communities Edwards is committed to  strengthening the health   of our global communities.
","('Energy_Management', 0.36761513352394104)","('Access_And_Affordability', 0.19039230048656464)","('Product_Design_And_Lifecycle_Management', 0.09683545678853989)","('NON-ESG', 0.36761513352394104)","('NON-ESG', 0.19039230048656464)","('NON-ESG', 0.09683545678853989)"
Line 42,"Edwards recruits  top candidates, offers   employee wellness and   engagement programs and  fosters a diverse and inclusive  culture to help employees   deliver their best.Our Aspirations EDWARDS LIFESCIENCES    2021 SUSTAINABILITY REPORT Sustainability Targets New Targets•Drive Edwards’ aspiration of 100% global   employee participation in charitable activity   with participation goals of 100% for the Senior  Leadership Team (SLT) and an increase in global  participation as measured by the Employee   Engagement survey  Every Heartbeat Matters will improve the lives of  2.5 million more underserved structural heart and  critical care patients by the end of 2025  Electronic instructions-for-use roll-out to   all applicable business regions by end of By 2025, reduce our environmental footprint   according to Edwards’ EHS plan:  •  10% reduction in waste generation intensity  •  10% reduction in water withdrawal intensity Achieve carbon neutrality by 2030   and 1.5˚C science-based targets Reduce product distribution air miles traveled by  an additional 1.5 million by 2023 vs 2018 baseline Passionate engagement  that strengthens our  communities Edwards is committed to  strengthening the health   of our global communities.
","('Human_Rights_And_Community_Relations', 0.9142960906028748)","('Access_And_Affordability', 0.01688297837972641)","('Critical_Incident_Risk_Management', 0.00631234934553504)","(['Community Relations'], 0.9142960906028748)","('NON-ESG', 0.01688297837972641)","('NON-ESG', 0.00631234934553504)"
Line 43,"With patients as our top   priority, we work to increase  access to our innovative   therapies, improve efficiency  of healthcare processes,   improve awareness of   and treatment for life-   threatening diseases and  provide opportunities for our  employees to give back.Our Aspirations met                   in progress                 not met EDWARDS LIFESCIENCES    2021 SUSTAINABILITY REPORTWhile acting as a trusted partner in a responsible manner   has always been a key tenet at Edwards, we began formally   reporting our sustainability progress in 2014.
","('Access_And_Affordability', 0.758579432964325)","('Employee_Health_And_Safety', 0.0414295420050621)","('Product_Quality_And_Safety', 0.0356680303812027)","(['Health Outcome Contribution'], 0.758579432964325)","('NON-ESG', 0.0414295420050621)","('NON-ESG', 0.0356680303812027)"
Line 44,"With patients as our top   priority, we work to increase  access to our innovative   therapies, improve efficiency  of healthcare processes,   improve awareness of   and treatment for life-   threatening diseases and  provide opportunities for our  employees to give back.Our Aspirations met                   in progress                 not met EDWARDS LIFESCIENCES    2021 SUSTAINABILITY REPORTWhile acting as a trusted partner in a responsible manner   has always been a key tenet at Edwards, we began formally   reporting our sustainability progress in 2014.
","('Business_Model_Resilience', 0.38017553091049194)","('Systemic_Risk_Management', 0.11406207829713821)","('Supply_Chain_Management', 0.07901927828788757)","('NON-ESG', 0.38017553091049194)","('NON-ESG', 0.11406207829713821)","('NON-ESG', 0.07901927828788757)"
Line 45,"To guide our ESG  strategy and disclosure, in 2015, we established a Sustainability  Council comprised of senior leaders from across the organization.
","('Business_Model_Resilience', 0.5619258284568787)","('Systemic_Risk_Management', 0.07309579849243164)","('Director_Removal', 0.0635480210185051)","(['Codes of Business Conduct'], 0.5619258284568787)","('NON-ESG', 0.07309579849243164)","('NON-ESG', 0.0635480210185051)"
