,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Principles of Sustainability at Abbott .
","('Product_Design_And_Lifecycle_Management', 0.31273597478866577)","('Business_Model_Resilience', 0.1986987590789795)","('Supply_Chain_Management', 0.07275158166885376)","('NON-ESG', 0.31273597478866577)","('NON-ESG', 0.1986987590789795)","('NON-ESG', 0.07275158166885376)"
Line 12,"ACCESS AND AFFORDABILITY  .
","('Access_And_Affordability', 0.8332101106643677)","('Human_Rights_And_Community_Relations', 0.0236806757748127)","('Product_Quality_And_Safety', 0.014992397278547287)","(['Health Outcome Contribution'], 0.8332101106643677)","('NON-ESG', 0.0236806757748127)","('NON-ESG', 0.014992397278547287)"
Line 13,"2030 Sustainability Plan Targets .
","('Business_Model_Resilience', 0.2885400652885437)","('Product_Design_And_Lifecycle_Management', 0.1910252422094345)","('Physical_Impacts_Of_Climate_Change', 0.08499658852815628)","('NON-ESG', 0.2885400652885437)","('NON-ESG', 0.1910252422094345)","('NON-ESG', 0.08499658852815628)"
Line 14,"Product Innovation .
","('Product_Design_And_Lifecycle_Management', 0.8696238994598389)","('Customer_Welfare', 0.018548958003520966)","('Business_Model_Resilience', 0.014703404158353806)","(['Product Stewardship'], 0.8696238994598389)","('NON-ESG', 0.018548958003520966)","('NON-ESG', 0.014703404158353806)"
Line 15,"Pricing .
","('Competitive_Behavior', 0.7599815726280212)","('Product_Design_And_Lifecycle_Management', 0.031714633107185364)","('Business_Ethics', 0.02341313660144806)","(['Business Ethics'], 0.7599815726280212)","('NON-ESG', 0.031714633107185364)","('NON-ESG', 0.02341313660144806)"
Line 16,"Global Partnerships .
","('Business_Model_Resilience', 0.22700253129005432)","('Human_Rights_And_Community_Relations', 0.20478790998458862)","('Employee_Engagement_Inclusion_And_Diversity', 0.04730958119034767)","('NON-ESG', 0.22700253129005432)","('NON-ESG', 0.20478790998458862)","('NON-ESG', 0.04730958119034767)"
Line 17,"Health Equity Through Partnerships .
","('Access_And_Affordability', 0.6162295341491699)","('Employee_Engagement_Inclusion_And_Diversity', 0.04355692118406296)","('Human_Rights_And_Community_Relations', 0.04355210065841675)","(['Health Outcome Contribution'], 0.6162295341491699)","('NON-ESG', 0.04355692118406296)","('NON-ESG', 0.04355210065841675)"
Line 18,"DATA AND DATA PRIVACY .
","('Customer_Privacy', 0.7708569765090942)","('Data_Security', 0.14486601948738098)","('Waste_And_Hazardous_Materials_Management', 0.00817907601594925)","(['Privacy Protection'], 0.7708569765090942)","('NON-ESG', 0.14486601948738098)","('NON-ESG', 0.00817907601594925)"
Line 19,"Governance .
","('Management_Of_Legal_And_Regulatory_Framework', 0.35481375455856323)","('Human_Rights_And_Community_Relations', 0.21645507216453552)","('Competitive_Behavior', 0.04825617000460625)","('NON-ESG', 0.35481375455856323)","('NON-ESG', 0.21645507216453552)","('NON-ESG', 0.04825617000460625)"
Line 20,"Our Approach to Cybersecurity .
","('Data_Security', 0.5384743213653564)","('Business_Model_Resilience', 0.15273109078407288)","('Systemic_Risk_Management', 0.05362987890839577)","(['Information Security/Cybersecurity & System Availability'], 0.5384743213653564)","('NON-ESG', 0.15273109078407288)","('NON-ESG', 0.05362987890839577)"
Line 21,"OUR PEOPLE .
","('Human_Rights_And_Community_Relations', 0.4915091395378113)","('Employee_Engagement_Inclusion_And_Diversity', 0.14478391408920288)","('Business_Model_Resilience', 0.055221762508153915)","('NON-ESG', 0.4915091395378113)","('NON-ESG', 0.14478391408920288)","('NON-ESG', 0.055221762508153915)"
Line 22,"2030 Sustainability Plan Targets .
","('Business_Model_Resilience', 0.2885400652885437)","('Product_Design_And_Lifecycle_Management', 0.1910252422094345)","('Physical_Impacts_Of_Climate_Change', 0.08499658852815628)","('NON-ESG', 0.2885400652885437)","('NON-ESG', 0.1910252422094345)","('NON-ESG', 0.08499658852815628)"
Line 23,"Governance .
","('Management_Of_Legal_And_Regulatory_Framework', 0.35481375455856323)","('Human_Rights_And_Community_Relations', 0.21645507216453552)","('Competitive_Behavior', 0.04825617000460625)","('NON-ESG', 0.35481375455856323)","('NON-ESG', 0.21645507216453552)","('NON-ESG', 0.04825617000460625)"
Line 24,"Our Workplace Environment .
","('Employee_Engagement_Inclusion_And_Diversity', 0.28140315413475037)","('Human_Rights_And_Community_Relations', 0.18315203487873077)","('Employee_Health_And_Safety', 0.15650662779808044)","('NON-ESG', 0.28140315413475037)","('NON-ESG', 0.18315203487873077)","('NON-ESG', 0.15650662779808044)"
Line 25,"Talent Management Approach .
","('Employee_Engagement_Inclusion_And_Diversity', 0.9586561918258667)","('Business_Model_Resilience', 0.003151021432131529)","('Human_Rights_And_Community_Relations', 0.0029154096264392138)","(['Human Capital Development'], 0.9586561918258667)","('NON-ESG', 0.003151021432131529)","('NON-ESG', 0.0029154096264392138)"
Line 26,"Diversity and Inclusion .
","('Employee_Engagement_Inclusion_And_Diversity', 0.9647771716117859)","('Human_Rights_And_Community_Relations', 0.0031794088426977396)","('Employee_Health_And_Safety', 0.0030007853638380766)","(['Human Capital Development'], 0.9647771716117859)","('NON-ESG', 0.0031794088426977396)","('NON-ESG', 0.0030007853638380766)"
Line 27,"Employee Community Engagement .
","('Human_Rights_And_Community_Relations', 0.9061288833618164)","('Employee_Engagement_Inclusion_And_Diversity', 0.023116236552596092)","('Employee_Health_And_Safety', 0.00811384990811348)","(['Community Relations'], 0.9061288833618164)","('NON-ESG', 0.023116236552596092)","('NON-ESG', 0.00811384990811348)"
Line 28,"Compensation and Benefits .
","('Labor_Practices', 0.6660324931144714)","('Employee_Health_And_Safety', 0.08470352739095688)","('Employee_Engagement_Inclusion_And_Diversity', 0.08343518525362015)","(['Labor Practice Indicators'], 0.6660324931144714)","('NON-ESG', 0.08470352739095688)","('NON-ESG', 0.08343518525362015)"
Line 29,"Listening to Our Employees .
","('Human_Rights_And_Community_Relations', 0.11477075517177582)","('Data_Security', 0.1118350401520729)","('Employee_Engagement_Inclusion_And_Diversity', 0.08150837570428848)","('NON-ESG', 0.11477075517177582)","('NON-ESG', 0.1118350401520729)","('NON-ESG', 0.08150837570428848)"
Line 30,"Employee Health, Safety and Wellness .
","('Employee_Health_And_Safety', 0.9426522850990295)","('Employee_Engagement_Inclusion_And_Diversity', 0.012488547712564468)","('Product_Quality_And_Safety', 0.005939418915659189)","(['Operational Eco-Efficiency'], 0.9426522850990295)","('NON-ESG', 0.012488547712564468)","('NON-ESG', 0.005939418915659189)"
Line 31,"ENVIRONMENT  .
","('Ecological_Impacts', 0.6926320195198059)","('GHG_Emissions', 0.1270742416381836)","('Water_And_Wastewater_Management', 0.03863784298300743)","(['Natural Capital'], 0.6926320195198059)","('NON-ESG', 0.1270742416381836)","('NON-ESG', 0.03863784298300743)"
Line 32,"2030 Sustainability Plan Targets .
","('Business_Model_Resilience', 0.2885400652885437)","('Product_Design_And_Lifecycle_Management', 0.1910252422094345)","('Physical_Impacts_Of_Climate_Change', 0.08499658852815628)","('NON-ESG', 0.2885400652885437)","('NON-ESG', 0.1910252422094345)","('NON-ESG', 0.08499658852815628)"
Line 33,"Governance .
","('Management_Of_Legal_And_Regulatory_Framework', 0.35481375455856323)","('Human_Rights_And_Community_Relations', 0.21645507216453552)","('Competitive_Behavior', 0.04825617000460625)","('NON-ESG', 0.35481375455856323)","('NON-ESG', 0.21645507216453552)","('NON-ESG', 0.04825617000460625)"
Line 34,"Strategy .
","('Business_Model_Resilience', 0.4445604681968689)","('Systemic_Risk_Management', 0.0629599541425705)","('Product_Design_And_Lifecycle_Management', 0.047251779586076736)","('NON-ESG', 0.4445604681968689)","('NON-ESG', 0.0629599541425705)","('NON-ESG', 0.047251779586076736)"
Line 35,"Managing Climate-Related Risks and Opportunities .
","('Physical_Impacts_Of_Climate_Change', 0.9360774159431458)","('Business_Model_Resilience', 0.012949702329933643)","('Systemic_Risk_Management', 0.006443881429731846)","(['Climate Change'], 0.9360774159431458)","('NON-ESG', 0.012949702329933643)","('NON-ESG', 0.006443881429731846)"
Line 36,"Reducing Energy and Emissions .
","('Energy_Management', 0.8892832398414612)","('GHG_Emissions', 0.025224022567272186)","('Air_Quality', 0.01783899962902069)","(['Operational Eco-Efficiency'], 0.8892832398414612)","('NON-ESG', 0.025224022567272186)","('NON-ESG', 0.01783899962902069)"
Line 37,"67Protecting Water Resources .
","('Water_And_Wastewater_Management', 0.9683804512023926)","('Ecological_Impacts', 0.0045014009810984135)","('GHG_Emissions', 0.002878364408388734)","(['Operational Eco-Efficiency'], 0.9683804512023926)","('NON-ESG', 0.0045014009810984135)","('NON-ESG', 0.002878364408388734)"
Line 38,"Extended Producer Responsibility .
","('Human_Rights_And_Community_Relations', 0.25055015087127686)","('Supply_Chain_Management', 0.1511111557483673)","('Business_Model_Resilience', 0.13932596147060394)","('NON-ESG', 0.25055015087127686)","('NON-ESG', 0.1511111557483673)","('NON-ESG', 0.13932596147060394)"
Line 39,"Holistic Approach to Reduce Operational Waste .
","('Waste_And_Hazardous_Materials_Management', 0.9819440841674805)","('Water_And_Wastewater_Management', 0.0016640746034681797)","('Air_Quality', 0.0015730495797470212)","(['Operational Eco-Efficiency'], 0.9819440841674805)","('NON-ESG', 0.0016640746034681797)","('NON-ESG', 0.0015730495797470212)"
Line 40,"Sustainable Life Cycles With Products and Packaging .
","('Product_Design_And_Lifecycle_Management', 0.962710440158844)","('Product_Quality_And_Safety', 0.0031342622824013233)","('Selling_Practices_And_Product_Labeling', 0.0030034217052161694)","(['Product Stewardship'], 0.962710440158844)","('NON-ESG', 0.0031342622824013233)","('NON-ESG', 0.0030034217052161694)"
Line 41,"Environmental Investment and Compliance .
","('Management_Of_Legal_And_Regulatory_Framework', 0.3107525706291199)","('Ecological_Impacts', 0.2991296947002411)","('Human_Rights_And_Community_Relations', 0.13748468458652496)","('NON-ESG', 0.3107525706291199)","('NON-ESG', 0.2991296947002411)","('NON-ESG', 0.13748468458652496)"
Line 42,"SUPPLY CHAIN  .
","('Supply_Chain_Management', 0.9283778667449951)","('Physical_Impacts_Of_Climate_Change', 0.005838263314217329)","('Labor_Practices', 0.0048575811088085175)","(['Supply Chain Management'], 0.9283778667449951)","('NON-ESG', 0.005838263314217329)","('NON-ESG', 0.0048575811088085175)"
Line 43,"2030 Sustainability Plan Targets .
","('Business_Model_Resilience', 0.2885400652885437)","('Product_Design_And_Lifecycle_Management', 0.1910252422094345)","('Physical_Impacts_Of_Climate_Change', 0.08499658852815628)","('NON-ESG', 0.2885400652885437)","('NON-ESG', 0.1910252422094345)","('NON-ESG', 0.08499658852815628)"
Line 44,"Governance .
","('Management_Of_Legal_And_Regulatory_Framework', 0.35481375455856323)","('Human_Rights_And_Community_Relations', 0.21645507216453552)","('Competitive_Behavior', 0.04825617000460625)","('NON-ESG', 0.35481375455856323)","('NON-ESG', 0.21645507216453552)","('NON-ESG', 0.04825617000460625)"
Line 45,"Management Approach .
","('Business_Model_Resilience', 0.265585333108902)","('Supply_Chain_Management', 0.12214446812868118)","('Systemic_Risk_Management', 0.07068470120429993)","('NON-ESG', 0.265585333108902)","('NON-ESG', 0.12214446812868118)","('NON-ESG', 0.07068470120429993)"
Line 46,"Supplier Risk Assessment and Engagement .
","('Supply_Chain_Management', 0.9372028112411499)","('Product_Design_And_Lifecycle_Management', 0.007127911318093538)","('Physical_Impacts_Of_Climate_Change', 0.004360141698271036)","(['Supply Chain Management'], 0.9372028112411499)","('NON-ESG', 0.007127911318093538)","('NON-ESG', 0.004360141698271036)"
Line 47,"Safeguarding Business Continuity .
","('Data_Security', 0.18767684698104858)","('Systemic_Risk_Management', 0.1660550832748413)","('Business_Model_Resilience', 0.13050585985183716)","('NON-ESG', 0.18767684698104858)","('NON-ESG', 0.1660550832748413)","('NON-ESG', 0.13050585985183716)"
Line 48,"Strategic Supply Chain Initiatives .
","('Supply_Chain_Management', 0.9362030625343323)","('Physical_Impacts_Of_Climate_Change', 0.0062178741209208965)","('Product_Design_And_Lifecycle_Management', 0.005799627397209406)","(['Supply Chain Management'], 0.9362030625343323)","('NON-ESG', 0.0062178741209208965)","('NON-ESG', 0.005799627397209406)"
Line 49,"FOUNDATIONS OF SUSTAINABILITY  .
","('Product_Design_And_Lifecycle_Management', 0.20932844281196594)","('Business_Model_Resilience', 0.18622499704360962)","('Supply_Chain_Management', 0.08247192949056625)","('NON-ESG', 0.20932844281196594)","('NON-ESG', 0.18622499704360962)","('NON-ESG', 0.08247192949056625)"
Line 50,"Supporting Community .
","('Human_Rights_And_Community_Relations', 0.8120926022529602)","('Access_And_Affordability', 0.03257998824119568)","('Critical_Incident_Risk_Management', 0.013542881235480309)","(['Community Relations'], 0.8120926022529602)","('NON-ESG', 0.03257998824119568)","('NON-ESG', 0.013542881235480309)"
Line 51,"Promoting Ethics and Integrity .
","('Business_Ethics', 0.954727292060852)","('Competitive_Behavior', 0.004399512894451618)","('Customer_Privacy', 0.003230646252632141)","(['Business Ethics'], 0.954727292060852)","('NON-ESG', 0.004399512894451618)","('NON-ESG', 0.003230646252632141)"
Line 52,"Governance .
","('Management_Of_Legal_And_Regulatory_Framework', 0.35481375455856323)","('Human_Rights_And_Community_Relations', 0.21645507216453552)","('Competitive_Behavior', 0.04825617000460625)","('NON-ESG', 0.35481375455856323)","('NON-ESG', 0.21645507216453552)","('NON-ESG', 0.04825617000460625)"
Line 53,"Our Compliance Program .
","('Business_Ethics', 0.6227568984031677)","('Management_Of_Legal_And_Regulatory_Framework', 0.19719147682189941)","('Human_Rights_And_Community_Relations', 0.020562920719385147)","(['Business Ethics'], 0.6227568984031677)","('NON-ESG', 0.19719147682189941)","('NON-ESG', 0.020562920719385147)"
Line 54,"Combating Corruption and Bribery .
","('Business_Ethics', 0.9651241302490234)","('Competitive_Behavior', 0.003234578762203455)","('Data_Security', 0.0028390565421432257)","(['Business Ethics'], 0.9651241302490234)","('NON-ESG', 0.003234578762203455)","('NON-ESG', 0.0028390565421432257)"
Line 55,"Delivering Quality and Safety .
","('Employee_Health_And_Safety', 0.7231744527816772)","('Critical_Incident_Risk_Management', 0.09985945373773575)","('Product_Quality_And_Safety', 0.04920078068971634)","(['Operational Eco-Efficiency'], 0.7231744527816772)","('NON-ESG', 0.09985945373773575)","('NON-ESG', 0.04920078068971634)"
Line 56,"Governance .
","('Management_Of_Legal_And_Regulatory_Framework', 0.35481375455856323)","('Human_Rights_And_Community_Relations', 0.21645507216453552)","('Competitive_Behavior', 0.04825617000460625)","('NON-ESG', 0.35481375455856323)","('NON-ESG', 0.21645507216453552)","('NON-ESG', 0.04825617000460625)"
Line 57,"Management Approach .
","('Business_Model_Resilience', 0.265585333108902)","('Supply_Chain_Management', 0.12214446812868118)","('Systemic_Risk_Management', 0.07068470120429993)","('NON-ESG', 0.265585333108902)","('NON-ESG', 0.12214446812868118)","('NON-ESG', 0.07068470120429993)"
Line 58,"Performance Updates .
","('Business_Model_Resilience', 0.1406569480895996)","('Management_Of_Legal_And_Regulatory_Framework', 0.13920347392559052)","('Data_Security', 0.13528408110141754)","('NON-ESG', 0.1406569480895996)","('NON-ESG', 0.13920347392559052)","('NON-ESG', 0.13528408110141754)"
Line 59,"Security and Brand Protection .
","('Data_Security', 0.9153966307640076)","('Customer_Privacy', 0.011662838980555534)","('Systemic_Risk_Management', 0.007393521722406149)","(['Information Security/Cybersecurity & System Availability'], 0.9153966307640076)","('NON-ESG', 0.011662838980555534)","('NON-ESG', 0.007393521722406149)"
Line 60,"Public Policy Engagement .
","('Management_Of_Legal_And_Regulatory_Framework', 0.3524152934551239)","('Human_Rights_And_Community_Relations', 0.2992231249809265)","('Business_Model_Resilience', 0.04645168036222458)","('NON-ESG', 0.3524152934551239)","('NON-ESG', 0.2992231249809265)","('NON-ESG', 0.04645168036222458)"
Line 61,"REPORTING ON SUSTAINABILITY  .
","('Product_Design_And_Lifecycle_Management', 0.21642279624938965)","('Supply_Chain_Management', 0.10726538300514221)","('Business_Model_Resilience', 0.1068812757730484)","('NON-ESG', 0.21642279624938965)","('NON-ESG', 0.10726538300514221)","('NON-ESG', 0.1068812757730484)"
Line 62,"Focusing on Sustainability .
","('Product_Design_And_Lifecycle_Management', 0.5690417289733887)","('Supply_Chain_Management', 0.09941233694553375)","('Business_Model_Resilience', 0.05587931349873543)","(['Product Stewardship'], 0.5690417289733887)","('NON-ESG', 0.09941233694553375)","('NON-ESG', 0.05587931349873543)"
Line 63,"Key Financial Metrics  .
","('Systemic_Risk_Management', 0.8267408013343811)","('Business_Model_Resilience', 0.04663742333650589)","('Supply_Chain_Management', 0.01971856877207756)","(['Risk & Crisis Management'], 0.8267408013343811)","('NON-ESG', 0.04663742333650589)","('NON-ESG', 0.01971856877207756)"
Line 64,"Key Social Metrics  .
","('Human_Rights_And_Community_Relations', 0.22602368891239166)","('Business_Model_Resilience', 0.17784930765628815)","('Systemic_Risk_Management', 0.12771540880203247)","('NON-ESG', 0.22602368891239166)","('NON-ESG', 0.17784930765628815)","('NON-ESG', 0.12771540880203247)"
Line 65,"Key Environmental Metrics—Emissions and Energy  .
","('Energy_Management', 0.37988120317459106)","('GHG_Emissions', 0.28159844875335693)","('Air_Quality', 0.1482567936182022)","('NON-ESG', 0.37988120317459106)","('NON-ESG', 0.28159844875335693)","('NON-ESG', 0.1482567936182022)"
Line 66,"Key Environmental Metrics—Water .
","('Water_And_Wastewater_Management', 0.9697375297546387)","('GHG_Emissions', 0.004430423490703106)","('Ecological_Impacts', 0.003098326502367854)","(['Operational Eco-Efficiency'], 0.9697375297546387)","('NON-ESG', 0.004430423490703106)","('NON-ESG', 0.003098326502367854)"
Line 67,"Key Environmental Metrics—Waste .
","('Waste_And_Hazardous_Materials_Management', 0.9791539907455444)","('Air_Quality', 0.002130672102794051)","('Water_And_Wastewater_Management', 0.0017120325937867165)","(['Operational Eco-Efficiency'], 0.9791539907455444)","('NON-ESG', 0.002130672102794051)","('NON-ESG', 0.0017120325937867165)"
Line 68,"Environment, Health and Safety (EHS) Fines, Notices         and Inspections .
","('Management_Of_Legal_And_Regulatory_Framework', 0.23105187714099884)","('Critical_Incident_Risk_Management', 0.14912766218185425)","('Employee_Health_And_Safety', 0.1410461962223053)","('NON-ESG', 0.23105187714099884)","('NON-ESG', 0.14912766218185425)","('NON-ESG', 0.1410461962223053)"
Line 69,"Metrics Endnotes .
","('Management_Of_Legal_And_Regulatory_Framework', 0.7708936929702759)","('Systemic_Risk_Management', 0.027740860357880592)","('Data_Security', 0.02426278218626976)","(['Corporate Governance'], 0.7708936929702759)","('NON-ESG', 0.027740860357880592)","('NON-ESG', 0.02426278218626976)"
Line 70,"INDICES  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.27105996012687683)","('Systemic_Risk_Management', 0.12709563970565796)","('Data_Security', 0.12176536023616791)","('NON-ESG', 0.27105996012687683)","('NON-ESG', 0.12709563970565796)","('NON-ESG', 0.12176536023616791)"
Line 71,"Sustainability Accounting Standards Board (SASB) Index .
","('Management_Of_Legal_And_Regulatory_Framework', 0.39267393946647644)","('Product_Quality_And_Safety', 0.1187707856297493)","('Director_Removal', 0.06109470874071121)","('NON-ESG', 0.39267393946647644)","('NON-ESG', 0.1187707856297493)","('NON-ESG', 0.06109470874071121)"
Line 72,"Sustainable Development Goals (SDG) Index .
","('Human_Rights_And_Community_Relations', 0.5831335186958313)","('Business_Model_Resilience', 0.08398285508155823)","('Ecological_Impacts', 0.04990243539214134)","(['Community Relations'], 0.5831335186958313)","('NON-ESG', 0.08398285508155823)","('NON-ESG', 0.04990243539214134)"
Line 73,"ABBOTT 2020 GLOBAL SUSTAINABILITY REPORT       TABLE OF CONTENTS COVER STORY: LAMIAH TYSINGER When she was in high school, LaMiah Tysinger developed an  interest in engineering and set her mind to learning all she could  about a potential STEM career.
","('Employee_Engagement_Inclusion_And_Diversity', 0.4884345829486847)","('Business_Model_Resilience', 0.11622875183820724)","('Product_Design_And_Lifecycle_Management', 0.06241536885499954)","('NON-ESG', 0.4884345829486847)","('NON-ESG', 0.11622875183820724)","('NON-ESG', 0.06241536885499954)"
Line 74,"She joined Abbott as a high school  STEM program intern, the first in a series of Abbott internships  that saw her through university and a bachelor’s degree in industrial  engineering.
","('Employee_Engagement_Inclusion_And_Diversity', 0.41050732135772705)","('Product_Design_And_Lifecycle_Management', 0.08343227207660675)","('Employee_Health_And_Safety', 0.08207246661186218)","('NON-ESG', 0.41050732135772705)","('NON-ESG', 0.08343227207660675)","('NON-ESG', 0.08207246661186218)"
Line 75,"Today, LaMiah is a full-time Abbott employee,  working as an enterprise excellence trainer, teaching new  employees to efficiently and reliably manufacture Abbott’s   rapid test cards.
","('Employee_Engagement_Inclusion_And_Diversity', 0.5619646310806274)","('Customer_Welfare', 0.05165202543139458)","('Employee_Health_And_Safety', 0.04854537174105644)","(['Human Capital Development'], 0.5619646310806274)","('NON-ESG', 0.05165202543139458)","('NON-ESG', 0.04854537174105644)"
Line 76,"See also page 44.DEAR ABBOTT STAKEHOLDER, Sustainability is the fundamental challenge of our time.
","('Business_Model_Resilience', 0.40491610765457153)","('Supply_Chain_Management', 0.10481517016887665)","('Human_Rights_And_Community_Relations', 0.07584948092699051)","('NON-ESG', 0.40491610765457153)","('NON-ESG', 0.10481517016887665)","('NON-ESG', 0.07584948092699051)"
Line 77,"And it grows continually more pressing, as the last year has  demonstrated in so many ways.
","('Systemic_Risk_Management', 0.3401295244693756)","('Competitive_Behavior', 0.14808015525341034)","('Management_Of_Legal_And_Regulatory_Framework', 0.08639980852603912)","('NON-ESG', 0.3401295244693756)","('NON-ESG', 0.14808015525341034)","('NON-ESG', 0.08639980852603912)"
Line 78,"This is exactly the kind of challenge Abbott is built to address.
","('Competitive_Behavior', 0.25292861461639404)","('Systemic_Risk_Management', 0.1483185589313507)","('Business_Ethics', 0.0781869888305664)","('NON-ESG', 0.25292861461639404)","('NON-ESG', 0.1483185589313507)","('NON-ESG', 0.0781869888305664)"
Line 79,"Because thinking and acting for sustainability is inherent to our  culture.
","('Business_Model_Resilience', 0.32467225193977356)","('Human_Rights_And_Community_Relations', 0.13733375072479248)","('Director_Removal', 0.08261370658874512)","('NON-ESG', 0.32467225193977356)","('NON-ESG', 0.13733375072479248)","('NON-ESG', 0.08261370658874512)"
Line 80,"And it’s a natural extension of our purpose—helping  people live healthier, fuller lives.
","('Employee_Health_And_Safety', 0.2926904857158661)","('Access_And_Affordability', 0.21645686030387878)","('Product_Design_And_Lifecycle_Management', 0.0903964415192604)","('NON-ESG', 0.2926904857158661)","('NON-ESG', 0.21645686030387878)","('NON-ESG', 0.0903964415192604)"
Line 81,"We pursue this mission very  deliberately through our business strategies and processes.
","('Business_Model_Resilience', 0.7501291036605835)","('Product_Design_And_Lifecycle_Management', 0.03474036976695061)","('Human_Rights_And_Community_Relations', 0.02873959392309189)","(['Codes of Business Conduct'], 0.7501291036605835)","('NON-ESG', 0.03474036976695061)","('NON-ESG', 0.02873959392309189)"
Line 82,"Abbott always takes the long view.
","('Competitive_Behavior', 0.17428764700889587)","('Access_And_Affordability', 0.09564124792814255)","('Ecological_Impacts', 0.06707847863435745)","('NON-ESG', 0.17428764700889587)","('NON-ESG', 0.09564124792814255)","('NON-ESG', 0.06707847863435745)"
Line 83,"We’ve succeeded for more  than 130 years because we work at it.
","('Business_Model_Resilience', 0.15391819179058075)","('Employee_Engagement_Inclusion_And_Diversity', 0.11379072070121765)","('Business_Ethics', 0.07813301682472229)","('NON-ESG', 0.15391819179058075)","('NON-ESG', 0.11379072070121765)","('NON-ESG', 0.07813301682472229)"
Line 84,"And we bring that same  orientation—purpose-driven and achievement-focused—to our  efforts to sustain not just our company, but our communities  and the world around us.
","('Human_Rights_And_Community_Relations', 0.6795423626899719)","('Employee_Engagement_Inclusion_And_Diversity', 0.08688291907310486)","('Business_Model_Resilience', 0.04863908141851425)","(['Community Relations'], 0.6795423626899719)","('NON-ESG', 0.08688291907310486)","('NON-ESG', 0.04863908141851425)"
Line 85,"Now well into the second year of the COVID-19 pandemic,  Abbott has been a significant contributor to the world’s  progress against the disease, through the 12 different tests  we’ve developed to identify the virus and help people live with  greater safety and confidence.
","('Data_Security', 0.11520596593618393)","('Physical_Impacts_Of_Climate_Change', 0.09861309081315994)","('Product_Quality_And_Safety', 0.08256832510232925)","('NON-ESG', 0.11520596593618393)","('NON-ESG', 0.09861309081315994)","('NON-ESG', 0.08256832510232925)"
