,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 25,"48Section 4: Valuing Our People .
","('Human_Rights_And_Community_Relations', 0.6976313591003418)","('Employee_Engagement_Inclusion_And_Diversity', 0.051066722720861435)","('Competitive_Behavior', 0.03161943703889847)","(['Community Relations'], 0.6976313591003418)","('NON-ESG', 0.051066722720861435)","('NON-ESG', 0.03161943703889847)"
Line 26,"Developing Talented People  .
","('Employee_Engagement_Inclusion_And_Diversity', 0.5769531726837158)","('Human_Rights_And_Community_Relations', 0.09225984662771225)","('Access_And_Affordability', 0.060798149555921555)","(['Human Capital Development'], 0.5769531726837158)","('NON-ESG', 0.09225984662771225)","('NON-ESG', 0.060798149555921555)"
Line 27,"Governance .
","('Management_Of_Legal_And_Regulatory_Framework', 0.35481375455856323)","('Human_Rights_And_Community_Relations', 0.21645507216453552)","('Competitive_Behavior', 0.04825617000460625)","('NON-ESG', 0.35481375455856323)","('NON-ESG', 0.21645507216453552)","('NON-ESG', 0.04825617000460625)"
Line 28,"Our Workplace Environment .
","('Employee_Engagement_Inclusion_And_Diversity', 0.28140315413475037)","('Human_Rights_And_Community_Relations', 0.18315203487873077)","('Employee_Health_And_Safety', 0.15650662779808044)","('NON-ESG', 0.28140315413475037)","('NON-ESG', 0.18315203487873077)","('NON-ESG', 0.15650662779808044)"
Line 29,"Talent Management Approach .
","('Employee_Engagement_Inclusion_And_Diversity', 0.9586561918258667)","('Business_Model_Resilience', 0.003151021432131529)","('Human_Rights_And_Community_Relations', 0.0029154096264392138)","(['Human Capital Development'], 0.9586561918258667)","('NON-ESG', 0.003151021432131529)","('NON-ESG', 0.0029154096264392138)"
Line 30,"Diversity and Inclusion .
","('Employee_Engagement_Inclusion_And_Diversity', 0.9647771716117859)","('Human_Rights_And_Community_Relations', 0.0031794088426977396)","('Employee_Health_And_Safety', 0.0030007853638380766)","(['Human Capital Development'], 0.9647771716117859)","('NON-ESG', 0.0031794088426977396)","('NON-ESG', 0.0030007853638380766)"
Line 31,"Compensation and Benefits .
","('Labor_Practices', 0.6660324931144714)","('Employee_Health_And_Safety', 0.08470352739095688)","('Employee_Engagement_Inclusion_And_Diversity', 0.08343518525362015)","(['Labor Practice Indicators'], 0.6660324931144714)","('NON-ESG', 0.08470352739095688)","('NON-ESG', 0.08343518525362015)"
Line 32,"Listening to Our Employees .
","('Human_Rights_And_Community_Relations', 0.11477075517177582)","('Data_Security', 0.1118350401520729)","('Employee_Engagement_Inclusion_And_Diversity', 0.08150837570428848)","('NON-ESG', 0.11477075517177582)","('NON-ESG', 0.1118350401520729)","('NON-ESG', 0.08150837570428848)"
Line 33,"Employee Health, Safety and Wellness .
","('Employee_Health_And_Safety', 0.9426522850990295)","('Employee_Engagement_Inclusion_And_Diversity', 0.012488547712564468)","('Product_Quality_And_Safety', 0.005939418915659189)","(['Operational Eco-Efficiency'], 0.9426522850990295)","('NON-ESG', 0.012488547712564468)","('NON-ESG', 0.005939418915659189)"
Line 34,"Section 5: Safeguarding Our Environment .
","('Ecological_Impacts', 0.8006855249404907)","('Human_Rights_And_Community_Relations', 0.050875693559646606)","('GHG_Emissions', 0.02646613121032715)","(['Natural Capital'], 0.8006855249404907)","('NON-ESG', 0.050875693559646606)","('NON-ESG', 0.02646613121032715)"
Line 35,"Protecting a Healthy Environment   .
","('Ecological_Impacts', 0.6777068376541138)","('Human_Rights_And_Community_Relations', 0.07435903698205948)","('Water_And_Wastewater_Management', 0.04412006959319115)","(['Natural Capital'], 0.6777068376541138)","('NON-ESG', 0.07435903698205948)","('NON-ESG', 0.04412006959319115)"
Line 36,"Governance  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.35481375455856323)","('Human_Rights_And_Community_Relations', 0.21645507216453552)","('Competitive_Behavior', 0.04825617000460625)","('NON-ESG', 0.35481375455856323)","('NON-ESG', 0.21645507216453552)","('NON-ESG', 0.04825617000460625)"
Line 37,"Strategy .
","('Business_Model_Resilience', 0.4445604681968689)","('Systemic_Risk_Management', 0.0629599541425705)","('Product_Design_And_Lifecycle_Management', 0.047251779586076736)","('NON-ESG', 0.4445604681968689)","('NON-ESG', 0.0629599541425705)","('NON-ESG', 0.047251779586076736)"
Line 38,"Managing Climate Risks and Opportunities .
","('Physical_Impacts_Of_Climate_Change', 0.937889039516449)","('Business_Model_Resilience', 0.011368664912879467)","('GHG_Emissions', 0.006766892969608307)","(['Climate Change'], 0.937889039516449)","('NON-ESG', 0.011368664912879467)","('NON-ESG', 0.006766892969608307)"
Line 39,"Reducing Energy and Emissions  .
","('Energy_Management', 0.8892832398414612)","('GHG_Emissions', 0.025224022567272186)","('Air_Quality', 0.01783899962902069)","(['Operational Eco-Efficiency'], 0.8892832398414612)","('NON-ESG', 0.025224022567272186)","('NON-ESG', 0.01783899962902069)"
Line 40,"Protecting Water Resources  .
","('Water_And_Wastewater_Management', 0.9451221227645874)","('Ecological_Impacts', 0.018523337319493294)","('GHG_Emissions', 0.005833085160702467)","(['Operational Eco-Efficiency'], 0.9451221227645874)","('NON-ESG', 0.018523337319493294)","('NON-ESG', 0.005833085160702467)"
Line 41,"Extended Producer Responsibility .
","('Human_Rights_And_Community_Relations', 0.25055015087127686)","('Supply_Chain_Management', 0.1511111557483673)","('Business_Model_Resilience', 0.13932596147060394)","('NON-ESG', 0.25055015087127686)","('NON-ESG', 0.1511111557483673)","('NON-ESG', 0.13932596147060394)"
Line 42,"Holistic Approach to Reduce Operational Waste .
","('Waste_And_Hazardous_Materials_Management', 0.9819440841674805)","('Water_And_Wastewater_Management', 0.0016640746034681797)","('Air_Quality', 0.0015730495797470212)","(['Operational Eco-Efficiency'], 0.9819440841674805)","('NON-ESG', 0.0016640746034681797)","('NON-ESG', 0.0015730495797470212)"
Line 43,"Sustainable Life Cycles With Products and Packaging .
","('Product_Design_And_Lifecycle_Management', 0.962710440158844)","('Product_Quality_And_Safety', 0.0031342622824013233)","('Selling_Practices_And_Product_Labeling', 0.0030034217052161694)","(['Product Stewardship'], 0.962710440158844)","('NON-ESG', 0.0031342622824013233)","('NON-ESG', 0.0030034217052161694)"
Line 44,"Environmental Investment and Compliance .
","('Management_Of_Legal_And_Regulatory_Framework', 0.3107525706291199)","('Ecological_Impacts', 0.2991296947002411)","('Human_Rights_And_Community_Relations', 0.13748468458652496)","('NON-ESG', 0.3107525706291199)","('NON-ESG', 0.2991296947002411)","('NON-ESG', 0.13748468458652496)"
Line 45,"Section 6: Strengthening Our Supply Chain .
","('Supply_Chain_Management', 0.9402642846107483)","('Product_Design_And_Lifecycle_Management', 0.006314947735518217)","('Physical_Impacts_Of_Climate_Change', 0.004815142136067152)","(['Supply Chain Management'], 0.9402642846107483)","('NON-ESG', 0.006314947735518217)","('NON-ESG', 0.004815142136067152)"
Line 46,"Sustainability in a Resilient Supply Chain   .
","('Supply_Chain_Management', 0.875178873538971)","('Product_Design_And_Lifecycle_Management', 0.023353364318609238)","('Business_Model_Resilience', 0.023348331451416016)","(['Supply Chain Management'], 0.875178873538971)","('NON-ESG', 0.023353364318609238)","('NON-ESG', 0.023348331451416016)"
Line 47,"Governance  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.35481375455856323)","('Human_Rights_And_Community_Relations', 0.21645507216453552)","('Competitive_Behavior', 0.04825617000460625)","('NON-ESG', 0.35481375455856323)","('NON-ESG', 0.21645507216453552)","('NON-ESG', 0.04825617000460625)"
Line 48,"Management Approach .
","('Business_Model_Resilience', 0.265585333108902)","('Supply_Chain_Management', 0.12214446812868118)","('Systemic_Risk_Management', 0.07068470120429993)","('NON-ESG', 0.265585333108902)","('NON-ESG', 0.12214446812868118)","('NON-ESG', 0.07068470120429993)"
Line 49,"Performance Updates .
","('Business_Model_Resilience', 0.1406569480895996)","('Management_Of_Legal_And_Regulatory_Framework', 0.13920347392559052)","('Data_Security', 0.13528408110141754)","('NON-ESG', 0.1406569480895996)","('NON-ESG', 0.13920347392559052)","('NON-ESG', 0.13528408110141754)"
Line 50,"104 Section 7: Reporting on Sustainability .
","('Business_Model_Resilience', 0.21123746037483215)","('Product_Design_And_Lifecycle_Management', 0.12307943403720856)","('Physical_Impacts_Of_Climate_Change', 0.09390408545732498)","('NON-ESG', 0.21123746037483215)","('NON-ESG', 0.12307943403720856)","('NON-ESG', 0.09390408545732498)"
Line 51,"Key Financial Metrics   .
","('Systemic_Risk_Management', 0.8267408013343811)","('Business_Model_Resilience', 0.04663742333650589)","('Supply_Chain_Management', 0.01971856877207756)","(['Risk & Crisis Management'], 0.8267408013343811)","('NON-ESG', 0.04663742333650589)","('NON-ESG', 0.01971856877207756)"
Line 52,"Key Social Metrics   .
","('Human_Rights_And_Community_Relations', 0.22602368891239166)","('Business_Model_Resilience', 0.17784930765628815)","('Systemic_Risk_Management', 0.12771540880203247)","('NON-ESG', 0.22602368891239166)","('NON-ESG', 0.17784930765628815)","('NON-ESG', 0.12771540880203247)"
Line 53,"Key Environmental Metrics — Emissions and Energy   .
","('Energy_Management', 0.37988120317459106)","('GHG_Emissions', 0.28159844875335693)","('Air_Quality', 0.1482567936182022)","('NON-ESG', 0.37988120317459106)","('NON-ESG', 0.28159844875335693)","('NON-ESG', 0.1482567936182022)"
Line 54,"Key Environmental Metrics — Water  .
","('Water_And_Wastewater_Management', 0.9697375297546387)","('GHG_Emissions', 0.004430423490703106)","('Ecological_Impacts', 0.003098326502367854)","(['Operational Eco-Efficiency'], 0.9697375297546387)","('NON-ESG', 0.004430423490703106)","('NON-ESG', 0.003098326502367854)"
Line 55,"Key Environmental Metrics — Waste .
","('Waste_And_Hazardous_Materials_Management', 0.9791539907455444)","('Air_Quality', 0.002130672102794051)","('Water_And_Wastewater_Management', 0.0017120325937867165)","(['Operational Eco-Efficiency'], 0.9791539907455444)","('NON-ESG', 0.002130672102794051)","('NON-ESG', 0.0017120325937867165)"
Line 56,"Environment, Health and Safety (EHS) Fines,  Notices and Inspections .
","('Management_Of_Legal_And_Regulatory_Framework', 0.23105187714099884)","('Critical_Incident_Risk_Management', 0.14912766218185425)","('Employee_Health_And_Safety', 0.1410461962223053)","('NON-ESG', 0.23105187714099884)","('NON-ESG', 0.14912766218185425)","('NON-ESG', 0.1410461962223053)"
Line 57,"Metrics Endnotes .
","('Management_Of_Legal_And_Regulatory_Framework', 0.7708936929702759)","('Systemic_Risk_Management', 0.027740860357880592)","('Data_Security', 0.02426278218626976)","(['Corporate Governance'], 0.7708936929702759)","('NON-ESG', 0.027740860357880592)","('NON-ESG', 0.02426278218626976)"
Line 58,"ABBOTT 2019 GLOBAL SUSTAINABILITY REPORTFront Cover: Jomi Babatunde-Omoya Jomi Babatunde-Omoya, a 16-year-old Abbott biomedical  engineering intern, realized she could follow her passions in  math and science.
","('Employee_Engagement_Inclusion_And_Diversity', 0.2797641456127167)","('Business_Model_Resilience', 0.12980109453201294)","('Access_And_Affordability', 0.11291134357452393)","('NON-ESG', 0.2797641456127167)","('NON-ESG', 0.12980109453201294)","('NON-ESG', 0.11291134357452393)"
Line 59,"Learn more about Jomi on page 138.
","('Customer_Privacy', 0.48527055978775024)","('Data_Security', 0.15583232045173645)","('Selling_Practices_And_Product_Labeling', 0.0419299341738224)","('NON-ESG', 0.48527055978775024)","('NON-ESG', 0.15583232045173645)","('NON-ESG', 0.0419299341738224)"
Line 60,"For more information about our STEM Internship Blueprint,  see the Valuing Our People section on page 51.
","('Employee_Engagement_Inclusion_And_Diversity', 0.8776171803474426)","('Employee_Health_And_Safety', 0.020821884274482727)","('Labor_Practices', 0.01325635053217411)","(['Human Capital Development'], 0.8776171803474426)","('NON-ESG', 0.020821884274482727)","('NON-ESG', 0.01325635053217411)"
Line 61,"ABBOTT 2019 GLOBAL SUSTAINABILITY REPORT XX          SUSTAINABILITY OVERVIEW DEAR ABBOTT STAKEHOLDER, If there’s one thing that this extraordinary year has made very clear, it’s how closely interconnected  we all are — around the world and across society.
","('Business_Model_Resilience', 0.5128534436225891)","('Systemic_Risk_Management', 0.07833485305309296)","('Human_Rights_And_Community_Relations', 0.06398934125900269)","(['Codes of Business Conduct'], 0.5128534436225891)","('NON-ESG', 0.07833485305309296)","('NON-ESG', 0.06398934125900269)"
Line 62,"The idea of sustainability — of how we build better  systems to support the long-term welfare of our society and our planet — has rarely been brought to  public life and discourse with such power and urgency.
","('Human_Rights_And_Community_Relations', 0.2627389430999756)","('Business_Model_Resilience', 0.2382446825504303)","('Ecological_Impacts', 0.08003533631563187)","('NON-ESG', 0.2627389430999756)","('NON-ESG', 0.2382446825504303)","('NON-ESG', 0.08003533631563187)"
Line 63,"Our company exists to help people live their fullest lives.
","('Access_And_Affordability', 0.36699122190475464)","('Human_Rights_And_Community_Relations', 0.3100147247314453)","('Employee_Health_And_Safety', 0.05956881865859032)","('NON-ESG', 0.36699122190475464)","('NON-ESG', 0.3100147247314453)","('NON-ESG', 0.05956881865859032)"
Line 64,"Implicit in this purpose is the recognition  that all people — all people — deserve the opportunity to thrive.
","('Human_Rights_And_Community_Relations', 0.4721572995185852)","('Employee_Engagement_Inclusion_And_Diversity', 0.25404009222984314)","('Director_Removal', 0.02357262745499611)","('NON-ESG', 0.4721572995185852)","('NON-ESG', 0.25404009222984314)","('NON-ESG', 0.02357262745499611)"
Line 65,"To us at Abbott, that means health —  primarily the better physical health that we help people achieve through our products and technologies.
","('Employee_Health_And_Safety', 0.7645891308784485)","('Product_Design_And_Lifecycle_Management', 0.06911305338144302)","('Product_Quality_And_Safety', 0.03471558913588524)","(['Operational Eco-Efficiency'], 0.7645891308784485)","('NON-ESG', 0.06911305338144302)","('NON-ESG', 0.03471558913588524)"
Line 66,"But we recognize that thriving requires health in multiple dimensions.
","('Employee_Health_And_Safety', 0.8473423719406128)","('Access_And_Affordability', 0.031220491975545883)","('Critical_Incident_Risk_Management', 0.019655846059322357)","(['Operational Eco-Efficiency'], 0.8473423719406128)","('NON-ESG', 0.031220491975545883)","('NON-ESG', 0.019655846059322357)"
Line 67,"Environmental degradation   is a public health challenge.
","('Ecological_Impacts', 0.8925814628601074)","('GHG_Emissions', 0.010834604501724243)","('Business_Model_Resilience', 0.01013060100376606)","(['Natural Capital'], 0.8925814628601074)","('NON-ESG', 0.010834604501724243)","('NON-ESG', 0.01013060100376606)"
Line 68,"Racial inequity is a public health challenge.
","('Employee_Engagement_Inclusion_And_Diversity', 0.6319877505302429)","('Systemic_Risk_Management', 0.03655831888318062)","('Business_Ethics', 0.031194310635328293)","(['Human Capital Development'], 0.6319877505302429)","('NON-ESG', 0.03655831888318062)","('NON-ESG', 0.031194310635328293)"
Line 69,"Social disparity is a public  health challenge.
","('Human_Rights_And_Community_Relations', 0.23588867485523224)","('Employee_Engagement_Inclusion_And_Diversity', 0.21115104854106903)","('Employee_Health_And_Safety', 0.16389615833759308)","('NON-ESG', 0.23588867485523224)","('NON-ESG', 0.21115104854106903)","('NON-ESG', 0.16389615833759308)"
Line 70,"And we’re dedicated to addressing needs at all of these levels.
","('Access_And_Affordability', 0.791330873966217)","('Human_Rights_And_Community_Relations', 0.02757812663912773)","('Employee_Engagement_Inclusion_And_Diversity', 0.021031957119703293)","(['Health Outcome Contribution'], 0.791330873966217)","('NON-ESG', 0.02757812663912773)","('NON-ESG', 0.021031957119703293)"
Line 71,"In our core mission of creating life-changing healthcare technologies, we’ve risen to the challenges   of this year.
","('Business_Model_Resilience', 0.33390292525291443)","('Product_Design_And_Lifecycle_Management', 0.22163109481334686)","('Supply_Chain_Management', 0.12657497823238373)","('NON-ESG', 0.33390292525291443)","('NON-ESG', 0.22163109481334686)","('NON-ESG', 0.12657497823238373)"
Line 72,"Thus far, Abbott has produced five different tests to help in the fight against COVID-19,  and our work on this urgent need continues.
","('GHG_Emissions', 0.15124116837978363)","('Competitive_Behavior', 0.13249611854553223)","('Customer_Welfare', 0.09522473812103271)","('NON-ESG', 0.15124116837978363)","('NON-ESG', 0.13249611854553223)","('NON-ESG', 0.09522473812103271)"
Line 73,"At the same time, we’ve continued to advance our work  in the other critical areas of healthcare in which we have technological leadership, such as diabetes  and heart disease.
","('Access_And_Affordability', 0.3013855814933777)","('Employee_Health_And_Safety', 0.19035197794437408)","('Employee_Engagement_Inclusion_And_Diversity', 0.07939326018095016)","('NON-ESG', 0.3013855814933777)","('NON-ESG', 0.19035197794437408)","('NON-ESG', 0.07939326018095016)"
Line 74,"And we’re committed to designing new products for maximum affordability and  accessibility for the people who need them.
","('Product_Design_And_Lifecycle_Management', 0.8483354449272156)","('Access_And_Affordability', 0.02995130605995655)","('Product_Quality_And_Safety', 0.02172200009226799)","(['Product Stewardship'], 0.8483354449272156)","('NON-ESG', 0.02995130605995655)","('NON-ESG', 0.02172200009226799)"
Line 75,"In terms of environmental health, we continue to work to reduce our impact through improvements  in water use, packaging, waste generation and emissions.
","('Waste_And_Hazardous_Materials_Management', 0.8579411506652832)","('Water_And_Wastewater_Management', 0.044252507388591766)","('Product_Design_And_Lifecycle_Management', 0.014716319739818573)","(['Operational Eco-Efficiency'], 0.8579411506652832)","('NON-ESG', 0.044252507388591766)","('NON-ESG', 0.014716319739818573)"
Line 76,"And in terms of social and health equity,  we’re working in partnership with communities and governments around the world to improve  access to health information and care through programs such as the rural health center model we’ve  established with the government of Rwanda and our Future WellTM programs, which address social  determinants of health and help educate kids about noncommunicable diseases and how to decrease  their chances of getting them.
","('Access_And_Affordability', 0.7637770175933838)","('Employee_Health_And_Safety', 0.060674723237752914)","('Human_Rights_And_Community_Relations', 0.037133246660232544)","(['Health Outcome Contribution'], 0.7637770175933838)","('NON-ESG', 0.060674723237752914)","('NON-ESG', 0.037133246660232544)"
Line 77,"Our 2030 Sustainability Plan, which we’re introducing later this year,  will lay out our goals and efforts across these areas at greater length.
","('Business_Model_Resilience', 0.48799070715904236)","('Physical_Impacts_Of_Climate_Change', 0.07850605994462967)","('Human_Rights_And_Community_Relations', 0.0718679130077362)","('NON-ESG', 0.48799070715904236)","('NON-ESG', 0.07850605994462967)","('NON-ESG', 0.0718679130077362)"
Line 78,"At the foundation of our work and our culture at Abbott is the recognition that all our lives are  intertwined and that we have commitments to one another.
","('Human_Rights_And_Community_Relations', 0.2823643684387207)","('Employee_Engagement_Inclusion_And_Diversity', 0.143681138753891)","('Business_Model_Resilience', 0.1076984778046608)","('NON-ESG', 0.2823643684387207)","('NON-ESG', 0.143681138753891)","('NON-ESG', 0.1076984778046608)"
Line 79,"That understanding gives us purpose   and makes us stronger.
","('Human_Rights_And_Community_Relations', 0.2134672999382019)","('Business_Model_Resilience', 0.14718319475650787)","('Business_Ethics', 0.06606059521436691)","('NON-ESG', 0.2134672999382019)","('NON-ESG', 0.14718319475650787)","('NON-ESG', 0.06606059521436691)"
Line 80,"Thank you for your interest in the work that purpose inspires.
","('Human_Rights_And_Community_Relations', 0.35018929839134216)","('Business_Model_Resilience', 0.07431995123624802)","('Employee_Engagement_Inclusion_And_Diversity', 0.06132431700825691)","('NON-ESG', 0.35018929839134216)","('NON-ESG', 0.07431995123624802)","('NON-ESG', 0.06132431700825691)"
Line 81,"Best regards, ROBERT B.
","('Customer_Privacy', 0.13048651814460754)","('Waste_And_Hazardous_Materials_Management', 0.07209555804729462)","('Employee_Engagement_Inclusion_And_Diversity', 0.0684567466378212)","('NON-ESG', 0.13048651814460754)","('NON-ESG', 0.07209555804729462)","('NON-ESG', 0.0684567466378212)"
Line 82,"FORD PRESIDENT AND CHIEF EXECUTIVE OFFICERFROM OUR PRESIDENT AND CEO SUSTAINABILITY OVERVIEW ABBOTT 2019 GLOBAL SUSTAINABILITY REPORT 1          SUSTAINABILITY OVERVIEW Our Business .
","('Business_Model_Resilience', 0.32029324769973755)","('Product_Design_And_Lifecycle_Management', 0.16400206089019775)","('Supply_Chain_Management', 0.0994781106710434)","('NON-ESG', 0.32029324769973755)","('NON-ESG', 0.16400206089019775)","('NON-ESG', 0.0994781106710434)"
Line 83,"Corporate Governance .
","('Competitive_Behavior', 0.2577420771121979)","('Systemic_Risk_Management', 0.16401955485343933)","('Business_Ethics', 0.09896515309810638)","('NON-ESG', 0.2577420771121979)","('NON-ESG', 0.16401955485343933)","('NON-ESG', 0.09896515309810638)"
