,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 34,"At every show, he never hesitates to explain how  instrumental his Dexcom G6 has been in allowing him to live  life on his terms.
","('Management_Of_Legal_And_Regulatory_Framework', 0.35600680112838745)","('Business_Ethics', 0.07647805660963058)","('Director_Removal', 0.06937825679779053)","('NON-ESG', 0.35600680112838745)","('NON-ESG', 0.07647805660963058)","('NON-ESG', 0.06937825679779053)"
Line 35,"He knows many people with diabetes suffer  in silence, and he enjoys encouraging others to try Dexcom in  order to live without the restraints of diabetes just like  he does.
","('Access_And_Affordability', 0.2567114531993866)","('Employee_Health_And_Safety', 0.21257111430168152)","('Employee_Engagement_Inclusion_And_Diversity', 0.07707083225250244)","('NON-ESG', 0.2567114531993866)","('NON-ESG', 0.21257111430168152)","('NON-ESG', 0.07707083225250244)"
Line 36,"Dexcom has basically changed my life.
","('Business_Ethics', 0.13510693609714508)","('Business_Model_Resilience', 0.1044413223862648)","('Employee_Engagement_Inclusion_And_Diversity', 0.07141705602407455)","('NON-ESG', 0.13510693609714508)","('NON-ESG', 0.1044413223862648)","('NON-ESG', 0.07141705602407455)"
Line 37,"For the first time I feel like I am in control  and the disease is not in control of me.
","('Access_And_Affordability', 0.14123131334781647)","('Systemic_Risk_Management', 0.11558259278535843)","('Employee_Health_And_Safety', 0.09449415653944016)","('NON-ESG', 0.14123131334781647)","('NON-ESG', 0.11558259278535843)","('NON-ESG', 0.09449415653944016)"
Line 38,"Zac Harmon Musician, 64 | Mansfield, TX Age at diagnosis: Dexcom Warriors  We believe that providing a forum for our  customers’ voices is one of the best ways to  learn from the diabetes community.
","('Access_And_Affordability', 0.38769209384918213)","('Product_Quality_And_Safety', 0.11088531464338303)","('Employee_Health_And_Safety', 0.10034201294183731)","('NON-ESG', 0.38769209384918213)","('NON-ESG', 0.11088531464338303)","('NON-ESG', 0.10034201294183731)"
Line 39,"Serve with integrityDexcom, Inc.
","('Business_Ethics', 0.9298180937767029)","('Competitive_Behavior', 0.009946854785084724)","('Systemic_Risk_Management', 0.007136188913136721)","(['Business Ethics'], 0.9298180937767029)","('NON-ESG', 0.009946854785084724)","('NON-ESG', 0.007136188913136721)"
Line 40,"Sustainability Report March Listen  Think big  Be dependable  ListenPietro Marsala Pilot, Scottsdale, AZ Age at diagnosis: 22Pietro Marsala has always been driven by his lifelong dream of becoming a pilot.
","('Business_Model_Resilience', 0.3216562569141388)","('Product_Design_And_Lifecycle_Management', 0.18771639466285706)","('Customer_Welfare', 0.10034336149692535)","('NON-ESG', 0.3216562569141388)","('NON-ESG', 0.18771639466285706)","('NON-ESG', 0.10034336149692535)"
Line 41,"However,  aspiring pilots with diabetes have always had to realize a different dream - one that didn’t  involve flying for the airlines - until Pietro decided to change the status quo.
","('Employee_Engagement_Inclusion_And_Diversity', 0.2944146990776062)","('Competitive_Behavior', 0.10425636917352676)","('Business_Model_Resilience', 0.09222494065761566)","('NON-ESG', 0.2944146990776062)","('NON-ESG', 0.10425636917352676)","('NON-ESG', 0.09222494065761566)"
Line 42,"Up until recently, the Federal Aviation Administration (FAA) prohibited people with  diabetes from flying commercial airlines due to safety regulations.
","('Employee_Health_And_Safety', 0.8433972597122192)","('Product_Quality_And_Safety', 0.06305191665887833)","('Access_And_Affordability', 0.013044677674770355)","(['Operational Eco-Efficiency'], 0.8433972597122192)","('NON-ESG', 0.06305191665887833)","('NON-ESG', 0.013044677674770355)"
Line 43,"When Pietro was  diagnosed with type 1 diabetes at age 22, he knew the odds were against him but  he wasn’t going to let it hold him back from his true calling.
","('Employee_Engagement_Inclusion_And_Diversity', 0.2445126175880432)","('Access_And_Affordability', 0.22839368879795074)","('Employee_Health_And_Safety', 0.06806981563568115)","('NON-ESG', 0.2445126175880432)","('NON-ESG', 0.22839368879795074)","('NON-ESG', 0.06806981563568115)"
Line 44,"Pietro had to present  substantial evidence to the FAA to show that he was more than qualified to fly  safely, and he used his Dexcom Clarity reports to prove that he was always in  control of his glucose levels, even at 30,000 feet.
","('Customer_Welfare', 0.230026513338089)","('Product_Quality_And_Safety', 0.0861591249704361)","('Access_And_Affordability', 0.0782964676618576)","('NON-ESG', 0.230026513338089)","('NON-ESG', 0.0861591249704361)","('NON-ESG', 0.0782964676618576)"
Line 45,"Pietro became one of the first pilots with type 1 diabetes to fly commercially  in the United States, and he is currently pursuing his passion every day with  American Eagle Airlines.
","('Access_And_Affordability', 0.21878771483898163)","('Employee_Engagement_Inclusion_And_Diversity', 0.13890540599822998)","('Customer_Welfare', 0.09475523978471756)","('NON-ESG', 0.21878771483898163)","('NON-ESG', 0.13890540599822998)","('NON-ESG', 0.09475523978471756)"
Line 46,"Serve with integrityDexcom, Inc.
","('Business_Ethics', 0.9298180937767029)","('Competitive_Behavior', 0.009946854785084724)","('Systemic_Risk_Management', 0.007136188913136721)","(['Business Ethics'], 0.9298180937767029)","('NON-ESG', 0.009946854785084724)","('NON-ESG', 0.007136188913136721)"
Line 47,"Sustainability Report March Listen  Think big  Be dependable Our Warriors are individuals with type 1 and type 2 diabetes who have raised  their hands, ready and eager to help increase awareness of diabetes, motivate  others, and advocate for Dexcom.
","('Access_And_Affordability', 0.289873868227005)","('Employee_Health_And_Safety', 0.23246338963508606)","('Product_Quality_And_Safety', 0.10139090567827225)","('NON-ESG', 0.289873868227005)","('NON-ESG', 0.23246338963508606)","('NON-ESG', 0.10139090567827225)"
Line 48,"Warriors include social media influencers,  athletes, celebrities, and ‘everyday’ people—parents, students, community  leaders, and more.
","('Human_Rights_And_Community_Relations', 0.2575462758541107)","('Employee_Engagement_Inclusion_And_Diversity', 0.24539247155189514)","('Customer_Privacy', 0.07675622403621674)","('NON-ESG', 0.2575462758541107)","('NON-ESG', 0.24539247155189514)","('NON-ESG', 0.07675622403621674)"
Line 49,"The program revolves around the inspirational stories that define each of  our Warriors.
","('Human_Rights_And_Community_Relations', 0.3579036295413971)","('Employee_Engagement_Inclusion_And_Diversity', 0.14229778945446014)","('Employee_Health_And_Safety', 0.11251498013734818)","('NON-ESG', 0.3579036295413971)","('NON-ESG', 0.14229778945446014)","('NON-ESG', 0.11251498013734818)"
Line 50,"By providing a platform for the incredible people who use our  technology every day, we hope to educate the diabetes community and spark  additional awareness of the benefits of using our CGM system to help  manage diabetes.
","('Access_And_Affordability', 0.3741808533668518)","('Employee_Health_And_Safety', 0.1587023288011551)","('Customer_Welfare', 0.08998283743858337)","('NON-ESG', 0.3741808533668518)","('NON-ESG', 0.1587023288011551)","('NON-ESG', 0.08998283743858337)"
Line 51,"Dexcom CGM has helped me achieve  my goal of flying professionally.
","('Employee_Engagement_Inclusion_And_Diversity', 0.2636374533176422)","('Business_Model_Resilience', 0.10563596338033676)","('Product_Design_And_Lifecycle_Management', 0.06522106379270554)","('NON-ESG', 0.2636374533176422)","('NON-ESG', 0.10563596338033676)","('NON-ESG', 0.06522106379270554)"
Line 52,"I try to  encourage others around me to never give  up and continue pursuing their dreams.
","('Human_Rights_And_Community_Relations', 0.32909542322158813)","('Employee_Engagement_Inclusion_And_Diversity', 0.10263324528932571)","('Access_And_Affordability', 0.05300212278962135)","('NON-ESG', 0.32909542322158813)","('NON-ESG', 0.10263324528932571)","('NON-ESG', 0.05300212278962135)"
Line 53,"Pietro Marsala Pilot, 31 | Scottsdale, AZ Age at diagnosis: In 2015, we established  the Dexcom Warriors  program and quickly  expanded it from   35 to more than   15,000 Warriors at   the end of 2021.
","('Employee_Engagement_Inclusion_And_Diversity', 0.6071015000343323)","('Employee_Health_And_Safety', 0.041566040366888046)","('Competitive_Behavior', 0.035571176558732986)","(['Human Capital Development'], 0.6071015000343323)","('NON-ESG', 0.041566040366888046)","('NON-ESG', 0.035571176558732986)"
Line 54,"Serve with integrityDexcom, Inc.
","('Business_Ethics', 0.9298180937767029)","('Competitive_Behavior', 0.009946854785084724)","('Systemic_Risk_Management', 0.007136188913136721)","(['Business Ethics'], 0.9298180937767029)","('NON-ESG', 0.009946854785084724)","('NON-ESG', 0.007136188913136721)"
Line 55,"Sustainability Report March Listen  Think big  Be dependable  ListenServe with integrityDexcom, Inc.
","('Business_Model_Resilience', 0.3780975043773651)","('Systemic_Risk_Management', 0.1505870223045349)","('Management_Of_Legal_And_Regulatory_Framework', 0.07266712188720703)","('NON-ESG', 0.3780975043773651)","('NON-ESG', 0.1505870223045349)","('NON-ESG', 0.07266712188720703)"
Line 56,"Sustainability Report March Listen  Think big  Be dependable Nick Jonas Singer, Songwriter, Actor, Producer,  and Philanthropist Patti LaBelle Singer, Songwriter Active participation within   the diabetes community We listen to the feedback of the diabetes  community to understand how we can best  advocate for their needs.
","('Access_And_Affordability', 0.37737414240837097)","('Employee_Health_And_Safety', 0.21238747239112854)","('Product_Quality_And_Safety', 0.07892907410860062)","('NON-ESG', 0.37737414240837097)","('NON-ESG', 0.21238747239112854)","('NON-ESG', 0.07892907410860062)"
Line 57,"This commitment includes our direct support of non-profit organizations  and clinical research, as well as our active encouragement of Dexcom  employee participation within the diabetes community.
","('Access_And_Affordability', 0.3646654486656189)","('Employee_Engagement_Inclusion_And_Diversity', 0.12024810910224915)","('Customer_Welfare', 0.07424163073301315)","('NON-ESG', 0.3646654486656189)","('NON-ESG', 0.12024810910224915)","('NON-ESG', 0.07424163073301315)"
Line 58,"Below are some of  the highlights of our recent efforts: In partnership with several diabetes advocacy organizations, Dexcom launched the  “Global Movement for Time in Range” in 2021.
","('Access_And_Affordability', 0.4929366707801819)","('Product_Quality_And_Safety', 0.061257585883140564)","('Customer_Welfare', 0.05765528604388237)","('NON-ESG', 0.4929366707801819)","('NON-ESG', 0.061257585883140564)","('NON-ESG', 0.05765528604388237)"
Line 59,"Time in range is a health metric that  reflects the percentage of time that an individual stays within their target glucose  range.
","('Employee_Health_And_Safety', 0.27894800901412964)","('Systemic_Risk_Management', 0.0829942524433136)","('Customer_Welfare', 0.06598355621099472)","('NON-ESG', 0.27894800901412964)","('NON-ESG', 0.0829942524433136)","('NON-ESG', 0.06598355621099472)"
Line 60,"Research has shown this is a more comprehensive metric for both diagnosing  and managing diabetes relative to A1C, which is the traditional reading used to indicate  glycemic control.
","('Employee_Health_And_Safety', 0.2365301549434662)","('Access_And_Affordability', 0.1969144195318222)","('Product_Quality_And_Safety', 0.09762566536664963)","('NON-ESG', 0.2365301549434662)","('NON-ESG', 0.1969144195318222)","('NON-ESG', 0.09762566536664963)"
Line 61,"This campaign is designed to broaden awareness around time in range  and advocate for this metric to become the standard of care in diabetes management.
","('Access_And_Affordability', 0.5206062197685242)","('Product_Quality_And_Safety', 0.09077036380767822)","('Customer_Welfare', 0.08429224044084549)","(['Health Outcome Contribution'], 0.5206062197685242)","('NON-ESG', 0.09077036380767822)","('NON-ESG', 0.08429224044084549)"
Line 62,"This effort is supported by Beyond Type 1, Children with Diabetes, College Diabetes  Network, JDRF International, and Taking Control of Your Diabetes.
","('Access_And_Affordability', 0.2792593836784363)","('Employee_Health_And_Safety', 0.1717272251844406)","('Product_Quality_And_Safety', 0.08765991777181625)","('NON-ESG', 0.2792593836784363)","('NON-ESG', 0.1717272251844406)","('NON-ESG', 0.08765991777181625)"
Line 63,"Partnering with leading diabetes advocates To support National Diabetes Awareness Month, Dexcom and  The Global Movement launched a month-long awareness  campaign.
","('Access_And_Affordability', 0.27433520555496216)","('Employee_Health_And_Safety', 0.23696893453598022)","('Product_Quality_And_Safety', 0.10842164605855942)","('NON-ESG', 0.27433520555496216)","('NON-ESG', 0.23696893453598022)","('NON-ESG', 0.10842164605855942)"
Line 64,"The mission of this campaign was to help   the diabetes community feel more seen and heard.
","('Access_And_Affordability', 0.5215687155723572)","('Human_Rights_And_Community_Relations', 0.1298474818468094)","('Employee_Engagement_Inclusion_And_Diversity', 0.06094574183225632)","(['Health Outcome Contribution'], 0.5215687155723572)","('NON-ESG', 0.1298474818468094)","('NON-ESG', 0.06094574183225632)"
Line 65,"This initiative was headlined by the efforts of two   Dexcom Warriors – Nick Jonas and Patti LaBelle.
","('Business_Ethics', 0.08749296516180038)","('Management_Of_Legal_And_Regulatory_Framework', 0.08517437428236008)","('Business_Model_Resilience', 0.08004302531480789)","('NON-ESG', 0.08749296516180038)","('NON-ESG', 0.08517437428236008)","('NON-ESG', 0.08004302531480789)"
Line 66,"Mr. Jonas leveraged his social media platform to   share individuals’ stories and encourage   discussion around living with diabetes.
","('Access_And_Affordability', 0.40226906538009644)","('Employee_Health_And_Safety', 0.2478695958852768)","('Product_Quality_And_Safety', 0.06725684553384781)","('NON-ESG', 0.40226906538009644)","('NON-ESG', 0.2478695958852768)","('NON-ESG', 0.06725684553384781)"
Line 67,"Ms. LaBelle spoke to Congress to share her  journey with diabetes and advocate  for better access to care for people  with type 2 diabetes, especially in  communities of color.
","('Access_And_Affordability', 0.5518560409545898)","('Employee_Health_And_Safety', 0.1273777335882187)","('Product_Quality_And_Safety', 0.04760950058698654)","(['Health Outcome Contribution'], 0.5518560409545898)","('NON-ESG', 0.1273777335882187)","('NON-ESG', 0.04760950058698654)"
Line 68,"Serve with integrityDexcom, Inc.
","('Business_Ethics', 0.9298180937767029)","('Competitive_Behavior', 0.009946854785084724)","('Systemic_Risk_Management', 0.007136188913136721)","(['Business Ethics'], 0.9298180937767029)","('NON-ESG', 0.009946854785084724)","('NON-ESG', 0.007136188913136721)"
