,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Data includes our operations around the world, unless otherwise stated.
","('Business_Model_Resilience', 0.33278319239616394)","('Customer_Privacy', 0.23533394932746887)","('Data_Security', 0.058830153197050095)","('NON-ESG', 0.33278319239616394)","('NON-ESG', 0.23533394932746887)","('NON-ESG', 0.058830153197050095)"
Line 12,"Some data has been rounded.
","('Customer_Privacy', 0.16764061152935028)","('Data_Security', 0.14383350312709808)","('Management_Of_Legal_And_Regulatory_Framework', 0.10255070775747299)","('NON-ESG', 0.16764061152935028)","('NON-ESG', 0.14383350312709808)","('NON-ESG', 0.10255070775747299)"
Line 13,"Monetary figures are in U.S. dollars unless otherwise noted.
","('Management_Of_Legal_And_Regulatory_Framework', 0.7128146290779114)","('Systemic_Risk_Management', 0.07524693757295609)","('Business_Ethics', 0.022671198472380638)","(['Corporate Governance'], 0.7128146290779114)","('NON-ESG', 0.07524693757295609)","('NON-ESG', 0.022671198472380638)"
Line 14,"Dexcom undertakes no responsibility to update this information after the date of this report.A LETTER FROM OUR CEO .
","('Management_Of_Legal_And_Regulatory_Framework', 0.4124000370502472)","('Customer_Privacy', 0.13717973232269287)","('Director_Removal', 0.05460729822516441)","('NON-ESG', 0.4124000370502472)","('NON-ESG', 0.13717973232269287)","('NON-ESG', 0.05460729822516441)"
Line 15,"LISTEN .
","('Human_Rights_And_Community_Relations', 0.10256301611661911)","('Access_And_Affordability', 0.06827764213085175)","('Business_Model_Resilience', 0.0642094686627388)","('NON-ESG', 0.10256301611661911)","('NON-ESG', 0.06827764213085175)","('NON-ESG', 0.0642094686627388)"
Line 16,"Listening to our Customers .
","('Data_Security', 0.15820077061653137)","('Customer_Privacy', 0.11063823103904724)","('Business_Model_Resilience', 0.1028183326125145)","('NON-ESG', 0.15820077061653137)","('NON-ESG', 0.11063823103904724)","('NON-ESG', 0.1028183326125145)"
Line 17,"Dexcom Warriors .
","('Management_Of_Legal_And_Regulatory_Framework', 0.17218370735645294)","('Director_Removal', 0.13107766211032867)","('Business_Ethics', 0.10616728663444519)","('NON-ESG', 0.17218370735645294)","('NON-ESG', 0.13107766211032867)","('NON-ESG', 0.10616728663444519)"
Line 18,"Dexcom and the Diabetes Community  .
","('Access_And_Affordability', 0.20110273361206055)","('Customer_Welfare', 0.14868156611919403)","('Competitive_Behavior', 0.07044154405593872)","('NON-ESG', 0.20110273361206055)","('NON-ESG', 0.14868156611919403)","('NON-ESG', 0.07044154405593872)"
Line 19,"Advocating for Patient Choice .
","('Access_And_Affordability', 0.6317616105079651)","('Employee_Health_And_Safety', 0.06779695302248001)","('Customer_Welfare', 0.03452261537313461)","(['Health Outcome Contribution'], 0.6317616105079651)","('NON-ESG', 0.06779695302248001)","('NON-ESG', 0.03452261537313461)"
Line 20,"“On the Bright Side” Notifications .
","('Data_Security', 0.1477820873260498)","('Physical_Impacts_Of_Climate_Change', 0.147028386592865)","('Energy_Management', 0.14354825019836426)","('NON-ESG', 0.1477820873260498)","('NON-ESG', 0.147028386592865)","('NON-ESG', 0.14354825019836426)"
Line 21,"Listening to our People .
","('Human_Rights_And_Community_Relations', 0.38619139790534973)","('Business_Model_Resilience', 0.0889587253332138)","('Employee_Engagement_Inclusion_And_Diversity', 0.07550297677516937)","('NON-ESG', 0.38619139790534973)","('NON-ESG', 0.0889587253332138)","('NON-ESG', 0.07550297677516937)"
Line 22,"Investing in our People .
","('Business_Model_Resilience', 0.26868781447410583)","('Employee_Engagement_Inclusion_And_Diversity', 0.17869263887405396)","('Human_Rights_And_Community_Relations', 0.125356987118721)","('NON-ESG', 0.26868781447410583)","('NON-ESG', 0.17869263887405396)","('NON-ESG', 0.125356987118721)"
Line 23,"Supporting Our Employees and Their Families  .
","('Employee_Health_And_Safety', 0.3578729033470154)","('Human_Rights_And_Community_Relations', 0.2292681783437729)","('Employee_Engagement_Inclusion_And_Diversity', 0.07445775717496872)","('NON-ESG', 0.3578729033470154)","('NON-ESG', 0.2292681783437729)","('NON-ESG', 0.07445775717496872)"
Line 24,"Building a Diverse Workforce:  .
","('Employee_Engagement_Inclusion_And_Diversity', 0.9624091982841492)","('Employee_Health_And_Safety', 0.003300293115898967)","('Business_Model_Resilience', 0.0024765776470303535)","(['Human Capital Development'], 0.9624091982841492)","('NON-ESG', 0.003300293115898967)","('NON-ESG', 0.0024765776470303535)"
Line 25,"THINK BIG .
","('Employee_Engagement_Inclusion_And_Diversity', 0.11401932686567307)","('Business_Model_Resilience', 0.11285439878702164)","('Access_And_Affordability', 0.0703541561961174)","('NON-ESG', 0.11401932686567307)","('NON-ESG', 0.11285439878702164)","('NON-ESG', 0.0703541561961174)"
Line 26,"Access to Healthcare .
","('Access_And_Affordability', 0.8997789025306702)","('Human_Rights_And_Community_Relations', 0.011929549276828766)","('Product_Quality_And_Safety', 0.009183968417346478)","(['Health Outcome Contribution'], 0.8997789025306702)","('NON-ESG', 0.011929549276828766)","('NON-ESG', 0.009183968417346478)"
Line 27,"Environmental Impact .
","('Physical_Impacts_Of_Climate_Change', 0.1969880759716034)","('Business_Model_Resilience', 0.16747191548347473)","('Product_Design_And_Lifecycle_Management', 0.07397232204675674)","('NON-ESG', 0.1969880759716034)","('NON-ESG', 0.16747191548347473)","('NON-ESG', 0.07397232204675674)"
Line 28,"Conserving Natural Resources .
","('Ecological_Impacts', 0.9712074398994446)","('Water_And_Wastewater_Management', 0.004363632295280695)","('GHG_Emissions', 0.0037191270384937525)","(['Natural Capital'], 0.9712074398994446)","('NON-ESG', 0.004363632295280695)","('NON-ESG', 0.0037191270384937525)"
Line 29,"Reducing Waste .
","('Waste_And_Hazardous_Materials_Management', 0.9807569980621338)","('Data_Security', 0.0014754136791452765)","('Water_And_Wastewater_Management', 0.0013978298520669341)","(['Operational Eco-Efficiency'], 0.9807569980621338)","('NON-ESG', 0.0014754136791452765)","('NON-ESG', 0.0013978298520669341)"
Line 30,"Reducing Emissions and Effluents .
","('GHG_Emissions', 0.32254600524902344)","('Water_And_Wastewater_Management', 0.21692198514938354)","('Energy_Management', 0.17676937580108643)","('NON-ESG', 0.32254600524902344)","('NON-ESG', 0.21692198514938354)","('NON-ESG', 0.17676937580108643)"
Line 31,"Education, Monitoring and Improvement .
","('Access_And_Affordability', 0.6962939500808716)","('Human_Rights_And_Community_Relations', 0.11306378245353699)","('Management_Of_Legal_And_Regulatory_Framework', 0.024952121078968048)","(['Health Outcome Contribution'], 0.6962939500808716)","('NON-ESG', 0.11306378245353699)","('NON-ESG', 0.024952121078968048)"
Line 32,"BE DEPENDABLE .
","('Product_Design_And_Lifecycle_Management', 0.13066492974758148)","('Supply_Chain_Management', 0.1114286258816719)","('Business_Ethics', 0.1038508489727974)","('NON-ESG', 0.13066492974758148)","('NON-ESG', 0.1114286258816719)","('NON-ESG', 0.1038508489727974)"
Line 33,"Quality .
","('Product_Quality_And_Safety', 0.2568937838077545)","('Product_Design_And_Lifecycle_Management', 0.15788601338863373)","('Business_Ethics', 0.06886845082044601)","('NON-ESG', 0.2568937838077545)","('NON-ESG', 0.15788601338863373)","('NON-ESG', 0.06886845082044601)"
Line 34,"Recent Initiatives .
","('Human_Rights_And_Community_Relations', 0.23146136105060577)","('Management_Of_Legal_And_Regulatory_Framework', 0.15802815556526184)","('Data_Security', 0.06151008978486061)","('NON-ESG', 0.23146136105060577)","('NON-ESG', 0.15802815556526184)","('NON-ESG', 0.06151008978486061)"
Line 35,"Employee Health and Safety .
","('Employee_Health_And_Safety', 0.9782392382621765)","('Critical_Incident_Risk_Management', 0.00520782545208931)","('Employee_Engagement_Inclusion_And_Diversity', 0.0018767437431961298)","(['Operational Eco-Efficiency'], 0.9782392382621765)","('NON-ESG', 0.00520782545208931)","('NON-ESG', 0.0018767437431961298)"
Line 36,"SERVE WITH INTEGRITY .
","('Business_Ethics', 0.8984084725379944)","('Employee_Engagement_Inclusion_And_Diversity', 0.010199221782386303)","('Competitive_Behavior', 0.0075245201587677)","(['Business Ethics'], 0.8984084725379944)","('NON-ESG', 0.010199221782386303)","('NON-ESG', 0.0075245201587677)"
Line 37,"Board of Directors .
","('Director_Removal', 0.44812697172164917)","('Employee_Engagement_Inclusion_And_Diversity', 0.07071306556463242)","('Business_Ethics', 0.05398336425423622)","('NON-ESG', 0.44812697172164917)","('NON-ESG', 0.07071306556463242)","('NON-ESG', 0.05398336425423622)"
Line 38,"Dexcom’s Compliance Program .
","('Business_Ethics', 0.576346218585968)","('Management_Of_Legal_And_Regulatory_Framework', 0.26545700430870056)","('Product_Quality_And_Safety', 0.02257751114666462)","(['Business Ethics'], 0.576346218585968)","('NON-ESG', 0.26545700430870056)","('NON-ESG', 0.02257751114666462)"
Line 39,"Data Privacy .
","('Customer_Privacy', 0.7059447169303894)","('Data_Security', 0.18478386104106903)","('Waste_And_Hazardous_Materials_Management', 0.009856059215962887)","(['Privacy Protection'], 0.7059447169303894)","('NON-ESG', 0.18478386104106903)","('NON-ESG', 0.009856059215962887)"
Line 40,"27Dexcom, Inc.
","('Business_Ethics', 0.16868585348129272)","('Data_Security', 0.08868454396724701)","('Systemic_Risk_Management', 0.08744856715202332)","('NON-ESG', 0.16868585348129272)","('NON-ESG', 0.08868454396724701)","('NON-ESG', 0.08744856715202332)"
Line 41,"Sustainability Report, March Disclaimer: Dexcom assumes no obligation to update the enclosed material after the date of this report.
","('Management_Of_Legal_And_Regulatory_Framework', 0.47893401980400085)","('Business_Model_Resilience', 0.09052179008722305)","('Director_Removal', 0.052079521119594574)","('NON-ESG', 0.47893401980400085)","('NON-ESG', 0.09052179008722305)","('NON-ESG', 0.052079521119594574)"
Line 42,"4LISTEN The pursuit of continuous improvement and impact drives our global efforts at Dexcom.
","('Business_Model_Resilience', 0.24059951305389404)","('Human_Rights_And_Community_Relations', 0.15501075983047485)","('Access_And_Affordability', 0.1293162852525711)","('NON-ESG', 0.24059951305389404)","('NON-ESG', 0.15501075983047485)","('NON-ESG', 0.1293162852525711)"
Line 43,"We pay  attention to the evolving needs of our customers, healthcare providers, employees, researchers,  payers, and broader set of stakeholders to exemplify “Listen,” one of our four core values.
","('Access_And_Affordability', 0.19691647589206696)","('Customer_Welfare', 0.11049169301986694)","('Human_Rights_And_Community_Relations', 0.10435924679040909)","('NON-ESG', 0.19691647589206696)","('NON-ESG', 0.11049169301986694)","('NON-ESG', 0.10435924679040909)"
Line 44,"Listening to our Customers While Dexcom strives to design, manufacture and sell the best continuous glucose monitoring  (CGM) technology, we also understand that the customer experience involves more than  providing data and insights.
","('Customer_Privacy', 0.22045351564884186)","('Business_Model_Resilience', 0.1717538833618164)","('Data_Security', 0.1255050152540207)","('NON-ESG', 0.22045351564884186)","('NON-ESG', 0.1717538833618164)","('NON-ESG', 0.1255050152540207)"
Line 45,"Therefore, we have structured our company to listen to our  customers and address their needs and interests.
","('Business_Model_Resilience', 0.28859394788742065)","('Competitive_Behavior', 0.20058991014957428)","('Human_Rights_And_Community_Relations', 0.1562325656414032)","('NON-ESG', 0.28859394788742065)","('NON-ESG', 0.20058991014957428)","('NON-ESG', 0.1562325656414032)"
Line 46,"The following initiatives are examples of the ways in which we actively participate in the diabetes  community, and include some of the strategic initiatives and product developments   that we’ve pursued in response to stakeholder feedback.
","('Product_Design_And_Lifecycle_Management', 0.5410579442977905)","('Business_Model_Resilience', 0.18488255143165588)","('Management_Of_Legal_And_Regulatory_Framework', 0.03170879930257797)","(['Product Stewardship'], 0.5410579442977905)","('NON-ESG', 0.18488255143165588)","('NON-ESG', 0.03170879930257797)"
Line 47,"Dexcom Warriors We believe that providing a forum for our customers’ voices is one of the best ways to learn  from the diabetes community.
","('Employee_Engagement_Inclusion_And_Diversity', 0.20192444324493408)","('Access_And_Affordability', 0.09729265421628952)","('Product_Design_And_Lifecycle_Management', 0.08569889515638351)","('NON-ESG', 0.20192444324493408)","('NON-ESG', 0.09729265421628952)","('NON-ESG', 0.08569889515638351)"
Line 48,"In 2015, we established the Dexcom Warriors program and have  quickly expanded it from 35 to more than 5,000 Warriors.
","('Employee_Engagement_Inclusion_And_Diversity', 0.6136330962181091)","('Access_And_Affordability', 0.03448483720421791)","('Employee_Health_And_Safety', 0.03282187879085541)","(['Human Capital Development'], 0.6136330962181091)","('NON-ESG', 0.03448483720421791)","('NON-ESG', 0.03282187879085541)"
Line 49,"Our Warriors are individuals with type  1 and type 2 diabetes who have raised their hands, ready and eager to help increase awareness  for diabetes and advocate for Dexcom.
","('Access_And_Affordability', 0.42721858620643616)","('Employee_Health_And_Safety', 0.15196534991264343)","('Product_Quality_And_Safety', 0.0722157433629036)","('NON-ESG', 0.42721858620643616)","('NON-ESG', 0.15196534991264343)","('NON-ESG', 0.0722157433629036)"
Line 50,"Warriors include social media influencers, athletes,  celebrities, and ‘everyday’ people as well—parents, students, community leaders, and more.
","('Human_Rights_And_Community_Relations', 0.2499103546142578)","('Employee_Engagement_Inclusion_And_Diversity', 0.24563764035701752)","('Customer_Privacy', 0.0834626853466034)","('NON-ESG', 0.2499103546142578)","('NON-ESG', 0.24563764035701752)","('NON-ESG', 0.0834626853466034)"
Line 51,"Dexcom, Inc.
","('Business_Ethics', 0.13046778738498688)","('Competitive_Behavior', 0.10461360961198807)","('Product_Design_And_Lifecycle_Management', 0.10042450577020645)","('NON-ESG', 0.13046778738498688)","('NON-ESG', 0.10461360961198807)","('NON-ESG', 0.10042450577020645)"
Line 52,"Sustainability Report, March  5 Disclaimer: Dexcom assumes no obligation to update the enclosed material after the date of this report.The Warrior program revolves around the inspirational stories  that define each of our Warriors.
","('Human_Rights_And_Community_Relations', 0.1463097631931305)","('Business_Model_Resilience', 0.12901671230793)","('Product_Design_And_Lifecycle_Management', 0.11795419454574585)","('NON-ESG', 0.1463097631931305)","('NON-ESG', 0.12901671230793)","('NON-ESG', 0.11795419454574585)"
Line 53,"By providing a platform for  the incredible people who use our technology every day, we  hope to educate the diabetes community and spark additional  awareness of the benefits of using our CGM system to help  manage diabetes.
","('Access_And_Affordability', 0.3741808533668518)","('Employee_Health_And_Safety', 0.1587023288011551)","('Customer_Welfare', 0.08998283743858337)","('NON-ESG', 0.3741808533668518)","('NON-ESG', 0.1587023288011551)","('NON-ESG', 0.08998283743858337)"
Line 54,"Dexcom and the Diabetes Community  We also listen to the needs of the diabetes community by advocating for their efforts.
","('Access_And_Affordability', 0.673855185508728)","('Employee_Health_And_Safety', 0.06356780976057053)","('Customer_Welfare', 0.03885972127318382)","(['Health Outcome Contribution'], 0.673855185508728)","('NON-ESG', 0.06356780976057053)","('NON-ESG', 0.03885972127318382)"
Line 55,"This commitment includes our own direct support of non-profit organizations and clinical  research, as well as our active encouragement of Dexcom employee participation within   the diabetes community.
","('Access_And_Affordability', 0.40171730518341064)","('Employee_Engagement_Inclusion_And_Diversity', 0.10268246382474899)","('Management_Of_Legal_And_Regulatory_Framework', 0.062300752848386765)","('NON-ESG', 0.40171730518341064)","('NON-ESG', 0.10268246382474899)","('NON-ESG', 0.062300752848386765)"
Line 56,"Below are some of the highlights of our recent efforts: • Partnering with leading diabetes advocates:  For many years, Dexcom has stood alongside the Juvenile  Diabetes Research Foundation (JDRF) in their efforts to  fund research, advocate to regulatory bodies, and provide  community to people with Type 1 Diabetes.
","('Employee_Health_And_Safety', 0.17970815300941467)","('Access_And_Affordability', 0.15264692902565002)","('Product_Quality_And_Safety', 0.13379952311515808)","('NON-ESG', 0.17970815300941467)","('NON-ESG', 0.15264692902565002)","('NON-ESG', 0.13379952311515808)"
Line 57,"We have  provided significant financial support to JDRF over the  years and expect to continue to advocate with them   as they advance their worldwide mission.
","('Management_Of_Legal_And_Regulatory_Framework', 0.22627399861812592)","('Human_Rights_And_Community_Relations', 0.1987268477678299)","('Access_And_Affordability', 0.1842888742685318)","('NON-ESG', 0.22627399861812592)","('NON-ESG', 0.1987268477678299)","('NON-ESG', 0.1842888742685318)"
Line 58,"PROJECT 50-IN-The brainchild of Michael  Shelver and Patrick Mertes,  two outdoorsmen, living  with type 1 diabetes (T1D),  dedicated to proving to  the world that anything is  possible with T1D.
","('Employee_Health_And_Safety', 0.29936081171035767)","('Access_And_Affordability', 0.15052492916584015)","('Employee_Engagement_Inclusion_And_Diversity', 0.14538343250751495)","('NON-ESG', 0.29936081171035767)","('NON-ESG', 0.15052492916584015)","('NON-ESG', 0.14538343250751495)"
Line 59,"https://project50in50.org/Dexcom, Inc.
","('Business_Model_Resilience', 0.2427421361207962)","('Management_Of_Legal_And_Regulatory_Framework', 0.11750190705060959)","('Data_Security', 0.09685339778661728)","('NON-ESG', 0.2427421361207962)","('NON-ESG', 0.11750190705060959)","('NON-ESG', 0.09685339778661728)"
Line 60,"Sustainability Report, March Disclaimer: Dexcom assumes no obligation to update the enclosed material after the date of this report.
","('Management_Of_Legal_And_Regulatory_Framework', 0.47893401980400085)","('Business_Model_Resilience', 0.09052179008722305)","('Director_Removal', 0.052079521119594574)","('NON-ESG', 0.47893401980400085)","('NON-ESG', 0.09052179008722305)","('NON-ESG', 0.052079521119594574)"
Line 61,"6• Encouraging our employees to give back   to the community: We actively encourage employee support of the JDRF  One Walk fundraiser and event in San Diego, a 3K  and 5K walk in support of JDRF’s ongoing research  effort for the Type 1 diabetes community.
","('Access_And_Affordability', 0.3788975775241852)","('Employee_Health_And_Safety', 0.23072555661201477)","('Employee_Engagement_Inclusion_And_Diversity', 0.10445931553840637)","('NON-ESG', 0.3788975775241852)","('NON-ESG', 0.23072555661201477)","('NON-ESG', 0.10445931553840637)"
Line 62,"In 2019, our  employees raised more than $84,000 in support   of this great cause.
","('Human_Rights_And_Community_Relations', 0.6128405332565308)","('Access_And_Affordability', 0.07725202292203903)","('Management_Of_Legal_And_Regulatory_Framework', 0.06267434358596802)","(['Community Relations'], 0.6128405332565308)","('NON-ESG', 0.07725202292203903)","('NON-ESG', 0.06267434358596802)"
Line 63,"We continue to support the efforts of Children with  Diabetes (CWD), a non-profit organization that  provides education and support for families living with  Type 1 Diabetes.
","('Access_And_Affordability', 0.5085221529006958)","('Employee_Health_And_Safety', 0.15425802767276764)","('Product_Quality_And_Safety', 0.06045978143811226)","(['Health Outcome Contribution'], 0.5085221529006958)","('NON-ESG', 0.15425802767276764)","('NON-ESG', 0.06045978143811226)"
Line 64,"In 2019, our employees went beyond  the corporate sponsorship of CWD’s Friends for Life  Conferences (FFL), helping provide children and their  families with an incredible experience at the FFL events  and donating more than $40,000 of additional support.In support of Beyond Type 1, an organization  dedicated to uniting the global diabetes community  and providing solutions that improve the lives of  people with Type 1 and Type 2 diabetes, we partnered  with Tandem Diabetes to co-sponsor the Beyond  Type 1 New York City marathon team.
","('Access_And_Affordability', 0.46436601877212524)","('Employee_Health_And_Safety', 0.10442925989627838)","('Product_Quality_And_Safety', 0.0789484977722168)","('NON-ESG', 0.46436601877212524)","('NON-ESG', 0.10442925989627838)","('NON-ESG', 0.0789484977722168)"
Line 65,"In 2019, our employees went beyond  the corporate sponsorship of CWD’s Friends for Life  Conferences (FFL), helping provide children and their  families with an incredible experience at the FFL events  and donating more than $40,000 of additional support.In support of Beyond Type 1, an organization  dedicated to uniting the global diabetes community  and providing solutions that improve the lives of  people with Type 1 and Type 2 diabetes, we partnered  with Tandem Diabetes to co-sponsor the Beyond  Type 1 New York City marathon team.
","('Business_Model_Resilience', 0.2185503989458084)","('Employee_Engagement_Inclusion_And_Diversity', 0.12316031008958817)","('Competitive_Behavior', 0.081795834004879)","('NON-ESG', 0.2185503989458084)","('NON-ESG', 0.12316031008958817)","('NON-ESG', 0.081795834004879)"
Line 66,"This inspiring  team included 30 runners, who have lived with Type 1  diabetes for 385 years combined.
","('Employee_Health_And_Safety', 0.21130289137363434)","('Access_And_Affordability', 0.18628790974617004)","('Employee_Engagement_Inclusion_And_Diversity', 0.15272487699985504)","('NON-ESG', 0.21130289137363434)","('NON-ESG', 0.18628790974617004)","('NON-ESG', 0.15272487699985504)"
Line 67,"Employee-funded grants have provided additional  support to the diabetes community, offering  assistance to the following organizations in recent  years: American Youth Understanding Diabetes  Abroad (AYUDA), College Diabetes Network (CDN),  DiabetesSisters, and Riding on Insulin.
","('Access_And_Affordability', 0.5935643315315247)","('Employee_Health_And_Safety', 0.05889437720179558)","('Customer_Welfare', 0.056308548897504807)","(['Health Outcome Contribution'], 0.5935643315315247)","('NON-ESG', 0.05889437720179558)","('NON-ESG', 0.056308548897504807)"
Line 68,"• Enabling ongoing research and innovation:   We maintain an active research program that not only  manages our clinical efforts, but supports Investigator  Initiated Studies, industry-sponsored studies using Dexcom  CGM systems, and studies conducted by non-profits or  research consortiums.
","('Access_And_Affordability', 0.2762482464313507)","('Management_Of_Legal_And_Regulatory_Framework', 0.10713785886764526)","('Competitive_Behavior', 0.0824074000120163)","('NON-ESG', 0.2762482464313507)","('NON-ESG', 0.10713785886764526)","('NON-ESG', 0.0824074000120163)"
Line 69,"For additional information on our  ongoing research support as well as our publicly available  diabetes education tools, please visit our provider site.
","('Access_And_Affordability', 0.4622384011745453)","('Management_Of_Legal_And_Regulatory_Framework', 0.11235501617193222)","('Customer_Welfare', 0.07223785668611526)","('NON-ESG', 0.4622384011745453)","('NON-ESG', 0.11235501617193222)","('NON-ESG', 0.07223785668611526)"
Line 70,"Dexcom, Inc.
","('Business_Ethics', 0.13046778738498688)","('Competitive_Behavior', 0.10461360961198807)","('Product_Design_And_Lifecycle_Management', 0.10042450577020645)","('NON-ESG', 0.13046778738498688)","('NON-ESG', 0.10461360961198807)","('NON-ESG', 0.10042450577020645)"
Line 71,"Sustainability Report, March  7 Disclaimer: Dexcom assumes no obligation to update the enclosed material after the date of this report.Advocating for Patient Choice We recognize the value of patient choice in the diabetes technology community and have made  significant efforts to integrate our CGM technology with multiple third-party insulin delivery  options.
","('Access_And_Affordability', 0.42101454734802246)","('Customer_Welfare', 0.11584555357694626)","('Product_Design_And_Lifecycle_Management', 0.07086487114429474)","('NON-ESG', 0.42101454734802246)","('NON-ESG', 0.11584555357694626)","('NON-ESG', 0.07086487114429474)"
Line 72,"This means that whether a customer chooses to use an insulin pump or an insulin pen,  we want to enable them to monitor their glucose levels with a Dexcom CGM system.
","('Customer_Welfare', 0.3979794979095459)","('Energy_Management', 0.1373242884874344)","('Access_And_Affordability', 0.08116736263036728)","('NON-ESG', 0.3979794979095459)","('NON-ESG', 0.1373242884874344)","('NON-ESG', 0.08116736263036728)"
Line 73,"We have  formed agreements with leading insulin delivery companies to deliver high-quality, integrated  devices designed to improve the lives of those we serve.
","('Product_Design_And_Lifecycle_Management', 0.7258761525154114)","('Customer_Welfare', 0.0567791685461998)","('Energy_Management', 0.04657028988003731)","(['Product Stewardship'], 0.7258761525154114)","('NON-ESG', 0.0567791685461998)","('NON-ESG', 0.04657028988003731)"
Line 74,"“On the Bright Side” Notifications Despite recent technological advancements, diabetes remains  a burdensome disease.
","('Employee_Health_And_Safety', 0.2306012064218521)","('Access_And_Affordability', 0.22946231067180634)","('Product_Quality_And_Safety', 0.08506929874420166)","('NON-ESG', 0.2306012064218521)","('NON-ESG', 0.22946231067180634)","('NON-ESG', 0.08506929874420166)"
Line 75,"Through our ongoing engagement with  our customer community, we repeatedly heard that people  with diabetes were aware that they had features to warn them  of danger and advise on next steps for diabetes management.
","('Employee_Health_And_Safety', 0.5793548822402954)","('Access_And_Affordability', 0.12387631088495255)","('Product_Quality_And_Safety', 0.049742184579372406)","(['Operational Eco-Efficiency'], 0.5793548822402954)","('NON-ESG', 0.12387631088495255)","('NON-ESG', 0.049742184579372406)"
