,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 18,"New Hire Orientation  .
","('Employee_Engagement_Inclusion_And_Diversity', 0.8666483163833618)","('Employee_Health_And_Safety', 0.016410717740654945)","('Labor_Practices', 0.015441765077412128)","(['Human Capital Development'], 0.8666483163833618)","('NON-ESG', 0.016410717740654945)","('NON-ESG', 0.015441765077412128)"
Line 19,"Global Onboarding Checklist  .
","('Data_Security', 0.27699264883995056)","('Business_Model_Resilience', 0.14529624581336975)","('Customer_Privacy', 0.07879216969013214)","('NON-ESG', 0.27699264883995056)","('NON-ESG', 0.14529624581336975)","('NON-ESG', 0.07879216969013214)"
Line 20,"Bookboon  .
","('Product_Design_And_Lifecycle_Management', 0.0889042317867279)","('Management_Of_Legal_And_Regulatory_Framework', 0.07972660660743713)","('Business_Ethics', 0.07667915523052216)","('NON-ESG', 0.0889042317867279)","('NON-ESG', 0.07972660660743713)","('NON-ESG', 0.07667915523052216)"
Line 21,"Rational Programs  .
","('Competitive_Behavior', 0.5614688396453857)","('Business_Ethics', 0.05927529186010361)","('Management_Of_Legal_And_Regulatory_Framework', 0.03720037639141083)","(['Business Ethics'], 0.5614688396453857)","('NON-ESG', 0.05927529186010361)","('NON-ESG', 0.03720037639141083)"
Line 22,"Learning Management System  .
","('Employee_Engagement_Inclusion_And_Diversity', 0.31970787048339844)","('Access_And_Affordability', 0.11639735847711563)","('Human_Rights_And_Community_Relations', 0.06089390814304352)","('NON-ESG', 0.31970787048339844)","('NON-ESG', 0.11639735847711563)","('NON-ESG', 0.06089390814304352)"
Line 23,"Diversity, Equity & Inclusion .
","('Employee_Engagement_Inclusion_And_Diversity', 0.968018114566803)","('Human_Rights_And_Community_Relations', 0.0030056126415729523)","('Employee_Health_And_Safety', 0.0023357286117970943)","(['Human Capital Development'], 0.968018114566803)","('NON-ESG', 0.0030056126415729523)","('NON-ESG', 0.0023357286117970943)"
Line 24,"Employee Resource Group .
","('Employee_Engagement_Inclusion_And_Diversity', 0.626505434513092)","('Labor_Practices', 0.08776518702507019)","('Employee_Health_And_Safety', 0.07656023651361465)","(['Human Capital Development'], 0.626505434513092)","('NON-ESG', 0.08776518702507019)","('NON-ESG', 0.07656023651361465)"
Line 25,"Employee Engagement  .
","('Employee_Engagement_Inclusion_And_Diversity', 0.8201320171356201)","('Human_Rights_And_Community_Relations', 0.058625731617212296)","('Employee_Health_And_Safety', 0.017875349149107933)","(['Human Capital Development'], 0.8201320171356201)","('NON-ESG', 0.058625731617212296)","('NON-ESG', 0.017875349149107933)"
Line 26,"Health, Safety & Wellness .
","('Employee_Health_And_Safety', 0.5081234574317932)","('Product_Quality_And_Safety', 0.12358412146568298)","('Employee_Engagement_Inclusion_And_Diversity', 0.0755922943353653)","(['Operational Eco-Efficiency'], 0.5081234574317932)","('NON-ESG', 0.12358412146568298)","('NON-ESG', 0.0755922943353653)"
Line 27,"Work/Life Balance  .
","('Employee_Health_And_Safety', 0.2189292311668396)","('Employee_Engagement_Inclusion_And_Diversity', 0.1915334016084671)","('Human_Rights_And_Community_Relations', 0.08840931206941605)","('NON-ESG', 0.2189292311668396)","('NON-ESG', 0.1915334016084671)","('NON-ESG', 0.08840931206941605)"
Line 28,"Pay Equity  .
","('Competitive_Behavior', 0.3743288815021515)","('Systemic_Risk_Management', 0.1275489628314972)","('Labor_Practices', 0.08634098619222641)","('NON-ESG', 0.3743288815021515)","('NON-ESG', 0.1275489628314972)","('NON-ESG', 0.08634098619222641)"
Line 29,"Benefits  .
","('Employee_Health_And_Safety', 0.19872890412807465)","('Product_Quality_And_Safety', 0.09219290316104889)","('Employee_Engagement_Inclusion_And_Diversity', 0.08178827911615372)","('NON-ESG', 0.19872890412807465)","('NON-ESG', 0.09219290316104889)","('NON-ESG', 0.08178827911615372)"
Line 30,"Collective Bargaining  .
","('Labor_Practices', 0.9667952656745911)","('Director_Removal', 0.003116433508694172)","('Supply_Chain_Management', 0.0022363176103681326)","(['Labor Practice Indicators'], 0.9667952656745911)","('NON-ESG', 0.003116433508694172)","('NON-ESG', 0.0022363176103681326)"
Line 31,"Discrimination Policy  .
","('Employee_Engagement_Inclusion_And_Diversity', 0.8701813220977783)","('Labor_Practices', 0.02498435415327549)","('Business_Ethics', 0.013659968972206116)","(['Human Capital Development'], 0.8701813220977783)","('NON-ESG', 0.02498435415327549)","('NON-ESG', 0.013659968972206116)"
Line 32,"Product Quality  .
","('Product_Design_And_Lifecycle_Management', 0.8102402091026306)","('Product_Quality_And_Safety', 0.07090743631124496)","('Selling_Practices_And_Product_Labeling', 0.02475384622812271)","(['Product Stewardship'], 0.8102402091026306)","('NON-ESG', 0.07090743631124496)","('NON-ESG', 0.02475384622812271)"
Line 33,"Supplier Code of Conduct .
","('Supply_Chain_Management', 0.9079453349113464)","('Labor_Practices', 0.01491320226341486)","('Waste_And_Hazardous_Materials_Management', 0.0069217015989124775)","(['Supply Chain Management'], 0.9079453349113464)","('NON-ESG', 0.01491320226341486)","('NON-ESG', 0.0069217015989124775)"
Line 34,"Supplier Social Responsibility Audits  .
","('Supply_Chain_Management', 0.7892562747001648)","('Human_Rights_And_Community_Relations', 0.042162586003541946)","('Business_Model_Resilience', 0.019030138850212097)","(['Supply Chain Management'], 0.7892562747001648)","('NON-ESG', 0.042162586003541946)","('NON-ESG', 0.019030138850212097)"
Line 35,"11Supplier Diligence  .
","('Business_Ethics', 0.3848152756690979)","('Competitive_Behavior', 0.23978595435619354)","('Management_Of_Legal_And_Regulatory_Framework', 0.1319257766008377)","('NON-ESG', 0.3848152756690979)","('NON-ESG', 0.23978595435619354)","('NON-ESG', 0.1319257766008377)"
Line 36,"Supplier Quality Audits  .
","('Supply_Chain_Management', 0.9183954000473022)","('Labor_Practices', 0.008262102492153645)","('Waste_And_Hazardous_Materials_Management', 0.005336126312613487)","(['Supply Chain Management'], 0.9183954000473022)","('NON-ESG', 0.008262102492153645)","('NON-ESG', 0.005336126312613487)"
Line 37,"Supplier Diversity Policy  .
","('Employee_Engagement_Inclusion_And_Diversity', 0.9125421047210693)","('Labor_Practices', 0.014323527924716473)","('Supply_Chain_Management', 0.007563414052128792)","(['Human Capital Development'], 0.9125421047210693)","('NON-ESG', 0.014323527924716473)","('NON-ESG', 0.007563414052128792)"
Line 38,"Management of Risks Associated   with Use of Critical Materials  .
","('Supply_Chain_Management', 0.616769552230835)","('Waste_And_Hazardous_Materials_Management', 0.144697368144989)","('Product_Design_And_Lifecycle_Management', 0.02271188423037529)","(['Supply Chain Management'], 0.616769552230835)","('NON-ESG', 0.144697368144989)","('NON-ESG', 0.02271188423037529)"
Line 39,"Animal Testing Policy  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.24547246098518372)","('Product_Quality_And_Safety', 0.11540549248456955)","('Business_Ethics', 0.07773681730031967)","('NON-ESG', 0.24547246098518372)","('NON-ESG', 0.11540549248456955)","('NON-ESG', 0.07773681730031967)"
Line 40,"Critical Trial Program  .
","('Competitive_Behavior', 0.4567439556121826)","('Customer_Welfare', 0.0667017474770546)","('Management_Of_Legal_And_Regulatory_Framework', 0.06447973847389221)","('NON-ESG', 0.4567439556121826)","('NON-ESG', 0.0667017474770546)","('NON-ESG', 0.06447973847389221)"
Line 41,"Critical Trial Transparency  .
","('Business_Ethics', 0.9566879272460938)","('Management_Of_Legal_And_Regulatory_Framework', 0.0056413100101053715)","('Systemic_Risk_Management', 0.004635737743228674)","(['Business Ethics'], 0.9566879272460938)","('NON-ESG', 0.0056413100101053715)","('NON-ESG', 0.004635737743228674)"
Line 42,"Grants, Donations and Funding .
","('Management_Of_Legal_And_Regulatory_Framework', 0.8462825417518616)","('Human_Rights_And_Community_Relations', 0.02091269940137863)","('GHG_Emissions', 0.01848936639726162)","(['Corporate Governance'], 0.8462825417518616)","('NON-ESG', 0.02091269940137863)","('NON-ESG', 0.01848936639726162)"
Line 43,"Zimmer Biomet Foundation  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.11502531170845032)","('Customer_Welfare', 0.08520302921533585)","('Business_Ethics', 0.07380014657974243)","('NON-ESG', 0.11502531170845032)","('NON-ESG', 0.08520302921533585)","('NON-ESG', 0.07380014657974243)"
Line 44,"americares  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.14159290492534637)","('Waste_And_Hazardous_Materials_Management', 0.07383165508508682)","('Director_Removal', 0.06760254502296448)","('NON-ESG', 0.14159290492534637)","('NON-ESG', 0.07383165508508682)","('NON-ESG', 0.06760254502296448)"
Line 45,"Faith In Practice  .
","('Human_Rights_And_Community_Relations', 0.2176467776298523)","('Employee_Engagement_Inclusion_And_Diversity', 0.16819171607494354)","('Business_Ethics', 0.0882268100976944)","('NON-ESG', 0.2176467776298523)","('NON-ESG', 0.16819171607494354)","('NON-ESG', 0.0882268100976944)"
Line 46,"Access to Healthcare .
","('Access_And_Affordability', 0.8997789025306702)","('Human_Rights_And_Community_Relations', 0.011929549276828766)","('Product_Quality_And_Safety', 0.009183968417346478)","(['Health Outcome Contribution'], 0.8997789025306702)","('NON-ESG', 0.011929549276828766)","('NON-ESG', 0.009183968417346478)"
Line 47,"Movement is Life  .
","('Business_Model_Resilience', 0.14139433205127716)","('Employee_Engagement_Inclusion_And_Diversity', 0.12489205598831177)","('Product_Design_And_Lifecycle_Management', 0.07734066992998123)","('NON-ESG', 0.14139433205127716)","('NON-ESG', 0.12489205598831177)","('NON-ESG', 0.07734066992998123)"
Line 48,"Patient Privacy and Data Security .
","('Data_Security', 0.8134377598762512)","('Customer_Privacy', 0.1101667582988739)","('Director_Removal', 0.006691740360110998)","(['Information Security/Cybersecurity & System Availability'], 0.8134377598762512)","('NON-ESG', 0.1101667582988739)","('NON-ESG', 0.006691740360110998)"
Line 49,"Privacy  .
","('Customer_Privacy', 0.6171815991401672)","('Data_Security', 0.19023634493350983)","('Labor_Practices', 0.018333427608013153)","(['Privacy Protection'], 0.6171815991401672)","('NON-ESG', 0.19023634493350983)","('NON-ESG', 0.018333427608013153)"
Line 50,"Data Security .
","('Data_Security', 0.9359430074691772)","('Customer_Privacy', 0.01165156438946724)","('Waste_And_Hazardous_Materials_Management', 0.004777421243488789)","(['Information Security/Cybersecurity & System Availability'], 0.9359430074691772)","('NON-ESG', 0.01165156438946724)","('NON-ESG', 0.004777421243488789)"
Line 51,"Data Usage  .
","('Customer_Privacy', 0.7940269708633423)","('Data_Security', 0.09321184456348419)","('Business_Model_Resilience', 0.010781035758554935)","(['Privacy Protection'], 0.7940269708633423)","('NON-ESG', 0.09321184456348419)","('NON-ESG', 0.010781035758554935)"
Line 52,"Ownership  .
","('Competitive_Behavior', 0.1631014049053192)","('Employee_Engagement_Inclusion_And_Diversity', 0.08115348219871521)","('Access_And_Affordability', 0.0576949343085289)","('NON-ESG', 0.1631014049053192)","('NON-ESG', 0.08115348219871521)","('NON-ESG', 0.0576949343085289)"
Line 53,"Cybersecurity  .
","('Data_Security', 0.6627269983291626)","('Business_Model_Resilience', 0.06883599609136581)","('Systemic_Risk_Management', 0.044365253299474716)","(['Information Security/Cybersecurity & System Availability'], 0.6627269983291626)","('NON-ESG', 0.06883599609136581)","('NON-ESG', 0.044365253299474716)"
Line 54,"GOVERNANCE Corporate Governance  .
","('Competitive_Behavior', 0.2616554796695709)","('Management_Of_Legal_And_Regulatory_Framework', 0.25847506523132324)","('Business_Ethics', 0.13982699811458588)","('NON-ESG', 0.2616554796695709)","('NON-ESG', 0.25847506523132324)","('NON-ESG', 0.13982699811458588)"
Line 55,"Audit Committee  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.607505738735199)","('Business_Ethics', 0.10126495361328125)","('Director_Removal', 0.0715600997209549)","(['Corporate Governance'], 0.607505738735199)","('NON-ESG', 0.10126495361328125)","('NON-ESG', 0.0715600997209549)"
Line 56,"Compensation and Management   Development Committee .
","('Management_Of_Legal_And_Regulatory_Framework', 0.28426414728164673)","('Human_Rights_And_Community_Relations', 0.11506842821836472)","('Employee_Engagement_Inclusion_And_Diversity', 0.11158256977796555)","('NON-ESG', 0.28426414728164673)","('NON-ESG', 0.11506842821836472)","('NON-ESG', 0.11158256977796555)"
Line 57,"Corporate Governance Committee  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.27872565388679504)","('Director_Removal', 0.18936648964881897)","('Business_Model_Resilience', 0.09834719449281693)","('NON-ESG', 0.27872565388679504)","('NON-ESG', 0.18936648964881897)","('NON-ESG', 0.09834719449281693)"
Line 58,"Quality, Regulatory and Technology Committee  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.9464092254638672)","('Business_Ethics', 0.006604354828596115)","('Competitive_Behavior', 0.004103845451027155)","(['Corporate Governance'], 0.9464092254638672)","('NON-ESG', 0.006604354828596115)","('NON-ESG', 0.004103845451027155)"
Line 59,"Executive Compensation  .
","('Labor_Practices', 0.5361263751983643)","('Employee_Engagement_Inclusion_And_Diversity', 0.0988193154335022)","('Director_Removal', 0.08516910672187805)","(['Labor Practice Indicators'], 0.5361263751983643)","('NON-ESG', 0.0988193154335022)","('NON-ESG', 0.08516910672187805)"
Line 60,"Ethical Business Conduct  .
","('Business_Ethics', 0.931149423122406)","('Competitive_Behavior', 0.0060986909084022045)","('Customer_Privacy', 0.005235627759248018)","(['Business Ethics'], 0.931149423122406)","('NON-ESG', 0.0060986909084022045)","('NON-ESG', 0.005235627759248018)"
Line 61,"Counter Corruption  .
","('Business_Ethics', 0.9587657451629639)","('Competitive_Behavior', 0.004806371405720711)","('Data_Security', 0.004077887628227472)","(['Business Ethics'], 0.9587657451629639)","('NON-ESG', 0.004806371405720711)","('NON-ESG', 0.004077887628227472)"
Line 62,"Whistleblower Program .
","('Business_Ethics', 0.5784887671470642)","('Data_Security', 0.25695866346359253)","('Customer_Privacy', 0.02175302430987358)","(['Business Ethics'], 0.5784887671470642)","('NON-ESG', 0.25695866346359253)","('NON-ESG', 0.02175302430987358)"
Line 63,"Ethical Marketing  .
","('Business_Ethics', 0.4063655734062195)","('Competitive_Behavior', 0.09250180423259735)","('Customer_Privacy', 0.06600655615329742)","('NON-ESG', 0.4063655734062195)","('NON-ESG', 0.09250180423259735)","('NON-ESG', 0.06600655615329742)"
Line 64,"Zimmer Biomet’s Statement of Engagement   on Public Policy Issues .
","('Management_Of_Legal_And_Regulatory_Framework', 0.6172706484794617)","('Human_Rights_And_Community_Relations', 0.1364983469247818)","('Physical_Impacts_Of_Climate_Change', 0.0409114845097065)","(['Corporate Governance'], 0.6172706484794617)","('NON-ESG', 0.1364983469247818)","('NON-ESG', 0.0409114845097065)"
Line 65,"How Zimmer Biomet Engages .
","('Competitive_Behavior', 0.31615492701530457)","('Customer_Welfare', 0.11331457644701004)","('Systemic_Risk_Management', 0.0730728805065155)","('NON-ESG', 0.31615492701530457)","('NON-ESG', 0.11331457644701004)","('NON-ESG', 0.0730728805065155)"
Line 66,"Industry Groups and Trade Associations  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.53676837682724)","('Labor_Practices', 0.10666337609291077)","('Competitive_Behavior', 0.06482360512018204)","(['Corporate Governance'], 0.53676837682724)","('NON-ESG', 0.10666337609291077)","('NON-ESG', 0.06482360512018204)"
Line 67,"Political Contributions  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.4382394552230835)","('Labor_Practices', 0.09067396819591522)","('Director_Removal', 0.06963133066892624)","('NON-ESG', 0.4382394552230835)","('NON-ESG', 0.09067396819591522)","('NON-ESG', 0.06963133066892624)"
Line 68,"2020 Sustainability Accounting Standards   Board Index  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.36799734830856323)","('Systemic_Risk_Management', 0.1093265563249588)","('Business_Model_Resilience', 0.08599883317947388)","('NON-ESG', 0.36799734830856323)","('NON-ESG', 0.1093265563249588)","('NON-ESG', 0.08599883317947388)"
Line 69,"25Table of Contents1Corporate Overview Zimmer Biomet is a global medical technology leader with  a comprehensive portfolio designed to maximize mobility  and improve health.
","('Product_Design_And_Lifecycle_Management', 0.23570884764194489)","('Customer_Welfare', 0.168511763215065)","('Access_And_Affordability', 0.08917686343193054)","('NON-ESG', 0.23570884764194489)","('NON-ESG', 0.168511763215065)","('NON-ESG', 0.08917686343193054)"
Line 70,"We seamlessly transform the patient  experience through our innovative products and suite of  integrated digital and robotic technologies that leverage  data, analytics and artificial intelligence.
","('Product_Design_And_Lifecycle_Management', 0.8525310754776001)","('Energy_Management', 0.01989142782986164)","('Customer_Welfare', 0.01744171977043152)","(['Product Stewardship'], 0.8525310754776001)","('NON-ESG', 0.01989142782986164)","('NON-ESG', 0.01744171977043152)"
Line 71,"With more than 90 years of trusted leadership and  proven expertise, Zimmer Biomet is positioned to deliver  the highest quality solutions to patients and providers.
","('Business_Model_Resilience', 0.20989234745502472)","('Product_Design_And_Lifecycle_Management', 0.16883236169815063)","('Access_And_Affordability', 0.0965544804930687)","('NON-ESG', 0.20989234745502472)","('NON-ESG', 0.16883236169815063)","('NON-ESG', 0.0965544804930687)"
Line 72,"Our legacy continues to come to life today through our  progressive culture of evolution and innovation.
","('Business_Model_Resilience', 0.24686592817306519)","('Product_Design_And_Lifecycle_Management', 0.22281892597675323)","('Employee_Engagement_Inclusion_And_Diversity', 0.14761027693748474)","('NON-ESG', 0.24686592817306519)","('NON-ESG', 0.22281892597675323)","('NON-ESG', 0.14761027693748474)"
Line 73,"For more information about our product portfolio, our  operations in more than 25 countries and sales in more  than 100 countries, or about joining our team, visit   www.zimmerbiomet.com  or follow Zimmer Biomet   on Twitter at www.twitter.com/zimmerbiomet.Our Mission   Alleviate pain and improve the quality of life for people  around the world.
","('Product_Design_And_Lifecycle_Management', 0.8397092223167419)","('Selling_Practices_And_Product_Labeling', 0.03664509579539299)","('Customer_Welfare', 0.03275372087955475)","(['Product Stewardship'], 0.8397092223167419)","('NON-ESG', 0.03664509579539299)","('NON-ESG', 0.03275372087955475)"
Line 74,"Guiding Principles    • Respect the contributions and perspectives   of all Team Members.
","('Human_Rights_And_Community_Relations', 0.7055792808532715)","('Director_Removal', 0.04395436495542526)","('Employee_Engagement_Inclusion_And_Diversity', 0.0349479503929615)","(['Community Relations'], 0.7055792808532715)","('NON-ESG', 0.04395436495542526)","('NON-ESG', 0.0349479503929615)"
Line 75,"• Commit to the highest standards of patient safety,  quality and integrity.
","('Product_Quality_And_Safety', 0.43872156739234924)","('Employee_Health_And_Safety', 0.3937290608882904)","('Access_And_Affordability', 0.015717677772045135)","('NON-ESG', 0.43872156739234924)","('NON-ESG', 0.3937290608882904)","('NON-ESG', 0.015717677772045135)"
Line 76,"• Focus our resources in areas where we will   make a difference.
","('Human_Rights_And_Community_Relations', 0.7056883573532104)","('Business_Model_Resilience', 0.05552332475781441)","('Employee_Engagement_Inclusion_And_Diversity', 0.04483994096517563)","(['Community Relations'], 0.7056883573532104)","('NON-ESG', 0.05552332475781441)","('NON-ESG', 0.04483994096517563)"
Line 77,"• Ensure the Company’s return is equivalent   to the value we provide our customers and patients.
","('Business_Model_Resilience', 0.361364483833313)","('Competitive_Behavior', 0.18816028535366058)","('Product_Design_And_Lifecycle_Management', 0.0631050318479538)","('NON-ESG', 0.361364483833313)","('NON-ESG', 0.18816028535366058)","('NON-ESG', 0.0631050318479538)"
Line 78,"• Give back to our communities and people in need.
","('Human_Rights_And_Community_Relations', 0.8428218960762024)","('Access_And_Affordability', 0.06927510350942612)","('Critical_Incident_Risk_Management', 0.010347303934395313)","(['Community Relations'], 0.8428218960762024)","('NON-ESG', 0.06927510350942612)","('NON-ESG', 0.010347303934395313)"
Line 79,"Our Sustainability Commitment   Zimmer Biomet is committed to being a good corporate  citizen.
","('Business_Model_Resilience', 0.45846205949783325)","('Product_Design_And_Lifecycle_Management', 0.11397736519575119)","('Supply_Chain_Management', 0.08021610975265503)","('NON-ESG', 0.45846205949783325)","('NON-ESG', 0.11397736519575119)","('NON-ESG', 0.08021610975265503)"
Line 80,"Our global team is dedicated to sustainable  practices across the entire spectrum of the environmental,  social and governance platform.
","('Human_Rights_And_Community_Relations', 0.6427996158599854)","('Management_Of_Legal_And_Regulatory_Framework', 0.07355409860610962)","('Business_Model_Resilience', 0.05703587830066681)","(['Community Relations'], 0.6427996158599854)","('NON-ESG', 0.07355409860610962)","('NON-ESG', 0.05703587830066681)"
Line 81,"COMPANY PROFILE2COMPANY AWARDSCOVID-The COVID-19 pandemic has affected Zimmer Biomet’s  financial results, but there has been no significant impact  on our overall operations, manufacturing or strategy.
","('Systemic_Risk_Management', 0.4626583158969879)","('Business_Model_Resilience', 0.3661503791809082)","('Supply_Chain_Management', 0.0362020842730999)","('NON-ESG', 0.4626583158969879)","('NON-ESG', 0.3661503791809082)","('NON-ESG', 0.0362020842730999)"
Line 82,"Additionally, the pandemic has not impacted the quality,  safety and efficacy of our products.
","('Product_Quality_And_Safety', 0.6179763674736023)","('Product_Design_And_Lifecycle_Management', 0.18260136246681213)","('Selling_Practices_And_Product_Labeling', 0.06486094743013382)","(['Product Quality & Recall Management'], 0.6179763674736023)","('NON-ESG', 0.18260136246681213)","('NON-ESG', 0.06486094743013382)"
Line 83,"Prior to COVID-19, Zimmer Biomet developed  comprehensive crisis response plans and initiated  contingency drills – including for pandemic events – across  our operations.
","('Critical_Incident_Risk_Management', 0.5580675005912781)","('Physical_Impacts_Of_Climate_Change', 0.28210705518722534)","('Systemic_Risk_Management', 0.030484069138765335)","(['Risk & Crisis Management'], 0.5580675005912781)","('NON-ESG', 0.28210705518722534)","('NON-ESG', 0.030484069138765335)"
Line 84,"This exercise helped prepare the Company  and create enhanced disaster recovery plans that have  been a significant benefit throughout our response to  COVID-19.
","('Critical_Incident_Risk_Management', 0.9725516438484192)","('Employee_Health_And_Safety', 0.004561958834528923)","('Air_Quality', 0.0026146431919187307)","(['Risk & Crisis Management'], 0.9725516438484192)","('NON-ESG', 0.004561958834528923)","('NON-ESG', 0.0026146431919187307)"
