,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 44,"We reference the following  independent organizations to help us understand and  communicate the potential impact of our business on  critical sustainability issues: Carbon Disclosure Project (CDP): cdp.net Global Reporting Initiative (GRI): globalreporting.org TruCost: trucost.com Health and Safety Performance We are committed to providing a safe and healthy work  environment for our team members.
","('Employee_Health_And_Safety', 0.9750455021858215)","('Product_Quality_And_Safety', 0.003377966582775116)","('Product_Design_And_Lifecycle_Management', 0.002650817157700658)","(['Operational Eco-Efficiency'], 0.9750455021858215)","('NON-ESG', 0.003377966582775116)","('NON-ESG', 0.002650817157700658)"
Line 45,"Workplace and job  analyses are conducted according to our EHS Management  System to ensure and improve health and safety on the   job.
","('Employee_Health_And_Safety', 0.9840898513793945)","('Employee_Engagement_Inclusion_And_Diversity', 0.0019822281319648027)","('Critical_Incident_Risk_Management', 0.0014690208481624722)","(['Operational Eco-Efficiency'], 0.9840898513793945)","('NON-ESG', 0.0019822281319648027)","('NON-ESG', 0.0014690208481624722)"
Line 46,"Our 2019 total record able incident rate was 0.47 .
","('Critical_Incident_Risk_Management', 0.7915986180305481)","('Employee_Health_And_Safety', 0.13401412963867188)","('Business_Ethics', 0.010623722337186337)","(['Risk & Crisis Management'], 0.7915986180305481)","('NON-ESG', 0.13401412963867188)","('NON-ESG', 0.010623722337186337)"
Line 47,"Teams across Zimmer Biomet are working toward a   Zero Recordable Incident target.Environmental Performance After Zimmer and Biomet merged in 2015, operating  results were collected from 22 Zimmer Biomet  manufacturing sites with a potential environmental impact.
","('Critical_Incident_Risk_Management', 0.7887575626373291)","('Employee_Health_And_Safety', 0.08761482685804367)","('Air_Quality', 0.034224819391965866)","(['Risk & Crisis Management'], 0.7887575626373291)","('NON-ESG', 0.08761482685804367)","('NON-ESG', 0.034224819391965866)"
Line 48,"These results are being used to track key contributors to  our overall environmental footprint to help identify best  practices and opportunities for improvement.
","('Business_Model_Resilience', 0.3695695400238037)","('Human_Rights_And_Community_Relations', 0.09931083768606186)","('Physical_Impacts_Of_Climate_Change', 0.08347636461257935)","('NON-ESG', 0.3695695400238037)","('NON-ESG', 0.09931083768606186)","('NON-ESG', 0.08347636461257935)"
Line 49,"Goals and Accomplishments Zimmer Biomet is measuring its effect on the environment  by harmonizing an environmental sustainability strategy  across its global manufacturing network.
","('Ecological_Impacts', 0.5181806683540344)","('Human_Rights_And_Community_Relations', 0.08887441456317902)","('Business_Model_Resilience', 0.07901129126548767)","(['Natural Capital'], 0.5181806683540344)","('NON-ESG', 0.08887441456317902)","('NON-ESG', 0.07901129126548767)"
Line 50,"The key metrics are: • Greenhouse gas emissions calculated equivalent to  carbon dioxide (CO2-e)  • Water consumption • Hazardous waste generation • Wastes that become landfilled  Energy audits have been conducted throughout the global  manufacturing network to identify sites with high energy  consumption and focus efforts on managing those sources  with greater efficiency.
","('GHG_Emissions', 0.2744881808757782)","('Energy_Management', 0.23641981184482574)","('Waste_And_Hazardous_Materials_Management', 0.16761983931064606)","('NON-ESG', 0.2744881808757782)","('NON-ESG', 0.23641981184482574)","('NON-ESG', 0.16761983931064606)"
Line 51,"Several sites are focusing on and  achieving energy reductions with the installation of higher  efficiency compressed air systems, improved control of  heating and air conditioning systems and the installation of  LED lighting.
","('Energy_Management', 0.6966142654418945)","('Air_Quality', 0.2195940762758255)","('Water_And_Wastewater_Management', 0.007963812910020351)","(['Operational Eco-Efficiency'], 0.6966142654418945)","('NON-ESG', 0.2195940762758255)","('NON-ESG', 0.007963812910020351)"
Line 52,"Zimmer Biomet’s corporate Energy and Water  Management Requirements contain policies and  provisions that drive resource management leadership,  measurement, analysis and continuous improvement.
","('Supply_Chain_Management', 0.3833407163619995)","('Water_And_Wastewater_Management', 0.16412080824375153)","('Ecological_Impacts', 0.09587345272302628)","('NON-ESG', 0.3833407163619995)","('NON-ESG', 0.16412080824375153)","('NON-ESG', 0.09587345272302628)"
Line 53,"The  collection of key metrics provides informed and on-track  information to address negative trends through a plan/do/ check/act philosophy.
","('Systemic_Risk_Management', 0.36346736550331116)","('Physical_Impacts_Of_Climate_Change', 0.1925015151500702)","('Management_Of_Legal_And_Regulatory_Framework', 0.09872730076313019)","('NON-ESG', 0.36346736550331116)","('NON-ESG', 0.1925015151500702)","('NON-ESG', 0.09872730076313019)"
Line 54,"Zimmer Biomet voluntarily participates in the Carbon  Disclosure Project and Water Disclosure Project so data  is transparent and public.
","('Management_Of_Legal_And_Regulatory_Framework', 0.8375234603881836)","('Ecological_Impacts', 0.020311076194047928)","('Human_Rights_And_Community_Relations', 0.017348436638712883)","(['Corporate Governance'], 0.8375234603881836)","('NON-ESG', 0.020311076194047928)","('NON-ESG', 0.017348436638712883)"
Line 55,"In this way, stakeholders can  review information on these two key metrics and compare  Zimmer Biomet to other companies in the medical device  industry.
","('Supply_Chain_Management', 0.5181863307952881)","('Systemic_Risk_Management', 0.11205766350030899)","('Customer_Welfare', 0.06009143590927124)","(['Supply Chain Management'], 0.5181863307952881)","('NON-ESG', 0.11205766350030899)","('NON-ESG', 0.06009143590927124)"
Line 56,"One of Zimmer Biomet’s long-term commitments is to  become a zero-to-landfill company.
","('Business_Model_Resilience', 0.3128034472465515)","('Supply_Chain_Management', 0.10500111430883408)","('Customer_Welfare', 0.10085159540176392)","('NON-ESG', 0.3128034472465515)","('NON-ESG', 0.10500111430883408)","('NON-ESG', 0.10085159540176392)"
Line 57,"We have made good  strides in reducing landfill waste.
","('Waste_And_Hazardous_Materials_Management', 0.9821402430534363)","('Water_And_Wastewater_Management', 0.001767349080182612)","('Air_Quality', 0.001640188042074442)","(['Operational Eco-Efficiency'], 0.9821402430534363)","('NON-ESG', 0.001767349080182612)","('NON-ESG', 0.001640188042074442)"
Line 58,"Locating partners  in the byproduct management arena, the Company is  researching avenues to recycle byproducts that cannot be  completely eliminated.
","('Product_Design_And_Lifecycle_Management', 0.5979183316230774)","('Supply_Chain_Management', 0.14405640959739685)","('Customer_Welfare', 0.03598054498434067)","(['Product Stewardship'], 0.5979183316230774)","('NON-ESG', 0.14405640959739685)","('NON-ESG', 0.03598054498434067)"
Line 59,"Since 201 1, Zimmer Biomet has been a corporate  sponsor of ACRES Land Trust, Indiana’s oldest and  largest membership-based nonprofit land conservation  organization.
","('Ecological_Impacts', 0.9435259699821472)","('Water_And_Wastewater_Management', 0.01022441778331995)","('Human_Rights_And_Community_Relations', 0.005990447476506233)","(['Natural Capital'], 0.9435259699821472)","('NON-ESG', 0.01022441778331995)","('NON-ESG', 0.005990447476506233)"
Line 60,"ACRES protects more than 6,700 acres  of forests, wetlands, grasslands and unique geological  features in more than 100 nature preserves, many of which  are open to the public.Carbon Disclosure   Project  CLIMATE CHANGE   SCORE PROGRESSION: 2019: B - 2018: B - 2017: C 2016: D 2015: E 1 Source: Carbon Disclosure Project, cdp.net 2019 Sustainability Report | 5 4 | 2019 Sustainability Report2019 Waste and Recycling Waste and Recycling Total Waste Lbs.
","('Waste_And_Hazardous_Materials_Management', 0.9729648232460022)","('Product_Design_And_Lifecycle_Management', 0.0035128260497003794)","('Water_And_Wastewater_Management', 0.0020752660930156708)","(['Operational Eco-Efficiency'], 0.9729648232460022)","('NON-ESG', 0.0035128260497003794)","('NON-ESG', 0.0020752660930156708)"
Line 61,"Recycled Waste  12,451,Non-Hazardous/   Landfill Waste 6,133, 22 Hazardous Waste  975,29.5% 68.0%2.5% Recycled   WasteNon-Hazardous/ Landfill WasteHazardous   Waste2019 Sustainability Report  | 7 6 | 2019 Sustainability ReportManufacturing We regularly invest in operational improvements to  address resource consumption and conscientiously source  the materials and components we use to manufacture our  products.
","('Waste_And_Hazardous_Materials_Management', 0.9842520356178284)","('Water_And_Wastewater_Management', 0.0012086981441825628)","('Product_Design_And_Lifecycle_Management', 0.001152743468992412)","(['Operational Eco-Efficiency'], 0.9842520356178284)","('NON-ESG', 0.0012086981441825628)","('NON-ESG', 0.001152743468992412)"
Line 62,"We embrace our social responsibilities, while  also delivering value to our customers, their patients and  our stockholders.
","('Human_Rights_And_Community_Relations', 0.9165425300598145)","('Access_And_Affordability', 0.008841563947498798)","('Employee_Health_And_Safety', 0.007169866934418678)","(['Community Relations'], 0.9165425300598145)","('NON-ESG', 0.008841563947498798)","('NON-ESG', 0.007169866934418678)"
Line 63,"Our sustainability objectives focus on six key areas: • Governance: Maintain oversight, systems and  accountability necessary to ensure performance • Team member engagement: Provide encouragement  and resources focused on performance improvement • Energy and climate change: Optimize energy  performance and realize cost savings by  implementing best practice energy programs • Resource conservation: Optimize efficient use  of natural resources in a manner that addresses  stakeholder interests • Product life cycle: Minimize environmental impacts  along the product life cycle • External engagement: Improve transparency and  engagement strategies around environmental  excellence that strengthen brand equity Supplier Management Zimmer Biomet is committed to supply chain initiatives,  overall corporate social responsibility and sustainability  efforts that work toward a conflict-free supply chain.
","('Supply_Chain_Management', 0.3007739782333374)","('Ecological_Impacts', 0.14874184131622314)","('Business_Model_Resilience', 0.0971575677394867)","('NON-ESG', 0.3007739782333374)","('NON-ESG', 0.14874184131622314)","('NON-ESG', 0.0971575677394867)"
Line 64,"Our sustainability objectives focus on six key areas: • Governance: Maintain oversight, systems and  accountability necessary to ensure performance • Team member engagement: Provide encouragement  and resources focused on performance improvement • Energy and climate change: Optimize energy  performance and realize cost savings by  implementing best practice energy programs • Resource conservation: Optimize efficient use  of natural resources in a manner that addresses  stakeholder interests • Product life cycle: Minimize environmental impacts  along the product life cycle • External engagement: Improve transparency and  engagement strategies around environmental  excellence that strengthen brand equity Supplier Management Zimmer Biomet is committed to supply chain initiatives,  overall corporate social responsibility and sustainability  efforts that work toward a conflict-free supply chain.
","('Supply_Chain_Management', 0.9216135144233704)","('Product_Design_And_Lifecycle_Management', 0.018290206789970398)","('Physical_Impacts_Of_Climate_Change', 0.0045849899761378765)","(['Supply Chain Management'], 0.9216135144233704)","('NON-ESG', 0.018290206789970398)","('NON-ESG', 0.0045849899761378765)"
Line 65,"We  encourage our suppliers to also support these efforts that  are outlined in our Code of Supplier Conduct.
","('Supply_Chain_Management', 0.9316148161888123)","('Labor_Practices', 0.009854782372713089)","('Waste_And_Hazardous_Materials_Management', 0.004601955413818359)","(['Supply Chain Management'], 0.9316148161888123)","('NON-ESG', 0.009854782372713089)","('NON-ESG', 0.004601955413818359)"
Line 66,"The Company supports actions to increase supply chain  transparency.
","('Supply_Chain_Management', 0.9304453730583191)","('Labor_Practices', 0.008582452312111855)","('Systemic_Risk_Management', 0.008136066608130932)","(['Supply Chain Management'], 0.9304453730583191)","('NON-ESG', 0.008582452312111855)","('NON-ESG', 0.008136066608130932)"
Line 67,"We file a Conflict Minerals Disclosure  Report annually with the U.S. Securities and Exchange  Commission (SEC) pursuant to the requirements of the  Dodd-Frank Wall Street Reform and Consumer Protection  Act.
","('Management_Of_Legal_And_Regulatory_Framework', 0.9268124103546143)","('Business_Ethics', 0.011400123126804829)","('Competitive_Behavior', 0.009568268433213234)","(['Corporate Governance'], 0.9268124103546143)","('NON-ESG', 0.011400123126804829)","('NON-ESG', 0.009568268433213234)"
Line 68,"Our policy statement on conflict minerals can be found at:  investor.zimmerbiomet.com/corporate-governance .
","('Management_Of_Legal_And_Regulatory_Framework', 0.4389992356300354)","('Human_Rights_And_Community_Relations', 0.1812882423400879)","('Competitive_Behavior', 0.062185317277908325)","('NON-ESG', 0.4389992356300354)","('NON-ESG', 0.1812882423400879)","('NON-ESG', 0.062185317277908325)"
