,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Centered around our durable core and transformative solutions, our portfolio delivers reliable products and solutions that serve as the backbone of healthcare, and new innovations that are advancing three irreversible forces changing the future of healthcare: smart connected care, the shift to alternative care settings and improving chronic disease outcomes.
","('Product_Design_And_Lifecycle_Management', 0.7119209170341492)","('Customer_Welfare', 0.04679140821099281)","('Access_And_Affordability', 0.038605548441410065)","(['Product Stewardship'], 0.7119209170341492)","('NON-ESG', 0.04679140821099281)","('NON-ESG', 0.038605548441410065)"
Line 12,"Integral to our success is our deep commitment to improving individual and public  health at a global scale.
","('Access_And_Affordability', 0.4982103705406189)","('Employee_Health_And_Safety', 0.1430758237838745)","('Human_Rights_And_Community_Relations', 0.0752781480550766)","('NON-ESG', 0.4982103705406189)","('NON-ESG', 0.1430758237838745)","('NON-ESG', 0.0752781480550766)"
Line 13,"In early FY22, we launched our 2030+ ESG strategy, Together We Advance, which serves as a framework to address some of the most relevant ESG issues for our business and our stakeholders.
","('Business_Model_Resilience', 0.6821976900100708)","('Systemic_Risk_Management', 0.09518665075302124)","('Physical_Impacts_Of_Climate_Change', 0.03422059863805771)","(['Codes of Business Conduct'], 0.6821976900100708)","('NON-ESG', 0.09518665075302124)","('NON-ESG', 0.03422059863805771)"
Line 14,"To our stakeholders We’ve made commitments in five areas where we see the most opportunity to create meaningful change over the next decade: climate change, product impact, a responsible supply chain, a healthy workforce and community, and transparency.
","('Physical_Impacts_Of_Climate_Change', 0.7006665468215942)","('Supply_Chain_Management', 0.17178113758563995)","('Business_Model_Resilience', 0.0215840432792902)","(['Climate Change'], 0.7006665468215942)","('NON-ESG', 0.17178113758563995)","('NON-ESG', 0.0215840432792902)"
Line 15,"Our report details each area, our accomplishments and the steps we are taking on this journey.
","('Business_Model_Resilience', 0.23918652534484863)","('Human_Rights_And_Community_Relations', 0.23395654559135437)","('Employee_Engagement_Inclusion_And_Diversity', 0.07969281077384949)","('NON-ESG', 0.23918652534484863)","('NON-ESG', 0.23395654559135437)","('NON-ESG', 0.07969281077384949)"
Line 16,"Our performance Environment We recognize the impact of climate change on human health around the world, and as a healthcare company, we’re committed to reducing our own impact.
","('Physical_Impacts_Of_Climate_Change', 0.9468133449554443)","('Critical_Incident_Risk_Management', 0.006963728927075863)","('Business_Model_Resilience', 0.006673859432339668)","(['Climate Change'], 0.9468133449554443)","('NON-ESG', 0.006963728927075863)","('NON-ESG', 0.006673859432339668)"
Line 17,"As a result, we committed to the UN Race to Zero and the Science Based Targets initiative (SBTi) in September.
","('Management_Of_Legal_And_Regulatory_Framework', 0.20655204355716705)","('Human_Rights_And_Community_Relations', 0.15268775820732117)","('Competitive_Behavior', 0.1518143117427826)","('NON-ESG', 0.20655204355716705)","('NON-ESG', 0.15268775820732117)","('NON-ESG', 0.1518143117427826)"
Line 18,"We’ve made progress aligned with our established targets to reduce our Scope 1  and 2 greenhouse gas (GHG) emissions, and we continue to work on setting science-based targets for Scope 3.
","('GHG_Emissions', 0.9691433310508728)","('Ecological_Impacts', 0.004328710492700338)","('Management_Of_Legal_And_Regulatory_Framework', 0.0025818629655987024)","(['Climate Change'], 0.9691433310508728)","('NON-ESG', 0.004328710492700338)","('NON-ESG', 0.0025818629655987024)"
Line 19,"By minimizing energy demand, we’ve achieved a 14 percent reduction and continued to increase our investment in on-site renewable energy.
","('Energy_Management', 0.980540931224823)","('Management_Of_Legal_And_Regulatory_Framework', 0.0022996345069259405)","('Critical_Incident_Risk_Management', 0.001542302081361413)","(['Operational Eco-Efficiency'], 0.980540931224823)","('NON-ESG', 0.0022996345069259405)","('NON-ESG', 0.001542302081361413)"
Line 20,"Currently, 13 BD locations obtain 100 percent of their electric power from renewable sources.
","('Energy_Management', 0.9746906757354736)","('Management_Of_Legal_And_Regulatory_Framework', 0.002877058694139123)","('Water_And_Wastewater_Management', 0.002332002855837345)","(['Operational Eco-Efficiency'], 0.9746906757354736)","('NON-ESG', 0.002877058694139123)","('NON-ESG', 0.002332002855837345)"
Line 21,"Product impact Our newly formed BD Sustainable Medical Technology Institute will guide us in reducing the environmental impact of our portfolio, setting sustainable design standards for our products and identifying more sustainable sterilization technologies.
","('Product_Design_And_Lifecycle_Management', 0.9646531343460083)","('Product_Quality_And_Safety', 0.005336305126547813)","('Selling_Practices_And_Product_Labeling', 0.0024588133674114943)","(['Product Stewardship'], 0.9646531343460083)","('NON-ESG', 0.005336305126547813)","('NON-ESG', 0.0024588133674114943)"
Line 22,"We also established the BD Product Impact Council to support and track progress toward achieving our 2030+ product impact goals.Throughout our 125-year history as one of the largest global medical technology companies, we’ve used our capabilities, expertise  and scale to address critical healthcare needs for people around the world.
","('Product_Design_And_Lifecycle_Management', 0.9027528762817383)","('Customer_Welfare', 0.01762307435274124)","('Product_Quality_And_Safety', 0.015848761424422264)","(['Product Stewardship'], 0.9027528762817383)","('NON-ESG', 0.01762307435274124)","('NON-ESG', 0.015848761424422264)"
Line 23,"Time and time again, BD has stepped up to make a difference by innovating faster to deliver critical products and solutions that save lives.
","('Product_Design_And_Lifecycle_Management', 0.9422019720077515)","('Business_Model_Resilience', 0.0072638774290680885)","('Supply_Chain_Management', 0.006166121922433376)","(['Product Stewardship'], 0.9422019720077515)","('NON-ESG', 0.0072638774290680885)","('NON-ESG', 0.006166121922433376)"
Line 24,"We’ve done this to help patients no matter where they are in their healthcare journey—getting routine checks or battling chronic illness—and we’ve done this on a large, global scale to combat some of the world’s biggest health crises like polio, HIV and more recently COVID-19.
","('Employee_Health_And_Safety', 0.6211873292922974)","('Access_And_Affordability', 0.07911071926355362)","('Critical_Incident_Risk_Management', 0.078925721347332)","(['Operational Eco-Efficiency'], 0.6211873292922974)","('NON-ESG', 0.07911071926355362)","('NON-ESG', 0.078925721347332)"
Line 25,"Chairman,  CEO and PresidentTom Polen2021 ESG Report Appendices Transparency Healthy workforce and communities Responsible supply chain Product impact Climate change Introduction Supplier diversity  While facing significant disruptions to global supply chains, our associates stayed  true to our ESG commitments by spending over $1.5 billion with 2,766 diverse-owned and small-business suppliers in the U.S. In FY21, we initiated a third-party desktop audit program to assess the ESG performance of our suppliers, completing 160 supplier audits, representing 15 percent of our overall spend.
","('Supply_Chain_Management', 0.9519052505493164)","('Labor_Practices', 0.004537183791399002)","('Systemic_Risk_Management', 0.004106655716896057)","(['Supply Chain Management'], 0.9519052505493164)","('NON-ESG', 0.004537183791399002)","('NON-ESG', 0.004106655716896057)"
Line 26,"Chairman,  CEO and PresidentTom Polen2021 ESG Report Appendices Transparency Healthy workforce and communities Responsible supply chain Product impact Climate change Introduction Supplier diversity  While facing significant disruptions to global supply chains, our associates stayed  true to our ESG commitments by spending over $1.5 billion with 2,766 diverse-owned and small-business suppliers in the U.S. In FY21, we initiated a third-party desktop audit program to assess the ESG performance of our suppliers, completing 160 supplier audits, representing 15 percent of our overall spend.
","('Supply_Chain_Management', 0.94495689868927)","('Labor_Practices', 0.004903388675302267)","('Product_Design_And_Lifecycle_Management', 0.0043655876070261)","(['Supply Chain Management'], 0.94495689868927)","('NON-ESG', 0.004903388675302267)","('NON-ESG', 0.0043655876070261)"
Line 27,"Talent We must continue to attract, retain and develop the best talent, who are passionate about bringing our Purpose to life and helping us deliver on our commitments.
","('Employee_Engagement_Inclusion_And_Diversity', 0.7950242757797241)","('Human_Rights_And_Community_Relations', 0.023442672565579414)","('Business_Ethics', 0.017371224239468575)","(['Human Capital Development'], 0.7950242757797241)","('NON-ESG', 0.023442672565579414)","('NON-ESG', 0.017371224239468575)"
Line 28,"BD is known for our inclusive culture, which is underscored by our commitment to well-being and to empowering our associates to unleash their fullest potential.
","('Employee_Engagement_Inclusion_And_Diversity', 0.8417581915855408)","('Human_Rights_And_Community_Relations', 0.050393808633089066)","('Access_And_Affordability', 0.015232534147799015)","(['Human Capital Development'], 0.8417581915855408)","('NON-ESG', 0.050393808633089066)","('NON-ESG', 0.015232534147799015)"
Line 29,"Externally, we’re pleased to have been recognized in this area and named to Forbes’  Best Employers for Diversity, and America’s Best Large Employers List; Bloomberg’s Gender-Equality Index; The Human Rights Campaign Foundation’s Best Places to Work for LGBTQ+ Equality; the Corporate Equality Index; and the Disability Equality Index ® Best Places to Work for Disability Inclusion.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9632965326309204)","('Employee_Health_And_Safety', 0.006072173826396465)","('Human_Rights_And_Community_Relations', 0.003869788721203804)","(['Human Capital Development'], 0.9632965326309204)","('NON-ESG', 0.006072173826396465)","('NON-ESG', 0.003869788721203804)"
Line 30,"I am also proud to have signed  the Disability:IN CEO letter and joined a coalition of leaders seeking to raise awareness of the importance of disability inclusion and the benefits of an inclusive workforce where everyone is empowered.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9642304182052612)","('Employee_Health_And_Safety', 0.007327447645366192)","('Human_Rights_And_Community_Relations', 0.0023436015471816063)","(['Human Capital Development'], 0.9642304182052612)","('NON-ESG', 0.007327447645366192)","('NON-ESG', 0.0023436015471816063)"
Line 31,"Social investing We play an important role in expanding access to health by collaborating with partners around the world.
","('Access_And_Affordability', 0.886237621307373)","('Employee_Health_And_Safety', 0.015186026692390442)","('Human_Rights_And_Community_Relations', 0.014262163080275059)","(['Health Outcome Contribution'], 0.886237621307373)","('NON-ESG', 0.015186026692390442)","('NON-ESG', 0.014262163080275059)"
Line 32,"We have made $30 million in philanthropic investments in free and charitable clinics and community health centers in the U.S. since 2008.
","('Access_And_Affordability', 0.8327687382698059)","('Human_Rights_And_Community_Relations', 0.031628403812646866)","('Management_Of_Legal_And_Regulatory_Framework', 0.021424198523163795)","(['Health Outcome Contribution'], 0.8327687382698059)","('NON-ESG', 0.031628403812646866)","('NON-ESG', 0.021424198523163795)"
Line 33,"In India and Indonesia, we continued our partnership with the U.S. Agency for International Development (USAID) on Strengthening TB Resistance Testing and Diagnostic Systems (STRIDES).
","('Product_Quality_And_Safety', 0.14168114960193634)","('Employee_Health_And_Safety', 0.1402701735496521)","('Critical_Incident_Risk_Management', 0.1060660108923912)","('NON-ESG', 0.14168114960193634)","('NON-ESG', 0.1402701735496521)","('NON-ESG', 0.1060660108923912)"
Line 34,"This partnership works in close collaboration with the ministries of health to improve access to, and increase capacity for, liquid culture and drug-susceptibility testing in these regions.In the continued fight against COVID-19, BD and the BD Foundation have issued nearly $2.8 million in philanthropic grants and product donations to nonprofit partners that are working to protect the most vulnerable communities and individuals from the pandemic’s spread and negative impacts.
","('Access_And_Affordability', 0.46429577469825745)","('Human_Rights_And_Community_Relations', 0.1060226783156395)","('Critical_Incident_Risk_Management', 0.09078323096036911)","('NON-ESG', 0.46429577469825745)","('NON-ESG', 0.1060226783156395)","('NON-ESG', 0.09078323096036911)"
Line 35,"In addition, BD associates around the world have volunteered their time and capabilities to assist communities hard-hit by COVID-19.
","('Human_Rights_And_Community_Relations', 0.8256959319114685)","('Access_And_Affordability', 0.04281619191169739)","('Critical_Incident_Risk_Management', 0.020163871347904205)","(['Community Relations'], 0.8256959319114685)","('NON-ESG', 0.04281619191169739)","('NON-ESG', 0.020163871347904205)"
Line 36,"Committed to accountability Doing what is right is a core principle of our culture at BD, and we will continue to hold ourselves to the highest levels of transparency and governance as we continue on this journey.
","('Business_Ethics', 0.9651650786399841)","('Management_Of_Legal_And_Regulatory_Framework', 0.00486699678003788)","('Systemic_Risk_Management', 0.002894519129768014)","(['Business Ethics'], 0.9651650786399841)","('NON-ESG', 0.00486699678003788)","('NON-ESG', 0.002894519129768014)"
Line 37,"We’ll do this through regular reporting such as this ESG report, our Cybersecurity Annual Report and our Global Inclusion, Diversity and Equity Report, “Together We Advance ID&E.” Our transparency has garnered us external recognition from, among others, Newsweek’s America’s Most Trustworthy Companies and America’s Most Responsible Companies lists; the Drucker Institute’s Wall Street Journal Management Top 250 list, cited in the top 10 for our results in helping to achieve the United Nation’s Sustainable Development Goals; and JUST Capital’s America’s Most JUST Companies list.
","('Business_Ethics', 0.6557545065879822)","('Employee_Engagement_Inclusion_And_Diversity', 0.14016500115394592)","('Systemic_Risk_Management', 0.030982811003923416)","(['Business Ethics'], 0.6557545065879822)","('NON-ESG', 0.14016500115394592)","('NON-ESG', 0.030982811003923416)"
Line 38,"We’ll do this through regular reporting such as this ESG report, our Cybersecurity Annual Report and our Global Inclusion, Diversity and Equity Report, “Together We Advance ID&E.” Our transparency has garnered us external recognition from, among others, Newsweek’s America’s Most Trustworthy Companies and America’s Most Responsible Companies lists; the Drucker Institute’s Wall Street Journal Management Top 250 list, cited in the top 10 for our results in helping to achieve the United Nation’s Sustainable Development Goals; and JUST Capital’s America’s Most JUST Companies list.
","('Systemic_Risk_Management', 0.4621283710002899)","('Business_Model_Resilience', 0.30091938376426697)","('Competitive_Behavior', 0.0641273632645607)","('NON-ESG', 0.4621283710002899)","('NON-ESG', 0.30091938376426697)","('NON-ESG', 0.0641273632645607)"
Line 39,"While there is more work to be done, I’m very proud of our achievements and of  the more than 75,000 BD associates whose passion and dedication are helping us build a healthier, more resilient world for all.
","('Business_Model_Resilience', 0.824366569519043)","('Physical_Impacts_Of_Climate_Change', 0.02222338691353798)","('Human_Rights_And_Community_Relations', 0.0202040895819664)","(['Codes of Business Conduct'], 0.824366569519043)","('NON-ESG', 0.02222338691353798)","('NON-ESG', 0.0202040895819664)"
Line 40,"Thank you for your unwavering support of our vision.
","('Human_Rights_And_Community_Relations', 0.26250535249710083)","('Business_Model_Resilience', 0.10481896996498108)","('Management_Of_Legal_And_Regulatory_Framework', 0.07054256647825241)","('NON-ESG', 0.26250535249710083)","('NON-ESG', 0.10481896996498108)","('NON-ESG', 0.07054256647825241)"
Line 41,"Tom Polen Chairman, CEO and PresidentThe best way to help customers and patients is to truly  know them.
","('Access_And_Affordability', 0.2970060706138611)","('Employee_Engagement_Inclusion_And_Diversity', 0.09015382826328278)","('Customer_Welfare', 0.07368037104606628)","('NON-ESG', 0.2970060706138611)","('NON-ESG', 0.09015382826328278)","('NON-ESG', 0.07368037104606628)"
Line 42,"That means understanding our customers’ goals  and how we can help achieve them together.
","('Business_Model_Resilience', 0.5050479173660278)","('Product_Design_And_Lifecycle_Management', 0.07653374969959259)","('Human_Rights_And_Community_Relations', 0.06454266607761383)","(['Codes of Business Conduct'], 0.5050479173660278)","('NON-ESG', 0.07653374969959259)","('NON-ESG', 0.06454266607761383)"
Line 43,"Challenges  are opportunities  to grow and improve.
","('Business_Model_Resilience', 0.16666708886623383)","('Human_Rights_And_Community_Relations', 0.13649465143680573)","('Employee_Engagement_Inclusion_And_Diversity', 0.12131503969430923)","('NON-ESG', 0.16666708886623383)","('NON-ESG', 0.13649465143680573)","('NON-ESG', 0.12131503969430923)"
