,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Innovation In recent years, we’ve assembled a leading portfolio of solutions to  better serve the entire healthcare continuum—from discovery to  diagnosis, to the process of care, to the treatment of disease.
","('Access_And_Affordability', 0.3000275492668152)","('Employee_Health_And_Safety', 0.12261440604925156)","('Customer_Welfare', 0.0993897095322609)","('NON-ESG', 0.3000275492668152)","('NON-ESG', 0.12261440604925156)","('NON-ESG', 0.0993897095322609)"
Line 12,"Our evolution has been driven by the successful acquisition and  integration of CareFusion and C.
","('Access_And_Affordability', 0.2800866961479187)","('Customer_Welfare', 0.1593349725008011)","('Systemic_Risk_Management', 0.05907706543803215)","('NON-ESG', 0.2800866961479187)","('NON-ESG', 0.1593349725008011)","('NON-ESG', 0.05907706543803215)"
Line 13,"R.
","('Management_Of_Legal_And_Regulatory_Framework', 0.16864672303199768)","('Human_Rights_And_Community_Relations', 0.08567094802856445)","('Ecological_Impacts', 0.06714435666799545)","('NON-ESG', 0.16864672303199768)","('NON-ESG', 0.08567094802856445)","('NON-ESG', 0.06714435666799545)"
Line 14,"Bard, and we are leveraging our  broad new capabilities to accelerate innovation, seeking new and  better solutions that address our customers’ unmet needs, improve  patient outcomes, reduce the cost of care and expand access.
","('Access_And_Affordability', 0.7643858194351196)","('Customer_Welfare', 0.034719984978437424)","('Energy_Management', 0.020121414214372635)","(['Health Outcome Contribution'], 0.7643858194351196)","('NON-ESG', 0.034719984978437424)","('NON-ESG', 0.020121414214372635)"
Line 15,"Our Purpose and innovating to solve major health problems are  mutually reinforcing goals.
","('Employee_Health_And_Safety', 0.7548848986625671)","('Access_And_Affordability', 0.046755366027355194)","('Product_Quality_And_Safety', 0.027471117675304413)","(['Operational Eco-Efficiency'], 0.7548848986625671)","('NON-ESG', 0.046755366027355194)","('NON-ESG', 0.027471117675304413)"
Line 16,"When we innovate to increase access to  quality healthcare, it benefits people and societies throughout the  world and drives our business performance.
","('Access_And_Affordability', 0.8894975185394287)","('Human_Rights_And_Community_Relations', 0.010687149129807949)","('Critical_Incident_Risk_Management', 0.01054481603205204)","(['Health Outcome Contribution'], 0.8894975185394287)","('NON-ESG', 0.010687149129807949)","('NON-ESG', 0.01054481603205204)"
Line 17,"We call this “innovating on  Purpose,” and it’s an approach that led to 25 major product launches  in FY 2019, including the Purewick ™ Female External Catheter and  WavelinQ ™ 4F Arteriovenous Fistula Creation Device in our BD  Interventional segment; the BD HealthSight ™ Data Manager 1.1 Suite  of Technologies in our BD Medical segment; and the BD Cor ™ and   BD FACSDuet ™ Systems in our BD Life Sciences segment.
","('Product_Design_And_Lifecycle_Management', 0.2591594457626343)","('Customer_Welfare', 0.16123604774475098)","('Access_And_Affordability', 0.1478695571422577)","('NON-ESG', 0.2591594457626343)","('NON-ESG', 0.16123604774475098)","('NON-ESG', 0.1478695571422577)"
Line 18,"While we have even more major launches planned for FY 2020,   we are also working to tackle some of the largest challenges in  healthcare—including rapidly mustering our resources to respond  to the global COVID-19 pandemic by developing multiple products  for the rapid diagnosis of the virus.
","('Physical_Impacts_Of_Climate_Change', 0.1998109519481659)","('Critical_Incident_Risk_Management', 0.1485300064086914)","('Data_Security', 0.09932295978069305)","('NON-ESG', 0.1998109519481659)","('NON-ESG', 0.1485300064086914)","('NON-ESG', 0.09932295978069305)"
Line 19,"Access We partner and collaborate with public and nonprofit organizations  around the world to address priority health needs.
","('Access_And_Affordability', 0.7877887487411499)","('Employee_Health_And_Safety', 0.05162957310676575)","('Critical_Incident_Risk_Management', 0.020258789882063866)","(['Health Outcome Contribution'], 0.7877887487411499)","('NON-ESG', 0.05162957310676575)","('NON-ESG', 0.020258789882063866)"
Line 20,"This year, we were recognized by Fortune  magazine on its annual list of  companies who “Change the World.” We earned this honor for our  work, helping to combat the threat of antimicrobial resistance through  programs that raise awareness and mobilize and activate the  healthcare industry, as well as leaders and communities around the  world, to take action to extend the useful life of medications.
","('Selling_Practices_And_Product_Labeling', 0.18811002373695374)","('Customer_Welfare', 0.17025724053382874)","('Access_And_Affordability', 0.07442668080329895)","('NON-ESG', 0.18811002373695374)","('NON-ESG', 0.17025724053382874)","('NON-ESG', 0.07442668080329895)"
Line 21,"This is the third time BD has made this prestigious list since its  inception—something only 17 companies can claim.Efficiency As climate change increasingly becomes one of the most disruptive  forces around the world, we have identified opportunities to make  environmental improvements across our value chain and build resilience  in our global operations.
","('Physical_Impacts_Of_Climate_Change', 0.9095402359962463)","('Business_Model_Resilience', 0.037435341626405716)","('Supply_Chain_Management', 0.007291036657989025)","(['Climate Change'], 0.9095402359962463)","('NON-ESG', 0.037435341626405716)","('NON-ESG', 0.007291036657989025)"
Line 22,"This year, we have integrated environmental  performance data for Bard into our reporting, and while this has  impacted progress against some of our targets, I’m confident that  integration efforts will drive continued improvements.
","('Business_Model_Resilience', 0.2763941287994385)","('Physical_Impacts_Of_Climate_Change', 0.11808564513921738)","('Human_Rights_And_Community_Relations', 0.09695370495319366)","('NON-ESG', 0.2763941287994385)","('NON-ESG', 0.11808564513921738)","('NON-ESG', 0.09695370495319366)"
Line 23,"Since setting our  2020 sustainability targets, we’ve continued to reduce our Scope 1 and 2  greenhouse gas emissions and water consumption.
","('GHG_Emissions', 0.9665932059288025)","('Management_Of_Legal_And_Regulatory_Framework', 0.003499566577374935)","('Ecological_Impacts', 0.003229915862902999)","(['Climate Change'], 0.9665932059288025)","('NON-ESG', 0.003499566577374935)","('NON-ESG', 0.003229915862902999)"
Line 24,"We remain  committed to renewable energy, such as installations of on-site solar  power generation across our sites—most recently, at our global  headquarters in Franklin Lakes, NJ.
","('Energy_Management', 0.9788606762886047)","('Management_Of_Legal_And_Regulatory_Framework', 0.002326174173504114)","('Product_Design_And_Lifecycle_Management', 0.001997915329411626)","(['Operational Eco-Efficiency'], 0.9788606762886047)","('NON-ESG', 0.002326174173504114)","('NON-ESG', 0.001997915329411626)"
Line 25,"Recognizing the increased interest from our stakeholders about our  climate change management program, we are also publishing  disclosures in line with the recommendations of the Task Force on  Climate-related Financial Disclosures (TCFD).
","('Physical_Impacts_Of_Climate_Change', 0.9503247737884521)","('Business_Model_Resilience', 0.008535399101674557)","('GHG_Emissions', 0.007335239090025425)","(['Climate Change'], 0.9503247737884521)","('NON-ESG', 0.008535399101674557)","('NON-ESG', 0.007335239090025425)"
Line 26,"BD is one of over 1,000  organizations that supports the recommendations of the TCFD.
","('Management_Of_Legal_And_Regulatory_Framework', 0.8651160597801208)","('GHG_Emissions', 0.020674580708146095)","('Human_Rights_And_Community_Relations', 0.013812370598316193)","(['Corporate Governance'], 0.8651160597801208)","('NON-ESG', 0.020674580708146095)","('NON-ESG', 0.013812370598316193)"
Line 27,"Empowerment By building and engaging diverse teams and leveraging the unique  ideas, backgrounds and experiences of our associates, we can deliver  better outcomes for our global marketplace.
","('Employee_Engagement_Inclusion_And_Diversity', 0.966036856174469)","('Human_Rights_And_Community_Relations', 0.004005401860922575)","('Employee_Health_And_Safety', 0.0026416247710585594)","(['Human Capital Development'], 0.966036856174469)","('NON-ESG', 0.004005401860922575)","('NON-ESG', 0.0026416247710585594)"
Line 28,"This focus on inclusion and  diversity has long been a cultural priority at BD, and it is embedded in  The BD Way, the set of values, leadership commitments and mindset  that guides our behavior and actions.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9731011986732483)","('Employee_Health_And_Safety', 0.0024744211696088314)","('Human_Rights_And_Community_Relations', 0.002298607723787427)","(['Human Capital Development'], 0.9731011986732483)","('NON-ESG', 0.0024744211696088314)","('NON-ESG', 0.002298607723787427)"
Line 29,"As executive sponsor of WIN (Women’s Initiative Network), the  company’s largest associate resource group (ARG), I’ve seen firsthand   the impact we can have when we create a culture of individual  belonging and empowerment.
","('Human_Rights_And_Community_Relations', 0.5779163837432861)","('Employee_Engagement_Inclusion_And_Diversity', 0.24773477017879486)","('Access_And_Affordability', 0.029261145740747452)","(['Community Relations'], 0.5779163837432861)","('NON-ESG', 0.24773477017879486)","('NON-ESG', 0.029261145740747452)"
Line 30,"Members of our ARGs have been  instrumental in creating opportunities for our more than 65,000   global associates to network, navigate their careers and find—or  be—a mentor.
","('Employee_Engagement_Inclusion_And_Diversity', 0.8845027089118958)","('Business_Model_Resilience', 0.012018163688480854)","('Employee_Health_And_Safety', 0.010821743868291378)","(['Human Capital Development'], 0.8845027089118958)","('NON-ESG', 0.012018163688480854)","('NON-ESG', 0.010821743868291378)"
Line 31,"Long-term impact While we’re proud of our accomplishments in FY 2019, we will never be  satisfied with maintaining the status quo.
","('Business_Model_Resilience', 0.16680575907230377)","('Human_Rights_And_Community_Relations', 0.1556731015443802)","('Employee_Engagement_Inclusion_And_Diversity', 0.13317424058914185)","('NON-ESG', 0.16680575907230377)","('NON-ESG', 0.1556731015443802)","('NON-ESG', 0.13317424058914185)"
Line 32,"Just as we continuously seek  new innovations to help more patients live better lives, we strive to be  the best employer, the best environmental steward and the best  corporate citizen we can possibly be.
","('Access_And_Affordability', 0.7477352023124695)","('Employee_Health_And_Safety', 0.027364198118448257)","('Product_Design_And_Lifecycle_Management', 0.024782877415418625)","(['Health Outcome Contribution'], 0.7477352023124695)","('NON-ESG', 0.027364198118448257)","('NON-ESG', 0.024782877415418625)"
Line 33,"We are in the process of taking our  sustainability work to the next level, developing our 2030 impact goals  that reflect the new company that BD has become.
","('Business_Model_Resilience', 0.5805591344833374)","('Product_Design_And_Lifecycle_Management', 0.07807975262403488)","('Supply_Chain_Management', 0.05846627801656723)","(['Codes of Business Conduct'], 0.5805591344833374)","('NON-ESG', 0.07807975262403488)","('NON-ESG', 0.05846627801656723)"
Line 34,"I’m excited to share  the new strategy later in 2020, along with bold commitments that will  continue our focus on shared value creation.
","('Business_Model_Resilience', 0.7540397047996521)","('Supply_Chain_Management', 0.03359619900584221)","('Product_Design_And_Lifecycle_Management', 0.02397420071065426)","(['Codes of Business Conduct'], 0.7540397047996521)","('NON-ESG', 0.03359619900584221)","('NON-ESG', 0.02397420071065426)"
Line 35,"Our role in creating a better, healthier world has never been more clear  than it is today, and our associates take tremendous pride in helping the  caregivers, researchers and other healthcare professionals who serve  patients all around the world.
","('Access_And_Affordability', 0.7219627499580383)","('Human_Rights_And_Community_Relations', 0.03570141643285751)","('Employee_Health_And_Safety', 0.03257663547992706)","(['Health Outcome Contribution'], 0.7219627499580383)","('NON-ESG', 0.03570141643285751)","('NON-ESG', 0.03257663547992706)"
Line 36,"We look forward to working with you—our  stakeholders—as we continue advancing the world of health ™.
","('Access_And_Affordability', 0.28142786026000977)","('Employee_Health_And_Safety', 0.2239740788936615)","('Human_Rights_And_Community_Relations', 0.08424469083547592)","('NON-ESG', 0.28142786026000977)","('NON-ESG', 0.2239740788936615)","('NON-ESG', 0.08424469083547592)"
Line 37,"Sincerely,   Tom Polen CEO and PresidentTo our stakeholders3This report provides an update on our global environmental,  social and governance (ESG) performance against our 2020  goals, during Fiscal Year 2019 (October 1, 2018 to September  30, 2019) for Becton, Dickinson and Company (also known as  “BD”) and our subsidiaries, unless otherwise stated.
","('Human_Rights_And_Community_Relations', 0.43690621852874756)","('Business_Model_Resilience', 0.18454399704933167)","('Management_Of_Legal_And_Regulatory_Framework', 0.07309994846582413)","('NON-ESG', 0.43690621852874756)","('NON-ESG', 0.18454399704933167)","('NON-ESG', 0.07309994846582413)"
Line 38,"We report annually on our sustainability performance, and  published our last report, which highlighted progress made in  Fiscal Year 2018, in June 2019.
","('Business_Model_Resilience', 0.453891783952713)","('Systemic_Risk_Management', 0.10015418380498886)","('Physical_Impacts_Of_Climate_Change', 0.09081986546516418)","('NON-ESG', 0.453891783952713)","('NON-ESG', 0.10015418380498886)","('NON-ESG', 0.09081986546516418)"
Line 39,"In December 2017, BD acquired C.R. Bard (“Bard”), a leading  multinational developer, manufacturer and marketer of  innovative, life-enhancing medical technologies in the fields of  vascular, urological, oncological and surgical specialty products.
","('Product_Design_And_Lifecycle_Management', 0.6413642764091492)","('Customer_Welfare', 0.09232738614082336)","('Product_Quality_And_Safety', 0.05098901316523552)","(['Product Stewardship'], 0.6413642764091492)","('NON-ESG', 0.09232738614082336)","('NON-ESG', 0.05098901316523552)"
Line 40,"Bard data is integrated into all data provided throughout this  report, unless noted.
","('Customer_Privacy', 0.6653510332107544)","('Data_Security', 0.09242874383926392)","('Business_Model_Resilience', 0.024497246369719505)","(['Privacy Protection'], 0.6653510332107544)","('NON-ESG', 0.09242874383926392)","('NON-ESG', 0.024497246369719505)"
Line 41,"This report contains standard disclosures from the Global  Reporting Initiative ™ (GRI) Sustainability Reporting Guidelines.
","('Management_Of_Legal_And_Regulatory_Framework', 0.48797231912612915)","('Business_Model_Resilience', 0.08427170664072037)","('Systemic_Risk_Management', 0.05016849935054779)","('NON-ESG', 0.48797231912612915)","('NON-ESG', 0.08427170664072037)","('NON-ESG', 0.05016849935054779)"
Line 42,"While this report is not intended to meet the requirements   of the GRI Sustainability Reporting Guidelines, reference  numbers for standard disclosures have been included where   full or partial information has been provided.
","('Management_Of_Legal_And_Regulatory_Framework', 0.5489634275436401)","('Business_Model_Resilience', 0.0694955587387085)","('Product_Quality_And_Safety', 0.03635326400399208)","(['Corporate Governance'], 0.5489634275436401)","('NON-ESG', 0.0694955587387085)","('NON-ESG', 0.03635326400399208)"
Line 43,"This report contains standard disclosures from the Sustainability  Accounting Standards Board (SASB) Medical Equipment and  Supplies Sustainability Accounting Standard.
","('Management_Of_Legal_And_Regulatory_Framework', 0.22350434958934784)","('Systemic_Risk_Management', 0.14497216045856476)","('Product_Quality_And_Safety', 0.11115451157093048)","('NON-ESG', 0.22350434958934784)","('NON-ESG', 0.14497216045856476)","('NON-ESG', 0.11115451157093048)"
Line 44,"While this report is  not intended to meet all the requirements of the SASB standard,  reference numbers for disclosures have been included where full  or partial information has been provided.
","('Management_Of_Legal_And_Regulatory_Framework', 0.4207904040813446)","('Product_Quality_And_Safety', 0.07577693462371826)","('Selling_Practices_And_Product_Labeling', 0.06568791717290878)","('NON-ESG', 0.4207904040813446)","('NON-ESG', 0.07577693462371826)","('NON-ESG', 0.06568791717290878)"
Line 45,"Data in this report has not been externally assured.
","('Management_Of_Legal_And_Regulatory_Framework', 0.3102823793888092)","('Customer_Privacy', 0.19210472702980042)","('Data_Security', 0.06999839097261429)","('NON-ESG', 0.3102823793888092)","('NON-ESG', 0.19210472702980042)","('NON-ESG', 0.06999839097261429)"
Line 46,"Reporting and performance data include information on our  owned and operated facilities.
","('Customer_Privacy', 0.13299979269504547)","('Supply_Chain_Management', 0.12429361045360565)","('Management_Of_Legal_And_Regulatory_Framework', 0.11729998141527176)","('NON-ESG', 0.13299979269504547)","('NON-ESG', 0.12429361045360565)","('NON-ESG', 0.11729998141527176)"
Line 47,"We have processes in place to  ensure that reporting on key sustainability performance  indicators is as accurate and robust as possible, and we  continually work to improve them.
","('Business_Model_Resilience', 0.25674042105674744)","('Systemic_Risk_Management', 0.17791107296943665)","('Management_Of_Legal_And_Regulatory_Framework', 0.11644133925437927)","('NON-ESG', 0.25674042105674744)","('NON-ESG', 0.17791107296943665)","('NON-ESG', 0.11644133925437927)"
Line 48,"We seek feedback from stakeholders each year, which informs  our selection of content for sustainability reporting.
","('Business_Model_Resilience', 0.23847784101963043)","('Management_Of_Legal_And_Regulatory_Framework', 0.135081946849823)","('Product_Design_And_Lifecycle_Management', 0.07911022007465363)","('NON-ESG', 0.23847784101963043)","('NON-ESG', 0.135081946849823)","('NON-ESG', 0.07911022007465363)"
Line 49,"For contact  information, see the final page of this report.
","('Customer_Privacy', 0.6141272783279419)","('Business_Model_Resilience', 0.07191815972328186)","('Selling_Practices_And_Product_Labeling', 0.031185753643512726)","(['Privacy Protection'], 0.6141272783279419)","('NON-ESG', 0.07191815972328186)","('NON-ESG', 0.031185753643512726)"
Line 50,"Our previous sustainability report is available on our website .
","('Business_Model_Resilience', 0.16897065937519073)","('Supply_Chain_Management', 0.15555469691753387)","('Product_Design_And_Lifecycle_Management', 0.15208183228969574)","('NON-ESG', 0.16897065937519073)","('NON-ESG', 0.15555469691753387)","('NON-ESG', 0.15208183228969574)"
Line 51,"About this report GRI disclosures: 102-1, 102-10, 102-50, 102-51, 102-52, 102-53, 102-54, 102-564BD is one of the largest global medical technology companies in  the world and is advancing the world of health ™ by improving  medical discovery, diagnostics and the delivery of care.
","('Product_Design_And_Lifecycle_Management', 0.2038004994392395)","('Customer_Welfare', 0.19039307534694672)","('Access_And_Affordability', 0.11118321120738983)","('NON-ESG', 0.2038004994392395)","('NON-ESG', 0.19039307534694672)","('NON-ESG', 0.11118321120738983)"
Line 52,"The  company supports the heroes on the front lines of healthcare by  developing innovative technology, services and solutions that  help advance both clinical therapy for patients and clinical  process for healthcare providers.
","('Access_And_Affordability', 0.4405955672264099)","('Customer_Welfare', 0.11319583654403687)","('Product_Design_And_Lifecycle_Management', 0.056462906301021576)","('NON-ESG', 0.4405955672264099)","('NON-ESG', 0.11319583654403687)","('NON-ESG', 0.056462906301021576)"
Line 53,"BD and its 65,000 employees  have a passion and commitment to help enhance the safety and  efficiency of clinicians’ care delivery process, enable laboratory  scientists to accurately detect disease and advance researchers’  capabilities to develop the next generation of diagnostics and  therapeutics.
","('Employee_Health_And_Safety', 0.406095951795578)","('Product_Quality_And_Safety', 0.30784258246421814)","('Customer_Welfare', 0.047227077186107635)","('NON-ESG', 0.406095951795578)","('NON-ESG', 0.30784258246421814)","('NON-ESG', 0.047227077186107635)"
Line 54,"BD has a presence in virtually every country and  partners with organizations around the world to address some of the most challenging global health issues.
","('Employee_Health_And_Safety', 0.4369007647037506)","('Access_And_Affordability', 0.13454896211624146)","('Critical_Incident_Risk_Management', 0.07138382643461227)","('NON-ESG', 0.4369007647037506)","('NON-ESG', 0.13454896211624146)","('NON-ESG', 0.07138382643461227)"
Line 55,"By working in close  collaboration with customers, BD can help enhance outcomes,  lower costs, increase efficiencies, improve safety and expand  access to healthcare.
","('Product_Quality_And_Safety', 0.44293850660324097)","('Employee_Health_And_Safety', 0.3776084780693054)","('Access_And_Affordability', 0.03203575313091278)","('NON-ESG', 0.44293850660324097)","('NON-ESG', 0.3776084780693054)","('NON-ESG', 0.03203575313091278)"
Line 56,"For more information on BD, please visit our website .
","('Access_And_Affordability', 0.20369628071784973)","('Management_Of_Legal_And_Regulatory_Framework', 0.11545752733945847)","('Systemic_Risk_Management', 0.07298832386732101)","('NON-ESG', 0.20369628071784973)","('NON-ESG', 0.11545752733945847)","('NON-ESG', 0.07298832386732101)"
Line 57,"BD is headquartered in Franklin Lakes NJ and serves over  190 countries.
","('Employee_Engagement_Inclusion_And_Diversity', 0.15003833174705505)","('Business_Model_Resilience', 0.09689553827047348)","('Access_And_Affordability', 0.08465993404388428)","('NON-ESG', 0.15003833174705505)","('NON-ESG', 0.09689553827047348)","('NON-ESG', 0.08465993404388428)"
Line 58,"Further details about BD (including location of operations and  direct economic impact generated and distributed) can be found  in our 2019 10-K filing .
","('Systemic_Risk_Management', 0.3262608051300049)","('Business_Model_Resilience', 0.1571853905916214)","('Management_Of_Legal_And_Regulatory_Framework', 0.0690097063779831)","('NON-ESG', 0.3262608051300049)","('NON-ESG', 0.1571853905916214)","('NON-ESG', 0.0690097063779831)"
Line 59,"BD corporate headquarters, Franklin Lakes, NJ.About BD GRI disclosures: 102-1, 102-2, 102-3, 102-4, 102-5, 102-6, 102-7, 201-About our businesses The BD Medical segment  focuses on providing innovative solutions to  reduce the spread of infection, enhance  diabetes treatment, advance drug delivery,  improve surgical procedures and provide  effective and safe medication management.
","('Employee_Health_And_Safety', 0.39649051427841187)","('Product_Quality_And_Safety', 0.12888668477535248)","('Access_And_Affordability', 0.07191592454910278)","('NON-ESG', 0.39649051427841187)","('NON-ESG', 0.12888668477535248)","('NON-ESG', 0.07191592454910278)"
Line 60,"Customers served include hospitals and  clinics; physicians; governmental and public  health agencies; healthcare workers; retail  pharmacies; pharmaceutical and biotech  companies; and consumers.
","('Customer_Welfare', 0.25109702348709106)","('Access_And_Affordability', 0.16375558078289032)","('Competitive_Behavior', 0.07030601054430008)","('NON-ESG', 0.25109702348709106)","('NON-ESG', 0.16375558078289032)","('NON-ESG', 0.07030601054430008)"
Line 61,"The BD Life Sciences  segment  delivers innovative solutions  from discovery to diagnosis, continually  advancing science and clinical outcomes  across infectious disease and cancer.
","('Access_And_Affordability', 0.3330203890800476)","('Customer_Welfare', 0.15457266569137573)","('Product_Quality_And_Safety', 0.06643572449684143)","('NON-ESG', 0.3330203890800476)","('NON-ESG', 0.15457266569137573)","('NON-ESG', 0.06643572449684143)"
Line 62,"Offerings include preanalytical solutions   for sample management; immunology  research solutions, including flow cytometry  and multiomics tools; microbiology and  molecular diagnostics; lab automation   and informatics solutions; and differentiated  reagents and assays.
","('Customer_Welfare', 0.25023889541625977)","('GHG_Emissions', 0.0732572078704834)","('Access_And_Affordability', 0.06647907197475433)","('NON-ESG', 0.25023889541625977)","('NON-ESG', 0.0732572078704834)","('NON-ESG', 0.06647907197475433)"
Line 63,"Customers served  include research institutions, industrial   and reference laboratories; blood banks;  hospitals and clinics; alternate site  healthcare; public health agencies;  academic and government institutions; and  pharmaceutical and biotech companies.
","('Access_And_Affordability', 0.37870675325393677)","('Customer_Welfare', 0.13693803548812866)","('Management_Of_Legal_And_Regulatory_Framework', 0.06029853969812393)","('NON-ESG', 0.37870675325393677)","('NON-ESG', 0.13693803548812866)","('NON-ESG', 0.06029853969812393)"
Line 64,"The BD Interventional  segment  focuses on developing  innovative surgical, endovascular,   urological and critical care interventions   that not only meet clinical needs but also  deliver value to health systems and improve  patients’ lives.
","('Access_And_Affordability', 0.6548548936843872)","('Employee_Health_And_Safety', 0.05993196740746498)","('Critical_Incident_Risk_Management', 0.042570870369672775)","(['Health Outcome Contribution'], 0.6548548936843872)","('NON-ESG', 0.05993196740746498)","('NON-ESG', 0.042570870369672775)"
Line 65,"Customers served include  hospitals and clinics; physicians; ambulatory  surgery centers; nurses; and consumers.
","('Customer_Welfare', 0.23850753903388977)","('Access_And_Affordability', 0.12865591049194336)","('Selling_Practices_And_Product_Labeling', 0.0718412697315216)","('NON-ESG', 0.23850753903388977)","('NON-ESG', 0.12865591049194336)","('NON-ESG', 0.0718412697315216)"
Line 66,"Phasix™ ST Mesh Arctic Sun™  Temperature  Management  SystemSample products: BD Alaris™ Infusion SystemBD Hypak™  Glass  Prefillable  Syringes Sample products: BD Vacutainer® Blood  Collection TubesBD FACSLyric™ Flow Cytometry System BD Kiestra™ Lab  Automation SolutionsBD MAX™ Open  System Reagent SuiteSample products:BD MaxZero™  Needle-Free  Connector BD Nano™   4mm Pen Needle Lutonix™ 035 Drug Coated  Balloon PTA Catheter LifeStent™  Vascular   Stent System GRI disclosures: 102-2, 102-6Company structure BD is structured to serve customers by providing unique solutions.
","('Customer_Welfare', 0.18873588740825653)","('Access_And_Affordability', 0.16166871786117554)","('Employee_Health_And_Safety', 0.07826244086027145)","('NON-ESG', 0.18873588740825653)","('NON-ESG', 0.16166871786117554)","('NON-ESG', 0.07826244086027145)"
