,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"These financial statements are audited   by Baxter’s independent registered public accounting   firm, PricewaterhouseCoopers LLP.
","('Management_Of_Legal_And_Regulatory_Framework', 0.7351343631744385)","('Systemic_Risk_Management', 0.09232522547245026)","('Business_Ethics', 0.05999944359064102)","(['Corporate Governance'], 0.7351343631744385)","('NON-ESG', 0.09232522547245026)","('NON-ESG', 0.05999944359064102)"
Line 12,"BAXTER 2020 CORPORATE RESPONSIBILITY REPORT 2BAXTER 2020 CORPORATE RESPONSIBILITY REPORT3Product  InnovationWorkplace  CultureEthics and  ComplianceAppendix Innovation  That Expands  Access to CareServing Our  CommunitiesEmployee  Health and  SafetyResponsible  Procurement  and LogisticsOperations 2030  Commitment  and Goals2020  Priorities  and GoalsIntroduction BAXTER 2020 CORPORATE RESPONSIBILITY REPORT JOSÉ (JOE) E.
","('Business_Model_Resilience', 0.18665345013141632)","('Human_Rights_And_Community_Relations', 0.14338910579681396)","('Business_Ethics', 0.1160748302936554)","('NON-ESG', 0.18665345013141632)","('NON-ESG', 0.14338910579681396)","('NON-ESG', 0.1160748302936554)"
Line 13,"ALMEIDA    |   Chairman, President and Chief Executive Officer2020 was a year like no other, with unforeseen impact  on so many aspects of our lives—personally and  professionally.
","('Director_Removal', 0.28232523798942566)","('Business_Model_Resilience', 0.22987310588359833)","('Human_Rights_And_Community_Relations', 0.04931452125310898)","('NON-ESG', 0.28232523798942566)","('NON-ESG', 0.22987310588359833)","('NON-ESG', 0.04931452125310898)"
Line 14,"For Baxter, the global challenges  presented in 2020 also inspired a unique and powerful  year in our ongoing journey of corporate responsibility.
","('Business_Model_Resilience', 0.2802000045776367)","('Human_Rights_And_Community_Relations', 0.23057962954044342)","('Systemic_Risk_Management', 0.12044380605220795)","('NON-ESG', 0.2802000045776367)","('NON-ESG', 0.23057962954044342)","('NON-ESG', 0.12044380605220795)"
Line 15,"I write this letter against the backdrop of a public health  crisis that continues to unfold in hot spots worldwide.
","('Critical_Incident_Risk_Management', 0.34308719635009766)","('Physical_Impacts_Of_Climate_Change', 0.15959617495536804)","('Systemic_Risk_Management', 0.1405266970396042)","('NON-ESG', 0.34308719635009766)","('NON-ESG', 0.15959617495536804)","('NON-ESG', 0.1405266970396042)"
Line 16,"As  a global healthcare company manufacturing medically  essential products for patient care, Baxter rapidly  emerged on the front lines of the COVID-19 pandemic in  2020.
","('Product_Design_And_Lifecycle_Management', 0.7133020162582397)","('Energy_Management', 0.040397319942712784)","('Product_Quality_And_Safety', 0.03184543922543526)","(['Product Stewardship'], 0.7133020162582397)","('NON-ESG', 0.040397319942712784)","('NON-ESG', 0.03184543922543526)"
Line 17,"Our first priority was ensuring the health and safety  of our employees.
","('Employee_Health_And_Safety', 0.9801913499832153)","('Employee_Engagement_Inclusion_And_Diversity', 0.002729375148192048)","('Critical_Incident_Risk_Management', 0.0016792044043540955)","(['Operational Eco-Efficiency'], 0.9801913499832153)","('NON-ESG', 0.002729375148192048)","('NON-ESG', 0.0016792044043540955)"
Line 18,"They, in turn, embraced our Mission to  Save and Sustain Lives in all facets of our operations, from  manufacturing and supply chain to clinical education,  technical service, corporate philanthropy and well beyond.
","('Supply_Chain_Management', 0.9349774122238159)","('Product_Design_And_Lifecycle_Management', 0.010048934258520603)","('Employee_Health_And_Safety', 0.004242984112352133)","(['Supply Chain Management'], 0.9349774122238159)","('NON-ESG', 0.010048934258520603)","('NON-ESG', 0.004242984112352133)"
Line 19,"I remain in awe of my Baxter colleagues and their resolve  to make a difference in this relentless battle, and together  we are grateful to, and humbled by, caregivers worldwide  for their tireless commitment on behalf of their patients.
","('Access_And_Affordability', 0.5830234885215759)","('Human_Rights_And_Community_Relations', 0.13402673602104187)","('Employee_Health_And_Safety', 0.07046815007925034)","(['Health Outcome Contribution'], 0.5830234885215759)","('NON-ESG', 0.13402673602104187)","('NON-ESG', 0.07046815007925034)"
Line 20,"Our mission came to life in a different manner following  the May 2020 murder of George Floyd.
","('Business_Ethics', 0.44538697600364685)","('Employee_Health_And_Safety', 0.12587624788284302)","('Employee_Engagement_Inclusion_And_Diversity', 0.043825820088386536)","('NON-ESG', 0.44538697600364685)","('NON-ESG', 0.12587624788284302)","('NON-ESG', 0.043825820088386536)"
Line 21,"This event, and  the companywide introspection that followed, led directly to the launch of ACT: Activating Change Today, Baxter’s  multidisciplinary effort to advance racial justice in our  workplace, marketplace and the communities we serve— with an intentional focus on addressing longstanding  disparities in healthcare.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9418314099311829)","('Human_Rights_And_Community_Relations', 0.011138146743178368)","('Employee_Health_And_Safety', 0.006332413759082556)","(['Human Capital Development'], 0.9418314099311829)","('NON-ESG', 0.011138146743178368)","('NON-ESG', 0.006332413759082556)"
Line 22,"It represents a new chapter in  Baxter’s ongoing emphasis on inclusion and diversity.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9730610847473145)","('Human_Rights_And_Community_Relations', 0.002163817174732685)","('Employee_Health_And_Safety', 0.0020651472732424736)","(['Human Capital Development'], 0.9730610847473145)","('NON-ESG', 0.002163817174732685)","('NON-ESG', 0.0020651472732424736)"
Line 23,"You will find more about ACT and our response to the  ongoing COVID-19 pandemic in the following pages.
","('Physical_Impacts_Of_Climate_Change', 0.34521108865737915)","('Critical_Incident_Risk_Management', 0.19904744625091553)","('Air_Quality', 0.08352506160736084)","('NON-ESG', 0.34521108865737915)","('NON-ESG', 0.19904744625091553)","('NON-ESG', 0.08352506160736084)"
Line 24,"And  these were not the only reasons 2020 was pivotal in Baxter’s  corporate responsibility efforts.
","('Human_Rights_And_Community_Relations', 0.3158726096153259)","('Business_Model_Resilience', 0.234449103474617)","('Management_Of_Legal_And_Regulatory_Framework', 0.06889685243368149)","('NON-ESG', 0.3158726096153259)","('NON-ESG', 0.234449103474617)","('NON-ESG', 0.06889685243368149)"
Line 25,"The year also marked the  closeout of our 2020 Corporate Responsibility Priorities and  Goals.
","('Business_Model_Resilience', 0.4070222079753876)","('Human_Rights_And_Community_Relations', 0.20704428851604462)","('Physical_Impacts_Of_Climate_Change', 0.05218137800693512)","('NON-ESG', 0.4070222079753876)","('NON-ESG', 0.20704428851604462)","('NON-ESG', 0.05218137800693512)"
Line 26,"We advanced important efforts across these priorities  and made great strides even in areas where we fell short.
","('Management_Of_Legal_And_Regulatory_Framework', 0.2621859312057495)","('Human_Rights_And_Community_Relations', 0.24300964176654816)","('Access_And_Affordability', 0.07073275744915009)","('NON-ESG', 0.2621859312057495)","('NON-ESG', 0.24300964176654816)","('NON-ESG', 0.07073275744915009)"
Line 27,"Among noteworthy accomplishments for the period: • Since 2015, Baxter reduced absolute greenhouse gas  emissions by 13.6% compared with 2015, exceeding  our goal.
","('GHG_Emissions', 0.9675021171569824)","('Air_Quality', 0.003856400493532419)","('Ecological_Impacts', 0.00379970227368176)","(['Climate Change'], 0.9675021171569824)","('NON-ESG', 0.003856400493532419)","('NON-ESG', 0.00379970227368176)"
Line 28,"• Our commitment to the circular economy continued  to advance with our PVC recovery and recycling  partnerships with more than 375 hospitals and clinics  across Australia, New Zealand, Guatemala and  Colombia, exceeding our goal.
","('Energy_Management', 0.4872574210166931)","('Access_And_Affordability', 0.10974542796611786)","('Product_Design_And_Lifecycle_Management', 0.08953756093978882)","('NON-ESG', 0.4872574210166931)","('NON-ESG', 0.10974542796611786)","('NON-ESG', 0.08953756093978882)"
Line 29,"• We launched six therapies/products that reduced  materials use by at least 15% versus those currently   on market, exceeding our goal.
","('Product_Design_And_Lifecycle_Management', 0.9334579706192017)","('Customer_Welfare', 0.010266627185046673)","('Product_Quality_And_Safety', 0.00967403594404459)","(['Product Stewardship'], 0.9334579706192017)","('NON-ESG', 0.010266627185046673)","('NON-ESG', 0.00967403594404459)"
Line 30,"•  We achieved a 19% decrease in product complaints  compared with 2015, exceeding our goal.
","('Product_Quality_And_Safety', 0.4001666307449341)","('Business_Ethics', 0.1952989101409912)","('Competitive_Behavior', 0.10254126787185669)","('NON-ESG', 0.4001666307449341)","('NON-ESG', 0.1952989101409912)","('NON-ESG', 0.10254126787185669)"
Line 31,"• The Baxter International Foundation transformed its  giving to focus on long-term strategic investments,  establishing its first six Signature Partnerships to drive  increased healthcare access around the world.
","('Access_And_Affordability', 0.8907296061515808)","('Human_Rights_And_Community_Relations', 0.009520533494651318)","('Energy_Management', 0.008723445236682892)","(['Health Outcome Contribution'], 0.8907296061515808)","('NON-ESG', 0.009520533494651318)","('NON-ESG', 0.008723445236682892)"
Line 32,"We also published our first annual Sustainability Accounting  Standards Board (SASB) Index, a voluntary public disclosure  providing transparent, relevant corporate responsibility  information to investors and other key stakeholders.
","('Management_Of_Legal_And_Regulatory_Framework', 0.6538284420967102)","('Product_Quality_And_Safety', 0.051804203540086746)","('Business_Ethics', 0.04821915924549103)","(['Corporate Governance'], 0.6538284420967102)","('NON-ESG', 0.051804203540086746)","('NON-ESG', 0.04821915924549103)"
Line 33,"While drawing our 2020 goals to a close, we reflected on a  landscape and expectations that have evolved rapidly over  the past five years.
","('Business_Model_Resilience', 0.4437927007675171)","('Human_Rights_And_Community_Relations', 0.10274241119623184)","('Physical_Impacts_Of_Climate_Change', 0.08511868864297867)","('NON-ESG', 0.4437927007675171)","('NON-ESG', 0.10274241119623184)","('NON-ESG', 0.08511868864297867)"
