,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"2021 Annual Report on   Form 10-K .
","('Management_Of_Legal_And_Regulatory_Framework', 0.3675500154495239)","('Access_And_Affordability', 0.14952047169208527)","('Human_Rights_And_Community_Relations', 0.08057045936584473)","('NON-ESG', 0.3675500154495239)","('NON-ESG', 0.14952047169208527)","('NON-ESG', 0.08057045936584473)"
Line 12,"These financial statements are audited by  Baxter’s independent registered public accounting firm,  PricewaterhouseCoopers LLP.
","('Management_Of_Legal_And_Regulatory_Framework', 0.7351343631744385)","('Systemic_Risk_Management', 0.09232522547245026)","('Business_Ethics', 0.05999944359064102)","(['Corporate Governance'], 0.7351343631744385)","('NON-ESG', 0.09232522547245026)","('NON-ESG', 0.05999944359064102)"
Line 13,"Baxter 2021 Corporate Responsibility Report   Photo credit:  Operation SmileIntroduction Baxter 2021 Corporate Responsibility Report   32030 Corporate  Responsibility GoalsCorporate Responsibility CommitmentEmpower   Our PatientsProtect   Our PlanetAppendixChampion Our People  and CommunitiesCross-Cutting  Commitments From the Chairman ,  President and CEO In December 2021, Baxter’s ongoing transformation  reached a new inflection point as we completed the  largest acquisition in our company’s 90-year history.
","('Human_Rights_And_Community_Relations', 0.7607461214065552)","('Business_Model_Resilience', 0.0457707978785038)","('Management_Of_Legal_And_Regulatory_Framework', 0.01672106795012951)","(['Community Relations'], 0.7607461214065552)","('NON-ESG', 0.0457707978785038)","('NON-ESG', 0.01672106795012951)"
Line 14,"Baxter 2021 Corporate Responsibility Report   Photo credit:  Operation SmileIntroduction Baxter 2021 Corporate Responsibility Report   32030 Corporate  Responsibility GoalsCorporate Responsibility CommitmentEmpower   Our PatientsProtect   Our PlanetAppendixChampion Our People  and CommunitiesCross-Cutting  Commitments From the Chairman ,  President and CEO In December 2021, Baxter’s ongoing transformation  reached a new inflection point as we completed the  largest acquisition in our company’s 90-year history.
","('Customer_Privacy', 0.10089059919118881)","('Director_Removal', 0.08727949857711792)","('Business_Model_Resilience', 0.07343301177024841)","('NON-ESG', 0.10089059919118881)","('NON-ESG', 0.08727949857711792)","('NON-ESG', 0.07343301177024841)"
Line 15,"By adding the talent and capabilities of medical  technology leader Hillrom, we are creating new  opportunities to expand the reach of our combined  portfolio across sites of care and global geographies,  as well as sparking new potential to make a  difference for patients and their clinicians through  our rapidly growing connected care capabilities.
","('Employee_Engagement_Inclusion_And_Diversity', 0.7326942086219788)","('Business_Model_Resilience', 0.03722037002444267)","('Customer_Welfare', 0.035429440438747406)","(['Human Capital Development'], 0.7326942086219788)","('NON-ESG', 0.03722037002444267)","('NON-ESG', 0.035429440438747406)"
Line 16,"The strength of the Baxter–Hillrom combination is  rooted in the values that our teams bring together,  starting with our shared dedication to saving and  sustaining lives and emphasis on responsible  corporate citizenship.
","('Human_Rights_And_Community_Relations', 0.6823737621307373)","('Employee_Health_And_Safety', 0.07284760475158691)","('Employee_Engagement_Inclusion_And_Diversity', 0.03063727356493473)","(['Community Relations'], 0.6823737621307373)","('NON-ESG', 0.07284760475158691)","('NON-ESG', 0.03063727356493473)"
Line 17,"These twin commitments were  much in evidence across Baxter throughout 2021, as  the healthcare landscape continued to be dominated  by the devastating impact of COVID-19.
","('Systemic_Risk_Management', 0.2734317183494568)","('Access_And_Affordability', 0.14528582990169525)","('Business_Model_Resilience', 0.11158155649900436)","('NON-ESG', 0.2734317183494568)","('NON-ESG', 0.14528582990169525)","('NON-ESG', 0.11158155649900436)"
Line 18,"Baxter’s medically essential products have placed us  squarely on the front lines of this battle from the  start.
","('Product_Design_And_Lifecycle_Management', 0.929597020149231)","('Customer_Welfare', 0.011873817071318626)","('Selling_Practices_And_Product_Labeling', 0.008108382113277912)","(['Product Stewardship'], 0.929597020149231)","('NON-ESG', 0.011873817071318626)","('NON-ESG', 0.008108382113277912)"
Line 19,"Our impact in this space was further amplified  in 2021, as we partnered in the manufacture of  multiple COVID-19 vaccines on a contract basis.
","('Customer_Welfare', 0.19562019407749176)","('Selling_Practices_And_Product_Labeling', 0.18387579917907715)","('Product_Design_And_Lifecycle_Management', 0.139536514878273)","('NON-ESG', 0.19562019407749176)","('NON-ESG', 0.18387579917907715)","('NON-ESG', 0.139536514878273)"
Line 20,"The  pandemic also remained a key focus of our philan - thropic efforts, as Baxter and the Baxter International   Foundation supported a range of institutions and  communities in need.
","('Critical_Incident_Risk_Management', 0.3563110828399658)","('Physical_Impacts_Of_Climate_Change', 0.21830898523330688)","('Human_Rights_And_Community_Relations', 0.10838372260332108)","('NON-ESG', 0.3563110828399658)","('NON-ESG', 0.21830898523330688)","('NON-ESG', 0.10838372260332108)"
Line 21,"As ever, we honor the first  responders, clinicians and others throughout the  global healthcare ecosystem who give of their hearts  and expertise in this continuing fight.In July 2021, Baxter launched our 2030 Corporate  Responsibility Commitment and Goals, a decade-spanning   framework to create lasting social, environmental and  economic value across three critical pillars: Empower  Our Patients, Protect Our Planet, and Champion Our  People and Communities.
","('Human_Rights_And_Community_Relations', 0.8998194336891174)","('Access_And_Affordability', 0.014167997986078262)","('Business_Model_Resilience', 0.010193435475230217)","(['Community Relations'], 0.8998194336891174)","('NON-ESG', 0.014167997986078262)","('NON-ESG', 0.010193435475230217)"
Line 22,"Each has a set of clearly  stated initiatives, financial support and governance  measures to ensure progress and accountability.
","('Management_Of_Legal_And_Regulatory_Framework', 0.9070595502853394)","('Human_Rights_And_Community_Relations', 0.012528426013886929)","('Director_Removal', 0.011276761069893837)","(['Corporate Governance'], 0.9070595502853394)","('NON-ESG', 0.012528426013886929)","('NON-ESG', 0.011276761069893837)"
Line 23,"You can find many noteworthy highlights of our 2021  efforts in the pages that follow.
","('Business_Model_Resilience', 0.21915411949157715)","('Human_Rights_And_Community_Relations', 0.2130671888589859)","('Management_Of_Legal_And_Regulatory_Framework', 0.09757775813341141)","('NON-ESG', 0.21915411949157715)","('NON-ESG', 0.2130671888589859)","('NON-ESG', 0.09757775813341141)"
Line 24,"To spotlight just a few,  Baxter: • Invested approximately $9 million to implement  nearly 200 energy conservation projects across our  manufacturing sites globally.
","('Energy_Management', 0.9702395796775818)","('Product_Design_And_Lifecycle_Management', 0.004533897619694471)","('Management_Of_Legal_And_Regulatory_Framework', 0.0024211073759943247)","(['Operational Eco-Efficiency'], 0.9702395796775818)","('NON-ESG', 0.004533897619694471)","('NON-ESG', 0.0024211073759943247)"
Line 25,"We estimate that  these projects will save 33,800 megawatt hours of  energ y and avoid 8,800 metric tons carbon dioxide  equivalent of greenhouse gas emissions annually.
","('GHG_Emissions', 0.9654931426048279)","('Air_Quality', 0.005291782319545746)","('Ecological_Impacts', 0.0037777896504849195)","(['Climate Change'], 0.9654931426048279)","('NON-ESG', 0.005291782319545746)","('NON-ESG', 0.0037777896504849195)"
Line 26,"• Reduced our water use by 7.7% in water-stressed  areas and reduced waste generation by 9%,  compared with 2020 and indexed to revenue.
","('Water_And_Wastewater_Management', 0.9681743383407593)","('Waste_And_Hazardous_Materials_Management', 0.005035229492932558)","('Energy_Management', 0.0036935140378773212)","(['Operational Eco-Efficiency'], 0.9681743383407593)","('NON-ESG', 0.005035229492932558)","('NON-ESG', 0.0036935140378773212)"
Line 27,"• Continued to advance ACT: Activating Change Today,  our multidimensional effort to promote racial  justice, by investing in scholarship, community  engagement and healthcare equity programs, and  the attraction and development of diverse talent.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9682173728942871)","('Human_Rights_And_Community_Relations', 0.003940325230360031)","('Access_And_Affordability', 0.0023741568438708782)","(['Human Capital Development'], 0.9682173728942871)","('NON-ESG', 0.003940325230360031)","('NON-ESG', 0.0023741568438708782)"
Line 28,"• Assessed our ability to report using the Task Force  on Climate-related Financial Disclosures (TCFD)  framework.
","('Physical_Impacts_Of_Climate_Change', 0.9290878772735596)","('Business_Model_Resilience', 0.016366027295589447)","('GHG_Emissions', 0.010290775448083878)","(['Climate Change'], 0.9290878772735596)","('NON-ESG', 0.016366027295589447)","('NON-ESG', 0.010290775448083878)"
Line 29,"• Heightened our philanthropic investments in  underserved communities to $52 million in   total charitable giving by Baxter and the Baxter  International Foundation.Thanks to the focus and determination of our  colleagues globally, we continue to be cited routinely  as a corporate responsibility leader.
","('Access_And_Affordability', 0.9288029074668884)","('Human_Rights_And_Community_Relations', 0.008895613253116608)","('Management_Of_Legal_And_Regulatory_Framework', 0.006777546368539333)","(['Health Outcome Contribution'], 0.9288029074668884)","('NON-ESG', 0.008895613253116608)","('NON-ESG', 0.006777546368539333)"
Line 30,"Among recent  recognition, Baxter ranked in the Top 10 of  Newsweek ’s 2021 list of America’s Most Responsible  Companies.
","('Product_Design_And_Lifecycle_Management', 0.30695265531539917)","('Business_Model_Resilience', 0.133636012673378)","('Supply_Chain_Management', 0.06252972036600113)","('NON-ESG', 0.30695265531539917)","('NON-ESG', 0.133636012673378)","('NON-ESG', 0.06252972036600113)"
Line 31,"We are also proud to be included on the  S&P Global’s Dow Jones Sustainability Indices  (DJSI), including both DJSI World and DJSI North  America, each year since their inception (1999 and  2005, respectively).
","('Systemic_Risk_Management', 0.38620150089263916)","('Business_Model_Resilience', 0.3288620710372925)","('Competitive_Behavior', 0.0352553129196167)","('NON-ESG', 0.38620150089263916)","('NON-ESG', 0.3288620710372925)","('NON-ESG', 0.0352553129196167)"
Line 32,"As of this writing, the devastating war in Ukraine is  having a tragic human cost; yet the compassion of  Baxter employees is again evident in our unrelenting  drive to make a difference when crisis strikes.
","('Critical_Incident_Risk_Management', 0.5671362280845642)","('Human_Rights_And_Community_Relations', 0.09070832282304764)","('Physical_Impacts_Of_Climate_Change', 0.07294826954603195)","(['Risk & Crisis Management'], 0.5671362280845642)","('NON-ESG', 0.09070832282304764)","('NON-ESG', 0.07294826954603195)"
Line 33,"Baxter  is now engaged in a multitiered humanitarian  response, including, to date, more than $3.5 million  in product donations as well as nearly $1 million in  direct financial aid—a cash total reflecting, in part,  the incredible personal generosity of our employees  as matched by the Baxter International Foundation.
","('Human_Rights_And_Community_Relations', 0.326333224773407)","('Critical_Incident_Risk_Management', 0.26627448201179504)","('Access_And_Affordability', 0.1497340351343155)","('NON-ESG', 0.326333224773407)","('NON-ESG', 0.26627448201179504)","('NON-ESG', 0.1497340351343155)"
Line 34,"Regardless of the challenges and uncertainties that  inevitably lie ahead, the Baxter team is committed to  doing business the right way and in line with our  environmental, social and governance priorities.
","('Human_Rights_And_Community_Relations', 0.3779846727848053)","('Business_Model_Resilience', 0.16568686068058014)","('Physical_Impacts_Of_Climate_Change', 0.09709370881319046)","('NON-ESG', 0.3779846727848053)","('NON-ESG', 0.16568686068058014)","('NON-ESG', 0.09709370881319046)"
Line 35,"I salute our Baxter employees around the world,  whose passion powers our performance as a  responsible corporate citizen .
","('Human_Rights_And_Community_Relations', 0.35647058486938477)","('Employee_Health_And_Safety', 0.08844301849603653)","('Director_Removal', 0.07338587194681168)","('NON-ESG', 0.35647058486938477)","('NON-ESG', 0.08844301849603653)","('NON-ESG', 0.07338587194681168)"
Line 36,"JOSÉ (JOE) E.
","('Employee_Engagement_Inclusion_And_Diversity', 0.15872567892074585)","('Business_Ethics', 0.08520897477865219)","('Labor_Practices', 0.08319058269262314)","('NON-ESG', 0.15872567892074585)","('NON-ESG', 0.08520897477865219)","('NON-ESG', 0.08319058269262314)"
Line 37,"ALMEIDA    |   Chairman, President and Chief Executive Officer Introduction Baxter 2021 Corporate Responsibility Report   42030 Corporate  Responsibility GoalsCorporate Responsibility CommitmentEmpower   Our PatientsProtect   Our PlanetAppendixChampion Our People  and CommunitiesCross-Cutting  Commitments Company Profile Every day, millions of patients, caregivers and health- care providers rely on Baxter’s leading portfolio of  diagnostic, critical care, kidney care, nutrition, hospital  and surgical products used across patient homes,  hospitals, physician offices and other sites of care.
","('Access_And_Affordability', 0.7268746495246887)","('Customer_Welfare', 0.05065569281578064)","('Human_Rights_And_Community_Relations', 0.025925837457180023)","(['Health Outcome Contribution'], 0.7268746495246887)","('NON-ESG', 0.05065569281578064)","('NON-ESG', 0.025925837457180023)"
Line 38,"ALMEIDA    |   Chairman, President and Chief Executive Officer Introduction Baxter 2021 Corporate Responsibility Report   42030 Corporate  Responsibility GoalsCorporate Responsibility CommitmentEmpower   Our PatientsProtect   Our PlanetAppendixChampion Our People  and CommunitiesCross-Cutting  Commitments Company Profile Every day, millions of patients, caregivers and health- care providers rely on Baxter’s leading portfolio of  diagnostic, critical care, kidney care, nutrition, hospital  and surgical products used across patient homes,  hospitals, physician offices and other sites of care.
","('Access_And_Affordability', 0.3622705936431885)","('Customer_Welfare', 0.08708259463310242)","('Energy_Management', 0.06419090926647186)","('NON-ESG', 0.3622705936431885)","('NON-ESG', 0.08708259463310242)","('NON-ESG', 0.06419090926647186)"
Line 39,"For  90 years, we’ve been operating at the intersection  where vital innovations that save and sustain lives meet  the healthcare providers who make it happen.
","('Product_Design_And_Lifecycle_Management', 0.2511656880378723)","('Access_And_Affordability', 0.2315691113471985)","('Energy_Management', 0.08083104342222214)","('NON-ESG', 0.2511656880378723)","('NON-ESG', 0.2315691113471985)","('NON-ESG', 0.08083104342222214)"
Line 40,"Our  corporate responsibility commitment is fundamental  to our ability to deliver on this mission as we grow our   business sustainably and strive to meet the needs of   all our stakeholders.
","('Business_Model_Resilience', 0.43303966522216797)","('Human_Rights_And_Community_Relations', 0.22362542152404785)","('Product_Design_And_Lifecycle_Management', 0.04220869019627571)","('NON-ESG', 0.43303966522216797)","('NON-ESG', 0.22362542152404785)","('NON-ESG', 0.04220869019627571)"
