,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"These financial statements are audited by Baxter’s  independent registered public accounting firm,  PricewaterhouseCoopers LLP.Product   Innovation2020   Priorities   and GoalsWorkplace   CultureEthics and   ComplianceResponsible  Procurement and  LogisticsInnovation That  Expands   Access to CareEmployee   Health   and SafetyOperationsServing Our  CommunitiesIntroduction BAXTER 2019 CORPORATE RESPONSIBILITY REPORT FROM THE   CHAIRMAN AND CEO While this report focuses on our corporate responsibility  efforts in 2019, I write this letter in 2020, amid historic  developments in public health and social justice.
","('Product_Quality_And_Safety', 0.5947813391685486)","('Product_Design_And_Lifecycle_Management', 0.10207037627696991)","('Access_And_Affordability', 0.05134567618370056)","(['Product Quality & Recall Management'], 0.5947813391685486)","('NON-ESG', 0.10207037627696991)","('NON-ESG', 0.05134567618370056)"
Line 12,"These financial statements are audited by Baxter’s  independent registered public accounting firm,  PricewaterhouseCoopers LLP.Product   Innovation2020   Priorities   and GoalsWorkplace   CultureEthics and   ComplianceResponsible  Procurement and  LogisticsInnovation That  Expands   Access to CareEmployee   Health   and SafetyOperationsServing Our  CommunitiesIntroduction BAXTER 2019 CORPORATE RESPONSIBILITY REPORT FROM THE   CHAIRMAN AND CEO While this report focuses on our corporate responsibility  efforts in 2019, I write this letter in 2020, amid historic  developments in public health and social justice.
","('Human_Rights_And_Community_Relations', 0.8640605211257935)","('Access_And_Affordability', 0.02729952707886696)","('Management_Of_Legal_And_Regulatory_Framework', 0.026867305859923363)","(['Community Relations'], 0.8640605211257935)","('NON-ESG', 0.02729952707886696)","('NON-ESG', 0.026867305859923363)"
Line 13,"Baxter’s Mission is to Save and Sustain Lives, and our  medically essential products have placed us on the front  lines of the global COVID-19 pandemic.
","('Product_Design_And_Lifecycle_Management', 0.27231693267822266)","('Employee_Health_And_Safety', 0.09533672779798508)","('Product_Quality_And_Safety', 0.09007789939641953)","('NON-ESG', 0.27231693267822266)","('NON-ESG', 0.09533672779798508)","('NON-ESG', 0.09007789939641953)"
Line 14,"Consistent with  our values as a corporate citizen, we are doing everything  we can to support the patients, clinicians and communities  that depend on us.
","('Human_Rights_And_Community_Relations', 0.6250616312026978)","('Access_And_Affordability', 0.1624504029750824)","('Employee_Health_And_Safety', 0.027212511748075485)","(['Community Relations'], 0.6250616312026978)","('NON-ESG', 0.1624504029750824)","('NON-ESG', 0.027212511748075485)"
Line 15,"This starts with prioritizing the health  and safety of our 50,000 Baxter colleagues, who have  stepped up to make a world-spanning difference for  our stakeholders.
","('Employee_Health_And_Safety', 0.6265228986740112)","('Product_Quality_And_Safety', 0.22462435066699982)","('Product_Design_And_Lifecycle_Management', 0.019263729453086853)","(['Operational Eco-Efficiency'], 0.6265228986740112)","('NON-ESG', 0.22462435066699982)","('NON-ESG', 0.019263729453086853)"
Line 16,"We have maximized production of key  products in the face of surging demand and expedited  shipping to get those products where they are urgently  needed.
","('Product_Design_And_Lifecycle_Management', 0.9649632573127747)","('Product_Quality_And_Safety', 0.0041702790185809135)","('Selling_Practices_And_Product_Labeling', 0.0027904899325221777)","(['Product Stewardship'], 0.9649632573127747)","('NON-ESG', 0.0041702790185809135)","('NON-ESG', 0.0027904899325221777)"
Line 17,"Meanwhile, the Baxter International Foundation  has provided more than $2 million (as of this writing) in  financial support toward humanitarian relief.We have also witnessed horrendous racial violence  against the Black community in the United States and  social unrest in its aftermath.
","('Human_Rights_And_Community_Relations', 0.31354719400405884)","('Critical_Incident_Risk_Management', 0.2640284299850464)","('Employee_Health_And_Safety', 0.13671572506427765)","('NON-ESG', 0.31354719400405884)","('NON-ESG', 0.2640284299850464)","('NON-ESG', 0.13671572506427765)"
Line 18,"As a global corporation,   it is incumbent on us to do what we can to fight racism  in all its forms around the world.
","('Business_Ethics', 0.5767335891723633)","('Employee_Engagement_Inclusion_And_Diversity', 0.10202578455209732)","('Competitive_Behavior', 0.04672856628894806)","(['Business Ethics'], 0.5767335891723633)","('NON-ESG', 0.10202578455209732)","('NON-ESG', 0.04672856628894806)"
Line 19,"Our leadership team  is accountable for role modeling inclusive leadership  and has pledged to listen, learn and take action .
","('Employee_Engagement_Inclusion_And_Diversity', 0.45446768403053284)","('Human_Rights_And_Community_Relations', 0.2303880900144577)","('Business_Model_Resilience', 0.058211565017700195)","('NON-ESG', 0.45446768403053284)","('NON-ESG', 0.2303880900144577)","('NON-ESG', 0.058211565017700195)"
Line 20,"Baxter will continue to harness the power of diversity   in support of our mission.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9707751870155334)","('Human_Rights_And_Community_Relations', 0.0023909984156489372)","('Employee_Health_And_Safety', 0.0019949220586568117)","(['Human Capital Development'], 0.9707751870155334)","('NON-ESG', 0.0023909984156489372)","('NON-ESG', 0.0019949220586568117)"
Line 21,"Our response on both of these fronts reflects the  dedication to corporate responsibility that has defined  and guided Baxter for decades.
","('Human_Rights_And_Community_Relations', 0.4976719915866852)","('Business_Model_Resilience', 0.14016050100326538)","('Management_Of_Legal_And_Regulatory_Framework', 0.03456149622797966)","('NON-ESG', 0.4976719915866852)","('NON-ESG', 0.14016050100326538)","('NON-ESG', 0.03456149622797966)"
Line 22,"That same dedication  is reflected in the following pages, recapping our 2019  progress.
","('Human_Rights_And_Community_Relations', 0.1950928419828415)","('Director_Removal', 0.1220688670873642)","('Business_Model_Resilience', 0.11914016306400299)","('NON-ESG', 0.1950928419828415)","('NON-ESG', 0.1220688670873642)","('NON-ESG', 0.11914016306400299)"
Line 23,"Among the highlights: • We continue to advance diversity and inclusion among  employees, and are working to close representation  gaps at the executive level.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9753314256668091)","('Employee_Health_And_Safety', 0.001971099991351366)","('Labor_Practices', 0.0018374933861196041)","(['Human Capital Development'], 0.9753314256668091)","('NON-ESG', 0.001971099991351366)","('NON-ESG', 0.0018374933861196041)"
Line 24,"• We have reduced absolute greenhouse gas emissions  by 15% compared with 2015, exceeding our goal of a  10% decrease by 2020.
","('GHG_Emissions', 0.9684842824935913)","('Ecological_Impacts', 0.0035398274194449186)","('Air_Quality', 0.0031352518126368523)","(['Climate Change'], 0.9684842824935913)","('NON-ESG', 0.0035398274194449186)","('NON-ESG', 0.0031352518126368523)"
Line 25,"• We closed the combined Warning Letter issued by  U.S. Food and Drug Administration for our Marion  (North Cove), North Carolina, and Jayuya, Puerto Rico,  facilities.
","('Selling_Practices_And_Product_Labeling', 0.24990668892860413)","('Product_Quality_And_Safety', 0.2170770913362503)","('Customer_Welfare', 0.09885349869728088)","('NON-ESG', 0.24990668892860413)","('NON-ESG', 0.2170770913362503)","('NON-ESG', 0.09885349869728088)"
Line 26,"We are also making steady progress to close  out our single remaining Warning Letter, relating to  our Ahmedabad, India, facility, which we acquired  from Claris Injectables in July 2017.
","('Energy_Management', 0.1839897632598877)","('Product_Design_And_Lifecycle_Management', 0.11760402470827103)","('Product_Quality_And_Safety', 0.11669208109378815)","('NON-ESG', 0.1839897632598877)","('NON-ESG', 0.11760402470827103)","('NON-ESG', 0.11669208109378815)"
Line 27,"• We achieved Baxter’s lowest-ever recordable incident  rate for illness or injury: 0.39, a 5% improvement  versus 2018 and a 49% improvement compared   with 2015.• To improve access to healthcare for the underserved,   we opened our second Baxter Renal Care Services   clinic in China.
","('Employee_Health_And_Safety', 0.9635732769966125)","('Critical_Incident_Risk_Management', 0.008365623652935028)","('Access_And_Affordability', 0.005067253950983286)","(['Operational Eco-Efficiency'], 0.9635732769966125)","('NON-ESG', 0.008365623652935028)","('NON-ESG', 0.005067253950983286)"
Line 28,"The new Chengdu facility, like the one   in Xiamen, offers extensive patient education and   access to leading dialysis care options.
","('Access_And_Affordability', 0.881700873374939)","('Employee_Health_And_Safety', 0.013622230850160122)","('Critical_Incident_Risk_Management', 0.012612303718924522)","(['Health Outcome Contribution'], 0.881700873374939)","('NON-ESG', 0.013622230850160122)","('NON-ESG', 0.012612303718924522)"
Line 29,"• Our Foundation launched two multiyear signature  partnerships, investing nearly $3 million to support   safe surgery for cleft conditions and promote nutrition  to help prevent diabetes.
","('Customer_Welfare', 0.2799645960330963)","('Access_And_Affordability', 0.19268642365932465)","('Product_Quality_And_Safety', 0.09989797323942184)","('NON-ESG', 0.2799645960330963)","('NON-ESG', 0.19268642365932465)","('NON-ESG', 0.09989797323942184)"
Line 30,"Our efforts have been fueled by a multiyear  transformation that continues to reinvigorate Baxter’s  culture and performance.
","('Employee_Engagement_Inclusion_And_Diversity', 0.3116832971572876)","('Business_Model_Resilience', 0.26174989342689514)","('Product_Design_And_Lifecycle_Management', 0.06026780605316162)","('NON-ESG', 0.3116832971572876)","('NON-ESG', 0.26174989342689514)","('NON-ESG', 0.06026780605316162)"
Line 31,"It has sparked leading- edge innovation, enhanced operational excellence and  bolstered our standing as a great place to work.
","('Business_Model_Resilience', 0.43121337890625)","('Product_Design_And_Lifecycle_Management', 0.14986340701580048)","('Systemic_Risk_Management', 0.07033178955316544)","('NON-ESG', 0.43121337890625)","('NON-ESG', 0.14986340701580048)","('NON-ESG', 0.07033178955316544)"
Line 32,"It has  also fostered a renewed strength and agility, which is  helping us navigate the impact of COVID-19.
","('Business_Model_Resilience', 0.321336567401886)","('Systemic_Risk_Management', 0.10649315267801285)","('Product_Design_And_Lifecycle_Management', 0.09652852267026901)","('NON-ESG', 0.321336567401886)","('NON-ESG', 0.10649315267801285)","('NON-ESG', 0.09652852267026901)"
Line 33,"As we near completion of our 2020 Corporate Responsibility  Priorities and Goals, we are also finalizing our 2025 goals.
","('Business_Model_Resilience', 0.3758196234703064)","('Human_Rights_And_Community_Relations', 0.19288234412670135)","('Director_Removal', 0.06047750264406204)","('NON-ESG', 0.3758196234703064)","('NON-ESG', 0.19288234412670135)","('NON-ESG', 0.06047750264406204)"
Line 34,"These will reflect closer alignment with additional global  frameworks including the United Nations Sustainable  Development Goals as well as approaches such as science- based GHG emissions reduction targets.
","('GHG_Emissions', 0.967194139957428)","('Air_Quality', 0.004328741226345301)","('Ecological_Impacts', 0.0029361266642808914)","(['Climate Change'], 0.967194139957428)","('NON-ESG', 0.004328741226345301)","('NON-ESG', 0.0029361266642808914)"
Line 35,"We look forward to  formally announcing our 2025 goals in the coming year.
","('Business_Model_Resilience', 0.24358448386192322)","('Management_Of_Legal_And_Regulatory_Framework', 0.16616259515285492)","('Human_Rights_And_Community_Relations', 0.14200685918331146)","('NON-ESG', 0.24358448386192322)","('NON-ESG', 0.16616259515285492)","('NON-ESG', 0.14200685918331146)"
Line 36,"I salute the passion and determination of our Baxter  employees around the world.
","('Employee_Engagement_Inclusion_And_Diversity', 0.23952262103557587)","('Human_Rights_And_Community_Relations', 0.22741472721099854)","('Employee_Health_And_Safety', 0.08457648754119873)","('NON-ESG', 0.23952262103557587)","('NON-ESG', 0.22741472721099854)","('NON-ESG', 0.08457648754119873)"
Line 37,"No matter how the  landscape evolves, they power our focus on creating  lasting social, environmental and economic value for   our diverse stakeholder base.
","('Human_Rights_And_Community_Relations', 0.8589339852333069)","('Business_Model_Resilience', 0.026329437270760536)","('Ecological_Impacts', 0.012277194298803806)","(['Community Relations'], 0.8589339852333069)","('NON-ESG', 0.026329437270760536)","('NON-ESG', 0.012277194298803806)"
Line 38,"JOSÉ (JOE) E.
","('Employee_Engagement_Inclusion_And_Diversity', 0.15872567892074585)","('Business_Ethics', 0.08520897477865219)","('Labor_Practices', 0.08319058269262314)","('NON-ESG', 0.15872567892074585)","('NON-ESG', 0.08520897477865219)","('NON-ESG', 0.08319058269262314)"
Line 39,"ALMEIDA    |   Chairman, President and Chief Executive OfficerProduct   Innovation2020   Priorities   and GoalsWorkplace   CultureEthics and   ComplianceResponsible  Procurement and  LogisticsInnovation That  Expands   Access to CareEmployee   Health   and SafetyOperationsServing Our  CommunitiesIntroduction BAXTER 2019 CORPORATE RESPONSIBILITY REPORTCOMPANY PROFILE Every day, millions of patients and caregivers rely on  Baxter's leading portfolio of critical care, nutrition, renal,  hospital and surgical products.
","('Access_And_Affordability', 0.6271762847900391)","('Customer_Welfare', 0.05722730606794357)","('Product_Quality_And_Safety', 0.05461396649479866)","(['Health Outcome Contribution'], 0.6271762847900391)","('NON-ESG', 0.05722730606794357)","('NON-ESG', 0.05461396649479866)"
