,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Two key frameworks guide us as a team and serve as the foundation for how we  approach corporate sustainability: • Our founding principles – Articulate our corporate values and align and inspire   our work.
","('Business_Model_Resilience', 0.43677327036857605)","('Human_Rights_And_Community_Relations', 0.11939293891191483)","('Product_Design_And_Lifecycle_Management', 0.06737830489873886)","('NON-ESG', 0.43677327036857605)","('NON-ESG', 0.11939293891191483)","('NON-ESG', 0.06737830489873886)"
Line 12,"• Our value framework  – Presents our value-creation model, by audience, in an  interdependent series of beliefs and associated actions.
","('Business_Model_Resilience', 0.37994489073753357)","('Competitive_Behavior', 0.12984690070152283)","('Human_Rights_And_Community_Relations', 0.09762154519557953)","('NON-ESG', 0.37994489073753357)","('NON-ESG', 0.12984690070152283)","('NON-ESG', 0.09762154519557953)"
Line 13,"The following pages provide an overview of our corporate sustainability initiatives.
","('Business_Model_Resilience', 0.428164541721344)","('Human_Rights_And_Community_Relations', 0.07679113000631332)","('Product_Design_And_Lifecycle_Management', 0.05946022644639015)","('NON-ESG', 0.428164541721344)","('NON-ESG', 0.07679113000631332)","('NON-ESG', 0.05946022644639015)"
Line 14,"These range from our work to help improve patient outcomes to our deep investment in care team education and training, from global supply chain sustainability to compliance, social responsibility, and more.
","('Supply_Chain_Management', 0.9272400140762329)","('Product_Design_And_Lifecycle_Management', 0.01216853130608797)","('Employee_Health_And_Safety', 0.004580506589263678)","(['Supply Chain Management'], 0.9272400140762329)","('NON-ESG', 0.01216853130608797)","('NON-ESG', 0.004580506589263678)"
Line 15,"Our goal is to create real value for the constituents we serve.
","('Business_Model_Resilience', 0.26405948400497437)","('Employee_Engagement_Inclusion_And_Diversity', 0.11191342025995255)","('Human_Rights_And_Community_Relations', 0.09889868646860123)","('NON-ESG', 0.26405948400497437)","('NON-ESG', 0.11191342025995255)","('NON-ESG', 0.09889868646860123)"
Line 16,"Here’s how we approach value creation at Intuitive:  Patient value Our products and technologies are designed to enable physicians to safely and effectively provide better outcomes and reduce disruption in patients’ lives.
","('Product_Design_And_Lifecycle_Management', 0.9402369856834412)","('Customer_Welfare', 0.009471965953707695)","('Product_Quality_And_Safety', 0.006335659883916378)","(['Product Stewardship'], 0.9402369856834412)","('NON-ESG', 0.009471965953707695)","('NON-ESG', 0.006335659883916378)"
Line 17,"Development of these tools and technologies is informed by a deep understanding of the needs of the care team and the environment in which its members operate.
","('Access_And_Affordability', 0.39091798663139343)","('Human_Rights_And_Community_Relations', 0.18624956905841827)","('Product_Design_And_Lifecycle_Management', 0.05404443293809891)","('NON-ESG', 0.39091798663139343)","('NON-ESG', 0.18624956905841827)","('NON-ESG', 0.05404443293809891)"
Line 18,"We are guided by the desire to provide care teams with solutions that allow their patients to get back to what matters most, safely, effectively, and efficiently.
","('Access_And_Affordability', 0.6820329427719116)","('Employee_Health_And_Safety', 0.03666943684220314)","('Critical_Incident_Risk_Management', 0.03237837925553322)","(['Health Outcome Contribution'], 0.6820329427719116)","('NON-ESG', 0.03666943684220314)","('NON-ESG', 0.03237837925553322)"
Line 19,"Physician value Our commitment to enhancing patient value starts with physicians, whose care teams are the focal point of our efforts: from offering rigorous, ongoing training programs; to the continuous testing and improvement of our products and performance; to regularly assessing customer satisfaction in pursuit of improving the products and services we offer as well as the creation of innovative new solutions.From the desk of Gary Guthart, CEO ”Our value framework   and founding principles  inform our approach to corporate sustainability.” Gary Guthart, Ph.D. Chief Executive OfficerIntuitive How we create and assess sustainable value Patient   valuePhysician  valueHospital  valuePayer  valueEmployee  valueShareholder   value 2 5 3 6 1 45 of Intuitive Sustainability Report 2019 PN1066134-US RevA 01/2020Hospital value Hospitals are central to physicians’ and our shared pursuit of the Quadruple Aim: obtaining better outcomes, and a better experience for patients and care teams, while achieving lower costs per patient episode.
","('Product_Design_And_Lifecycle_Management', 0.9267383217811584)","('Customer_Welfare', 0.012904414907097816)","('Product_Quality_And_Safety', 0.01096642017364502)","(['Product Stewardship'], 0.9267383217811584)","('NON-ESG', 0.012904414907097816)","('NON-ESG', 0.01096642017364502)"
Line 20,"Physician value Our commitment to enhancing patient value starts with physicians, whose care teams are the focal point of our efforts: from offering rigorous, ongoing training programs; to the continuous testing and improvement of our products and performance; to regularly assessing customer satisfaction in pursuit of improving the products and services we offer as well as the creation of innovative new solutions.From the desk of Gary Guthart, CEO ”Our value framework   and founding principles  inform our approach to corporate sustainability.” Gary Guthart, Ph.D. Chief Executive OfficerIntuitive How we create and assess sustainable value Patient   valuePhysician  valueHospital  valuePayer  valueEmployee  valueShareholder   value 2 5 3 6 1 45 of Intuitive Sustainability Report 2019 PN1066134-US RevA 01/2020Hospital value Hospitals are central to physicians’ and our shared pursuit of the Quadruple Aim: obtaining better outcomes, and a better experience for patients and care teams, while achieving lower costs per patient episode.
","('Business_Model_Resilience', 0.18098825216293335)","('Access_And_Affordability', 0.13979573547840118)","('Customer_Welfare', 0.09610844403505325)","('NON-ESG', 0.18098825216293335)","('NON-ESG', 0.13979573547840118)","('NON-ESG', 0.09610844403505325)"
Line 21,"Physician value Our commitment to enhancing patient value starts with physicians, whose care teams are the focal point of our efforts: from offering rigorous, ongoing training programs; to the continuous testing and improvement of our products and performance; to regularly assessing customer satisfaction in pursuit of improving the products and services we offer as well as the creation of innovative new solutions.From the desk of Gary Guthart, CEO ”Our value framework   and founding principles  inform our approach to corporate sustainability.” Gary Guthart, Ph.D. Chief Executive OfficerIntuitive How we create and assess sustainable value Patient   valuePhysician  valueHospital  valuePayer  valueEmployee  valueShareholder   value 2 5 3 6 1 45 of Intuitive Sustainability Report 2019 PN1066134-US RevA 01/2020Hospital value Hospitals are central to physicians’ and our shared pursuit of the Quadruple Aim: obtaining better outcomes, and a better experience for patients and care teams, while achieving lower costs per patient episode.
","('Access_And_Affordability', 0.31464749574661255)","('Management_Of_Legal_And_Regulatory_Framework', 0.0862114354968071)","('Business_Ethics', 0.0837632343173027)","('NON-ESG', 0.31464749574661255)","('NON-ESG', 0.0862114354968071)","('NON-ESG', 0.0837632343173027)"
Line 22,"We know that efficiency, reduced team-to-team variation, service quality, and managing operating costs matter to our hospital customers.
","('Energy_Management', 0.5012361407279968)","('Product_Design_And_Lifecycle_Management', 0.10238289088010788)","('Access_And_Affordability', 0.05663595721125603)","(['Operational Eco-Efficiency'], 0.5012361407279968)","('NON-ESG', 0.10238289088010788)","('NON-ESG', 0.05663595721125603)"
Line 23,"We offer a range of solutions and ownership models at different price points to meet the needs of customers and healthcare systems at different stages of adoption and collaborate to build strong, cost-effective robotics programs.
","('Energy_Management', 0.17284762859344482)","('Product_Design_And_Lifecycle_Management', 0.14550232887268066)","('Customer_Welfare', 0.1424272358417511)","('NON-ESG', 0.17284762859344482)","('NON-ESG', 0.14550232887268066)","('NON-ESG', 0.1424272358417511)"
Line 24,"We work together to create, support, and measure programs that support the Quadruple Aim.
","('Management_Of_Legal_And_Regulatory_Framework', 0.4916512668132782)","('Competitive_Behavior', 0.09300113469362259)","('Access_And_Affordability', 0.05834303796291351)","('NON-ESG', 0.4916512668132782)","('NON-ESG', 0.09300113469362259)","('NON-ESG', 0.05834303796291351)"
Line 25,"Payer value  Globally, payers benefit by improved health and lower total cost-to-treat of the populations they manage.
","('Access_And_Affordability', 0.46805134415626526)","('Employee_Health_And_Safety', 0.14731945097446442)","('Human_Rights_And_Community_Relations', 0.08881209790706635)","('NON-ESG', 0.46805134415626526)","('NON-ESG', 0.14731945097446442)","('NON-ESG', 0.08881209790706635)"
Line 26,"We work with physicians, providers, and payers to quantify the value of the work we do for the populations they serve, from both a clinical and economic perspective.
","('Access_And_Affordability', 0.24432829022407532)","('Human_Rights_And_Community_Relations', 0.12515349686145782)","('Competitive_Behavior', 0.07969973236322403)","('NON-ESG', 0.24432829022407532)","('NON-ESG', 0.12515349686145782)","('NON-ESG', 0.07969973236322403)"
Line 27,"Employee value  Intuitive invests in our people to support their growth and contribution.
","('Employee_Engagement_Inclusion_And_Diversity', 0.6902642846107483)","('Human_Rights_And_Community_Relations', 0.07798498868942261)","('Employee_Health_And_Safety', 0.043719202280044556)","(['Human Capital Development'], 0.6902642846107483)","('NON-ESG', 0.07798498868942261)","('NON-ESG', 0.043719202280044556)"
Line 28,"Among our team, mutual respect, inclusive practices, and diversity of perspective are valued.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9706760048866272)","('Human_Rights_And_Community_Relations', 0.003159413579851389)","('Employee_Health_And_Safety', 0.0026322973426431417)","(['Human Capital Development'], 0.9706760048866272)","('NON-ESG', 0.003159413579851389)","('NON-ESG', 0.0026322973426431417)"
Line 29,"We set meaningful goals, commit to evaluating ourselves fairly and frankly, and reward great work.
","('Human_Rights_And_Community_Relations', 0.21612001955509186)","('Business_Model_Resilience', 0.12987926602363586)","('Business_Ethics', 0.10421743243932724)","('NON-ESG', 0.21612001955509186)","('NON-ESG', 0.12987926602363586)","('NON-ESG', 0.10421743243932724)"
Line 30,"We also invest in the communities in which our employees live and work.
","('Human_Rights_And_Community_Relations', 0.7504200339317322)","('Labor_Practices', 0.04931355640292168)","('Employee_Engagement_Inclusion_And_Diversity', 0.04599028453230858)","(['Community Relations'], 0.7504200339317322)","('NON-ESG', 0.04931355640292168)","('NON-ESG', 0.04599028453230858)"
Line 31,"Intuitive  continues to develop high-quality, environmentally responsible, and sustainable workspaces that strive to support employee health and well-being.
","('Employee_Health_And_Safety', 0.5941352844238281)","('Access_And_Affordability', 0.10619853436946869)","('Product_Design_And_Lifecycle_Management', 0.057131409645080566)","(['Operational Eco-Efficiency'], 0.5941352844238281)","('NON-ESG', 0.10619853436946869)","('NON-ESG', 0.057131409645080566)"
Line 32,"We launched the Intuitive Foundation in January 2019, along with a matching  program for employee gifts, to formalize our longstanding commitments to physician training and Science, Technology, Engineering and Math (STEM) education.By aligning employee incentives to support Intuitive’s long-term sustainability, we believe that investing in our people builds a stronger company that will benefit all our stakeholders.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9240683317184448)","('Employee_Health_And_Safety', 0.0118118179962039)","('Access_And_Affordability', 0.006977468729019165)","(['Human Capital Development'], 0.9240683317184448)","('NON-ESG', 0.0118118179962039)","('NON-ESG', 0.006977468729019165)"
Line 33,"Shareholder value  We seek first to meet the expectations we’ve set for ourselves with patients, physicians, hospitals, payers, and employees, and add the responsibility to build value for long-term shareholders.
","('Competitive_Behavior', 0.25551894307136536)","('Business_Model_Resilience', 0.1287778913974762)","('Business_Ethics', 0.08373536914587021)","('NON-ESG', 0.25551894307136536)","('NON-ESG', 0.1287778913974762)","('NON-ESG', 0.08373536914587021)"
Line 34,"We serve as good stewards of our technology and operate in a way that is responsible and legally compliant, as well as fiscally and operationally sound.
","('Management_Of_Legal_And_Regulatory_Framework', 0.8627862334251404)","('Human_Rights_And_Community_Relations', 0.021910402923822403)","('Director_Removal', 0.01794367842376232)","(['Corporate Governance'], 0.8627862334251404)","('NON-ESG', 0.021910402923822403)","('NON-ESG', 0.01794367842376232)"
