,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 19,"Customers   Physicians, hospitals   and their patientsEmployees  Our highly  valued teamCommunities    Where we live  and workStakeholders  Investors, suppliers, payers, etc.4 of Intuitive Sustainability Report 2020 PN 1074653-US RevA 01/2021Customer support  COVID-19 affected countries and regions differently for our hospital customers.
","('Management_Of_Legal_And_Regulatory_Framework', 0.2183506339788437)","('Access_And_Affordability', 0.10801785439252853)","('Supply_Chain_Management', 0.07826413959264755)","('NON-ESG', 0.2183506339788437)","('NON-ESG', 0.10801785439252853)","('NON-ESG', 0.07826413959264755)"
Line 20,"While countries and regions established varying protocols for handling COVID-19 in their hospitals, some common themes emerged.
","('Customer_Welfare', 0.17086531221866608)","('GHG_Emissions', 0.12752358615398407)","('Management_Of_Legal_And_Regulatory_Framework', 0.09320996701717377)","('NON-ESG', 0.17086531221866608)","('NON-ESG', 0.12752358615398407)","('NON-ESG', 0.09320996701717377)"
Line 21,"In areas experiencing rapid increases of the infection, hospitals’ first priorities were conserving PPE and intensive care unit (ICU) resources for COVID-19 patients, training and redeploying staff for COVID-19 care, and delaying surgeries for patients who could wait.
","('Access_And_Affordability', 0.7240322828292847)","('Employee_Health_And_Safety', 0.06866030395030975)","('Critical_Incident_Risk_Management', 0.03665117919445038)","(['Health Outcome Contribution'], 0.7240322828292847)","('NON-ESG', 0.06866030395030975)","('NON-ESG', 0.03665117919445038)"
Line 22,"Treating the increase of COVID-19 patients while reducing surgeries strained hospital finances.
","('Access_And_Affordability', 0.46177005767822266)","('Employee_Health_And_Safety', 0.11760350316762924)","('Critical_Incident_Risk_Management', 0.061837829649448395)","('NON-ESG', 0.46177005767822266)","('NON-ESG', 0.11760350316762924)","('NON-ESG', 0.061837829649448395)"
Line 23,"As infections in their areas leveled off and supplies of PPE and ICU resources increased, hospitals gradually returned to a state where they could address the growing backlog of surgical cases.
","('Employee_Health_And_Safety', 0.47458598017692566)","('Critical_Incident_Risk_Management', 0.14031493663787842)","('Access_And_Affordability', 0.05687639117240906)","('NON-ESG', 0.47458598017692566)","('NON-ESG', 0.14031493663787842)","('NON-ESG', 0.05687639117240906)"
Line 24,"We announced our customer-relief program in April, which included a series of  measures to ease financial burdens—from service credits for da Vinci surgical systems to warranty extensions and other flexible payment terms.
","('Management_Of_Legal_And_Regulatory_Framework', 0.5964689254760742)","('Systemic_Risk_Management', 0.10550572723150253)","('Business_Ethics', 0.06799109280109406)","(['Corporate Governance'], 0.5964689254760742)","('NON-ESG', 0.10550572723150253)","('NON-ESG', 0.06799109280109406)"
Line 25,"As hospitals started to ramp up surgery again and address the backlog of patients in need of care, we delivered logistical support, moving systems to where they were most needed and deploying training resources closer to surgeons to decrease their need  to travel.
","('Access_And_Affordability', 0.444633811712265)","('Employee_Health_And_Safety', 0.13651691377162933)","('Critical_Incident_Risk_Management', 0.11993620544672012)","('NON-ESG', 0.444633811712265)","('NON-ESG', 0.13651691377162933)","('NON-ESG', 0.11993620544672012)"
Line 26,"We also accelerated transition to our digital training and proctoring technologies,  allowing for easier access to learning resources.
","('Access_And_Affordability', 0.4905185103416443)","('Employee_Engagement_Inclusion_And_Diversity', 0.18853279948234558)","('Product_Quality_And_Safety', 0.038926512002944946)","('NON-ESG', 0.4905185103416443)","('NON-ESG', 0.18853279948234558)","('NON-ESG', 0.038926512002944946)"
Line 27,"Later in the year, we introduced  our Extended Use Program, which increased the useful lives of several Intuitive  da Vinci X and da Vinci Xi  instruments.
","('Product_Design_And_Lifecycle_Management', 0.4069189429283142)","('Energy_Management', 0.12196172028779984)","('Management_Of_Legal_And_Regulatory_Framework', 0.08124157041311264)","('NON-ESG', 0.4069189429283142)","('NON-ESG', 0.12196172028779984)","('NON-ESG', 0.08124157041311264)"
Line 28,"The program decreases per-procedure  costs for low-acuity procedures and lowers our customers’ operating costs while maintaining performance and reliability.
","('Competitive_Behavior', 0.21544799208641052)","('Systemic_Risk_Management', 0.1665877401828766)","('Energy_Management', 0.143533393740654)","('NON-ESG', 0.21544799208641052)","('NON-ESG', 0.1665877401828766)","('NON-ESG', 0.143533393740654)"
Line 29,"Community initiatives  From the first days of the pandemic, Intuitive and the Intuitive Foundation engaged with the communities in which we live and work.
","('Human_Rights_And_Community_Relations', 0.8977968692779541)","('Access_And_Affordability', 0.019826291128993034)","('Critical_Incident_Risk_Management', 0.009666140191257)","(['Community Relations'], 0.8977968692779541)","('NON-ESG', 0.019826291128993034)","('NON-ESG', 0.009666140191257)"
Line 30,"We converted some of our manufacturing lines to produce PPE, donating more than a million face shields globally through the Intuitive Foundation.
","('Product_Design_And_Lifecycle_Management', 0.8619524836540222)","('Supply_Chain_Management', 0.02166612446308136)","('Energy_Management', 0.01838216371834278)","(['Product Stewardship'], 0.8619524836540222)","('NON-ESG', 0.02166612446308136)","('NON-ESG', 0.01838216371834278)"
Line 31,"Employees and their families sewed facemasks and volunteered in their communities.
","('Human_Rights_And_Community_Relations', 0.35743460059165955)","('Employee_Health_And_Safety', 0.20570515096187592)","('Employee_Engagement_Inclusion_And_Diversity', 0.16789457201957703)","('NON-ESG', 0.35743460059165955)","('NON-ESG', 0.20570515096187592)","('NON-ESG', 0.16789457201957703)"
Line 32,"Our engineers helped design and implement updates to ventilators that made them easier to produce.
","('Critical_Incident_Risk_Management', 0.793969988822937)","('Air_Quality', 0.04290538281202316)","('Employee_Health_And_Safety', 0.03139682114124298)","(['Risk & Crisis Management'], 0.793969988822937)","('NON-ESG', 0.04290538281202316)","('NON-ESG', 0.03139682114124298)"
Line 33,"Some of our medically trained employees volunteered as healthcare workers on the front lines.
","('Labor_Practices', 0.5304166078567505)","('Employee_Health_And_Safety', 0.26247143745422363)","('Employee_Engagement_Inclusion_And_Diversity', 0.04060479626059532)","(['Labor Practice Indicators'], 0.5304166078567505)","('NON-ESG', 0.26247143745422363)","('NON-ESG', 0.04060479626059532)"
Line 34,"In addition, Intuitive and the Intuitive Foundation, along with many employees, contributed financially to support COVID-19 relief.
","('Management_Of_Legal_And_Regulatory_Framework', 0.40500208735466003)","('Access_And_Affordability', 0.0758356973528862)","('Employee_Engagement_Inclusion_And_Diversity', 0.07128220796585083)","('NON-ESG', 0.40500208735466003)","('NON-ESG', 0.0758356973528862)","('NON-ESG', 0.07128220796585083)"
Line 35,"We have long practiced a one-team approach to solving complex problems.
","('Human_Rights_And_Community_Relations', 0.1846681535243988)","('Competitive_Behavior', 0.12460184842348099)","('Business_Ethics', 0.11896630376577377)","('NON-ESG', 0.1846681535243988)","('NON-ESG', 0.12460184842348099)","('NON-ESG', 0.11896630376577377)"
Line 36,"This  approach brings talented staff with differing expertise to solve problems together, starting with deep listening, comprehensive analysis, inclusive practices, creative solutions, and cross-company collaboration.
","('Human_Rights_And_Community_Relations', 0.12039406597614288)","('Employee_Engagement_Inclusion_And_Diversity', 0.12030000984668732)","('Systemic_Risk_Management', 0.1037491112947464)","('NON-ESG', 0.12039406597614288)","('NON-ESG', 0.12030000984668732)","('NON-ESG', 0.1037491112947464)"
Line 37,"As challenges arose, individuals and teams from across the company worked together to address them.
","('Human_Rights_And_Community_Relations', 0.24573935568332672)","('Employee_Engagement_Inclusion_And_Diversity', 0.13569305837154388)","('Employee_Health_And_Safety', 0.1245354488492012)","('NON-ESG', 0.24573935568332672)","('NON-ESG', 0.13569305837154388)","('NON-ESG', 0.1245354488492012)"
Line 38,"I am continually inspired by the courage, commitment, and creativity of our outstanding staff in tackling these challenging times.
","('Human_Rights_And_Community_Relations', 0.4255317151546478)","('Employee_Health_And_Safety', 0.12373228371143341)","('Employee_Engagement_Inclusion_And_Diversity', 0.08235085755586624)","('NON-ESG', 0.4255317151546478)","('NON-ESG', 0.12373228371143341)","('NON-ESG', 0.08235085755586624)"
Line 39,"In this report, you’ll find stories that illustrate how they have responded.
","('Competitive_Behavior', 0.15200389921665192)","('Systemic_Risk_Management', 0.14310191571712494)","('Business_Ethics', 0.14303794503211975)","('NON-ESG', 0.15200389921665192)","('NON-ESG', 0.14310191571712494)","('NON-ESG', 0.14303794503211975)"
Line 40,"""We have long practiced  a one-team approach to  solving complex problems."" Gary Guthart, Ph.D. Chief Executive OfficerIntuitive5 of Intuitive Sustainability Report 2020 PN 1074653-US RevA 01/Social justice  While the world was adjusting to the pandemic, the deaths of George Floyd,  Breonna Taylor, and others catalyzed a movement to address persistent injustice  in our society.
","('Human_Rights_And_Community_Relations', 0.49810710549354553)","('Business_Ethics', 0.2812754511833191)","('Labor_Practices', 0.026560625061392784)","('NON-ESG', 0.49810710549354553)","('NON-ESG', 0.2812754511833191)","('NON-ESG', 0.026560625061392784)"
Line 41,"The demands for racial justice called on us all to take an unvarnished look at our own behavior within our organizations.
","('Employee_Engagement_Inclusion_And_Diversity', 0.7277660965919495)","('Business_Ethics', 0.06258442252874374)","('Labor_Practices', 0.039195407181978226)","(['Human Capital Development'], 0.7277660965919495)","('NON-ESG', 0.06258442252874374)","('NON-ESG', 0.039195407181978226)"
Line 42,"We practice continuous improvement throughout our organization and progress forward by grounding ourselves in a systemic understanding of these issues, examining our practices,  and improving where we see gaps.
","('Systemic_Risk_Management', 0.870437502861023)","('Business_Ethics', 0.021646268665790558)","('Business_Model_Resilience', 0.015431763604283333)","(['Risk & Crisis Management'], 0.870437502861023)","('NON-ESG', 0.021646268665790558)","('NON-ESG', 0.015431763604283333)"
Line 43,"Our employee resource groups (ERGs) were already focused on diversity issues, providing an established structure to facilitate those efforts.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9758390188217163)","('Employee_Health_And_Safety', 0.001972238766029477)","('Human_Rights_And_Community_Relations', 0.0016187748406082392)","(['Human Capital Development'], 0.9758390188217163)","('NON-ESG', 0.001972238766029477)","('NON-ESG', 0.0016187748406082392)"
Line 44,"We’re committed to strengthening our inclusion and diversity efforts through a  number of pathways: our Inclusion & Diversity Council; conscious efforts to recruit, develop, and retain a diverse leadership team and workforce analysis of our practices in these areas, employee training, commitment to our pay equity practices, support of our ERGs, and disclosure of population data.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9759265780448914)","('Employee_Health_And_Safety', 0.00203795381821692)","('Business_Model_Resilience', 0.001599936280399561)","(['Human Capital Development'], 0.9759265780448914)","('NON-ESG', 0.00203795381821692)","('NON-ESG', 0.001599936280399561)"
Line 45,"We detail more information about these efforts in this report.
","('Management_Of_Legal_And_Regulatory_Framework', 0.4129360020160675)","('Human_Rights_And_Community_Relations', 0.2384723275899887)","('Business_Ethics', 0.039569880813360214)","('NON-ESG', 0.4129360020160675)","('NON-ESG', 0.2384723275899887)","('NON-ESG', 0.039569880813360214)"
Line 46,"In conclusion Information presented in this year’s report is in a different format than we provided last year.
","('Management_Of_Legal_And_Regulatory_Framework', 0.6240258812904358)","('Systemic_Risk_Management', 0.04368596896529198)","('Access_And_Affordability', 0.04328630864620209)","(['Corporate Governance'], 0.6240258812904358)","('NON-ESG', 0.04368596896529198)","('NON-ESG', 0.04328630864620209)"
Line 47,"Given the challenges 2020 presented, we think the change makes sense to help readers better understand how we met often extraordinary demands.
","('Business_Model_Resilience', 0.1787298023700714)","('Management_Of_Legal_And_Regulatory_Framework', 0.1672118753194809)","('Systemic_Risk_Management', 0.12944673001766205)","('NON-ESG', 0.1787298023700714)","('NON-ESG', 0.1672118753194809)","('NON-ESG', 0.12944673001766205)"
Line 48,"In closing, as you read these pages, we hope you will come away with the sense of how we have responded by grounding our priorities in our core values—to serve our customers and their patients, our employees, and communities.
","('Business_Model_Resilience', 0.27379706501960754)","('Human_Rights_And_Community_Relations', 0.21608218550682068)","('Employee_Engagement_Inclusion_And_Diversity', 0.10122979432344437)","('NON-ESG', 0.27379706501960754)","('NON-ESG', 0.21608218550682068)","('NON-ESG', 0.10122979432344437)"
Line 49,"Gary Guthart, Ph.D. Chief Executive OfficerIntuitive 6 of Intuitive Sustainability Report 2020 PN 1074653-US RevA 01/2021Our history In 2020, we celebrated a quarter century of pioneering minimally invasive robotic- assisted surgery focused on helping physicians improve the lives of people around the world.
","('Employee_Health_And_Safety', 0.37631669640541077)","('Access_And_Affordability', 0.265773743391037)","('Employee_Engagement_Inclusion_And_Diversity', 0.06281068921089172)","('NON-ESG', 0.37631669640541077)","('NON-ESG', 0.265773743391037)","('NON-ESG', 0.06281068921089172)"
Line 50,"As we move forward, our commitment to innovation and further developing minimally invasive robotic-assisted technologies with provable clinical benefits will continue to guide our work.
","('Customer_Welfare', 0.2208268940448761)","('Access_And_Affordability', 0.1449378877878189)","('Product_Design_And_Lifecycle_Management', 0.08129420876502991)","('NON-ESG', 0.2208268940448761)","('NON-ESG', 0.1449378877878189)","('NON-ESG', 0.08129420876502991)"
Line 51,"The following pages provide an overview of our corporate sustainability initiatives.
","('Business_Model_Resilience', 0.428164541721344)","('Human_Rights_And_Community_Relations', 0.07679113000631332)","('Product_Design_And_Lifecycle_Management', 0.05946022644639015)","('NON-ESG', 0.428164541721344)","('NON-ESG', 0.07679113000631332)","('NON-ESG', 0.05946022644639015)"
Line 52,"These range from our work to help support our customers during the COVID-19 pandemic to our deep investment in care team education and training, from global supply chain sustainability to compliance, social responsibility, and more.
","('Supply_Chain_Management', 0.9079334735870361)","('Product_Design_And_Lifecycle_Management', 0.02079518884420395)","('Employee_Health_And_Safety', 0.005806785076856613)","(['Supply Chain Management'], 0.9079334735870361)","('NON-ESG', 0.02079518884420395)","('NON-ESG', 0.005806785076856613)"
Line 53,"Our goal is to create real sustainable value for the constituents we serve.
","('Business_Model_Resilience', 0.28678253293037415)","('Product_Design_And_Lifecycle_Management', 0.2466384470462799)","('Management_Of_Legal_And_Regulatory_Framework', 0.051438093185424805)","('NON-ESG', 0.28678253293037415)","('NON-ESG', 0.2466384470462799)","('NON-ESG', 0.051438093185424805)"
Line 54,"Here’s how we approached value creation at Intuitive over time and throughout 2020.
","('Business_Model_Resilience', 0.51969975233078)","('Product_Design_And_Lifecycle_Management', 0.09534279257059097)","('Competitive_Behavior', 0.09174664318561554)","(['Codes of Business Conduct'], 0.51969975233078)","('NON-ESG', 0.09534279257059097)","('NON-ESG', 0.09174664318561554)"
Line 55,"1995–From prototype to first installThe Intuitive story starts in  1995 where bright minds with  a common vision and the drive  to do something completely  new would change the face  of surgery.
","('Employee_Engagement_Inclusion_And_Diversity', 0.21822021901607513)","('Business_Model_Resilience', 0.20256444811820984)","('Product_Design_And_Lifecycle_Management', 0.10214931517839432)","('NON-ESG', 0.21822021901607513)","('NON-ESG', 0.20256444811820984)","('NON-ESG', 0.10214931517839432)"
Line 56,"2000–Beyond the heartIn the hands of capable surgeons, our technology finds new applications—such as urology—rapidly expanding the opportunity for robotic-assisted surgery.
","('Employee_Health_And_Safety', 0.3186686933040619)","('Employee_Engagement_Inclusion_And_Diversity', 0.12272533029317856)","('Customer_Welfare', 0.08809665590524673)","('NON-ESG', 0.3186686933040619)","('NON-ESG', 0.12272533029317856)","('NON-ESG', 0.08809665590524673)"
Line 57,"2005–Going globalIntuitive arrives on the global scene with clearances in new countries and a growing presence around the world in addition to its exciting second-generation platform.Intuitive founded First clinical trials begin with the first prototypeSurgeons complete the first surgery using early prototypesFirst da Vinci surgical system installedIntuitive received CE Mark for the da Vinci surgical system and EndoWrist  instruments for use in general surgery and cardiac surgery U.S. Food and Drug Administration (FDA) grants clearance for the da Vinci  surgical system for use in general surgery 40 da Vinci surgical systems sold by the end of the year FDA grants clearance for additional indications for the da Vinci surgical  system: thoracoscopic and prostatectomy procedures Intuitive acquires Computer MotionFDA grants clearance for the da Vinci surgical system use for   cardiac revascularization Intuitive enters South Korean market  Intuitive launches its second-generation system, the Intuitive da Vinci S system3DHD vision added to the Intuitive da Vinci S systemMore than 1,000 systems installed worldwide Instrument production begins in Mexicali, Mexico Intuitive launches its third-generation system, the Intuitive da Vinci Si system Intuitive da Vinci S system cleared in Japan1996199719981999   2000   2001   20032004   7 of Intuitive Sustainability Report 2020 PN 1074653-US RevA 01/20212010–Expanding indications   and launchesThis half decade is marked by a rapid succession of innovation from instruments and accessories to systems and services, plus growing acceptance of robotic-assisted surgery.
","('Access_And_Affordability', 0.26080554723739624)","('Customer_Welfare', 0.15197353065013885)","('Product_Quality_And_Safety', 0.07942208647727966)","('NON-ESG', 0.26080554723739624)","('NON-ESG', 0.15197353065013885)","('NON-ESG', 0.07942208647727966)"
Line 58,"2005–Going globalIntuitive arrives on the global scene with clearances in new countries and a growing presence around the world in addition to its exciting second-generation platform.Intuitive founded First clinical trials begin with the first prototypeSurgeons complete the first surgery using early prototypesFirst da Vinci surgical system installedIntuitive received CE Mark for the da Vinci surgical system and EndoWrist  instruments for use in general surgery and cardiac surgery U.S. Food and Drug Administration (FDA) grants clearance for the da Vinci  surgical system for use in general surgery 40 da Vinci surgical systems sold by the end of the year FDA grants clearance for additional indications for the da Vinci surgical  system: thoracoscopic and prostatectomy procedures Intuitive acquires Computer MotionFDA grants clearance for the da Vinci surgical system use for   cardiac revascularization Intuitive enters South Korean market  Intuitive launches its second-generation system, the Intuitive da Vinci S system3DHD vision added to the Intuitive da Vinci S systemMore than 1,000 systems installed worldwide Instrument production begins in Mexicali, Mexico Intuitive launches its third-generation system, the Intuitive da Vinci Si system Intuitive da Vinci S system cleared in Japan1996199719981999   2000   2001   20032004   7 of Intuitive Sustainability Report 2020 PN 1074653-US RevA 01/20212010–Expanding indications   and launchesThis half decade is marked by a rapid succession of innovation from instruments and accessories to systems and services, plus growing acceptance of robotic-assisted surgery.
","('Access_And_Affordability', 0.23134161531925201)","('Product_Quality_And_Safety', 0.13509297370910645)","('Customer_Welfare', 0.09591031819581985)","('NON-ESG', 0.23134161531925201)","('NON-ESG', 0.13509297370910645)","('NON-ESG', 0.09591031819581985)"
