,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 22,"Our products  .
","('Product_Design_And_Lifecycle_Management', 0.8908714652061462)","('Selling_Practices_And_Product_Labeling', 0.017409203574061394)","('Customer_Privacy', 0.011312736198306084)","(['Product Stewardship'], 0.8908714652061462)","('NON-ESG', 0.017409203574061394)","('NON-ESG', 0.011312736198306084)"
Line 23,"Community  .
","('Human_Rights_And_Community_Relations', 0.47528961300849915)","('Employee_Engagement_Inclusion_And_Diversity', 0.09435684978961945)","('Access_And_Affordability', 0.06046546250581741)","('NON-ESG', 0.47528961300849915)","('NON-ESG', 0.09435684978961945)","('NON-ESG', 0.06046546250581741)"
Line 24,"Environment.
","('Ecological_Impacts', 0.6926320195198059)","('GHG_Emissions', 0.1270742416381836)","('Water_And_Wastewater_Management', 0.03863784298300743)","(['Natural Capital'], 0.6926320195198059)","('NON-ESG', 0.1270742416381836)","('NON-ESG', 0.03863784298300743)"
Line 25,"Appendix 1 – References t o GRI core metrics  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.6117078065872192)","('Systemic_Risk_Management', 0.058555059134960175)","('Human_Rights_And_Community_Relations', 0.04993570223450661)","(['Corporate Governance'], 0.6117078065872192)","('NON-ESG', 0.058555059134960175)","('NON-ESG', 0.04993570223450661)"
Line 26,"2   ResMed 20/21 Report on ESG RESMED IN BRIEF    GOVERNANCE    OUR PEOPLE    HEALTH AND WELL BEING    OUR PRODUCTS    COMMUNITY    ENVIRONMENTOur approach to ESG A message from our CEO As I reflect back on this year, 2021, I am filled with optimism.
","('Human_Rights_And_Community_Relations', 0.46163415908813477)","('Access_And_Affordability', 0.15875361859798431)","('Employee_Health_And_Safety', 0.12024065107107162)","('NON-ESG', 0.46163415908813477)","('NON-ESG', 0.15875361859798431)","('NON-ESG', 0.12024065107107162)"
Line 27,"Not only do I see a world increasingly protected against the latest variants of COVID-19 (thanks to  safe and effective vaccines developed in record time), but also a world increasingly demanding digital health solutions that help healthcare professionals safely monitor millions of patients and enable patients themselves to engage with and improve their use of life-changing home treatments for a broad range of chronic diseases.
","('Access_And_Affordability', 0.43284550309181213)","('Product_Quality_And_Safety', 0.10078666359186172)","('Customer_Welfare', 0.0731685683131218)","('NON-ESG', 0.43284550309181213)","('NON-ESG', 0.10078666359186172)","('NON-ESG', 0.0731685683131218)"
Line 28,"I am proud to work alongside 8,000 ResMedians every day as we develop world-leading digital health  solutions for people with sleep apnea, COPD, asthma, and other chronic diseases, as well as all those in need of care delivered well away from a hospital.
","('Employee_Health_And_Safety', 0.6304834485054016)","('Access_And_Affordability', 0.11493764072656631)","('Product_Quality_And_Safety', 0.04086717963218689)","(['Operational Eco-Efficiency'], 0.6304834485054016)","('NON-ESG', 0.11493764072656631)","('NON-ESG', 0.04086717963218689)"
Line 29,"In the past 12 months, we’ve helped over 130 million people in over 140 countries so that they can  sleep better, breathe better, and live healthier, higher-quality lives.
","('Employee_Health_And_Safety', 0.5293539762496948)","('Access_And_Affordability', 0.11860749125480652)","('Product_Design_And_Lifecycle_Management', 0.06468895077705383)","(['Operational Eco-Efficiency'], 0.5293539762496948)","('NON-ESG', 0.11860749125480652)","('NON-ESG', 0.06468895077705383)"
Line 30,"We’ve passed the halfway point toward our goal of improving 250 million lives with healthcare solutions in 2025.
","('Access_And_Affordability', 0.6486212611198425)","('Energy_Management', 0.07006371766328812)","('Product_Design_And_Lifecycle_Management', 0.04507184773683548)","(['Health Outcome Contribution'], 0.6486212611198425)","('NON-ESG', 0.07006371766328812)","('NON-ESG', 0.04507184773683548)"
Line 31,"This includes: • Over 15.5 million people using our 0%-cloud-connectable devices to treat their sleep apnea, COPD, asthma, or other chronic condition at home; and •Over 115 million people receiving out-of-hospit al care from providers who use our software to run more efficiently and deliver more personalized care.
","('Employee_Health_And_Safety', 0.4211924970149994)","('Access_And_Affordability', 0.26411065459251404)","('Product_Quality_And_Safety', 0.05298778414726257)","('NON-ESG', 0.4211924970149994)","('NON-ESG', 0.26411065459251404)","('NON-ESG', 0.05298778414726257)"
Line 32,"We’ve achieved all this while navigating a “perfect storm” of issues in 2021: • Constraints on the supply of critical electronic components for our cloud-connected medical devices due in part to the COVID-19 pandemic; •Constraints on air, sea, and ground freight options, including issues as specific as a shortage ofshipping dock workers and a short age of truck drivers in the United States; •A competitor’s recall in June 2021 of ov er 3.3 million CPAP and APAP devices as well as ventilators, causing an unprecedented spike in demand for ResMed’s devices and healthcare solutions.
","('Employee_Health_And_Safety', 0.7958791851997375)","('Critical_Incident_Risk_Management', 0.08183863013982773)","('Supply_Chain_Management', 0.01304113119840622)","(['Operational Eco-Efficiency'], 0.7958791851997375)","('NON-ESG', 0.08183863013982773)","('NON-ESG', 0.01304113119840622)"
Line 33,"We’ve achieved all this while navigating a “perfect storm” of issues in 2021: • Constraints on the supply of critical electronic components for our cloud-connected medical devices due in part to the COVID-19 pandemic; •Constraints on air, sea, and ground freight options, including issues as specific as a shortage ofshipping dock workers and a short age of truck drivers in the United States; •A competitor’s recall in June 2021 of ov er 3.3 million CPAP and APAP devices as well as ventilators, causing an unprecedented spike in demand for ResMed’s devices and healthcare solutions.
","('Product_Design_And_Lifecycle_Management', 0.45602673292160034)","('Energy_Management', 0.11966218799352646)","('Supply_Chain_Management', 0.0718979761004448)","('NON-ESG', 0.45602673292160034)","('NON-ESG', 0.11966218799352646)","('NON-ESG', 0.0718979761004448)"
Line 34,"The good news for patients and providers worldwide is that ResMed has the manufacturing capacity to meet this demand.
","('Energy_Management', 0.20819272100925446)","('Product_Design_And_Lifecycle_Management', 0.16828711330890656)","('Customer_Welfare', 0.1399972289800644)","('NON-ESG', 0.20819272100925446)","('NON-ESG', 0.16828711330890656)","('NON-ESG', 0.1399972289800644)"
Line 35,"What we need now more than ever is the semiconductor chips (and other critical components) from our global supply chain that go into each life-changing device, so that millions of patients worldwide can benefit from them.
","('Supply_Chain_Management', 0.8170892000198364)","('Product_Design_And_Lifecycle_Management', 0.0568871907889843)","('Waste_And_Hazardous_Materials_Management', 0.017323432490229607)","(['Supply Chain Management'], 0.8170892000198364)","('NON-ESG', 0.0568871907889843)","('NON-ESG', 0.017323432490229607)"
Line 36,"Since the competitor’s recall began, we’ve essentially sold every device we can make, and we continue talking with our suppliers – and their suppliers – and their suppliers, and beyond… urging them all to prioritize patients’ needs in medical devices when allocating their components.
","('Product_Design_And_Lifecycle_Management', 0.681875467300415)","('Supply_Chain_Management', 0.11692729592323303)","('Customer_Welfare', 0.04508600011467934)","(['Product Stewardship'], 0.681875467300415)","('NON-ESG', 0.11692729592323303)","('NON-ESG', 0.04508600011467934)"
Line 37,"ESG: Healthier people and a healthier world At ResMed, we strive to help over 936 million people who suffocate every night with sleep apnea, 380 million people worldwide who suffer from chronic obstructive pulmonary disease, 340 million people who suffer from asthma, and tens of millions more who benefit from a streamlined out-of-hospital healthcare ecosystem that includes home medical equipment, skilled nursing facilities, home health and hospice, home infusion, and beyond.
","('Employee_Health_And_Safety', 0.7427584528923035)","('Access_And_Affordability', 0.08911856263875961)","('Critical_Incident_Risk_Management', 0.023473136126995087)","(['Operational Eco-Efficiency'], 0.7427584528923035)","('NON-ESG', 0.08911856263875961)","('NON-ESG', 0.023473136126995087)"
Line 38,"For over 30 years, our mission has been encompassed in what we call the “triple aim”: to improve quality of life, to prevent the progression of chronic disease, and to reduce overall healthcare costs.
","('Employee_Health_And_Safety', 0.6999304890632629)","('Access_And_Affordability', 0.06418373435735703)","('Product_Quality_And_Safety', 0.028984589502215385)","(['Operational Eco-Efficiency'], 0.6999304890632629)","('NON-ESG', 0.06418373435735703)","('NON-ESG', 0.028984589502215385)"
Line 39,"3   ResMed 20/21 Report on ESG RESMED IN BRIEF    GOVERNANCE    OUR PEOPLE    HEALTH AND WELL BEING    OUR PRODUCTS    COMMUNITY    ENVIRONMENTWe also know that improving health is just one key part of creating a better society.
","('Human_Rights_And_Community_Relations', 0.3750108480453491)","('Employee_Health_And_Safety', 0.31046485900878906)","('Access_And_Affordability', 0.1224438026547432)","('NON-ESG', 0.3750108480453491)","('NON-ESG', 0.31046485900878906)","('NON-ESG', 0.1224438026547432)"
Line 40,"That’s why in  addition to dedicating more than 7% of our annual revenue to research and development, we’re always committed to finding new ways to do business with a clear focus on sustainability.
","('Business_Model_Resilience', 0.4612724184989929)","('Product_Design_And_Lifecycle_Management', 0.16751068830490112)","('Director_Removal', 0.03699740022420883)","('NON-ESG', 0.4612724184989929)","('NON-ESG', 0.16751068830490112)","('NON-ESG', 0.03699740022420883)"
Line 41,"After all, product innovation, operational excellence, and following the highest ethics in business practice, are precisely what enable us to save and enrich many tens of millions of lives each year.
","('Product_Design_And_Lifecycle_Management', 0.9526128768920898)","('Product_Quality_And_Safety', 0.0046786596067249775)","('Business_Model_Resilience', 0.004464985337108374)","(['Product Stewardship'], 0.9526128768920898)","('NON-ESG', 0.0046786596067249775)","('NON-ESG', 0.004464985337108374)"
Line 42,"This past year, we have:• Launched ResMed’s  “Green Team” dedicated to identifying, testing, and implementing new ways to minimize our environmental footprint by reducing, reusing, and recycling as much material as possible •Launched ResMed’s first ESG w ebsite so all stakeholders can view our commitments and progress We’re also committed to celebrating and empowering each and every ResMedian by launching  and growing belonging, inclusion, and diversity initiatives and employees’ ability to give back to the communities we live in through volunteering their time for charities.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9495865702629089)","('Employee_Health_And_Safety', 0.005211871583014727)","('Human_Rights_And_Community_Relations', 0.00491795688867569)","(['Human Capital Development'], 0.9495865702629089)","('NON-ESG', 0.005211871583014727)","('NON-ESG', 0.00491795688867569)"
Line 43,"This past year, we have:• Launched ResMed’s  “Green Team” dedicated to identifying, testing, and implementing new ways to minimize our environmental footprint by reducing, reusing, and recycling as much material as possible •Launched ResMed’s first ESG w ebsite so all stakeholders can view our commitments and progress We’re also committed to celebrating and empowering each and every ResMedian by launching  and growing belonging, inclusion, and diversity initiatives and employees’ ability to give back to the communities we live in through volunteering their time for charities.
","('Human_Rights_And_Community_Relations', 0.5908042788505554)","('Access_And_Affordability', 0.24074487388134003)","('Critical_Incident_Risk_Management', 0.021008657291531563)","(['Community Relations'], 0.5908042788505554)","('NON-ESG', 0.24074487388134003)","('NON-ESG', 0.021008657291531563)"
Line 44,"We now have: • 10 Employee R esource Groups (ERGs) that cultivate a unique and authentic sense of belonging for employees who share a particular gender, culture, lifestyle, or interest; these include: Aspire, Black Excellence, HoLA!, LEAN, Mosaic, Parents, RACA, Respect, and Veterans; these ERGs help foster adiverse and inclusive workplace in which we feel safe and confident as our authentic selves at work • 3 countries where ResMedians can take up to 16 hours/year of paid Volunteer Time Off (VTO) These initiatives and many more can be found at ResMed’s Corporate Citizenship website – which I  strongly encourage you to visit.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9220898151397705)","('Employee_Health_And_Safety', 0.01477957982569933)","('Human_Rights_And_Community_Relations', 0.01153967808932066)","(['Human Capital Development'], 0.9220898151397705)","('NON-ESG', 0.01477957982569933)","('NON-ESG', 0.01153967808932066)"
Line 45,"We now have: • 10 Employee R esource Groups (ERGs) that cultivate a unique and authentic sense of belonging for employees who share a particular gender, culture, lifestyle, or interest; these include: Aspire, Black Excellence, HoLA!, LEAN, Mosaic, Parents, RACA, Respect, and Veterans; these ERGs help foster adiverse and inclusive workplace in which we feel safe and confident as our authentic selves at work • 3 countries where ResMedians can take up to 16 hours/year of paid Volunteer Time Off (VTO) These initiatives and many more can be found at ResMed’s Corporate Citizenship website – which I  strongly encourage you to visit.
","('Business_Model_Resilience', 0.31239619851112366)","('Human_Rights_And_Community_Relations', 0.15193010866641998)","('Employee_Engagement_Inclusion_And_Diversity', 0.10240761935710907)","('NON-ESG', 0.31239619851112366)","('NON-ESG', 0.15193010866641998)","('NON-ESG', 0.10240761935710907)"
Line 46,"We, over 8,000 ResMedians, are poised and excited to deliver the gift of breath and the gift of good  sleep and top quality healthcare to tens of millions more people; to enhance their lives with the latest  digital health and SaaS solutions; to do so with a sense of urgency, with integrity, and with  transparency; and to do so as “One ResMed” that proudly represents all the communities we serve in  140 countries around the globe.
","('Access_And_Affordability', 0.48671963810920715)","('Human_Rights_And_Community_Relations', 0.1647857129573822)","('Employee_Engagement_Inclusion_And_Diversity', 0.040355175733566284)","('NON-ESG', 0.48671963810920715)","('NON-ESG', 0.1647857129573822)","('NON-ESG', 0.040355175733566284)"
Line 47,"I am optimistic about the world we’re helping, and proud to be part of all ResMed’s endeavors toward  making the world a better place, one breath, one REM sleep session, one healthcare episode, and  one person at a time.
","('Access_And_Affordability', 0.388152539730072)","('Employee_Health_And_Safety', 0.10833907872438431)","('Employee_Engagement_Inclusion_And_Diversity', 0.06834393739700317)","('NON-ESG', 0.388152539730072)","('NON-ESG', 0.10833907872438431)","('NON-ESG', 0.06834393739700317)"
Line 48,"Thank you for your support to help us in our ResMed mission and vocation, and also for your diligence  in reading this ESG report from our team of experts in the field.
","('Management_Of_Legal_And_Regulatory_Framework', 0.28812360763549805)","('Business_Model_Resilience', 0.12883907556533813)","('Access_And_Affordability', 0.10231364518404007)","('NON-ESG', 0.28812360763549805)","('NON-ESG', 0.12883907556533813)","('NON-ESG', 0.10231364518404007)"
Line 49,"Michael “Mick” Farrell CEO, ResMed 4   ResMed 20/21 Report on ESG RESMED IN BRIEF    GOVERNANCE    OUR PEOPLE    HEALTH AND WELL BEING    OUR PRODUCTS    COMMUNITY    ENVIRONMENTYours sincerely,Key ESG indicators Table 1 captures our significant data.
","('Human_Rights_And_Community_Relations', 0.3845973014831543)","('Access_And_Affordability', 0.11064168810844421)","('Business_Model_Resilience', 0.09723009914159775)","('NON-ESG', 0.3845973014831543)","('NON-ESG', 0.11064168810844421)","('NON-ESG', 0.09723009914159775)"
Line 50,"We present more detailed data on the indicated pages for our  primary manufacturing and distribution sites o ver the three years.
","('Supply_Chain_Management', 0.37047696113586426)","('Product_Design_And_Lifecycle_Management', 0.1618916243314743)","('Customer_Welfare', 0.09254935383796692)","('NON-ESG', 0.37047696113586426)","('NON-ESG', 0.1618916243314743)","('NON-ESG', 0.09254935383796692)"
Line 51,"Table 1: Key ESG performance indicators Economic PerformanceJune 30 , 2021June 30, 2020June 30, Economic value generated and distributed (U.S. $’000):1  Revenue 3,196,825 2,957 ,013 2,606,Cost of goods sold2 1,312,598 1,189,624 1,069,Salaries and wages 775,343 721,234 644,Interest paid to lenders 23,989 40,377 36,Taxes paid to governments3 409,157 111,414 114,Donations to research foundation 800 986 Donations to other community purposes 922 912 1,Investment in research and development 225,284 201,946 180,Environmental Performance Total energy use (GJ) 166,618 153,668 128,Energy intensity (GJ/$Ms rev.) 52.1 52.0 49.Total scope I and II greenhouse gas emissions (tCO2e) 23,028 22,171 19,Significant NO, SO, and other air emissions 0 0 Total water withdrawal (kL)4  83,199 83,924 79,Percentage of waste recycled by weight5  53% 66% 60% Paper use (sheets per person per year) 635 851 1,Monetary value of environmental fines and sanctions $0 $0 $Social performanceAnnual voluntary employee turnover 6  10.7% 8.55% 8.69% Fatalities 0 0 Lost time injury rate (injuries per million employee hours) 1.91 2.66 2.Percentage senior (VP or above) executives, female7 27% 30% 32% Material breaches of marketing and labeling regulations 0 0 Monetary value of fines and sanctions for production of  market-related non-compliance$0 $0 $1 Detailed financial accounts are disclosed in our 2021 Annual Report 2 Includes all payments to third parties for materials and services used in production 3 Includes major income tax measures 4 Major sites Australia and the U.
","('Labor_Practices', 0.5040193796157837)","('Management_Of_Legal_And_Regulatory_Framework', 0.1894237995147705)","('Human_Rights_And_Community_Relations', 0.09457925707101822)","(['Labor Practice Indicators'], 0.5040193796157837)","('NON-ESG', 0.1894237995147705)","('NON-ESG', 0.09457925707101822)"
Line 52,"Table 1: Key ESG performance indicators Economic PerformanceJune 30 , 2021June 30, 2020June 30, Economic value generated and distributed (U.S. $’000):1  Revenue 3,196,825 2,957 ,013 2,606,Cost of goods sold2 1,312,598 1,189,624 1,069,Salaries and wages 775,343 721,234 644,Interest paid to lenders 23,989 40,377 36,Taxes paid to governments3 409,157 111,414 114,Donations to research foundation 800 986 Donations to other community purposes 922 912 1,Investment in research and development 225,284 201,946 180,Environmental Performance Total energy use (GJ) 166,618 153,668 128,Energy intensity (GJ/$Ms rev.) 52.1 52.0 49.Total scope I and II greenhouse gas emissions (tCO2e) 23,028 22,171 19,Significant NO, SO, and other air emissions 0 0 Total water withdrawal (kL)4  83,199 83,924 79,Percentage of waste recycled by weight5  53% 66% 60% Paper use (sheets per person per year) 635 851 1,Monetary value of environmental fines and sanctions $0 $0 $Social performanceAnnual voluntary employee turnover 6  10.7% 8.55% 8.69% Fatalities 0 0 Lost time injury rate (injuries per million employee hours) 1.91 2.66 2.Percentage senior (VP or above) executives, female7 27% 30% 32% Material breaches of marketing and labeling regulations 0 0 Monetary value of fines and sanctions for production of  market-related non-compliance$0 $0 $1 Detailed financial accounts are disclosed in our 2021 Annual Report 2 Includes all payments to third parties for materials and services used in production 3 Includes major income tax measures 4 Major sites Australia and the U.
","('GHG_Emissions', 0.5406341552734375)","('Air_Quality', 0.19703629612922668)","('Energy_Management', 0.05254688486456871)","(['Climate Change'], 0.5406341552734375)","('NON-ESG', 0.19703629612922668)","('NON-ESG', 0.05254688486456871)"
Line 53,"Table 1: Key ESG performance indicators Economic PerformanceJune 30 , 2021June 30, 2020June 30, Economic value generated and distributed (U.S. $’000):1  Revenue 3,196,825 2,957 ,013 2,606,Cost of goods sold2 1,312,598 1,189,624 1,069,Salaries and wages 775,343 721,234 644,Interest paid to lenders 23,989 40,377 36,Taxes paid to governments3 409,157 111,414 114,Donations to research foundation 800 986 Donations to other community purposes 922 912 1,Investment in research and development 225,284 201,946 180,Environmental Performance Total energy use (GJ) 166,618 153,668 128,Energy intensity (GJ/$Ms rev.) 52.1 52.0 49.Total scope I and II greenhouse gas emissions (tCO2e) 23,028 22,171 19,Significant NO, SO, and other air emissions 0 0 Total water withdrawal (kL)4  83,199 83,924 79,Percentage of waste recycled by weight5  53% 66% 60% Paper use (sheets per person per year) 635 851 1,Monetary value of environmental fines and sanctions $0 $0 $Social performanceAnnual voluntary employee turnover 6  10.7% 8.55% 8.69% Fatalities 0 0 Lost time injury rate (injuries per million employee hours) 1.91 2.66 2.Percentage senior (VP or above) executives, female7 27% 30% 32% Material breaches of marketing and labeling regulations 0 0 Monetary value of fines and sanctions for production of  market-related non-compliance$0 $0 $1 Detailed financial accounts are disclosed in our 2021 Annual Report 2 Includes all payments to third parties for materials and services used in production 3 Includes major income tax measures 4 Major sites Australia and the U.
","('Employee_Health_And_Safety', 0.9743325710296631)","('Business_Ethics', 0.0024867297615855932)","('Product_Quality_And_Safety', 0.002246624557301402)","(['Operational Eco-Efficiency'], 0.9743325710296631)","('NON-ESG', 0.0024867297615855932)","('NON-ESG', 0.002246624557301402)"
