,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 18,"10  Sales and marketing   Relevant awards   GOVERNANCE  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.7656386494636536)","('Competitive_Behavior', 0.0663955807685852)","('Business_Ethics', 0.05744514986872673)","(['Corporate Governance'], 0.7656386494636536)","('NON-ESG', 0.0663955807685852)","('NON-ESG', 0.05744514986872673)"
Line 19,"12  Corporate governance   Governance structure   Board independence   Board performance   Board and executive remuneration  .
","('Director_Removal', 0.5348618626594543)","('Management_Of_Legal_And_Regulatory_Framework', 0.19176922738552094)","('Business_Ethics', 0.04429946094751358)","(['Anti-Crime Policy & Measures'], 0.5348618626594543)","('NON-ESG', 0.19176922738552094)","('NON-ESG', 0.04429946094751358)"
Line 20,"13  Risk and ESG oversight  .
","('Systemic_Risk_Management', 0.4356120228767395)","('Business_Ethics', 0.16721731424331665)","('Management_Of_Legal_And_Regulatory_Framework', 0.12492994219064713)","('NON-ESG', 0.4356120228767395)","('NON-ESG', 0.16721731424331665)","('NON-ESG', 0.12492994219064713)"
Line 21,"14  Business integrity   Ethics and corruption  .
","('Business_Ethics', 0.9690589308738708)","('Data_Security', 0.0024562720209360123)","('Competitive_Behavior', 0.0021747422870248556)","(['Business Ethics'], 0.9690589308738708)","('NON-ESG', 0.0024562720209360123)","('NON-ESG', 0.0021747422870248556)"
Line 22,"15  Political transparency   Intellectual property   OUR PEOPLE  .
","('Business_Ethics', 0.963864803314209)","('Management_Of_Legal_And_Regulatory_Framework', 0.005619642790406942)","('Competitive_Behavior', 0.004071220755577087)","(['Business Ethics'], 0.963864803314209)","('NON-ESG', 0.005619642790406942)","('NON-ESG', 0.004071220755577087)"
Line 23,"17  Who we are   Diversity   Gender diversity   Diversity and disability  .
","('Employee_Engagement_Inclusion_And_Diversity', 0.9728977084159851)","('Employee_Health_And_Safety', 0.0020850684959441423)","('Human_Rights_And_Community_Relations', 0.001754647004418075)","(['Human Capital Development'], 0.9728977084159851)","('NON-ESG', 0.0020850684959441423)","('NON-ESG', 0.001754647004418075)"
Line 24,"18  Hiring policies   How we work   Health an d safety  .
","('Employee_Health_And_Safety', 0.7445667386054993)","('Employee_Engagement_Inclusion_And_Diversity', 0.1260027140378952)","('Product_Quality_And_Safety', 0.023975418880581856)","(['Operational Eco-Efficiency'], 0.7445667386054993)","('NON-ESG', 0.1260027140378952)","('NON-ESG', 0.023975418880581856)"
Line 25,"19 ResMed 2016/17  Report on ESG  issues  Page  4 of 42    Systems and culture   Injury rates   Claim and insurance costs   Career development and learning  .
","('Employee_Health_And_Safety', 0.9671352505683899)","('Critical_Incident_Risk_Management', 0.0036132705863565207)","('Employee_Engagement_Inclusion_And_Diversity', 0.00295796780847013)","(['Operational Eco-Efficiency'], 0.9671352505683899)","('NON-ESG', 0.0036132705863565207)","('NON-ESG', 0.00295796780847013)"
Line 26,"20  Employee consultation and communication   Human rights   Compensation and working conditions .
","('Labor_Practices', 0.36793628334999084)","('Human_Rights_And_Community_Relations', 0.31330886483192444)","('Employee_Health_And_Safety', 0.15218302607536316)","('NON-ESG', 0.36793628334999084)","('NON-ESG', 0.31330886483192444)","('NON-ESG', 0.15218302607536316)"
Line 27,"21  Work -life balance   Health and wellbeing   Working environment   Employee engagement  .
","('Employee_Health_And_Safety', 0.8865118622779846)","('Employee_Engagement_Inclusion_And_Diversity', 0.021265480667352676)","('Labor_Practices', 0.018330810591578484)","(['Operational Eco-Efficiency'], 0.8865118622779846)","('NON-ESG', 0.021265480667352676)","('NON-ESG', 0.018330810591578484)"
Line 28,"22  Employee turnover   OUR PRODUCTS  .
","('Labor_Practices', 0.4316500723361969)","('Employee_Engagement_Inclusion_And_Diversity', 0.12381455302238464)","('Employee_Health_And_Safety', 0.08686657249927521)","('NON-ESG', 0.4316500723361969)","('NON-ESG', 0.12381455302238464)","('NON-ESG', 0.08686657249927521)"
Line 29,"23  Quality, innovation and continuous improvement   Research and development   Product quality   Quality at ResMed  .
","('Product_Design_And_Lifecycle_Management', 0.9438078999519348)","('Product_Quality_And_Safety', 0.014600190334022045)","('Customer_Welfare', 0.004841722082346678)","(['Product Stewardship'], 0.9438078999519348)","('NON-ESG', 0.014600190334022045)","('NON-ESG', 0.004841722082346678)"
Line 30,"24  Quality with suppliers   Supplier networks   Warranties   Customer satisfaction   Product safety  .
","('Product_Design_And_Lifecycle_Management', 0.5093454718589783)","('Product_Quality_And_Safety', 0.348500519990921)","('Supply_Chain_Management', 0.01557800080627203)","(['Product Stewardship'], 0.5093454718589783)","('NON-ESG', 0.348500519990921)","('NON-ESG', 0.01557800080627203)"
Line 31,"25  Marketing and labelling   Animal testing   Military products and uses   COMMUNITY  .
","('Selling_Practices_And_Product_Labeling', 0.5895863175392151)","('Product_Quality_And_Safety', 0.07699611037969589)","('Customer_Welfare', 0.047673217952251434)","(['Marketing Practices'], 0.5895863175392151)","('NON-ESG', 0.07699611037969589)","('NON-ESG', 0.047673217952251434)"
Line 32,"26  Contributions to health   Other community contributions  .
","('Human_Rights_And_Community_Relations', 0.8752540349960327)","('Access_And_Affordability', 0.01782713271677494)","('Management_Of_Legal_And_Regulatory_Framework', 0.012315897271037102)","(['Community Relations'], 0.8752540349960327)","('NON-ESG', 0.01782713271677494)","('NON-ESG', 0.012315897271037102)"
Line 33,"27  Industry and advocacy involvement  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.5778096914291382)","('Human_Rights_And_Community_Relations', 0.1697790026664734)","('GHG_Emissions', 0.023030443117022514)","(['Corporate Governance'], 0.5778096914291382)","('NON-ESG', 0.1697790026664734)","('NON-ESG', 0.023030443117022514)"
Line 34,"28 ResMed 2016/17  Report on ESG  issues  Page  5 of 42    Government contributions   Privacy   Anti-trust behaviour   ENVIRONMENT  .
","('Data_Security', 0.5984601974487305)","('Business_Ethics', 0.17533010244369507)","('Management_Of_Legal_And_Regulatory_Framework', 0.05443096533417702)","(['Information Security/Cybersecurity & System Availability'], 0.5984601974487305)","('NON-ESG', 0.17533010244369507)","('NON-ESG', 0.05443096533417702)"
Line 35,"29  Policies and systems   Sydney manufacturing site   Other sites  .
","('Management_Of_Legal_And_Regulatory_Framework', 0.1956443190574646)","('Director_Removal', 0.08390160650014877)","('Human_Rights_And_Community_Relations', 0.08317269384860992)","('NON-ESG', 0.1956443190574646)","('NON-ESG', 0.08390160650014877)","('NON-ESG', 0.08317269384860992)"
Line 36,"30  Review   Compliance and incidents   Production efficiencies   Energy use  .
","('Energy_Management', 0.9747664332389832)","('Management_Of_Legal_And_Regulatory_Framework', 0.002915058983489871)","('Product_Design_And_Lifecycle_Management', 0.0028533830773085356)","(['Operational Eco-Efficiency'], 0.9747664332389832)","('NON-ESG', 0.002915058983489871)","('NON-ESG', 0.0028533830773085356)"
Line 37,"31  Sources and use of energy   Manufacturing energy   Non-manufacturing electricity  .
","('Energy_Management', 0.9794090390205383)","('Management_Of_Legal_And_Regulatory_Framework', 0.0019317837432026863)","('Water_And_Wastewater_Management', 0.001814396819099784)","(['Operational Eco-Efficiency'], 0.9794090390205383)","('NON-ESG', 0.0019317837432026863)","('NON-ESG', 0.001814396819099784)"
Line 38,"32  Greenhouse gas emissions   Water  .
","('GHG_Emissions', 0.9651827812194824)","('Ecological_Impacts', 0.0038999137468636036)","('Management_Of_Legal_And_Regulatory_Framework', 0.003034395631402731)","(['Climate Change'], 0.9651827812194824)","('NON-ESG', 0.0038999137468636036)","('NON-ESG', 0.003034395631402731)"
Line 39,"33  Paper   Waste  .
","('Waste_And_Hazardous_Materials_Management', 0.9816463589668274)","('Data_Security', 0.0015360554680228233)","('Air_Quality', 0.0012882188893854618)","(['Operational Eco-Efficiency'], 0.9816463589668274)","('NON-ESG', 0.0015360554680228233)","('NON-ESG', 0.0012882188893854618)"
Line 40,"34  Environmental stewardship  .
","('Ecological_Impacts', 0.6740618348121643)","('GHG_Emissions', 0.0591435432434082)","('Business_Model_Resilience', 0.056134916841983795)","(['Natural Capital'], 0.6740618348121643)","('NON-ESG', 0.0591435432434082)","('NON-ESG', 0.056134916841983795)"
Line 41,"35  Land, water and biodiversity impacts   Sustainable design and packaging   Hazardous materials   Supply chain   Appendix 1 – references to GRI core metrics  .
","('Ecological_Impacts', 0.917239248752594)","('Supply_Chain_Management', 0.013530808500945568)","('Water_And_Wastewater_Management', 0.01332014985382557)","(['Natural Capital'], 0.917239248752594)","('NON-ESG', 0.013530808500945568)","('NON-ESG', 0.01332014985382557)"
Line 42,"36         ResMed 2016/17  Report on ESG  issues  Page  6 of 42      OUR APPROACH TO ESG   We have now reported several times on our environment, social and governance performance and most of our  metrics continue to improve.
","('Business_Model_Resilience', 0.25892651081085205)","('Human_Rights_And_Community_Relations', 0.21108879148960114)","('Management_Of_Legal_And_Regulatory_Framework', 0.1294430047273636)","('NON-ESG', 0.25892651081085205)","('NON-ESG', 0.21108879148960114)","('NON-ESG', 0.1294430047273636)"
Line 43,"Our purpose at ResMed is to change lives with every breath and we work to fulfill this   purpose in everything we do.
","('Human_Rights_And_Community_Relations', 0.2697041928768158)","('Business_Model_Resilience', 0.2410663217306137)","('Employee_Engagement_Inclusion_And_Diversity', 0.08129526674747467)","('NON-ESG', 0.2697041928768158)","('NON-ESG', 0.2410663217306137)","('NON-ESG', 0.08129526674747467)"
Line 44,"Our ESG strategy is grounded in business sustainability because our innovation,  sound business practices and operational excellence are key to our growth, now and in the future.
","('Business_Model_Resilience', 0.8575448393821716)","('Systemic_Risk_Management', 0.022196633741259575)","('Product_Design_And_Lifecycle_Management', 0.018268823623657227)","(['Codes of Business Conduct'], 0.8575448393821716)","('NON-ESG', 0.022196633741259575)","('NON-ESG', 0.018268823623657227)"
Line 45,"We are deeply  committed to team -member engagemen t as well as hiring, developing and advancing the best talent.
","('Employee_Engagement_Inclusion_And_Diversity', 0.899414598941803)","('Employee_Health_And_Safety', 0.010482121258974075)","('Human_Rights_And_Community_Relations', 0.009411492384970188)","(['Human Capital Development'], 0.899414598941803)","('NON-ESG', 0.010482121258974075)","('NON-ESG', 0.009411492384970188)"
Line 46,"Our corporate  culture demands high levels of innovation and a rigorous code of ethics from our global team.
","('Business_Ethics', 0.9023942351341248)","('Competitive_Behavior', 0.0185399129986763)","('Systemic_Risk_Management', 0.009011768735945225)","(['Business Ethics'], 0.9023942351341248)","('NON-ESG', 0.0185399129986763)","('NON-ESG', 0.009011768735945225)"
Line 47,"ResMed was founded in 1989 to provide global leadership in sleep and respiratory medi cine.
","('Access_And_Affordability', 0.18912357091903687)","('Business_Model_Resilience', 0.12192066758871078)","('Systemic_Risk_Management', 0.10213638097047806)","('NON-ESG', 0.18912357091903687)","('NON-ESG', 0.12192066758871078)","('NON-ESG', 0.10213638097047806)"
Line 48,"Our mission today is  three -fold: to improve the quality of life for people affected by sleep -disordered breathing and COPD, to prevent the  progression of these and other chronic diseases, and to reduce the healthcare costs associated with these disea ses  by keeping patients out of the hospital and safe and healthy at home.
","('Employee_Health_And_Safety', 0.8956789374351501)","('Access_And_Affordability', 0.018353678286075592)","('Critical_Incident_Risk_Management', 0.009378643706440926)","(['Operational Eco-Efficiency'], 0.8956789374351501)","('NON-ESG', 0.018353678286075592)","('NON-ESG', 0.009378643706440926)"
Line 49,"With each year, and with ever -increasing detail, new research reveals the role sleep -disordered breathing plays in  personal and population health.
","('Employee_Health_And_Safety', 0.8326718807220459)","('Critical_Incident_Risk_Management', 0.014298247173428535)","('Access_And_Affordability', 0.012170687317848206)","(['Operational Eco-Efficiency'], 0.8326718807220459)","('NON-ESG', 0.014298247173428535)","('NON-ESG', 0.012170687317848206)"
Line 50,"Untreated sleep -disordered breath ing has been linked to cardiovascular disease,  type 2 diabetes, peri -operative risk, chronic obstructive pulmonary disease (COPD) and beyond.
","('Employee_Health_And_Safety', 0.7151615619659424)","('Product_Quality_And_Safety', 0.05248356983065605)","('Customer_Welfare', 0.023589272052049637)","(['Operational Eco-Efficiency'], 0.7151615619659424)","('NON-ESG', 0.05248356983065605)","('NON-ESG', 0.023589272052049637)"
Line 51,"Untreated sleep - disordered breathing is also an occupational health and safety hazard and serves as a drain on bus iness, as sleep - deficient workers fail to meet their full potential of productivity.
","('Employee_Health_And_Safety', 0.9698560833930969)","('Labor_Practices', 0.0035831874702125788)","('Critical_Incident_Risk_Management', 0.0025828725192695856)","(['Operational Eco-Efficiency'], 0.9698560833930969)","('NON-ESG', 0.0035831874702125788)","('NON-ESG', 0.0025828725192695856)"
Line 52,"The pursuit of healthy sleep and breathing is important and demands our focus.
","('Employee_Health_And_Safety', 0.7581775188446045)","('Access_And_Affordability', 0.024542054161429405)","('Employee_Engagement_Inclusion_And_Diversity', 0.022772878408432007)","(['Operational Eco-Efficiency'], 0.7581775188446045)","('NON-ESG', 0.024542054161429405)","('NON-ESG', 0.022772878408432007)"
Line 53,"Real improvements to people’s  lives are well within reach: this impact includes clinical ou tcome improvement as well as improvement in quality of  life.
","('Access_And_Affordability', 0.6416202187538147)","('Employee_Health_And_Safety', 0.06772791594266891)","('Employee_Engagement_Inclusion_And_Diversity', 0.034168194979429245)","(['Health Outcome Contribution'], 0.6416202187538147)","('NON-ESG', 0.06772791594266891)","('NON-ESG', 0.034168194979429245)"
Line 54,"The potential economic benefits to national healthcare budgets are, on a different measure, equally significant.
","('Management_Of_Legal_And_Regulatory_Framework', 0.462085098028183)","('Access_And_Affordability', 0.20526432991027832)","('Energy_Management', 0.11364739388227463)","('NON-ESG', 0.462085098028183)","('NON-ESG', 0.20526432991027832)","('NON-ESG', 0.11364739388227463)"
Line 55,"Our approach to ESG issues follows this corporate purpose and drives our prioriti es.
","('Business_Model_Resilience', 0.6369476318359375)","('Human_Rights_And_Community_Relations', 0.05847766995429993)","('Systemic_Risk_Management', 0.05454264581203461)","(['Codes of Business Conduct'], 0.6369476318359375)","('NON-ESG', 0.05847766995429993)","('NON-ESG', 0.05454264581203461)"
Line 56,"What we do behind the scenes  to deliver quality, science -driven products and services touches many of the ESG issues reflected in this report.
","('Product_Design_And_Lifecycle_Management', 0.9606905579566956)","('Product_Quality_And_Safety', 0.005925131496042013)","('Business_Model_Resilience', 0.0035589663311839104)","(['Product Stewardship'], 0.9606905579566956)","('NON-ESG', 0.005925131496042013)","('NON-ESG', 0.0035589663311839104)"
Line 57,"We invest heavily in research and development, both through our own world -class team efforts, and in partnership  with key outside research organizations that can help us broaden our impact.
","('Access_And_Affordability', 0.18311269581317902)","('Business_Model_Resilience', 0.09308020025491714)","('Ecological_Impacts', 0.08762811124324799)","('NON-ESG', 0.18311269581317902)","('NON-ESG', 0.09308020025491714)","('NON-ESG', 0.08762811124324799)"
Line 58,"Our corporate culture demands and  values this innovation, not just in medical science, but also in market development and operating excellence.
","('Business_Model_Resilience', 0.37020498514175415)","('Product_Design_And_Lifecycle_Management', 0.22021734714508057)","('Competitive_Behavior', 0.06888565421104431)","('NON-ESG', 0.37020498514175415)","('NON-ESG', 0.22021734714508057)","('NON-ESG', 0.06888565421104431)"
Line 59,"Strict  legal compliance  and high performance on quality, environmental, privacy, data security and safety issues are all  integral to the global ResMed culture.
","('Data_Security', 0.7008365392684937)","('Business_Ethics', 0.1570950597524643)","('Management_Of_Legal_And_Regulatory_Framework', 0.020776042714715004)","(['Information Security/Cybersecurity & System Availability'], 0.7008365392684937)","('NON-ESG', 0.1570950597524643)","('NON-ESG', 0.020776042714715004)"
Line 60,"We know that our performance and products and solutions are only as good as our people.
","('Product_Design_And_Lifecycle_Management', 0.9384724497795105)","('Business_Model_Resilience', 0.008034536615014076)","('Product_Quality_And_Safety', 0.005893569905310869)","(['Product Stewardship'], 0.9384724497795105)","('NON-ESG', 0.008034536615014076)","('NON-ESG', 0.005893569905310869)"
Line 61,"We seek the best people  we can find, and support them well.
","('Employee_Engagement_Inclusion_And_Diversity', 0.40809959173202515)","('Human_Rights_And_Community_Relations', 0.18216291069984436)","('Employee_Health_And_Safety', 0.0877436175942421)","('NON-ESG', 0.40809959173202515)","('NON-ESG', 0.18216291069984436)","('NON-ESG', 0.0877436175942421)"
Line 62,"We understand that people - our own team, our customers, our suppliers and  our ultimate customer, the patient – all need an environment and culture that encourages and promotes the best  outcomes.
","('Product_Design_And_Lifecycle_Management', 0.18465426564216614)","('Human_Rights_And_Community_Relations', 0.13944274187088013)","('Supply_Chain_Management', 0.11324678361415863)","('NON-ESG', 0.18465426564216614)","('NON-ESG', 0.13944274187088013)","('NON-ESG', 0.11324678361415863)"
Line 63,"We are proud that our environm ental and governance record is sound, and that our social contribution  is substantial in the communities that we serve.
","('Human_Rights_And_Community_Relations', 0.9499953389167786)","('Ecological_Impacts', 0.003895212197676301)","('Business_Model_Resilience', 0.0037506145890802145)","(['Community Relations'], 0.9499953389167786)","('NON-ESG', 0.003895212197676301)","('NON-ESG', 0.0037506145890802145)"
Line 64,"We are also proud that in the past 12 months, we improved more  than 12 million lives and we aspire to change 20 million lives by 2020, l iterally keeping patients breathing.
","('Employee_Health_And_Safety', 0.5338277816772461)","('Access_And_Affordability', 0.0829358920454979)","('Critical_Incident_Risk_Management', 0.0508146695792675)","(['Operational Eco-Efficiency'], 0.5338277816772461)","('NON-ESG', 0.0829358920454979)","('NON-ESG', 0.0508146695792675)"
Line 65,"We are  proud of our accomplishments and thank you for your contributions to our ongoing ESG journey as we continue to  pursue our purpose of changing lives with every breath for every patient in the world with sleep apne a and COPD .
","('Access_And_Affordability', 0.692835807800293)","('Human_Rights_And_Community_Relations', 0.04933663830161095)","('Employee_Engagement_Inclusion_And_Diversity', 0.04061242192983627)","(['Health Outcome Contribution'], 0.692835807800293)","('NON-ESG', 0.04933663830161095)","('NON-ESG', 0.04061242192983627)"
Line 66,"Michael “Mick” Farrell   Chief Executive Officer   ResMed 2016/17  Report on ESG  issues  Page  7 of 42    Key ESG indicators   Table 1 captures our significant data.
","('Business_Model_Resilience', 0.4831845760345459)","('Systemic_Risk_Management', 0.29025447368621826)","('Supply_Chain_Management', 0.027246568351984024)","('NON-ESG', 0.4831845760345459)","('NON-ESG', 0.29025447368621826)","('NON-ESG', 0.027246568351984024)"
Line 67,"We present more detailed data on the indicated pages,  for our primary manufacturing and distribution sites over the three -year period.
","('Supply_Chain_Management', 0.3544084429740906)","('Product_Design_And_Lifecycle_Management', 0.18199075758457184)","('Customer_Welfare', 0.09534773230552673)","('NON-ESG', 0.3544084429740906)","('NON-ESG', 0.18199075758457184)","('NON-ESG', 0.09534773230552673)"
Line 68,"Table 1: Key ESG performance indicators   ECONOMIC PERFORMANCE  2017  2016  2015   Economic value generated and distributed  (US$’000)1:     Revenue    2,066,737    1,838,713    1,678,912      Cost of goods sold2   864,992    772,216    667,516      Salaries and wages    532,747    444,491    441,058      Interest paid to lenders    28,236    11,206    5,778      Taxes paid to government3   77,396    90,736    85,983      Donation to research foundation    600 600 1600      Donations to other community purposes  235 229 475  Investment in research and development  144,467  118,651  114,865   ENVIRONMENTAL PERFORMANCE      Total energy use (GJ)  129,990  128,791  130,317   Energy intensity (GJ/$m rev)  62.9 70.0 77.6  Total scope I and II greenhouse gas emissions (t  CO 2e) 22,290  21,118  20,986                                                               1 Detailed financial ac counts are disclosed in our 2017  Annual Report at http://investor.resmed.com/investor -relations/default.aspx .
","('Labor_Practices', 0.9000584483146667)","('Management_Of_Legal_And_Regulatory_Framework', 0.027000799775123596)","('Human_Rights_And_Community_Relations', 0.007943442091345787)","(['Labor Practice Indicators'], 0.9000584483146667)","('NON-ESG', 0.027000799775123596)","('NON-ESG', 0.007943442091345787)"
Line 69,"Table 1: Key ESG performance indicators   ECONOMIC PERFORMANCE  2017  2016  2015   Economic value generated and distributed  (US$’000)1:     Revenue    2,066,737    1,838,713    1,678,912      Cost of goods sold2   864,992    772,216    667,516      Salaries and wages    532,747    444,491    441,058      Interest paid to lenders    28,236    11,206    5,778      Taxes paid to government3   77,396    90,736    85,983      Donation to research foundation    600 600 1600      Donations to other community purposes  235 229 475  Investment in research and development  144,467  118,651  114,865   ENVIRONMENTAL PERFORMANCE      Total energy use (GJ)  129,990  128,791  130,317   Energy intensity (GJ/$m rev)  62.9 70.0 77.6  Total scope I and II greenhouse gas emissions (t  CO 2e) 22,290  21,118  20,986                                                               1 Detailed financial ac counts are disclosed in our 2017  Annual Report at http://investor.resmed.com/investor -relations/default.aspx .
","('GHG_Emissions', 0.958199143409729)","('Air_Quality', 0.0057843150570988655)","('Energy_Management', 0.004911784082651138)","(['Climate Change'], 0.958199143409729)","('NON-ESG', 0.0057843150570988655)","('NON-ESG', 0.004911784082651138)"
Line 70,"2 Includes all payments to third parties for materials and services used in production.
","('Supply_Chain_Management', 0.29230567812919617)","('Product_Design_And_Lifecycle_Management', 0.16974394023418427)","('Waste_And_Hazardous_Materials_Management', 0.12935705482959747)","('NON-ESG', 0.29230567812919617)","('NON-ESG', 0.16974394023418427)","('NON-ESG', 0.12935705482959747)"
Line 71,"3 Includes major income tax measures .
","('Management_Of_Legal_And_Regulatory_Framework', 0.9577592611312866)","('Energy_Management', 0.006871290970593691)","('Competitive_Behavior', 0.0032051801681518555)","(['Corporate Governance'], 0.9577592611312866)","('NON-ESG', 0.006871290970593691)","('NON-ESG', 0.0032051801681518555)"
