,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Our CSR Program is focused on our  commitment to working with integrity, minimizing our impact on the world around us, empowering and supporting our employees, and promoting economic prosperity.
","('Human_Rights_And_Community_Relations', 0.8256739377975464)","('Access_And_Affordability', 0.02289264276623726)","('Business_Model_Resilience', 0.02051793597638607)","(['Community Relations'], 0.8256739377975464)","('NON-ESG', 0.02289264276623726)","('NON-ESG', 0.02051793597638607)"
Line 12,"Principles of Ethics & Governance  Teleflex is committed to ensuring we  act with integrity in all our business practices and interactions and remaining compliant with all applicable laws and regulations.
","('Business_Ethics', 0.9708009958267212)","('Management_Of_Legal_And_Regulatory_Framework', 0.004108509514480829)","('Competitive_Behavior', 0.002467056503519416)","(['Business Ethics'], 0.9708009958267212)","('NON-ESG', 0.004108509514480829)","('NON-ESG', 0.002467056503519416)"
Line 13,"Our actions are guided each day by the Teleflex Code of Ethics.
","('Business_Ethics', 0.9364382028579712)","('Management_Of_Legal_And_Regulatory_Framework', 0.009149566292762756)","('Director_Removal', 0.0057762362994253635)","(['Business Ethics'], 0.9364382028579712)","('NON-ESG', 0.009149566292762756)","('NON-ESG', 0.0057762362994253635)"
Line 14,"Planet & Environment  As an organization, Teleflex is guided  by our Zero Harm Vision and a commitment to sustainable business practices.
","('Ecological_Impacts', 0.553118109703064)","('Human_Rights_And_Community_Relations', 0.14769314229488373)","('Business_Model_Resilience', 0.05636482685804367)","(['Natural Capital'], 0.553118109703064)","('NON-ESG', 0.14769314229488373)","('NON-ESG', 0.05636482685804367)"
Line 15,"Our dedication in this space is demonstrated by our efforts to reduce excess materials in our product packaging as well as installation of solar panels in our Mexico and Malaysia manufacturing facilities to help reduce our carbon footprint.
","('Product_Design_And_Lifecycle_Management', 0.9586344957351685)","('Energy_Management', 0.006115462630987167)","('Supply_Chain_Management', 0.0035824780352413654)","(['Product Stewardship'], 0.9586344957351685)","('NON-ESG', 0.006115462630987167)","('NON-ESG', 0.0035824780352413654)"
Line 16,"In addition, we are setting goals to reduce our purchased energy and waste sent to landfills.
","('Waste_And_Hazardous_Materials_Management', 0.9832637906074524)","('Water_And_Wastewater_Management', 0.0018472581868991256)","('Air_Quality', 0.001438015140593052)","(['Operational Eco-Efficiency'], 0.9832637906074524)","('NON-ESG', 0.0018472581868991256)","('NON-ESG', 0.001438015140593052)"
Line 17,"CEO Message 2020 GLOBAL IMPACT REPORT Liam Kelly Chairman, President, and CEOPeople & Human Rights  Dedication to our Core Values, which  place people at the center of everything we do, takes on many forms.
","('Human_Rights_And_Community_Relations', 0.9562637805938721)","('Access_And_Affordability', 0.0043072327971458435)","('Employee_Health_And_Safety', 0.003526542102918029)","(['Community Relations'], 0.9562637805938721)","('NON-ESG', 0.0043072327971458435)","('NON-ESG', 0.003526542102918029)"
Line 18,"This includes Teleflex’s drive to provide high quality, innovative medical devices through both internal R&D and acquisition, a strong emphasis on talent management and development, and our commitment to Diversity, Equity & Inclusion (DEI) through the work of our Global and Regional DEI Councils.
","('Employee_Engagement_Inclusion_And_Diversity', 0.9730839133262634)","('Employee_Health_And_Safety', 0.0020912678446620703)","('Business_Model_Resilience', 0.0019834539853036404)","(['Human Capital Development'], 0.9730839133262634)","('NON-ESG', 0.0020912678446620703)","('NON-ESG', 0.0019834539853036404)"
Line 19,"DEI education of our workforce is underway, and programs are being designed for employees to get involved at the regional and local levels.
","('Employee_Engagement_Inclusion_And_Diversity', 0.8964699506759644)","('Access_And_Affordability', 0.016124075278639793)","('Employee_Health_And_Safety', 0.013263927772641182)","(['Human Capital Development'], 0.8964699506759644)","('NON-ESG', 0.016124075278639793)","('NON-ESG', 0.013263927772641182)"
Line 20,"We also have employee-driven initiatives to give employees the opportunity to connect with each other, including One Teleflex and our Employee Resource Groups.
","('Employee_Engagement_Inclusion_And_Diversity', 0.7009305953979492)","('Employee_Health_And_Safety', 0.09083736687898636)","('Human_Rights_And_Community_Relations', 0.03944571688771248)","(['Human Capital Development'], 0.7009305953979492)","('NON-ESG', 0.09083736687898636)","('NON-ESG', 0.03944571688771248)"
Line 21,"Prosperity & Sustainable Procurement In an effort to support the expansion  of access to healthcare, Teleflex focuses on groundbreaking clinical research as well as the critical role we play in educating clinicians on the safe and effective use of our products.
","('Product_Design_And_Lifecycle_Management', 0.7253310084342957)","('Customer_Welfare', 0.0891055017709732)","('Product_Quality_And_Safety', 0.03717845678329468)","(['Product Stewardship'], 0.7253310084342957)","('NON-ESG', 0.0891055017709732)","('NON-ESG', 0.03717845678329468)"
Line 22,"Through our Humanitarian Donation Program, the philanthropic efforts of the Teleflex Foundation, and our JOIN Act with Purpose community engagement initiatives, Teleflex seeks to give back wherever possible.
","('Management_Of_Legal_And_Regulatory_Framework', 0.37552976608276367)","('Human_Rights_And_Community_Relations', 0.1550336629152298)","('Access_And_Affordability', 0.11207806318998337)","('NON-ESG', 0.37552976608276367)","('NON-ESG', 0.1550336629152298)","('NON-ESG', 0.11207806318998337)"
Line 23,"Teleflex is also dedicated to maintaining robust standards both for Teleflex and the suppliers with whom we work to support and expand economic prosperity.Forward Focus I am proud of all the work our  employees are doing to advance our CSR journey at Teleflex.
","('Product_Quality_And_Safety', 0.3571833670139313)","('Labor_Practices', 0.14201584458351135)","('Management_Of_Legal_And_Regulatory_Framework', 0.11001098901033401)","('NON-ESG', 0.3571833670139313)","('NON-ESG', 0.14201584458351135)","('NON-ESG', 0.11001098901033401)"
Line 24,"Guided by our Core Values and culture, we are committed to acting responsibly to support our employees, customers, patients, shareholders, and our communities around the world.
","('Human_Rights_And_Community_Relations', 0.35389629006385803)","('Employee_Engagement_Inclusion_And_Diversity', 0.13542546331882477)","('Business_Model_Resilience', 0.08482528477907181)","('NON-ESG', 0.35389629006385803)","('NON-ESG', 0.13542546331882477)","('NON-ESG', 0.08482528477907181)"
Line 25,"Teleflex has made significant advances, and I look forward to watching our CSR Program continue to evolve in the years to come.
","('Business_Model_Resilience', 0.4133346378803253)","('Management_Of_Legal_And_Regulatory_Framework', 0.11059992015361786)","('Competitive_Behavior', 0.06237775459885597)","('NON-ESG', 0.4133346378803253)","('NON-ESG', 0.11059992015361786)","('NON-ESG', 0.06237775459885597)"
Line 26,"CEO Message Company Overview that2020 GLOBAL IMPACT REPORT2020 GLOBAL IMPACT REPORT History Headquartered in Wayne, PA, Teleflex is a public company traded  on the New York Stock Exchange that was founded in 1943 as a manufacturer of precision mechanical push/pull controls for military aircraft.
","('Product_Design_And_Lifecycle_Management', 0.2162705361843109)","('Energy_Management', 0.11775282025337219)","('Employee_Health_And_Safety', 0.07850828766822815)","('NON-ESG', 0.2162705361843109)","('NON-ESG', 0.11775282025337219)","('NON-ESG', 0.07850828766822815)"
Line 27,"From this original single market, single product orientation, we expanded and evolved through entries into new businesses, development of new products, introduction of products into new geographic or end-markets and acquisitions and dispositions of businesses.
","('Product_Design_And_Lifecycle_Management', 0.954623818397522)","('Selling_Practices_And_Product_Labeling', 0.006242159754037857)","('Customer_Welfare', 0.005785835441201925)","(['Product Stewardship'], 0.954623818397522)","('NON-ESG', 0.006242159754037857)","('NON-ESG', 0.005785835441201925)"
Line 28,"Throughout our history, we have continually focused on providing innovative, technology-driven, specialty-engineered products that help our customers meet their business requirements.
","('Product_Design_And_Lifecycle_Management', 0.9579578638076782)","('Energy_Management', 0.003699792083352804)","('Customer_Welfare', 0.003656976157799363)","(['Product Stewardship'], 0.9579578638076782)","('NON-ESG', 0.003699792083352804)","('NON-ESG', 0.003656976157799363)"
Line 29,"Beginning in 2007, we significantly changed the composition of our  portfolio of businesses, expanding our presence in the medical device industry, while divesting our other businesses.
","('Business_Model_Resilience', 0.4127880334854126)","('Product_Design_And_Lifecycle_Management', 0.11748934537172318)","('Supply_Chain_Management', 0.09025859832763672)","('NON-ESG', 0.4127880334854126)","('NON-ESG', 0.11748934537172318)","('NON-ESG', 0.09025859832763672)"
Line 30,"In 2011, we became exclusively a medical device company.
","('Product_Design_And_Lifecycle_Management', 0.6304776072502136)","('Customer_Welfare', 0.09793271869421005)","('Energy_Management', 0.04106508567929268)","(['Product Stewardship'], 0.6304776072502136)","('NON-ESG', 0.09793271869421005)","('NON-ESG', 0.04106508567929268)"
Line 31,"Since then, we have continued to expand our business through a combination of internal research and development, external partnerships and strategic acquisitions.
","('Business_Model_Resilience', 0.6969248652458191)","('Systemic_Risk_Management', 0.03928714990615845)","('Product_Design_And_Lifecycle_Management', 0.032998617738485336)","(['Codes of Business Conduct'], 0.6969248652458191)","('NON-ESG', 0.03928714990615845)","('NON-ESG', 0.032998617738485336)"
Line 32,"Teleflex at a Glance Major manufacturing operations in the  Czech Republic, Germany, Malaysia, Mexico, and the United StatesCompany Overview Our Major Brands ®2020 GLOBAL IMPACT REPORT Living our Values At Teleflex, our Core Values define our company, shaping  our corporate culture, guiding our business practices, and directing the way we interact with our stakeholders.
","('Product_Design_And_Lifecycle_Management', 0.4122523367404938)","('Business_Model_Resilience', 0.29904699325561523)","('Customer_Welfare', 0.03885506093502045)","('NON-ESG', 0.4122523367404938)","('NON-ESG', 0.29904699325561523)","('NON-ESG', 0.03885506093502045)"
Line 33,"Our Core Values revolve entirely around people – from our patients and healthcare professionals, to our employees and shareholders, to our suppliers and distributors, to the countless individuals who make up the communities we serve around the world.
","('Employee_Engagement_Inclusion_And_Diversity', 0.3755224347114563)","('Human_Rights_And_Community_Relations', 0.218256413936615)","('Employee_Health_And_Safety', 0.07413547486066818)","('NON-ESG', 0.3755224347114563)","('NON-ESG', 0.218256413936615)","('NON-ESG', 0.07413547486066818)"
Line 34,"Make it Fun Building TrustPeople People are at the center of  everything we do, and as a result, they are at the heart of our values.
","('Human_Rights_And_Community_Relations', 0.34605222940444946)","('Employee_Engagement_Inclusion_And_Diversity', 0.12175708264112473)","('Business_Ethics', 0.09089897572994232)","('NON-ESG', 0.34605222940444946)","('NON-ESG', 0.12175708264112473)","('NON-ESG', 0.09089897572994232)"
Line 35,"Our commitment to people encompasses being mindful of others and prioritizing respect in every interaction.
","('Human_Rights_And_Community_Relations', 0.7028835415840149)","('Business_Ethics', 0.04210702329874039)","('Employee_Health_And_Safety', 0.037216804921627045)","(['Community Relations'], 0.7028835415840149)","('NON-ESG', 0.04210702329874039)","('NON-ESG', 0.037216804921627045)"
Line 36,"Teleflex is a highly entrepreneurial  workplace, and much of our company's growth has come from this trait.
","('Employee_Engagement_Inclusion_And_Diversity', 0.5549412965774536)","('Business_Model_Resilience', 0.09685079008340836)","('Competitive_Behavior', 0.05173812806606293)","(['Human Capital Development'], 0.5549412965774536)","('NON-ESG', 0.09685079008340836)","('NON-ESG', 0.05173812806606293)"
Line 37,"We continuously encourage our people to find new and innovative ways to demonstrate their entrepreneurial spirit and add value to their jobs.We are committed to helping  our employees to find  fulfillment and enjoyment in  their jobs by achieving new  things, taking pride in their  work, and taking time out to  celebrate their successes.
","('Employee_Engagement_Inclusion_And_Diversity', 0.5643488168716431)","('Business_Model_Resilience', 0.06443922221660614)","('Human_Rights_And_Community_Relations', 0.061286479234695435)","(['Human Capital Development'], 0.5643488168716431)","('NON-ESG', 0.06443922221660614)","('NON-ESG', 0.061286479234695435)"
Line 38,"Establishing trust is an important  and continuous process that has  many different levels and meanings.
","('Business_Ethics', 0.6374915242195129)","('Competitive_Behavior', 0.05267321318387985)","('Data_Security', 0.029991528019309044)","(['Business Ethics'], 0.6374915242195129)","('NON-ESG', 0.05267321318387985)","('NON-ESG', 0.029991528019309044)"
Line 39,"Trust defines our relationships as  individuals, teams, and as a company.
","('Business_Ethics', 0.2809303104877472)","('Employee_Engagement_Inclusion_And_Diversity', 0.12348546087741852)","('Customer_Privacy', 0.10599667578935623)","('NON-ESG', 0.2809303104877472)","('NON-ESG', 0.12348546087741852)","('NON-ESG', 0.10599667578935623)"
Line 40,"Our employees trust us to give them  the tools that they need to succeed,  we trust them to be accountable,  and they trust one another to  create a positive work  environment.
","('Human_Rights_And_Community_Relations', 0.5162532329559326)","('Business_Ethics', 0.11610406637191772)","('Employee_Health_And_Safety', 0.04669817164540291)","(['Community Relations'], 0.5162532329559326)","('NON-ESG', 0.11610406637191772)","('NON-ESG', 0.04669817164540291)"
Line 41,"How we are Organized Teleflex has four business segments – the Americas (North  America and Latin America), EMEA (Europe, the Middle East and Africa), APAC (Asia Pacific), and OEM (Original Equipment Manufacturer and Development Services).
","('Business_Model_Resilience', 0.5998611450195312)","('Product_Design_And_Lifecycle_Management', 0.06305064260959625)","('Competitive_Behavior', 0.04977996274828911)","(['Codes of Business Conduct'], 0.5998611450195312)","('NON-ESG', 0.06305064260959625)","('NON-ESG', 0.04977996274828911)"
Line 42,"Each of our three geographic segments provides a comprehensive portfolio of medical technology products used by hospitals and healthcare providers.
","('Product_Design_And_Lifecycle_Management', 0.9168487787246704)","('Energy_Management', 0.018592890352010727)","('Customer_Welfare', 0.0074703274294734)","(['Product Stewardship'], 0.9168487787246704)","('NON-ESG', 0.018592890352010727)","('NON-ESG', 0.0074703274294734)"
Line 43,"However, certain of our products are more heavily concentrated within certain segments.
","('Product_Design_And_Lifecycle_Management', 0.892212986946106)","('Customer_Welfare', 0.022897928953170776)","('Selling_Practices_And_Product_Labeling', 0.019621483981609344)","(['Product Stewardship'], 0.892212986946106)","('NON-ESG', 0.022897928953170776)","('NON-ESG', 0.019621483981609344)"
Line 44,"For example, most of our interventional urology products are sold by our Americas segment and most of our urology drainage products are sold by our EMEA segment.Net Revenues by Re porting  Segment Americas 58% 23% 10% 9% Net Revenues by End MarketNet Revenues (2.2%) VarianceResearch and  Development 5.2% VarianceEurope,Middle East and Africa Asia Paciﬁc OEM Hospitals/Healthcare Providers 9%Medical Device Manufacturers 3%Home Care 88%17 18 19 20$ 2,146,$ 2,448,$ 2,595,$ 2,537,Adjusted Earnings Per Share (4.3%) Variance17 18 19 20$ 8.$ 9.$11.$ 10.17 18 19 20$ 426,$ 435,$437,$ 437,Net Cash Provided by Operating Activities 0% Variance17 18 19 20$ 84,$ 106,$ 113,$ 119,2020 GLOBAL IMPACT REPORT Financial Highlights From Continuing Operations (dollars in  millions, except per share data).
","('Customer_Welfare', 0.40453141927719116)","('Product_Design_And_Lifecycle_Management', 0.11917534470558167)","('Selling_Practices_And_Product_Labeling', 0.07426770031452179)","('NON-ESG', 0.40453141927719116)","('NON-ESG', 0.11917534470558167)","('NON-ESG', 0.07426770031452179)"
Line 45,"For example, most of our interventional urology products are sold by our Americas segment and most of our urology drainage products are sold by our EMEA segment.Net Revenues by Re porting  Segment Americas 58% 23% 10% 9% Net Revenues by End MarketNet Revenues (2.2%) VarianceResearch and  Development 5.2% VarianceEurope,Middle East and Africa Asia Paciﬁc OEM Hospitals/Healthcare Providers 9%Medical Device Manufacturers 3%Home Care 88%17 18 19 20$ 2,146,$ 2,448,$ 2,595,$ 2,537,Adjusted Earnings Per Share (4.3%) Variance17 18 19 20$ 8.$ 9.$11.$ 10.17 18 19 20$ 426,$ 435,$437,$ 437,Net Cash Provided by Operating Activities 0% Variance17 18 19 20$ 84,$ 106,$ 113,$ 119,2020 GLOBAL IMPACT REPORT Financial Highlights From Continuing Operations (dollars in  millions, except per share data).
","('Systemic_Risk_Management', 0.7899404168128967)","('Business_Model_Resilience', 0.06297420710325241)","('Supply_Chain_Management', 0.016364991664886475)","(['Risk & Crisis Management'], 0.7899404168128967)","('NON-ESG', 0.06297420710325241)","('NON-ESG', 0.016364991664886475)"
Line 46,"A table reconciling adjusted earnings per share to the most directly comparable GAAP measure can be found at the end of this Report.
","('Systemic_Risk_Management', 0.45930686593055725)","('Management_Of_Legal_And_Regulatory_Framework', 0.25455397367477417)","('Competitive_Behavior', 0.054667457938194275)","('NON-ESG', 0.45930686593055725)","('NON-ESG', 0.25455397367477417)","('NON-ESG', 0.054667457938194275)"
Line 47,"2020 GLOBAL IMPACT REPORT Our Products Our portfolio is diverse, with solutions in  the fields of vascular access, anesthesia, interventional cardiology and radiology, surgical, interventional urology, respiratory, 2  and urology.
","('Access_And_Affordability', 0.201777383685112)","('Employee_Health_And_Safety', 0.19982454180717468)","('Product_Design_And_Lifecycle_Management', 0.09458616375923157)","('NON-ESG', 0.201777383685112)","('NON-ESG', 0.19982454180717468)","('NON-ESG', 0.09458616375923157)"
Line 48,"Our products are designed to enhance clinical benefits, improve patient and provider safety, and reduce total procedural costs.
","('Product_Quality_And_Safety', 0.8652031421661377)","('Product_Design_And_Lifecycle_Management', 0.02145783230662346)","('Selling_Practices_And_Product_Labeling', 0.016847742721438408)","(['Product Quality & Recall Management'], 0.8652031421661377)","('NON-ESG', 0.02145783230662346)","('NON-ESG', 0.016847742721438408)"
Line 49,"We primarily design, develop, manufacture, and supply single-use medical devices used by hospitals and healthcare providers for common diagnostic and therapeutic procedures in critical care and surgical applications.
","('Product_Design_And_Lifecycle_Management', 0.5429818034172058)","('Customer_Welfare', 0.11605887115001678)","('Energy_Management', 0.06549473106861115)","(['Product Stewardship'], 0.5429818034172058)","('NON-ESG', 0.11605887115001678)","('NON-ESG', 0.06549473106861115)"
Line 50,"Vascular Access  Our vascular access product category includes  devices that facilitate a variety of critical care therapies and other applications with a focus on helping reduce vascular-related complications.
","('Access_And_Affordability', 0.3208797574043274)","('Employee_Health_And_Safety', 0.15687282383441925)","('Customer_Welfare', 0.08228519558906555)","('NON-ESG', 0.3208797574043274)","('NON-ESG', 0.15687282383441925)","('NON-ESG', 0.08228519558906555)"
