,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"To ensure a  simplistic and fun approach that everyone  could participate in, we used the theme  of ‘Planting with Purpose’ to engage and  educate our employees about the critical  role pollinators play in a sustainable planet.
","('Ecological_Impacts', 0.5745240449905396)","('Business_Model_Resilience', 0.0680687353014946)","('Human_Rights_And_Community_Relations', 0.0614420548081398)","(['Natural Capital'], 0.5745240449905396)","('NON-ESG', 0.0680687353014946)","('NON-ESG', 0.0614420548081398)"
Line 12,"Our employees embraced this theme and  held planting and other sustainability events  to support our environment as well as  educate each other on the impact we have  on the planet.
","('Human_Rights_And_Community_Relations', 0.5319558382034302)","('Ecological_Impacts', 0.11496984213590622)","('Business_Model_Resilience', 0.06142536178231239)","(['Community Relations'], 0.5319558382034302)","('NON-ESG', 0.11496984213590622)","('NON-ESG', 0.06142536178231239)"
Line 13,"Working together, we can all  make a difference.
","('Human_Rights_And_Community_Relations', 0.3930894136428833)","('Employee_Engagement_Inclusion_And_Diversity', 0.1078282818198204)","('Business_Model_Resilience', 0.08140357583761215)","('NON-ESG', 0.3930894136428833)","('NON-ESG', 0.1078282818198204)","('NON-ESG', 0.08140357583761215)"
Line 14,"Our actions across all of Teleflex, including  the medical devices we produce, are  carried out in support of our Core Values and mission.
","('Product_Design_And_Lifecycle_Management', 0.2808075547218323)","('Human_Rights_And_Community_Relations', 0.10258819162845612)","('Customer_Privacy', 0.07438843697309494)","('NON-ESG', 0.2808075547218323)","('NON-ESG', 0.10258819162845612)","('NON-ESG', 0.07438843697309494)"
Line 15,"We continue to make an  impact through the work of The Teleflex  Foundation and our Humanitarian Donations  Program.
","('Human_Rights_And_Community_Relations', 0.37713971734046936)","('Access_And_Affordability', 0.14571475982666016)","('Critical_Incident_Risk_Management', 0.10854262858629227)","('NON-ESG', 0.37713971734046936)","('NON-ESG', 0.14571475982666016)","('NON-ESG', 0.10854262858629227)"
Line 16,"Teleflex ensures compliance with  all applicable laws and regulations and  is committed to the protection of human  health and environmental regulations.
","('Ecological_Impacts', 0.6591248512268066)","('Management_Of_Legal_And_Regulatory_Framework', 0.12838473916053772)","('Human_Rights_And_Community_Relations', 0.05498271435499191)","(['Natural Capital'], 0.6591248512268066)","('NON-ESG', 0.12838473916053772)","('NON-ESG', 0.05498271435499191)"
Line 17,"You  can learn more about these programs and  achievements in the pages that follow.
","('Competitive_Behavior', 0.17395342886447906)","('Employee_Engagement_Inclusion_And_Diversity', 0.17078644037246704)","('Management_Of_Legal_And_Regulatory_Framework', 0.1368180811405182)","('NON-ESG', 0.17395342886447906)","('NON-ESG', 0.17078644037246704)","('NON-ESG', 0.1368180811405182)"
Line 18,"I could not be more proud to be a part of  Teleflex and the difference we make each  day.
","('Business_Model_Resilience', 0.27206024527549744)","('Employee_Engagement_Inclusion_And_Diversity', 0.1292286515235901)","('Product_Design_And_Lifecycle_Management', 0.08530803769826889)","('NON-ESG', 0.27206024527549744)","('NON-ESG', 0.1292286515235901)","('NON-ESG', 0.08530803769826889)"
Line 19,"Thank you to all of our employees for  the tremendous efforts they made in 2019  and their ongoing commitment to build an  even brighter future and ‘JOIN IN’ to help  those around them.
","('Human_Rights_And_Community_Relations', 0.5288232564926147)","('Access_And_Affordability', 0.09700143337249756)","('Employee_Engagement_Inclusion_And_Diversity', 0.06584445387125015)","(['Community Relations'], 0.5288232564926147)","('NON-ESG', 0.09700143337249756)","('NON-ESG', 0.06584445387125015)"
Line 20,"Teleflex is a global provider of medical technologies designed to improve the health and quality  of people’s lives.
","('Employee_Health_And_Safety', 0.8586865663528442)","('Access_And_Affordability', 0.03416603058576584)","('Critical_Incident_Risk_Management', 0.017645103856921196)","(['Operational Eco-Efficiency'], 0.8586865663528442)","('NON-ESG', 0.03416603058576584)","('NON-ESG', 0.017645103856921196)"
Line 21,"We apply purpose-driven innovation – a relentless pursuit of identifying unmet  clinical needs to benefit patients and healthcare providers.
","('Access_And_Affordability', 0.5255067348480225)","('Customer_Welfare', 0.08024177700281143)","('Critical_Incident_Risk_Management', 0.043908439576625824)","(['Health Outcome Contribution'], 0.5255067348480225)","('NON-ESG', 0.08024177700281143)","('NON-ESG', 0.043908439576625824)"
Line 22,"Our portfolio is diverse, with solutions  in the fields of vascular and interventional access, surgical, anaesthesia, cardiac care, urology,  emergency medicine and respiratory care.
","('Employee_Health_And_Safety', 0.40430328249931335)","('Critical_Incident_Risk_Management', 0.16700884699821472)","('Access_And_Affordability', 0.15885691344738007)","('NON-ESG', 0.40430328249931335)","('NON-ESG', 0.16700884699821472)","('NON-ESG', 0.15885691344738007)"
Line 23,"Teleflex employees worldwide are united in the  understanding that what we do every day makes a difference.
","('Human_Rights_And_Community_Relations', 0.2006266564130783)","('Business_Model_Resilience', 0.13211408257484436)","('Director_Removal', 0.0977376252412796)","('NON-ESG', 0.2006266564130783)","('NON-ESG', 0.13211408257484436)","('NON-ESG', 0.0977376252412796)"
Line 24,"• Focus on people through professional  development and employee programs  centered on health, well-being,  inclusion and safety; • Enhance our humanitarian aid and  medical grants process to ensure a  more effective approach; • Encourage and provide volunteer  opportunities in support of our local  communities;• Seek out and implement  environmentally sound operational  practices aligned to our Zero Harm  vision; • Ensure responsibility remains a driving  factor in our corporate governance,  continuing to observe strong business  ethics grounded in morality and  compliance while mitigating risks.ABOUT TELEFLEX AT TELEFLEX WE ARE COMMITTED TO 04 | Our Promise6Our Core Values and behaviors are an integral part of our culture in Teleflex.
","('Employee_Health_And_Safety', 0.7548392415046692)","('Access_And_Affordability', 0.09202813357114792)","('Human_Rights_And_Community_Relations', 0.044924959540367126)","(['Operational Eco-Efficiency'], 0.7548392415046692)","('NON-ESG', 0.09202813357114792)","('NON-ESG', 0.044924959540367126)"
Line 25,"• Focus on people through professional  development and employee programs  centered on health, well-being,  inclusion and safety; • Enhance our humanitarian aid and  medical grants process to ensure a  more effective approach; • Encourage and provide volunteer  opportunities in support of our local  communities;• Seek out and implement  environmentally sound operational  practices aligned to our Zero Harm  vision; • Ensure responsibility remains a driving  factor in our corporate governance,  continuing to observe strong business  ethics grounded in morality and  compliance while mitigating risks.ABOUT TELEFLEX AT TELEFLEX WE ARE COMMITTED TO 04 | Our Promise6Our Core Values and behaviors are an integral part of our culture in Teleflex.
","('Business_Ethics', 0.9706918001174927)","('Management_Of_Legal_And_Regulatory_Framework', 0.0025040602777153254)","('Product_Quality_And_Safety', 0.0022928619291633368)","(['Business Ethics'], 0.9706918001174927)","('NON-ESG', 0.0025040602777153254)","('NON-ESG', 0.0022928619291633368)"
Line 26,"Our various  voluntary employee-driven groups such as our JOIN Act with Purpose, ONE Teleflex and  other initiatives enhance our employee engagement by organizing various initiatives and  events throughout the year.
","('Employee_Engagement_Inclusion_And_Diversity', 0.4586913585662842)","('Employee_Health_And_Safety', 0.18947811424732208)","('Labor_Practices', 0.10359316319227219)","('NON-ESG', 0.4586913585662842)","('NON-ESG', 0.18947811424732208)","('NON-ESG', 0.10359316319227219)"
Line 27,"This allows employees and their families the opportunity to  socialize and interact with each other outside of their typical working day.
","('Employee_Engagement_Inclusion_And_Diversity', 0.33731719851493835)","('Employee_Health_And_Safety', 0.14313797652721405)","('Labor_Practices', 0.14026235044002533)","('NON-ESG', 0.33731719851493835)","('NON-ESG', 0.14313797652721405)","('NON-ESG', 0.14026235044002533)"
Line 28,"Our Senior Leadership team are imperative in driving our culture of engagement and our  Core Values.
","('Employee_Engagement_Inclusion_And_Diversity', 0.5747044682502747)","('Business_Model_Resilience', 0.08572103828191757)","('Human_Rights_And_Community_Relations', 0.07861126959323883)","(['Human Capital Development'], 0.5747044682502747)","('NON-ESG', 0.08572103828191757)","('NON-ESG', 0.07861126959323883)"
Line 29,"The fact that we have an open-door policy means that all senior individuals in  the organization are easily accessible to all employees.
","('Employee_Engagement_Inclusion_And_Diversity', 0.33217838406562805)","('Labor_Practices', 0.12202520668506622)","('Access_And_Affordability', 0.10127923637628555)","('NON-ESG', 0.33217838406562805)","('NON-ESG', 0.12202520668506622)","('NON-ESG', 0.10127923637628555)"
Line 30,"This greatly assists us in driving a  culture of open communication and engagement that is in line with our Core Values.CULTURE AND CORE VALUES 05 | Our Promise JOIN - our employee-driven initiative  continues to be an invitation to join in  and act with purpose.
","('Employee_Engagement_Inclusion_And_Diversity', 0.6506754159927368)","('Human_Rights_And_Community_Relations', 0.12521463632583618)","('Employee_Health_And_Safety', 0.02323853224515915)","(['Human Capital Development'], 0.6506754159927368)","('NON-ESG', 0.12521463632583618)","('NON-ESG', 0.02323853224515915)"
Line 31,"At Teleflex, we are  united by a common sense of purpose  that what we do every day makes a  difference.
","('Human_Rights_And_Community_Relations', 0.1859244555234909)","('Business_Model_Resilience', 0.151203915476799)","('Employee_Engagement_Inclusion_And_Diversity', 0.07621090114116669)","('NON-ESG', 0.1859244555234909)","('NON-ESG', 0.151203915476799)","('NON-ESG', 0.07621090114116669)"
Line 32,"Dedicated and committed to supporting  local charities and causes that are close  to our hearts, the stories shared by our  employees highlight how taking part in  worthwhile events also creates a greater  sense of meaning and purpose.
","('Human_Rights_And_Community_Relations', 0.7655142545700073)","('Access_And_Affordability', 0.08556607365608215)","('Management_Of_Legal_And_Regulatory_Framework', 0.021961243823170662)","(['Community Relations'], 0.7655142545700073)","('NON-ESG', 0.08556607365608215)","('NON-ESG', 0.021961243823170662)"
Line 33,"JOIN Act with Purpose is supported by  four pillars: Community, Humanitarian  Aid, Environment and Business with  Sustainability as the common thread that  runs through each of the pillars.
","('Human_Rights_And_Community_Relations', 0.8236682415008545)","('Access_And_Affordability', 0.029814904555678368)","('Critical_Incident_Risk_Management', 0.022287115454673767)","(['Community Relations'], 0.8236682415008545)","('NON-ESG', 0.029814904555678368)","('NON-ESG', 0.022287115454673767)"
Line 34,"As we continue on our journey ahead, it  is exciting to see how our volunteering  efforts are continuously evolving,  demonstrating the generosity of the  human spirit, inspiring each other along  the way to make the world a better place.
","('Human_Rights_And_Community_Relations', 0.48679035902023315)","('Employee_Health_And_Safety', 0.11103315651416779)","('Employee_Engagement_Inclusion_And_Diversity', 0.08563300222158432)","('NON-ESG', 0.48679035902023315)","('NON-ESG', 0.11103315651416779)","('NON-ESG', 0.08563300222158432)"
Line 35,"Employees at Teleflex continue to  embrace sustainability throughout the  business with a growing appetite to take  action and improve our impact on the  environment.Under the JOIN umbrella, employees  have been joining in and giving back to  those who need it the most.
","('Human_Rights_And_Community_Relations', 0.6419649124145508)","('Ecological_Impacts', 0.14795991778373718)","('Access_And_Affordability', 0.025283191353082657)","(['Community Relations'], 0.6419649124145508)","('NON-ESG', 0.14795991778373718)","('NON-ESG', 0.025283191353082657)"
Line 36,"These acts of  kindness continue to inspire those around  us, and really demonstrate how our  employees are living our Core Values, the  foundation of how we conduct ourselves  throughout Teleflex.
","('Business_Ethics', 0.22688840329647064)","('Human_Rights_And_Community_Relations', 0.21428322792053223)","('Employee_Health_And_Safety', 0.1248529851436615)","('NON-ESG', 0.22688840329647064)","('NON-ESG', 0.21428322792053223)","('NON-ESG', 0.1248529851436615)"
Line 37,"JOIN reminds each and every one of us  that we each hold the power to make  a significant contribution and positive  impact in the world.JOIN ACT WITH PURPOSE  - OUR JOURNEY SO FAR 06 | Our PromiseGlobal JOIN Impact Report Our People 07 | Our PeopleVOLUNTEERING IN VESNOVA AN UNFORGETTABLE EXPERIENCE JOIN and Teleflex Academy launch an Interpersonal Development Skills program As part of Teleflex JOIN Act with  Purpose, 11 employees were given  a once-in-a-lifetime opportunity  in November 2019 sponsored by  Chernobyl Children International  (CCI).
","('Employee_Engagement_Inclusion_And_Diversity', 0.6815951466560364)","('Human_Rights_And_Community_Relations', 0.07018671184778214)","('Employee_Health_And_Safety', 0.05830027908086777)","(['Human Capital Development'], 0.6815951466560364)","('NON-ESG', 0.07018671184778214)","('NON-ESG', 0.05830027908086777)"
Line 38,"JOIN reminds each and every one of us  that we each hold the power to make  a significant contribution and positive  impact in the world.JOIN ACT WITH PURPOSE  - OUR JOURNEY SO FAR 06 | Our PromiseGlobal JOIN Impact Report Our People 07 | Our PeopleVOLUNTEERING IN VESNOVA AN UNFORGETTABLE EXPERIENCE JOIN and Teleflex Academy launch an Interpersonal Development Skills program As part of Teleflex JOIN Act with  Purpose, 11 employees were given  a once-in-a-lifetime opportunity  in November 2019 sponsored by  Chernobyl Children International  (CCI).
","('Supply_Chain_Management', 0.11721041798591614)","('GHG_Emissions', 0.11279990524053574)","('Waste_And_Hazardous_Materials_Management', 0.09111036360263824)","('NON-ESG', 0.11721041798591614)","('NON-ESG', 0.11279990524053574)","('NON-ESG', 0.09111036360263824)"
Line 39,"They travelled from all over the  world to spend a week volunteering  in a children’s orphanage in Vesnova,  Belarus where children affected by the  1986 Chernobyl nuclear disaster live.
","('Critical_Incident_Risk_Management', 0.6304439306259155)","('Employee_Health_And_Safety', 0.1574689745903015)","('Access_And_Affordability', 0.04626647010445595)","(['Risk & Crisis Management'], 0.6304439306259155)","('NON-ESG', 0.1574689745903015)","('NON-ESG', 0.04626647010445595)"
Line 40,"Working in the medical device industry  we feel a sense of satisfaction every day  that the work we do is improving lives.
","('Employee_Health_And_Safety', 0.41988110542297363)","('Product_Design_And_Lifecycle_Management', 0.1479678452014923)","('Human_Rights_And_Community_Relations', 0.08206388354301453)","('NON-ESG', 0.41988110542297363)","('NON-ESG', 0.1479678452014923)","('NON-ESG', 0.08206388354301453)"
Line 41,"The trip proved to be an altogether  unique and more direct way of touching  the lives of those most in need.
","('Access_And_Affordability', 0.5527921915054321)","('Employee_Health_And_Safety', 0.11119992285966873)","('Human_Rights_And_Community_Relations', 0.07863069325685501)","(['Health Outcome Contribution'], 0.5527921915054321)","('NON-ESG', 0.11119992285966873)","('NON-ESG', 0.07863069325685501)"
Line 42,"After a series of vaccinations,  psychometric assessments, vetting, and  questionnaires, the team assembled in the Amsterdam airport on November  18, 2019.
","('Employee_Health_And_Safety', 0.25589942932128906)","('Access_And_Affordability', 0.1948864758014679)","('Critical_Incident_Risk_Management', 0.0853009894490242)","('NON-ESG', 0.25589942932128906)","('NON-ESG', 0.1948864758014679)","('NON-ESG', 0.0853009894490242)"
Line 43,"Although many of them had  never met, an immediate bond and  chemistry formed within the team.
","('Employee_Engagement_Inclusion_And_Diversity', 0.21793492138385773)","('Director_Removal', 0.1844000369310379)","('Business_Model_Resilience', 0.10719604045152664)","('NON-ESG', 0.21793492138385773)","('NON-ESG', 0.1844000369310379)","('NON-ESG', 0.10719604045152664)"
Line 44,"While they had seen images of the  orphanage and had been told of the  conditions that affected the children,  this was going to be a completely new  experience.
","('Access_And_Affordability', 0.5791677832603455)","('Employee_Health_And_Safety', 0.09605465084314346)","('Human_Rights_And_Community_Relations', 0.07536875456571579)","(['Health Outcome Contribution'], 0.5791677832603455)","('NON-ESG', 0.09605465084314346)","('NON-ESG', 0.07536875456571579)"
Line 45,"They all shared the tension  of not knowing what to expect.
","('Systemic_Risk_Management', 0.1846066117286682)","('Competitive_Behavior', 0.16853035986423492)","('Business_Ethics', 0.16657628118991852)","('NON-ESG', 0.1846066117286682)","('NON-ESG', 0.16853035986423492)","('NON-ESG', 0.16657628118991852)"
Line 46,"The typical day began at 7:00 AM.
","('Labor_Practices', 0.11210212111473083)","('Business_Model_Resilience', 0.09881369024515152)","('Physical_Impacts_Of_Climate_Change', 0.07465921342372894)","('NON-ESG', 0.11210212111473083)","('NON-ESG', 0.09881369024515152)","('NON-ESG', 0.07465921342372894)"
Line 47,"The team helped feed the children in  two of the units where the children  were severely disabled and unable to  feed themselves.
","('Access_And_Affordability', 0.8600003719329834)","('Employee_Health_And_Safety', 0.028473379090428352)","('Critical_Incident_Risk_Management', 0.01298170443624258)","(['Health Outcome Contribution'], 0.8600003719329834)","('NON-ESG', 0.028473379090428352)","('NON-ESG', 0.01298170443624258)"
Line 48,"After this they spent  time either helping bathe / change the  children or just spent time with them in  the dayroom.
","('Access_And_Affordability', 0.7091264128684998)","('Employee_Health_And_Safety', 0.06938154995441437)","('Critical_Incident_Risk_Management', 0.025343941524624825)","(['Health Outcome Contribution'], 0.7091264128684998)","('NON-ESG', 0.06938154995441437)","('NON-ESG', 0.025343941524624825)"
Line 49,"The team also visited children in the  other units.
","('Access_And_Affordability', 0.8196666836738586)","('Employee_Health_And_Safety', 0.0401327982544899)","('Critical_Incident_Risk_Management', 0.017767256125807762)","(['Health Outcome Contribution'], 0.8196666836738586)","('NON-ESG', 0.0401327982544899)","('NON-ESG', 0.017767256125807762)"
Line 50,"Some of the less disabled  children partake in workshops that  include painting, woodwork, arts  and crafts, knitting, and more.
","('Access_And_Affordability', 0.3354710638523102)","('Employee_Health_And_Safety', 0.1701733022928238)","('Employee_Engagement_Inclusion_And_Diversity', 0.15497732162475586)","('NON-ESG', 0.3354710638523102)","('NON-ESG', 0.1701733022928238)","('NON-ESG', 0.15497732162475586)"
Line 51,"The  remainder of the day consisted of  feeding lunch and dinner to the  children as well as visiting the  children’s sensory room.
","('Access_And_Affordability', 0.6620110273361206)","('Employee_Health_And_Safety', 0.03809673711657524)","('Customer_Welfare', 0.0355181060731411)","(['Health Outcome Contribution'], 0.6620110273361206)","('NON-ESG', 0.03809673711657524)","('NON-ESG', 0.0355181060731411)"
Line 52,"Reflective sessions would soon  become an important part of the trip.
","('Access_And_Affordability', 0.24936535954475403)","('Employee_Engagement_Inclusion_And_Diversity', 0.2027827352285385)","('Business_Ethics', 0.06033909693360329)","('NON-ESG', 0.24936535954475403)","('NON-ESG', 0.2027827352285385)","('NON-ESG', 0.06033909693360329)"
Line 53,"As emotions ran high among the  participants given the experiences they  had, these sessions allowed everybody  to share their highs and lows from each  day and recalibrate their emotions for  the following day.
","('Employee_Health_And_Safety', 0.3616829812526703)","('Systemic_Risk_Management', 0.06421806663274765)","('Human_Rights_And_Community_Relations', 0.055817123502492905)","('NON-ESG', 0.3616829812526703)","('NON-ESG', 0.06421806663274765)","('NON-ESG', 0.055817123502492905)"
Line 54,"There were many unforgettable  moments on the trip and every possible  emotion experienced.
","('Employee_Health_And_Safety', 0.17302989959716797)","('Customer_Privacy', 0.08953731507062912)","('Supply_Chain_Management', 0.07122913002967834)","('NON-ESG', 0.17302989959716797)","('NON-ESG', 0.08953731507062912)","('NON-ESG', 0.07122913002967834)"
Line 55,"The team felt  hope in seeing the homes CCI has built  outside of the orphanage that gives the  children the potential for a real future  and live independently, and pride in  being the first corporate group to be  involved in such an initiative.
","('Access_And_Affordability', 0.8870764970779419)","('Employee_Health_And_Safety', 0.012181376107037067)","('Human_Rights_And_Community_Relations', 0.011564147658646107)","(['Health Outcome Contribution'], 0.8870764970779419)","('NON-ESG', 0.012181376107037067)","('NON-ESG', 0.011564147658646107)"
Line 56,"CCI is now working to help the 3rd  generation of people suffering from  the effects of the Chernobyl nuclear  disaster.
","('Critical_Incident_Risk_Management', 0.7704145312309265)","('Employee_Health_And_Safety', 0.09824485331773758)","('Air_Quality', 0.014138261787593365)","(['Risk & Crisis Management'], 0.7704145312309265)","('NON-ESG', 0.09824485331773758)","('NON-ESG', 0.014138261787593365)"
Line 57,"08 | Our People JOIN VOLUNTEERING WEEK  Teleflex Morrisville - Making a difference where it counts! Team Teleflex Morrisville volunteered for a second  year running as part of JOIN Volunteering Week  2019.
","('Human_Rights_And_Community_Relations', 0.36477258801460266)","('Employee_Health_And_Safety', 0.25505584478378296)","('Employee_Engagement_Inclusion_And_Diversity', 0.08328897505998611)","('NON-ESG', 0.36477258801460266)","('NON-ESG', 0.25505584478378296)","('NON-ESG', 0.08328897505998611)"
Line 58,"Thanks to the collective efforts of our 231  volunteers, our employees devoted their time  between some worthwhile charities including  Ronald McDonald House, Raleigh Food Bank,  Goodwill Community Farm, Woodland Terrace  Senior Living Community and Habitat for Humanity.
","('Access_And_Affordability', 0.7406885623931885)","('Human_Rights_And_Community_Relations', 0.09122394770383835)","('Employee_Health_And_Safety', 0.018746238201856613)","(['Health Outcome Contribution'], 0.7406885623931885)","('NON-ESG', 0.09122394770383835)","('NON-ESG', 0.018746238201856613)"
Line 59,"At Ronald McDonald House, our team of volunteers  cooked and served food to families daily, which  included meal planning, cooking and serving the  meals and making sure to clean up afterwards.
","('Customer_Welfare', 0.4205327033996582)","('Selling_Practices_And_Product_Labeling', 0.13935741782188416)","('Access_And_Affordability', 0.07429245859384537)","('NON-ESG', 0.4205327033996582)","('NON-ESG', 0.13935741782188416)","('NON-ESG', 0.07429245859384537)"
Line 60,"Team Teleflex Morrisville also spent time at the  Raleigh Food Bank.
","('Business_Model_Resilience', 0.21156930923461914)","('Customer_Welfare', 0.16674405336380005)","('Competitive_Behavior', 0.0861700251698494)","('NON-ESG', 0.21156930923461914)","('NON-ESG', 0.16674405336380005)","('NON-ESG', 0.0861700251698494)"
Line 61,"The team worked incredibly  hard to assemble meal boxes for the elderly where  their efforts made a tremendous impact as they  sorted and packaged produce, frozen meat and  non-perishable food into manageable meal boxes  suitable for the elderly people in their community.Goodwill Community Farm donates their local  produce to local charities and those in need.
","('Customer_Welfare', 0.3761741816997528)","('Access_And_Affordability', 0.19179512560367584)","('Selling_Practices_And_Product_Labeling', 0.1271364539861679)","('NON-ESG', 0.3761741816997528)","('NON-ESG', 0.19179512560367584)","('NON-ESG', 0.1271364539861679)"
Line 62,"As part  of JOIN Volunteering week, our volunteers joined  together to help de-weed their crops, harvest sweet  potatoes and plant collards.
","('Management_Of_Legal_And_Regulatory_Framework', 0.17014066874980927)","('Access_And_Affordability', 0.14307142794132233)","('Labor_Practices', 0.13566845655441284)","('NON-ESG', 0.17014066874980927)","('NON-ESG', 0.14307142794132233)","('NON-ESG', 0.13566845655441284)"
Line 63,"Other Teleflex volunteers visited Woodland Terrace  Senior Living Community where they assisted with  the residents in bingo, took part in board games and  fun dancing exercises.
","('Access_And_Affordability', 0.4335216283798218)","('Employee_Engagement_Inclusion_And_Diversity', 0.10791933536529541)","('Employee_Health_And_Safety', 0.062031056731939316)","('NON-ESG', 0.4335216283798218)","('NON-ESG', 0.10791933536529541)","('NON-ESG', 0.062031056731939316)"
