,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 14,"Assured data is marked as such in the Data summary , and a copy of the Assurance Statement provides details of the assurance scope, standards used, work undertaken and conclusions.","('Management_Of_Legal_And_Regulatory_Framework', 0.6694107055664062)","('Business_Ethics', 0.07463452965021133)","('Product_Quality_And_Safety', 0.07120714336633682)","([], 0.6694107055664062)","('NON-ESG', 0.07463452965021133)","('NON-ESG', 0.07120714336633682)"
Line 15,"For questions or comments regarding this report or Thermo Fishers CSR approach, please contact us at responsibility@thermofisher.com .","('Management_Of_Legal_And_Regulatory_Framework', 0.671217143535614)","('Human_Rights_And_Community_Relations', 0.09483962506055832)","('Business_Ethics', 0.03751850873231888)","([], 0.671217143535614)","('NON-ESG', 0.09483962506055832)","('NON-ESG', 0.03751850873231888)"
Line 16,2021 Corporate Social Responsibility Report thermofisher.com/csrLetter from our CEO Marc N.,"('Human_Rights_And_Community_Relations', 0.7683297395706177)","('Business_Model_Resilience', 0.05181311443448067)","('Access_And_Affordability', 0.01601671427488327)","([], 0.7683297395706177)","('NON-ESG', 0.05181311443448067)","('NON-ESG', 0.01601671427488327)"
Line 17,"Casper Chairman, President and CEOAt Thermo Fisher, everything we do is driven by our Mission to enable our customers to make the world healthier, cleaner and safer.","('Product_Design_And_Lifecycle_Management', 0.6458600163459778)","('Product_Quality_And_Safety', 0.13131238520145416)","('Customer_Welfare', 0.045268863439559937)","([], 0.6458600163459778)","('NON-ESG', 0.13131238520145416)","('NON-ESG', 0.045268863439559937)"
Line 18,"It is our purposethe heart of who we are as a Companyand it inspires our more than 100,000 colleagues to bring their best every day.","('Human_Rights_And_Community_Relations', 0.1864347904920578)","('Employee_Engagement_Inclusion_And_Diversity', 0.17597393691539764)","('Product_Design_And_Lifecycle_Management', 0.08346934616565704)","('NON-ESG', 0.1864347904920578)","('NON-ESG', 0.17597393691539764)","('NON-ESG', 0.08346934616565704)"
Line 19,"As the world leader in serving science, we know we are here to help make the world a better place.","('Access_And_Affordability', 0.21552777290344238)","('Business_Model_Resilience', 0.16118519008159637)","('Product_Design_And_Lifecycle_Management', 0.09015928953886032)","('NON-ESG', 0.21552777290344238)","('NON-ESG', 0.16118519008159637)","('NON-ESG', 0.09015928953886032)"
Line 20,"Im very proud of the way we delivered on that responsibility in 2021, and Im deeply grateful to our global team for making it possible because of the importance of the work we do every day.","('Human_Rights_And_Community_Relations', 0.4187874495983124)","('Employee_Health_And_Safety', 0.10110645741224289)","('Employee_Engagement_Inclusion_And_Diversity', 0.0648840144276619)","('NON-ESG', 0.4187874495983124)","('NON-ESG', 0.10110645741224289)","('NON-ESG', 0.0648840144276619)"
Line 21,"As we help our customers diagnose diseases, develop new treatments, protect our planet and keep people safe, were committed to conducting our business the right way.","('Employee_Health_And_Safety', 0.5310903787612915)","('Access_And_Affordability', 0.08782346546649933)","('Product_Quality_And_Safety', 0.05096376687288284)","([], 0.5310903787612915)","('NON-ESG', 0.08782346546649933)","('NON-ESG', 0.05096376687288284)"
Line 22,One important aspect of this lies in creating a great work environment for our colleagues.,"('Employee_Health_And_Safety', 0.3587033450603485)","('Employee_Engagement_Inclusion_And_Diversity', 0.11872091889381409)","('Human_Rights_And_Community_Relations', 0.11131922900676727)","('NON-ESG', 0.3587033450603485)","('NON-ESG', 0.11872091889381409)","('NON-ESG', 0.11131922900676727)"
Line 23,We continue to build a vibrant and inclusive culture that embraces unique perspectives and inspires our team members to achieve their full potential.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9366120100021362)","('Human_Rights_And_Community_Relations', 0.009572233073413372)","('Employee_Health_And_Safety', 0.005564963445067406)","(['Talent Attraction & Retention'], 0.9366120100021362)","('NON-ESG', 0.009572233073413372)","('NON-ESG', 0.005564963445067406)"
Line 24,Im proud that Thermo Fisher is included on Forbes list of the Worlds Top Female-Friendly Companies and that weve received a 100% ranking for LGBTQ+ workplace equality from the Human Rights Campaign for the seventh consecutive year.,"('Employee_Engagement_Inclusion_And_Diversity', 0.7999032139778137)","('Human_Rights_And_Community_Relations', 0.05012044683098793)","('Employee_Health_And_Safety', 0.04242571443319321)","(['Talent Attraction & Retention'], 0.7999032139778137)","('NON-ESG', 0.05012044683098793)","('NON-ESG', 0.04242571443319321)"
Line 25,"And once again, Fortune has named us one of the Worlds Most Admired Companies.","('Business_Model_Resilience', 0.3290846645832062)","('Systemic_Risk_Management', 0.21147015690803528)","('Director_Removal', 0.06170490384101868)","('NON-ESG', 0.3290846645832062)","('NON-ESG', 0.21147015690803528)","('NON-ESG', 0.06170490384101868)"
Line 26,"Yet, the truest test of our culture is the feedback we receive from our own team, and one way we gather it is through our annual Employee Involvement Survey (EIS).","('Employee_Engagement_Inclusion_And_Diversity', 0.811091959476471)","('Employee_Health_And_Safety', 0.030076146125793457)","('Labor_Practices', 0.019917944446206093)","(['Talent Attraction & Retention'], 0.811091959476471)","('NON-ESG', 0.030076146125793457)","('NON-ESG', 0.019917944446206093)"
Line 27,"Our 2021 results were our best yet and told us that our colleagues feel very proud of what we do, have confidence in our leadership, are deeply engaged and feel that we create an inclusive environment.","('Employee_Engagement_Inclusion_And_Diversity', 0.7934637069702148)","('Human_Rights_And_Community_Relations', 0.045970432460308075)","('Business_Model_Resilience', 0.019914481788873672)","(['Talent Attraction & Retention'], 0.7934637069702148)","('NON-ESG', 0.045970432460308075)","('NON-ESG', 0.019914481788873672)"
Line 28,"Of course, theres always more we can do, and well continue to make Thermo Fisher an even better place to work.","('Competitive_Behavior', 0.24783165752887726)","('Business_Model_Resilience', 0.11130248755216599)","('Systemic_Risk_Management', 0.10645294934511185)","('NON-ESG', 0.24783165752887726)","('NON-ESG', 0.11130248755216599)","('NON-ESG', 0.10645294934511185)"
Line 29,One of the most wonderful attributes of our Thermo Fisher family is our colleagues passion for making a difference in their communities.,"('Human_Rights_And_Community_Relations', 0.6736490726470947)","('Employee_Engagement_Inclusion_And_Diversity', 0.11570073664188385)","('Employee_Health_And_Safety', 0.03698763623833656)","([], 0.6736490726470947)","('NON-ESG', 0.11570073664188385)","('NON-ESG', 0.03698763623833656)"
Line 30,"In 2021, we collectively supported more than 100,000 students through our corporate science, technology, engineering and math (STEM) programs and colleague-led Community Action Councils (CACs).","('Access_And_Affordability', 0.3197553753852844)","('Employee_Engagement_Inclusion_And_Diversity', 0.2695629894733429)","('Human_Rights_And_Community_Relations', 0.09816114604473114)","('NON-ESG', 0.3197553753852844)","('NON-ESG', 0.2695629894733429)","('NON-ESG', 0.09816114604473114)"
Line 31,"We also continued to invest in our Foundation for Science, which amplifies our longstanding support for STEM education access.","('Access_And_Affordability', 0.688176155090332)","('Employee_Engagement_Inclusion_And_Diversity', 0.08795483410358429)","('Customer_Welfare', 0.02282853052020073)","([], 0.688176155090332)","('NON-ESG', 0.08795483410358429)","('NON-ESG', 0.02282853052020073)"
Line 32,"Through the Just Project, we extended our support of free COVID-19 testing at historically Black colleges and universities (HBCUs).","('Employee_Engagement_Inclusion_And_Diversity', 0.4389806091785431)","('Access_And_Affordability', 0.0975130945444107)","('Product_Quality_And_Safety', 0.06444420665502548)","('NON-ESG', 0.4389806091785431)","('NON-ESG', 0.0975130945444107)","('NON-ESG', 0.06444420665502548)"
Line 33,"The Just Project also includes our commitment to hire at least 500 HBCU graduates through 2023, strengthening diversity and inclusion (D&I) within our Company while also helping to address inequities in our society.","('Employee_Engagement_Inclusion_And_Diversity', 0.9748260378837585)","('Human_Rights_And_Community_Relations', 0.001791328308172524)","('Employee_Health_And_Safety', 0.0017599876737222075)","(['Talent Attraction & Retention'], 0.9748260378837585)","('NON-ESG', 0.001791328308172524)","('NON-ESG', 0.0017599876737222075)"
Line 34,Another powerful example of this is our $25 million impact investment to support Black businesses and communities.,"('Human_Rights_And_Community_Relations', 0.6804671287536621)","('Employee_Engagement_Inclusion_And_Diversity', 0.16262434422969818)","('Access_And_Affordability', 0.03678053617477417)","([], 0.6804671287536621)","('NON-ESG', 0.16262434422969818)","('NON-ESG', 0.03678053617477417)"
Line 35,"Our global responsibility to society also encompasses environmental stewardship, which we bring to life in many ways.","('Human_Rights_And_Community_Relations', 0.6159987449645996)","('Ecological_Impacts', 0.12504275143146515)","('Business_Model_Resilience', 0.0503787137567997)","([], 0.6159987449645996)","('NON-ESG', 0.12504275143146515)","('NON-ESG', 0.0503787137567997)"
Line 36,We provide technologies that enable scientists to study climate change and help manufacturers monitor emissions to keep air and water clean.,"('Physical_Impacts_Of_Climate_Change', 0.865753173828125)","('Air_Quality', 0.044134851545095444)","('GHG_Emissions', 0.02684953808784485)","(['Climate Strategy'], 0.865753173828125)","('NON-ESG', 0.044134851545095444)","('NON-ESG', 0.02684953808784485)"
Line 37,We continue to develop greener products so our customers can achieve their sustainability goals.,"('Product_Design_And_Lifecycle_Management', 0.9675806760787964)","('Product_Quality_And_Safety', 0.0036128100473433733)","('Energy_Management', 0.0026223573368042707)","([], 0.9675806760787964)","('NON-ESG', 0.0036128100473433733)","('NON-ESG', 0.0026223573368042707)"
Line 38,"In fact, our fully recyclable paper coolerpackaging that our teams developed in 2019 for our temperature-sensitive life sciences productshas already eliminated the use of enough extruded polystyrene foam to fill 24 Olympic-sized swimming pools.","('Product_Design_And_Lifecycle_Management', 0.875907301902771)","('Waste_And_Hazardous_Materials_Management', 0.01868431828916073)","('Energy_Management', 0.017225101590156555)","([], 0.875907301902771)","('NON-ESG', 0.01868431828916073)","('NON-ESG', 0.017225101590156555)"
Line 39,"In 2021, we took another significant step by committing to net-zero emissions by 2050, which builds on our near-term carbon reduction targets.","('GHG_Emissions', 0.8694871664047241)","('Air_Quality', 0.029772581532597542)","('Energy_Management', 0.025377601385116577)","(['Operational Eco-Efficiency'], 0.8694871664047241)","('NON-ESG', 0.029772581532597542)","('NON-ESG', 0.025377601385116577)"
Line 40,"Well before that time, we will transition away from fossil fuels and accelerate our use of new renewable electricity sources.","('Energy_Management', 0.9480761289596558)","('Management_Of_Legal_And_Regulatory_Framework', 0.01458668801933527)","('Product_Design_And_Lifecycle_Management', 0.004448987543582916)","(['Operational Eco-Efficiency'], 0.9480761289596558)","('NON-ESG', 0.01458668801933527)","('NON-ESG', 0.004448987543582916)"
Line 41,"Our Germering, Germany site is setting the example of how we will achieve this goal.","('Business_Model_Resilience', 0.6108976006507874)","('Management_Of_Legal_And_Regulatory_Framework', 0.05027143657207489)","('Competitive_Behavior', 0.043055590242147446)","(['Human Capital Development', 'Innovation Management'], 0.6108976006507874)","('NON-ESG', 0.05027143657207489)","('NON-ESG', 0.043055590242147446)"
Line 42,Their use of renewables has resulted in zero emissions from the sites infrastructure.,"('Energy_Management', 0.5781110525131226)","('GHG_Emissions', 0.21651756763458252)","('Air_Quality', 0.08158440887928009)","(['Operational Eco-Efficiency'], 0.5781110525131226)","('NON-ESG', 0.21651756763458252)","('NON-ESG', 0.08158440887928009)"
Line 43,"To continue providing greater visibility to these priorities and our performance, we are actively enhancing the external disclosures for our ESG activities.","('Business_Model_Resilience', 0.5780985951423645)","('Systemic_Risk_Management', 0.11248213797807693)","('Management_Of_Legal_And_Regulatory_Framework', 0.048949629068374634)","(['Human Capital Development', 'Innovation Management'], 0.5780985951423645)","('NON-ESG', 0.11248213797807693)","('NON-ESG', 0.048949629068374634)"
Line 44,"To further advance our ESG strategy, we published a Sustainable Financing Framework that outlines how we support global health equity, social justice, eco- friendly scientific discovery and protecting the environment.","('Human_Rights_And_Community_Relations', 0.6344488859176636)","('Management_Of_Legal_And_Regulatory_Framework', 0.11350200325250626)","('Ecological_Impacts', 0.08087722957134247)","([], 0.6344488859176636)","('NON-ESG', 0.11350200325250626)","('NON-ESG', 0.08087722957134247)"
Line 45,Im very proud of the progress our Company is making.,"('Business_Model_Resilience', 0.4448396861553192)","('Director_Removal', 0.07522161304950714)","('Human_Rights_And_Community_Relations', 0.05790187418460846)","('NON-ESG', 0.4448396861553192)","('NON-ESG', 0.07522161304950714)","('NON-ESG', 0.05790187418460846)"
Line 46,"Not only are these actions benefitting society, but they are strengthening our Company and making us a better partner for all of our stakeholders.","('Human_Rights_And_Community_Relations', 0.5530091524124146)","('Business_Model_Resilience', 0.09078104048967361)","('Management_Of_Legal_And_Regulatory_Framework', 0.07541777193546295)","([], 0.5530091524124146)","('NON-ESG', 0.09078104048967361)","('NON-ESG', 0.07541777193546295)"
Line 47,"I encourage you to read more about our contributions in this report, and I invite you to join us on this journey.","('Management_Of_Legal_And_Regulatory_Framework', 0.3989253342151642)","('Ecological_Impacts', 0.09119582921266556)","('Business_Model_Resilience', 0.07793223857879639)","('NON-ESG', 0.3989253342151642)","('NON-ESG', 0.09119582921266556)","('NON-ESG', 0.07793223857879639)"
Line 48,2021 Corporate Social Responsibility Report thermofisher.com/csrOur Company Thermo Fisher Scientific Inc. is the world leader in serving science.,"('Human_Rights_And_Community_Relations', 0.7657163143157959)","('Business_Model_Resilience', 0.039636995643377304)","('Management_Of_Legal_And_Regulatory_Framework', 0.019655264914035797)","([], 0.7657163143157959)","('NON-ESG', 0.039636995643377304)","('NON-ESG', 0.019655264914035797)"
Line 49,"Our Mission is to enable our customers to make the world healthier, cleaner and safer.","('Product_Design_And_Lifecycle_Management', 0.6940763592720032)","('Product_Quality_And_Safety', 0.0982104241847992)","('Customer_Welfare', 0.04377280920743942)","([], 0.6940763592720032)","('NON-ESG', 0.0982104241847992)","('NON-ESG', 0.04377280920743942)"
Line 50,"Our global team of more than 100,0001 dedicated colleagues helps our customers discover new therapies and medicines, protect the environment, make sure our food is safe and advance science through thousands of other bold projects that improve millions of lives.","('Access_And_Affordability', 0.4253937304019928)","('Product_Design_And_Lifecycle_Management', 0.08029770851135254)","('Customer_Welfare', 0.07239676266908646)","('NON-ESG', 0.4253937304019928)","('NON-ESG', 0.08029770851135254)","('NON-ESG', 0.07239676266908646)"
Line 51,"Integrity Intensity Innovation InvolvementWe enable healthier outcomes, including through a public-private partnership accelerating research that can fill the unmet medical needs of an estimated 3002 million people who suffer from rare diseases globally.","('Employee_Health_And_Safety', 0.44035857915878296)","('Access_And_Affordability', 0.23702852427959442)","('Product_Quality_And_Safety', 0.04449808970093727)","('NON-ESG', 0.44035857915878296)","('NON-ESG', 0.23702852427959442)","('NON-ESG', 0.04449808970093727)"
Line 52,We bring our Mission to life in the work we do to make a difference for our customers and for society.,"('Human_Rights_And_Community_Relations', 0.4241461753845215)","('Business_Model_Resilience', 0.10666628181934357)","('Employee_Engagement_Inclusion_And_Diversity', 0.0655745193362236)","('NON-ESG', 0.4241461753845215)","('NON-ESG', 0.10666628181934357)","('NON-ESG', 0.0655745193362236)"
Line 53,The following are examples of our Mission in action.,"('Human_Rights_And_Community_Relations', 0.4009593725204468)","('Business_Model_Resilience', 0.16595609486103058)","('Employee_Engagement_Inclusion_And_Diversity', 0.04167046770453453)","('NON-ESG', 0.4009593725204468)","('NON-ESG', 0.16595609486103058)","('NON-ESG', 0.04167046770453453)"
Line 54,"We support a cleaner world, including through technologies that support the development of more efficient and powerful batteries that have the potential to revolutionize the electric vehicle industry.","('Energy_Management', 0.626545250415802)","('Product_Design_And_Lifecycle_Management', 0.2481512576341629)","('Supply_Chain_Management', 0.010357190854847431)","(['Operational Eco-Efficiency'], 0.626545250415802)","('NON-ESG', 0.2481512576341629)","('NON-ESG', 0.010357190854847431)"
Line 55,"We build safer communities, including through our personal radiation detectors, which protect security teams and first responders so they can keep the public safe from radiation incidents.","('Waste_And_Hazardous_Materials_Management', 0.601188600063324)","('Air_Quality', 0.12255386263132095)","('Data_Security', 0.06360523402690887)","([], 0.601188600063324)","('NON-ESG', 0.12255386263132095)","('NON-ESG', 0.06360523402690887)"
Line 56,"Thermo Fishers 4i Values make up the foundation of our culture and guide our colleagues interactions with our customers, suppliers and partners, communities and with each other.","('Product_Design_And_Lifecycle_Management', 0.38272103667259216)","('Supply_Chain_Management', 0.14586348831653595)","('Business_Model_Resilience', 0.11190546303987503)","('NON-ESG', 0.38272103667259216)","('NON-ESG', 0.14586348831653595)","('NON-ESG', 0.11190546303987503)"
Line 57,Our valuesOur Mission in action 5 6 2021 Corporate Social Responsibility Report thermofisher.com/csrOur industry-leading brands enable our customers to push science and technology a step beyond where they are today.,"('Human_Rights_And_Community_Relations', 0.8648386597633362)","('Business_Model_Resilience', 0.02466518245637417)","('Access_And_Affordability', 0.010267367586493492)","([], 0.8648386597633362)","('NON-ESG', 0.02466518245637417)","('NON-ESG', 0.010267367586493492)"
Line 58,"What we do matters, and that fuels our success Each day, our colleagues positively impact science and society through their incredible passion, commitment and excellence.","('Human_Rights_And_Community_Relations', 0.35301509499549866)","('Employee_Engagement_Inclusion_And_Diversity', 0.11521705240011215)","('Business_Model_Resilience', 0.10151293873786926)","('NON-ESG', 0.35301509499549866)","('NON-ESG', 0.11521705240011215)","('NON-ESG', 0.10151293873786926)"
Line 59,"In 2021, our team once again delivered outstanding financial performance and advanced the track record of success, leadership and value creation for which Thermo Fisher is known.","('Business_Model_Resilience', 0.43426188826560974)","('Employee_Engagement_Inclusion_And_Diversity', 0.12377474457025528)","('Human_Rights_And_Community_Relations', 0.07579970359802246)","('NON-ESG', 0.43426188826560974)","('NON-ESG', 0.12377474457025528)","('NON-ESG', 0.07579970359802246)"
Line 60,Read more about our financial performance in our latest Annual Report .,"('Systemic_Risk_Management', 0.5818166732788086)","('Business_Model_Resilience', 0.23427782952785492)","('Physical_Impacts_Of_Climate_Change', 0.030232008546590805)","(['Risk & Crisis Management'], 0.5818166732788086)","('NON-ESG', 0.23427782952785492)","('NON-ESG', 0.030232008546590805)"
Line 61,"Our brands Our performance 15% Analytical Instruments35% Life Sciences Solutions $39.2B Revenue 15% Specialty Diagnostics 35% Laboratory Products & Biopharma Services Analytical precision and diagnostics excellenceInspiring meaningful genetic analysisAccelerating discovery researchOne-stop access for scientific productsInstrument and enterprise servicesPharma services Drug development and clinical trials PPD is the latest addition to our portfolio, enhancing our capabilities to serve our pharma and biotech customers.","('Customer_Welfare', 0.2853103280067444)","('Product_Design_And_Lifecycle_Management', 0.18498678505420685)","('Business_Model_Resilience', 0.15815606713294983)","('NON-ESG', 0.2853103280067444)","('NON-ESG', 0.18498678505420685)","('NON-ESG', 0.15815606713294983)"
Line 62,"Our brands Our performance 15% Analytical Instruments35% Life Sciences Solutions $39.2B Revenue 15% Specialty Diagnostics 35% Laboratory Products & Biopharma Services Analytical precision and diagnostics excellenceInspiring meaningful genetic analysisAccelerating discovery researchOne-stop access for scientific productsInstrument and enterprise servicesPharma services Drug development and clinical trials PPD is the latest addition to our portfolio, enhancing our capabilities to serve our pharma and biotech customers.","('Customer_Privacy', 0.33769121766090393)","('Product_Design_And_Lifecycle_Management', 0.08408889174461365)","('Data_Security', 0.07633961737155914)","('NON-ESG', 0.33769121766090393)","('NON-ESG', 0.08408889174461365)","('NON-ESG', 0.07633961737155914)"
Line 63,"By enabling them to accelerate innovation and increase productivity within the drug development process, we help these customers reduce the time and cost of bringing life-changing medicines to the patients who need them.","('Customer_Welfare', 0.20803141593933105)","('Access_And_Affordability', 0.19735898077487946)","('Product_Design_And_Lifecycle_Management', 0.1830071657896042)","('NON-ESG', 0.20803141593933105)","('NON-ESG', 0.19735898077487946)","('NON-ESG', 0.1830071657896042)"
Line 64,"Complementary segments Revenue 2017 $20.9B2018 2019 2020 2021 $39.2B7 2021 Corporate Social Responsibility Report thermofisher.com/csr11B+ $1.4B 39% 12% $25M 1M 93% 86% 60+ 4 ,13 0 + 170K +$2B 48% 470100K +diagnostic tests enabled spent on research and development (R&D)of US colleague population is racially and ethnically diversereduction in absolute Scope 1 and 2 emissions from 2018 baselineimpact investments to support racial equity patients served per day with medicines we manufacturedof sites adhere to cGMP, ISO 9001 and/or ISO 13485of colleagues participated in annual survey Thermo Fisher manufacturing sites using 100% renewable electricity nonprofit organizations supportedorgan transplants supported spent with small and diverse businessesglobal leadership hires filled internallylab products with third-party environmental impact labelstudents reached through STEM education2021 highlights MissionOperations Colleagues Environment Communities Mission8 2021 Corporate Social Responsibility Report thermofisher.com/csr At Thermo Fisher, we facilitate growth and discovery across the scientific community.","('Employee_Engagement_Inclusion_And_Diversity', 0.9706831574440002)","('Human_Rights_And_Community_Relations', 0.0023820993956178427)","('Competitive_Behavior', 0.0019116881303489208)","(['Talent Attraction & Retention'], 0.9706831574440002)","('NON-ESG', 0.0023820993956178427)","('NON-ESG', 0.0019116881303489208)"
Line 65,"Complementary segments Revenue 2017 $20.9B2018 2019 2020 2021 $39.2B7 2021 Corporate Social Responsibility Report thermofisher.com/csr11B+ $1.4B 39% 12% $25M 1M 93% 86% 60+ 4 ,13 0 + 170K +$2B 48% 470100K +diagnostic tests enabled spent on research and development (R&D)of US colleague population is racially and ethnically diversereduction in absolute Scope 1 and 2 emissions from 2018 baselineimpact investments to support racial equity patients served per day with medicines we manufacturedof sites adhere to cGMP, ISO 9001 and/or ISO 13485of colleagues participated in annual survey Thermo Fisher manufacturing sites using 100% renewable electricity nonprofit organizations supportedorgan transplants supported spent with small and diverse businessesglobal leadership hires filled internallylab products with third-party environmental impact labelstudents reached through STEM education2021 highlights MissionOperations Colleagues Environment Communities Mission8 2021 Corporate Social Responsibility Report thermofisher.com/csr At Thermo Fisher, we facilitate growth and discovery across the scientific community.","('Human_Rights_And_Community_Relations', 0.8980985879898071)","('Access_And_Affordability', 0.012660950422286987)","('Business_Model_Resilience', 0.010452339425683022)","([], 0.8980985879898071)","('NON-ESG', 0.012660950422286987)","('NON-ESG', 0.010452339425683022)"
