,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Over the last year, our high -performance and adaptive computing solutions have enabled vital medical discoveries, advanced climate research, connected families arou nd the world and so much more.","('Physical_Impacts_Of_Climate_Change', 0.5411713719367981)","('Business_Model_Resilience', 0.12467154115438461)","('Energy_Management', 0.0585828498005867)","(['Climate Strategy'], 0.5411713719367981)","('NON-ESG', 0.12467154115438461)","('NON-ESG', 0.0585828498005867)"
Line 12,"In early 2022, we successfully closed the acquisition of Xilinx, significantly expanding our leadership product portfolio, technology capabilities and scale.","('Product_Design_And_Lifecycle_Management', 0.9495460391044617)","('Business_Model_Resilience', 0.005280439741909504)","('Product_Quality_And_Safety', 0.005160573869943619)","(['Product Stewardship'], 0.9495460391044617)","('NON-ESG', 0.005280439741909504)","('NON-ESG', 0.005160573869943619)"
Line 13,"With our recent acquisition of Pensando, we added additional capab ilities in the data center, and now offer the industrys broadest portfolio of computing solutions.","('Systemic_Risk_Management', 0.2958274483680725)","('Business_Model_Resilience', 0.22123092412948608)","('Competitive_Behavior', 0.13188524544239044)","('NON-ESG', 0.2958274483680725)","('NON-ESG', 0.22123092412948608)","('NON-ESG', 0.13188524544239044)"
Line 14,"Together with our employees, customers and partners, AMD advances innovation in computing to help create solutions to the worlds most important challenges .","('Product_Design_And_Lifecycle_Management', 0.5890953540802002)","('Business_Model_Resilience', 0.11361224204301834)","('Supply_Chain_Management', 0.051493581384420395)","(['Product Stewardship'], 0.5890953540802002)","('NON-ESG', 0.11361224204301834)","('NON-ESG', 0.051493581384420395)"
Line 15,"In that same vein, it is imperative that we do so in a responsible manner for the environment and world that we share together.","('Ecological_Impacts', 0.7315349578857422)","('Human_Rights_And_Community_Relations', 0.07897916436195374)","('GHG_Emissions', 0.0599907785654068)","([], 0.7315349578857422)","('NON-ESG', 0.07897916436195374)","('NON-ESG', 0.0599907785654068)"
Line 16,"We have set new long -term goals across our environmental, social and governance (ESG) pillars.","('Human_Rights_And_Community_Relations', 0.6415833234786987)","('Business_Model_Resilience', 0.07525172084569931)","('Management_Of_Legal_And_Regulatory_Framework', 0.053887128829956055)","(['Environmental Policy & Management Systems'], 0.6415833234786987)","('NON-ESG', 0.07525172084569931)","('NON-ESG', 0.053887128829956055)"
Line 17,"I am pleased to report that we are making good progress in efforts spanning digital impact, environmental sustainability, supply chain responsibility, and diversity, belonging and inclusion.","('Employee_Engagement_Inclusion_And_Diversity', 0.5478206872940063)","('Supply_Chain_Management', 0.15178897976875305)","('Employee_Health_And_Safety', 0.036111727356910706)","(['Talent Attraction & Retention'], 0.5478206872940063)","('NON-ESG', 0.15178897976875305)","('NON-ESG', 0.036111727356910706)"
Line 18,Product energy efficiency is an area of significant focus for us as we push the boundaries of performance to develop the worlds most advanced processors.,"('Energy_Management', 0.9475371241569519)","('Product_Design_And_Lifecycle_Management', 0.01826966367661953)","('Air_Quality', 0.002934903372079134)","(['Operational Eco-Efficiency'], 0.9475371241569519)","('NON-ESG', 0.01826966367661953)","('NON-ESG', 0.002934903372079134)"
Line 19,"As of June 2022, AMD powers the fastest and most energy -efficient supercomputer in the world the Frontier supercomputer as well as 17 of the top 20 most efficient supercomputers.","('Energy_Management', 0.9751659035682678)","('Air_Quality', 0.002535558305680752)","('Management_Of_Legal_And_Regulatory_Framework', 0.002450380241498351)","(['Operational Eco-Efficiency'], 0.9751659035682678)","('NON-ESG', 0.002535558305680752)","('NON-ESG', 0.002450380241498351)"
Line 20,We are also on track to achieve our goal to deliver a 30x increase in energy efficiency in AMD processors powering servers in AI -training and high -performance computing applications by 2025.,"('Energy_Management', 0.9811505079269409)","('Air_Quality', 0.0019759456627070904)","('Management_Of_Legal_And_Regulatory_Framework', 0.0014957954408600926)","(['Operational Eco-Efficiency'], 0.9811505079269409)","('NON-ESG', 0.0019759456627070904)","('NON-ESG', 0.0014957954408600926)"
Line 21,"By mid -2022, we achieved a 6.8x improvement from our 2020 base year.","('Business_Model_Resilience', 0.26110339164733887)","('Management_Of_Legal_And_Regulatory_Framework', 0.20499229431152344)","('GHG_Emissions', 0.06721898168325424)","('NON-ESG', 0.26110339164733887)","('NON-ESG', 0.20499229431152344)","('NON-ESG', 0.06721898168325424)"
Line 22,Our emph asis on environmental sustainability also extends to reducing the impacts of our operations and supply chain.,"('Supply_Chain_Management', 0.9328165054321289)","('Product_Design_And_Lifecycle_Management', 0.013336860574781895)","('Physical_Impacts_Of_Climate_Change', 0.004393862560391426)","(['Supply Chain Management'], 0.9328165054321289)","('NON-ESG', 0.013336860574781895)","('NON-ESG', 0.004393862560391426)"
Line 23,4 [Public] We are also focused on arming the worlds brightest minds with AMD high -performance and adaptive computing to accelerate important research and i nnovation.,"('Business_Model_Resilience', 0.146096333861351)","('Competitive_Behavior', 0.13612796366214752)","('Systemic_Risk_Management', 0.09499908983707428)","('NON-ESG', 0.146096333861351)","('NON-ESG', 0.13612796366214752)","('NON-ESG', 0.09499908983707428)"
Line 24,"In 2022, we expanded the AMD High Performance Compute Fund to provide researchers with access to more than 20 petaflops of supercomputing power to advance research in areas including climate change, healthcare and transportation.","('Physical_Impacts_Of_Climate_Change', 0.9494463205337524)","('Business_Model_Resilience', 0.009769782423973083)","('GHG_Emissions', 0.004723197780549526)","(['Climate Strategy'], 0.9494463205337524)","('NON-ESG', 0.009769782423973083)","('NON-ESG', 0.004723197780549526)"
Line 25,"Through this pr ogram and our other efforts, more than 27 million people have benefited from AMD technology and contributions, putting us on track to achieve our digital impact goal to positively impact 100 million people by 2025.","('Access_And_Affordability', 0.3343917429447174)","('Human_Rights_And_Community_Relations', 0.13099420070648193)","('Business_Model_Resilience', 0.09210990369319916)","('NON-ESG', 0.3343917429447174)","('NON-ESG', 0.13099420070648193)","('NON-ESG', 0.09210990369319916)"
Line 26,All of this is made possible by our talented and dedicated employees.,"('Employee_Engagement_Inclusion_And_Diversity', 0.6683444976806641)","('Access_And_Affordability', 0.048375967890024185)","('Employee_Health_And_Safety', 0.0457436628639698)","(['Talent Attraction & Retention'], 0.6683444976806641)","('NON-ESG', 0.048375967890024185)","('NON-ESG', 0.0457436628639698)"
Line 27,"We continue to invest in our workforce and initiatives that advance diversity, belonging and inclusion (DB&I), including tying our DB&I goals to executive compensation.","('Employee_Engagement_Inclusion_And_Diversity', 0.9750185012817383)","('Employee_Health_And_Safety', 0.002183406613767147)","('Business_Model_Resilience', 0.0015506335766986012)","(['Talent Attraction & Retention'], 0.9750185012817383)","('NON-ESG', 0.002183406613767147)","('NON-ESG', 0.0015506335766986012)"
Line 28,"AMDers around the world are highly encouraged to get involved in employee resource groups and AMD inclusion efforts, with 52 percent of AMDers participating in 2021.","('Employee_Engagement_Inclusion_And_Diversity', 0.9392799735069275)","('Employee_Health_And_Safety', 0.012706468813121319)","('Access_And_Affordability', 0.00645570270717144)","(['Talent Attraction & Retention'], 0.9392799735069275)","('NON-ESG', 0.012706468813121319)","('NON-ESG', 0.00645570270717144)"
Line 29,You can read more about our progress and priorities throughout this report.,"('Human_Rights_And_Community_Relations', 0.5450817942619324)","('Management_Of_Legal_And_Regulatory_Framework', 0.09386344999074936)","('Business_Model_Resilience', 0.08070508390665054)","(['Environmental Policy & Management Systems'], 0.5450817942619324)","('NON-ESG', 0.09386344999074936)","('NON-ESG', 0.08070508390665054)"
Line 30,"In 2021, we also joined the UN Global Compact, and we continue to incorporate into our business strategy the ten universally accepted principles on human rights, labor, environment and anti - corruption.","('Human_Rights_And_Community_Relations', 0.6853084564208984)","('Labor_Practices', 0.12738068401813507)","('Business_Ethics', 0.05377757176756859)","(['Environmental Policy & Management Systems'], 0.6853084564208984)","('NON-ESG', 0.12738068401813507)","('NON-ESG', 0.05377757176756859)"
Line 31,"As our product portfolio, market presence and workforce continue to expand, AMD is focused on responsibly delivering leadership computing solutions that advance the industry, our communities and the world.","('Product_Design_And_Lifecycle_Management', 0.9465699791908264)","('Business_Model_Resilience', 0.008833046071231365)","('Product_Quality_And_Safety', 0.0052855354733765125)","(['Product Stewardship'], 0.9465699791908264)","('NON-ESG', 0.008833046071231365)","('NON-ESG', 0.0052855354733765125)"
Line 32,"Dr. Lisa Su AMD Chair and Chief Executive Officer Meet the AMD Executive Team AMD Corporate Responsibility in Action For 27 years, AMD has been annually disclosing the steps we take to embed corporate responsibility across our business.","('Human_Rights_And_Community_Relations', 0.3857436180114746)","('Business_Model_Resilience', 0.13504140079021454)","('Director_Removal', 0.07507390528917313)","('NON-ESG', 0.3857436180114746)","('NON-ESG', 0.13504140079021454)","('NON-ESG', 0.07507390528917313)"
Line 33,"In this report, we look back on how we pushed the limits of innovation to help solve some of the worlds most important challenges, and we look forward to even bigger ambitions.","('Product_Design_And_Lifecycle_Management', 0.32384517788887024)","('Business_Model_Resilience', 0.23881834745407104)","('Supply_Chain_Management', 0.08181941509246826)","('NON-ESG', 0.32384517788887024)","('NON-ESG', 0.23881834745407104)","('NON-ESG', 0.08181941509246826)"
Line 34,"It is not just what our semiconductor technology can do that matters, but also how we develop and deliver it responsibly.","('Product_Design_And_Lifecycle_Management', 0.5505858063697815)","('Business_Model_Resilience', 0.18267200887203217)","('Supply_Chain_Management', 0.03896578773856163)","(['Product Stewardship'], 0.5505858063697815)","('NON-ESG', 0.18267200887203217)","('NON-ESG', 0.03896578773856163)"
Line 35,"To guide our efforts, we engage our stakeholders and periodically conduct materiality assessments on environmental, social and governance (ESG) issues.","('Human_Rights_And_Community_Relations', 0.8442017436027527)","('Management_Of_Legal_And_Regulatory_Framework', 0.032156802713871)","('Ecological_Impacts', 0.02187422662973404)","(['Environmental Policy & Management Systems'], 0.8442017436027527)","('NON-ESG', 0.032156802713871)","('NON-ESG', 0.02187422662973404)"
Line 36,"From this work, we set long -term ESG goals spanning our operations, supply chain and product design with oversight by our board o f directors and executive team.","('Supply_Chain_Management', 0.7394596934318542)","('Product_Design_And_Lifecycle_Management', 0.1411924958229065)","('Business_Model_Resilience', 0.014128428883850574)","(['Supply Chain Management'], 0.7394596934318542)","('NON-ESG', 0.1411924958229065)","('NON-ESG', 0.014128428883850574)"
Line 37,"5 [Public] As complex developments unfolded worldwide in 2021, we continued customer collaborations, employee trainings and supplier engagements on topics related to climate change, labor and human rights.","('Supply_Chain_Management', 0.2727481722831726)","('Human_Rights_And_Community_Relations', 0.19859853386878967)","('Labor_Practices', 0.1453024297952652)","('NON-ESG', 0.2727481722831726)","('NON-ESG', 0.19859853386878967)","('NON-ESG', 0.1453024297952652)"
Line 38,"Additionally, during the ye ar our company, employees and the AMD Foundation collectively donated more than US$2 million for scientific research, social services, environmental conservation and humanitarian aid.","('Human_Rights_And_Community_Relations', 0.7180797457695007)","('Access_And_Affordability', 0.08064176142215729)","('Critical_Incident_Risk_Management', 0.03509269654750824)","(['Environmental Policy & Management Systems'], 0.7180797457695007)","('NON-ESG', 0.08064176142215729)","('NON-ESG', 0.03509269654750824)"
Line 39,We continue to implement measures that advance our ESG priorities while we focus on our financial performance.,"('Business_Model_Resilience', 0.5370856523513794)","('Systemic_Risk_Management', 0.19156570732593536)","('Management_Of_Legal_And_Regulatory_Framework', 0.06140653416514397)","(['Human Capital Development', 'Innovation Management'], 0.5370856523513794)","('NON-ESG', 0.19156570732593536)","('NON-ESG', 0.06140653416514397)"
Line 40,"For instance, increased diversity hiring is once again a strategic metric and milestone informing our 2021 and 2022 annual incentive plan, which is a compensation element of our Total Rewards Program.","('Employee_Engagement_Inclusion_And_Diversity', 0.9726396203041077)","('Employee_Health_And_Safety', 0.002479263348504901)","('Labor_Practices', 0.0018996079452335835)","(['Talent Attraction & Retention'], 0.9726396203041077)","('NON-ESG', 0.002479263348504901)","('NON-ESG', 0.0018996079452335835)"
Line 41,"Starting in 202 2, we are investing up to US$10 million in underserved U.","('Access_And_Affordability', 0.9439205527305603)","('Human_Rights_And_Community_Relations', 0.005413115490227938)","('Critical_Incident_Risk_Management', 0.004940742626786232)","([], 0.9439205527305603)","('NON-ESG', 0.005413115490227938)","('NON-ESG', 0.004940742626786232)"
Line 42,S. communities through the CNote platform to increase economic mobility and financial inclusion.,"('Human_Rights_And_Community_Relations', 0.7584319710731506)","('Employee_Engagement_Inclusion_And_Diversity', 0.10503862798213959)","('Business_Model_Resilience', 0.017487164586782455)","(['Environmental Policy & Management Systems'], 0.7584319710731506)","('NON-ESG', 0.10503862798213959)","('NON-ESG', 0.017487164586782455)"
Line 43,"This year we also entered into a US$3 billion sustainability -linked credit facility, reinforcing our c ommitment to our ESG goals.","('Business_Model_Resilience', 0.3939659893512726)","('Systemic_Risk_Management', 0.28978410363197327)","('Management_Of_Legal_And_Regulatory_Framework', 0.07886386662721634)","('NON-ESG', 0.3939659893512726)","('NON-ESG', 0.28978410363197327)","('NON-ESG', 0.07886386662721634)"
Line 44,"I invite you to read our new report, which has been prepared in accordance with the GRI Standards and aligns with the Sustainability Accounting Standards Board and the Task Force on Climate -related Financial Disclosures.","('Physical_Impacts_Of_Climate_Change', 0.7410727739334106)","('Business_Model_Resilience', 0.09625977277755737)","('Systemic_Risk_Management', 0.029164670035243034)","(['Climate Strategy'], 0.7410727739334106)","('NON-ESG', 0.09625977277755737)","('NON-ESG', 0.029164670035243034)"
Line 45,"We re ceived external limited level assurance for 2021 data relating to our scope 1 and 2 greenhouse gas (GHG) emissions and related performance to goal, as well as scope 3 GHG emissions for business air travel.","('GHG_Emissions', 0.9499217867851257)","('Air_Quality', 0.017782624810934067)","('Ecological_Impacts', 0.0033560192678123713)","(['Operational Eco-Efficiency'], 0.9499217867851257)","('NON-ESG', 0.017782624810934067)","('NON-ESG', 0.0033560192678123713)"
Line 46,"The creativity, resiliency and collaboration of AMD employees distinguish our companys culture.","('Business_Model_Resilience', 0.7839289903640747)","('Employee_Engagement_Inclusion_And_Diversity', 0.04214105382561684)","('Human_Rights_And_Community_Relations', 0.025427963584661484)","(['Human Capital Development', 'Innovation Management'], 0.7839289903640747)","('NON-ESG', 0.04214105382561684)","('NON-ESG', 0.025427963584661484)"
Line 47,I thank my colleagues for embracing and contributing to our ESG priorities.,"('Business_Model_Resilience', 0.45283249020576477)","('Human_Rights_And_Community_Relations', 0.16898304224014282)","('Ecological_Impacts', 0.04747021943330765)","('NON-ESG', 0.45283249020576477)","('NON-ESG', 0.16898304224014282)","('NON-ESG', 0.04747021943330765)"
Line 48,"Together with our customers and partners, we create possibilities for how our semiconductor technology can help ad vance an inclusive, sustainable future for our world.","('Product_Design_And_Lifecycle_Management', 0.4714724123477936)","('Business_Model_Resilience', 0.15089713037014008)","('Employee_Engagement_Inclusion_And_Diversity', 0.06623414903879166)","('NON-ESG', 0.4714724123477936)","('NON-ESG', 0.15089713037014008)","('NON-ESG', 0.06623414903879166)"
Line 49,"Corporate Vice President, Corporate Responsibility and International Government Affairs President, AMD Foundation Who We Are AMD is a global semiconductor company that designs and delivers produc ts for four primary markets: Client, which primarily includes microprocessors, accelerated processing units that integrate microprocessors and graphics, and chipsets for desktop and notebook personal computers; Gaming, which primarily includes discrete GPU s, semi -custom SoC products and development services; Data Center, which primarily includes server microprocessors, GPUs, FPGAs and adaptive SoC products for data centers; and Embedded, which primarily includes embedded microprocessors, FPGAs, adaptive SoC products and ACAP products.","('Product_Design_And_Lifecycle_Management', 0.44512054324150085)","('Business_Model_Resilience', 0.11723075062036514)","('Data_Security', 0.05977824702858925)","('NON-ESG', 0.44512054324150085)","('NON-ESG', 0.11723075062036514)","('NON-ESG', 0.05977824702858925)"
Line 50,"Corporate Vice President, Corporate Responsibility and International Government Affairs President, AMD Foundation Who We Are AMD is a global semiconductor company that designs and delivers produc ts for four primary markets: Client, which primarily includes microprocessors, accelerated processing units that integrate microprocessors and graphics, and chipsets for desktop and notebook personal computers; Gaming, which primarily includes discrete GPU s, semi -custom SoC products and development services; Data Center, which primarily includes server microprocessors, GPUs, FPGAs and adaptive SoC products for data centers; and Embedded, which primarily includes embedded microprocessors, FPGAs, adaptive SoC products and ACAP products.","('Data_Security', 0.31122371554374695)","('Product_Design_And_Lifecycle_Management', 0.17226716876029968)","('Business_Model_Resilience', 0.05936300382018089)","('NON-ESG', 0.31122371554374695)","('NON-ESG', 0.17226716876029968)","('NON-ESG', 0.05936300382018089)"
Line 51,"For more than 50 years AMD has driven innovation in high -performance computing, graphics and visualization technologies.","('Energy_Management', 0.40959784388542175)","('Product_Design_And_Lifecycle_Management', 0.12868821620941162)","('Data_Security', 0.10231902450323105)","('NON-ESG', 0.40959784388542175)","('NON-ESG', 0.12868821620941162)","('NON-ESG', 0.10231902450323105)"
Line 52,AMD employees are focused on building leadership high -performance and adaptive products that push the boundaries of what is possible.,"('Product_Design_And_Lifecycle_Management', 0.8915273547172546)","('Business_Model_Resilience', 0.015494964085519314)","('Product_Quality_And_Safety', 0.010815845802426338)","(['Product Stewardship'], 0.8915273547172546)","('NON-ESG', 0.015494964085519314)","('NON-ESG', 0.010815845802426338)"
Line 53,"Billions of people, leading Fortune 500 6 [Public] businesses and scientific research institutions around the world rely on AMD technology daily to improve how they live, work and play.","('Management_Of_Legal_And_Regulatory_Framework', 0.11398211866617203)","('Data_Security', 0.09381978213787079)","('Business_Model_Resilience', 0.08836042135953903)","('NON-ESG', 0.11398211866617203)","('NON-ESG', 0.09381978213787079)","('NON-ESG', 0.08836042135953903)"
Line 54,"We operate in more than 35 locations worldwide, including engineering facilities, sales and business service sites and corporate offices.","('Business_Model_Resilience', 0.3714776635169983)","('Product_Design_And_Lifecycle_Management', 0.16473644971847534)","('Employee_Engagement_Inclusion_And_Diversity', 0.05946236848831177)","('NON-ESG', 0.3714776635169983)","('NON-ESG', 0.16473644971847534)","('NON-ESG', 0.05946236848831177)"
Line 55,Solving the Worlds Important Challenges AMD processors power people to lead their fields at the cutting edge.,"('Business_Model_Resilience', 0.19196578860282898)","('Competitive_Behavior', 0.1105813980102539)","('Employee_Engagement_Inclusion_And_Diversity', 0.09378959238529205)","('NON-ESG', 0.19196578860282898)","('NON-ESG', 0.1105813980102539)","('NON-ESG', 0.09378959238529205)"
Line 56,"From healthcare and entertainment to science and autonomous driving when AMD performance meets the potential of our partners, we can solve the worlds most important challenges.","('Product_Design_And_Lifecycle_Management', 0.17879611253738403)","('Business_Model_Resilience', 0.15985742211341858)","('Energy_Management', 0.10504157096147537)","('NON-ESG', 0.17879611253738403)","('NON-ESG', 0.15985742211341858)","('NON-ESG', 0.10504157096147537)"
Line 57,"Accelerating Todays Data Todays data centers, supercomput ers and cloud environments require vast amounts of computing power to enable the digital experiences that make up our daily lives.","('Energy_Management', 0.35824331641197205)","('Data_Security', 0.2530902028083801)","('Supply_Chain_Management', 0.07328210026025772)","('NON-ESG', 0.35824331641197205)","('NON-ESG', 0.2530902028083801)","('NON-ESG', 0.07328210026025772)"
Line 58,"AMD offers a broad portfolio of solutions to meet these needs, combining exceptional x86 AMD EPYC processors, compute -optimi zed AMD Instinct GPU accelerators, adaptive acceleration with the Versal platform, Zynq SoC and Alveo accelerators and high -performance Pensando data processing units and software stack.","('Data_Security', 0.167965367436409)","('Product_Design_And_Lifecycle_Management', 0.1531502902507782)","('Energy_Management', 0.1494343876838684)","('NON-ESG', 0.167965367436409)","('NON-ESG', 0.1531502902507782)","('NON-ESG', 0.1494343876838684)"
Line 59,"Powering Incredible Gaming Experiences High -performance AMD computi ng and graphics technologies along with software power immersive gaming experiences for high -performance PCs, the latest game consoles and cloud gaming services.","('Energy_Management', 0.2848951816558838)","('Data_Security', 0.23861125111579895)","('Competitive_Behavior', 0.06781958043575287)","('NON-ESG', 0.2848951816558838)","('NON-ESG', 0.23861125111579895)","('NON-ESG', 0.06781958043575287)"
Line 60,"Delivering Powerful and Efficient Personal Computing AMD continues to drive innovation in pr emium PCs with AMD Ryzen processors and AMD Radeon graphics, bringing performance, efficiency and modern security features to gamers, creators, consumers and enterprises.","('Data_Security', 0.9211547374725342)","('Business_Ethics', 0.008616612292826176)","('Systemic_Risk_Management', 0.007940376177430153)","([], 0.9211547374725342)","('NON-ESG', 0.008616612292826176)","('NON-ESG', 0.007940376177430153)"
Line 61,"Enabling Intelligent Devices AMD adaptive and embedded computing is enabling a n ew class of intelligent devices across the automotive, embedded and communications markets.","('Data_Security', 0.458079993724823)","('Energy_Management', 0.1018914133310318)","('Product_Design_And_Lifecycle_Management', 0.06125759333372116)","('NON-ESG', 0.458079993724823)","('NON-ESG', 0.1018914133310318)","('NON-ESG', 0.06125759333372116)"
Line 62,"Our CR Strategy We look at CR through the lens of environmental, social and governance (ESG) issues, which allows us to prioritize where we need to focus our efforts to have the most impact and operationalize our goals into the business.","('Human_Rights_And_Community_Relations', 0.577507495880127)","('Business_Model_Resilience', 0.15225844085216522)","('Management_Of_Legal_And_Regulatory_Framework', 0.03371207416057587)","(['Environmental Policy & Management Systems'], 0.577507495880127)","('NON-ESG', 0.15225844085216522)","('NON-ESG', 0.03371207416057587)"
Line 63,We engage with our stakeholders to help us identify and prioritize ESG -related issues and set our strategy.,"('Human_Rights_And_Community_Relations', 0.31124162673950195)","('Business_Model_Resilience', 0.28739145398139954)","('Systemic_Risk_Management', 0.06595519930124283)","('NON-ESG', 0.31124162673950195)","('NON-ESG', 0.28739145398139954)","('NON-ESG', 0.06595519930124283)"
Line 64,This approach also guides our reporting and transparency efforts on the issues that matter most to our business and our stakeholders.,"('Business_Ethics', 0.9559007287025452)","('Management_Of_Legal_And_Regulatory_Framework', 0.005931842140853405)","('Data_Security', 0.005406450945883989)","([], 0.9559007287025452)","('NON-ESG', 0.005931842140853405)","('NON-ESG', 0.005406450945883989)"
Line 65,"7 [Public] We address a wide range of ESG-related issues , and on the basis of engagement with our stakeholders, we elevate four strategic ESG focus areas.","('Business_Model_Resilience', 0.6593242287635803)","('Systemic_Risk_Management', 0.06337146461009979)","('Human_Rights_And_Community_Relations', 0.056765008717775345)","(['Human Capital Development', 'Innovation Management'], 0.6593242287635803)","('NON-ESG', 0.06337146461009979)","('NON-ESG', 0.056765008717775345)"
Line 66,We have set public goals to help drive our progress in these areas.,"('Management_Of_Legal_And_Regulatory_Framework', 0.42187070846557617)","('Human_Rights_And_Community_Relations', 0.3341732323169708)","('Access_And_Affordability', 0.0425344742834568)","('NON-ESG', 0.42187070846557617)","('NON-ESG', 0.3341732323169708)","('NON-ESG', 0.0425344742834568)"
