,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"All decisions regarding recruiting, hiring, promotion, assignment, training, termination, and other terms and conditions of employment will be made without unlawful discrimination on the basis of race, color, national origin, ancestry, sex, sexual orientation, gender identity or expression, religion, age, pregnancy, disability, work-related injury, covered military or veteran status, political ideology or expression, genetic information, marital status, or other protected status.","('Employee_Engagement_Inclusion_And_Diversity', 0.9730947613716125)","('Employee_Health_And_Safety', 0.0027256845496594906)","('Labor_Practices', 0.0021460445132106543)","([], 0.9730947613716125)","('NON-ESG', 0.0027256845496594906)","('NON-ESG', 0.0021460445132106543)"
Line 12,1 Costcos philosophy of creating an inclusive and respectful workplace is part of our goal to ensure that everyone feels included and respected in all aspects of our business.,"('Employee_Engagement_Inclusion_And_Diversity', 0.7829958200454712)","('Human_Rights_And_Community_Relations', 0.049935583025217056)","('Employee_Health_And_Safety', 0.03614817187190056)","([], 0.7829958200454712)","('NON-ESG', 0.049935583025217056)","('NON-ESG', 0.03614817187190056)"
Line 13,"We know that embracing dierences is important to the growth of our company as it leads to opportunities, innovation and employee satisfaction.","('Employee_Engagement_Inclusion_And_Diversity', 0.7514576315879822)","('Employee_Health_And_Safety', 0.03371680527925491)","('Business_Model_Resilience', 0.031543903052806854)","([], 0.7514576315879822)","('NON-ESG', 0.03371680527925491)","('NON-ESG', 0.031543903052806854)"
Line 14,"Recently, we have taken several steps to support these goals: Chief Diversity Ocer .","('Management_Of_Legal_And_Regulatory_Framework', 0.15275633335113525)","('Business_Model_Resilience', 0.1360374242067337)","('Director_Removal', 0.11362828314304352)","('NON-ESG', 0.15275633335113525)","('NON-ESG', 0.1360374242067337)","('NON-ESG', 0.11362828314304352)"
Line 15,"In scal year (FY) 2022, Costco appoint ed its rst full-time Diversity & Equity Ocer (CDO), who reports directly to the CEO.","('Employee_Engagement_Inclusion_And_Diversity', 0.9334116578102112)","('Director_Removal', 0.00590899121016264)","('Labor_Practices', 0.0050362469628453255)","([], 0.9334116578102112)","('NON-ESG', 0.00590899121016264)","('NON-ESG', 0.0050362469628453255)"
Line 16,"The CDO, along with Costcos Inclusion Committee, with oversight from the companys executive Diversity Advisory Committee, has developed a Diversity, Equity & Inclusion strategy that outlines Costcos commitment to its members, employees and suppliers.","('Employee_Engagement_Inclusion_And_Diversity', 0.9750519394874573)","('Employee_Health_And_Safety', 0.002253792015835643)","('Human_Rights_And_Community_Relations', 0.0015196384629234672)","([], 0.9750519394874573)","('NON-ESG', 0.002253792015835643)","('NON-ESG', 0.0015196384629234672)"
Line 17,"The strategy is built on four pillars: Inclusion, Employee Development, Communities and Supplier Diversity.","('Employee_Engagement_Inclusion_And_Diversity', 0.9744341373443604)","('Human_Rights_And_Community_Relations', 0.002106010215356946)","('Employee_Health_And_Safety', 0.001919267582707107)","([], 0.9744341373443604)","('NON-ESG', 0.002106010215356946)","('NON-ESG', 0.001919267582707107)"
Line 18,"The role of the CDO is to support the advancement of inclusion at Costco, the growth of a diverse employee base, our relationships in the communities where we do business, and an increase in our base of diverse suppliers.","('Employee_Engagement_Inclusion_And_Diversity', 0.9710642099380493)","('Employee_Health_And_Safety', 0.0026555811055004597)","('Human_Rights_And_Community_Relations', 0.0021211698185652494)","([], 0.9710642099380493)","('NON-ESG', 0.0026555811055004597)","('NON-ESG', 0.0021211698185652494)"
Line 19,Conversation Starters.,"('Business_Model_Resilience', 0.11712571233510971)","('Customer_Privacy', 0.10235463082790375)","('Employee_Engagement_Inclusion_And_Diversity', 0.07402180880308151)","('NON-ESG', 0.11712571233510971)","('NON-ESG', 0.10235463082790375)","('NON-ESG', 0.07402180880308151)"
Line 20,"In FY20, Costco worked through a series of company-wide discussions led by management on a variety of topics around inclusion.","('Employee_Engagement_Inclusion_And_Diversity', 0.9430378079414368)","('Human_Rights_And_Community_Relations', 0.0062997774221003056)","('Employee_Health_And_Safety', 0.0052480148151516914)","([], 0.9430378079414368)","('NON-ESG', 0.0062997774221003056)","('NON-ESG', 0.0052480148151516914)"
Line 21,"Topics included (but were not limited to): unconscious bias, microaggressions, inclusive leadership, mentorship and sponsorship, and allyship.","('Employee_Engagement_Inclusion_And_Diversity', 0.9060741066932678)","('Human_Rights_And_Community_Relations', 0.012606710195541382)","('Access_And_Affordability', 0.008897042833268642)","([], 0.9060741066932678)","('NON-ESG', 0.012606710195541382)","('NON-ESG', 0.008897042833268642)"
Line 22,We challenged our employees to create open and inclusive environments in which we could all jointly engage in these dicult conversations.,"('Employee_Engagement_Inclusion_And_Diversity', 0.8660905361175537)","('Human_Rights_And_Community_Relations', 0.023127010092139244)","('Labor_Practices', 0.013114056549966335)","([], 0.8660905361175537)","('NON-ESG', 0.023127010092139244)","('NON-ESG', 0.013114056549966335)"
Line 23,Costco Connects .,"('Energy_Management', 0.5100430250167847)","('Management_Of_Legal_And_Regulatory_Framework', 0.13522650301456451)","('Product_Design_And_Lifecycle_Management', 0.05182299390435219)","(['Operational Eco-Efficiency'], 0.5100430250167847)","('NON-ESG', 0.13522650301456451)","('NON-ESG', 0.05182299390435219)"
Line 24,"In FY22, Costco piloted a program called ""Costco Connects"" with a select number of warehouses.","('Supply_Chain_Management', 0.2890046536922455)","('Systemic_Risk_Management', 0.13906829059123993)","('Energy_Management', 0.11144747585058212)","('NON-ESG', 0.2890046536922455)","('NON-ESG', 0.13906829059123993)","('NON-ESG', 0.11144747585058212)"
Line 25,"This program was designed to enable creating a more open and inclusive environment at the warehouse oering a space for employees to share their perspectives and discuss any topics, whether work-related or personal.","('Employee_Engagement_Inclusion_And_Diversity', 0.6146401762962341)","('Employee_Health_And_Safety', 0.12385344505310059)","('Human_Rights_And_Community_Relations', 0.04404626414179802)","([], 0.6146401762962341)","('NON-ESG', 0.12385344505310059)","('NON-ESG', 0.04404626414179802)"
Line 26,The success of the pilot led to a full rollout company-wide that started in FY23.,"('Business_Model_Resilience', 0.36313340067863464)","('Systemic_Risk_Management', 0.2991023361682892)","('Competitive_Behavior', 0.05049696937203407)","('NON-ESG', 0.36313340067863464)","('NON-ESG', 0.2991023361682892)","('NON-ESG', 0.05049696937203407)"
Line 27,Additional Floating Holiday .,"('Waste_And_Hazardous_Materials_Management', 0.11120396852493286)","('Management_Of_Legal_And_Regulatory_Framework', 0.10606153309345245)","('Employee_Health_And_Safety', 0.0919363722205162)","('NON-ESG', 0.11120396852493286)","('NON-ESG', 0.10606153309345245)","('NON-ESG', 0.0919363722205162)"
Line 28,"In FY22 Costco added a fourth oating holiday for employees, giving them another option to celebrate holidays that are important to them (for example, Juneteenth, Indigenous Peoples Day and Veterans Day).2$75M 2,000 $74.8M $11M $75M 2,000 $74.8M $11M Diversity at CostcoOur workforce is representative of the communities where we do business.","('Employee_Engagement_Inclusion_And_Diversity', 0.8280974626541138)","('Human_Rights_And_Community_Relations', 0.08428630977869034)","('Access_And_Affordability', 0.009999741800129414)","([], 0.8280974626541138)","('NON-ESG', 0.08428630977869034)","('NON-ESG', 0.009999741800129414)"
Line 29,We closely monitor demographic data at all levels across the organization.,"('Employee_Engagement_Inclusion_And_Diversity', 0.49566414952278137)","('Customer_Privacy', 0.31714579463005066)","('Business_Model_Resilience', 0.019090324640274048)","('NON-ESG', 0.49566414952278137)","('NON-ESG', 0.31714579463005066)","('NON-ESG', 0.019090324640274048)"
Line 30,"Among Costcos global workforce, 53.5% identify as male and 46.5% as female.","('Employee_Engagement_Inclusion_And_Diversity', 0.8375387191772461)","('Labor_Practices', 0.05243659019470215)","('Director_Removal', 0.010647028684616089)","([], 0.8375387191772461)","('NON-ESG', 0.05243659019470215)","('NON-ESG', 0.010647028684616089)"
Line 31,"In Supervisor/Manager positions in our global operations, 62.5% identify as male and 37.5% as female.","('Employee_Engagement_Inclusion_And_Diversity', 0.7999874949455261)","('Labor_Practices', 0.0533127561211586)","('Director_Removal', 0.022341039031744003)","([], 0.7999874949455261)","('NON-ESG', 0.0533127561211586)","('NON-ESG', 0.022341039031744003)"
Line 32,"(For purposes of this years reporting, Supervisors/Managers does not include employees working in our corporate and regional oces and pharmacies.)","('Labor_Practices', 0.8269873261451721)","('Employee_Engagement_Inclusion_And_Diversity', 0.042559560388326645)","('Director_Removal', 0.02136707492172718)","([], 0.8269873261451721)","('NON-ESG', 0.042559560388326645)","('NON-ESG', 0.02136707492172718)"
Line 33,Global Gender Breakdown - FY22 vs.,"('Employee_Engagement_Inclusion_And_Diversity', 0.8875308632850647)","('Labor_Practices', 0.024605048820376396)","('Business_Model_Resilience', 0.007318621501326561)","([], 0.8875308632850647)","('NON-ESG', 0.024605048820376396)","('NON-ESG', 0.007318621501326561)"
Line 34,FY21 Heres a look at our global gender report for FY22.,"('Employee_Engagement_Inclusion_And_Diversity', 0.8237389326095581)","('Labor_Practices', 0.03626202419400215)","('Human_Rights_And_Community_Relations', 0.021277686581015587)","([], 0.8237389326095581)","('NON-ESG', 0.03626202419400215)","('NON-ESG', 0.021277686581015587)"
Line 35,"For our global numbers, we use our own internal denition for Super visors / Managers.","('Energy_Management', 0.39336898922920227)","('Product_Design_And_Lifecycle_Management', 0.1947522908449173)","('Competitive_Behavior', 0.06171959638595581)","('NON-ESG', 0.39336898922920227)","('NON-ESG', 0.1947522908449173)","('NON-ESG', 0.06171959638595581)"
Line 36,3 US Gender Breakdown - FY22 vs.,"('Employee_Engagement_Inclusion_And_Diversity', 0.8497992753982544)","('Labor_Practices', 0.04074163734912872)","('Competitive_Behavior', 0.008770979940891266)","([], 0.8497992753982544)","('NON-ESG', 0.04074163734912872)","('NON-ESG', 0.008770979940891266)"
Line 37,FY21 US Race & Ethnicity Report - FY22 vs.,"('Employee_Engagement_Inclusion_And_Diversity', 0.968346893787384)","('Customer_Privacy', 0.00309642031788826)","('Employee_Health_And_Safety', 0.0023242472670972347)","([], 0.968346893787384)","('NON-ESG', 0.00309642031788826)","('NON-ESG', 0.0023242472670972347)"
Line 38,FY21 4 More information about the demographics of Costcos U.,"('Management_Of_Legal_And_Regulatory_Framework', 0.23644208908081055)","('Energy_Management', 0.15877535939216614)","('Systemic_Risk_Management', 0.14409476518630981)","('NON-ESG', 0.23644208908081055)","('NON-ESG', 0.15877535939216614)","('NON-ESG', 0.14409476518630981)"
