,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,We have made great strides to bring the power of digital payments to a growing number of small and micro businesses.,"('Systemic_Risk_Management', 0.2201467901468277)","('Data_Security', 0.21803681552410126)","('Competitive_Behavior', 0.18032807111740112)","('NON-ESG', 0.2201467901468277)","('NON-ESG', 0.21803681552410126)","('NON-ESG', 0.18032807111740112)"
Line 12,"Weve also invested in improving digital literacy and financial education in communities across our regions through initiatives including Practical Money Skills, which reached over 3.2 million people and was offered in 48 countries and 19 languages in 2021.","('Access_And_Affordability', 0.8165185451507568)","('Human_Rights_And_Community_Relations', 0.04375920072197914)","('Employee_Engagement_Inclusion_And_Diversity', 0.02116270735859871)","([], 0.8165185451507568)","('NON-ESG', 0.04375920072197914)","('NON-ESG', 0.02116270735859871)"
Line 13,"To help ensure the digital economy is a safe and convenient place for businesses of all sizes to operate, we continue to invest in the security of our network and the broader ecosystem, including our investment of over $9 billion in fraud protection over the past five years.","('Business_Ethics', 0.5667388439178467)","('Data_Security', 0.2967202067375183)","('Systemic_Risk_Management', 0.022386018186807632)","([], 0.5667388439178467)","('NON-ESG', 0.2967202067375183)","('NON-ESG', 0.022386018186807632)"
Line 14,"In 2021, Visas security efforts contributed to preventing $26 billion in fraud-related losses.","('Business_Ethics', 0.968693196773529)","('Data_Security', 0.004258623346686363)","('Management_Of_Legal_And_Regulatory_Framework', 0.0028311952482908964)","([], 0.968693196773529)","('NON-ESG', 0.004258623346686363)","('NON-ESG', 0.0028311952482908964)"
Line 15,"Within Visa, we continue to focus on enhancing the talent experience for underrepresented groups.","('Employee_Engagement_Inclusion_And_Diversity', 0.9513399004936218)","('Employee_Health_And_Safety', 0.00528280483558774)","('Competitive_Behavior', 0.003762257983908057)","(['Talent Attraction & Retention'], 0.9513399004936218)","('NON-ESG', 0.00528280483558774)","('NON-ESG', 0.003762257983908057)"
Line 16,"In the United States, we made progress toward our Stand Together goals, including our goals to increase underrepresented communities within our workforce.","('Human_Rights_And_Community_Relations', 0.44310876727104187)","('Employee_Engagement_Inclusion_And_Diversity', 0.36176246404647827)","('Access_And_Affordability', 0.02404523454606533)","('NON-ESG', 0.44310876727104187)","('NON-ESG', 0.36176246404647827)","('NON-ESG', 0.02404523454606533)"
Line 17,"We also announced our Black Scholars and Jobs program a scholarship, mentorship, internship and job placement program aimed at supporting a pipeline of diverse future leaders in the business and technology sectors.","('Employee_Engagement_Inclusion_And_Diversity', 0.9311407804489136)","('Access_And_Affordability', 0.011703734286129475)","('Employee_Health_And_Safety', 0.004945831373333931)","(['Talent Attraction & Retention'], 0.9311407804489136)","('NON-ESG', 0.011703734286129475)","('NON-ESG', 0.004945831373333931)"
Line 18,Building on our achievements in sustainable operations 100% renewable electricity use and carbon neutral operations we continue to work toward a more sustainable economy.,"('Energy_Management', 0.4969251751899719)","('Product_Design_And_Lifecycle_Management', 0.2436053603887558)","('Management_Of_Legal_And_Regulatory_Framework', 0.06664319336414337)","('NON-ESG', 0.4969251751899719)","('NON-ESG', 0.2436053603887558)","('NON-ESG', 0.06664319336414337)"
Line 19,We are expanding our commercial offerings that help our clients and their customers access sustainable payment features and shift towards more sustainable behaviors including through expanding digital payments acceptance in public transit systems and electric vehicle charging networks and launching the Visa Eco Benefits bundle to help Visa cardholders better understand the environmental impact of their day-to-day payments.,"('Management_Of_Legal_And_Regulatory_Framework', 0.3451237678527832)","('Business_Ethics', 0.11594691872596741)","('Competitive_Behavior', 0.11291002482175827)","('NON-ESG', 0.3451237678527832)","('NON-ESG', 0.11594691872596741)","('NON-ESG', 0.11291002482175827)"
Line 20,"These accomplishments are grounded in our commitment to run our company ethically, responsibly and sustainably.","('Business_Model_Resilience', 0.4773634076118469)","('Human_Rights_And_Community_Relations', 0.09098929911851883)","('Director_Removal', 0.05053262412548065)","('NON-ESG', 0.4773634076118469)","('NON-ESG', 0.09098929911851883)","('NON-ESG', 0.05053262412548065)"
Line 21,"This, together with strong, independent governance, contributes to our ability to be a leader in our industry in environmental, social and governance (ESG) performance.","('Human_Rights_And_Community_Relations', 0.4948171377182007)","('Management_Of_Legal_And_Regulatory_Framework', 0.16805905103683472)","('Business_Model_Resilience', 0.06888864934444427)","('NON-ESG', 0.4948171377182007)","('NON-ESG', 0.16805905103683472)","('NON-ESG', 0.06888864934444427)"
Line 22,"We are proud to be recognized for our efforts, including our continued inclusion in the Dow Jones Sustainability North America Index and once again being named to the Worlds Most Ethical Companies and Most JUST Companies lists.","('Business_Model_Resilience', 0.2952924966812134)","('Systemic_Risk_Management', 0.12435583770275116)","('Business_Ethics', 0.08360499143600464)","('NON-ESG', 0.2952924966812134)","('NON-ESG', 0.12435583770275116)","('NON-ESG', 0.08360499143600464)"
Line 23,"As I reflect on the results across our ESG areas of focus, I recognize that, although we have done much good for the world, much remains to be done.","('Business_Model_Resilience', 0.2340231090784073)","('Human_Rights_And_Community_Relations', 0.23070454597473145)","('Systemic_Risk_Management', 0.10956896096467972)","('NON-ESG', 0.2340231090784073)","('NON-ESG', 0.23070454597473145)","('NON-ESG', 0.10956896096467972)"
Line 24,"The work ahead is challenging, but I believe we have the best and the brightest talent in payments.","('Employee_Engagement_Inclusion_And_Diversity', 0.6474778652191162)","('Business_Model_Resilience', 0.04719084873795509)","('Human_Rights_And_Community_Relations', 0.032257821410894394)","(['Talent Attraction & Retention'], 0.6474778652191162)","('NON-ESG', 0.04719084873795509)","('NON-ESG', 0.032257821410894394)"
Line 25,"As we continue to live out our purpose, the positive impact we can make only grows.","('Human_Rights_And_Community_Relations', 0.6917520761489868)","('Business_Model_Resilience', 0.04872002825140953)","('Employee_Engagement_Inclusion_And_Diversity', 0.029221994802355766)","(['Environmental Policy & Management Systems'], 0.6917520761489868)","('NON-ESG', 0.04872002825140953)","('NON-ESG', 0.029221994802355766)"
Line 26,"In the following pages, I invite you to learn more about the work we do, day in and day out, to advance a more prosperous and sustainable future for all.","('Business_Model_Resilience', 0.2797628939151764)","('Human_Rights_And_Community_Relations', 0.2099982500076294)","('Product_Design_And_Lifecycle_Management', 0.11794181168079376)","('NON-ESG', 0.2797628939151764)","('NON-ESG', 0.2099982500076294)","('NON-ESG', 0.11794181168079376)"
Line 27,"Sincerely, Alfred F.","('Business_Ethics', 0.25681373476982117)","('Management_Of_Legal_And_Regulatory_Framework', 0.1573421061038971)","('Competitive_Behavior', 0.1089436337351799)","('NON-ESG', 0.25681373476982117)","('NON-ESG', 0.1573421061038971)","('NON-ESG', 0.1089436337351799)"
Line 28,"Kelly, Jr. Chairman and Chief Executive Officer, Visa 2021 Environmental, Social & Governance Report | 1 FY21 Visa ESG Performance Highlights Our ESG Strategy Helps us deliver on our purpose: uplift everyone, everywhere by being the best way to pay and be paid Empowering People, Communities & Economies 30.7M SMBs digitally enabled toward 50 million goal by 20231 8.5K startups from 100 countries in Visa Everywhere Initiative 3.2M people reached by Visa Practical Money Skills offered in 48 countries and 19 languages Securing Commerce & Protecting Customers $26B of fraud losses prevented by Visa Advanced Authorization and Visa Risk Manager $9B invested over past five years to boost cybersecurity and reduce fraud $0.07 historically low fraud rate for every $100 transacted on Visas network Investing in Our People Equal pay among men and women for the same work 21K active users in Visa Learning Hub 50 Visa Black Scholars joined inaugural cohort Operating Responsibly 64% Visa Board diversity for gender, race, ethnicity dimensions 100% completion by eligible employees of annual compliance training 10 years consecutive inclusion on World's Most Ethical Companies list Protecting the Planet Carbon neutral achieved for operations 100% renewable electricity use maintained 400+ cities with Visa support of public transit mobility 2021 Environmental, Social & Governance Report | 2 2 1 As of May 2022 2021 Environmental, Social & Governance Report | 3 About this Report Visas 2021 Environmental, Social and Governance (ESG) Report describes our commitments and work in five clusters: Empowering People, Communities & Economies Securing Commerce & Protecting Customers Investing in Our People Protecting the Planet Operating Responsibly The focus areas, issues and initiatives we address are important to Visa and our stakeholders.","('Human_Rights_And_Community_Relations', 0.6981534361839294)","('Employee_Engagement_Inclusion_And_Diversity', 0.08302655071020126)","('Access_And_Affordability', 0.07490681856870651)","(['Environmental Policy & Management Systems'], 0.6981534361839294)","('NON-ESG', 0.08302655071020126)","('NON-ESG', 0.07490681856870651)"
Line 29,"Kelly, Jr. Chairman and Chief Executive Officer, Visa 2021 Environmental, Social & Governance Report | 1 FY21 Visa ESG Performance Highlights Our ESG Strategy Helps us deliver on our purpose: uplift everyone, everywhere by being the best way to pay and be paid Empowering People, Communities & Economies 30.7M SMBs digitally enabled toward 50 million goal by 20231 8.5K startups from 100 countries in Visa Everywhere Initiative 3.2M people reached by Visa Practical Money Skills offered in 48 countries and 19 languages Securing Commerce & Protecting Customers $26B of fraud losses prevented by Visa Advanced Authorization and Visa Risk Manager $9B invested over past five years to boost cybersecurity and reduce fraud $0.07 historically low fraud rate for every $100 transacted on Visas network Investing in Our People Equal pay among men and women for the same work 21K active users in Visa Learning Hub 50 Visa Black Scholars joined inaugural cohort Operating Responsibly 64% Visa Board diversity for gender, race, ethnicity dimensions 100% completion by eligible employees of annual compliance training 10 years consecutive inclusion on World's Most Ethical Companies list Protecting the Planet Carbon neutral achieved for operations 100% renewable electricity use maintained 400+ cities with Visa support of public transit mobility 2021 Environmental, Social & Governance Report | 2 2 1 As of May 2022 2021 Environmental, Social & Governance Report | 3 About this Report Visas 2021 Environmental, Social and Governance (ESG) Report describes our commitments and work in five clusters: Empowering People, Communities & Economies Securing Commerce & Protecting Customers Investing in Our People Protecting the Planet Operating Responsibly The focus areas, issues and initiatives we address are important to Visa and our stakeholders.","('Employee_Engagement_Inclusion_And_Diversity', 0.941425621509552)","('Business_Ethics', 0.006415145006030798)","('Labor_Practices', 0.006233858875930309)","(['Talent Attraction & Retention'], 0.941425621509552)","('NON-ESG', 0.006415145006030798)","('NON-ESG', 0.006233858875930309)"
Line 30,"Kelly, Jr. Chairman and Chief Executive Officer, Visa 2021 Environmental, Social & Governance Report | 1 FY21 Visa ESG Performance Highlights Our ESG Strategy Helps us deliver on our purpose: uplift everyone, everywhere by being the best way to pay and be paid Empowering People, Communities & Economies 30.7M SMBs digitally enabled toward 50 million goal by 20231 8.5K startups from 100 countries in Visa Everywhere Initiative 3.2M people reached by Visa Practical Money Skills offered in 48 countries and 19 languages Securing Commerce & Protecting Customers $26B of fraud losses prevented by Visa Advanced Authorization and Visa Risk Manager $9B invested over past five years to boost cybersecurity and reduce fraud $0.07 historically low fraud rate for every $100 transacted on Visas network Investing in Our People Equal pay among men and women for the same work 21K active users in Visa Learning Hub 50 Visa Black Scholars joined inaugural cohort Operating Responsibly 64% Visa Board diversity for gender, race, ethnicity dimensions 100% completion by eligible employees of annual compliance training 10 years consecutive inclusion on World's Most Ethical Companies list Protecting the Planet Carbon neutral achieved for operations 100% renewable electricity use maintained 400+ cities with Visa support of public transit mobility 2021 Environmental, Social & Governance Report | 2 2 1 As of May 2022 2021 Environmental, Social & Governance Report | 3 About this Report Visas 2021 Environmental, Social and Governance (ESG) Report describes our commitments and work in five clusters: Empowering People, Communities & Economies Securing Commerce & Protecting Customers Investing in Our People Protecting the Planet Operating Responsibly The focus areas, issues and initiatives we address are important to Visa and our stakeholders.","('Human_Rights_And_Community_Relations', 0.7081781625747681)","('Management_Of_Legal_And_Regulatory_Framework', 0.11417721211910248)","('Ecological_Impacts', 0.028186632320284843)","(['Environmental Policy & Management Systems'], 0.7081781625747681)","('NON-ESG', 0.11417721211910248)","('NON-ESG', 0.028186632320284843)"
Line 31,"Kelly, Jr. Chairman and Chief Executive Officer, Visa 2021 Environmental, Social & Governance Report | 1 FY21 Visa ESG Performance Highlights Our ESG Strategy Helps us deliver on our purpose: uplift everyone, everywhere by being the best way to pay and be paid Empowering People, Communities & Economies 30.7M SMBs digitally enabled toward 50 million goal by 20231 8.5K startups from 100 countries in Visa Everywhere Initiative 3.2M people reached by Visa Practical Money Skills offered in 48 countries and 19 languages Securing Commerce & Protecting Customers $26B of fraud losses prevented by Visa Advanced Authorization and Visa Risk Manager $9B invested over past five years to boost cybersecurity and reduce fraud $0.07 historically low fraud rate for every $100 transacted on Visas network Investing in Our People Equal pay among men and women for the same work 21K active users in Visa Learning Hub 50 Visa Black Scholars joined inaugural cohort Operating Responsibly 64% Visa Board diversity for gender, race, ethnicity dimensions 100% completion by eligible employees of annual compliance training 10 years consecutive inclusion on World's Most Ethical Companies list Protecting the Planet Carbon neutral achieved for operations 100% renewable electricity use maintained 400+ cities with Visa support of public transit mobility 2021 Environmental, Social & Governance Report | 2 2 1 As of May 2022 2021 Environmental, Social & Governance Report | 3 About this Report Visas 2021 Environmental, Social and Governance (ESG) Report describes our commitments and work in five clusters: Empowering People, Communities & Economies Securing Commerce & Protecting Customers Investing in Our People Protecting the Planet Operating Responsibly The focus areas, issues and initiatives we address are important to Visa and our stakeholders.","('Human_Rights_And_Community_Relations', 0.9522005915641785)","('Access_And_Affordability', 0.006143174134194851)","('Ecological_Impacts', 0.004596218466758728)","(['Environmental Policy & Management Systems'], 0.9522005915641785)","('NON-ESG', 0.006143174134194851)","('NON-ESG', 0.004596218466758728)"
Line 32,"For more information on how Visa identifies these priorities through our biennial Materiality process, see page 6 of this report.","('Management_Of_Legal_And_Regulatory_Framework', 0.6984310150146484)","('Human_Rights_And_Community_Relations', 0.07533809542655945)","('Business_Model_Resilience', 0.029492679983377457)","([], 0.6984310150146484)","('NON-ESG', 0.07533809542655945)","('NON-ESG', 0.029492679983377457)"
Line 33,Additional resources on these topics are available at visa.com/esg.,"('Management_Of_Legal_And_Regulatory_Framework', 0.6401990652084351)","('Access_And_Affordability', 0.05838088318705559)","('Product_Quality_And_Safety', 0.035139091312885284)","([], 0.6401990652084351)","('NON-ESG', 0.05838088318705559)","('NON-ESG', 0.035139091312885284)"
Line 34,"This report has been prepared in accordance with the Global Reporting Initiative (GRI) Standards: Core option, and is mapped to the Sustainability Accounting Standards Board (SASB) Software & IT Services Sustainability Accounting Standard, the Task Force on Climate-related Financial Disclosures (TCFD) recommended disclosures, and relevant World Economic Forum (WEF) Stakeholder Capitalism Metrics.","('Physical_Impacts_Of_Climate_Change', 0.40687352418899536)","('Business_Model_Resilience', 0.14891095459461212)","('Systemic_Risk_Management', 0.09737510979175568)","('NON-ESG', 0.40687352418899536)","('NON-ESG', 0.14891095459461212)","('NON-ESG', 0.09737510979175568)"
Line 35,"This report focuses on Visas global commitments and practices, except where noted.","('Human_Rights_And_Community_Relations', 0.4067039489746094)","('Management_Of_Legal_And_Regulatory_Framework', 0.20700782537460327)","('Business_Model_Resilience', 0.056527454406023026)","('NON-ESG', 0.4067039489746094)","('NON-ESG', 0.20700782537460327)","('NON-ESG', 0.056527454406023026)"
Line 36,"We report data related to Visas fiscal year 2021 (October 1, 2020September 30, 2021) unless otherwise noted.","('Management_Of_Legal_And_Regulatory_Framework', 0.5063667893409729)","('Business_Model_Resilience', 0.09355291724205017)","('Physical_Impacts_Of_Climate_Change', 0.05567105859518051)","([], 0.5063667893409729)","('NON-ESG', 0.09355291724205017)","('NON-ESG', 0.05567105859518051)"
Line 37,"In some cases, data and information related to our ESG priorities may include programs and activities underway or introduced in the 2022 fiscal year, as noted.","('Business_Model_Resilience', 0.2736146152019501)","('Management_Of_Legal_And_Regulatory_Framework', 0.2089962214231491)","('Human_Rights_And_Community_Relations', 0.10223240405321121)","('NON-ESG', 0.2736146152019501)","('NON-ESG', 0.2089962214231491)","('NON-ESG', 0.10223240405321121)"
Line 38,All references to currency are in U.,"('Management_Of_Legal_And_Regulatory_Framework', 0.6893775463104248)","('Competitive_Behavior', 0.039448339492082596)","('Systemic_Risk_Management', 0.03138256072998047)","([], 0.6893775463104248)","('NON-ESG', 0.039448339492082596)","('NON-ESG', 0.03138256072998047)"
Line 39,"S. dollars, unless otherwise noted.","('Management_Of_Legal_And_Regulatory_Framework', 0.3901832699775696)","('Systemic_Risk_Management', 0.13503752648830414)","('GHG_Emissions', 0.06164896488189697)","('NON-ESG', 0.3901832699775696)","('NON-ESG', 0.13503752648830414)","('NON-ESG', 0.06164896488189697)"
Line 40,This is Visas seventh annual ESG Report.,"('Systemic_Risk_Management', 0.39558783173561096)","('Business_Model_Resilience', 0.23136621713638306)","('Physical_Impacts_Of_Climate_Change', 0.046481773257255554)","('NON-ESG', 0.39558783173561096)","('NON-ESG', 0.23136621713638306)","('NON-ESG', 0.046481773257255554)"
Line 41,Visas previous report was published in May 2021.,"('Management_Of_Legal_And_Regulatory_Framework', 0.6716980934143066)","('GHG_Emissions', 0.05005614086985588)","('Physical_Impacts_Of_Climate_Change', 0.033348772674798965)","([], 0.6716980934143066)","('NON-ESG', 0.05005614086985588)","('NON-ESG', 0.033348772674798965)"
Line 42,"Please direct questions on this report or topics related to our environmental, social and governance disclosures to sustainability@visa.com.","('Human_Rights_And_Community_Relations', 0.30907967686653137)","('Management_Of_Legal_And_Regulatory_Framework', 0.2559737265110016)","('Business_Model_Resilience', 0.10568451136350632)","('NON-ESG', 0.30907967686653137)","('NON-ESG', 0.2559737265110016)","('NON-ESG', 0.10568451136350632)"
Line 43,This report contains forward-looking statements within the meaning of the U.,"('Management_Of_Legal_And_Regulatory_Framework', 0.4890563189983368)","('Competitive_Behavior', 0.0673733502626419)","('Human_Rights_And_Community_Relations', 0.06386878341436386)","('NON-ESG', 0.4890563189983368)","('NON-ESG', 0.0673733502626419)","('NON-ESG', 0.06386878341436386)"
Line 44,S.,"('Product_Design_And_Lifecycle_Management', 0.09914591163396835)","('Waste_And_Hazardous_Materials_Management', 0.09464520215988159)","('Management_Of_Legal_And_Regulatory_Framework', 0.07568437606096268)","('NON-ESG', 0.09914591163396835)","('NON-ESG', 0.09464520215988159)","('NON-ESG', 0.07568437606096268)"
Line 45,Private Securities Litigation Reform Act of 1995.,"('Management_Of_Legal_And_Regulatory_Framework', 0.8805116415023804)","('Business_Ethics', 0.04841826856136322)","('Competitive_Behavior', 0.009013179689645767)","([], 0.8805116415023804)","('NON-ESG', 0.04841826856136322)","('NON-ESG', 0.009013179689645767)"
Line 46,"Forward-looking statements generally are identified by words such as anticipates, aims,aspires, believes, commits, estimates, expects, intends, may, projects, plans, could, should, will, continue and other similar expressions.","('Business_Model_Resilience', 0.40377429127693176)","('Management_Of_Legal_And_Regulatory_Framework', 0.13683632016181946)","('Director_Removal', 0.09268086403608322)","('NON-ESG', 0.40377429127693176)","('NON-ESG', 0.13683632016181946)","('NON-ESG', 0.09268086403608322)"
Line 47,"All statements other than statements of historical fact could be forward-looking statements, which speak only as of the date they are made, are not guarantees of future performance and are subject to certain risks, uncertainties and other factors, many of which are beyond our control and are difficult to predict.","('Systemic_Risk_Management', 0.8069318532943726)","('Business_Model_Resilience', 0.03895346820354462)","('Business_Ethics', 0.02880898304283619)","([], 0.8069318532943726)","('NON-ESG', 0.03895346820354462)","('NON-ESG', 0.02880898304283619)"
Line 48,Numbers and percentages used in this report are estimates or approximations and may be based on assumptions.,"('Customer_Privacy', 0.1595008373260498)","('Employee_Engagement_Inclusion_And_Diversity', 0.11580894887447357)","('Management_Of_Legal_And_Regulatory_Framework', 0.10001896321773529)","('NON-ESG', 0.1595008373260498)","('NON-ESG', 0.11580894887447357)","('NON-ESG', 0.10001896321773529)"
Line 49,"We describe risks and uncertainties that could cause actual results to differ materially from those expressed in, or implied by, any of these forward-looking statements in our SEC filings, including our most recent Annual Report on Form 10-K and our subsequent reports on Forms 10-Q and 8-K.","('Systemic_Risk_Management', 0.8360973596572876)","('Business_Ethics', 0.039810843765735626)","('Management_Of_Legal_And_Regulatory_Framework', 0.01995459757745266)","([], 0.8360973596572876)","('NON-ESG', 0.039810843765735626)","('NON-ESG', 0.01995459757745266)"
Line 50,"Except as required by law, we do not intend to update or revise any forward-looking statements as a result of new information, future events or otherwise.","('Management_Of_Legal_And_Regulatory_Framework', 0.4615499675273895)","('Customer_Privacy', 0.11970201879739761)","('Business_Model_Resilience', 0.069794200360775)","('NON-ESG', 0.4615499675273895)","('NON-ESG', 0.11970201879739761)","('NON-ESG', 0.069794200360775)"
Line 51,Our Company 4 Corporate Profile Visa is one of the worlds leaders in digital payments.,"('Business_Ethics', 0.2742553949356079)","('Systemic_Risk_Management', 0.1775278002023697)","('Management_Of_Legal_And_Regulatory_Framework', 0.1493684947490692)","('NON-ESG', 0.2742553949356079)","('NON-ESG', 0.1775278002023697)","('NON-ESG', 0.1493684947490692)"
Line 52,"Our mission is to connect the world through the most innovative, reliable and secure payments network enabling individuals, businesses and economies to thrive.","('Data_Security', 0.8285723328590393)","('Systemic_Risk_Management', 0.03889203444123268)","('Business_Ethics', 0.03494388982653618)","(['Information Security Cybersecurity & System Availability'], 0.8285723328590393)","('NON-ESG', 0.03889203444123268)","('NON-ESG', 0.03494388982653618)"
