,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"W e under t ak e no obligation t o up dat e or r e vise publicly an y f or war d-lo oking or such o ther st at emen t s, whether b e cause o f new in f ormation, fut ur e e v en t s or o ther wise.","('Management_Of_Legal_And_Regulatory_Framework', 0.7005988359451294)","('Competitive_Behavior', 0.059287991374731064)","('Business_Ethics', 0.04778220131993294)","(['Responsibility of Content'], 0.7005988359451294)","('NON-ESG', 0.059287991374731064)","('NON-ESG', 0.04778220131993294)"
Line 12,NO TE AB O UT F OR W ARD-L O OKING S T A TEMENT S A Message fr om Our L e ader s Brian L.,"('Management_Of_Legal_And_Regulatory_Framework', 0.6464343667030334)","('Competitive_Behavior', 0.061609018594026566)","('Director_Removal', 0.041033849120140076)","(['Responsibility of Content'], 0.6464343667030334)","('NON-ESG', 0.061609018594026566)","('NON-ESG', 0.041033849120140076)"
Line 13,"R ob er ts Chairman & Chief Ex e cutiv e O fficer Comcast Corp or ation, D alila Wilson-S co t t Ex e cutiv e Vice pr esiden t &Chief Div er sit y O fficer ,Comcast Corp or ation; Pr esiden t, Comcast NB CUniv er sal F oundation In a y e ar mark e d b y b o th ongoing challenges and encour aging signs o f pr o gr ess, we acceler at e d and de ep ene d our eff or t s t o supp or t our lo cal communities, our t e ammat es, and our planet.","('Competitive_Behavior', 0.20473839342594147)","('Business_Ethics', 0.16504861414432526)","('Director_Removal', 0.11375461518764496)","('NON-ESG', 0.20473839342594147)","('NON-ESG', 0.16504861414432526)","('NON-ESG', 0.11375461518764496)"
Line 14,"A f t er conne c ting 10 million p e ople t o the In t ernet o v er the p ast 10 y e ar s, our work t o addr ess digit al inequities con tinues t o build momen t um.","('Competitive_Behavior', 0.5578058362007141)","('Systemic_Risk_Management', 0.1130116656422615)","('Management_Of_Legal_And_Regulatory_Framework', 0.09746340662240982)","([], 0.5578058362007141)","('NON-ESG', 0.1130116656422615)","('NON-ESG', 0.09746340662240982)"
Line 15,"In 2 0 21, we launche d Pr oje c t UP , our compr ehensiv e initiativ e t o help ensur e that e v er y one has the r esour ces and opp or t unities the y ne e d t o build a fut ur e o f unlimit e d p ossibilities.","('Competitive_Behavior', 0.4006485641002655)","('Management_Of_Legal_And_Regulatory_Framework', 0.2826741933822632)","('Business_Ethics', 0.061154406517744064)","('NON-ESG', 0.4006485641002655)","('NON-ESG', 0.2826741933822632)","('NON-ESG', 0.061154406517744064)"
Line 16,"Back e d b y a $1 billion in v estmen t o v er the ne x t de cade, Pr oje c t UP will pr o vide t ens o f millions o f Americans with access t o the t e chnolo gy , t o ols, and r esour ces that will enable them t o build skills, car e er s, and p ath ways t o e conomic mobilit y in an incr e asingly digit al so ciet y .","('Competitive_Behavior', 0.4289344847202301)","('Management_Of_Legal_And_Regulatory_Framework', 0.08647274225950241)","('Customer_Welfare', 0.08400855958461761)","('NON-ESG', 0.4289344847202301)","('NON-ESG', 0.08647274225950241)","('NON-ESG', 0.08400855958461761)"
Line 17,"W e r e le v er aging our unique e xp er tise as a me dia and t e chnolo gy comp an y t o supp or t under ser v e d communities and underr epr esen t e d small businesses, including op ening o v er 1,000 Lif t Z ones in communit y cen t er s nation wide t o pr o vide st uden t s, senior s, and v et er ans with fr e e In t ernet.","('Competitive_Behavior', 0.25145068764686584)","('Management_Of_Legal_And_Regulatory_Framework', 0.19071064889431)","('Director_Removal', 0.08800714462995529)","('NON-ESG', 0.25145068764686584)","('NON-ESG', 0.19071064889431)","('NON-ESG', 0.08800714462995529)"
Line 18,"And we awar de d millions in Comcast RI S E monet ar y , mark eting, and t e chnolo gy gr an t s t o help thousands o f en tr epr eneur s o f color k e ep their businesses op en amidst a p andemic and,ultimat ely , thriv e.","('Competitive_Behavior', 0.5804800391197205)","('Systemic_Risk_Management', 0.11741923540830612)","('Management_Of_Legal_And_Regulatory_Framework', 0.07951362431049347)","([], 0.5804800391197205)","('NON-ESG', 0.11741923540830612)","('NON-ESG', 0.07951362431049347)"
Line 19,"Finally , we t o ok additional st eps t o r e duce our en vir onmen t al f o o tprin t in 2 0 21 b y set ting an ambitious go al t o b e carb on neutr al f or Scop e 1 and 2 emissions acr oss our glob al op er ations b y 2 0 35 .","('Competitive_Behavior', 0.3512476086616516)","('Management_Of_Legal_And_Regulatory_Framework', 0.24914716184139252)","('Business_Ethics', 0.08483785390853882)","('NON-ESG', 0.3512476086616516)","('NON-ESG', 0.24914716184139252)","('NON-ESG', 0.08483785390853882)"
Line 20,"While we ar e incr e dibly pr oud o f these achie v emen t s, which y ou can r e ad ab out in the p ages that f ollow , we r e e v en mor e e x cit e d ab out the r o ad ahe ad.","('Management_Of_Legal_And_Regulatory_Framework', 0.37440598011016846)","('Competitive_Behavior', 0.3495824337005615)","('Business_Ethics', 0.07280176132917404)","('NON-ESG', 0.37440598011016846)","('NON-ESG', 0.3495824337005615)","('NON-ESG', 0.07280176132917404)"
Line 21,"W e r emain r esolut ely f o cuse d on making the fut ur e we en vision one wher e e v er y one, ine v er y communit y , has the chance t o r e alize their dr e ams a r e alit y b y de ep ening our commitmen t s in new , inno v ativ e,and imp ac t ful ways.","('Management_Of_Legal_And_Regulatory_Framework', 0.4023352563381195)","('Competitive_Behavior', 0.26404914259910583)","('Business_Ethics', 0.07913145422935486)","('NON-ESG', 0.4023352563381195)","('NON-ESG', 0.26404914259910583)","('NON-ESG', 0.07913145422935486)"
Line 22,"None o f this would b e p ossible without our wonder ful p e ople and p ar tner s, who ar e the he ar t and soul o f this imp or t an t work.","('Competitive_Behavior', 0.42456114292144775)","('Management_Of_Legal_And_Regulatory_Framework', 0.2389010190963745)","('Business_Ethics', 0.056067876517772675)","('NON-ESG', 0.42456114292144775)","('NON-ESG', 0.2389010190963745)","('NON-ESG', 0.056067876517772675)"
Line 23,W e ar e gr at eful f or their ongoing supp or t and p assion.,"('Management_Of_Legal_And_Regulatory_Framework', 0.8334082961082458)","('Competitive_Behavior', 0.03120243549346924)","('Business_Ethics', 0.03118712268769741)","(['Responsibility of Content'], 0.8334082961082458)","('NON-ESG', 0.03120243549346924)","('NON-ESG', 0.03118712268769741)"
Line 24,"0 1 M e s s a g e 0 2 P r o j e c t U p 2 2 D i v e r s i t y , e q u i t y & i n c l u s i o n 5 1 E n v i r o n m e n t 0 1 Comcast NB CUniv er sal 2 0 22 Imp ac t R ep or tpr o je c t up Pr oje c t UP is our initiativ e t o help adv ance digit al equit y and build a world o f unlimit e d p ossibilities.","('Competitive_Behavior', 0.38058510422706604)","('Management_Of_Legal_And_Regulatory_Framework', 0.14945851266384125)","('Business_Ethics', 0.08077182620763779)","('NON-ESG', 0.38058510422706604)","('NON-ESG', 0.14945851266384125)","('NON-ESG', 0.08077182620763779)"
Line 25,"F r om conne c ting p e ople t o the In t ernet; t o op ening do or s f or the ne x t gener ation o f inno v at or s, en tr epr eneur s, and st or y t eller s;t o cr e ating new car e er p ath ways in me dia and t e chnolo gy , we can de ep en our imp ac t and help cr e at e a fut ur e that b enefit s gener ations t o come.","('Competitive_Behavior', 0.2895662188529968)","('Management_Of_Legal_And_Regulatory_Framework', 0.215821772813797)","('Business_Ethics', 0.09994202107191086)","('NON-ESG', 0.2895662188529968)","('NON-ESG', 0.215821772813797)","('NON-ESG', 0.09994202107191086)"
Line 26,"This work is b ack e d b y a $1 billion commitmen t o v er the ne x t 10 y e ar s, which will enable us t o r e ach t ens o f millions o f p e ople with the opp or t unities and r esour ces the y ne e d t o cr e at e a brigh t er fut ur e.","('Management_Of_Legal_And_Regulatory_Framework', 0.5136940479278564)","('Competitive_Behavior', 0.16445358097553253)","('Business_Ethics', 0.05069265142083168)","(['Responsibility of Content'], 0.5136940479278564)","('NON-ESG', 0.16445358097553253)","('NON-ESG', 0.05069265142083168)"
Line 27,C o n n e c t i v i t y : A k e y comp onen t o f Pr oje c t UP is incr e asing access t o the In t ernet and the t o ols and in f ormation ne cessar y t o close the opp or t unit y gap.,"('Management_Of_Legal_And_Regulatory_Framework', 0.26521411538124084)","('Competitive_Behavior', 0.20905664563179016)","('Systemic_Risk_Management', 0.067310631275177)","('NON-ESG', 0.26521411538124084)","('NON-ESG', 0.20905664563179016)","('NON-ESG', 0.067310631275177)"
Line 28,"Ov er the p ast 10 y e ar s, Comcast has conne c t e d 10 million p e ople t o the In t ernet at home thr ough In t erne t E s sen tials, the nation s lar gest and most compr ehensiv e br o adb and adop tion pr o gr am.","('Competitive_Behavior', 0.39881500601768494)","('Management_Of_Legal_And_Regulatory_Framework', 0.23221850395202637)","('Business_Ethics', 0.04832721874117851)","('NON-ESG', 0.39881500601768494)","('NON-ESG', 0.23221850395202637)","('NON-ESG', 0.04832721874117851)"
Line 29,"And when the CO VID-19 crisis b e gan, our comp an y was alr e ady well-p ositione d t o spring in t o ac tion with t wo o ther conne c tivit y solutions: Lif t Z one s, which ar e communit y cen t er s that pr o vide fr e e Wi-Fi, and the In t erne t E s sen tials P ar tner ship Pr o gr am, which enables scho ols, scho ol distric t s, and communit y p ar tner s t o quickly conne c t lar ge numb er s o f p e ople t o the In t ernet at home.","('Competitive_Behavior', 0.4797523617744446)","('Management_Of_Legal_And_Regulatory_Framework', 0.1178959459066391)","('Business_Ethics', 0.07518894225358963)","('NON-ESG', 0.4797523617744446)","('NON-ESG', 0.1178959459066391)","('NON-ESG', 0.07518894225358963)"
Line 30,"A t the same time, we con tinue t o f o cus on driving adop tion f or discr et e p opulations, lik e F e der al P ell Gr an t r e cipien t s, senior s, and v et er ans, t o help get e v en mor e p e ople conne c t e d.","('Competitive_Behavior', 0.4468706250190735)","('Management_Of_Legal_And_Regulatory_Framework', 0.15990933775901794)","('Business_Ethics', 0.09064290672540665)","('NON-ESG', 0.4468706250190735)","('NON-ESG', 0.15990933775901794)","('NON-ESG', 0.09064290672540665)"
Line 31,"Exp anding Digit al A ccess Collab or ating t o Close t he G ap While Comcast is commit t e d t o digit al equit y within our own pr o gr ams, we know that closing the br o adb and adop tion gap r equir es colle c tiv e ac tion.","('Competitive_Behavior', 0.4861459732055664)","('Management_Of_Legal_And_Regulatory_Framework', 0.10536839812994003)","('Business_Ethics', 0.04987417161464691)","('NON-ESG', 0.4861459732055664)","('NON-ESG', 0.10536839812994003)","('NON-ESG', 0.04987417161464691)"
Line 32,"In No v emb er 2 0 21, the f e der al go v ernmen t signe d in t o law the In fr astr uc t ur e and In v estmen t Jobs A c t, which includes the $14.","('Management_Of_Legal_And_Regulatory_Framework', 0.7839633226394653)","('Competitive_Behavior', 0.06484728306531906)","('Business_Ethics', 0.04574950411915779)","(['Responsibility of Content'], 0.7839633226394653)","('NON-ESG', 0.06484728306531906)","('NON-ESG', 0.04574950411915779)"
Line 33,2 billion A ff or dable Conne c tivit y Pr o gr am (A CP).,"('Management_Of_Legal_And_Regulatory_Framework', 0.7325430512428284)","('Business_Ethics', 0.03781760111451149)","('Systemic_Risk_Management', 0.03248840942978859)","(['Responsibility of Content'], 0.7325430512428284)","('NON-ESG', 0.03781760111451149)","('NON-ESG', 0.03248840942978859)"
Line 34,This is a successor t o the t emp or ar y $3 .,"('Management_Of_Legal_And_Regulatory_Framework', 0.7236425876617432)","('Competitive_Behavior', 0.09442780166864395)","('Systemic_Risk_Management', 0.037958670407533646)","(['Responsibility of Content'], 0.7236425876617432)","('NON-ESG', 0.09442780166864395)","('NON-ESG', 0.037958670407533646)"
Line 35,"2 billion Emer genc y Br o adb and Benefit (EBB) pr o gr am, which help e d Americans conne c t t o the In t ernet during the CO VID-19 crisis.","('Systemic_Risk_Management', 0.6802029013633728)","('Physical_Impacts_Of_Climate_Change', 0.1140366718173027)","('Critical_Incident_Risk_Management', 0.05741892009973526)","([], 0.6802029013633728)","('NON-ESG', 0.1140366718173027)","('NON-ESG', 0.05741892009973526)"
Line 36,"Thr ough these pr o gr ams, which enable qualif ying low-income cust omer s t o apply a financial subsidy t o our br o adb and ser vices, cust omer s can r e ceiv e our In t ernet Essen tials ser vice or our new enhance d In t ernet Essen tials Plus ser vice with t wice the downlo ad sp e e d up t o 100 Mbps eff e c tiv ely f or fr e e.","('Management_Of_Legal_And_Regulatory_Framework', 0.9225497245788574)","('Competitive_Behavior', 0.01494637317955494)","('Business_Ethics', 0.0102931447327137)","(['Responsibility of Content'], 0.9225497245788574)","('NON-ESG', 0.01494637317955494)","('NON-ESG', 0.0102931447327137)"
Line 37,"Comcast is pr oud t o con tinue supp or ting these eff or t s t o help close the digit al divide f or low-income consumer s and conne c t e v en mor e p e ople t o the endless opp or t unit y , e ducation, gr ow th, and disco v er y that the In t ernet pr o vides.","('Competitive_Behavior', 0.7096665501594543)","('Systemic_Risk_Management', 0.061511799693107605)","('Management_Of_Legal_And_Regulatory_Framework', 0.05868472903966904)","([], 0.7096665501594543)","('NON-ESG', 0.061511799693107605)","('NON-ESG', 0.05868472903966904)"
Line 38,"1 Billion T ens of Millions 1,000+commit t ed in cash and in kind o v er the ne x t 10 y ear s t o f ur ther close the digit al divide o f people r eached with connectivit y , skills, tr aining, and r esour ces communit y par tner shipsA D i g i t a l e q u i t y s n a p s h o t 0 1 M e s s a g e 0 2 P r o j e c t u p Conne c tivit y2 2 D i v e r s i t y , e q u i t y & i n c l u s i o n 5 1 E n v i r o n m e n t 0 3 Comcast NB CUniv er sal 2 0 22 Imp ac t R ep or tBridging the Digit al Divide: In t ernet Essen tials In t ernet Essen tials pr o vides wr ap ar ound solutions f or low- income f amilies, including: a low-cost, high- sp e e d In t ernet conne c tion at home, access t o fr e e online digit al skills tr aining thr ough a net work o f thousands o f lo cal p ar tner or ganizations, and the op tion t o pur chase a low-cost comput er .","('Systemic_Risk_Management', 0.3828708231449127)","('Competitive_Behavior', 0.202828049659729)","('Management_Of_Legal_And_Regulatory_Framework', 0.10727595537900925)","('NON-ESG', 0.3828708231449127)","('NON-ESG', 0.202828049659729)","('NON-ESG', 0.10727595537900925)"
Line 39,"1 Billion T ens of Millions 1,000+commit t ed in cash and in kind o v er the ne x t 10 y ear s t o f ur ther close the digit al divide o f people r eached with connectivit y , skills, tr aining, and r esour ces communit y par tner shipsA D i g i t a l e q u i t y s n a p s h o t 0 1 M e s s a g e 0 2 P r o j e c t u p Conne c tivit y2 2 D i v e r s i t y , e q u i t y & i n c l u s i o n 5 1 E n v i r o n m e n t 0 3 Comcast NB CUniv er sal 2 0 22 Imp ac t R ep or tBridging the Digit al Divide: In t ernet Essen tials In t ernet Essen tials pr o vides wr ap ar ound solutions f or low- income f amilies, including: a low-cost, high- sp e e d In t ernet conne c tion at home, access t o fr e e online digit al skills tr aining thr ough a net work o f thousands o f lo cal p ar tner or ganizations, and the op tion t o pur chase a low-cost comput er .","('Competitive_Behavior', 0.22267873585224152)","('Systemic_Risk_Management', 0.1791963130235672)","('Data_Security', 0.10777536779642105)","('NON-ESG', 0.22267873585224152)","('NON-ESG', 0.1791963130235672)","('NON-ESG', 0.10777536779642105)"
Line 40,A lack o f digit al skills is cle arly a significan t b arrier t o br o adb and adop tion.,"('Competitive_Behavior', 0.3724016845226288)","('Management_Of_Legal_And_Regulatory_Framework', 0.09196804463863373)","('Customer_Welfare', 0.06463813036680222)","('NON-ESG', 0.3724016845226288)","('NON-ESG', 0.09196804463863373)","('NON-ESG', 0.06463813036680222)"
Line 41,"While these skills will t ak e time t o le arn, the b enefit s will last a lif etime and close no t just the digit al divide, but the e conomic divid e as well.","('Competitive_Behavior', 0.5838315486907959)","('Systemic_Risk_Management', 0.0662713274359703)","('Management_Of_Legal_And_Regulatory_Framework', 0.054224297404289246)","([], 0.5838315486907959)","('NON-ESG', 0.0662713274359703)","('NON-ESG', 0.054224297404289246)"
Line 42,"Br o derick Johnson Comcast Corp or ationE VP , Public P olicy & E VP , Digit al E quit y Digit al Harb or High S cho ol Baltimore, MD 0 40 1 M e s s a g e 0 2 P r o j e c t u p Conne c tivit y2 2 D i v e r s i t y , e q u i t y & i n c l u s i o n 5 1 E n v i r o n m e n t Comcast NB CUniv er sal 2 0 22 Imp ac t R ep or tJosh Se v er al y e ar s ago, Josh Delano lef t ac tiv e milit ar y ser vice t o sp end mor e time with his f amily .","('Competitive_Behavior', 0.3383719325065613)","('Management_Of_Legal_And_Regulatory_Framework', 0.20643556118011475)","('Business_Ethics', 0.09049240499734879)","('NON-ESG', 0.3383719325065613)","('NON-ESG', 0.20643556118011475)","('NON-ESG', 0.09049240499734879)"
Line 43,"Once home, he de cide d t o pur sue his dr e am o f b e coming an ele c trical engine er and wen t b ack t o scho ol t o con tinue his e ducation.","('Management_Of_Legal_And_Regulatory_Framework', 0.5321136116981506)","('Business_Ethics', 0.11164756119251251)","('Competitive_Behavior', 0.09946252405643463)","(['Responsibility of Content'], 0.5321136116981506)","('NON-ESG', 0.11164756119251251)","('NON-ESG', 0.09946252405643463)"
Line 44,"Thr ough a Dep ar tmen t o f V et er ans A ff air s f e der al work st udy pr o gr am, Delano fir st he ar d ab out In t ernet Essen tials, which had just e xp ande d it s eligibilit y t o include low-income v et er ans.","('Access_And_Affordability', 0.19245408475399017)","('Management_Of_Legal_And_Regulatory_Framework', 0.16525836288928986)","('Competitive_Behavior', 0.14374926686286926)","('NON-ESG', 0.19245408475399017)","('NON-ESG', 0.16525836288928986)","('NON-ESG', 0.14374926686286926)"
Line 45,"The home In t ernet ser vice enable d him t o do his scho olwork at home, and sav e mone y b y e ating at home.","('Competitive_Behavior', 0.2601672410964966)","('Labor_Practices', 0.12459347397089005)","('Management_Of_Legal_And_Regulatory_Framework', 0.058374397456645966)","('NON-ESG', 0.2601672410964966)","('NON-ESG', 0.12459347397089005)","('NON-ESG', 0.058374397456645966)"
Line 46,"In 2 0 18 , Delano gr aduat e d with a b achelor s de gr e e in ele c trical and ele c tr onics engine ering, and he has since f ound fulfilling work doing ele c trical constr uc tion.","('Management_Of_Legal_And_Regulatory_Framework', 0.4849376678466797)","('Competitive_Behavior', 0.16680121421813965)","('Business_Ethics', 0.05309751629829407)","('NON-ESG', 0.4849376678466797)","('NON-ESG', 0.16680121421813965)","('NON-ESG', 0.05309751629829407)"
Line 47,"G o e s B ack t o S cho ol Llulisa Mayr a and her daugh t er Llulisa ar e In t ernet Essen tials cust omer s and now b enefit fr om the A ff or dable Conne c tivit y Pr o gr am (A CP), an e arly success o f the hist oric bip ar tisan in fr astr uc t ur e law p asse d lat e last y e ar .","('Management_Of_Legal_And_Regulatory_Framework', 0.393208384513855)","('Business_Ethics', 0.17225141823291779)","('Competitive_Behavior', 0.07646718621253967)","('NON-ESG', 0.393208384513855)","('NON-ESG', 0.17225141823291779)","('NON-ESG', 0.07646718621253967)"
Line 48,The y ar e among the 10 million f amilies who b e gan using the pr o gr am within just af ew shor t mon ths.,"('Management_Of_Legal_And_Regulatory_Framework', 0.8251532912254333)","('Competitive_Behavior', 0.0404161661863327)","('Business_Ethics', 0.031609464436769485)","(['Responsibility of Content'], 0.8251532912254333)","('NON-ESG', 0.0404161661863327)","('NON-ESG', 0.031609464436769485)"
Line 49,"Llulisa says that during the p andemic, the In t ernet conne c t e d her t o r esour ces that help e d her complet e her homework andapply t o colle ges online.","('Management_Of_Legal_And_Regulatory_Framework', 0.31814831495285034)","('Competitive_Behavior', 0.25965091586112976)","('Business_Ethics', 0.1085219755768776)","('NON-ESG', 0.31814831495285034)","('NON-ESG', 0.25965091586112976)","('NON-ESG', 0.1085219755768776)"
Line 50,"She just go t accep t e d t o her fir st choice f or colle ge, and she plans t o b e an immigr ation law y er one day .","('Management_Of_Legal_And_Regulatory_Framework', 0.5038913488388062)","('Competitive_Behavior', 0.2543273866176605)","('Business_Ethics', 0.08386751264333725)","(['Responsibility of Content'], 0.5038913488388062)","('NON-ESG', 0.2543273866176605)","('NON-ESG', 0.08386751264333725)"
