,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 13,"Today, our ambition is to break barriers and build community to change the game for all.","('Human_Rights_And_Community_Relations', 0.8700114488601685)","('Employee_Engagement_Inclusion_And_Diversity', 0.026469148695468903)","('Business_Model_Resilience', 0.010175296105444431)","(['Human Rights'], 0.8700114488601685)","('NON-ESG', 0.026469148695468903)","('NON-ESG', 0.010175296105444431)"
Line 14,"That means building a diverse, inclusive team and culture, and living the values that we share.","('Employee_Engagement_Inclusion_And_Diversity', 0.9611034393310547)","('Human_Rights_And_Community_Relations', 0.004766031168401241)","('Employee_Health_And_Safety', 0.0032522326800972223)","([], 0.9611034393310547)","('NON-ESG', 0.004766031168401241)","('NON-ESG', 0.0032522326800972223)"
Line 15,It means innovating to protect our planets future and the future of the communities we serve.,"('Business_Model_Resilience', 0.32550522685050964)","('Human_Rights_And_Community_Relations', 0.2716298997402191)","('Employee_Engagement_Inclusion_And_Diversity', 0.06340447813272476)","('NON-ESG', 0.32550522685050964)","('NON-ESG', 0.2716298997402191)","('NON-ESG', 0.06340447813272476)"
Line 16,"And it means moving people into action to create a better world whether its helping more kids access the joy and power of play, partnering to shape more equitable communities, or lending our voice and our example to help drive bigger change.","('Human_Rights_And_Community_Relations', 0.8564658761024475)","('Access_And_Affordability', 0.02900489792227745)","('Employee_Engagement_Inclusion_And_Diversity', 0.017636625096201897)","(['Human Rights'], 0.8564658761024475)","('NON-ESG', 0.02900489792227745)","('NON-ESG', 0.017636625096201897)"
Line 17,"Over the years, Just Do It has been a call to action for our team, too.","('Business_Model_Resilience', 0.23520919680595398)","('Human_Rights_And_Community_Relations', 0.16300196945667267)","('Employee_Engagement_Inclusion_And_Diversity', 0.07817290723323822)","('NON-ESG', 0.23520919680595398)","('NON-ESG', 0.16300196945667267)","('NON-ESG', 0.07817290723323822)"
Line 18,Were proud of the progress weve made.,"('Human_Rights_And_Community_Relations', 0.33342692255973816)","('Business_Model_Resilience', 0.19351322948932648)","('Employee_Engagement_Inclusion_And_Diversity', 0.05916083604097366)","('NON-ESG', 0.33342692255973816)","('NON-ESG', 0.19351322948932648)","('NON-ESG', 0.05916083604097366)"
Line 19,And were even more inspired by how much farther we can go.,"('Business_Model_Resilience', 0.17382338643074036)","('Ecological_Impacts', 0.08243169635534286)","('Competitive_Behavior', 0.07586784660816193)","('NON-ESG', 0.17382338643074036)","('NON-ESG', 0.08243169635534286)","('NON-ESG', 0.07586784660816193)"
Line 20,Sport moves us forward.,"('Business_Model_Resilience', 0.3012644052505493)","('Management_Of_Legal_And_Regulatory_Framework', 0.0791860967874527)","('Competitive_Behavior', 0.06803147494792938)","('NON-ESG', 0.3012644052505493)","('NON-ESG', 0.0791860967874527)","('NON-ESG', 0.06803147494792938)"
Line 21,It always has.,"('Product_Design_And_Lifecycle_Management', 0.12637315690517426)","('Employee_Engagement_Inclusion_And_Diversity', 0.060858868062496185)","('Access_And_Affordability', 0.055540215224027634)","('NON-ESG', 0.12637315690517426)","('NON-ESG', 0.060858868062496185)","('NON-ESG', 0.055540215224027634)"
Line 22,And it always will.,"('Human_Rights_And_Community_Relations', 0.07039115577936172)","('Product_Design_And_Lifecycle_Management', 0.06671500205993652)","('Business_Model_Resilience', 0.0649576187133789)","('NON-ESG', 0.07039115577936172)","('NON-ESG', 0.06671500205993652)","('NON-ESG', 0.0649576187133789)"
Line 23,"Ive logged close to 150,000 miles in my career, and I feel as though Ive been a human barometer for change.","('Employee_Engagement_Inclusion_And_Diversity', 0.13601283729076385)","('Business_Model_Resilience', 0.11328773945569992)","('Competitive_Behavior', 0.10701274871826172)","('NON-ESG', 0.13601283729076385)","('NON-ESG', 0.11328773945569992)","('NON-ESG', 0.10701274871826172)"
Line 24,"I can see the changes in sport, in the world, in our environment.","('Human_Rights_And_Community_Relations', 0.3454229533672333)","('Management_Of_Legal_And_Regulatory_Framework', 0.13119623064994812)","('Business_Model_Resilience', 0.09713782370090485)","('NON-ESG', 0.3454229533672333)","('NON-ESG', 0.13119623064994812)","('NON-ESG', 0.09713782370090485)"
Line 25,"When I first started running, the so-called experts believed that if a woman ran more than a mile, shed do bodily harm.","('Employee_Health_And_Safety', 0.9651370048522949)","('Critical_Incident_Risk_Management', 0.004075816832482815)","('Waste_And_Hazardous_Materials_Management', 0.003544399980455637)","(['Occupational Health & Safety'], 0.9651370048522949)","('NON-ESG', 0.004075816832482815)","('NON-ESG', 0.003544399980455637)"
Line 26,"Well, here I am, two kids later, and I see more women than men out running and chasing their dreams.","('Employee_Engagement_Inclusion_And_Diversity', 0.23005788028240204)","('Employee_Health_And_Safety', 0.1275668740272522)","('Labor_Practices', 0.09889665246009827)","('NON-ESG', 0.23005788028240204)","('NON-ESG', 0.1275668740272522)","('NON-ESG', 0.09889665246009827)"
Line 27,I think that says a lot about how far weve come.,"('Business_Model_Resilience', 0.23737382888793945)","('Management_Of_Legal_And_Regulatory_Framework', 0.09533459693193436)","('Employee_Engagement_Inclusion_And_Diversity', 0.07933972030878067)","('NON-ESG', 0.23737382888793945)","('NON-ESG', 0.09533459693193436)","('NON-ESG', 0.07933972030878067)"
Line 28,"Joan Benoit Samuelson, Long-distance runner Appendix Our Approach 2025 Targets Introduction 3 FY21 NIKE, Inc.","('Employee_Engagement_Inclusion_And_Diversity', 0.18355554342269897)","('Competitive_Behavior', 0.13107548654079437)","('Business_Model_Resilience', 0.11464621871709824)","('NON-ESG', 0.18355554342269897)","('NON-ESG', 0.13107548654079437)","('NON-ESG', 0.11464621871709824)"
Line 29,"Impact ReportLetter From John If there is anything that NIKEs story proves, its how powerful a shared purpose can be.","('Business_Model_Resilience', 0.21040843427181244)","('Management_Of_Legal_And_Regulatory_Framework', 0.1713135689496994)","('Data_Security', 0.08333155512809753)","('NON-ESG', 0.21040843427181244)","('NON-ESG', 0.1713135689496994)","('NON-ESG', 0.08333155512809753)"
Line 30,"Fifty years ago, our journey began with a dream to serve athletes.","('Employee_Engagement_Inclusion_And_Diversity', 0.24889211356639862)","('Human_Rights_And_Community_Relations', 0.1330569088459015)","('Access_And_Affordability', 0.10029585659503937)","('NON-ESG', 0.24889211356639862)","('NON-ESG', 0.1330569088459015)","('NON-ESG', 0.10029585659503937)"
Line 31,"As we grew, so did our belief in NIKEs role and opportunity for impact in the world.","('Employee_Engagement_Inclusion_And_Diversity', 0.3723817467689514)","('Human_Rights_And_Community_Relations', 0.2743193507194519)","('Business_Model_Resilience', 0.10774721950292587)","('NON-ESG', 0.3723817467689514)","('NON-ESG', 0.2743193507194519)","('NON-ESG', 0.10774721950292587)"
Line 32,"When we advocated for womens right to compete on sports biggest stages, we saw the difference our voice could make.","('Employee_Engagement_Inclusion_And_Diversity', 0.3589555323123932)","('Human_Rights_And_Community_Relations', 0.21518489718437195)","('Labor_Practices', 0.08446428924798965)","('NON-ESG', 0.3589555323123932)","('NON-ESG', 0.21518489718437195)","('NON-ESG', 0.08446428924798965)"
Line 33,"As we faced the threat of climate change, we realized that we couldnt just wait for solutions we had to help create them.","('Physical_Impacts_Of_Climate_Change', 0.9570667743682861)","('Business_Model_Resilience', 0.007664785720407963)","('GHG_Emissions', 0.004318855702877045)","(['Climate Strategy'], 0.9570667743682861)","('NON-ESG', 0.007664785720407963)","('NON-ESG', 0.004318855702877045)"
Line 34,"And as our society reckoned with racial injustice, we understood our responsibility to act in our communities, and inside NIKE.","('Human_Rights_And_Community_Relations', 0.3517933785915375)","('Employee_Engagement_Inclusion_And_Diversity', 0.3228369951248169)","('Business_Ethics', 0.07885440438985825)","('NON-ESG', 0.3517933785915375)","('NON-ESG', 0.3228369951248169)","('NON-ESG', 0.07885440438985825)"
Line 35,"Over the years, doing the right thing hasnt always been easy.","('Human_Rights_And_Community_Relations', 0.14881055057048798)","('Employee_Health_And_Safety', 0.12457705289125443)","('Employee_Engagement_Inclusion_And_Diversity', 0.0895235687494278)","('NON-ESG', 0.14881055057048798)","('NON-ESG', 0.12457705289125443)","('NON-ESG', 0.0895235687494278)"
Line 36,And we havent always gotten it right.,"('Employee_Engagement_Inclusion_And_Diversity', 0.13081280887126923)","('Business_Ethics', 0.10914333164691925)","('Business_Model_Resilience', 0.07608348876237869)","('NON-ESG', 0.13081280887126923)","('NON-ESG', 0.10914333164691925)","('NON-ESG', 0.07608348876237869)"
Line 37,"But more than anything, what our journey has taught us is the importance of a bigger why.","('Business_Model_Resilience', 0.17695315182209015)","('Employee_Engagement_Inclusion_And_Diversity', 0.0813174918293953)","('Competitive_Behavior', 0.07085570693016052)","('NON-ESG', 0.17695315182209015)","('NON-ESG', 0.0813174918293953)","('NON-ESG', 0.07085570693016052)"
Line 38,NIKEs mission is to bring inspiration and innovation to every athlete* in the world.,"('Product_Design_And_Lifecycle_Management', 0.5280766487121582)","('Business_Model_Resilience', 0.1418805867433548)","('Employee_Engagement_Inclusion_And_Diversity', 0.06068648770451546)","(['Product Stewardship', 'Sustainable Marketing & Brand Perception', 'Circular Fashion'], 0.5280766487121582)","('NON-ESG', 0.1418805867433548)","('NON-ESG', 0.06068648770451546)"
Line 39,Our purpose is to move the world forward through the power of sport.,"('Human_Rights_And_Community_Relations', 0.1707095354795456)","('Business_Model_Resilience', 0.16639678180217743)","('Competitive_Behavior', 0.1435442417860031)","('NON-ESG', 0.1707095354795456)","('NON-ESG', 0.16639678180217743)","('NON-ESG', 0.1435442417860031)"
Line 40,"And in the face of todays pressing challenges, I believe that NIKEs potential to bring hope and inspiration matters more than ever.","('Human_Rights_And_Community_Relations', 0.2501303553581238)","('Business_Model_Resilience', 0.13863496482372284)","('Employee_Engagement_Inclusion_And_Diversity', 0.12309817224740982)","('NON-ESG', 0.2501303553581238)","('NON-ESG', 0.13863496482372284)","('NON-ESG', 0.12309817224740982)"
Line 41,"Today, were redefining sport for a new generation.","('Product_Design_And_Lifecycle_Management', 0.11514052748680115)","('Ecological_Impacts', 0.10837624967098236)","('Employee_Engagement_Inclusion_And_Diversity', 0.10615535825490952)","('NON-ESG', 0.11514052748680115)","('NON-ESG', 0.10837624967098236)","('NON-ESG', 0.10615535825490952)"
Line 42,"Whether its prioritizing mental health and well-being; expanding opportunity for women and girls; investing in youth sport and addressing barriers to access; or helping more kids and communities discover the power of play and movement, were working to shape a more equal, active and inclusive future.","('Access_And_Affordability', 0.49399277567863464)","('Human_Rights_And_Community_Relations', 0.16669462621212006)","('Employee_Engagement_Inclusion_And_Diversity', 0.14301276206970215)","('NON-ESG', 0.49399277567863464)","('NON-ESG', 0.16669462621212006)","('NON-ESG', 0.14301276206970215)"
Line 43,"Were innovating to meet the challenges of climate change designing products with circularity in mind, giving new life to worn footwear and apparel, and collaborating across the industry to reduce our collective footprint.","('Physical_Impacts_Of_Climate_Change', 0.9095937013626099)","('Business_Model_Resilience', 0.015706846490502357)","('Supply_Chain_Management', 0.012276417575776577)","(['Climate Strategy'], 0.9095937013626099)","('NON-ESG', 0.015706846490502357)","('NON-ESG', 0.012276417575776577)"
Line 44,"John Donahoe President and CEO, NIKE, Inc. * If you have a body, you are an athlete Bill Bowerman, Cofounder, NIKE 4 FY21 NIKE, Inc.","('Employee_Engagement_Inclusion_And_Diversity', 0.31194132566452026)","('Employee_Health_And_Safety', 0.22461986541748047)","('Customer_Welfare', 0.052666813135147095)","('NON-ESG', 0.31194132566452026)","('NON-ESG', 0.22461986541748047)","('NON-ESG', 0.052666813135147095)"
Line 45,"Impact ReportAppendix Our Approach 2025 Targets IntroductionWere more focused than ever on building a diverse, inclusive team and culture, because creating the change we want to see starts with us.","('Employee_Engagement_Inclusion_And_Diversity', 0.9622568488121033)","('Human_Rights_And_Community_Relations', 0.004150613211095333)","('Business_Model_Resilience', 0.0029625408351421356)","([], 0.9622568488121033)","('NON-ESG', 0.004150613211095333)","('NON-ESG', 0.0029625408351421356)"
Line 46,"And through our platforms and partnerships, were inspiring and empowering others to join us in working toward a more equitable future.","('Human_Rights_And_Community_Relations', 0.2748890817165375)","('Employee_Engagement_Inclusion_And_Diversity', 0.18341289460659027)","('Access_And_Affordability', 0.07908914983272552)","('NON-ESG', 0.2748890817165375)","('NON-ESG', 0.18341289460659027)","('NON-ESG', 0.07908914983272552)"
Line 47,NIKEs purpose is why I joined the company.,"('Product_Design_And_Lifecycle_Management', 0.36111146211624146)","('Business_Model_Resilience', 0.151491180062294)","('Employee_Engagement_Inclusion_And_Diversity', 0.06218213960528374)","('NON-ESG', 0.36111146211624146)","('NON-ESG', 0.151491180062294)","('NON-ESG', 0.06218213960528374)"
Line 48,And its why Im so honored to be a part of this incredible team.,"('Employee_Engagement_Inclusion_And_Diversity', 0.3147961497306824)","('Employee_Health_And_Safety', 0.08781496435403824)","('Human_Rights_And_Community_Relations', 0.07565303146839142)","('NON-ESG', 0.3147961497306824)","('NON-ESG', 0.08781496435403824)","('NON-ESG', 0.07565303146839142)"
Line 49,"NIKE is, and always will be, a brand of action.","('Product_Design_And_Lifecycle_Management', 0.5874424576759338)","('Business_Model_Resilience', 0.05737389996647835)","('Customer_Welfare', 0.055490512400865555)","(['Product Stewardship', 'Sustainable Marketing & Brand Perception', 'Circular Fashion'], 0.5874424576759338)","('NON-ESG', 0.05737389996647835)","('NON-ESG', 0.055490512400865555)"
Line 50,We dont just say we want to create positive change in the world we set out to do it.,"('Human_Rights_And_Community_Relations', 0.3891669809818268)","('Business_Model_Resilience', 0.19954438507556915)","('Employee_Engagement_Inclusion_And_Diversity', 0.05283750966191292)","('NON-ESG', 0.3891669809818268)","('NON-ESG', 0.19954438507556915)","('NON-ESG', 0.05283750966191292)"
Line 51,"And so long as we can help shape a brighter future, we will never stop working to do better.","('Business_Model_Resilience', 0.17839178442955017)","('Product_Design_And_Lifecycle_Management', 0.12487992644309998)","('Employee_Engagement_Inclusion_And_Diversity', 0.08341161906719208)","('NON-ESG', 0.17839178442955017)","('NON-ESG', 0.12487992644309998)","('NON-ESG', 0.08341161906719208)"
Line 52,"For all the barriers that we have already broken, I believe our best chapters are ahead of us yet.","('Human_Rights_And_Community_Relations', 0.2629203200340271)","('Employee_Engagement_Inclusion_And_Diversity', 0.11241994798183441)","('Systemic_Risk_Management', 0.09037899225950241)","('NON-ESG', 0.2629203200340271)","('NON-ESG', 0.11241994798183441)","('NON-ESG', 0.09037899225950241)"
Line 53,What I love about sport is the opportunity it provides for us to create change.,"('Human_Rights_And_Community_Relations', 0.3588298261165619)","('Business_Model_Resilience', 0.15323521196842194)","('Employee_Engagement_Inclusion_And_Diversity', 0.1284923106431961)","('NON-ESG', 0.3588298261165619)","('NON-ESG', 0.15323521196842194)","('NON-ESG', 0.1284923106431961)"
Line 54,"If theres even one little girl who picks up a tennis racket, feels more confident in her skin, leads a more active life because she sees someone who looks like her step out onto the court, thats my greatest victory.","('Employee_Engagement_Inclusion_And_Diversity', 0.5208607912063599)","('Business_Model_Resilience', 0.06383072584867477)","('Employee_Health_And_Safety', 0.05307469889521599)","([], 0.5208607912063599)","('NON-ESG', 0.06383072584867477)","('NON-ESG', 0.05307469889521599)"
Line 55,"Naomi Osaka, Tennis player President and CEO NIKE, Inc. 5 FY21 NIKE, Inc.","('Business_Model_Resilience', 0.25086709856987)","('Competitive_Behavior', 0.13090507686138153)","('Product_Design_And_Lifecycle_Management', 0.07800217717885971)","('NON-ESG', 0.25086709856987)","('NON-ESG', 0.13090507686138153)","('NON-ESG', 0.07800217717885971)"
Line 56,Impact ReportAppendix Our Approach 2025 Targets Introduction Letter From JohnMay 1 marks 50 years of NIKE relentlessly innovating for athletes.,"('Business_Model_Resilience', 0.598632276058197)","('Product_Design_And_Lifecycle_Management', 0.1414984166622162)","('Employee_Engagement_Inclusion_And_Diversity', 0.037941642105579376)","([], 0.598632276058197)","('NON-ESG', 0.1414984166622162)","('NON-ESG', 0.037941642105579376)"
Line 57,2022 is also our 20th year reporting on our environmental and social impact.,"('Human_Rights_And_Community_Relations', 0.9031200408935547)","('Ecological_Impacts', 0.01055182795971632)","('Physical_Impacts_Of_Climate_Change', 0.009312093257904053)","(['Human Rights'], 0.9031200408935547)","('NON-ESG', 0.01055182795971632)","('NON-ESG', 0.009312093257904053)"
Line 58,"Like our history, our future will be rooted in transparency, accountability and the belief that progress is possible.","('Business_Ethics', 0.9629970788955688)","('Management_Of_Legal_And_Regulatory_Framework', 0.005242394283413887)","('Data_Security', 0.003211948089301586)","([], 0.9629970788955688)","('NON-ESG', 0.005242394283413887)","('NON-ESG', 0.003211948089301586)"
Line 59,"Innovate for a Better World Nike FY05-06 Corporate Responsibility Report fy04 Corporate Responsibility Report Nike, Inc.","('Business_Model_Resilience', 0.29008224606513977)","('Human_Rights_And_Community_Relations', 0.17563116550445557)","('Product_Design_And_Lifecycle_Management', 0.07083222270011902)","('NON-ESG', 0.29008224606513977)","('NON-ESG', 0.17563116550445557)","('NON-ESG', 0.07083222270011902)"
Line 60,"Corporate Responsibility Report FY07-09 NIKE, INC.","('Business_Model_Resilience', 0.23453369736671448)","('Management_Of_Legal_And_Regulatory_Framework', 0.15230269730091095)","('Director_Removal', 0.10864703357219696)","('NON-ESG', 0.23453369736671448)","('NON-ESG', 0.15230269730091095)","('NON-ESG', 0.10864703357219696)"
Line 61,"FY10/11 SUSTAINABLE BUSINESS PERFORMANCE SUMMARY MAXIMUM PERFORMANCE MINIMUM IMPACT FY16/17 Sustainable Business Report NIKE, Inc.","('Business_Model_Resilience', 0.7147002220153809)","('Supply_Chain_Management', 0.05977153033018112)","('Product_Design_And_Lifecycle_Management', 0.05937633290886879)","([], 0.7147002220153809)","('NON-ESG', 0.05977153033018112)","('NON-ESG', 0.05937633290886879)"
Line 62,"NIKE, INC.","('Product_Design_And_Lifecycle_Management', 0.25659656524658203)","('Supply_Chain_Management', 0.0740099772810936)","('Business_Model_Resilience', 0.06829335540533066)","('NON-ESG', 0.25659656524658203)","('NON-ESG', 0.0740099772810936)","('NON-ESG', 0.06829335540533066)"
Line 63,"FY12 /13 SUSTAINABLE BUSINESS PERFORMANCE SUMMARY FY14/15 NIKE, INC.","('Business_Model_Resilience', 0.7460581064224243)","('Supply_Chain_Management', 0.06014656275510788)","('Systemic_Risk_Management', 0.03553605079650879)","([], 0.7460581064224243)","('NON-ESG', 0.06014656275510788)","('NON-ESG', 0.03553605079650879)"
Line 64,"SUSTAINABLE BUSINESS REPORT SUSTAINABLE INNOVATION IS A POWERFUL ENGINE FOR GROWTH PURPOSE PURPOSE MOVES MOVES USUS FY19 NIKE, Inc.","('Product_Design_And_Lifecycle_Management', 0.790643036365509)","('Business_Model_Resilience', 0.06369714438915253)","('Supply_Chain_Management', 0.028220007196068764)","(['Product Stewardship', 'Sustainable Marketing & Brand Perception', 'Circular Fashion'], 0.790643036365509)","('NON-ESG', 0.06369714438915253)","('NON-ESG', 0.028220007196068764)"
Line 65,"Impact Report SAE SHIGEMOTO FY18 NIKE, Inc.","('Business_Model_Resilience', 0.39264968037605286)","('Systemic_Risk_Management', 0.10842985659837723)","('Competitive_Behavior', 0.09283788502216339)","('NON-ESG', 0.39264968037605286)","('NON-ESG', 0.10842985659837723)","('NON-ESG', 0.09283788502216339)"
Line 66,Impact Report50 20LISTEN TO THE VOICE OF THE ATHLETE*.,"('Employee_Engagement_Inclusion_And_Diversity', 0.21717984974384308)","('Business_Model_Resilience', 0.20321707427501678)","('Human_Rights_And_Community_Relations', 0.07476241141557693)","('NON-ESG', 0.21717984974384308)","('NON-ESG', 0.20321707427501678)","('NON-ESG', 0.07476241141557693)"
Line 67,DO THE RIGHT THING.,"('Human_Rights_And_Community_Relations', 0.18748660385608673)","('Director_Removal', 0.09202402085065842)","('Employee_Health_And_Safety', 0.07725595682859421)","('NON-ESG', 0.18748660385608673)","('NON-ESG', 0.09202402085065842)","('NON-ESG', 0.07725595682859421)"
Line 68,BE ON THE OFFENSE ALWAYS.,"('Business_Ethics', 0.537682056427002)","('Critical_Incident_Risk_Management', 0.06602315604686737)","('Employee_Health_And_Safety', 0.04101801663637161)","([], 0.537682056427002)","('NON-ESG', 0.06602315604686737)","('NON-ESG', 0.04101801663637161)"
Line 69,"THERE IS NO FINISH LINE.years of purpose years of reporting 6 FY21 NIKE, Inc.","('Competitive_Behavior', 0.2863616943359375)","('Systemic_Risk_Management', 0.09017432481050491)","('Management_Of_Legal_And_Regulatory_Framework', 0.08233886957168579)","('NON-ESG', 0.2863616943359375)","('NON-ESG', 0.09017432481050491)","('NON-ESG', 0.08233886957168579)"
Line 70,"Impact ReportIntroduction Appendix Our Approach 2025 Targets2002 First report Workforce diversity disclosureClick links to be taken to the highlight 2007 First set of 5-year targets (FY11) GHG footprint Tier 1 contract factories disclosure Carbon footprint of a shoe 2010 Pay equity disclosure SASB Summary Tier 2 suppliers disclosure 20182019 Transition to annual reporting Science-Based Targets commitment External validation of data (carbon) Formal multi- stakeholder feedback on reporting First GRI Index 20052012 Meta trend analysis Scope 3 carbon reporting FY15/20 targets2016 Issue Prioritization FY20 targets Purpose targets connected to executive compensation FY25 targets 2021 Value chain footprint 2014 50 20years of purpose years of reportingREPORTING HIGHLIGHTS 7 FY21 NIKE, Inc.","('GHG_Emissions', 0.9519259929656982)","('Physical_Impacts_Of_Climate_Change', 0.00523813720792532)","('Ecological_Impacts', 0.004974213428795338)","([], 0.9519259929656982)","('NON-ESG', 0.00523813720792532)","('NON-ESG', 0.004974213428795338)"
