,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 15,"On our operations, thanks to innovations in our data center and office designs, weve driven up efficiency and driven down our environmental footprint.","('Energy_Management', 0.8686553239822388)","('Product_Design_And_Lifecycle_Management', 0.05738852173089981)","('Air_Quality', 0.006735484581440687)","(['Operational Eco-Efficiency'], 0.8686553239822388)","('NON-ESG', 0.05738852173089981)","('NON-ESG', 0.006735484581440687)"
Line 16,But we have more work to do.,"('Human_Rights_And_Community_Relations', 0.11541805416345596)","('Access_And_Affordability', 0.10383143275976181)","('Business_Model_Resilience', 0.09453275054693222)","('NON-ESG', 0.11541805416345596)","('NON-ESG', 0.10383143275976181)","('NON-ESG', 0.09453275054693222)"
Line 17,Weve achieved net zero emissions in our global operations and set a goal to reach net zero emissions across our value chain in 2030.,"('GHG_Emissions', 0.47313496470451355)","('Air_Quality', 0.38063663244247437)","('Energy_Management', 0.05177968740463257)","('NON-ESG', 0.47313496470451355)","('NON-ESG', 0.38063663244247437)","('NON-ESG', 0.05177968740463257)"
Line 18,"Weve also set an ambitious goal for our global operations to be water positive by 2030, meaning well restore more water than we consume.","('Water_And_Wastewater_Management', 0.9755738377571106)","('GHG_Emissions', 0.0027225229423493147)","('Energy_Management', 0.0023771098349243402)","([], 0.9755738377571106)","('NON-ESG', 0.0027225229423493147)","('NON-ESG', 0.0023771098349243402)"
Line 19,"On driving climate action, weve expanded our Climate Science Center to reach millions of people around the world with authoritative information about climate change.","('Physical_Impacts_Of_Climate_Change', 0.9390957355499268)","('Business_Model_Resilience', 0.011135431937873363)","('GHG_Emissions', 0.00844485592097044)","(['Climate Strategy'], 0.9390957355499268)","('NON-ESG', 0.011135431937873363)","('NON-ESG', 0.00844485592097044)"
Line 20,And were working closely with experts to combat false or misleading information.,"('Business_Ethics', 0.9018829464912415)","('Customer_Privacy', 0.021524038165807724)","('Data_Security', 0.012694278731942177)","([], 0.9018829464912415)","('NON-ESG', 0.021524038165807724)","('NON-ESG', 0.012694278731942177)"
Line 21,"On partnerships to scale our impact, we recently announced a joint $925 million commitment alongside Stripe, Shopify, McKinsey, and Alphabet to accelerate the development of carbon removal technologies over the next 9 years.","('Product_Design_And_Lifecycle_Management', 0.35327452421188354)","('Business_Model_Resilience', 0.08209826052188873)","('Customer_Welfare', 0.08141378313302994)","('NON-ESG', 0.35327452421188354)","('NON-ESG', 0.08209826052188873)","('NON-ESG', 0.08141378313302994)"
Line 22,"This is just one of many ways were collaborating with others across industry, nonprofit, academia, and government to combine forces for greater impact.","('Management_Of_Legal_And_Regulatory_Framework', 0.8891224265098572)","('Access_And_Affordability', 0.013171705417335033)","('GHG_Emissions', 0.012840566225349903)","(['Responsibility of Content'], 0.8891224265098572)","('NON-ESG', 0.013171705417335033)","('NON-ESG', 0.012840566225349903)"
Line 23,Our 2021 Sustainability Report dives deep on the progress were making across these areas.,"('Business_Model_Resilience', 0.5082157850265503)","('Systemic_Risk_Management', 0.08171190321445465)","('Supply_Chain_Management', 0.05549271032214165)","(['Human Capital Development', 'Innovation Management'], 0.5082157850265503)","('NON-ESG', 0.08171190321445465)","('NON-ESG', 0.05549271032214165)"
Line 24,"As we work to provide people around the world with equitable access to opportunities, weve also committed to upholding the UN Global Compacts Ten Principles and to advancing the Sustainable Development Goals.","('Access_And_Affordability', 0.7276549935340881)","('Human_Rights_And_Community_Relations', 0.06336420029401779)","('Employee_Engagement_Inclusion_And_Diversity', 0.061221424490213394)","([], 0.7276549935340881)","('NON-ESG', 0.06336420029401779)","('NON-ESG', 0.061221424490213394)"
Line 25,Were committed to the UN Guiding Principles on Business and Human Rights too.,"('Human_Rights_And_Community_Relations', 0.9561737775802612)","('Labor_Practices', 0.003715138416737318)","('Access_And_Affordability', 0.0036841498222202063)","([], 0.9561737775802612)","('NON-ESG', 0.003715138416737318)","('NON-ESG', 0.0036841498222202063)"
Line 26,"Sustainability, human rights, economic opportunitythese are all interconnected and were taking a holistic approach to make sure were driving positive change globally.","('Human_Rights_And_Community_Relations', 0.9569011330604553)","('Access_And_Affordability', 0.0037191808223724365)","('Management_Of_Legal_And_Regulatory_Framework', 0.003170002717524767)","([], 0.9569011330604553)","('NON-ESG', 0.0037191808223724365)","('NON-ESG', 0.003170002717524767)"
Line 27,The defining quality of the metaverse will be a feeling of presencelike you are right there with another person or in another place.,"('Director_Removal', 0.12094782292842865)","('Employee_Health_And_Safety', 0.08521203696727753)","('Data_Security', 0.07837535440921783)","('NON-ESG', 0.12094782292842865)","('NON-ESG', 0.08521203696727753)","('NON-ESG', 0.07837535440921783)"
Line 28,"That feeling of presence is an incredibly powerful tool to build empathy, understanding, and collaboration.","('Human_Rights_And_Community_Relations', 0.19222569465637207)","('Employee_Engagement_Inclusion_And_Diversity', 0.14246051013469696)","('Employee_Health_And_Safety', 0.12482688575983047)","('NON-ESG', 0.19222569465637207)","('NON-ESG', 0.14246051013469696)","('NON-ESG', 0.12482688575983047)"
Line 29,"Students will be able to take field trips to the melting ice caps or a wind farm, without leaving their classroom.","('Ecological_Impacts', 0.5254295468330383)","('GHG_Emissions', 0.0760236456990242)","('Access_And_Affordability', 0.0503765270113945)","([], 0.5254295468330383)","('NON-ESG', 0.0760236456990242)","('NON-ESG', 0.0503765270113945)"
Line 30,"Journalists will be able to tell immersive, first-person stories of climate refugees that help their audience feel the impact on peoples lives.","('Physical_Impacts_Of_Climate_Change', 0.9277205467224121)","('Business_Model_Resilience', 0.00980780553072691)","('GHG_Emissions', 0.006739173550158739)","(['Climate Strategy'], 0.9277205467224121)","('NON-ESG', 0.00980780553072691)","('NON-ESG', 0.006739173550158739)"
Line 31,Experts from around the world can get together around a virtual table to discuss solutions and advance climate action.,"('Physical_Impacts_Of_Climate_Change', 0.936793863773346)","('Business_Model_Resilience', 0.012692710384726524)","('GHG_Emissions', 0.00970227736979723)","(['Climate Strategy'], 0.936793863773346)","('NON-ESG', 0.012692710384726524)","('NON-ESG', 0.00970227736979723)"
Line 32,2021 Meta Sustainability Report 4 Our mission is to give people the power to build community and bring the world closer together.,"('Human_Rights_And_Community_Relations', 0.9330611824989319)","('Access_And_Affordability', 0.007750286255031824)","('Employee_Engagement_Inclusion_And_Diversity', 0.005772809498012066)","([], 0.9330611824989319)","('NON-ESG', 0.007750286255031824)","('NON-ESG', 0.005772809498012066)"
Line 33,The surge in traffic we observed on our platforms when the COVID-19 pandemic began demonstrated the ever-growing role Meta plays in keeping people connected across the world.,"('Data_Security', 0.22144009172916412)","('Systemic_Risk_Management', 0.1176166832447052)","('Physical_Impacts_Of_Climate_Change', 0.09019142389297485)","('NON-ESG', 0.22144009172916412)","('NON-ESG', 0.1176166832447052)","('NON-ESG', 0.09019142389297485)"
Line 34,"Meaningful connections are not possible without a safe and healthy worldone in which diverse experiences are respected, accurate information is amplified over the noise, and bold climate action is truly making a difference.","('Human_Rights_And_Community_Relations', 0.4728109538555145)","('Physical_Impacts_Of_Climate_Change', 0.17994624376296997)","('Business_Model_Resilience', 0.04803936183452606)","('NON-ESG', 0.4728109538555145)","('NON-ESG', 0.17994624376296997)","('NON-ESG', 0.04803936183452606)"
Line 35,We can all agree that changes to global temperature and climate present overwhelming challengesboth environmental and social.,"('Physical_Impacts_Of_Climate_Change', 0.8974735140800476)","('Business_Model_Resilience', 0.028475521132349968)","('GHG_Emissions', 0.009709255769848824)","(['Climate Strategy'], 0.8974735140800476)","('NON-ESG', 0.028475521132349968)","('NON-ESG', 0.009709255769848824)"
Line 36,"We take our role, and the responsibility that comes with it, seriously.","('Human_Rights_And_Community_Relations', 0.33826255798339844)","('Director_Removal', 0.0985264703631401)","('Management_Of_Legal_And_Regulatory_Framework', 0.07823985069990158)","('NON-ESG', 0.33826255798339844)","('NON-ESG', 0.0985264703631401)","('NON-ESG', 0.07823985069990158)"
Line 37,"At our core, we strive to protect both people and the planet through responsible operations.","('Human_Rights_And_Community_Relations', 0.716829240322113)","('Access_And_Affordability', 0.05337393656373024)","('Ecological_Impacts', 0.029841789975762367)","([], 0.716829240322113)","('NON-ESG', 0.05337393656373024)","('NON-ESG', 0.029841789975762367)"
Line 38,"For the last decade, we have invested in ways to make our own operations more water-and energy-efficient with a focus on sustainable solutions for the resources we do use.","('Energy_Management', 0.5979170203208923)","('Water_And_Wastewater_Management', 0.2985069453716278)","('GHG_Emissions', 0.012581564486026764)","(['Operational Eco-Efficiency'], 0.5979170203208923)","('NON-ESG', 0.2985069453716278)","('NON-ESG', 0.012581564486026764)"
Line 39,"Put simply, we aim to use lessless water and less energyand to reduce unnecessary waste.","('Waste_And_Hazardous_Materials_Management', 0.9794486165046692)","('Product_Design_And_Lifecycle_Management', 0.0017517074011266232)","('Water_And_Wastewater_Management', 0.0016914058942347765)","([], 0.9794486165046692)","('NON-ESG', 0.0017517074011266232)","('NON-ESG', 0.0016914058942347765)"
Line 40,"As of 2020, our global operations reached net zero emissions and are supported by 100% renewable energy.","('Energy_Management', 0.822701632976532)","('GHG_Emissions', 0.06163681298494339)","('Management_Of_Legal_And_Regulatory_Framework', 0.030821997672319412)","(['Operational Eco-Efficiency'], 0.822701632976532)","('NON-ESG', 0.06163681298494339)","('NON-ESG', 0.030821997672319412)"
Line 41,"We are now reaching toward the goals of net zero emissions across our value chain and becoming water positive throughout our operations, aiming to achieve both of these milestones in 2030.","('GHG_Emissions', 0.37153542041778564)","('Energy_Management', 0.3100389242172241)","('Water_And_Wastewater_Management', 0.13789398968219757)","('NON-ESG', 0.37153542041778564)","('NON-ESG', 0.3100389242172241)","('NON-ESG', 0.13789398968219757)"
Line 42,"Although this report looks back on 2021 and all the progress we have made, I cannot help looking forward and thinking about all the questions yet to be answered and the work yet to be done.","('Management_Of_Legal_And_Regulatory_Framework', 0.3302783966064453)","('Human_Rights_And_Community_Relations', 0.12410203367471695)","('Business_Model_Resilience', 0.11415526270866394)","('NON-ESG', 0.3302783966064453)","('NON-ESG', 0.12410203367471695)","('NON-ESG', 0.11415526270866394)"
Line 43,One thing that became clear in 2021 as we mapped out our net zero strategy was the difficulty in driving pathways for consistent reductions across our operations for a rapidly growing business.,"('Business_Model_Resilience', 0.6154311895370483)","('Systemic_Risk_Management', 0.19628119468688965)","('Supply_Chain_Management', 0.025046927854418755)","(['Human Capital Development', 'Innovation Management'], 0.6154311895370483)","('NON-ESG', 0.19628119468688965)","('NON-ESG', 0.025046927854418755)"
Line 44,We know our Scope 3 emissions are increasingand will continue to increase in the near termas we grow to support the global demand for the services we provide.,"('GHG_Emissions', 0.8610532283782959)","('Air_Quality', 0.03838669881224632)","('Physical_Impacts_Of_Climate_Change', 0.01613318733870983)","(['Operational Eco-Efficiency'], 0.8610532283782959)","('NON-ESG', 0.03838669881224632)","('NON-ESG', 0.01613318733870983)"
Line 45,"For example, to support the infrastructure necessary to connect people around the world, we are building more data centers and networks that will provide capacity and reliability on our platforms, and will enable our transition to the metaverse.","('Data_Security', 0.4940420687198639)","('Energy_Management', 0.10872045904397964)","('Supply_Chain_Management', 0.0602513924241066)","('NON-ESG', 0.4940420687198639)","('NON-ESG', 0.10872045904397964)","('NON-ESG', 0.0602513924241066)"
Line 46,"We will work to address our Scope 3 emissions by optimizing for low carbon in our business decisions, collaborating with our suppliers to reduce emissions and exploring interventions that decarbonize our broader value chain, both upstream and downstream.","('GHG_Emissions', 0.7393775582313538)","('Supply_Chain_Management', 0.06816740334033966)","('Energy_Management', 0.04206874966621399)","(['Operational Eco-Efficiency'], 0.7393775582313538)","('NON-ESG', 0.06816740334033966)","('NON-ESG', 0.04206874966621399)"
Line 47,"In addition to focusing on carbon reductions, we realize the need to be innovative and push for new ways to collaborate with others.","('GHG_Emissions', 0.4897797107696533)","('Management_Of_Legal_And_Regulatory_Framework', 0.18172046542167664)","('Energy_Management', 0.09704975038766861)","('NON-ESG', 0.4897797107696533)","('NON-ESG', 0.18172046542167664)","('NON-ESG', 0.09704975038766861)"
Line 48,"After all, the challenge of reaching net zero is an industry- wide problem, and as an industry, we will need to collectively realize our goals for the climate by working together.","('Physical_Impacts_Of_Climate_Change', 0.8980253338813782)","('Business_Model_Resilience', 0.018248483538627625)","('GHG_Emissions', 0.016230536624789238)","(['Climate Strategy'], 0.8980253338813782)","('NON-ESG', 0.018248483538627625)","('NON-ESG', 0.016230536624789238)"
Line 49,A Message from Rachel Peterson Vice President of InfrastructureAbout Leadership Highlights How We Operate What We Create How We Collaborate Governance Looking Ahead Data Index Vision 2021 Meta Sustainability Report 5 Our recent investment in Frontier AMC is just one example of our belief that we can do far more for the climate through industry collaborationsand the ways we are working with corporate partners to push for faster advancement of technological carbon removals.,"('Physical_Impacts_Of_Climate_Change', 0.5753670334815979)","('Business_Model_Resilience', 0.1262672394514084)","('Systemic_Risk_Management', 0.06941009312868118)","(['Climate Strategy'], 0.5753670334815979)","('NON-ESG', 0.1262672394514084)","('NON-ESG', 0.06941009312868118)"
Line 50,"We continue to partner with leading thinkers to develop new ways to accelerate adoption of sustainable materials and fuels for construction, hardware and transportation.","('Product_Design_And_Lifecycle_Management', 0.8137664198875427)","('Energy_Management', 0.05242089927196503)","('Supply_Chain_Management', 0.03297128528356552)","([], 0.8137664198875427)","('NON-ESG', 0.05242089927196503)","('NON-ESG', 0.03297128528356552)"
Line 51,"Industry leaders, governments and other stakeholders know that Scope 3 emissions are difficult to measure and reduce.","('GHG_Emissions', 0.896225094795227)","('Air_Quality', 0.024868041276931763)","('Management_Of_Legal_And_Regulatory_Framework', 0.01711845025420189)","(['Operational Eco-Efficiency'], 0.896225094795227)","('NON-ESG', 0.024868041276931763)","('NON-ESG', 0.01711845025420189)"
Line 52,We remain committed to leading internal and external discussions and partnerships to drive industry standards and reductions throughout our value chain.,"('Management_Of_Legal_And_Regulatory_Framework', 0.29488933086395264)","('Product_Quality_And_Safety', 0.20110031962394714)","('Business_Ethics', 0.18519586324691772)","('NON-ESG', 0.29488933086395264)","('NON-ESG', 0.20110031962394714)","('NON-ESG', 0.18519586324691772)"
Line 53,"Finally, as we look forward, we believe that we must build on achieving our 100% renewable energy goals by optimizing our energy strategy to drive emissions reductions at a grid-scale.","('Energy_Management', 0.9732208251953125)","('Management_Of_Legal_And_Regulatory_Framework', 0.004437027033418417)","('Air_Quality', 0.0029666260816156864)","(['Operational Eco-Efficiency'], 0.9732208251953125)","('NON-ESG', 0.004437027033418417)","('NON-ESG', 0.0029666260816156864)"
Line 54,"We will do this by maintaining our commitment to 100% renewable energy; creating innovative approaches to drive emissions out of the sector while improving reliability; and collaborating with peers, grid operators, utilities and other stakeholders to advance the zero emissions, reliable grid of the future.","('Energy_Management', 0.8691325187683105)","('Air_Quality', 0.04270163178443909)","('GHG_Emissions', 0.02982233092188835)","(['Operational Eco-Efficiency'], 0.8691325187683105)","('NON-ESG', 0.04270163178443909)","('NON-ESG', 0.02982233092188835)"
Line 55,"Despite the unknowns, from the planning and analysis we completed in 2021, we know our ambitious 2030 targets will require significant shifts in how we build infrastructure, increase operational discipline and invest in existing and emerging nature- based and technological solutions to reduce and remove emissions.","('Air_Quality', 0.45824143290519714)","('GHG_Emissions', 0.22814476490020752)","('Energy_Management', 0.16614589095115662)","('NON-ESG', 0.45824143290519714)","('NON-ESG', 0.22814476490020752)","('NON-ESG', 0.16614589095115662)"
Line 56,We will work to do all of this while growing our business to meet the demands of tomorrow.,"('Business_Model_Resilience', 0.5297284722328186)","('Product_Design_And_Lifecycle_Management', 0.1319347769021988)","('Supply_Chain_Management', 0.10996098816394806)","(['Human Capital Development', 'Innovation Management'], 0.5297284722328186)","('NON-ESG', 0.1319347769021988)","('NON-ESG', 0.10996098816394806)"
Line 57,"We are humbled by these challenges and grateful to be part of a community of climate leaders, sustainability-focused organizations, government leaders and committed corporations all coming together to allow us to scale our efforts and enable bold climate action.","('Physical_Impacts_Of_Climate_Change', 0.9350876808166504)","('Business_Model_Resilience', 0.010654820129275322)","('GHG_Emissions', 0.009801195003092289)","(['Climate Strategy'], 0.9350876808166504)","('NON-ESG', 0.010654820129275322)","('NON-ESG', 0.009801195003092289)"
Line 58,This is hard and very important work.,"('Employee_Health_And_Safety', 0.21069298684597015)","('Human_Rights_And_Community_Relations', 0.16505175828933716)","('Business_Ethics', 0.08506797254085541)","('NON-ESG', 0.21069298684597015)","('NON-ESG', 0.16505175828933716)","('NON-ESG', 0.08506797254085541)"
Line 59,"It is how we will bring the world closer togetherand together, how we will help the world move closer to better.","('Human_Rights_And_Community_Relations', 0.30372971296310425)","('Business_Model_Resilience', 0.17688187956809998)","('Management_Of_Legal_And_Regulatory_Framework', 0.05264759808778763)","('NON-ESG', 0.30372971296310425)","('NON-ESG', 0.17688187956809998)","('NON-ESG', 0.05264759808778763)"
Line 60,Switching to a clean economy could raise $2.8 trillion through carbon price revenues and the redirection of fossil fuel subsidies to public investments.,"('Management_Of_Legal_And_Regulatory_Framework', 0.9705872535705566)","('Energy_Management', 0.0033898164983838797)","('GHG_Emissions', 0.0026974861975759268)","(['Responsibility of Content'], 0.9705872535705566)","('NON-ESG', 0.0033898164983838797)","('NON-ESG', 0.0026974861975759268)"
Line 61,A MESSAGE FROM RACHEL PETERSONAbout Leadership Highlights How We Operate What We Create How We Collaborate Governance Looking Ahead Data Index Vision 2021 Meta Sustainability Report 6 What is your vision for the future of Metas sustainability strategy?,"('Business_Model_Resilience', 0.6876594424247742)","('Systemic_Risk_Management', 0.048262063413858414)","('Product_Design_And_Lifecycle_Management', 0.03780680149793625)","(['Human Capital Development', 'Innovation Management'], 0.6876594424247742)","('NON-ESG', 0.048262063413858414)","('NON-ESG', 0.03780680149793625)"
Line 62,"We have made a lot of progress over the past decadedriving up efficiency and driving down our environmental footprint, especially in how we design, build and operate our global offices and data centers.","('Energy_Management', 0.5898911356925964)","('Product_Design_And_Lifecycle_Management', 0.21466736495494843)","('Business_Model_Resilience', 0.02565549500286579)","(['Operational Eco-Efficiency'], 0.5898911356925964)","('NON-ESG', 0.21466736495494843)","('NON-ESG', 0.02565549500286579)"
Line 63,"But, we have so much more important work to do.","('Human_Rights_And_Community_Relations', 0.11899023503065109)","('Business_Model_Resilience', 0.09457813948392868)","('Product_Design_And_Lifecycle_Management', 0.08556190133094788)","('NON-ESG', 0.11899023503065109)","('NON-ESG', 0.09457813948392868)","('NON-ESG', 0.08556190133094788)"
Line 64,"For example, we have worked for years to drive sustainability into our value chain through our responsible supply chain program.","('Supply_Chain_Management', 0.9446423053741455)","('Product_Design_And_Lifecycle_Management', 0.007505417335778475)","('Physical_Impacts_Of_Climate_Change', 0.003890561405569315)","([], 0.9446423053741455)","('NON-ESG', 0.007505417335778475)","('NON-ESG', 0.003890561405569315)"
Line 65,"Metas sustainability strategy in the coming years will be to expand our value chain and partnership programs to Q&A with Edward Palmieri Director of Global Sustainability Edward Palmieri joined Meta in 2010 and served as a member of the companys legal team for many years, while nurturing his passion for environmental justice and sustainability.","('Business_Model_Resilience', 0.5260561108589172)","('Supply_Chain_Management', 0.08994641900062561)","('Product_Design_And_Lifecycle_Management', 0.05596679821610451)","(['Human Capital Development', 'Innovation Management'], 0.5260561108589172)","('NON-ESG', 0.08994641900062561)","('NON-ESG', 0.05596679821610451)"
Line 66,"As a new parent, Palmieri decided it was time for a shift in career focus.","('Employee_Engagement_Inclusion_And_Diversity', 0.7834270000457764)","('Business_Model_Resilience', 0.03471261262893677)","('Employee_Health_And_Safety', 0.017350010573863983)","(['Talent Attraction & Retention'], 0.7834270000457764)","('NON-ESG', 0.03471261262893677)","('NON-ESG', 0.017350010573863983)"
Line 67,"He joined Metas Global Sustainability team as Director, allowing him to merge his work with his passion.","('Business_Model_Resilience', 0.5742647647857666)","('Supply_Chain_Management', 0.08960650116205215)","('Product_Design_And_Lifecycle_Management', 0.08678322285413742)","(['Human Capital Development', 'Innovation Management'], 0.5742647647857666)","('NON-ESG', 0.08960650116205215)","('NON-ESG', 0.08678322285413742)"
Line 68,"include working with internal Meta teams and our global partners to fight climate change through emissions reductions and removals, water stewardship and biodiversity projects, and meaningful collaborations to invest in new solutions and scale our work.","('Physical_Impacts_Of_Climate_Change', 0.566585123538971)","('GHG_Emissions', 0.11590064316987991)","('Ecological_Impacts', 0.10424656420946121)","(['Climate Strategy'], 0.566585123538971)","('NON-ESG', 0.11590064316987991)","('NON-ESG', 0.10424656420946121)"
Line 69,Our strategy comes to life through three pillars: 1.,"('Business_Model_Resilience', 0.5449061393737793)","('Product_Design_And_Lifecycle_Management', 0.05574466288089752)","('Human_Rights_And_Community_Relations', 0.05095439404249191)","(['Human Capital Development', 'Innovation Management'], 0.5449061393737793)","('NON-ESG', 0.05574466288089752)","('NON-ESG', 0.05095439404249191)"
Line 70,"How We Operateprotecting the well-being of people and our planet through our processes, operations and global supply chain 2.","('Supply_Chain_Management', 0.9261050820350647)","('Product_Design_And_Lifecycle_Management', 0.013906129635870457)","('Employee_Health_And_Safety', 0.005065012723207474)","([], 0.9261050820350647)","('NON-ESG', 0.013906129635870457)","('NON-ESG', 0.005065012723207474)"
