,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 25,"Letter from our Chief Executive Officer 2 E SG at AT&T 3 H ow we create value 4 A T&T and Shareholders 6 C ustomers and Communities 12 E mployees 20 S uppliers 2 6 Environment 3 0 Governance 38 Progress toward our goals 4 4 Key performance indicators 4 7 Endnotes 5 0 CDP Climate Change disclosure Diversity, Equity & Inclusion (DE&I) report Political engagement report Transparency report2022 Proxy statement ESG reporting indexes (GRI, SASB , UNGC , UN SDGs) ESG issue briefs ESG material topics assessment TCFD reportInclusion of information in this report should not be construed as a characterization of the financial materiality or impact of that information.","('Business_Model_Resilience', 0.2537786662578583)","('Systemic_Risk_Management', 0.21096794307231903)","('Physical_Impacts_Of_Climate_Change', 0.18122752010822296)","('NON-ESG', 0.2537786662578583)","('NON-ESG', 0.21096794307231903)","('NON-ESG', 0.18122752010822296)"
Line 26,"Letter from our Chief Executive Officer 2 E SG at AT&T 3 H ow we create value 4 A T&T and Shareholders 6 C ustomers and Communities 12 E mployees 20 S uppliers 2 6 Environment 3 0 Governance 38 Progress toward our goals 4 4 Key performance indicators 4 7 Endnotes 5 0 CDP Climate Change disclosure Diversity, Equity & Inclusion (DE&I) report Political engagement report Transparency report2022 Proxy statement ESG reporting indexes (GRI, SASB , UNGC , UN SDGs) ESG issue briefs ESG material topics assessment TCFD reportInclusion of information in this report should not be construed as a characterization of the financial materiality or impact of that information.","('Systemic_Risk_Management', 0.25764957070350647)","('Management_Of_Legal_And_Regulatory_Framework', 0.23591174185276031)","('Business_Model_Resilience', 0.21375764906406403)","('NON-ESG', 0.25764957070350647)","('NON-ESG', 0.23591174185276031)","('NON-ESG', 0.21375764906406403)"
Line 27,"Please see our corporate Annual Report or Form 10-K for the year ended December 31, 2021 and other publicly-filed documents available at https://investors.att.com/.","('Management_Of_Legal_And_Regulatory_Framework', 0.7082666754722595)","('Business_Model_Resilience', 0.03598589450120926)","('Director_Removal', 0.03243106231093407)","([], 0.7082666754722595)","('NON-ESG', 0.03598589450120926)","('NON-ESG', 0.03243106231093407)"
Line 28,"AT&T ESG SUMMARY REPORT 2022 1 Letter from our Chief Executive Officer Were at the dawn of a new era of connectivity, one which we believe represents an opportunity to make positive and lasting contributions to the world around us.","('Business_Model_Resilience', 0.5428332090377808)","('Director_Removal', 0.09137009084224701)","('Human_Rights_And_Community_Relations', 0.05246406048536301)","(['Human Capital Development'], 0.5428332090377808)","('NON-ESG', 0.09137009084224701)","('NON-ESG', 0.05246406048536301)"
Line 29,"To deliver on that promise and maximize our performance as a company, we actively monitor and adjust the way our operations intersect with the environment and society, and work to effectively manage those impacts.","('Ecological_Impacts', 0.4073279798030853)","('Human_Rights_And_Community_Relations', 0.36679452657699585)","('Business_Model_Resilience', 0.04962027817964554)","('NON-ESG', 0.4073279798030853)","('NON-ESG', 0.36679452657699585)","('NON-ESG', 0.04962027817964554)"
Line 30,"This report illustrates how AT&T is enhancing our resilience and supporting our stakeholders by addressing leading environmental, social and governance (ESG) issues.","('Business_Model_Resilience', 0.7460628747940063)","('Human_Rights_And_Community_Relations', 0.060082364827394485)","('Physical_Impacts_Of_Climate_Change', 0.04347752034664154)","(['Human Capital Development'], 0.7460628747940063)","('NON-ESG', 0.060082364827394485)","('NON-ESG', 0.04347752034664154)"
Line 31,For example: Our employees tell us they want their work to serve others in a meaningful way.,"('Human_Rights_And_Community_Relations', 0.6532496809959412)","('Employee_Engagement_Inclusion_And_Diversity', 0.075070321559906)","('Labor_Practices', 0.0398905947804451)","([], 0.6532496809959412)","('NON-ESG', 0.075070321559906)","('NON-ESG', 0.0398905947804451)"
Line 32,"T here s p erhaps no better model than our belief in internet for all and our pledge to help the millions of Americans who still cannot access or afford fast, reliable connectivity.","('Data_Security', 0.769859790802002)","('Energy_Management', 0.03889499977231026)","('Customer_Privacy', 0.021928707137703896)","(['Information Security Cybersecurity & System Availability', 'Network Reliability'], 0.769859790802002)","('NON-ESG', 0.03889499977231026)","('NON-ESG', 0.021928707137703896)"
Line 33,Our efforts include advocating for thoughtful governmental policies and s trategically deploying our $2 billion commitment to help close the digital divide which includes broadening our low-cost connectivity offerings and launching AT&T Connected LearningSM resources across the country.,"('Management_Of_Legal_And_Regulatory_Framework', 0.9528152346611023)","('Access_And_Affordability', 0.005676538683474064)","('Human_Rights_And_Community_Relations', 0.004869421478360891)","([], 0.9528152346611023)","('NON-ESG', 0.005676538683474064)","('NON-ESG', 0.004869421478360891)"
Line 34,AT&T has set an industry-leading target to help businesses collectively reduce a gigaton of greenhouse gas (GHG) emissions by 2035 equivalent to roughly 1 9 % of all 2020 U.,"('GHG_Emissions', 0.9703619480133057)","('Ecological_Impacts', 0.004423569422215223)","('Management_Of_Legal_And_Regulatory_Framework', 0.002479101764038205)","(['Operational Eco-Efficiency'], 0.9703619480133057)","('NON-ESG', 0.004423569422215223)","('NON-ESG', 0.002479101764038205)"
Line 35,S. GHG emissions.,"('GHG_Emissions', 0.9647555351257324)","('Air_Quality', 0.004280770197510719)","('Ecological_Impacts', 0.0038632506038993597)","(['Operational Eco-Efficiency'], 0.9647555351257324)","('NON-ESG', 0.004280770197510719)","('NON-ESG', 0.0038632506038993597)"
Line 36,"Weve established a Connected Climate Initiative to advance this effort alongside talented business, research and community leaders.","('Physical_Impacts_Of_Climate_Change', 0.9133430123329163)","('Business_Model_Resilience', 0.01345978956669569)","('Human_Rights_And_Community_Relations', 0.012151061557233334)","(['Climate Strategy'], 0.9133430123329163)","('NON-ESG', 0.01345978956669569)","('NON-ESG', 0.012151061557233334)"
Line 37,"And were executing plans to aggressively reduce our own operational emissions, to be carbon neutral by 2035.","('GHG_Emissions', 0.7795599102973938)","('Energy_Management', 0.053014274686574936)","('Air_Quality', 0.0394124798476696)","(['Operational Eco-Efficiency'], 0.7795599102973938)","('NON-ESG', 0.053014274686574936)","('NON-ESG', 0.0394124798476696)"
Line 38,"As we continue to work toward a more equitable society, Im proud that AT&T has been recognized for our efforts to build a company culture where every employee is treated wi th fairness and provided equal opportunities to advance.","('Employee_Engagement_Inclusion_And_Diversity', 0.649901270866394)","('Labor_Practices', 0.0876920223236084)","('Business_Ethics', 0.06487870216369629)","([], 0.649901270866394)","('NON-ESG', 0.0876920223236084)","('NON-ESG', 0.06487870216369629)"
Line 39,"But there is always more we can do, which is why we now make public our traditional measurements of workforce demographic data and are looking to our senior leaders to help improve diverse representation across all levels.","('Employee_Engagement_Inclusion_And_Diversity', 0.9731172323226929)","('Customer_Privacy', 0.002073294250294566)","('Business_Model_Resilience', 0.00195764540694654)","([], 0.9731172323226929)","('NON-ESG', 0.002073294250294566)","('NON-ESG', 0.00195764540694654)"
Line 40,"I invite you to read on and learn more about our ESG focus areas and commitments, how these efforts are creating long-term value across our operations and how were positively impacting the lives of others and the environment around us.","('Business_Model_Resilience', 0.40657058358192444)","('Human_Rights_And_Community_Relations', 0.30037057399749756)","('Ecological_Impacts', 0.03579041734337807)","('NON-ESG', 0.40657058358192444)","('NON-ESG', 0.30037057399749756)","('NON-ESG', 0.03579041734337807)"
Line 41,"John Stankey Chief Executive Officer, AT&T Inc.","('Business_Model_Resilience', 0.3654325008392334)","('Systemic_Risk_Management', 0.13892237842082977)","('Director_Removal', 0.12469352036714554)","('NON-ESG', 0.3654325008392334)","('NON-ESG', 0.13892237842082977)","('NON-ESG', 0.12469352036714554)"
Line 42,OVERVIEW ABOUT THIS REPORT Our ESG approach focuses on: ESG operational integration We ensure operational resilience and promote strong corporate governance by integrating environmental and social issues into our core business operations.,"('Business_Model_Resilience', 0.8704323172569275)","('Human_Rights_And_Community_Relations', 0.017855707556009293)","('Physical_Impacts_Of_Climate_Change', 0.013559308834373951)","(['Human Capital Development'], 0.8704323172569275)","('NON-ESG', 0.017855707556009293)","('NON-ESG', 0.013559308834373951)"
Line 43,"Social impact We use our network, connections and scale to address issues that matter to our customers and communities.","('Human_Rights_And_Community_Relations', 0.9591731429100037)","('Access_And_Affordability', 0.003612444270402193)","('Business_Model_Resilience', 0.0023794136941432953)","([], 0.9591731429100037)","('NON-ESG', 0.003612444270402193)","('NON-ESG', 0.0023794136941432953)"
Line 44,Environmental impact We're empowering the transition to a low carbon economy through technological innovation and broad stakeholder engagement.,"('Business_Model_Resilience', 0.1926751285791397)","('Physical_Impacts_Of_Climate_Change', 0.12325529754161835)","('Management_Of_Legal_And_Regulatory_Framework', 0.09243709594011307)","('NON-ESG', 0.1926751285791397)","('NON-ESG', 0.12325529754161835)","('NON-ESG', 0.09243709594011307)"
Line 45,AT&T and Shareholders Customers and Communities Employees Suppliers EnvironmentADJUSTED EARNINGS PER SHARE1 $3.40DIVIDENDS RETURNED TO STOCKHOLDERS $15.1B DIGITAL DIVIDE COMMITMENT THROUGH EOY 2023 $2B CONNECTED LEARNING CENTERS COMMITTED THROUGH 2022 20+ OPEN POSITIONS FILLED BY DIVERSE CANDIDATES 2 55% PROMOTIONS FILLED BY DIVERSE CANDIDATES 2 53% SUPPLIERS THAT HAVE SET SCIENCE-BASED EMISSIONS TARGETS 47% SPEND WITH DIVERSE SUPPLIERS 3 $13.3B SCOPE 1 AND 2 EMISSIONS REDUCTION SINCE 2015 4 37.2%TOTAL RENEWABLE ENERGY COMMITMENTS 1.7GWESG at AT&T Highlights Effectively managing ESG risks and opportunities is a business imperative at AT&T.,"('Supply_Chain_Management', 0.5552613735198975)","('GHG_Emissions', 0.13637840747833252)","('Energy_Management', 0.043617911636829376)","([], 0.5552613735198975)","('NON-ESG', 0.13637840747833252)","('NON-ESG', 0.043617911636829376)"
Line 46,AT&T and Shareholders Customers and Communities Employees Suppliers EnvironmentADJUSTED EARNINGS PER SHARE1 $3.40DIVIDENDS RETURNED TO STOCKHOLDERS $15.1B DIGITAL DIVIDE COMMITMENT THROUGH EOY 2023 $2B CONNECTED LEARNING CENTERS COMMITTED THROUGH 2022 20+ OPEN POSITIONS FILLED BY DIVERSE CANDIDATES 2 55% PROMOTIONS FILLED BY DIVERSE CANDIDATES 2 53% SUPPLIERS THAT HAVE SET SCIENCE-BASED EMISSIONS TARGETS 47% SPEND WITH DIVERSE SUPPLIERS 3 $13.3B SCOPE 1 AND 2 EMISSIONS REDUCTION SINCE 2015 4 37.2%TOTAL RENEWABLE ENERGY COMMITMENTS 1.7GWESG at AT&T Highlights Effectively managing ESG risks and opportunities is a business imperative at AT&T.,"('Systemic_Risk_Management', 0.743961751461029)","('Business_Model_Resilience', 0.1475919634103775)","('Supply_Chain_Management', 0.01974095031619072)","(['Risk & Crisis Management'], 0.743961751461029)","('NON-ESG', 0.1475919634103775)","('NON-ESG', 0.01974095031619072)"
Line 47,"We integrate environmental and social issues throughout our strategy and governance, to help sustain long-term performance and positively impact our stakeholders.","('Human_Rights_And_Community_Relations', 0.9471832513809204)","('Management_Of_Legal_And_Regulatory_Framework', 0.004385738633573055)","('Ecological_Impacts', 0.004350438714027405)","([], 0.9471832513809204)","('NON-ESG', 0.004385738633573055)","('NON-ESG', 0.004350438714027405)"
Line 48,This report details how ESG-related programs and policies support our business success and how weve created value in 2021 across key stakeholder groups.,"('Business_Model_Resilience', 0.7295474410057068)","('Human_Rights_And_Community_Relations', 0.03856291621923447)","('Systemic_Risk_Management', 0.029161475598812103)","(['Human Capital Development'], 0.7295474410057068)","('NON-ESG', 0.03856291621923447)","('NON-ESG', 0.029161475598812103)"
Line 49,"OVERVIEW AT&T AND SHAREHOLDERSCUSTOMERS AND COMMUNITIESEMPLOYEES SUPPLIERS ENVIRONMENT GOVERNANCE GOALS SUMMARY KPIs AT&T ESG SUMMARY REPORT 2022 AT&T ESG SUMMARY REPORT 2022 2 3 AT&T and Shareholders We sustain long-term business performance by maximizing network reliability and security, and by constantly innovating to maintain and grow our customer base.","('Business_Model_Resilience', 0.7536482810974121)","('Supply_Chain_Management', 0.07196327298879623)","('Systemic_Risk_Management', 0.03061220794916153)","(['Human Capital Development'], 0.7536482810974121)","('NON-ESG', 0.07196327298879623)","('NON-ESG', 0.03061220794916153)"
Line 50,"Employees We empower our people to deliver on our corporate purpose and advance their careers, while fostering a diverse, equitable and inclusive workforce.","('Employee_Engagement_Inclusion_And_Diversity', 0.9718962907791138)","('Human_Rights_And_Community_Relations', 0.002607679693028331)","('Employee_Health_And_Safety', 0.0022646766155958176)","([], 0.9718962907791138)","('NON-ESG', 0.002607679693028331)","('NON-ESG', 0.0022646766155958176)"
Line 51,"Customers and Communities We leverage our network for positive social impact, providing critical connectivity, helping bridge the digital divide and supporting disaster response and recovery.","('Critical_Incident_Risk_Management', 0.9679763317108154)","('Employee_Health_And_Safety', 0.00521518150344491)","('Access_And_Affordability', 0.0030701332725584507)","(['Risk & Crisis Management'], 0.9679763317108154)","('NON-ESG', 0.00521518150344491)","('NON-ESG', 0.0030701332725584507)"
Line 52,"Suppliers We extend our ESG eorts throughout our supply chain, helping lead industry practice and enhance resilience for our business and others.","('Supply_Chain_Management', 0.9126124978065491)","('Business_Model_Resilience', 0.017152583226561546)","('Product_Design_And_Lifecycle_Management', 0.01356947049498558)","([], 0.9126124978065491)","('NON-ESG', 0.017152583226561546)","('NON-ESG', 0.01356947049498558)"
Line 53,Environment Were enhancing operational resilience on our way to carbon neutrality and are helping customers reduce emissions through smart connectivity solutions.,"('Business_Model_Resilience', 0.8814222812652588)","('Physical_Impacts_Of_Climate_Change', 0.017660660669207573)","('Product_Design_And_Lifecycle_Management', 0.012334960512816906)","(['Human Capital Development'], 0.8814222812652588)","('NON-ESG', 0.017660660669207573)","('NON-ESG', 0.012334960512816906)"
Line 54,"Our purpose We create connection with each other, with what people need to thrive in their everyday lives and with the stories and experiences that matter.","('Human_Rights_And_Community_Relations', 0.3910139203071594)","('Employee_Engagement_Inclusion_And_Diversity', 0.16038396954536438)","('Employee_Health_And_Safety', 0.09412962198257446)","('NON-ESG', 0.3910139203071594)","('NON-ESG', 0.16038396954536438)","('NON-ESG', 0.09412962198257446)"
Line 55,Key inputs The resources that we rely upon to create value.,"('Supply_Chain_Management', 0.4581183195114136)","('Business_Model_Resilience', 0.11300994455814362)","('Product_Design_And_Lifecycle_Management', 0.06966468691825867)","('NON-ESG', 0.4581183195114136)","('NON-ESG', 0.11300994455814362)","('NON-ESG', 0.06966468691825867)"
Line 56,Outcomes The value we create through our operations and actions.,"('Business_Model_Resilience', 0.5067651271820068)","('Product_Design_And_Lifecycle_Management', 0.06276627629995346)","('Human_Rights_And_Community_Relations', 0.06104429066181183)","(['Human Capital Development'], 0.5067651271820068)","('NON-ESG', 0.06276627629995346)","('NON-ESG', 0.06104429066181183)"
Line 57,ESG approach We integrate ESG issues into our operations and use our platform to drive positive impact.,"('Human_Rights_And_Community_Relations', 0.4354321360588074)","('Business_Model_Resilience', 0.13051263988018036)","('Systemic_Risk_Management', 0.06421611458063126)","('NON-ESG', 0.4354321360588074)","('NON-ESG', 0.13051263988018036)","('NON-ESG', 0.06421611458063126)"
Line 58,What we do We create new and exciting customer experiences that connect people with who and what they love.,"('Employee_Engagement_Inclusion_And_Diversity', 0.23082926869392395)","('Product_Design_And_Lifecycle_Management', 0.18609298765659332)","('Business_Model_Resilience', 0.08453545719385147)","('NON-ESG', 0.23082926869392395)","('NON-ESG', 0.18609298765659332)","('NON-ESG', 0.08453545719385147)"
Line 59,How we create value Wireless 5G Internet & ber Business solutions Public sector & FirstNet WarnerMedia HBOMax Network Technology & innovation AT&T Latin America Network The physical infrastructure that supports our world-leading communications network.,"('Data_Security', 0.6139804720878601)","('Business_Model_Resilience', 0.05910034477710724)","('Energy_Management', 0.05402672663331032)","(['Information Security Cybersecurity & System Availability', 'Network Reliability'], 0.6139804720878601)","('NON-ESG', 0.05910034477710724)","('NON-ESG', 0.05402672663331032)"
Line 60,"Brand and Intellectual Capital Our brand, our reputation and our capacity for innovation.","('Competitive_Behavior', 0.3919042646884918)","('Business_Model_Resilience', 0.2797851264476776)","('Product_Design_And_Lifecycle_Management', 0.045536626130342484)","('NON-ESG', 0.3919042646884918)","('NON-ESG', 0.2797851264476776)","('NON-ESG', 0.045536626130342484)"
Line 61,"Employees Our ~202,600 employees, located across 50 states and 63 countries.","('Employee_Engagement_Inclusion_And_Diversity', 0.5284790396690369)","('Labor_Practices', 0.1725740283727646)","('Employee_Health_And_Safety', 0.0637960135936737)","([], 0.5284790396690369)","('NON-ESG', 0.1725740283727646)","('NON-ESG', 0.0637960135936737)"
Line 62,Customers and Communities Our millions of customers and the local communities where we live and work.,"('Human_Rights_And_Community_Relations', 0.9141725301742554)","('Access_And_Affordability', 0.010605324059724808)","('Employee_Engagement_Inclusion_And_Diversity', 0.007648693397641182)","([], 0.9141725301742554)","('NON-ESG', 0.010605324059724808)","('NON-ESG', 0.007648693397641182)"
Line 63,"Suppliers Our supply chain of more than 20,000 suppliers across the globe.5 Environment The energy, water and other natural resources that we use to create and preserve value.","('Supply_Chain_Management', 0.8979425430297852)","('Water_And_Wastewater_Management', 0.0171743743121624)","('Ecological_Impacts', 0.00983664020895958)","([], 0.8979425430297852)","('NON-ESG', 0.0171743743121624)","('NON-ESG', 0.00983664020895958)"
Line 64,"Financial Financial resources available to us, and the strength of our balance sheet.","('Systemic_Risk_Management', 0.5886765718460083)","('Business_Model_Resilience', 0.16565172374248505)","('Competitive_Behavior', 0.03997328504920006)","(['Risk & Crisis Management'], 0.5886765718460083)","('NON-ESG', 0.16565172374248505)","('NON-ESG', 0.03997328504920006)"
Line 65,"ENTERTAINCONNECT W ireless 5G Internet & ber Business solutions Public sector & FirstNet WarnerMedia8 HBO Max Network Technology & innovation ENTERTAIN W HAT WE DOESG APPROACHCONNECT Social Impact Environmental ImpactESG Operational Integration ENTERTAINCONNECTW HAT WE DOESG APPROACHSocial Impact Environmental ImpactESG Operational Integration ESG material topics We regularly assess and prioritize the material ESG risks and opportunities impacting AT&T, as well as issues where AT&T signicantly impacts external stakeholders (page 42).page 30page 26page 20page 12page 6OVERVIEW HOW WE CREATE VALUE OVERVIEW AT&T AND SHAREHOLDERSCUSTOMERS AND COMMUNITIESEMPLOYEES SUPPLIERS ENVIRONMENT GOVERNANCE GOALS SUMMARY KPIs AT&T ESG SUMMARY REPORT 2022 AT&T ESG SUMMARY REPORT 2022 4 5 Unlocking value for WarnerMedia,8 AT&T and shareholders Long-term success requires continuous transformation.","('Business_Model_Resilience', 0.5177236795425415)","('Systemic_Risk_Management', 0.222555011510849)","('Physical_Impacts_Of_Climate_Change', 0.04512820392847061)","(['Human Capital Development'], 0.5177236795425415)","('NON-ESG', 0.222555011510849)","('NON-ESG', 0.04512820392847061)"
