,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 12,For nearly two millennia humans have been carbonizing our planet and we need to act together to decarbonize.,"('Competitive_Behavior', 0.5202487111091614)","('Management_Of_Legal_And_Regulatory_Framework', 0.12351570278406143)","('Systemic_Risk_Management', 0.05937175452709198)","([], 0.5202487111091614)","('NON-ESG', 0.12351570278406143)","('NON-ESG', 0.05937175452709198)"
Line 13,"Our first annual sustainability report, released in January 2021, showed early progress on our commitments to become a carbon negative, water positive, zero waste company by 2030 and protect ecosystems by building a Planetary Computer.","('Waste_And_Hazardous_Materials_Management', 0.32650959491729736)","('Water_And_Wastewater_Management', 0.2938450574874878)","('Ecological_Impacts', 0.2196141630411148)","('NON-ESG', 0.32650959491729736)","('NON-ESG', 0.2938450574874878)","('NON-ESG', 0.2196141630411148)"
Line 14,2021 was a year of both successes and challenges.,"('Systemic_Risk_Management', 0.28841304779052734)","('Business_Model_Resilience', 0.1613251268863678)","('Competitive_Behavior', 0.05915597081184387)","('NON-ESG', 0.28841304779052734)","('NON-ESG', 0.1613251268863678)","('NON-ESG', 0.05915597081184387)"
Line 15,"While we continued to make progress on several of our goals, with an overall reduction in Scope 1 and Scope 2 emissions, our Scope 3 emissions increased year over year, due in substantial part to significant global datacenter expansions and the growth in Xbox sales and usage as a result of the pandemic.","('GHG_Emissions', 0.9010191559791565)","('Air_Quality', 0.019106553867459297)","('Energy_Management', 0.012362752109766006)","(['Operational Eco-Efficiency'], 0.9010191559791565)","('NON-ESG', 0.019106553867459297)","('NON-ESG', 0.012362752109766006)"
Line 16,"A closer look at 2021 During our most recent fiscal year, we grew business revenue by 20 percent while continuing to reduce our operational emissions, as represented by Scope 1 and 2 combined, with a decrease of approximately 17 percent through our purchasing of renewable energy.","('Energy_Management', 0.9515146017074585)","('Management_Of_Legal_And_Regulatory_Framework', 0.013082689605653286)","('GHG_Emissions', 0.005177976097911596)","(['Operational Eco-Efficiency'], 0.9515146017074585)","('NON-ESG', 0.013082689605653286)","('NON-ESG', 0.005177976097911596)"
Line 17,"However, as our business has grown and weve seen increased use of our devices and cloud services, our total Scope 3 emissions (comprising the companys entire value chain) have increased by about 23 percent year-over-year.","('GHG_Emissions', 0.5642740726470947)","('Energy_Management', 0.17260661721229553)","('Air_Quality', 0.043618734925985336)","(['Operational Eco-Efficiency'], 0.5642740726470947)","('NON-ESG', 0.17260661721229553)","('NON-ESG', 0.043618734925985336)"
Line 18,"These emissions include, among other things, the carbon emitted from electricity generation to power devices at home or at work and for producing the concrete and steel we use in construction.","('Air_Quality', 0.5553048253059387)","('GHG_Emissions', 0.30422013998031616)","('Energy_Management', 0.03733932971954346)","([], 0.5553048253059387)","('NON-ESG', 0.30422013998031616)","('NON-ESG', 0.03733932971954346)"
Line 19,"We work to limit these emissions when we design and manufacture our products, and work with our suppliers to report and reduce their emissionsbut still saw an increase.","('Product_Design_And_Lifecycle_Management', 0.9287646412849426)","('Energy_Management', 0.009544226340949535)","('Supply_Chain_Management', 0.009286684915423393)","([], 0.9287646412849426)","('NON-ESG', 0.009544226340949535)","('NON-ESG', 0.009286684915423393)"
Line 20,This serves as an important reminder that Scope 3 emissions are the most difficult to control and reduce.,"('GHG_Emissions', 0.7308153510093689)","('Air_Quality', 0.1880953013896942)","('Management_Of_Legal_And_Regulatory_Framework', 0.010740378871560097)","(['Operational Eco-Efficiency'], 0.7308153510093689)","('NON-ESG', 0.1880953013896942)","('NON-ESG', 0.010740378871560097)"
Line 21,This year has highlighted the challenges of reducing Scope 3 emissions and were committed to sharing our learnings to help other organizations who are wrestling with these same challenges.,"('GHG_Emissions', 0.8992154002189636)","('Air_Quality', 0.02067904733121395)","('Physical_Impacts_Of_Climate_Change', 0.017182983458042145)","(['Operational Eco-Efficiency'], 0.8992154002189636)","('NON-ESG', 0.02067904733121395)","('NON-ESG', 0.017182983458042145)"
Line 22,One Scope 3 category that saw an annual increase was capital equipment.,"('Systemic_Risk_Management', 0.42149442434310913)","('Business_Model_Resilience', 0.16776926815509796)","('Management_Of_Legal_And_Regulatory_Framework', 0.0689815953373909)","('NON-ESG', 0.42149442434310913)","('NON-ESG', 0.16776926815509796)","('NON-ESG', 0.0689815953373909)"
Line 23,This category includes the emissions to produce equipment we bought this year (and will use for a long time) as well as the carbon emissions associated with the construction of new buildings including both datacenters and office space.,"('GHG_Emissions', 0.561037003993988)","('Air_Quality', 0.31142354011535645)","('Energy_Management', 0.03751841187477112)","(['Operational Eco-Efficiency'], 0.561037003993988)","('NON-ESG', 0.31142354011535645)","('NON-ESG', 0.03751841187477112)"
Line 24,"For example, as the Microsoft Cloud business expands, construction of new datacenters and new server equipment is needed to support growing customer demand.","('Data_Security', 0.21967945992946625)","('Business_Model_Resilience', 0.17520412802696228)","('Product_Design_And_Lifecycle_Management', 0.08218058198690414)","('NON-ESG', 0.21967945992946625)","('NON-ESG', 0.17520412802696228)","('NON-ESG', 0.08218058198690414)"
Line 25,The emissions associated with the capital equipment category accounted for about 30 percent of our Scope 3 total this year.,"('GHG_Emissions', 0.8985747694969177)","('Air_Quality', 0.0247010700404644)","('Energy_Management', 0.01699375919997692)","(['Operational Eco-Efficiency'], 0.8985747694969177)","('NON-ESG', 0.0247010700404644)","('NON-ESG', 0.01699375919997692)"
Line 26,"Another Scope 3 category that saw an increase was the use of our products, specifically the estimated emissions associated with powering products we sold including Xbox and Surface devices.","('Product_Design_And_Lifecycle_Management', 0.9604533314704895)","('Energy_Management', 0.004869371186941862)","('Product_Quality_And_Safety', 0.004452863708138466)","([], 0.9604533314704895)","('NON-ESG', 0.004869371186941862)","('NON-ESG', 0.004452863708138466)"
Line 27,This category accounted for about 29 percent of our Scope 3 total this year.,"('Management_Of_Legal_And_Regulatory_Framework', 0.3901156783103943)","('GHG_Emissions', 0.13219544291496277)","('Ecological_Impacts', 0.1077800989151001)","('NON-ESG', 0.3901156783103943)","('NON-ESG', 0.13219544291496277)","('NON-ESG', 0.1077800989151001)"
Line 28,"Around the world, the electricity used to power devices today largely comes from grids reliant on carbon-intensive sources such as coal or gas, so Microsoft must account for that carbon for the lifetime of our devices to accurately track our Scope 3 emissions.","('GHG_Emissions', 0.692276120185852)","('Air_Quality', 0.11604933440685272)","('Energy_Management', 0.09399904310703278)","(['Operational Eco-Efficiency'], 0.692276120185852)","('NON-ESG', 0.11604933440685272)","('NON-ESG', 0.09399904310703278)"
Line 29,"And, because every part of the world has a different mix of electricity generation sources, we calculate a devices climate impact based on where the device was sold.","('Physical_Impacts_Of_Climate_Change', 0.5718667507171631)","('Energy_Management', 0.12428036332130432)","('GHG_Emissions', 0.045968446880578995)","(['Climate Strategy'], 0.5718667507171631)","('NON-ESG', 0.12428036332130432)","('NON-ESG', 0.045968446880578995)"
Line 30,"The journey to net zero Despite these Scope 3 increases, we remain dedicated to building a world better than the one we found, and to helping our customers and partners achieve the same.","('Business_Model_Resilience', 0.37970805168151855)","('Product_Design_And_Lifecycle_Management', 0.10795456171035767)","('Human_Rights_And_Community_Relations', 0.0807429626584053)","('NON-ESG', 0.37970805168151855)","('NON-ESG', 0.10795456171035767)","('NON-ESG', 0.0807429626584053)"
Line 31,"The impact of this work will not all be felt immediately, and our experience this year highlights a few takeaways relevant to many organizations executing against their sustainability commitments.","('Business_Model_Resilience', 0.4630075693130493)","('Physical_Impacts_Of_Climate_Change', 0.11593127250671387)","('Supply_Chain_Management', 0.049413226544857025)","('NON-ESG', 0.4630075693130493)","('NON-ESG', 0.11593127250671387)","('NON-ESG', 0.049413226544857025)"
Line 32,1.,"('Competitive_Behavior', 0.08736830949783325)","('Energy_Management', 0.08274902403354645)","('Management_Of_Legal_And_Regulatory_Framework', 0.0740576833486557)","('NON-ESG', 0.08736830949783325)","('NON-ESG', 0.08274902403354645)","('NON-ESG', 0.0740576833486557)"
Line 33,Progress wont always be linear.,"('Competitive_Behavior', 0.20758898556232452)","('Business_Model_Resilience', 0.19375434517860413)","('Systemic_Risk_Management', 0.10879642516374588)","('NON-ESG', 0.20758898556232452)","('NON-ESG', 0.19375434517860413)","('NON-ESG', 0.10879642516374588)"
Line 34,"The rate at which we can implement emissions reductions is dependent on many factors that can fluctuate over time, ranging from our own business growth and supplier mix to the rate of growth of green infrastructure, such as the supply of and transition speed to renewable energy.","('Energy_Management', 0.3298218846321106)","('Supply_Chain_Management', 0.24867503345012665)","('GHG_Emissions', 0.17011640965938568)","('NON-ESG', 0.3298218846321106)","('NON-ESG', 0.24867503345012665)","('NON-ESG', 0.17011640965938568)"
Line 35,"Additionally, different sources of emissions will be addressed on different time frames as climate technologies and renewable alternatives advance.","('GHG_Emissions', 0.7114804983139038)","('Air_Quality', 0.1015440970659256)","('Energy_Management', 0.04870890453457832)","(['Operational Eco-Efficiency'], 0.7114804983139038)","('NON-ESG', 0.1015440970659256)","('NON-ESG', 0.04870890453457832)"
Line 36,"And as measurement methodologies improve and new standards emerge, companies like ours may see emissions rise or fall year-over-year.","('GHG_Emissions', 0.35493043065071106)","('Air_Quality', 0.2738652229309082)","('Management_Of_Legal_And_Regulatory_Framework', 0.15426041185855865)","('NON-ESG', 0.35493043065071106)","('NON-ESG', 0.2738652229309082)","('NON-ESG', 0.15426041185855865)"
Line 37,"Nonetheless, the challenge remains: we must continuously improve on our efforts to decouple our emissions from our growth until we reach our carbon negative commitment in 2030.","('GHG_Emissions', 0.7915432453155518)","('Air_Quality', 0.06055322661995888)","('Energy_Management', 0.04803892597556114)","(['Operational Eco-Efficiency'], 0.7915432453155518)","('NON-ESG', 0.06055322661995888)","('NON-ESG', 0.04803892597556114)"
Line 38,"Some of this will happen through the completion of specific goals such as our shift to a 100 percent electric campus vehicle fleet, our move away from diesel fuel as a backup energy source for our datacenters, and the carbon benefits of our waste reduction improvements due to our expanding fleet of Circular Centers.","('Energy_Management', 0.9636685848236084)","('Air_Quality', 0.003962460905313492)","('Water_And_Wastewater_Management', 0.003891722299158573)","(['Operational Eco-Efficiency'], 0.9636685848236084)","('NON-ESG', 0.003962460905313492)","('NON-ESG', 0.003891722299158573)"
Line 39,"Other progress will happen through the expansion of our renewable energy purchasing program to cover the energy consumption of our consumer devices, through advances by our suppliers in reducing their own emissions, and through increased purchasing of new materials as they enter the markets, including green steel, low carbon concrete, and other infrastructure components of a future net zero carbon economy.","('Energy_Management', 0.9772944450378418)","('Product_Design_And_Lifecycle_Management', 0.0030461170244961977)","('Management_Of_Legal_And_Regulatory_Framework', 0.002027960726991296)","(['Operational Eco-Efficiency'], 0.9772944450378418)","('NON-ESG', 0.0030461170244961977)","('NON-ESG', 0.002027960726991296)"
Line 40,4 Foreword (continued) 2.Progress relies on us all counting carbon consistently.,"('Management_Of_Legal_And_Regulatory_Framework', 0.2973302900791168)","('Competitive_Behavior', 0.2849110960960388)","('Systemic_Risk_Management', 0.0876326635479927)","('NON-ESG', 0.2973302900791168)","('NON-ESG', 0.2849110960960388)","('NON-ESG', 0.0876326635479927)"
Line 41,There a re several external factors or bugs in the worlds net zero carbon program thatif addressed will help us all make greater progresstoward our net zero goals.,"('Systemic_Risk_Management', 0.5554368495941162)","('Management_Of_Legal_And_Regulatory_Framework', 0.08956684917211533)","('Competitive_Behavior', 0.08932264149188995)","([], 0.5554368495941162)","('NON-ESG', 0.08956684917211533)","('NON-ESG', 0.08932264149188995)"
Line 42,"The world lacks a commonmeaning of the term net zero and a common unit of measurement for assessing the climate impact ofvarious net zero approaches, and we must all focus onmaturing the markets needed to achieve a net zerocarbon economy by 2050.","('Physical_Impacts_Of_Climate_Change', 0.6460871696472168)","('Business_Model_Resilience', 0.11769696325063705)","('Systemic_Risk_Management', 0.0902615487575531)","(['Climate Strategy'], 0.6460871696472168)","('NON-ESG', 0.11769696325063705)","('NON-ESG', 0.0902615487575531)"
Line 43,We explored these topicsin greater detail through t he lens of our work on carbon removal.,"('GHG_Emissions', 0.5730717778205872)","('Waste_And_Hazardous_Materials_Management', 0.054601505398750305)","('Ecological_Impacts', 0.052711036056280136)","(['Operational Eco-Efficiency'], 0.5730717778205872)","('NON-ESG', 0.054601505398750305)","('NON-ESG', 0.052711036056280136)"
Line 44,W e will continue to inn ovate and invest to meet our ambitious commitments and well do so in a principled way.,"('Management_Of_Legal_And_Regulatory_Framework', 0.7334674000740051)","('Business_Model_Resilience', 0.05305877700448036)","('Human_Rights_And_Community_Relations', 0.027842573821544647)","([], 0.7334674000740051)","('NON-ESG', 0.05305877700448036)","('NON-ESG', 0.027842573821544647)"
Line 45,"We will also continue to be transparent about our progress, our challenges, and our learnings to help others on their journey.","('Human_Rights_And_Community_Relations', 0.6234140992164612)","('Business_Ethics', 0.05728130787611008)","('Employee_Engagement_Inclusion_And_Diversity', 0.049154914915561676)","(['Environmental Policy & Management Systems'], 0.6234140992164612)","('NON-ESG', 0.05728130787611008)","('NON-ESG', 0.049154914915561676)"
Line 46,"As we look to the future we are committed to: Counting everything, including challenging Scope 3 emissions.","('GHG_Emissions', 0.9142764210700989)","('Air_Quality', 0.030847355723381042)","('Management_Of_Legal_And_Regulatory_Framework', 0.007726989220827818)","(['Operational Eco-Efficiency'], 0.9142764210700989)","('NON-ESG', 0.030847355723381042)","('NON-ESG', 0.007726989220827818)"
Line 47,"We are putt ing programs in place to help lower them, from working with our sup pliers to help them decarbonize to continuing to innovate withour company-wide internal carbon tax to incentivizeemissions reduction and continuing to invest incarbon removal.","('Management_Of_Legal_And_Regulatory_Framework', 0.9187352061271667)","('Competitive_Behavior', 0.01556325238198042)","('Systemic_Risk_Management', 0.00860927440226078)","([], 0.9187352061271667)","('NON-ESG', 0.01556325238198042)","('NON-ESG', 0.00860927440226078)"
Line 48,Only investing in carbon removal offsets instead oftraditional avoid ed emissions offsets because removal is an underdeveloped and critical tool to solve theworlds climate challenge.,"('GHG_Emissions', 0.7285136580467224)","('Physical_Impacts_Of_Climate_Change', 0.08642642199993134)","('Management_Of_Legal_And_Regulatory_Framework', 0.04117344692349434)","(['Operational Eco-Efficiency'], 0.7285136580467224)","('NON-ESG', 0.08642642199993134)","('NON-ESG', 0.04117344692349434)"
Line 49,You can only get to netzero when youve reduced all that you can and yourremaining carbon emissions are completely balancedby long-term carbon removal.,"('GHG_Emissions', 0.8815428018569946)","('Air_Quality', 0.03074771538376808)","('Energy_Management', 0.014376201666891575)","(['Operational Eco-Efficiency'], 0.8815428018569946)","('NON-ESG', 0.03074771538376808)","('NON-ESG', 0.014376201666891575)"
Line 50,"Last year, we madethe worlds largest purchase of carbon r emoval at 1.4 million metric tons and in this fiscal year we are ontrack to top that by procuring 1.5 million metric tons.","('Energy_Management', 0.3189850151538849)","('Management_Of_Legal_And_Regulatory_Framework', 0.15483230352401733)","('GHG_Emissions', 0.10337299853563309)","('NON-ESG', 0.3189850151538849)","('NON-ESG', 0.15483230352401733)","('NON-ESG', 0.10337299853563309)"
Line 51,"From pledges to progress While 2021 presented us with some new learnings, weve also made some great progress that we share in more detail in this report.","('Business_Model_Resilience', 0.27611276507377625)","('Management_Of_Legal_And_Regulatory_Framework', 0.14701685309410095)","('Human_Rights_And_Community_Relations', 0.0820748433470726)","('NON-ESG', 0.27611276507377625)","('NON-ESG', 0.14701685309410095)","('NON-ESG', 0.0820748433470726)"
Line 52,A few examples that illuminate the diversity of our work include the following.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9163926839828491)","('Business_Model_Resilience', 0.008863924071192741)","('Director_Removal', 0.006485668942332268)","(['Talent Attraction & Retention'], 0.9163926839828491)","('NON-ESG', 0.008863924071192741)","('NON-ESG', 0.006485668942332268)"
Line 53,"Four datacenters are Zero Waste certified, with new certifications for the San Antonio, Texas and Quincy,Washington datacenters and renewed certifications forour Boydton, Virginia and Dublin, Ireland locations.","('Waste_And_Hazardous_Materials_Management', 0.9657410383224487)","('Air_Quality', 0.004549791570752859)","('Water_And_Wastewater_Management', 0.0045181382447481155)","([], 0.9657410383224487)","('NON-ESG', 0.004549791570752859)","('NON-ESG', 0.0045181382447481155)"
Line 54,"We announced the Microsoft Cloud for Sustainabilityto provide comprehensive, integrated, and automatedsustainability management for organizations at anystage of the sustainability journey.","('Business_Model_Resilience', 0.337237149477005)","('Product_Design_And_Lifecycle_Management', 0.15514856576919556)","('Systemic_Risk_Management', 0.1439361423254013)","('NON-ESG', 0.337237149477005)","('NON-ESG', 0.15514856576919556)","('NON-ESG', 0.1439361423254013)"
Line 55,"Through an investment from our Climate InnovationFund, were helping LanzaJet complete theirsustainable fuels plant in Georgiaa move thatwill help decarbonize our datacenters as well as theairline industry.","('Physical_Impacts_Of_Climate_Change', 0.7938471436500549)","('GHG_Emissions', 0.044482484459877014)","('Business_Model_Resilience', 0.03906228393316269)","(['Climate Strategy'], 0.7938471436500549)","('NON-ESG', 0.044482484459877014)","('NON-ESG', 0.03906228393316269)"
Line 56,"While overall device emissions grew because of highersales and usage, we reduced the carbon footprintfor several of our products.","('Product_Design_And_Lifecycle_Management', 0.853664219379425)","('Energy_Management', 0.045071233063936234)","('Product_Quality_And_Safety', 0.015332185663282871)","([], 0.853664219379425)","('NON-ESG', 0.045071233063936234)","('NON-ESG', 0.015332185663282871)"
Line 57,"Surface Pro 8 is one ofthe most energy efficient Surface Pros ever and weintroduced Energy Saver, a new low-power standbymode for Xbox consoles.","('Energy_Management', 0.9792039394378662)","('Air_Quality', 0.002283410169184208)","('Critical_Incident_Risk_Management', 0.001693488098680973)","(['Operational Eco-Efficiency'], 0.9792039394378662)","('NON-ESG', 0.002283410169184208)","('NON-ESG', 0.001693488098680973)"
Line 58,"We granted $100 million to Breakthrough Ene rgy Catalyst to accelerate the development of climate solutions the world needs to reach net-zero across fourkey areas: direct air capture, green hydrogen, longduration energy storage, and sustainable aviation fuel.","('Air_Quality', 0.7370617985725403)","('Energy_Management', 0.16188359260559082)","('Physical_Impacts_Of_Climate_Change', 0.01499602198600769)","([], 0.7370617985725403)","('NON-ESG', 0.16188359260559082)","('NON-ESG', 0.01499602198600769)"
Line 59,"We are committed to becoming a carbon negative, water positive, zero waste company by 2030.","('Waste_And_Hazardous_Materials_Management', 0.9718970656394958)","('Water_And_Wastewater_Management', 0.006298727355897427)","('Air_Quality', 0.001904718461446464)","([], 0.9718970656394958)","('NON-ESG', 0.006298727355897427)","('NON-ESG', 0.001904718461446464)"
Line 60,"With net zero becom i ng the new normalmore than 1,500 companies with to tal net revenue of $11.4 trillion have pledged that they will become carbon neutral or net zerothe world must move from climate pledges to climate progress.","('Physical_Impacts_Of_Climate_Change', 0.8821877837181091)","('Business_Model_Resilience', 0.02335890755057335)","('GHG_Emissions', 0.023273169994354248)","(['Climate Strategy'], 0.8821877837181091)","('NON-ESG', 0.02335890755057335)","('NON-ESG', 0.023273169994354248)"
Line 61,"As a leading technology provider of sustainable solutions, Microsoft stands ready to support our customers, partners, and the world in the move towards a net zero, environmentally sustainable future.","('Product_Design_And_Lifecycle_Management', 0.9127443432807922)","('Energy_Management', 0.019619712606072426)","('Supply_Chain_Management', 0.006863984279334545)","([], 0.9127443432807922)","('NON-ESG', 0.019619712606072426)","('NON-ESG', 0.006863984279334545)"
Line 62,"And while the shape of what the future holds is unknown, we will continue to build the foundations needed today and do the work that needs to be done to deliver on our commitments.","('Business_Model_Resilience', 0.3208635151386261)","('Management_Of_Legal_And_Regulatory_Framework', 0.18546655774116516)","('Human_Rights_And_Community_Relations', 0.08786523342132568)","('NON-ESG', 0.3208635151386261)","('NON-ESG', 0.18546655774116516)","('NON-ESG', 0.08786523342132568)"
Line 63,Its what the world needs us all to do.,"('Human_Rights_And_Community_Relations', 0.28667333722114563)","('Management_Of_Legal_And_Regulatory_Framework', 0.09336507320404053)","('Competitive_Behavior', 0.052098505198955536)","('NON-ESG', 0.28667333722114563)","('NON-ESG', 0.09336507320404053)","('NON-ESG', 0.052098505198955536)"
Line 64,"Brad Smith President and Vic e Chair Dr. Lucas Joppa Chi ef Environmental Officer 5 2021 progress $571M Allocated $471 million to date via our Climate Innovation Fund to accelerate our carbon goals, as well as water and waste.","('Physical_Impacts_Of_Climate_Change', 0.3871214687824249)","('Water_And_Wastewater_Management', 0.26779061555862427)","('GHG_Emissions', 0.06923903524875641)","('NON-ESG', 0.3871214687824249)","('NON-ESG', 0.26779061555862427)","('NON-ESG', 0.06923903524875641)"
Line 65,We also donated $100 million to Breakthrough Energys Catalyst initiative.,"('Access_And_Affordability', 0.3587324023246765)","('Management_Of_Legal_And_Regulatory_Framework', 0.31154781579971313)","('Human_Rights_And_Community_Relations', 0.05530685558915138)","('NON-ESG', 0.3587324023246765)","('NON-ESG', 0.31154781579971313)","('NON-ESG', 0.05530685558915138)"
Line 66,"6 Carbon Water Waste Ecosystems 2.5M tons In FY21 and FY22, Microsoft successfully contracted to remove 2.5 million mtCO 2, meeting our cumulative two-year goal.","('Waste_And_Hazardous_Materials_Management', 0.9791284799575806)","('Water_And_Wastewater_Management', 0.0036583447363227606)","('Air_Quality', 0.0015533232362940907)","([], 0.9791284799575806)","('NON-ESG', 0.0036583447363227606)","('NON-ESG', 0.0015533232362940907)"
Line 67,"1.3M m In FY21, Microsoft invested in replenishment projects that are expected to generate over 1.3 million cubic meters of volumetric benefits.","('Energy_Management', 0.8251301646232605)","('GHG_Emissions', 0.0320320688188076)","('Management_Of_Legal_And_Regulatory_Framework', 0.019399266690015793)","(['Operational Eco-Efficiency'], 0.8251301646232605)","('NON-ESG', 0.0320320688188076)","('NON-ESG', 0.019399266690015793)"
Line 68,"Circular Centers We have planned five Circular Centers, with Amsterdam open, construction underway in Boydton, Virginia, and three more to be added in 2022.","('Business_Model_Resilience', 0.21910560131072998)","('Systemic_Risk_Management', 0.10540840029716492)","('Customer_Welfare', 0.10203307121992111)","('NON-ESG', 0.21910560131072998)","('NON-ESG', 0.10540840029716492)","('NON-ESG', 0.10203307121992111)"
