,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,All of our worldwide business operations are included in this report unless otherwise stated .,"('Business_Model_Resilience', 0.6635045409202576)","('Director_Removal', 0.03663545474410057)","('Customer_Privacy', 0.03280235826969147)","(['Human Capital Development', 'Innovation Management'], 0.6635045409202576)","('NON-ESG', 0.03663545474410057)","('NON-ESG', 0.03280235826969147)"
Line 12,"Throughout this report, we also guide readers to additional sources of information online .","('Customer_Privacy', 0.23193930089473724)","('Selling_Practices_And_Product_Labeling', 0.1328439563512802)","('Management_Of_Legal_And_Regulatory_Framework', 0.12288545072078705)","('NON-ESG', 0.23193930089473724)","('NON-ESG', 0.1328439563512802)","('NON-ESG', 0.12288545072078705)"
Line 13,We have prepared this report in alignment with the Biopharma Investor ESG Communications Guidance (the Guidance) .,"('Management_Of_Legal_And_Regulatory_Framework', 0.8198038339614868)","('Access_And_Affordability', 0.02180464193224907)","('GHG_Emissions', 0.021773550659418106)","([], 0.8198038339614868)","('NON-ESG', 0.02180464193224907)","('NON-ESG', 0.021773550659418106)"
Line 14,"Launched in 2020, the Guidance identifies high-priority ESG topics for the biopharmaceutical sector and recommends how to structure information and disclosures in a useful format for investors .","('Business_Model_Resilience', 0.3612896203994751)","('Systemic_Risk_Management', 0.18483814597129822)","('Management_Of_Legal_And_Regulatory_Framework', 0.07170673459768295)","('NON-ESG', 0.3612896203994751)","('NON-ESG', 0.18483814597129822)","('NON-ESG', 0.07170673459768295)"
Line 15,"The Guidance integrates components and principles of the Sustainability Accounting Standards Board (SASB) Biotechnology & Pharmaceuticals Sustainability Accounting Standard, as well as the Task Force on Climate-Related Financial Disclosures (TCFD) reporting standard .","('Physical_Impacts_Of_Climate_Change', 0.26945018768310547)","('Business_Model_Resilience', 0.17148089408874512)","('Management_Of_Legal_And_Regulatory_Framework', 0.15622051060199738)","('NON-ESG', 0.26945018768310547)","('NON-ESG', 0.17148089408874512)","('NON-ESG', 0.15622051060199738)"
Line 16,Our reporting also reflects our alignment with the United Nations (UN) Global Compact and Sustainable Development Goals .,"('Human_Rights_And_Community_Relations', 0.4052695631980896)","('Management_Of_Legal_And_Regulatory_Framework', 0.16294072568416595)","('Business_Model_Resilience', 0.10722425580024719)","('NON-ESG', 0.4052695631980896)","('NON-ESG', 0.16294072568416595)","('NON-ESG', 0.10722425580024719)"
Line 17,TABLE OF CONTENTS About This Report .,"('Management_Of_Legal_And_Regulatory_Framework', 0.4965973496437073)","('Access_And_Affordability', 0.05954146012663841)","('Systemic_Risk_Management', 0.05310665816068649)","('NON-ESG', 0.4965973496437073)","('NON-ESG', 0.05954146012663841)","('NON-ESG', 0.05310665816068649)"
Line 18,2 About Amgen .,"('Access_And_Affordability', 0.10059918463230133)","('Energy_Management', 0.0963796079158783)","('Supply_Chain_Management', 0.07611300051212311)","('NON-ESG', 0.10059918463230133)","('NON-ESG', 0.0963796079158783)","('NON-ESG', 0.07611300051212311)"
Line 19,3 Awards and Rankings .,"('Management_Of_Legal_And_Regulatory_Framework', 0.2971499264240265)","('Competitive_Behavior', 0.29644301533699036)","('Business_Ethics', 0.10857068747282028)","('NON-ESG', 0.2971499264240265)","('NON-ESG', 0.29644301533699036)","('NON-ESG', 0.10857068747282028)"
Line 20,5 Leadership Message .,"('Employee_Engagement_Inclusion_And_Diversity', 0.2948881983757019)","('Human_Rights_And_Community_Relations', 0.15417763590812683)","('Business_Model_Resilience', 0.12212120741605759)","('NON-ESG', 0.2948881983757019)","('NON-ESG', 0.15417763590812683)","('NON-ESG', 0.12212120741605759)"
Line 21,6 Our Approach to ESG .,"('Business_Model_Resilience', 0.5449113249778748)","('Systemic_Risk_Management', 0.082710400223732)","('Supply_Chain_Management', 0.04630681499838829)","(['Human Capital Development', 'Innovation Management'], 0.5449113249778748)","('NON-ESG', 0.082710400223732)","('NON-ESG', 0.04630681499838829)"
Line 22,7 .,"('Competitive_Behavior', 0.14777089655399323)","('Management_Of_Legal_And_Regulatory_Framework', 0.09013563394546509)","('Energy_Management', 0.08286081999540329)","('NON-ESG', 0.14777089655399323)","('NON-ESG', 0.09013563394546509)","('NON-ESG', 0.08286081999540329)"
Line 23,25 .,"('Competitive_Behavior', 0.1801666021347046)","('Management_Of_Legal_And_Regulatory_Framework', 0.0729958787560463)","('Product_Design_And_Lifecycle_Management', 0.06529480218887329)","('NON-ESG', 0.1801666021347046)","('NON-ESG', 0.0729958787560463)","('NON-ESG', 0.06529480218887329)"
Line 24,14 .,"('Business_Ethics', 0.12551529705524445)","('Management_Of_Legal_And_Regulatory_Framework', 0.11816366761922836)","('Competitive_Behavior', 0.1080261692404747)","('NON-ESG', 0.12551529705524445)","('NON-ESG', 0.11816366761922836)","('NON-ESG', 0.1080261692404747)"
Line 25,10 .,"('Competitive_Behavior', 0.1053069457411766)","('Management_Of_Legal_And_Regulatory_Framework', 0.09258180856704712)","('GHG_Emissions', 0.06819628924131393)","('NON-ESG', 0.1053069457411766)","('NON-ESG', 0.09258180856704712)","('NON-ESG', 0.06819628924131393)"
Line 26,2 .,"('Competitive_Behavior', 0.15795664489269257)","('Customer_Welfare', 0.10852150619029999)","('Energy_Management', 0.08616163581609726)","('NON-ESG', 0.15795664489269257)","('NON-ESG', 0.10852150619029999)","('NON-ESG', 0.08616163581609726)"
Line 27,44 .,"('Business_Ethics', 0.14719679951667786)","('Management_Of_Legal_And_Regulatory_Framework', 0.12647639214992523)","('Competitive_Behavior', 0.11806702613830566)","('NON-ESG', 0.14719679951667786)","('NON-ESG', 0.12647639214992523)","('NON-ESG', 0.11806702613830566)"
Line 28,53 .,"('Competitive_Behavior', 0.18988725543022156)","('Management_Of_Legal_And_Regulatory_Framework', 0.16341030597686768)","('Business_Ethics', 0.11578493565320969)","('NON-ESG', 0.18988725543022156)","('NON-ESG', 0.16341030597686768)","('NON-ESG', 0.11578493565320969)"
Line 29,66COVID-19 Response .,"('Critical_Incident_Risk_Management', 0.17165076732635498)","('Access_And_Affordability', 0.16536806523799896)","('Competitive_Behavior', 0.10752580314874649)","('NON-ESG', 0.17165076732635498)","('NON-ESG', 0.16536806523799896)","('NON-ESG', 0.10752580314874649)"
Line 30,11 Access to Medicines .,"('Access_And_Affordability', 0.6822006106376648)","('Product_Quality_And_Safety', 0.0314459428191185)","('Customer_Welfare', 0.03108365647494793)","(['Access to Healthcare'], 0.6822006106376648)","('NON-ESG', 0.0314459428191185)","('NON-ESG', 0.03108365647494793)"
Line 31,16 Health Equity .,"('Access_And_Affordability', 0.15938402712345123)","('Systemic_Risk_Management', 0.1523163914680481)","('Business_Model_Resilience', 0.09664151817560196)","('NON-ESG', 0.15938402712345123)","('NON-ESG', 0.1523163914680481)","('NON-ESG', 0.09664151817560196)"
Line 32,"20 Diversity, Inclusion and Belonging .","('Employee_Engagement_Inclusion_And_Diversity', 0.9714757800102234)","('Employee_Health_And_Safety', 0.0019893411081284285)","('Human_Rights_And_Community_Relations', 0.0019620549865067005)","(['Talent Attraction & Retention'], 0.9714757800102234)","('NON-ESG', 0.0019893411081284285)","('NON-ESG', 0.0019620549865067005)"
Line 33,27 Human Capital Management .,"('Business_Model_Resilience', 0.45675623416900635)","('Systemic_Risk_Management', 0.16311083734035492)","('Competitive_Behavior', 0.08858899027109146)","('NON-ESG', 0.45675623416900635)","('NON-ESG', 0.16311083734035492)","('NON-ESG', 0.08858899027109146)"
Line 34,33 Community Investment .,"('Human_Rights_And_Community_Relations', 0.8506908416748047)","('Business_Model_Resilience', 0.015261954627931118)","('Access_And_Affordability', 0.014575161039829254)","([], 0.8506908416748047)","('NON-ESG', 0.015261954627931118)","('NON-ESG', 0.014575161039829254)"
Line 35,.37 Responsible Sourcing .,"('Product_Design_And_Lifecycle_Management', 0.42586255073547363)","('Supply_Chain_Management', 0.3023562431335449)","('Customer_Welfare', 0.035387054085731506)","('NON-ESG', 0.42586255073547363)","('NON-ESG', 0.3023562431335449)","('NON-ESG', 0.035387054085731506)"
Line 36,42Environmental Sustainability .,"('Business_Model_Resilience', 0.47367018461227417)","('Supply_Chain_Management', 0.08862395584583282)","('Systemic_Risk_Management', 0.08190792053937912)","('NON-ESG', 0.47367018461227417)","('NON-ESG', 0.08862395584583282)","('NON-ESG', 0.08190792053937912)"
Line 37,46 UN Global Communications on Progress .,"('Human_Rights_And_Community_Relations', 0.5180169343948364)","('Management_Of_Legal_And_Regulatory_Framework', 0.08598058670759201)","('Access_And_Affordability', 0.06555096805095673)","([], 0.5180169343948364)","('NON-ESG', 0.08598058670759201)","('NON-ESG', 0.06555096805095673)"
Line 38,66 Company Performance Data .,"('Business_Model_Resilience', 0.3328304886817932)","('Systemic_Risk_Management', 0.23430177569389343)","('Supply_Chain_Management', 0.105998195707798)","('NON-ESG', 0.3328304886817932)","('NON-ESG', 0.23430177569389343)","('NON-ESG', 0.105998195707798)"
Line 39,67 SASB Index .,"('Systemic_Risk_Management', 0.5241439938545227)","('Data_Security', 0.07630105316638947)","('Management_Of_Legal_And_Regulatory_Framework', 0.06322160363197327)","([], 0.5241439938545227)","('NON-ESG', 0.07630105316638947)","('NON-ESG', 0.06322160363197327)"
Line 40,68 Forward-Looking Statements .,"('Customer_Privacy', 0.2851366400718689)","('Business_Model_Resilience', 0.21105274558067322)","('Data_Security', 0.09463287144899368)","('NON-ESG', 0.2851366400718689)","('NON-ESG', 0.21105274558067322)","('NON-ESG', 0.09463287144899368)"
Line 41,"74COVID-19 Response Healthy People Healthy SocietyHealthy Planet A Healthy AmgenIntroductionINTRODUCTION COVER IMAGES: (Right) Senior Associate Scientist Asha Kelley in the discovery research lab, Thousand Oaks, California.","('Employee_Engagement_Inclusion_And_Diversity', 0.21179337799549103)","('Employee_Health_And_Safety', 0.17759427428245544)","('Customer_Welfare', 0.10282013565301895)","('NON-ESG', 0.21179337799549103)","('NON-ESG', 0.17759427428245544)","('NON-ESG', 0.10282013565301895)"
Line 42,"(Far left) Induced Proximity Platform: the small molecule shown as green and blue balls (carbons and nitrogens) brings together a complex of four proteins (red, orange, beige and teal) that doesnt exist in nature.","('GHG_Emissions', 0.21720223128795624)","('Competitive_Behavior', 0.1487787663936615)","('Customer_Welfare', 0.14670424163341522)","('NON-ESG', 0.21720223128795624)","('NON-ESG', 0.1487787663936615)","('NON-ESG', 0.14670424163341522)"
Line 43,"This results in the enzymatic destruction of the teal protein, which is a cancer-driving protein.","('Customer_Welfare', 0.17464014887809753)","('GHG_Emissions', 0.1367565542459488)","('Ecological_Impacts', 0.10984506458044052)","('NON-ESG', 0.17464014887809753)","('NON-ESG', 0.1367565542459488)","('NON-ESG', 0.10984506458044052)"
Line 44,"Reference to our website is not intended to function as a hyperlink, and the information contained on our website is not intended to be part of this report .","('Customer_Privacy', 0.5686676502227783)","('Data_Security', 0.09012806415557861)","('Selling_Practices_And_Product_Labeling', 0.04876459389925003)","([], 0.5686676502227783)","('NON-ESG', 0.09012806415557861)","('NON-ESG', 0.04876459389925003)"
Line 45,"AppendixIntroduction COVID-19 Response 3 | ENVIRONMENTAL, SOCIAL & GOVERNANCE REPORT 2021 Healthy People Healthy Society Healthy Planet A Healthy Amgen Appendix Amgen focuses on areas of high unmet medical need and leverages its expertise to strive for solutions that improve health outcomes and dramatically improve peoples lives .","('Employee_Health_And_Safety', 0.6672016978263855)","('Access_And_Affordability', 0.12420389801263809)","('Human_Rights_And_Community_Relations', 0.02486170455813408)","(['Health Outcome Contribution'], 0.6672016978263855)","('NON-ESG', 0.12420389801263809)","('NON-ESG', 0.02486170455813408)"
Line 46,"A biotechnology pioneer since 1980, Amgen has grown to be one of the worlds leading independent biotechnology companies, has reached millions of patients around the world with its medicines, and is developing a pipeline of innovative medicines .","('Customer_Welfare', 0.3455162048339844)","('Selling_Practices_And_Product_Labeling', 0.12821991741657257)","('Product_Design_And_Lifecycle_Management', 0.090078204870224)","('NON-ESG', 0.3455162048339844)","('NON-ESG', 0.12821991741657257)","('NON-ESG', 0.090078204870224)"
Line 47,"We focus our research in three therapeutic areas: inflammation, oncology, and general medicine.","('Customer_Welfare', 0.21539700031280518)","('Competitive_Behavior', 0.09389777481555939)","('Access_And_Affordability', 0.06401832401752472)","('NON-ESG', 0.21539700031280518)","('NON-ESG', 0.09389777481555939)","('NON-ESG', 0.06401832401752472)"
Line 48,Our medicines typically address diseases for which there are limited treatment options or provide a viable alternative to those treatments that are otherwise available .,"('Customer_Welfare', 0.24029791355133057)","('Selling_Practices_And_Product_Labeling', 0.19137640297412872)","('Access_And_Affordability', 0.13836467266082764)","('NON-ESG', 0.24029791355133057)","('NON-ESG', 0.19137640297412872)","('NON-ESG', 0.13836467266082764)"
Line 49,"Amgen is also a leader in developing and manufacturing biosimilars (medications that are biologically similar to existing biologic treatments), which have the potential to offer more affordable, life-altering treatment options .","('Customer_Welfare', 0.50809645652771)","('Selling_Practices_And_Product_Labeling', 0.22068457305431366)","('Product_Design_And_Lifecycle_Management', 0.041046060621738434)","([], 0.50809645652771)","('NON-ESG', 0.22068457305431366)","('NON-ESG', 0.041046060621738434)"
Line 50,"Amgen is committed to unlocking the potential of biology for patients suffering from serious illnesses by discovering, developing, manufacturing, and delivering innovative human therapeutics.","('Employee_Health_And_Safety', 0.6726192235946655)","('Access_And_Affordability', 0.08884481340646744)","('Product_Quality_And_Safety', 0.04937715455889702)","(['Health Outcome Contribution'], 0.6726192235946655)","('NON-ESG', 0.08884481340646744)","('NON-ESG', 0.04937715455889702)"
Line 51,This approach begins by using tools such as advanced human genetics to unravel the complexities of disease and understand the fundamentals of human biology.,"('Systemic_Risk_Management', 0.16537626087665558)","('Access_And_Affordability', 0.12107706069946289)","('Competitive_Behavior', 0.12005197256803513)","('NON-ESG', 0.16537626087665558)","('NON-ESG', 0.12107706069946289)","('NON-ESG', 0.12005197256803513)"
Line 52,"ABOUT AMGEN OUR BELIEF and the core of our strategy is that innovative, highly differentiated medicines that provide large clinical benefits in addressing serious diseases are medicines that will not only help patients, but also help reduce the social and economic burden of disease on society today .","('Access_And_Affordability', 0.22733888030052185)","('Employee_Health_And_Safety', 0.0904545709490776)","('Systemic_Risk_Management', 0.07864627242088318)","('NON-ESG', 0.22733888030052185)","('NON-ESG', 0.0904545709490776)","('NON-ESG', 0.07864627242088318)"
Line 53,"Introduction COVID-19 Response 4 | ENVIRONMENTAL, SOCIAL & GOVERNANCE REPORT 2021 Healthy People Healthy Society Healthy Planet A Healthy Amgen Appendix an environment that fosters inclusion, respect, individual responsibility, and values diversity .","('Employee_Engagement_Inclusion_And_Diversity', 0.9376974105834961)","('Human_Rights_And_Community_Relations', 0.014226625673472881)","('Employee_Health_And_Safety', 0.004402122460305691)","(['Talent Attraction & Retention'], 0.9376974105834961)","('NON-ESG', 0.014226625673472881)","('NON-ESG', 0.004402122460305691)"
Line 54,Trust is strengthened through personal initiative and by obtaining quality results rapidly .,"('Business_Ethics', 0.6386014223098755)","('Human_Rights_And_Community_Relations', 0.06339351832866669)","('Customer_Privacy', 0.05842530354857445)","(['Business Ethics'], 0.6386014223098755)","('NON-ESG', 0.06339351832866669)","('NON-ESG', 0.05842530354857445)"
Line 55,Ensure quality.,"('Product_Quality_And_Safety', 0.282471239566803)","('Product_Design_And_Lifecycle_Management', 0.1363895684480667)","('Business_Ethics', 0.06649692356586456)","('NON-ESG', 0.282471239566803)","('NON-ESG', 0.1363895684480667)","('NON-ESG', 0.06649692356586456)"
Line 56,Quality is a cornerstone of all of our activities .,"('Business_Ethics', 0.24675868451595306)","('Product_Quality_And_Safety', 0.1096888855099678)","('Business_Model_Resilience', 0.0670662596821785)","('NON-ESG', 0.24675868451595306)","('NON-ESG', 0.1096888855099678)","('NON-ESG', 0.0670662596821785)"
Line 57,"We seek the highest-quality information, decisions, and people .","('Customer_Privacy', 0.7398582696914673)","('Data_Security', 0.06127859279513359)","('Business_Ethics', 0.0431610643863678)","([], 0.7398582696914673)","('NON-ESG', 0.06127859279513359)","('NON-ESG', 0.0431610643863678)"
Line 58,We produce high-quality products and services .,"('Product_Design_And_Lifecycle_Management', 0.9503700733184814)","('Product_Quality_And_Safety', 0.0070302472449839115)","('Customer_Welfare', 0.004201172851026058)","([], 0.9503700733184814)","('NON-ESG', 0.0070302472449839115)","('NON-ESG', 0.004201172851026058)"
Line 59,Quality is woven into the fabric of everything we do .,"('Product_Design_And_Lifecycle_Management', 0.7795491218566895)","('Supply_Chain_Management', 0.02930356375873089)","('Business_Model_Resilience', 0.022558512166142464)","([], 0.7795491218566895)","('NON-ESG', 0.02930356375873089)","('NON-ESG', 0.022558512166142464)"
Line 60,Our website contains additional information about our approach to Quality and Patient Safety .,"('Product_Quality_And_Safety', 0.8333851099014282)","('Employee_Health_And_Safety', 0.023721184581518173)","('Product_Design_And_Lifecycle_Management', 0.01656743697822094)","(['Product Quality & Recall Management'], 0.8333851099014282)","('NON-ESG', 0.023721184581518173)","('NON-ESG', 0.01656743697822094)"
Line 61,Work in teams.,"('Employee_Engagement_Inclusion_And_Diversity', 0.23525257408618927)","('Employee_Health_And_Safety', 0.10700546205043793)","('Human_Rights_And_Community_Relations', 0.1030389592051506)","('NON-ESG', 0.23525257408618927)","('NON-ESG', 0.10700546205043793)","('NON-ESG', 0.1030389592051506)"
Line 62,Our teams work quickly to move scientific breakthroughs from the lab through the clinic to the marketplace and to support other aspects of our business .,"('Supply_Chain_Management', 0.1384081393480301)","('Access_And_Affordability', 0.11968500167131424)","('Customer_Welfare', 0.11051028966903687)","('NON-ESG', 0.1384081393480301)","('NON-ESG', 0.11968500167131424)","('NON-ESG', 0.11051028966903687)"
Line 63,"We believe that diverse teams working together generate the best decisions for patients, employees, and stockholders .","('Employee_Engagement_Inclusion_And_Diversity', 0.9484963417053223)","('Customer_Welfare', 0.00413392623886466)","('Competitive_Behavior', 0.004070343915373087)","(['Talent Attraction & Retention'], 0.9484963417053223)","('NON-ESG', 0.00413392623886466)","('NON-ESG', 0.004070343915373087)"
Line 64,"Our team structure provides opportunities for Amgen employees to affect the direction of the organization, to gain broader perspective about other functions within Amgen, and to reach their full potential .","('Employee_Engagement_Inclusion_And_Diversity', 0.6565641760826111)","('Business_Model_Resilience', 0.05836707353591919)","('Director_Removal', 0.033106908202171326)","(['Talent Attraction & Retention'], 0.6565641760826111)","('NON-ESG', 0.05836707353591919)","('NON-ESG', 0.033106908202171326)"
Line 65,"Collaborate, communicate, and be accountable.","('Business_Ethics', 0.21704156696796417)","('Management_Of_Legal_And_Regulatory_Framework', 0.19628961384296417)","('Human_Rights_And_Community_Relations', 0.10988574475049973)","('NON-ESG', 0.21704156696796417)","('NON-ESG', 0.19628961384296417)","('NON-ESG', 0.10988574475049973)"
Line 66,Leaders at Amgen seek input and involve key stakeholders in important decisions .,"('Management_Of_Legal_And_Regulatory_Framework', 0.5595341920852661)","('Director_Removal', 0.08863701671361923)","('Human_Rights_And_Community_Relations', 0.08832085877656937)","([], 0.5595341920852661)","('NON-ESG', 0.08863701671361923)","('NON-ESG', 0.08832085877656937)"
Line 67,"In gathering input, strong leaders will welcome diverse opinions, conflicting views, and open dialogue for serious consideration .","('Management_Of_Legal_And_Regulatory_Framework', 0.5279530882835388)","('Competitive_Behavior', 0.08117429912090302)","('Business_Ethics', 0.06489550322294235)","([], 0.5279530882835388)","('NON-ESG', 0.08117429912090302)","('NON-ESG', 0.06489550322294235)"
Line 68,They will clearly communicate decisions and rationale openly and in a timely manner .,"('Management_Of_Legal_And_Regulatory_Framework', 0.6827195286750793)","('Business_Ethics', 0.11364134401082993)","('Competitive_Behavior', 0.031698077917099)","([], 0.6827195286750793)","('NON-ESG', 0.11364134401082993)","('NON-ESG', 0.031698077917099)"
Line 69,"Once a decision is made, the leader and members of the team will all be accountable for the results and for implementing the decision rapidly .","('Management_Of_Legal_And_Regulatory_Framework', 0.2936849892139435)","('Director_Removal', 0.24301044642925262)","('Business_Model_Resilience', 0.06512259691953659)","('NON-ESG', 0.2936849892139435)","('NON-ESG', 0.24301044642925262)","('NON-ESG', 0.06512259691953659)"
Line 70,OUR VALUES Be science-based.,"('Human_Rights_And_Community_Relations', 0.3929673135280609)","('Employee_Engagement_Inclusion_And_Diversity', 0.13825350999832153)","('Business_Model_Resilience', 0.049597226083278656)","('NON-ESG', 0.3929673135280609)","('NON-ESG', 0.13825350999832153)","('NON-ESG', 0.049597226083278656)"
Line 71,"Our success depends on superior scientific innovation, integrity, and continuous improvement in all aspects of our business through the application of the scientific method .","('Competitive_Behavior', 0.3946698307991028)","('Business_Model_Resilience', 0.08757159858942032)","('Product_Design_And_Lifecycle_Management', 0.08670269697904587)","('NON-ESG', 0.3946698307991028)","('NON-ESG', 0.08757159858942032)","('NON-ESG', 0.08670269697904587)"
Line 72,"The scientific method is a multistep process that includes designing the right experiment, collecting and analyzing data, and rational decision-making .","('Competitive_Behavior', 0.6260502934455872)","('Management_Of_Legal_And_Regulatory_Framework', 0.09199494123458862)","('Ecological_Impacts', 0.028757130727171898)","([], 0.6260502934455872)","('NON-ESG', 0.09199494123458862)","('NON-ESG', 0.028757130727171898)"
Line 73,"It is not subjective or emotional, but rather a logical, open, reasoned process .","('Competitive_Behavior', 0.2751365900039673)","('Business_Ethics', 0.1991329789161682)","('Management_Of_Legal_And_Regulatory_Framework', 0.08798975497484207)","('NON-ESG', 0.2751365900039673)","('NON-ESG', 0.1991329789161682)","('NON-ESG', 0.08798975497484207)"
Line 74,Applying the scientific method in all parts of the organization is expected and highly valued .,"('Management_Of_Legal_And_Regulatory_Framework', 0.305671364068985)","('Ecological_Impacts', 0.12167588621377945)","('Access_And_Affordability', 0.1094331368803978)","('NON-ESG', 0.305671364068985)","('NON-ESG', 0.12167588621377945)","('NON-ESG', 0.1094331368803978)"
Line 75,Compete intensely and win.,"('Competitive_Behavior', 0.6190826296806335)","('Employee_Engagement_Inclusion_And_Diversity', 0.08343376219272614)","('Business_Model_Resilience', 0.035108521580696106)","([], 0.6190826296806335)","('NON-ESG', 0.08343376219272614)","('NON-ESG', 0.035108521580696106)"
Line 76,"We compete against time, past performance, and industry rivals to rapidly achieve high-quality results .","('Competitive_Behavior', 0.8483989238739014)","('Business_Model_Resilience', 0.03265100345015526)","('Systemic_Risk_Management', 0.026926662772893906)","([], 0.8483989238739014)","('NON-ESG', 0.03265100345015526)","('NON-ESG', 0.026926662772893906)"
Line 77,We cannot be lulled into complacency by previous achievements .,"('Competitive_Behavior', 0.7401442527770996)","('Systemic_Risk_Management', 0.03340873494744301)","('Business_Ethics', 0.026492075994610786)","([], 0.7401442527770996)","('NON-ESG', 0.03340873494744301)","('NON-ESG', 0.026492075994610786)"
Line 78,"Though we compete intensely, we maintain high ethical standards and demand integrity in our dealings with competitors, customers, partners, and each other .","('Business_Ethics', 0.8618552684783936)","('Competitive_Behavior', 0.05088169500231743)","('Product_Quality_And_Safety', 0.009482111781835556)","(['Business Ethics'], 0.8618552684783936)","('NON-ESG', 0.05088169500231743)","('NON-ESG', 0.009482111781835556)"
Line 79,"Create value for patients, employees, and stockholders.","('Competitive_Behavior', 0.4484656751155853)","('Business_Model_Resilience', 0.0903526097536087)","('Systemic_Risk_Management', 0.08865760266780853)","('NON-ESG', 0.4484656751155853)","('NON-ESG', 0.0903526097536087)","('NON-ESG', 0.08865760266780853)"
Line 80,We provide value by focusing on the needs of patients .,"('Access_And_Affordability', 0.7047336101531982)","('Human_Rights_And_Community_Relations', 0.05806126073002815)","('Product_Design_And_Lifecycle_Management', 0.030808530747890472)","(['Access to Healthcare'], 0.7047336101531982)","('NON-ESG', 0.05806126073002815)","('NON-ESG', 0.030808530747890472)"
Line 81,Amgen creates a work environment that provides opportunities for employees to reach their full potential .,"('Employee_Engagement_Inclusion_And_Diversity', 0.7707614898681641)","('Employee_Health_And_Safety', 0.05844593420624733)","('Human_Rights_And_Community_Relations', 0.031841080635786057)","(['Talent Attraction & Retention'], 0.7707614898681641)","('NON-ESG', 0.05844593420624733)","('NON-ESG', 0.031841080635786057)"
