,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 29,"Constraining the flow of capital needed to produce and move fuels, especially as the war in Ukraine rages on, is a bad idea.","('Systemic_Risk_Management', 0.45116308331489563)","('Competitive_Behavior', 0.16445545852184296)","('Supply_Chain_Management', 0.0850972831249237)","('NON-ESG', 0.45116308331489563)","('NON-ESG', 0.16445545852184296)","('NON-ESG', 0.0850972831249237)"
Line 30,The world still needs oil and natural gas today.,"('GHG_Emissions', 0.7947142720222473)","('Water_And_Wastewater_Management', 0.024737851694226265)","('Supply_Chain_Management', 0.01865692436695099)","(['Decarbonization Strategy'], 0.7947142720222473)","('NON-ESG', 0.024737851694226265)","('NON-ESG', 0.01865692436695099)"
Line 31,But not all hydrocarbons are equal when it comes to their carbon footprint.,"('GHG_Emissions', 0.7471174597740173)","('Energy_Management', 0.047530416399240494)","('Management_Of_Legal_And_Regulatory_Framework', 0.03421192243695259)","(['Decarbonization Strategy'], 0.7471174597740173)","('NON-ESG', 0.047530416399240494)","('NON-ESG', 0.03421192243695259)"
Line 32,"We should be directing more capital toward less carbon-intensive fuel sources and investing in innovations, such as carbon capture and sequestration, as we look to transition to green technologies delivered at scale for society.","('Energy_Management', 0.5903676152229309)","('GHG_Emissions', 0.09525315463542938)","('Management_Of_Legal_And_Regulatory_Framework', 0.0645451620221138)","([], 0.5903676152229309)","('NON-ESG', 0.09525315463542938)","('NON-ESG', 0.0645451620221138)"
Line 33,JPMorgan Chase is firmly committed to helping finance these kinds of investments and expediting the use of lower-car - bon fuels.,"('Management_Of_Legal_And_Regulatory_Framework', 0.5391527414321899)","('Systemic_Risk_Management', 0.10481923818588257)","('Competitive_Behavior', 0.0625651478767395)","([], 0.5391527414321899)","('NON-ESG', 0.10481923818588257)","('NON-ESG', 0.0625651478767395)"
Line 34,"We dont boycott companies we believe capital About This Report This Climate Report is informed by the recommendations of the Task Force on Climate-related Financial Disclosures (TCFD), including the most recent 2021 updates and the supplemental guidance for the financial sector.","('Physical_Impacts_Of_Climate_Change', 0.9406818747520447)","('Business_Model_Resilience', 0.009600532241165638)","('GHG_Emissions', 0.009169667959213257)","(['Climate Strategy'], 0.9406818747520447)","('NON-ESG', 0.009600532241165638)","('NON-ESG', 0.009169667959213257)"
Line 35,"JPMorgan Chase also publishes climate-related information annually through multiple channels, including our Environmental, Social and Governance (ESG) report, regulatory filings and press releases, and shares climate-related information with stakeholders through direct conversations.","('Physical_Impacts_Of_Climate_Change', 0.9327205419540405)","('Business_Model_Resilience', 0.014802689664065838)","('GHG_Emissions', 0.010634178295731544)","(['Climate Strategy'], 0.9327205419540405)","('NON-ESG', 0.014802689664065838)","('NON-ESG', 0.010634178295731544)"
Line 36,"1 As informed by TCFDs recommendations, this report provides details on: How climate-related risks and opportunities are addressed within our corporate governance practices; How our business is responding to climate risks and opportunities, including our evolving strategies and programs to support the transition to a low-carbon economy; How we identify, assess and manage climate risks within our risk management framework; and How we are measuring our performance and making progress toward our targets, including for our operational emissions and key sectors of our financing portfolio.","('Physical_Impacts_Of_Climate_Change', 0.9436807036399841)","('Business_Model_Resilience', 0.013430677354335785)","('Systemic_Risk_Management', 0.006412546616047621)","(['Climate Strategy'], 0.9436807036399841)","('NON-ESG', 0.013430677354335785)","('NON-ESG', 0.006412546616047621)"
Line 37,"1 As informed by TCFDs recommendations, this report provides details on: How climate-related risks and opportunities are addressed within our corporate governance practices; How our business is responding to climate risks and opportunities, including our evolving strategies and programs to support the transition to a low-carbon economy; How we identify, assess and manage climate risks within our risk management framework; and How we are measuring our performance and making progress toward our targets, including for our operational emissions and key sectors of our financing portfolio.","('GHG_Emissions', 0.5257292985916138)","('Energy_Management', 0.17905321717262268)","('Air_Quality', 0.1142314150929451)","(['Decarbonization Strategy'], 0.5257292985916138)","('NON-ESG', 0.17905321717262268)","('NON-ESG', 0.1142314150929451)"
Line 38,"All data in this report is as of December 31, 2021, unless otherwise noted; for example, progress toward our original portfolio-level emissions reduction targets are as of June 30, 2022.","('GHG_Emissions', 0.47891712188720703)","('Air_Quality', 0.30405476689338684)","('Energy_Management', 0.07806648313999176)","('NON-ESG', 0.47891712188720703)","('NON-ESG', 0.30405476689338684)","('NON-ESG', 0.07806648313999176)"
Line 39,1 Implementing the Recommendations of the Task Force on Climate-Related Financial Disclosures.,"('Physical_Impacts_Of_Climate_Change', 0.9280329942703247)","('Business_Model_Resilience', 0.01548898033797741)","('GHG_Emissions', 0.012108310125768185)","(['Climate Strategy'], 0.9280329942703247)","('NON-ESG', 0.01548898033797741)","('NON-ESG', 0.012108310125768185)"
Line 40,Task Force on Climate-Re- lated Financial Disclosures.,"('Physical_Impacts_Of_Climate_Change', 0.6211163401603699)","('Business_Model_Resilience', 0.11137434095144272)","('Systemic_Risk_Management', 0.07673192024230957)","(['Climate Strategy'], 0.6211163401603699)","('NON-ESG', 0.11137434095144272)","('NON-ESG', 0.07673192024230957)"
Line 41,October 2021.,"('Physical_Impacts_Of_Climate_Change', 0.14354242384433746)","('Business_Model_Resilience', 0.1176200807094574)","('Management_Of_Legal_And_Regulatory_Framework', 0.11065051704645157)","('NON-ESG', 0.14354242384433746)","('NON-ESG', 0.1176200807094574)","('NON-ESG', 0.11065051704645157)"
Line 42,"2 3 TCFD Index This table identifies where to find information related to each of the recommended disclosures from TCFD, both in this report and in our other publicly available documents.","('Management_Of_Legal_And_Regulatory_Framework', 0.8325750231742859)","('GHG_Emissions', 0.02595955692231655)","('Access_And_Affordability', 0.01692737080156803)","([], 0.8325750231742859)","('NON-ESG', 0.02595955692231655)","('NON-ESG', 0.01692737080156803)"
Line 43,RECOMMENDED DISCLOSURE CLIMATE REPORT REFERENCES OTHER SOURCE REFERENCES GOVERNANCE Boards oversight of climate- related risks and opportunitiesGovernance a.,"('Physical_Impacts_Of_Climate_Change', 0.9489403367042542)","('Business_Model_Resilience', 0.009005441330373287)","('GHG_Emissions', 0.0051879058592021465)","(['Climate Strategy'], 0.9489403367042542)","('NON-ESG', 0.009005441330373287)","('NON-ESG', 0.0051879058592021465)"
Line 44,"Board Oversight (pages 1213) 2021 Form 10-K (pages 8184) 2022 Proxy Statement (pages 1113, 25, 2829) Audit Committee Corporate Governance & Nominating Committee Public Responsibility Committee Risk Committee Managements role in assessing and managing climate-related risks and opportunitiesGovernance a.","('Physical_Impacts_Of_Climate_Change', 0.9006392359733582)","('Business_Model_Resilience', 0.030450277030467987)","('Systemic_Risk_Management', 0.02049463987350464)","(['Climate Strategy'], 0.9006392359733582)","('NON-ESG', 0.030450277030467987)","('NON-ESG', 0.02049463987350464)"
Line 45,"Senior Management (pages 1213) 2021 Form 10-K (pages 41, 8184) Center for Carbon Transition STRATEGY Climate-related risks and opportunities the organization has identified over the short, medium and long termRisk Management a.","('Physical_Impacts_Of_Climate_Change', 0.8918623924255371)","('Business_Model_Resilience', 0.03581817448139191)","('Systemic_Risk_Management', 0.012856615707278252)","(['Climate Strategy'], 0.8918623924255371)","('NON-ESG', 0.03581817448139191)","('NON-ESG', 0.012856615707278252)"
Line 46,Identifying and Integrating Climate-Related Risks (pages 4041; 4553) b.,"('Physical_Impacts_Of_Climate_Change', 0.9432737231254578)","('Business_Model_Resilience', 0.011104044504463673)","('GHG_Emissions', 0.0065718237310647964)","(['Climate Strategy'], 0.9432737231254578)","('NON-ESG', 0.011104044504463673)","('NON-ESG', 0.0065718237310647964)"
Line 47,Scenario Analysis (pages 4244) c.,"('GHG_Emissions', 0.33097103238105774)","('Physical_Impacts_Of_Climate_Change', 0.250924289226532)","('Business_Model_Resilience', 0.10127381235361099)","('NON-ESG', 0.33097103238105774)","('NON-ESG', 0.250924289226532)","('NON-ESG', 0.10127381235361099)"
Line 48,"Time Horizons (page 44) 2021 Form 10-K (pages 910, 15, 26, 29) Carbon CompassSM (2021) 2022 Carbon CompassSM Impact of climate-related risks and opportunities on the organizations businesses, strategy, and financial planningStrategy a.","('Physical_Impacts_Of_Climate_Change', 0.9225627779960632)","('Business_Model_Resilience', 0.020592456683516502)","('GHG_Emissions', 0.009264614433050156)","(['Climate Strategy'], 0.9225627779960632)","('NON-ESG', 0.020592456683516502)","('NON-ESG', 0.009264614433050156)"
Line 49,Scaling Green Solutions (pages 1924) b.,"('Product_Design_And_Lifecycle_Management', 0.5538462400436401)","('Supply_Chain_Management', 0.11460153758525848)","('Business_Model_Resilience', 0.05637495964765549)","(['Sustainable Finance'], 0.5538462400436401)","('NON-ESG', 0.11460153758525848)","('NON-ESG', 0.05637495964765549)"
Line 50,Meeting Needs Responsibly (pages 2528) c.,"('Product_Design_And_Lifecycle_Management', 0.5721144676208496)","('Business_Model_Resilience', 0.05655685439705849)","('Supply_Chain_Management', 0.040782827883958817)","(['Sustainable Finance'], 0.5721144676208496)","('NON-ESG', 0.05655685439705849)","('NON-ESG', 0.040782827883958817)"
Line 51,Minimizing Our Operational Impact (pages 2931) Risk Management a.,"('Systemic_Risk_Management', 0.6733941435813904)","('Business_Model_Resilience', 0.1771978884935379)","('Physical_Impacts_Of_Climate_Change', 0.02897193469107151)","(['Risk & Crisis Management', 'Decarbonization Strategy'], 0.6733941435813904)","('NON-ESG', 0.1771978884935379)","('NON-ESG', 0.02897193469107151)"
Line 52,Identifying and Integrating Climate-Related Risks (pages 4042; 4553) b.,"('Physical_Impacts_Of_Climate_Change', 0.9430514574050903)","('Business_Model_Resilience', 0.011124085634946823)","('GHG_Emissions', 0.006617674604058266)","(['Climate Strategy'], 0.9430514574050903)","('NON-ESG', 0.011124085634946823)","('NON-ESG', 0.006617674604058266)"
Line 53,Scenario Analysis (pages 4244) c.,"('GHG_Emissions', 0.33097103238105774)","('Physical_Impacts_Of_Climate_Change', 0.250924289226532)","('Business_Model_Resilience', 0.10127381235361099)","('NON-ESG', 0.33097103238105774)","('NON-ESG', 0.250924289226532)","('NON-ESG', 0.10127381235361099)"
Line 54,"Time Horizons (page 44)Metrics & Targets (pages 5465) 2022 Proxy Statement (page 6) Carbon CompassSM (2021) 2022 Carbon CompassSM Center for Carbon Transition Sustainability R esilience of the organizations strateg y, taking into consideration different climate-related scenarios, including a 2C or lower scenarioStrategy a.","('Physical_Impacts_Of_Climate_Change', 0.615868866443634)","('Business_Model_Resilience', 0.2059192806482315)","('GHG_Emissions', 0.04193937033414841)","(['Climate Strategy'], 0.615868866443634)","('NON-ESG', 0.2059192806482315)","('NON-ESG', 0.04193937033414841)"
Line 55,Meeting Needs Responsibly (pages 2528)Risk Managemen t a.,"('Business_Model_Resilience', 0.6820750832557678)","('Supply_Chain_Management', 0.05825258791446686)","('Product_Design_And_Lifecycle_Management', 0.05522170290350914)","(['Human Capital Development'], 0.6820750832557678)","('NON-ESG', 0.05825258791446686)","('NON-ESG', 0.05522170290350914)"
Line 56,Scenario Analysis (pages 4244) b.,"('Physical_Impacts_Of_Climate_Change', 0.32622215151786804)","('GHG_Emissions', 0.2210339605808258)","('Business_Model_Resilience', 0.12203346192836761)","('NON-ESG', 0.32622215151786804)","('NON-ESG', 0.2210339605808258)","('NON-ESG', 0.12203346192836761)"
Line 57,"Time Horizons (page 44)RECOMMENDED DISCLOSURE CLIMATE REPORT REFERENCES OTHER SOURCE REFERENCES RISK MANAGEMENT Organizations processes for identifying and assessing climate-related risksRisk Management (pages 3653) 2021 Form 10-K (pages 8184) Or ganizations proc esses for managing climate-related risksRisk Management (pages 3653) 2021 Form 10-K (pages 8184) Carbon CompassSM (2021) 2022 Carbon CompassSM How processes for identifying, assessing, and managing climate-related risks are integrated into the organizations overall risk managementRisk Management (pages 3653) 2021 Form 10-K (pages 8184) METRICS AND TARGETS Metrics used to assess climate-related risks and opportunities in line with its strategy and risk management processMetrics & Targets (pages 5465) 2022 Proxy Statement (pages 6, 5758) Carbon CompassSM (2021) 2022 Carbon CompassSM Sustainability Sc ope 1, Scope 2, and Scope 3 gr eenhouse gas (GHG) emissionsMetrics & Targets (pages 5465) Carbon CompassSM (2021) 2022 Carbon CompassSM Sustainability T argets used by the or ganization to manage climate-related risks and opportunities and performance against targetsStrategy a.","('Physical_Impacts_Of_Climate_Change', 0.9446041584014893)","('Business_Model_Resilience', 0.012535728514194489)","('GHG_Emissions', 0.005269995890557766)","(['Climate Strategy'], 0.9446041584014893)","('NON-ESG', 0.012535728514194489)","('NON-ESG', 0.005269995890557766)"
Line 58,"Time Horizons (page 44)RECOMMENDED DISCLOSURE CLIMATE REPORT REFERENCES OTHER SOURCE REFERENCES RISK MANAGEMENT Organizations processes for identifying and assessing climate-related risksRisk Management (pages 3653) 2021 Form 10-K (pages 8184) Or ganizations proc esses for managing climate-related risksRisk Management (pages 3653) 2021 Form 10-K (pages 8184) Carbon CompassSM (2021) 2022 Carbon CompassSM How processes for identifying, assessing, and managing climate-related risks are integrated into the organizations overall risk managementRisk Management (pages 3653) 2021 Form 10-K (pages 8184) METRICS AND TARGETS Metrics used to assess climate-related risks and opportunities in line with its strategy and risk management processMetrics & Targets (pages 5465) 2022 Proxy Statement (pages 6, 5758) Carbon CompassSM (2021) 2022 Carbon CompassSM Sustainability Sc ope 1, Scope 2, and Scope 3 gr eenhouse gas (GHG) emissionsMetrics & Targets (pages 5465) Carbon CompassSM (2021) 2022 Carbon CompassSM Sustainability T argets used by the or ganization to manage climate-related risks and opportunities and performance against targetsStrategy a.","('GHG_Emissions', 0.9462695717811584)","('Physical_Impacts_Of_Climate_Change', 0.011460080742835999)","('Ecological_Impacts', 0.006143002770841122)","(['Decarbonization Strategy'], 0.9462695717811584)","('NON-ESG', 0.011460080742835999)","('NON-ESG', 0.006143002770841122)"
Line 59,"Time Horizons (page 44)RECOMMENDED DISCLOSURE CLIMATE REPORT REFERENCES OTHER SOURCE REFERENCES RISK MANAGEMENT Organizations processes for identifying and assessing climate-related risksRisk Management (pages 3653) 2021 Form 10-K (pages 8184) Or ganizations proc esses for managing climate-related risksRisk Management (pages 3653) 2021 Form 10-K (pages 8184) Carbon CompassSM (2021) 2022 Carbon CompassSM How processes for identifying, assessing, and managing climate-related risks are integrated into the organizations overall risk managementRisk Management (pages 3653) 2021 Form 10-K (pages 8184) METRICS AND TARGETS Metrics used to assess climate-related risks and opportunities in line with its strategy and risk management processMetrics & Targets (pages 5465) 2022 Proxy Statement (pages 6, 5758) Carbon CompassSM (2021) 2022 Carbon CompassSM Sustainability Sc ope 1, Scope 2, and Scope 3 gr eenhouse gas (GHG) emissionsMetrics & Targets (pages 5465) Carbon CompassSM (2021) 2022 Carbon CompassSM Sustainability T argets used by the or ganization to manage climate-related risks and opportunities and performance against targetsStrategy a.","('Physical_Impacts_Of_Climate_Change', 0.8715022802352905)","('Business_Model_Resilience', 0.03693092241883278)","('Systemic_Risk_Management', 0.03299432620406151)","(['Climate Strategy'], 0.8715022802352905)","('NON-ESG', 0.03693092241883278)","('NON-ESG', 0.03299432620406151)"
Line 60,Scaling Green Solutions (pages 1920) b.,"('Product_Design_And_Lifecycle_Management', 0.541621208190918)","('Supply_Chain_Management', 0.11192865669727325)","('Business_Model_Resilience', 0.055496301501989365)","(['Sustainable Finance'], 0.541621208190918)","('NON-ESG', 0.11192865669727325)","('NON-ESG', 0.055496301501989365)"
Line 61,Meeting Needs Responsibly (pages 2528) c.,"('Product_Design_And_Lifecycle_Management', 0.5721144676208496)","('Business_Model_Resilience', 0.05655685439705849)","('Supply_Chain_Management', 0.040782827883958817)","(['Sustainable Finance'], 0.5721144676208496)","('NON-ESG', 0.05655685439705849)","('NON-ESG', 0.040782827883958817)"
