,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Were focused on areas where we can have a measurable, positive impact on the communities we serve around the world.","('Human_Rights_And_Community_Relations', 0.90870201587677)","('Access_And_Affordability', 0.01650179922580719)","('Employee_Engagement_Inclusion_And_Diversity', 0.007822254672646523)","([], 0.90870201587677)","('NON-ESG', 0.01650179922580719)","('NON-ESG', 0.007822254672646523)"
Line 12,"Our ESG initiatives are interconnected, and so are the solutions we support.","('Business_Model_Resilience', 0.5986658930778503)","('Systemic_Risk_Management', 0.13677701354026794)","('Physical_Impacts_Of_Climate_Change', 0.026546742767095566)","(['Human Capital Development', 'Innovation Management'], 0.5986658930778503)","('NON-ESG', 0.13677701354026794)","('NON-ESG', 0.026546742767095566)"
Line 13,"We seek an exponentially greater impact by fostering collective action: partnering across industry, government and society to address shared challenges.","('Management_Of_Legal_And_Regulatory_Framework', 0.502002477645874)","('Human_Rights_And_Community_Relations', 0.2594147324562073)","('Physical_Impacts_Of_Climate_Change', 0.027943862602114677)","([], 0.502002477645874)","('NON-ESG', 0.2594147324562073)","('NON-ESG', 0.027943862602114677)"
Line 14,Water is a top business priority.,"('Water_And_Wastewater_Management', 0.9724652767181396)","('GHG_Emissions', 0.0030813280027359724)","('Ecological_Impacts', 0.002158700954169035)","(['Water Related Risks'], 0.9724652767181396)","('NON-ESG', 0.0030813280027359724)","('NON-ESG', 0.002158700954169035)"
Line 15,It is the principal ingredient in the products we make and is critical for the agricultural products we use.,"('Selling_Practices_And_Product_Labeling', 0.5059636831283569)","('Product_Design_And_Lifecycle_Management', 0.3075856864452362)","('Customer_Welfare', 0.04688601195812225)","(['Packaging'], 0.5059636831283569)","('NON-ESG', 0.3075856864452362)","('NON-ESG', 0.04688601195812225)"
Line 16,"Through the 2030 Water Security Strategy we announced in 2021, were focused on achieving water security where the company operates and sources ingredients, concentrating on water-stressed areaswhile maintaining 100% replenishment globally.","('Water_And_Wastewater_Management', 0.9751474857330322)","('Energy_Management', 0.002333627548068762)","('GHG_Emissions', 0.001989328069612384)","(['Water Related Risks'], 0.9751474857330322)","('NON-ESG', 0.002333627548068762)","('NON-ESG', 0.001989328069612384)"
Line 17,"In 2021, we returned 167% of the water used in our finished beverages to nature and communities.","('Water_And_Wastewater_Management', 0.9731730818748474)","('GHG_Emissions', 0.0030792788602411747)","('Energy_Management', 0.0023972084745764732)","(['Water Related Risks'], 0.9731730818748474)","('NON-ESG', 0.0030792788602411747)","('NON-ESG', 0.0023972084745764732)"
Line 18,"Since 2010, our water, sanitation and hygiene programs have reached more than 18.5 million people globally.","('Water_And_Wastewater_Management', 0.9596531987190247)","('Energy_Management', 0.004932546056807041)","('Critical_Incident_Risk_Management', 0.003148843301460147)","(['Water Related Risks'], 0.9596531987190247)","('NON-ESG', 0.004932546056807041)","('NON-ESG', 0.003148843301460147)"
Line 19,We also continue to make meaningful progress on our World Without Waste packaging initiative.,"('Waste_And_Hazardous_Materials_Management', 0.9718639850616455)","('Product_Design_And_Lifecycle_Management', 0.004323751665651798)","('Air_Quality', 0.0018481207080185413)","(['Food Loss & Waste'], 0.9718639850616455)","('NON-ESG', 0.004323751665651798)","('NON-ESG', 0.0018481207080185413)"
Line 20,"Were continuing to invest in partnerships with innovators and NGOs like our PlantBottle partners, World Wildlife Fund and The Ocean Cleanup.","('Ecological_Impacts', 0.7913841009140015)","('Human_Rights_And_Community_Relations', 0.045914050191640854)","('Management_Of_Legal_And_Regulatory_Framework', 0.03978722169995308)","([], 0.7913841009140015)","('NON-ESG', 0.045914050191640854)","('NON-ESG', 0.03978722169995308)"
Line 21,"Weve also set new targets, including a virgin plastic reduction goal and an industry-leading goal to significantly boost our use of reusable packaging.","('Product_Design_And_Lifecycle_Management', 0.9318448305130005)","('Waste_And_Hazardous_Materials_Management', 0.010740934871137142)","('Product_Quality_And_Safety', 0.007672005798667669)","(['Packaging'], 0.9318448305130005)","('NON-ESG', 0.010740934871137142)","('NON-ESG', 0.007672005798667669)"
Line 22,"By 2030, the company aims to have at least 25% of volume globally across our portfolio of brands sold in refillable/returnable glass or plastic bottles, or in refillable containers through traditional fountain or Coca-Cola Freestyle dispensers.","('Product_Design_And_Lifecycle_Management', 0.4372217059135437)","('Energy_Management', 0.22234192490577698)","('Selling_Practices_And_Product_Labeling', 0.08804450929164886)","('NON-ESG', 0.4372217059135437)","('NON-ESG', 0.22234192490577698)","('NON-ESG', 0.08804450929164886)"
Line 23,"We believe that increasing the Coca-Cola systems usage of refillable/returnable containers creates value for customers and consumers, drives increased package collection and simultaneously reduces our carbon footprint.","('Product_Design_And_Lifecycle_Management', 0.868324875831604)","('Energy_Management', 0.04050159081816673)","('Customer_Welfare', 0.012363089248538017)","(['Packaging'], 0.868324875831604)","('NON-ESG', 0.04050159081816673)","('NON-ESG', 0.012363089248538017)"
Line 24,Water risks and packaging waste are closely linked to climate change.,"('Waste_And_Hazardous_Materials_Management', 0.817122220993042)","('Water_And_Wastewater_Management', 0.05499972030520439)","('Supply_Chain_Management', 0.016743328422307968)","(['Food Loss & Waste'], 0.817122220993042)","('NON-ESG', 0.05499972030520439)","('NON-ESG', 0.016743328422307968)"
Line 25,Were reducing our carbon footprint through an intertwined and holistic approach across our ESG priorities.,"('Business_Model_Resilience', 0.45662859082221985)","('Physical_Impacts_Of_Climate_Change', 0.11873722821474075)","('Supply_Chain_Management', 0.0680314227938652)","('NON-ESG', 0.45662859082221985)","('NON-ESG', 0.11873722821474075)","('NON-ESG', 0.0680314227938652)"
Line 26,Our vision is for packaging to be reused and recycled as part of a circular economy which means a world with dramatically lower carbon emissions and climate impacts.,"('Product_Design_And_Lifecycle_Management', 0.9018011093139648)","('Energy_Management', 0.019885625690221786)","('Supply_Chain_Management', 0.010021607391536236)","(['Packaging'], 0.9018011093139648)","('NON-ESG', 0.019885625690221786)","('NON-ESG', 0.010021607391536236)"
Line 27,"Combating the climate crisis requires a global effort, which is why we worked with experts to set science-based targets.","('Physical_Impacts_Of_Climate_Change', 0.9518405795097351)","('Business_Model_Resilience', 0.007335324306041002)","('Systemic_Risk_Management', 0.005427910014986992)","(['Climate Strategy'], 0.9518405795097351)","('NON-ESG', 0.007335324306041002)","('NON-ESG', 0.005427910014986992)"
Line 28,"In 2021, we announced that we made solid progress to decarbonize our system by achieving our drink in your hand goal.","('Management_Of_Legal_And_Regulatory_Framework', 0.28891801834106445)","('Business_Model_Resilience', 0.16560976207256317)","('Systemic_Risk_Management', 0.1397477686405182)","('NON-ESG', 0.28891801834106445)","('NON-ESG', 0.16560976207256317)","('NON-ESG', 0.1397477686405182)"
Line 29,"Weve increased our ambitions through our 2030 greenhouse gas emissions target to reduce absolute emissions by 25%, and our long-term ambition is to be net zero carbon by 2050.","('GHG_Emissions', 0.9684816002845764)","('Air_Quality', 0.004374173004180193)","('Ecological_Impacts', 0.003161072265356779)","([], 0.9684816002845764)","('NON-ESG', 0.004374173004180193)","('NON-ESG', 0.003161072265356779)"
Line 30,"In 2021, we took action to create a better shared future through investments in economic empowerment; diversity, equity and inclusion (DEI); and giving through The Coca-Cola Foundation.","('Employee_Engagement_Inclusion_And_Diversity', 0.9667024612426758)","('Human_Rights_And_Community_Relations', 0.003509335918352008)","('Access_And_Affordability', 0.0029558264650404453)","(['Talent Attraction & Retention'], 0.9667024612426758)","('NON-ESG', 0.003509335918352008)","('NON-ESG', 0.0029558264650404453)"
Line 31,"Weve refreshed the companys global DEI strategy to reflect the need for greater global reach, broader impact and a focus on equity and economic empowerment.","('Human_Rights_And_Community_Relations', 0.639056384563446)","('Access_And_Affordability', 0.09657712280750275)","('Employee_Engagement_Inclusion_And_Diversity', 0.07153589278459549)","([], 0.639056384563446)","('NON-ESG', 0.09657712280750275)","('NON-ESG', 0.07153589278459549)"
Line 32,"Chairman & CEO Message James Quincey Chairman and CEO Throughout our companys rich, 136-year history, weve seen many changes and overcome times of uncertainty.","('Director_Removal', 0.3758603036403656)","('Business_Model_Resilience', 0.23599405586719513)","('Systemic_Risk_Management', 0.04747460409998894)","('NON-ESG', 0.3758603036403656)","('NON-ESG', 0.23599405586719513)","('NON-ESG', 0.04747460409998894)"
Line 33,Our systems strength and resilience have helped us adapt while remaining true to our purpose: to refresh the world and make a difference.,"('Business_Model_Resilience', 0.8969117999076843)","('Physical_Impacts_Of_Climate_Change', 0.014022694900631905)","('Product_Design_And_Lifecycle_Management', 0.01183953508734703)","(['Human Capital Development', 'Innovation Management'], 0.8969117999076843)","('NON-ESG', 0.014022694900631905)","('NON-ESG', 0.01183953508734703)"
Line 34,"Executive Summary The Coca-Cola Company 2021 Business & ESG Report 4Agriculture Portfolio Data Appendix Our Company People Packaging Frameworks Water Operations Climate CEO Message Together, were using our global presence to build a more sustainable future for our business and the planet while staying laser-focused on growth.","('Business_Model_Resilience', 0.6937465071678162)","('Product_Design_And_Lifecycle_Management', 0.10587166249752045)","('Supply_Chain_Management', 0.03515007719397545)","(['Human Capital Development', 'Innovation Management'], 0.6937465071678162)","('NON-ESG', 0.10587166249752045)","('NON-ESG', 0.03515007719397545)"
Line 35,"In 2021, our networked way of working drove strong results, and Im proud of what weve achieved.","('Business_Model_Resilience', 0.3579477369785309)","('Human_Rights_And_Community_Relations', 0.08151176571846008)","('Employee_Engagement_Inclusion_And_Diversity', 0.07903347909450531)","('NON-ESG', 0.3579477369785309)","('NON-ESG', 0.08151176571846008)","('NON-ESG', 0.07903347909450531)"
Line 36,We aspire for our workforce to mirror the markets we serve.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9105994701385498)","('Business_Model_Resilience', 0.01315547525882721)","('Human_Rights_And_Community_Relations', 0.007448070682585239)","(['Talent Attraction & Retention'], 0.9105994701385498)","('NON-ESG', 0.01315547525882721)","('NON-ESG', 0.007448070682585239)"
Line 37,"In 2021, we set a 2030 aspiration to mirror U.","('Management_Of_Legal_And_Regulatory_Framework', 0.8394722938537598)","('GHG_Emissions', 0.018735503777861595)","('Human_Rights_And_Community_Relations', 0.01737114228308201)","([], 0.8394722938537598)","('NON-ESG', 0.018735503777861595)","('NON-ESG', 0.01737114228308201)"
Line 38,S. census data for race and ethnicity at all job levels of our company in the United States.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9694772958755493)","('Customer_Privacy', 0.002592542441561818)","('Human_Rights_And_Community_Relations', 0.0023811219725757837)","(['Talent Attraction & Retention'], 0.9694772958755493)","('NON-ESG', 0.002592542441561818)","('NON-ESG', 0.0023811219725757837)"
Line 39,"We also recommitted to our aspiration to be 50% led by women globally, with a target of 2030.","('Employee_Engagement_Inclusion_And_Diversity', 0.5575010776519775)","('Human_Rights_And_Community_Relations', 0.12074682861566544)","('Access_And_Affordability', 0.0860380232334137)","(['Talent Attraction & Retention'], 0.5575010776519775)","('NON-ESG', 0.12074682861566544)","('NON-ESG', 0.0860380232334137)"
Line 40,"In 2021, The Coca-Cola Foundation continued to support communities response to the pandemic with the creation of a $20 million fund to help stop the spread of COVID-19.","('Critical_Incident_Risk_Management', 0.2839454114437103)","('Physical_Impacts_Of_Climate_Change', 0.27315855026245117)","('Air_Quality', 0.07163038104772568)","('NON-ESG', 0.2839454114437103)","('NON-ESG', 0.27315855026245117)","('NON-ESG', 0.07163038104772568)"
Line 41,"Alongside our Project Last Mile partners, we have used our supply chain, distribution and marketing expertise to support vaccine rollout in a number of African markets, as well as leveraging our network of cold-chain partners.","('Supply_Chain_Management', 0.9497288465499878)","('Product_Design_And_Lifecycle_Management', 0.004754704888910055)","('Labor_Practices', 0.004561204928904772)","(['Supply Chain Management'], 0.9497288465499878)","('NON-ESG', 0.004754704888910055)","('NON-ESG', 0.004561204928904772)"
Line 42,"We measure success by the value we create for shareowners while also creating a better shared future for people, communities and the planet.","('Human_Rights_And_Community_Relations', 0.8917353749275208)","('Access_And_Affordability', 0.016346104443073273)","('Business_Model_Resilience', 0.012000068090856075)","([], 0.8917353749275208)","('NON-ESG', 0.016346104443073273)","('NON-ESG', 0.012000068090856075)"
Line 43,Were using data to measure and drive this success.,"('Systemic_Risk_Management', 0.2394741177558899)","('Competitive_Behavior', 0.10728961229324341)","('Business_Ethics', 0.09384505450725555)","('NON-ESG', 0.2394741177558899)","('NON-ESG', 0.10728961229324341)","('NON-ESG', 0.09384505450725555)"
Line 44,"Going forward, our ESG goals are a factor in our compensation program for top executives.","('Employee_Engagement_Inclusion_And_Diversity', 0.20157155394554138)","('Systemic_Risk_Management', 0.14139549434185028)","('Business_Model_Resilience', 0.11466408520936966)","('NON-ESG', 0.20157155394554138)","('NON-ESG', 0.14139549434185028)","('NON-ESG', 0.11466408520936966)"
Line 45,You can read more details in our Governance & Management section.,"('Management_Of_Legal_And_Regulatory_Framework', 0.327511191368103)","('Business_Model_Resilience', 0.13270795345306396)","('Systemic_Risk_Management', 0.09535205364227295)","('NON-ESG', 0.327511191368103)","('NON-ESG', 0.13270795345306396)","('NON-ESG', 0.09535205364227295)"
Line 46,"Building Brands and Creating Value We are a total beverage company, and our focus is on creating a portfolio of great-tasting drinks and loved brands with the greatest potential to attract more consumers.","('Customer_Welfare', 0.37664994597435)","('Product_Design_And_Lifecycle_Management', 0.28858572244644165)","('Selling_Practices_And_Product_Labeling', 0.11730518192052841)","('NON-ESG', 0.37664994597435)","('NON-ESG', 0.28858572244644165)","('NON-ESG', 0.11730518192052841)"
Line 47,"During the pandemic, we evaluated our entire portfolio and tailored our investments.","('Physical_Impacts_Of_Climate_Change', 0.6560604572296143)","('Systemic_Risk_Management', 0.10911206901073456)","('Air_Quality', 0.03850965201854706)","(['Climate Strategy'], 0.6560604572296143)","('NON-ESG', 0.10911206901073456)","('NON-ESG', 0.03850965201854706)"
Line 48,"Today, we are focusing on approximately 200 master brands.","('Product_Design_And_Lifecycle_Management', 0.4428081512451172)","('Customer_Welfare', 0.1566351354122162)","('Competitive_Behavior', 0.10321802645921707)","('NON-ESG', 0.4428081512451172)","('NON-ESG', 0.1566351354122162)","('NON-ESG', 0.10321802645921707)"
Line 49,"Weve increased our innovation efforts, including sparkling and plant-based beverages as well as new entries in flavored alcohol beverages.","('Customer_Welfare', 0.5262833833694458)","('Product_Design_And_Lifecycle_Management', 0.13755689561367035)","('Selling_Practices_And_Product_Labeling', 0.11579002439975739)","([], 0.5262833833694458)","('NON-ESG', 0.13755689561367035)","('NON-ESG', 0.11579002439975739)"
Line 50,"Our efforts are designed for long-term successwere balancing big bets with intelligent experimentation, learning from failures and scaling successes.","('Competitive_Behavior', 0.33179154992103577)","('Systemic_Risk_Management', 0.26618629693984985)","('Business_Model_Resilience', 0.08479422330856323)","('NON-ESG', 0.33179154992103577)","('NON-ESG', 0.26618629693984985)","('NON-ESG', 0.08479422330856323)"
Line 51,"Our 2021 successes include: We expanded some of our strongest brands to more markets, such as Coke with Coffee, fairlife, AHA and Topo Chico Hard Seltzer.","('Customer_Welfare', 0.4538237154483795)","('Product_Design_And_Lifecycle_Management', 0.2182113528251648)","('Selling_Practices_And_Product_Labeling', 0.08821403235197067)","('NON-ESG', 0.4538237154483795)","('NON-ESG', 0.2182113528251648)","('NON-ESG', 0.08821403235197067)"
Line 52,fairlife is now a $1 billion brand with seven consecutive years of double-digit volume growth.,"('Systemic_Risk_Management', 0.3376728892326355)","('Business_Model_Resilience', 0.3086507320404053)","('Competitive_Behavior', 0.06684481352567673)","('NON-ESG', 0.3376728892326355)","('NON-ESG', 0.3086507320404053)","('NON-ESG', 0.06684481352567673)"
Line 53,"We rolled out a new and improved formulation of Coca-Cola Zero Sugar, which helped the brand grow volume by double digits in 2021.","('Customer_Welfare', 0.6475188732147217)","('Selling_Practices_And_Product_Labeling', 0.059306684881448746)","('Energy_Management', 0.05311699956655502)","([], 0.6475188732147217)","('NON-ESG', 0.059306684881448746)","('NON-ESG', 0.05311699956655502)"
Line 54,The new formula has driven accelerated growth in 80% of the markets where it was launched.,"('Systemic_Risk_Management', 0.44874662160873413)","('Business_Model_Resilience', 0.17057110369205475)","('Competitive_Behavior', 0.16993729770183563)","('NON-ESG', 0.44874662160873413)","('NON-ESG', 0.17057110369205475)","('NON-ESG', 0.16993729770183563)"
Line 55,"We acquired the remaining 85% ownership interest in BODYARMOR, giving us a line of sports performance and hydration beverages with significant potential for long-term growth.","('Customer_Welfare', 0.3325625956058502)","('Product_Design_And_Lifecycle_Management', 0.29646599292755127)","('Selling_Practices_And_Product_Labeling', 0.05647066608071327)","('NON-ESG', 0.3325625956058502)","('NON-ESG', 0.29646599292755127)","('NON-ESG', 0.05647066608071327)"
Line 56,Our backbone is a global system of strong partnerships with approximately 225 bottlers supported by leading edge technology.,"('Product_Design_And_Lifecycle_Management', 0.18026462197303772)","('Customer_Welfare', 0.15365830063819885)","('Business_Model_Resilience', 0.10628606379032135)","('NON-ESG', 0.18026462197303772)","('NON-ESG', 0.15365830063819885)","('NON-ESG', 0.10628606379032135)"
Line 57,"In 2021, we worked together to build a networked global organization, combining the power of scale with the deep knowledge and cross-functional collaboration required to win locally.","('Competitive_Behavior', 0.12464072555303574)","('Data_Security', 0.10785286128520966)","('Business_Model_Resilience', 0.10742409527301788)","('NON-ESG', 0.12464072555303574)","('NON-ESG', 0.10785286128520966)","('NON-ESG', 0.10742409527301788)"
Line 58,"Together, were focusing on what we do bestbuilding brands and products that people love and enjoy, and growing markets for those brands.","('Product_Design_And_Lifecycle_Management', 0.9019980430603027)","('Customer_Welfare', 0.01828213781118393)","('Selling_Practices_And_Product_Labeling', 0.015205670148134232)","(['Packaging'], 0.9019980430603027)","('NON-ESG', 0.01828213781118393)","('NON-ESG', 0.015205670148134232)"
Line 59,A Better Shared Future Our purpose is to refresh the world and make a difference.,"('Human_Rights_And_Community_Relations', 0.2031608670949936)","('Business_Model_Resilience', 0.19735097885131836)","('Employee_Engagement_Inclusion_And_Diversity', 0.1142674908041954)","('NON-ESG', 0.2031608670949936)","('NON-ESG', 0.19735097885131836)","('NON-ESG', 0.1142674908041954)"
