,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 26,Our El Segundo Refinery was the first refinery in the U.,"('Energy_Management', 0.1453682780265808)","('Product_Design_And_Lifecycle_Management', 0.10829213261604309)","('Supply_Chain_Management', 0.0839129388332367)","('NON-ESG', 0.1453682780265808)","('NON-ESG', 0.10829213261604309)","('NON-ESG', 0.0839129388332367)"
Line 27,S. to co-process biofeedstock to make trans po rtation fuels with renew ab le content and a lower lifecycle carbon intensity.,"('Energy_Management', 0.8455266952514648)","('Product_Design_And_Lifecycle_Management', 0.03959193080663681)","('GHG_Emissions', 0.017636768519878387)","(['Operational Eco-Efficiency', 'Energy Mix'], 0.8455266952514648)","('NON-ESG', 0.03959193080663681)","('NON-ESG', 0.017636768519878387)"
Line 28,"This capital- efficient project leveraged existing assets, enabled by patented, Chevron-developed technology.","('Competitive_Behavior', 0.26169353723526)","('Energy_Management', 0.14094600081443787)","('Systemic_Risk_Management', 0.13709776103496552)","('NON-ESG', 0.26169353723526)","('NON-ESG', 0.14094600081443787)","('NON-ESG', 0.13709776103496552)"
Line 29,Chairmans letter continues on page 4 chevron.com/sustainability 2Photo: Mike Wirth speaks with workforce during worldwide employee town hall.,"('Employee_Engagement_Inclusion_And_Diversity', 0.4899066686630249)","('Director_Removal', 0.05256206914782524)","('Labor_Practices', 0.04942150413990021)","('NON-ESG', 0.4899066686630249)","('NON-ESG', 0.05256206914782524)","('NON-ESG', 0.04942150413990021)"
Line 30,"100% rating: Human Rights Campaign Foundations 2022 Corporate Equality Index (17th consecutive year) 100% on the Disability Equality Index for the Best Places to Work for Disability Inclusion (3rd consecutive year) JUST Capital Best Company for Workers in the Oil & Gas industry EGYPS (Egypt Petroleum Show) Employer of the Year Championing Inclusion, Diversity and Equality Corporation Leader of the Year award by Women Leaders in Data and Artificial Intelligence Womens Forum of New York Corporate Champion: more than 40% of Board seats are held by women Forbes Just 100 and Best Employers For New Grads lists Top Veteran-Friendly Company by U.","('Employee_Engagement_Inclusion_And_Diversity', 0.9260382056236267)","('Employee_Health_And_Safety', 0.016021881252527237)","('Labor_Practices', 0.01514224149286747)","([], 0.9260382056236267)","('NON-ESG', 0.016021881252527237)","('NON-ESG', 0.01514224149286747)"
Line 31,"100% rating: Human Rights Campaign Foundations 2022 Corporate Equality Index (17th consecutive year) 100% on the Disability Equality Index for the Best Places to Work for Disability Inclusion (3rd consecutive year) JUST Capital Best Company for Workers in the Oil & Gas industry EGYPS (Egypt Petroleum Show) Employer of the Year Championing Inclusion, Diversity and Equality Corporation Leader of the Year award by Women Leaders in Data and Artificial Intelligence Womens Forum of New York Corporate Champion: more than 40% of Board seats are held by women Forbes Just 100 and Best Employers For New Grads lists Top Veteran-Friendly Company by U.","('Director_Removal', 0.5953161120414734)","('Employee_Engagement_Inclusion_And_Diversity', 0.07357621937990189)","('Business_Model_Resilience', 0.03866233304142952)","(['Business Ethics'], 0.5953161120414734)","('NON-ESG', 0.07357621937990189)","('NON-ESG', 0.03866233304142952)"
Line 32,"S. Veterans Magazine 5-star rating by The Hispanic Association on Corporate Responsibilitys Corporate Inclusion Index in areas of Employment and Governance2021 awards and recognition chevron.com/sustainability 3In addition, we are making great progress in growing our capabilities to produce lower carbon intensity fuels through agreements with Bunge, CalBio, Brightmark, Gevo and Renewable Energy Group.","('Employee_Engagement_Inclusion_And_Diversity', 0.26340869069099426)","('Human_Rights_And_Community_Relations', 0.21506711840629578)","('Management_Of_Legal_And_Regulatory_Framework', 0.07342943549156189)","('NON-ESG', 0.26340869069099426)","('NON-ESG', 0.21506711840629578)","('NON-ESG', 0.07342943549156189)"
Line 33,"contributing to a more prosperous world In this years report, we have included our contribution to Ipiecas SDG Roadmap for the oil and gas sector.","('Business_Model_Resilience', 0.47001057863235474)","('Systemic_Risk_Management', 0.07537621259689331)","('Human_Rights_And_Community_Relations', 0.06734627485275269)","('NON-ESG', 0.47001057863235474)","('NON-ESG', 0.07537621259689331)","('NON-ESG', 0.06734627485275269)"
Line 34,"Chevron supports the United Nations Sustainable Devel op ment Goals through our day-to-day operations, partner ship initiatives and social investments.","('Human_Rights_And_Community_Relations', 0.8768463730812073)","('Management_Of_Legal_And_Regulatory_Framework', 0.02356916293501854)","('Access_And_Affordability', 0.010452814400196075)","(['Human Rights', 'Social Impacts on Communities'], 0.8768463730812073)","('NON-ESG', 0.02356916293501854)","('NON-ESG', 0.010452814400196075)"
Line 35,Tengiz - chevroil in 2021 supported Kazakhstani companies with the highest percentage of total spend since 2010 an example of how we can use our supply chain to create opportuni ties for local businesses.,"('Supply_Chain_Management', 0.9509721398353577)","('Labor_Practices', 0.004376319702714682)","('Product_Design_And_Lifecycle_Management', 0.004105870611965656)","([], 0.9509721398353577)","('NON-ESG', 0.004376319702714682)","('NON-ESG', 0.004105870611965656)"
Line 36,Chevrons water management practices utilize several methods to reduce operational demand for fresh water.,"('Water_And_Wastewater_Management', 0.9758378863334656)","('GHG_Emissions', 0.0028838408179581165)","('Ecological_Impacts', 0.0023480455856770277)","([], 0.9758378863334656)","('NON-ESG', 0.0028838408179581165)","('NON-ESG', 0.0023480455856770277)"
Line 37,We continue to partner with organizations like the World Business Council on Sustainable Development and are contrib - uting to the Global Water Solutions Project to develop new tools to strive to make more fresh water available for communities where we operate.,"('Water_And_Wastewater_Management', 0.9761238098144531)","('GHG_Emissions', 0.0030571697279810905)","('Ecological_Impacts', 0.0022717665415257215)","([], 0.9761238098144531)","('NON-ESG', 0.0030571697279810905)","('NON-ESG', 0.0022717665415257215)"
Line 38,Many more such examples are noted in this report.,"('Management_Of_Legal_And_Regulatory_Framework', 0.6344608664512634)","('Competitive_Behavior', 0.06126415729522705)","('Business_Ethics', 0.0556686632335186)","([], 0.6344608664512634)","('NON-ESG', 0.06126415729522705)","('NON-ESG', 0.0556686632335186)"
Line 39,"human ingenuity drives it all We invest to develop the full potential of people, believing this offers the best path to a better future for all.","('Human_Rights_And_Community_Relations', 0.34573081135749817)","('Employee_Engagement_Inclusion_And_Diversity', 0.1721847653388977)","('Business_Model_Resilience', 0.10566123574972153)","('NON-ESG', 0.34573081135749817)","('NON-ESG', 0.1721847653388977)","('NON-ESG', 0.10566123574972153)"
Line 40,"In 2021, we made strong progress on our Racial Equity strategy and continued executing our $15million commitment to address racial inequality in the United States.","('Employee_Engagement_Inclusion_And_Diversity', 0.954168975353241)","('Labor_Practices', 0.004454290494322777)","('Competitive_Behavior', 0.0036080977879464626)","([], 0.954168975353241)","('NON-ESG', 0.004454290494322777)","('NON-ESG', 0.0036080977879464626)"
Line 41,The health and safety of our workforce is core to The Chevron Way.,"('Employee_Health_And_Safety', 0.9819813370704651)","('Critical_Incident_Risk_Management', 0.00261799618601799)","('Employee_Engagement_Inclusion_And_Diversity', 0.0019468546379357576)","(['Occupational Health & Safety'], 0.9819813370704651)","('NON-ESG', 0.00261799618601799)","('NON-ESG', 0.0019468546379357576)"
Line 42,We strive to provide effective health and education programs to employees and to residents of the communities where we operate.,"('Access_And_Affordability', 0.7035741806030273)","('Employee_Health_And_Safety', 0.09845615178346634)","('Human_Rights_And_Community_Relations', 0.0496632345020771)","([], 0.7035741806030273)","('NON-ESG', 0.09845615178346634)","('NON-ESG', 0.0496632345020771)"
Line 43,"We understand that self-care, mental health and emotional well-being are integral to employee health, safety and productivity.","('Employee_Health_And_Safety', 0.9043861031532288)","('Human_Rights_And_Community_Relations', 0.016057195141911507)","('Access_And_Affordability', 0.013649891130626202)","(['Occupational Health & Safety'], 0.9043861031532288)","('NON-ESG', 0.016057195141911507)","('NON-ESG', 0.013649891130626202)"
Line 44,"Through our commitment to operational excellence, dedi cation to partnership, and support for developing the potential of our people, Chevron is focused on what it takes to lead the right way.","('Business_Model_Resilience', 0.411812961101532)","('Employee_Engagement_Inclusion_And_Diversity', 0.12285257130861282)","('Product_Design_And_Lifecycle_Management', 0.061505720019340515)","('NON-ESG', 0.411812961101532)","('NON-ESG', 0.12285257130861282)","('NON-ESG', 0.061505720019340515)"
Line 45,"We proudly embrace our role and go forward with confidence and determination, committed to making vital contributions on the journey ahead.","('Human_Rights_And_Community_Relations', 0.6849155426025391)","('Business_Model_Resilience', 0.04548562318086624)","('Employee_Engagement_Inclusion_And_Diversity', 0.03586714342236519)","(['Human Rights', 'Social Impacts on Communities'], 0.6849155426025391)","('NON-ESG', 0.04548562318086624)","('NON-ESG', 0.03586714342236519)"
Line 46,"Thank you for your engagement, trust and partnership.","('Human_Rights_And_Community_Relations', 0.17654913663864136)","('Business_Ethics', 0.13392871618270874)","('Customer_Privacy', 0.13050712645053864)","('NON-ESG', 0.17654913663864136)","('NON-ESG', 0.13392871618270874)","('NON-ESG', 0.13050712645053864)"
Line 47,"Sincerely, Michael K.","('Employee_Engagement_Inclusion_And_Diversity', 0.14565502107143402)","('Business_Ethics', 0.1288633644580841)","('Director_Removal', 0.0841134563088417)","('NON-ESG', 0.14565502107143402)","('NON-ESG', 0.1288633644580841)","('NON-ESG', 0.0841134563088417)"
Line 48,"Wirth Chairman of the Board and Chief Executive Officergetting results the right way isnt always easy, but at chevron we know its the sustainable way mike wirth chevron.com/sustainability 4#172 out of top 7502021 ESG highlights protecting the environmentempowering peoplegetting results the right way #64 out of top 250record free cash flow in 2021 25% greater than our previous high$21.1B carried out with investors and stakeholders in 2021100+ engagements top marks for 17th consecutive year202220222022 100% for 3rd consecutive yeardirectly linked Chevron Incentive Plan to achieving energy transition milestones lobbying and trade associations 2021 Chevron Corporation.","('Business_Model_Resilience', 0.25030776858329773)","('Human_Rights_And_Community_Relations', 0.16753128170967102)","('Ecological_Impacts', 0.13455085456371307)","('NON-ESG', 0.25030776858329773)","('NON-ESG', 0.16753128170967102)","('NON-ESG', 0.13455085456371307)"
Line 49,"Wirth Chairman of the Board and Chief Executive Officergetting results the right way isnt always easy, but at chevron we know its the sustainable way mike wirth chevron.com/sustainability 4#172 out of top 7502021 ESG highlights protecting the environmentempowering peoplegetting results the right way #64 out of top 250record free cash flow in 2021 25% greater than our previous high$21.1B carried out with investors and stakeholders in 2021100+ engagements top marks for 17th consecutive year202220222022 100% for 3rd consecutive yeardirectly linked Chevron Incentive Plan to achieving energy transition milestones lobbying and trade associations 2021 Chevron Corporation.","('Management_Of_Legal_And_Regulatory_Framework', 0.6781423091888428)","('Competitive_Behavior', 0.21036271750926971)","('Business_Ethics', 0.021365102380514145)","([], 0.6781423091888428)","('NON-ESG', 0.21036271750926971)","('NON-ESG', 0.021365102380514145)"
Line 50,All rights reserved.,"('Customer_Privacy', 0.18397872149944305)","('Human_Rights_And_Community_Relations', 0.07860073447227478)","('Waste_And_Hazardous_Materials_Management', 0.07202215492725372)","('NON-ESG', 0.18397872149944305)","('NON-ESG', 0.07860073447227478)","('NON-ESG', 0.07202215492725372)"
Line 51,"Bluehouse 1021-1411497 furthered commitment to transparency by disclosing all contributions to trade associations and publishing list twice a year34 years in a row of increasing annual dividend payout per share launched Chevron New Energies top quartile performance maintained in Upstream oil and gas GHG intensity 50% reduced flaring since 2016>35% GHG reduction target set for Upstream carbon intensity (Scope 1 and 2) by 2028 from our 2016 baseline 2050 net zero aspiration adopted for Upstream GHG emissions (Scope 1 and 2); see page 15 for more details portfolio carbon intensity metric developed encompassing Scope 1, 2 and 3 GHG emissions chevron.com/sustainability 5 in this report message from our chairman and CEO 2 2021 ESG highlights 5 board of directors 7 board insight 8 focusing on what matters 11 protecting the environment 13 climate change 14 environmental risk management 23 water 26 biodiversity 29 empowering people 32 diversity and inclusion 33 human rights 37 richmond, california, U.","('GHG_Emissions', 0.9683552980422974)","('Air_Quality', 0.004095336422324181)","('Ecological_Impacts', 0.002866244176402688)","(['Operational Eco-Efficiency'], 0.9683552980422974)","('NON-ESG', 0.004095336422324181)","('NON-ESG', 0.002866244176402688)"
Line 52,"Bluehouse 1021-1411497 furthered commitment to transparency by disclosing all contributions to trade associations and publishing list twice a year34 years in a row of increasing annual dividend payout per share launched Chevron New Energies top quartile performance maintained in Upstream oil and gas GHG intensity 50% reduced flaring since 2016>35% GHG reduction target set for Upstream carbon intensity (Scope 1 and 2) by 2028 from our 2016 baseline 2050 net zero aspiration adopted for Upstream GHG emissions (Scope 1 and 2); see page 15 for more details portfolio carbon intensity metric developed encompassing Scope 1, 2 and 3 GHG emissions chevron.com/sustainability 5 in this report message from our chairman and CEO 2 2021 ESG highlights 5 board of directors 7 board insight 8 focusing on what matters 11 protecting the environment 13 climate change 14 environmental risk management 23 water 26 biodiversity 29 empowering people 32 diversity and inclusion 33 human rights 37 richmond, california, U.","('Human_Rights_And_Community_Relations', 0.7469338178634644)","('Employee_Engagement_Inclusion_And_Diversity', 0.050827063620090485)","('GHG_Emissions', 0.03457646816968918)","(['Human Rights', 'Social Impacts on Communities'], 0.7469338178634644)","('NON-ESG', 0.050827063620090485)","('NON-ESG', 0.03457646816968918)"
Line 53,"S. 40 creating prosperity 42 contributing to the UN SDGs 44 getting results the right way 46 governance 47 cybersecurity 52 health and safety 54 performance 58 performance data 59 additional information 75we focus our sustainability efforts on addressing environmental, social and governance issues, including implementing strong environmental stewardship, putting people at the center of everything we do and achieving results the right way for complete reporting, visit chevron.com/sustainabilityprotecting the environment getting results the right wayempowering people chevron.com/sustainability 6Michael K. (Mike) Wirth Chairman of the Board and Chief Executive Officer Wanda M.","('Human_Rights_And_Community_Relations', 0.6597421169281006)","('Business_Model_Resilience', 0.07796203345060349)","('Management_Of_Legal_And_Regulatory_Framework', 0.039987143129110336)","(['Human Rights', 'Social Impacts on Communities'], 0.6597421169281006)","('NON-ESG', 0.07796203345060349)","('NON-ESG', 0.039987143129110336)"
Line 54,"S. 40 creating prosperity 42 contributing to the UN SDGs 44 getting results the right way 46 governance 47 cybersecurity 52 health and safety 54 performance 58 performance data 59 additional information 75we focus our sustainability efforts on addressing environmental, social and governance issues, including implementing strong environmental stewardship, putting people at the center of everything we do and achieving results the right way for complete reporting, visit chevron.com/sustainabilityprotecting the environment getting results the right wayempowering people chevron.com/sustainability 6Michael K. (Mike) Wirth Chairman of the Board and Chief Executive Officer Wanda M.","('Employee_Engagement_Inclusion_And_Diversity', 0.2230551540851593)","('Human_Rights_And_Community_Relations', 0.22038233280181885)","('Business_Model_Resilience', 0.10879185795783997)","('NON-ESG', 0.2230551540851593)","('NON-ESG', 0.22038233280181885)","('NON-ESG', 0.10879185795783997)"
Line 55,"Austin (2, 3) John B.","('Competitive_Behavior', 0.21772301197052002)","('Management_Of_Legal_And_Regulatory_Framework', 0.1719604879617691)","('Business_Ethics', 0.08307729661464691)","('NON-ESG', 0.21772301197052002)","('NON-ESG', 0.1719604879617691)","('NON-ESG', 0.08307729661464691)"
Line 56,Frank (1) Alice P.,"('Management_Of_Legal_And_Regulatory_Framework', 0.3752458095550537)","('Business_Ethics', 0.16942276060581207)","('Competitive_Behavior', 0.15117661654949188)","('NON-ESG', 0.3752458095550537)","('NON-ESG', 0.16942276060581207)","('NON-ESG', 0.15117661654949188)"
Line 57,"Gast (2, 4)Marillyn A.","('Competitive_Behavior', 0.15333840250968933)","('Management_Of_Legal_And_Regulatory_Framework', 0.14678649604320526)","('Business_Ethics', 0.12660060822963715)","('NON-ESG', 0.15333840250968933)","('NON-ESG', 0.14678649604320526)","('NON-ESG', 0.12660060822963715)"
Line 58,Hewson (1) Jon M.,"('Management_Of_Legal_And_Regulatory_Framework', 0.21440595388412476)","('Director_Removal', 0.132210373878479)","('Competitive_Behavior', 0.1223280057311058)","('NON-ESG', 0.21440595388412476)","('NON-ESG', 0.132210373878479)","('NON-ESG', 0.1223280057311058)"
Line 59,"Huntsman Jr. (3, 4) Charles W.","('Management_Of_Legal_And_Regulatory_Framework', 0.31874096393585205)","('Director_Removal', 0.09026935696601868)","('Ecological_Impacts', 0.08715935051441193)","('NON-ESG', 0.31874096393585205)","('NON-ESG', 0.09026935696601868)","('NON-ESG', 0.08715935051441193)"
Line 60,"Moorman (2, 3)Enrique Hernandez, Jr. (3, 4) Debra Reed-Klages (1) Ronald D.","('Management_Of_Legal_And_Regulatory_Framework', 0.401385635137558)","('Director_Removal', 0.100030817091465)","('Competitive_Behavior', 0.0794314444065094)","('NON-ESG', 0.401385635137558)","('NON-ESG', 0.100030817091465)","('NON-ESG', 0.0794314444065094)"
Line 61,"Sugar (2, 3) D.","('Customer_Welfare', 0.42943859100341797)","('Selling_Practices_And_Product_Labeling', 0.07205145061016083)","('Water_And_Wastewater_Management', 0.0686468780040741)","('NON-ESG', 0.42943859100341797)","('NON-ESG', 0.07205145061016083)","('NON-ESG', 0.0686468780040741)"
Line 62,"James Umpleby III (2, 4)Dambisa F.","('Management_Of_Legal_And_Regulatory_Framework', 0.48869961500167847)","('Business_Ethics', 0.15630999207496643)","('Competitive_Behavior', 0.09270041435956955)","('NON-ESG', 0.48869961500167847)","('NON-ESG', 0.15630999207496643)","('NON-ESG', 0.09270041435956955)"
Line 63,"Moyo (1) board of directors Committees of the Board 1 Audit: Debra Reed-Klages, Chair 2 Board Nominating and Governance: Wanda M.","('Director_Removal', 0.7012758851051331)","('Management_Of_Legal_And_Regulatory_Framework', 0.06636561453342438)","('Business_Ethics', 0.0275772325694561)","(['Business Ethics'], 0.7012758851051331)","('NON-ESG', 0.06636561453342438)","('NON-ESG', 0.0275772325694561)"
Line 64,"Austin, Chair 3 Management Compensation: Charles W.","('Director_Removal', 0.47507163882255554)","('Employee_Engagement_Inclusion_And_Diversity', 0.10966507345438004)","('Labor_Practices', 0.05037239193916321)","('NON-ESG', 0.47507163882255554)","('NON-ESG', 0.10966507345438004)","('NON-ESG', 0.05037239193916321)"
