,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,Julie Sweet Chair and Chief Executive OfficerWe invite you to join us on this journey.,"('Director_Removal', 0.37915462255477905)","('Business_Model_Resilience', 0.24430258572101593)","('Business_Ethics', 0.034504447132349014)","('NON-ESG', 0.37915462255477905)","('NON-ESG', 0.24430258572101593)","('NON-ESG', 0.034504447132349014)"
Line 12,"Together, we can continue to turn our commitments into action that brings valueand makes changein every direction.","('Business_Model_Resilience', 0.484050452709198)","('Human_Rights_And_Community_Relations', 0.09640532732009888)","('Management_Of_Legal_And_Regulatory_Framework', 0.08270708471536636)","('NON-ESG', 0.484050452709198)","('NON-ESG', 0.09640532732009888)","('NON-ESG', 0.08270708471536636)"
Line 13,Overview Sustainability Talent Inclusion & Diversity Client Experience Financial Reporting & Data Overview 5 Overview Sustainability Talent Inclusion & Diversity Client Experience Financial Reporting & Data 360 Value Report 2022 We believe that transparency builds trust.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9728594422340393)","('Employee_Health_And_Safety', 0.0024685414973646402)","('Product_Quality_And_Safety', 0.0015603872016072273)","(['Talent Attraction & Retention'], 0.9728594422340393)","('NON-ESG', 0.0024685414973646402)","('NON-ESG', 0.0015603872016072273)"
Line 14,"To underscore our commitment to delivering and reporting on 360 value, we are publishing this first full 360 Value Report in tandem with our online 360 Value Reporting Experience.","('Business_Model_Resilience', 0.5745598077774048)","('Systemic_Risk_Management', 0.10182346403598785)","('Supply_Chain_Management', 0.059847213327884674)","(['Human Capital Development', 'Innovation Management'], 0.5745598077774048)","('NON-ESG', 0.10182346403598785)","('NON-ESG', 0.059847213327884674)"
Line 15,This approach will serve as our core annual reporting vehicle going forward.,"('Management_Of_Legal_And_Regulatory_Framework', 0.6324580907821655)","('Systemic_Risk_Management', 0.05782783403992653)","('Business_Model_Resilience', 0.050282351672649384)","([], 0.6324580907821655)","('NON-ESG', 0.05782783403992653)","('NON-ESG', 0.050282351672649384)"
Line 16,"Our reporting captures how we deliver unique value across six vital dimensions Sustainability, Talent, Inclusion & Diversity, Client, Experience, and Financialand offers a comprehensive view of our financial and environmental, social and governance (ESG) measures, and our goals, progress and performance for each.","('Employee_Engagement_Inclusion_And_Diversity', 0.9601019024848938)","('Human_Rights_And_Community_Relations', 0.005304042249917984)","('Business_Model_Resilience', 0.0034078711178153753)","(['Talent Attraction & Retention'], 0.9601019024848938)","('NON-ESG', 0.005304042249917984)","('NON-ESG', 0.0034078711178153753)"
Line 17,We continue to build on our long-standing partnership with the United Nations Global Compact (UNGC) and our commitment to the UN Sustainable Development Goals.,"('Human_Rights_And_Community_Relations', 0.48897331953048706)","('Management_Of_Legal_And_Regulatory_Framework', 0.1403372436761856)","('Ecological_Impacts', 0.07428060472011566)","('NON-ESG', 0.48897331953048706)","('NON-ESG', 0.1403372436761856)","('NON-ESG', 0.07428060472011566)"
Line 18,"In addition, we report against three ESG reporting frameworksthe Sustainability Accounting Standards Board (SASB), the Task Force on Climate-Related Financial Disclosure (TCFD) and the World Economic Forum International Business Council (WEF IBC) metricswhile continuing to align with the Global Reporting Initiative (GRI) Standards, the Ten Principles of the UNGC and the Carbon Disclosure Project (CDP).","('Management_Of_Legal_And_Regulatory_Framework', 0.24916188418865204)","('Physical_Impacts_Of_Climate_Change', 0.23461945354938507)","('Business_Model_Resilience', 0.12986630201339722)","('NON-ESG', 0.24916188418865204)","('NON-ESG', 0.23461945354938507)","('NON-ESG', 0.12986630201339722)"
Line 19,"As reporting standards continue to evolve, we are well-positioned to report against standards issued by the International Sustainability Standards Board of the International Financial Reporting Standards Foundation.","('Management_Of_Legal_And_Regulatory_Framework', 0.6828956604003906)","('Product_Quality_And_Safety', 0.10667569190263748)","('Director_Removal', 0.01960240676999092)","([], 0.6828956604003906)","('NON-ESG', 0.10667569190263748)","('NON-ESG', 0.01960240676999092)"
Line 20,"Our approach to 360 value reporting Overview Client To measure 360 value, we have developed the 360 Value Meter, a framework across six dimensions: Financial, Experience, Sustainability, Talent, Inclusion & Diversity and Client (Accenture's Custom dimension is referred to as Client).360 Value Report 2022 6 Path to net-zero Move to zero waste Ethics & complianceSupplier diversity Skills to SucceedUNGC Business Ambition for 1.5 PledgeNet-zero emissions by the end of 2025 Focus first on actual reductions across our Scope 1, 2 and 3 emissions: Achieved 97% renewable electricity toward our goal of 100% by the end of 2023.","('Employee_Engagement_Inclusion_And_Diversity', 0.963983416557312)","('Employee_Health_And_Safety', 0.0029998854734003544)","('Business_Model_Resilience', 0.002913474338129163)","(['Talent Attraction & Retention'], 0.963983416557312)","('NON-ESG', 0.0029998854734003544)","('NON-ESG', 0.002913474338129163)"
Line 21,"Our approach to 360 value reporting Overview Client To measure 360 value, we have developed the 360 Value Meter, a framework across six dimensions: Financial, Experience, Sustainability, Talent, Inclusion & Diversity and Client (Accenture's Custom dimension is referred to as Client).360 Value Report 2022 6 Path to net-zero Move to zero waste Ethics & complianceSupplier diversity Skills to SucceedUNGC Business Ambition for 1.5 PledgeNet-zero emissions by the end of 2025 Focus first on actual reductions across our Scope 1, 2 and 3 emissions: Achieved 97% renewable electricity toward our goal of 100% by the end of 2023.","('Energy_Management', 0.7075327038764954)","('GHG_Emissions', 0.14115381240844727)","('Air_Quality', 0.04168061167001724)","(['Operational Eco-Efficiency'], 0.7075327038764954)","('NON-ESG', 0.14115381240844727)","('NON-ESG', 0.04168061167001724)"
Line 22,68% of our key suppliers* disclosed targets and 75% disclosed actions toward our requirement that 90% of our key suppliers disclose their environmental targets and actions to reduce emissions by the end of 2025.,"('Supply_Chain_Management', 0.8328705430030823)","('GHG_Emissions', 0.0399891622364521)","('Product_Design_And_Lifecycle_Management', 0.013947030529379845)","([], 0.8328705430030823)","('NON-ESG', 0.0399891622364521)","('NON-ESG', 0.013947030529379845)"
Line 23,Invested in nature-based carbon removals expected to remove an estimated 13 million+ metric tons of carbon over the next 20 years to address remaining emissions.,"('GHG_Emissions', 0.8742753267288208)","('Air_Quality', 0.02037608064711094)","('Energy_Management', 0.019282083958387375)","(['Operational Eco-Efficiency'], 0.8742753267288208)","('NON-ESG', 0.02037608064711094)","('NON-ESG', 0.019282083958387375)"
Line 24,"In alignment with the Paris Climate Agreement, we joined other leading companies and pledged to do our part to keep global warming below 1.5 Celsius .","('Physical_Impacts_Of_Climate_Change', 0.841344952583313)","('GHG_Emissions', 0.047440361231565475)","('Business_Model_Resilience', 0.026434993371367455)","(['Climate Strategy'], 0.841344952583313)","('NON-ESG', 0.047440361231565475)","('NON-ESG', 0.026434993371367455)"
Line 25,"Meet our science- based target by the end of 2025 Achieved 68% reduction in total emissions from our 2016 baseline , surpassing our 2025 target to reduce absolute greenhouse gas (GHG) emissions by 11%.","('GHG_Emissions', 0.9695029854774475)","('Ecological_Impacts', 0.003650279715657234)","('Air_Quality', 0.0031997687183320522)","(['Operational Eco-Efficiency'], 0.9695029854774475)","('NON-ESG', 0.003650279715657234)","('NON-ESG', 0.0031997687183320522)"
Line 26,"Scope 1 and 2 GHG emissions reduced by 91% , surpassing our goal of a 65% absolute reduction against our 2016 baseline.","('GHG_Emissions', 0.9667865633964539)","('Air_Quality', 0.004714523442089558)","('Ecological_Impacts', 0.0029823200311511755)","(['Operational Eco-Efficiency'], 0.9667865633964539)","('NON-ESG', 0.004714523442089558)","('NON-ESG', 0.0029823200311511755)"
Line 27,"Total emissions per unit of revenue reduced by 82% , surpassing our goal of reducing Scope 1, 2 and 3 emissions per unit of revenue intensity by 40% against our 2016 baseline.99% of our electronic waste from computers and workstations was reused or recycled toward our goal to reuse or recycle 100% of our e-waste, as well as all our office furniture, by the end of 2025.","('Waste_And_Hazardous_Materials_Management', 0.9813738465309143)","('Water_And_Wastewater_Management', 0.0018052093219012022)","('Data_Security', 0.0015033816453069448)","([], 0.9813738465309143)","('NON-ESG', 0.0018052093219012022)","('NON-ESG', 0.0015033816453069448)"
Line 28,"98% of our people completed Ethics & Compliance training , achieving our annual goal to maintain 90%+ completion rates.217 graduates of our Diverse Supplier Development Program toward our goal of 250 graduates by end of fiscal 2023.","('Business_Ethics', 0.7544350028038025)","('Product_Quality_And_Safety', 0.058397699147462845)","('Management_Of_Legal_And_Regulatory_Framework', 0.027822894975543022)","([], 0.7544350028038025)","('NON-ESG', 0.058397699147462845)","('NON-ESG', 0.027822894975543022)"
Line 29,"1.6 million+ people worldwide equipped with the skills to make substantive improvements to their lives , for a total of 7.5 million+ since 2009.","('Access_And_Affordability', 0.5781283378601074)","('Human_Rights_And_Community_Relations', 0.09793936461210251)","('Employee_Health_And_Safety', 0.07605352997779846)","([], 0.5781283378601074)","('NON-ESG', 0.09793936461210251)","('NON-ESG', 0.07605352997779846)"
Line 30,* Key suppliers are defined as vendors that represent a significant portion of our 2019 Scope 3 emissions.,"('GHG_Emissions', 0.6697481870651245)","('Supply_Chain_Management', 0.11188484728336334)","('Management_Of_Legal_And_Regulatory_Framework', 0.025786370038986206)","(['Operational Eco-Efficiency'], 0.6697481870651245)","('NON-ESG', 0.11188484728336334)","('NON-ESG', 0.025786370038986206)"
Line 31,"Our goals & progress Overview Sustainability Talent Inclusion & Diversity Client Experience Financial Reporting & Data360 Value Report 2022 7 Increase our race and ethnicity representation by 2025 * United States : African American and Black colleagues represent 12.1% of our workforce, achieving our goal to increase African American and Black colleagues from 9% to 12%, ahead of schedule.","('Employee_Engagement_Inclusion_And_Diversity', 0.9755714535713196)","('Employee_Health_And_Safety', 0.001819886383600533)","('Business_Model_Resilience', 0.0015369650209322572)","(['Talent Attraction & Retention'], 0.9755714535713196)","('NON-ESG', 0.001819886383600533)","('NON-ESG', 0.0015369650209322572)"
Line 32,"African American and Black colleagues represent 4.2% of our managing directors, approaching our goal to increase managing directors from 2.8% to 4.4%.","('Employee_Engagement_Inclusion_And_Diversity', 0.9560152888298035)","('Director_Removal', 0.004101667553186417)","('Business_Model_Resilience', 0.003071289276704192)","(['Talent Attraction & Retention'], 0.9560152888298035)","('NON-ESG', 0.004101667553186417)","('NON-ESG', 0.003071289276704192)"
Line 33,"Hispanic American and Latinx colleagues represent11.1% of our workforce and 4.5% of our managing directors, on the path to our goal to increase Hispanic American and Latinx colleagues from 9.5% to 13% and managing directors from 3.5% to 4.7%.","('Employee_Engagement_Inclusion_And_Diversity', 0.962754487991333)","('Business_Model_Resilience', 0.0031510128173977137)","('Director_Removal', 0.0026096892543137074)","(['Talent Attraction & Retention'], 0.962754487991333)","('NON-ESG', 0.0031510128173977137)","('NON-ESG', 0.0026096892543137074)"
Line 34,* Data in goal statements is reflective of announcement datefor the U.,"('Management_Of_Legal_And_Regulatory_Framework', 0.21235144138336182)","('Business_Model_Resilience', 0.18608935177326202)","('Director_Removal', 0.09146582335233688)","('NON-ESG', 0.21235144138336182)","('NON-ESG', 0.18608935177326202)","('NON-ESG', 0.09146582335233688)"
Line 35,"S., September 1, 2020, and for the U.","('Management_Of_Legal_And_Regulatory_Framework', 0.6191144585609436)","('Director_Removal', 0.03602130338549614)","('Human_Rights_And_Community_Relations', 0.0327756330370903)","([], 0.6191144585609436)","('NON-ESG', 0.03602130338549614)","('NON-ESG', 0.0327756330370903)"
Line 36,"K. and South Africa, October 1, 2020.","('Management_Of_Legal_And_Regulatory_Framework', 0.24742364883422852)","('Competitive_Behavior', 0.13019728660583496)","('Business_Model_Resilience', 0.09571404755115509)","('NON-ESG', 0.24742364883422852)","('NON-ESG', 0.13019728660583496)","('NON-ESG', 0.09571404755115509)"
Line 37,"Progress data is as of December 1, 2022.","('Management_Of_Legal_And_Regulatory_Framework', 0.4067923128604889)","('Business_Model_Resilience', 0.10039446502923965)","('Systemic_Risk_Management', 0.058460038155317307)","('NON-ESG', 0.4067923128604889)","('NON-ESG', 0.10039446502923965)","('NON-ESG', 0.058460038155317307)"
Line 38,It includes our people who have self-identified their race and ethnicity through our internal channels.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9636791348457336)","('Customer_Privacy', 0.004022738430649042)","('Human_Rights_And_Community_Relations', 0.0033684272784739733)","(['Talent Attraction & Retention'], 0.9636791348457336)","('NON-ESG', 0.004022738430649042)","('NON-ESG', 0.0033684272784739733)"
Line 39,** Black includes Black/Black British colleagues who have self-identified as being of African and Caribbean heritage or with dual heritage of White and Black African or White and Black Caribbean.,"('Employee_Engagement_Inclusion_And_Diversity', 0.962556779384613)","('Customer_Privacy', 0.0028790151700377464)","('Business_Model_Resilience', 0.0028004865162074566)","(['Talent Attraction & Retention'], 0.962556779384613)","('NON-ESG', 0.0028790151700377464)","('NON-ESG', 0.0028004865162074566)"
Line 40,"***Coloured is a multiracial ethnic group native to Southern Africa who have ancestry from more than one of the various populations inhabiting the region, including Khoisan, Bantu, Afrikaner, Whites, Austronesian, East Asian or South Asian.","('Employee_Engagement_Inclusion_And_Diversity', 0.964590311050415)","('Human_Rights_And_Community_Relations', 0.0031810859218239784)","('Business_Model_Resilience', 0.002634369768202305)","(['Talent Attraction & Retention'], 0.964590311050415)","('NON-ESG', 0.0031810859218239784)","('NON-ESG', 0.002634369768202305)"
Line 41,"United Kingdom : Black** colleagues represent 5.1% of our workforce and 12 of our managing directors, on the path to our goal to increase Black colleagues from 4% to 7% and more than double the number of our Black managing directors to 16 or more.","('Employee_Engagement_Inclusion_And_Diversity', 0.7176766991615295)","('Director_Removal', 0.09115618467330933)","('Business_Model_Resilience', 0.01800667867064476)","(['Talent Attraction & Retention'], 0.7176766991615295)","('NON-ESG', 0.09115618467330933)","('NON-ESG', 0.01800667867064476)"
Line 42,South Africa : African Black colleagues represent 44.4% of our workforce.,"('Employee_Engagement_Inclusion_And_Diversity', 0.958810031414032)","('Labor_Practices', 0.003981250803917646)","('Employee_Health_And_Safety', 0.0026286605279892683)","(['Talent Attraction & Retention'], 0.958810031414032)","('NON-ESG', 0.003981250803917646)","('NON-ESG', 0.0026286605279892683)"
Line 43,We continue our journey to increase African Black colleagues from 45% to 68%.,"('Employee_Engagement_Inclusion_And_Diversity', 0.9619317054748535)","('Human_Rights_And_Community_Relations', 0.003991954028606415)","('Labor_Practices', 0.002433284418657422)","(['Talent Attraction & Retention'], 0.9619317054748535)","('NON-ESG', 0.003991954028606415)","('NON-ESG', 0.002433284418657422)"
Line 44,"Coloured*** colleagues represent 9.8% of our workforce, on our path to increase Coloured colleagues from 6% to 10%.","('Employee_Engagement_Inclusion_And_Diversity', 0.9349555373191833)","('Customer_Privacy', 0.005581197328865528)","('Director_Removal', 0.0054176547564566135)","(['Talent Attraction & Retention'], 0.9349555373191833)","('NON-ESG', 0.005581197328865528)","('NON-ESG', 0.0054176547564566135)"
Line 45,"African Black, Coloured and Indian managing directors represent 55.5% of our managing directors, on the path to increasing African Black, Coloured and Indian managing directors from 39% to 70% with a focus on African Black and Coloured representation.","('Employee_Engagement_Inclusion_And_Diversity', 0.9478909969329834)","('Director_Removal', 0.005730243865400553)","('Employee_Health_And_Safety', 0.003626050893217325)","(['Talent Attraction & Retention'], 0.9478909969329834)","('NON-ESG', 0.005730243865400553)","('NON-ESG', 0.003626050893217325)"
Line 46,"Our goals & progress Gender equality Race and ethnicity Women now represent 47% of our workforce , closing the gap toward our goal to achieve gender parityfor those whose gender is binaryby 2025.","('Employee_Engagement_Inclusion_And_Diversity', 0.9724845290184021)","('Labor_Practices', 0.0026067709550261497)","('Employee_Health_And_Safety', 0.0019467708189040422)","(['Talent Attraction & Retention'], 0.9724845290184021)","('NON-ESG', 0.0026067709550261497)","('NON-ESG', 0.0019467708189040422)"
Line 47,"29% of our managing directors are women , approaching our goal to grow the percentage of women managing directors to 30% by 2025.","('Director_Removal', 0.6488391757011414)","('Employee_Engagement_Inclusion_And_Diversity', 0.07846550643444061)","('Business_Model_Resilience', 0.041136234998703)","([], 0.6488391757011414)","('NON-ESG', 0.07846550643444061)","('NON-ESG', 0.041136234998703)"
Line 48,"Overview Sustainability Talent Inclusion & Diversity Client Experience Financial Reporting & DataSustainability360 Value Report 2022 9 In this dimensionSustainability Environment Ethics & governance Human rights Supply chain Sustainability Services and partnerships Community impactWe believe every business must be a sustainable business, as customers, employees, partners, regulators and communities demand more progress and greater transparency.","('Business_Ethics', 0.5385838150978088)","('Human_Rights_And_Community_Relations', 0.14298830926418304)","('Management_Of_Legal_And_Regulatory_Framework', 0.047785986214876175)","([], 0.5385838150978088)","('NON-ESG', 0.14298830926418304)","('NON-ESG', 0.047785986214876175)"
Line 49,"In addition to advancing our own net-zero emissions and other environmental goals, we help our clients embed sustainability across their businesses, and innovate with our people and partners to support communities in crisis, including providing aid and opportunities to refugees.","('Human_Rights_And_Community_Relations', 0.813777506351471)","('Access_And_Affordability', 0.04027382656931877)","('Critical_Incident_Risk_Management', 0.01947055198252201)","(['Environmental Policy & Management Systems'], 0.813777506351471)","('NON-ESG', 0.04027382656931877)","('NON-ESG', 0.01947055198252201)"
Line 50,"FY2022 Highlights 97% renewable electricity in our locations Our total carbon emissions decreased by 68 % from our baseline 99% of our e-waste relating to computers and workstations was reused or recycled 98% of our people completed Ethics & Compliance training 1.6M+ people worldwide equipped with the skills to make substantive improvements to their lives Overview Sustainability Talent Inclusion & Diversity Client Experience Financial Reporting & Data360 Value Report 2022 10 Environment Accenture is committed to environmental sustainability in how we operate our business, and we hold ourselves accountable to clear and measurable objectives.","('Employee_Engagement_Inclusion_And_Diversity', 0.8095243573188782)","('Employee_Health_And_Safety', 0.03908299654722214)","('Human_Rights_And_Community_Relations', 0.022004490718245506)","(['Talent Attraction & Retention'], 0.8095243573188782)","('NON-ESG', 0.03908299654722214)","('NON-ESG', 0.022004490718245506)"
Line 51,"FY2022 Highlights 97% renewable electricity in our locations Our total carbon emissions decreased by 68 % from our baseline 99% of our e-waste relating to computers and workstations was reused or recycled 98% of our people completed Ethics & Compliance training 1.6M+ people worldwide equipped with the skills to make substantive improvements to their lives Overview Sustainability Talent Inclusion & Diversity Client Experience Financial Reporting & Data360 Value Report 2022 10 Environment Accenture is committed to environmental sustainability in how we operate our business, and we hold ourselves accountable to clear and measurable objectives.","('Business_Model_Resilience', 0.3704364597797394)","('Product_Design_And_Lifecycle_Management', 0.1114186942577362)","('Supply_Chain_Management', 0.09490790218114853)","('NON-ESG', 0.3704364597797394)","('NON-ESG', 0.1114186942577362)","('NON-ESG', 0.09490790218114853)"
Line 52,"Our ambitious environmental goals address climate, waste and water.","('Water_And_Wastewater_Management', 0.602112352848053)","('Ecological_Impacts', 0.11843536049127579)","('GHG_Emissions', 0.09296304732561111)","([], 0.602112352848053)","('NON-ESG', 0.11843536049127579)","('NON-ESG', 0.09296304732561111)"
Line 53,"Since beginning our environmental journey in 2007, we have continually set challenging goals in alignment with climate science, but we cannot do it alone.","('Physical_Impacts_Of_Climate_Change', 0.8473247289657593)","('Business_Model_Resilience', 0.03949084132909775)","('GHG_Emissions', 0.03388359025120735)","(['Climate Strategy'], 0.8473247289657593)","('NON-ESG', 0.03949084132909775)","('NON-ESG', 0.03388359025120735)"
Line 54,"We are dedicated to enabling global cooperation among our people, our clients, our suppliers and our partners to achieve a low-carbon future.","('Supply_Chain_Management', 0.9009078741073608)","('Product_Design_And_Lifecycle_Management', 0.010957681573927402)","('GHG_Emissions', 0.00802566111087799)","([], 0.9009078741073608)","('NON-ESG', 0.010957681573927402)","('NON-ESG', 0.00802566111087799)"
Line 55,"Together, we can help to transform our global economy into a more sustainable marketplace.","('Business_Model_Resilience', 0.529466450214386)","('Systemic_Risk_Management', 0.09334021806716919)","('Competitive_Behavior', 0.07600133866071701)","(['Human Capital Development', 'Innovation Management'], 0.529466450214386)","('NON-ESG', 0.09334021806716919)","('NON-ESG', 0.07600133866071701)"
Line 56,Our external commitments Our commitments to the leading standard-setting bodies on climate issues provide external validation for our carbon targets and guide the continuing evolution of our environmental commitments to reflect the latest climate science.,"('Physical_Impacts_Of_Climate_Change', 0.923236608505249)","('Business_Model_Resilience', 0.020786313340067863)","('GHG_Emissions', 0.011334105394780636)","(['Climate Strategy'], 0.923236608505249)","('NON-ESG', 0.020786313340067863)","('NON-ESG', 0.011334105394780636)"
Line 57,"Science-based target In 2018, we set a target approved by the Science Based Targets Initiative (SBTi), a collaboration among CDP , the United Nations Global Compact (UNGC), World Resources Institute and the World Wide Fund for Nature.","('GHG_Emissions', 0.2901812493801117)","('Management_Of_Legal_And_Regulatory_Framework', 0.19714613258838654)","('Ecological_Impacts', 0.12125097215175629)","('NON-ESG', 0.2901812493801117)","('NON-ESG', 0.19714613258838654)","('NON-ESG', 0.12125097215175629)"
Line 58,Overview Sustainability Talent Inclusion & Diversity Client Experience Financial Reporting & Data Our goal is to reduce our absolute greenhouse gas emissions by 11%.,"('GHG_Emissions', 0.9512776732444763)","('Ecological_Impacts', 0.007548819296061993)","('Management_Of_Legal_And_Regulatory_Framework', 0.0036008611787110567)","(['Operational Eco-Efficiency'], 0.9512776732444763)","('NON-ESG', 0.007548819296061993)","('NON-ESG', 0.0036008611787110567)"
