,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 12,"Danahers Life Sciences companies joined the Bespoke Gene Therapy Consortium (BGTC) in May 2022 to help expedite the development of breakthrough gene therapies for rare disorders, and IDTs award-winning rhAmpSeq CRISPR Analysis System speeds up the lifesaving genome editing research that powers the future of medicine.","('Ecological_Impacts', 0.21665222942829132)","('Access_And_Affordability', 0.1563689112663269)","('Customer_Welfare', 0.08652956783771515)","('NON-ESG', 0.21665222942829132)","('NON-ESG', 0.1563689112663269)","('NON-ESG', 0.08652956783771515)"
Line 13,"In Diagnostics, Leica Biosystems new BOND-PRIME Advanced Staining platform facilitates a fully automated and adaptable pathology lab workflow that delivers clear stains for definitive cancer diagnoses faster than ever before.","('Product_Quality_And_Safety', 0.1296430379152298)","('Employee_Health_And_Safety', 0.12488526105880737)","('Access_And_Affordability', 0.11961252242326736)","('NON-ESG', 0.1296430379152298)","('NON-ESG', 0.12488526105880737)","('NON-ESG', 0.11961252242326736)"
Line 14,"And in Environmental & Applied Solutions, Eskos Cape Pack package design software helps customers optimize the number of boxes per pallet and truckload, reducing storage and transportation needs and ultimately their environmental footprint.","('Product_Design_And_Lifecycle_Management', 0.8499869704246521)","('Energy_Management', 0.03652789816260338)","('Waste_And_Hazardous_Materials_Management', 0.017951419577002525)","([], 0.8499869704246521)","('NON-ESG', 0.03652789816260338)","('NON-ESG', 0.017951419577002525)"
Line 15,These are just a few examples that illustrate the world-shaping impact of Danaher innovationwere proud to share many more in the pages that follow.,"('Business_Model_Resilience', 0.4000184237957001)","('Product_Design_And_Lifecycle_Management', 0.17895463109016418)","('Supply_Chain_Management', 0.10799822956323624)","('NON-ESG', 0.4000184237957001)","('NON-ESG', 0.17895463109016418)","('NON-ESG', 0.10799822956323624)"
Line 16,"Building the Best Team At Danaher, our people are the lifeblood of our culture and our competitive advantage, as expressed in our Core Value The Best Team Wins.","('Competitive_Behavior', 0.787185549736023)","('Business_Model_Resilience', 0.02768678218126297)","('Employee_Engagement_Inclusion_And_Diversity', 0.027400406077504158)","([], 0.787185549736023)","('NON-ESG', 0.02768678218126297)","('NON-ESG', 0.027400406077504158)"
Line 17,"We know that the best team is a diverse and engaged one, and we are deeply committed to continued progress on our D+I journey.","('Employee_Engagement_Inclusion_And_Diversity', 0.8002282381057739)","('Human_Rights_And_Community_Relations', 0.03222695365548134)","('Business_Model_Resilience', 0.01948707364499569)","(['Talent Attraction & Retention'], 0.8002282381057739)","('NON-ESG', 0.03222695365548134)","('NON-ESG', 0.01948707364499569)"
Line 18,"Earlier this year, we adopted the Danaher DEI Policy which details our commitment to diversity and inclusion at all levels of the organization.","('Employee_Engagement_Inclusion_And_Diversity', 0.974190354347229)","('Employee_Health_And_Safety', 0.002315683988854289)","('Human_Rights_And_Community_Relations', 0.002072446746751666)","(['Talent Attraction & Retention'], 0.974190354347229)","('NON-ESG', 0.002315683988854289)","('NON-ESG', 0.002072446746751666)"
Line 19,"At Danaher we believe that what is measured is what moves, and we track a number of associate metrics and demographics to measure the effectiveness of our D+I program and progress toward our representation goals.","('Employee_Engagement_Inclusion_And_Diversity', 0.5251403450965881)","('Competitive_Behavior', 0.11124098300933838)","('Management_Of_Legal_And_Regulatory_Framework', 0.058402255177497864)","(['Talent Attraction & Retention'], 0.5251403450965881)","('NON-ESG', 0.11124098300933838)","('NON-ESG', 0.058402255177497864)"
Line 20,"In 2021, over 40% of our nearly 20,000 global new hires were women and nearly 75% of our U.","('Employee_Engagement_Inclusion_And_Diversity', 0.5715461373329163)","('Labor_Practices', 0.14449335634708405)","('Director_Removal', 0.0624510683119297)","(['Talent Attraction & Retention'], 0.5715461373329163)","('NON-ESG', 0.14449335634708405)","('NON-ESG', 0.0624510683119297)"
Line 21,"S. new hires were diverse (women and/or people of color), and we maintained pay equity across the board in the U.","('Employee_Engagement_Inclusion_And_Diversity', 0.963483452796936)","('Labor_Practices', 0.005574626848101616)","('Human_Rights_And_Community_Relations', 0.001953667961061001)","(['Talent Attraction & Retention'], 0.963483452796936)","('NON-ESG', 0.005574626848101616)","('NON-ESG', 0.001953667961061001)"
Line 22,S. while expanding the scope of this analysis to include short-term incentive compensation as well as base pay.,"('Labor_Practices', 0.9550428986549377)","('Management_Of_Legal_And_Regulatory_Framework', 0.006490139290690422)","('Director_Removal', 0.004314758349210024)","([], 0.9550428986549377)","('NON-ESG', 0.006490139290690422)","('NON-ESG', 0.004314758349210024)"
Line 23,"We strive not only to increase the diverse representation of our team, but also to create an environment where associates have a strong sense of belonging and can achieve professional and personal fulfillment.","('Employee_Engagement_Inclusion_And_Diversity', 0.9572810530662537)","('Human_Rights_And_Community_Relations', 0.004275317303836346)","('Business_Model_Resilience', 0.0034924419596791267)","(['Talent Attraction & Retention'], 0.9572810530662537)","('NON-ESG', 0.004275317303836346)","('NON-ESG', 0.0034924419596791267)"
Line 24,"The vibrancy of our inclusive culture is reflected in our growing roster of community-building Associate Resource Groups, whose membership more than tripled in 2021.","('Employee_Engagement_Inclusion_And_Diversity', 0.7900180220603943)","('Human_Rights_And_Community_Relations', 0.08060778677463531)","('Business_Model_Resilience', 0.014168977737426758)","(['Talent Attraction & Retention'], 0.7900180220603943)","('NON-ESG', 0.08060778677463531)","('NON-ESG', 0.014168977737426758)"
Line 25,"Our annual Associate Engagement Survey also demonstrates our progress on this front, and in 2021 we delivered another strong result in the Surveys Inclusion Index for the third year in a row.","('Employee_Engagement_Inclusion_And_Diversity', 0.8866865634918213)","('Human_Rights_And_Community_Relations', 0.01748262718319893)","('Business_Model_Resilience', 0.01168054435402155)","(['Talent Attraction & Retention'], 0.8866865634918213)","('NON-ESG', 0.01748262718319893)","('NON-ESG', 0.01168054435402155)"
Line 26,"Rainer BlairFrom Our CEO At Danaher, we view sustainability as a fundamental responsibility and a strategic priority that touches every aspect of our business.","('Business_Model_Resilience', 0.4293213486671448)","('Product_Design_And_Lifecycle_Management', 0.17854665219783783)","('Supply_Chain_Management', 0.07381553202867508)","('NON-ESG', 0.4293213486671448)","('NON-ESG', 0.17854665219783783)","('NON-ESG', 0.07381553202867508)"
Line 27,"GRI: 102-14, UN: SDG 3, 132022 Danaher Sustainability Report5 Protecting Our Environment As global stewards of the environment, we recognize an increasingly urgent need to take swift action to address climate change.","('Physical_Impacts_Of_Climate_Change', 0.9083783626556396)","('GHG_Emissions', 0.01612798497080803)","('Business_Model_Resilience', 0.014882578514516354)","(['Climate Strategy'], 0.9083783626556396)","('NON-ESG', 0.01612798497080803)","('NON-ESG', 0.014882578514516354)"
Line 28,"To that end, we are announcing a new 2032 goal to reduce our Scope 1 and 2 GHG emissions by 50.4% (on an absolute basis) compared to 2021 levels, which aligns to the prevailing climate science goal of limiting global warming to 1.5 degrees Celsius above pre-industrial levels.","('GHG_Emissions', 0.9673287272453308)","('Air_Quality', 0.0038576661609113216)","('Physical_Impacts_Of_Climate_Change', 0.003238887758925557)","(['Operational Eco-Efficiency'], 0.9673287272453308)","('NON-ESG', 0.0038576661609113216)","('NON-ESG', 0.003238887758925557)"
Line 29,"Our new goal builds upon our more than 29% reduction in Scope 1 and 2 GHG emissions (normalized to revenue) from 2019 to 2021, which substantially exceeded our original five-year reduction target of 15%.","('GHG_Emissions', 0.9667033553123474)","('Management_Of_Legal_And_Regulatory_Framework', 0.003257684875279665)","('Ecological_Impacts', 0.003200330538675189)","(['Operational Eco-Efficiency'], 0.9667033553123474)","('NON-ESG', 0.003257684875279665)","('NON-ESG', 0.003200330538675189)"
Line 30,"We expect that our powerful suite of DBS tools and processes, including the DBS Energy Management Toolkit, will be key drivers of future GHG reductions.","('GHG_Emissions', 0.958340048789978)","('Physical_Impacts_Of_Climate_Change', 0.0062350439839065075)","('Air_Quality', 0.0042627062648534775)","(['Operational Eco-Efficiency'], 0.958340048789978)","('NON-ESG', 0.0062350439839065075)","('NON-ESG', 0.0042627062648534775)"
Line 31,"Our commitment to continuous improvement compels us to take meaningful actions that benefit the greater good, and DBS continues to be a uniquely powerful system for supporting our environmental ambitions.","('Human_Rights_And_Community_Relations', 0.4698783755302429)","('Management_Of_Legal_And_Regulatory_Framework', 0.23589280247688293)","('Ecological_Impacts', 0.0354473739862442)","('NON-ESG', 0.4698783755302429)","('NON-ESG', 0.23589280247688293)","('NON-ESG', 0.0354473739862442)"
Line 32,"We are leveraging the power of DBS to develop and pilot a Water Stewardship Toolkit, which will help our facilities around the world identify, prioritize and implement measures to optimize water use.","('Water_And_Wastewater_Management', 0.9761655926704407)","('GHG_Emissions', 0.002659345045685768)","('Ecological_Impacts', 0.0020847723353654146)","([], 0.9761655926704407)","('NON-ESG', 0.002659345045685768)","('NON-ESG', 0.0020847723353654146)"
Line 33,"And were proud to support our customers in their sustainability endeavorsin the pages that follow, we share several examples of how our innovative technologies are also helping customers reduce their environmental impact.","('Product_Design_And_Lifecycle_Management', 0.8851099014282227)","('Business_Model_Resilience', 0.019681135192513466)","('Energy_Management', 0.015702657401561737)","([], 0.8851099014282227)","('NON-ESG', 0.019681135192513466)","('NON-ESG', 0.015702657401561737)"
Line 34,"In Closing Every day across Danaher, we work to positively impact the world around us in meaningful ways.","('Human_Rights_And_Community_Relations', 0.5401894450187683)","('Access_And_Affordability', 0.10534238815307617)","('Business_Model_Resilience', 0.06177816167473793)","([], 0.5401894450187683)","('NON-ESG', 0.10534238815307617)","('NON-ESG', 0.06177816167473793)"
Line 35,And we feel a strong sense of responsibility to exceed the expectations of our stakeholders across the many facets of sustainability.,"('Business_Model_Resilience', 0.33308646082878113)","('Human_Rights_And_Community_Relations', 0.17306219041347504)","('Supply_Chain_Management', 0.05871456861495972)","('NON-ESG', 0.33308646082878113)","('NON-ESG', 0.17306219041347504)","('NON-ESG', 0.05871456861495972)"
Line 36,"Within this challenge we see tremendous opportunity to help our associates, customers, and shareholders Realize Lifes Potential.","('Business_Model_Resilience', 0.4724240005016327)","('Product_Design_And_Lifecycle_Management', 0.07362782210111618)","('Systemic_Risk_Management', 0.0424700565636158)","('NON-ESG', 0.4724240005016327)","('NON-ESG', 0.07362782210111618)","('NON-ESG', 0.0424700565636158)"
Line 37,"We know that when we bring together the scope and scale of our innovations, the passion and dedication of our teams, and our deeply ingrained commitment to continuous improvement, the potential for long-term positive impact is limitless.","('Business_Model_Resilience', 0.5443630814552307)","('Product_Design_And_Lifecycle_Management', 0.10387276858091354)","('Human_Rights_And_Community_Relations', 0.03993123024702072)","(['Human Capital Development', 'Innovation Management'], 0.5443630814552307)","('NON-ESG', 0.10387276858091354)","('NON-ESG', 0.03993123024702072)"
Line 38,Thank you for your partnership as we build a sustainable future together.,"('Product_Design_And_Lifecycle_Management', 0.19988369941711426)","('Business_Model_Resilience', 0.17394162714481354)","('Human_Rights_And_Community_Relations', 0.12912091612815857)","('NON-ESG', 0.19988369941711426)","('NON-ESG', 0.17394162714481354)","('NON-ESG', 0.12912091612815857)"
Line 39,Rainer M.,"('Management_Of_Legal_And_Regulatory_Framework', 0.1470784842967987)","('Business_Ethics', 0.08750507235527039)","('Competitive_Behavior', 0.07332735508680344)","('NON-ESG', 0.1470784842967987)","('NON-ESG', 0.08750507235527039)","('NON-ESG', 0.07332735508680344)"
Line 40,"Blair President and Chief Executive Officer We are announcing a new 2032 target to reduce our Scope 1 & 2 GHG emissions by 50.4% Sunrise at Badi Lake, India by Dhruval Patel, Leica Biosystems associateI am pleased to reaffirm Danahers support of the Ten Principles of the UN Global Compact.","('GHG_Emissions', 0.9681795835494995)","('Air_Quality', 0.003921865951269865)","('Ecological_Impacts', 0.003345763310790062)","(['Operational Eco-Efficiency'], 0.9681795835494995)","('NON-ESG', 0.003921865951269865)","('NON-ESG', 0.003345763310790062)"
Line 41,"We are committed to aligning our strategy, culture and operations with the initiatives principles in the areas of human rights, labor, environment and anti-corruption.","('Human_Rights_And_Community_Relations', 0.8961032629013062)","('Labor_Practices', 0.032876577228307724)","('Business_Ethics', 0.007324268575757742)","([], 0.8961032629013062)","('NON-ESG', 0.032876577228307724)","('NON-ESG', 0.007324268575757742)"
Line 42,This report serves as our UN Global Compact Communication of Progress and we are proud to continue supporting this important endeavor.,"('Human_Rights_And_Community_Relations', 0.49637144804000854)","('Management_Of_Legal_And_Regulatory_Framework', 0.24885806441307068)","('Access_And_Affordability', 0.031108815222978592)","('NON-ESG', 0.49637144804000854)","('NON-ESG', 0.24885806441307068)","('NON-ESG', 0.031108815222978592)"
Line 43,Rainer M.,"('Management_Of_Legal_And_Regulatory_Framework', 0.1470784842967987)","('Business_Ethics', 0.08750507235527039)","('Competitive_Behavior', 0.07332735508680344)","('NON-ESG', 0.1470784842967987)","('NON-ESG', 0.08750507235527039)","('NON-ESG', 0.07332735508680344)"
Line 44,"Blair President and Chief Executive OfficerUNITED NATIONS GLOBAL COMPACT STATEMENT OF CONTINUED SUPPORT BY OUR PRESIDENT AND CEO GRI: 102-12, 102-132022 Danaher Sustainability Report6 Danaher at a Glance 2021 Highlights 7 Our Story 8 How We Work 9Our Businesses 10 Sustainability at Danaher 14Clear and Quiet in Yantai, China by Li Qing, Leica Microsystems associateThis section provides a brief introduction to Danaherour history, how we work, and our businesses.2022 Danaher Sustainability Report7 Danaher is a global science and technology innovator committed to helping customers solve complex challenges and improving quality of life around the world.","('Business_Model_Resilience', 0.2964666783809662)","('Product_Design_And_Lifecycle_Management', 0.1919289231300354)","('Supply_Chain_Management', 0.10010126978158951)","('NON-ESG', 0.2964666783809662)","('NON-ESG', 0.1919289231300354)","('NON-ESG', 0.10010126978158951)"
Line 45,"Blair President and Chief Executive OfficerUNITED NATIONS GLOBAL COMPACT STATEMENT OF CONTINUED SUPPORT BY OUR PRESIDENT AND CEO GRI: 102-12, 102-132022 Danaher Sustainability Report6 Danaher at a Glance 2021 Highlights 7 Our Story 8 How We Work 9Our Businesses 10 Sustainability at Danaher 14Clear and Quiet in Yantai, China by Li Qing, Leica Microsystems associateThis section provides a brief introduction to Danaherour history, how we work, and our businesses.2022 Danaher Sustainability Report7 Danaher is a global science and technology innovator committed to helping customers solve complex challenges and improving quality of life around the world.","('Product_Design_And_Lifecycle_Management', 0.48061102628707886)","('Business_Model_Resilience', 0.16119791567325592)","('Supply_Chain_Management', 0.10152941942214966)","('NON-ESG', 0.48061102628707886)","('NON-ESG', 0.16119791567325592)","('NON-ESG', 0.10152941942214966)"
Line 46,"East Peak, Mount Tamalpais, California by Jesse Wang, Cepheid associate2021 Highlights We advance meaningful innovation in some of todays most dynamic, fast-growing industries.","('Business_Model_Resilience', 0.30606701970100403)","('Supply_Chain_Management', 0.16129113733768463)","('Product_Design_And_Lifecycle_Management', 0.12496760487556458)","('NON-ESG', 0.30606701970100403)","('NON-ESG', 0.16129113733768463)","('NON-ESG', 0.12496760487556458)"
Line 47,"Our groundbreaking global businesses transform the fields of life sciences, diagnostics, water quality and product identification.","('Water_And_Wastewater_Management', 0.8994747996330261)","('Waste_And_Hazardous_Materials_Management', 0.024152293801307678)","('Supply_Chain_Management', 0.007769942283630371)","([], 0.8994747996330261)","('NON-ESG', 0.024152293801307678)","('NON-ESG', 0.007769942283630371)"
Line 48,"$29.5BILLIONDANAHER 2021 REVENUE 80,000 20+ ASSOCIATES OPERATING COMPANIESLIFE SCIENCES DIAGNOSTICS ENVIRONMENTAL & APPLIED SOLUTIONS $4.7 $9.8 $15.0BILLION BILLION BILLIONDANAHER AT A GLANCE GRI: 102-6, 102-7, 201-1 SASB: RT-EE-000.B2022 Danaher Sustainability Report8 Our Story Danaher takes its name from a tributary of the South Fork Flathead River in western Montana.","('Ecological_Impacts', 0.5134639143943787)","('Water_And_Wastewater_Management', 0.0741644948720932)","('Product_Design_And_Lifecycle_Management', 0.04576403647661209)","([], 0.5134639143943787)","('NON-ESG', 0.0741644948720932)","('NON-ESG', 0.04576403647661209)"
Line 49,"In the early 1980s, this was the setting for the fishing trip where Steven and Mitchell Rales envisioned a new kind of manufacturing companyone dedicated to continuous improvement and customer satisfaction.","('Product_Design_And_Lifecycle_Management', 0.6981457471847534)","('Business_Model_Resilience', 0.06704025715589523)","('Customer_Welfare', 0.05734303221106529)","([], 0.6981457471847534)","('NON-ESG', 0.06704025715589523)","('NON-ESG', 0.05734303221106529)"
Line 50,"The root Dana is an ancient Celtic word meaning swift flowing, an apt descriptor for the nimble mindset and rapid flow of innovation that have defined Danaher for decades.","('Business_Model_Resilience', 0.2751140296459198)","('Competitive_Behavior', 0.15529224276542664)","('Systemic_Risk_Management', 0.09008657932281494)","('NON-ESG', 0.2751140296459198)","('NON-ESG', 0.15529224276542664)","('NON-ESG', 0.09008657932281494)"
Line 51,"Danaher was established in 1984 as a group of discrete, manufacturing businesses.","('Product_Design_And_Lifecycle_Management', 0.6213486790657043)","('Supply_Chain_Management', 0.12211359292268753)","('Customer_Welfare', 0.04245097562670708)","([], 0.6213486790657043)","('NON-ESG', 0.12211359292268753)","('NON-ESG', 0.04245097562670708)"
Line 52,"It soon became one of the first companies in North America to adopt kaizen, the Japanese business philosophy of continuous improvement.","('Business_Model_Resilience', 0.48539888858795166)","('Product_Design_And_Lifecycle_Management', 0.1266193389892578)","('Systemic_Risk_Management', 0.07258614897727966)","('NON-ESG', 0.48539888858795166)","('NON-ESG', 0.1266193389892578)","('NON-ESG', 0.07258614897727966)"
Line 53,"The practice led to the development of the Danaher Business System (DBS) and continues to guide our culture, at the heart of Danahers five Core Values.","('Business_Model_Resilience', 0.4682362675666809)","('Employee_Engagement_Inclusion_And_Diversity', 0.1145307719707489)","('Product_Design_And_Lifecycle_Management', 0.06766559183597565)","('NON-ESG', 0.4682362675666809)","('NON-ESG', 0.1145307719707489)","('NON-ESG', 0.06766559183597565)"
Line 54,"Starting in the mid-1990s, Danaher organized its businesses around strategic platforms with sustainable competitive advantages in sizeable global markets.","('Competitive_Behavior', 0.951070249080658)","('Business_Model_Resilience', 0.008031656965613365)","('Systemic_Risk_Management', 0.004674189258366823)","([], 0.951070249080658)","('NON-ESG', 0.008031656965613365)","('NON-ESG', 0.004674189258366823)"
Line 55,"Over the next decade Danaher established leadership positions in the sectors that define it today, beginning with water quality in 1998 and followed by product identification (2001), diagnostics (2004) and life sciences (2005).","('Water_And_Wastewater_Management', 0.9611532092094421)","('Waste_And_Hazardous_Materials_Management', 0.005428780801594257)","('Energy_Management', 0.003069845028221607)","([], 0.9611532092094421)","('NON-ESG', 0.005428780801594257)","('NON-ESG', 0.003069845028221607)"
Line 56,"Today, Danaher is a science and technology innovator committed to helping our customers solve complex challenges and improving quality of life around the world.","('Product_Design_And_Lifecycle_Management', 0.5078688263893127)","('Business_Model_Resilience', 0.16987691819667816)","('Supply_Chain_Management', 0.07709752023220062)","([], 0.5078688263893127)","('NON-ESG', 0.16987691819667816)","('NON-ESG', 0.07709752023220062)"
Line 57,"A global family of more than 20 operating companies, our groundbreaking businesses transform the fields of life sciences, diagnostics, water quality and product identification by:The root Dana is an ancient Celtic word meaning swift flowing.","('Water_And_Wastewater_Management', 0.9599469900131226)","('Waste_And_Hazardous_Materials_Management', 0.005964429117739201)","('Air_Quality', 0.002930731512606144)","([], 0.9599469900131226)","('NON-ESG', 0.005964429117739201)","('NON-ESG', 0.002930731512606144)"
Line 58,"Helping scientists around the world work at a molecular level to understand chronic disease and infection, develop and produce new therapies, and test new drugs Providing critical tools and software for clinicians to safeguard patient health, improve diagnostic confidence, and enhance patient care Ensuring the freshness and safety of food, pharmaceuticals and consumer goods Protecting our global water supply and promoting environmental stewardship Huka Falls, New Zealand by Mason Remington, Hach associateDANAHER AT A GLANCE GRI: 102-2, 102-6, 102-72022 Danaher Sustainability Report9How We Work Our Shared Purpose Our Shared PurposeHelping Realize Lifes Potentialis our inspiration for everything that we do.","('Employee_Health_And_Safety', 0.543834388256073)","('Water_And_Wastewater_Management', 0.1520417481660843)","('Product_Quality_And_Safety', 0.03474557772278786)","([], 0.543834388256073)","('NON-ESG', 0.1520417481660843)","('NON-ESG', 0.03474557772278786)"
Line 59,"Helping scientists around the world work at a molecular level to understand chronic disease and infection, develop and produce new therapies, and test new drugs Providing critical tools and software for clinicians to safeguard patient health, improve diagnostic confidence, and enhance patient care Ensuring the freshness and safety of food, pharmaceuticals and consumer goods Protecting our global water supply and promoting environmental stewardship Huka Falls, New Zealand by Mason Remington, Hach associateDANAHER AT A GLANCE GRI: 102-2, 102-6, 102-72022 Danaher Sustainability Report9How We Work Our Shared Purpose Our Shared PurposeHelping Realize Lifes Potentialis our inspiration for everything that we do.","('Business_Model_Resilience', 0.45428264141082764)","('Product_Design_And_Lifecycle_Management', 0.10650578886270523)","('Human_Rights_And_Community_Relations', 0.07323980331420898)","('NON-ESG', 0.45428264141082764)","('NON-ESG', 0.10650578886270523)","('NON-ESG', 0.07323980331420898)"
Line 60,"Our innovations solve complex customer problems, address emerging societal challenges, expand access to healthcare, and help ensure a cleaner, safer environment.","('Access_And_Affordability', 0.8383568525314331)","('Critical_Incident_Risk_Management', 0.021389884874224663)","('Employee_Health_And_Safety', 0.015197556465864182)","([], 0.8383568525314331)","('NON-ESG', 0.021389884874224663)","('NON-ESG', 0.015197556465864182)"
Line 61,The Danaher Business System The Danaher Business System (DBS) has been the foundation of our performance and culture since our companys earliest days.,"('Business_Model_Resilience', 0.7390978336334229)","('Systemic_Risk_Management', 0.056436482816934586)","('Supply_Chain_Management', 0.027893351390957832)","(['Human Capital Development', 'Innovation Management'], 0.7390978336334229)","('NON-ESG', 0.056436482816934586)","('NON-ESG', 0.027893351390957832)"
Line 62,"The worldand our portfolio of businesseshas changed meaningfully since then, and we continuously evolve our DBS tools and processes to best serve all our stakeholders.","('Business_Model_Resilience', 0.6707305908203125)","('Product_Design_And_Lifecycle_Management', 0.03707260638475418)","('Human_Rights_And_Community_Relations', 0.03405541926622391)","(['Human Capital Development', 'Innovation Management'], 0.6707305908203125)","('NON-ESG', 0.03707260638475418)","('NON-ESG', 0.03405541926622391)"
Line 63,"Inspired by our Core Values and guided by our Shared Purpose, DBS drives a continuous cycle of innovation and improvement.","('Business_Model_Resilience', 0.33113595843315125)","('Product_Design_And_Lifecycle_Management', 0.2574014663696289)","('Employee_Engagement_Inclusion_And_Diversity', 0.08269430696964264)","('NON-ESG', 0.33113595843315125)","('NON-ESG', 0.2574014663696289)","('NON-ESG', 0.08269430696964264)"
Line 64,"It helps us navigate our toughest challenges, deliver innovative products and solutions, grow our businesses and develop the very best teams.","('Product_Design_And_Lifecycle_Management', 0.8253129720687866)","('Supply_Chain_Management', 0.035797156393527985)","('Business_Model_Resilience', 0.03122476488351822)","([], 0.8253129720687866)","('NON-ESG', 0.035797156393527985)","('NON-ESG', 0.03122476488351822)"
