,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"a For more information, please visit www.pmi.com and www.pmiscience.comContents Overview 2022 highlights 04 PMIs Statement of Purpose 05 Message from our Chief Executive Officer 06 Our global footprint 08 Message from our Chief Financial Officer 10 Megatrends 12 Industry trends 14 Stakeholder engagement 18 Strategy Value creation 22 Transforming for good 24 Business Transformation Metrics 26 Anchoring sustainability at the core of our strategy 28 Our 2025 Roadmap 30 PMI Sustainability Index 31 Governance and management Board of Directors and Company Management 36 Message from our Chief Sustainability Officer 38 Sustainability governance and management 40 Risk management 46 Fundamentals Conduct R&D responsibly and transparently 166 Sustain product reliability 168 Nicotine science 170 Uphold business ethics and integrity 173 Respect human rights 176 Manage our supply chain sustainably 179 Safeguard privacy and protect data 184 Apply fair fiscal practices 185 OPERATIONAL IMPACT Foster an empowered and inclusive workplace 98 Improve the quality of life of people in our supply chain 118 Tackle climate change 134 Preserve nature 150 Reporting and performance About this report 188 Performance in ESG ratings, rankings, and indices 189 Performance metrics 190 Independent assurance report 202 Glossary of terms and acronyms 205 Forward-looking and cautionary statements 210 Notes 211 War in Ukraine 211 PRODUCT IMPACT Maximize the benefits of smoke-free products 52 Purposefully phase out cigarettes 70 Seek net positive impact in wellness and healthcare 74 Reduce post-consumer waste 78 About this report at a glance We are pleased to present PMIs Integrated Report 2022, which aims to provide an objective description of our business model, strategy, performance, and prospects in relation to our priority economic, environmental, social, and governance topics.","('Business_Model_Resilience', 0.8189693689346313)","('Systemic_Risk_Management', 0.037983488291502)","('Supply_Chain_Management', 0.013248736038804054)","(['Human Capital Development', 'Innovation Management'], 0.8189693689346313)","('NON-ESG', 0.037983488291502)","('NON-ESG', 0.013248736038804054)"
Line 12,"a For more information, please visit www.pmi.com and www.pmiscience.comContents Overview 2022 highlights 04 PMIs Statement of Purpose 05 Message from our Chief Executive Officer 06 Our global footprint 08 Message from our Chief Financial Officer 10 Megatrends 12 Industry trends 14 Stakeholder engagement 18 Strategy Value creation 22 Transforming for good 24 Business Transformation Metrics 26 Anchoring sustainability at the core of our strategy 28 Our 2025 Roadmap 30 PMI Sustainability Index 31 Governance and management Board of Directors and Company Management 36 Message from our Chief Sustainability Officer 38 Sustainability governance and management 40 Risk management 46 Fundamentals Conduct R&D responsibly and transparently 166 Sustain product reliability 168 Nicotine science 170 Uphold business ethics and integrity 173 Respect human rights 176 Manage our supply chain sustainably 179 Safeguard privacy and protect data 184 Apply fair fiscal practices 185 OPERATIONAL IMPACT Foster an empowered and inclusive workplace 98 Improve the quality of life of people in our supply chain 118 Tackle climate change 134 Preserve nature 150 Reporting and performance About this report 188 Performance in ESG ratings, rankings, and indices 189 Performance metrics 190 Independent assurance report 202 Glossary of terms and acronyms 205 Forward-looking and cautionary statements 210 Notes 211 War in Ukraine 211 PRODUCT IMPACT Maximize the benefits of smoke-free products 52 Purposefully phase out cigarettes 70 Seek net positive impact in wellness and healthcare 74 Reduce post-consumer waste 78 About this report at a glance We are pleased to present PMIs Integrated Report 2022, which aims to provide an objective description of our business model, strategy, performance, and prospects in relation to our priority economic, environmental, social, and governance topics.","('Business_Ethics', 0.9521545171737671)","('Management_Of_Legal_And_Regulatory_Framework', 0.004048353061079979)","('Human_Rights_And_Community_Relations', 0.003727270057424903)","(['Business Ethics'], 0.9521545171737671)","('NON-ESG', 0.004048353061079979)","('NON-ESG', 0.003727270057424903)"
Line 13,"a For more information, please visit www.pmi.com and www.pmiscience.comContents Overview 2022 highlights 04 PMIs Statement of Purpose 05 Message from our Chief Executive Officer 06 Our global footprint 08 Message from our Chief Financial Officer 10 Megatrends 12 Industry trends 14 Stakeholder engagement 18 Strategy Value creation 22 Transforming for good 24 Business Transformation Metrics 26 Anchoring sustainability at the core of our strategy 28 Our 2025 Roadmap 30 PMI Sustainability Index 31 Governance and management Board of Directors and Company Management 36 Message from our Chief Sustainability Officer 38 Sustainability governance and management 40 Risk management 46 Fundamentals Conduct R&D responsibly and transparently 166 Sustain product reliability 168 Nicotine science 170 Uphold business ethics and integrity 173 Respect human rights 176 Manage our supply chain sustainably 179 Safeguard privacy and protect data 184 Apply fair fiscal practices 185 OPERATIONAL IMPACT Foster an empowered and inclusive workplace 98 Improve the quality of life of people in our supply chain 118 Tackle climate change 134 Preserve nature 150 Reporting and performance About this report 188 Performance in ESG ratings, rankings, and indices 189 Performance metrics 190 Independent assurance report 202 Glossary of terms and acronyms 205 Forward-looking and cautionary statements 210 Notes 211 War in Ukraine 211 PRODUCT IMPACT Maximize the benefits of smoke-free products 52 Purposefully phase out cigarettes 70 Seek net positive impact in wellness and healthcare 74 Reduce post-consumer waste 78 About this report at a glance We are pleased to present PMIs Integrated Report 2022, which aims to provide an objective description of our business model, strategy, performance, and prospects in relation to our priority economic, environmental, social, and governance topics.","('Product_Design_And_Lifecycle_Management', 0.5443550944328308)","('Supply_Chain_Management', 0.19284281134605408)","('Business_Model_Resilience', 0.05774527043104172)","([], 0.5443550944328308)","('NON-ESG', 0.19284281134605408)","('NON-ESG', 0.05774527043104172)"
Line 14,"a For more information, please visit www.pmi.com and www.pmiscience.comContents Overview 2022 highlights 04 PMIs Statement of Purpose 05 Message from our Chief Executive Officer 06 Our global footprint 08 Message from our Chief Financial Officer 10 Megatrends 12 Industry trends 14 Stakeholder engagement 18 Strategy Value creation 22 Transforming for good 24 Business Transformation Metrics 26 Anchoring sustainability at the core of our strategy 28 Our 2025 Roadmap 30 PMI Sustainability Index 31 Governance and management Board of Directors and Company Management 36 Message from our Chief Sustainability Officer 38 Sustainability governance and management 40 Risk management 46 Fundamentals Conduct R&D responsibly and transparently 166 Sustain product reliability 168 Nicotine science 170 Uphold business ethics and integrity 173 Respect human rights 176 Manage our supply chain sustainably 179 Safeguard privacy and protect data 184 Apply fair fiscal practices 185 OPERATIONAL IMPACT Foster an empowered and inclusive workplace 98 Improve the quality of life of people in our supply chain 118 Tackle climate change 134 Preserve nature 150 Reporting and performance About this report 188 Performance in ESG ratings, rankings, and indices 189 Performance metrics 190 Independent assurance report 202 Glossary of terms and acronyms 205 Forward-looking and cautionary statements 210 Notes 211 War in Ukraine 211 PRODUCT IMPACT Maximize the benefits of smoke-free products 52 Purposefully phase out cigarettes 70 Seek net positive impact in wellness and healthcare 74 Reduce post-consumer waste 78 About this report at a glance We are pleased to present PMIs Integrated Report 2022, which aims to provide an objective description of our business model, strategy, performance, and prospects in relation to our priority economic, environmental, social, and governance topics.","('Waste_And_Hazardous_Materials_Management', 0.9665399789810181)","('Water_And_Wastewater_Management', 0.006296711042523384)","('Product_Design_And_Lifecycle_Management', 0.0023816502653062344)","([], 0.9665399789810181)","('NON-ESG', 0.006296711042523384)","('NON-ESG', 0.0023816502653062344)"
Line 15,Contents of this report are shaped by a formal sustainability materiality assessment conducted in 2021 (read more about it here ).,"('Business_Model_Resilience', 0.29669448733329773)","('Management_Of_Legal_And_Regulatory_Framework', 0.1414427012205124)","('Product_Design_And_Lifecycle_Management', 0.0705113336443901)","('NON-ESG', 0.29669448733329773)","('NON-ESG', 0.1414427012205124)","('NON-ESG', 0.0705113336443901)"
Line 16,"Unless otherwise indicated, the data contained herein cover our operations worldwide for the full calendar year 2022 or reflect the status as of December 31, 2022.","('Business_Model_Resilience', 0.5462646484375)","('Physical_Impacts_Of_Climate_Change', 0.04992521181702614)","('Employee_Engagement_Inclusion_And_Diversity', 0.038714874535799026)","(['Human Capital Development', 'Innovation Management'], 0.5462646484375)","('NON-ESG', 0.04992521181702614)","('NON-ESG', 0.038714874535799026)"
Line 17,"Where not specified, data comes from PMI financials, nonfinancials, or estimates.","('Systemic_Risk_Management', 0.4605081379413605)","('Management_Of_Legal_And_Regulatory_Framework', 0.16062237322330475)","('Business_Model_Resilience', 0.05314314737915993)","('NON-ESG', 0.4605081379413605)","('NON-ESG', 0.16062237322330475)","('NON-ESG', 0.05314314737915993)"
Line 18,"Unless explicitly stated, the data, information, and aspirations in this report do not incorporate PMIs Vectura Fertin Pharma business (consolidating the 2021 acquisitions of wellness and healthcare companies Fertin Pharma A/S, Vectura Group plc., and OtiTopic, Inc.), nor the late 2022 acquisition of Swedish Match AB.","('Business_Model_Resilience', 0.213090181350708)","('Competitive_Behavior', 0.17573323845863342)","('Systemic_Risk_Management', 0.11327754706144333)","('NON-ESG', 0.213090181350708)","('NON-ESG', 0.17573323845863342)","('NON-ESG', 0.11327754706144333)"
Line 19,"As we evolve and continue to integrate these business acquisitions, we will, where material and feasible, include them into our ESG reporting in future reporting periods.","('Business_Model_Resilience', 0.5392358303070068)","('Systemic_Risk_Management', 0.23999153077602386)","('Physical_Impacts_Of_Climate_Change', 0.027491342276334763)","(['Human Capital Development', 'Innovation Management'], 0.5392358303070068)","('NON-ESG', 0.23999153077602386)","('NON-ESG', 0.027491342276334763)"
Line 20,"This report is accompanied by a set of publications available for download on PMI.com or planned to be issued shortly after this report publication: Reporting indices mapping content of this report against the Universal Standards of the Global Reporting Initiative (GRI) and the Sustainability Accounting Standards Board (SASB) Performance data available in one place for download ESG Highlights summarizing the content of this report Country-level case studies and market stories shedding light on our work in various sustainability areas ESG KPI Protocol 2022 , providing details on calculation methods, definitions, and the scope of key sustainability performance indicators PMIs Task Force on Climate-related Financial Disclosures (TCFD) Report 2022 a Read more about this report here 2023 Philip Morris International, Inc.","('Management_Of_Legal_And_Regulatory_Framework', 0.4678807556629181)","('Systemic_Risk_Management', 0.13058419525623322)","('Business_Model_Resilience', 0.10551366209983826)","('NON-ESG', 0.4678807556629181)","('NON-ESG', 0.13058419525623322)","('NON-ESG', 0.10551366209983826)"
Line 21,"This report is accompanied by a set of publications available for download on PMI.com or planned to be issued shortly after this report publication: Reporting indices mapping content of this report against the Universal Standards of the Global Reporting Initiative (GRI) and the Sustainability Accounting Standards Board (SASB) Performance data available in one place for download ESG Highlights summarizing the content of this report Country-level case studies and market stories shedding light on our work in various sustainability areas ESG KPI Protocol 2022 , providing details on calculation methods, definitions, and the scope of key sustainability performance indicators PMIs Task Force on Climate-related Financial Disclosures (TCFD) Report 2022 a Read more about this report here 2023 Philip Morris International, Inc.","('Business_Model_Resilience', 0.4440527856349945)","('Systemic_Risk_Management', 0.13382279872894287)","('Physical_Impacts_Of_Climate_Change', 0.095973439514637)","('NON-ESG', 0.4440527856349945)","('NON-ESG', 0.13382279872894287)","('NON-ESG', 0.095973439514637)"
Line 22,All rights reserved.,"('Customer_Privacy', 0.18397872149944305)","('Human_Rights_And_Community_Relations', 0.07860073447227478)","('Waste_And_Hazardous_Materials_Management', 0.07202215492725372)","('NON-ESG', 0.18397872149944305)","('NON-ESG', 0.07860073447227478)","('NON-ESG', 0.07202215492725372)"
Line 23,"Philip Morris International Integrated Report 202202 03 Overview Strategy Operational impact Product impact Governance Fundamentals Reporting and performance Overview Strategy Operational impact Product impact Governance Fundamentals Reporting and performance Philip Morris International Integrated Report 2022 02 032022 highlights 24.9 m Estimated total adult users of PMIs smoke-free products (2021: 21.7 m)1 USD 10.7 bn Cumulative investment behind smoke-free products since 2008 (2021: USD 9.2 bn)4 86% Recycling rate of IQOS devices returned to our centralized recycling hubs (weighted-average percentage of each device that is recycled) (2021: 86%)6 40.7% Of management positions held by women, exceeding our 2022 target of 40% (2021: 39.7%) 55% Proportion of tobacco purchased at no risk of net deforestation of managed natural forest and no conversion of natural ecosystems (2021: 37%)32.1% Of net revenues derived from smoke-free products (2021: 29.5%)2 91% Of total shipment volume covered by youth access prevention programs in indirect retail channels (2021: 91%)5 68% Of shipment volume covered by markets with anti-littering programs in place for combustible cigarettes73 Markets where PMI smoke-free products are available for sale, of which 42% in low- and middle-income countries (2021: 71, 42%)3 USD 0.3 bn Annual net revenue from wellness and healthcare products (2021: USD 0.1 bn) 8.5% Of shipment volume covered by markets with smoke-free consumables take-back programs7 7 Human rights impact assessments conducted since 2018 in highest-risk countries (2021: 5) Triple A Score from CDP for climate, forest, and water security for the third consecutive yearENVIRONMENT ENVIRONMENT SOCIAL SOCIAL PRODUCT IMPACT OPERATIONAL IMPACT 1 Figures pertain to total IQOS users.","('Product_Design_And_Lifecycle_Management', 0.9199799299240112)","('Product_Quality_And_Safety', 0.018368372693657875)","('Selling_Practices_And_Product_Labeling', 0.012874354608356953)","([], 0.9199799299240112)","('NON-ESG', 0.018368372693657875)","('NON-ESG', 0.012874354608356953)"
Line 24,"Philip Morris International Integrated Report 202202 03 Overview Strategy Operational impact Product impact Governance Fundamentals Reporting and performance Overview Strategy Operational impact Product impact Governance Fundamentals Reporting and performance Philip Morris International Integrated Report 2022 02 032022 highlights 24.9 m Estimated total adult users of PMIs smoke-free products (2021: 21.7 m)1 USD 10.7 bn Cumulative investment behind smoke-free products since 2008 (2021: USD 9.2 bn)4 86% Recycling rate of IQOS devices returned to our centralized recycling hubs (weighted-average percentage of each device that is recycled) (2021: 86%)6 40.7% Of management positions held by women, exceeding our 2022 target of 40% (2021: 39.7%) 55% Proportion of tobacco purchased at no risk of net deforestation of managed natural forest and no conversion of natural ecosystems (2021: 37%)32.1% Of net revenues derived from smoke-free products (2021: 29.5%)2 91% Of total shipment volume covered by youth access prevention programs in indirect retail channels (2021: 91%)5 68% Of shipment volume covered by markets with anti-littering programs in place for combustible cigarettes73 Markets where PMI smoke-free products are available for sale, of which 42% in low- and middle-income countries (2021: 71, 42%)3 USD 0.3 bn Annual net revenue from wellness and healthcare products (2021: USD 0.1 bn) 8.5% Of shipment volume covered by markets with smoke-free consumables take-back programs7 7 Human rights impact assessments conducted since 2018 in highest-risk countries (2021: 5) Triple A Score from CDP for climate, forest, and water security for the third consecutive yearENVIRONMENT ENVIRONMENT SOCIAL SOCIAL PRODUCT IMPACT OPERATIONAL IMPACT 1 Figures pertain to total IQOS users.","('Product_Design_And_Lifecycle_Management', 0.8961097598075867)","('Customer_Welfare', 0.014779438264667988)","('Energy_Management', 0.012895719148218632)","([], 0.8961097598075867)","('NON-ESG', 0.014779438264667988)","('NON-ESG', 0.012895719148218632)"
Line 25,"Philip Morris International Integrated Report 202202 03 Overview Strategy Operational impact Product impact Governance Fundamentals Reporting and performance Overview Strategy Operational impact Product impact Governance Fundamentals Reporting and performance Philip Morris International Integrated Report 2022 02 032022 highlights 24.9 m Estimated total adult users of PMIs smoke-free products (2021: 21.7 m)1 USD 10.7 bn Cumulative investment behind smoke-free products since 2008 (2021: USD 9.2 bn)4 86% Recycling rate of IQOS devices returned to our centralized recycling hubs (weighted-average percentage of each device that is recycled) (2021: 86%)6 40.7% Of management positions held by women, exceeding our 2022 target of 40% (2021: 39.7%) 55% Proportion of tobacco purchased at no risk of net deforestation of managed natural forest and no conversion of natural ecosystems (2021: 37%)32.1% Of net revenues derived from smoke-free products (2021: 29.5%)2 91% Of total shipment volume covered by youth access prevention programs in indirect retail channels (2021: 91%)5 68% Of shipment volume covered by markets with anti-littering programs in place for combustible cigarettes73 Markets where PMI smoke-free products are available for sale, of which 42% in low- and middle-income countries (2021: 71, 42%)3 USD 0.3 bn Annual net revenue from wellness and healthcare products (2021: USD 0.1 bn) 8.5% Of shipment volume covered by markets with smoke-free consumables take-back programs7 7 Human rights impact assessments conducted since 2018 in highest-risk countries (2021: 5) Triple A Score from CDP for climate, forest, and water security for the third consecutive yearENVIRONMENT ENVIRONMENT SOCIAL SOCIAL PRODUCT IMPACT OPERATIONAL IMPACT 1 Figures pertain to total IQOS users.","('Human_Rights_And_Community_Relations', 0.19484557211399078)","('Access_And_Affordability', 0.19393371045589447)","('Product_Quality_And_Safety', 0.12046102434396744)","('NON-ESG', 0.19484557211399078)","('NON-ESG', 0.19393371045589447)","('NON-ESG', 0.12046102434396744)"
Line 26,"Philip Morris International Integrated Report 202202 03 Overview Strategy Operational impact Product impact Governance Fundamentals Reporting and performance Overview Strategy Operational impact Product impact Governance Fundamentals Reporting and performance Philip Morris International Integrated Report 2022 02 032022 highlights 24.9 m Estimated total adult users of PMIs smoke-free products (2021: 21.7 m)1 USD 10.7 bn Cumulative investment behind smoke-free products since 2008 (2021: USD 9.2 bn)4 86% Recycling rate of IQOS devices returned to our centralized recycling hubs (weighted-average percentage of each device that is recycled) (2021: 86%)6 40.7% Of management positions held by women, exceeding our 2022 target of 40% (2021: 39.7%) 55% Proportion of tobacco purchased at no risk of net deforestation of managed natural forest and no conversion of natural ecosystems (2021: 37%)32.1% Of net revenues derived from smoke-free products (2021: 29.5%)2 91% Of total shipment volume covered by youth access prevention programs in indirect retail channels (2021: 91%)5 68% Of shipment volume covered by markets with anti-littering programs in place for combustible cigarettes73 Markets where PMI smoke-free products are available for sale, of which 42% in low- and middle-income countries (2021: 71, 42%)3 USD 0.3 bn Annual net revenue from wellness and healthcare products (2021: USD 0.1 bn) 8.5% Of shipment volume covered by markets with smoke-free consumables take-back programs7 7 Human rights impact assessments conducted since 2018 in highest-risk countries (2021: 5) Triple A Score from CDP for climate, forest, and water security for the third consecutive yearENVIRONMENT ENVIRONMENT SOCIAL SOCIAL PRODUCT IMPACT OPERATIONAL IMPACT 1 Figures pertain to total IQOS users.","('Physical_Impacts_Of_Climate_Change', 0.4806634187698364)","('Business_Model_Resilience', 0.12674777209758759)","('Water_And_Wastewater_Management', 0.07856698334217072)","('NON-ESG', 0.4806634187698364)","('NON-ESG', 0.12674777209758759)","('NON-ESG', 0.07856698334217072)"
Line 27,See Glossary .,"('Data_Security', 0.11229684203863144)","('Employee_Engagement_Inclusion_And_Diversity', 0.0969945639371872)","('Competitive_Behavior', 0.08543072640895844)","('NON-ESG', 0.11229684203863144)","('NON-ESG', 0.0969945639371872)","('NON-ESG', 0.08543072640895844)"
Line 28,"2 For definition of net revenues related to smoke-free products, see Glossary .","('Product_Design_And_Lifecycle_Management', 0.7998548150062561)","('Customer_Welfare', 0.04729580506682396)","('Selling_Practices_And_Product_Labeling', 0.032721713185310364)","([], 0.7998548150062561)","('NON-ESG', 0.04729580506682396)","('NON-ESG', 0.032721713185310364)"
Line 29,"2022 figure includes Swedish Match net revenues from November 11, 2022 (acquisition date) to December 31, 2022.","('Management_Of_Legal_And_Regulatory_Framework', 0.5697178244590759)","('Business_Model_Resilience', 0.07262415438890457)","('Competitive_Behavior', 0.04189488664269447)","([], 0.5697178244590759)","('NON-ESG', 0.07262415438890457)","('NON-ESG', 0.04189488664269447)"
Line 30,2021 data exclude the impact related to the Saudi Arabia customs assessments.,"('Management_Of_Legal_And_Regulatory_Framework', 0.8754442930221558)","('Business_Ethics', 0.0333835706114769)","('Competitive_Behavior', 0.010113240219652653)","([], 0.8754442930221558)","('NON-ESG', 0.0333835706114769)","('NON-ESG', 0.010113240219652653)"
Line 31,3 Including Swedish Match and excluding PMI Duty Free.,"('Management_Of_Legal_And_Regulatory_Framework', 0.4287989139556885)","('Labor_Practices', 0.12767696380615234)","('Energy_Management', 0.10934498906135559)","('NON-ESG', 0.4287989139556885)","('NON-ESG', 0.12767696380615234)","('NON-ESG', 0.10934498906135559)"
Line 32,Classification of low- and middle-income countries is based on World Bank report issued in July 2022.,"('Systemic_Risk_Management', 0.1811397820711136)","('Human_Rights_And_Community_Relations', 0.12712039053440094)","('Employee_Engagement_Inclusion_And_Diversity', 0.11821286380290985)","('NON-ESG', 0.1811397820711136)","('NON-ESG', 0.12712039053440094)","('NON-ESG', 0.11821286380290985)"
Line 33,"4 Investments reflect research, product and commercial development, production capacity, scientific substantiation, and studies on adult smoker understanding.","('Product_Design_And_Lifecycle_Management', 0.9016362428665161)","('Customer_Welfare', 0.017056066542863846)","('Selling_Practices_And_Product_Labeling', 0.01704767346382141)","([], 0.9016362428665161)","('NON-ESG', 0.017056066542863846)","('NON-ESG', 0.01704767346382141)"
Line 34,"5 Total shipment volume includes cigarettes, other tobacco products (OTPs), and smoke-free product consumables, See PMIs ESG KPI Protocol 2022 for further details.","('Selling_Practices_And_Product_Labeling', 0.3816237151622772)","('Product_Design_And_Lifecycle_Management', 0.35205984115600586)","('Product_Quality_And_Safety', 0.05053652450442314)","('NON-ESG', 0.3816237151622772)","('NON-ESG', 0.35205984115600586)","('NON-ESG', 0.05053652450442314)"
Line 35,"6 Recycling rate: percentage of the weight of each device that is recycled, weighted-average depending on device type and processing facility (includes 80% recycling and 6% energy recovery).","('Product_Design_And_Lifecycle_Management', 0.5201741456985474)","('Energy_Management', 0.21131110191345215)","('Waste_And_Hazardous_Materials_Management', 0.09403820335865021)","([], 0.5201741456985474)","('NON-ESG', 0.21131110191345215)","('NON-ESG', 0.09403820335865021)"
Line 36,2022 data cover CIRCLE hubs in Hungary and Japan.,"('Management_Of_Legal_And_Regulatory_Framework', 0.18446452915668488)","('Business_Model_Resilience', 0.15668344497680664)","('Data_Security', 0.10685904324054718)","('NON-ESG', 0.18446452915668488)","('NON-ESG', 0.15668344497680664)","('NON-ESG', 0.10685904324054718)"
Line 37,"7 Shipment volume includes heated tobacco units, e-vapor cartridges, and e-vapor disposables.","('Energy_Management', 0.43711042404174805)","('Waste_And_Hazardous_Materials_Management', 0.20191968977451324)","('Product_Design_And_Lifecycle_Management', 0.07446279376745224)","('NON-ESG', 0.43711042404174805)","('NON-ESG', 0.20191968977451324)","('NON-ESG', 0.07446279376745224)"
Line 38,See PMIs ESG KPI Protocol 2022 for further details.,"('Management_Of_Legal_And_Regulatory_Framework', 0.7701625227928162)","('GHG_Emissions', 0.030602723360061646)","('Data_Security', 0.02310728281736374)","([], 0.7701625227928162)","('NON-ESG', 0.030602723360061646)","('NON-ESG', 0.02310728281736374)"
Line 39,"PMIs Statement of Purpose PMI aims to completely replace cigarettes as soon as possible with smoke-free products that are scientifically substantiated to be less harmful than smoking and to evolve in the longer term into a broader lifestyle, consumer wellness, and healthcare company.","('Selling_Practices_And_Product_Labeling', 0.23184047639369965)","('Customer_Welfare', 0.2267451137304306)","('Product_Quality_And_Safety', 0.17336834967136383)","('NON-ESG', 0.23184047639369965)","('NON-ESG', 0.2267451137304306)","('NON-ESG', 0.17336834967136383)"
Line 40,"Our companys purpose is clearly articulated in PMIs Statement of Purpose, a declaration issued by our Board of Directors.","('Director_Removal', 0.6286773681640625)","('Management_Of_Legal_And_Regulatory_Framework', 0.05200628936290741)","('Business_Model_Resilience', 0.047587115317583084)","(['Business Ethics'], 0.6286773681640625)","('NON-ESG', 0.05200628936290741)","('NON-ESG', 0.047587115317583084)"
Line 41,The Statement of Purpose also recognizes those stakeholders most critical to long-term value creation and sustainability.,"('Business_Model_Resilience', 0.5407062768936157)","('Product_Design_And_Lifecycle_Management', 0.14520056545734406)","('Supply_Chain_Management', 0.04238375276327133)","(['Human Capital Development', 'Innovation Management'], 0.5407062768936157)","('NON-ESG', 0.14520056545734406)","('NON-ESG', 0.04238375276327133)"
Line 42,"Excerpts from PMIs Statement of Purpose: PMI announced a bold change of vision in 2016: to base its future success on smoke-free products, with the aim for these products to completely replace cigarettes as soon as possible for those who continue to use nicotine.","('Customer_Welfare', 0.3153860569000244)","('Selling_Practices_And_Product_Labeling', 0.1888674944639206)","('Product_Design_And_Lifecycle_Management', 0.1719546616077423)","('NON-ESG', 0.3153860569000244)","('NON-ESG', 0.1888674944639206)","('NON-ESG', 0.1719546616077423)"
