,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"Our ambitions are foundational to ensuring that we operate in a sustainable, socially thoughtful and environmentally responsible manner.","('Ecological_Impacts', 0.47275397181510925)","('Product_Design_And_Lifecycle_Management', 0.11244048923254013)","('Human_Rights_And_Community_Relations', 0.07936874032020569)","('NON-ESG', 0.47275397181510925)","('NON-ESG', 0.11244048923254013)","('NON-ESG', 0.07936874032020569)"
Line 12,"When we are successful in achieving these ambitions, our employees, customers, communities and shareholders all win.","('Human_Rights_And_Community_Relations', 0.7619386315345764)","('Competitive_Behavior', 0.025424029678106308)","('Business_Model_Resilience', 0.02365870773792267)","(['Environmental Policy & Management Systems'], 0.7619386315345764)","('NON-ESG', 0.025424029678106308)","('NON-ESG', 0.02365870773792267)"
Line 13,"In 2021, despite the ongoing global challenges related to the COVID-19 pandemic, we maintained a focus on keeping our employees safe, supporting our customers and giving back to our communities when needs continued to be great.","('Critical_Incident_Risk_Management', 0.2921268045902252)","('Employee_Health_And_Safety', 0.27158352732658386)","('Human_Rights_And_Community_Relations', 0.19409389793872833)","('NON-ESG', 0.2921268045902252)","('NON-ESG', 0.27158352732658386)","('NON-ESG', 0.19409389793872833)"
Line 14,I continue to be proud of how TIers adapted and performed.,"('Competitive_Behavior', 0.2938467562198639)","('Management_Of_Legal_And_Regulatory_Framework', 0.18941746652126312)","('Business_Ethics', 0.07155115902423859)","('NON-ESG', 0.2938467562198639)","('NON-ESG', 0.18941746652126312)","('NON-ESG', 0.07155115902423859)"
Line 15,We have learned through the decades that challenging years are when our ambitions are most critical in guiding our decisions.,"('Business_Model_Resilience', 0.3060159683227539)","('Competitive_Behavior', 0.11472807079553604)","('Business_Ethics', 0.10107705742120743)","('NON-ESG', 0.3060159683227539)","('NON-ESG', 0.11472807079553604)","('NON-ESG', 0.10107705742120743)"
Line 16,It is a privilege to get to pursue our passion of creating a better world by making electronics more affordable through semiconductors.,"('Product_Design_And_Lifecycle_Management', 0.49297139048576355)","('Energy_Management', 0.27062904834747314)","('Access_And_Affordability', 0.03219590336084366)","('NON-ESG', 0.49297139048576355)","('NON-ESG', 0.27062904834747314)","('NON-ESG', 0.03219590336084366)"
Line 17,"With our ambitions guiding our decision-making for the long-term and our products helping create a better world, we are confident that our collective efforts will be impactful and long-lasting.18.6% 33% 90% $61million20%100% Reduced absolute scope 1 and 2 GHG emissions byContinued to make progress on our per chip efficiencies and energy intensity per chip by of the total U.","('GHG_Emissions', 0.9618146419525146)","('Air_Quality', 0.007982777431607246)","('Energy_Management', 0.0035433343145996332)","(['Operational Eco-Efficiency'], 0.9618146419525146)","('NON-ESG', 0.007982777431607246)","('NON-ESG', 0.0035433343145996332)"
Line 18,S. employee population.,"('Employee_Engagement_Inclusion_And_Diversity', 0.6576601266860962)","('Labor_Practices', 0.13161486387252808)","('Employee_Health_And_Safety', 0.04121973365545273)","(['Talent Attraction & Retention'], 0.6576601266860962)","('NON-ESG', 0.13161486387252808)","('NON-ESG', 0.04121973365545273)"
Line 19,"Reused or recycled Donated (in partnership with the TI Foundation, TI employees and retirees) over Received a of our waste and surplus materials.rating from the Human Rights Campaign Corporate Equality Index for the sixth year in a row.2021 Highlights to support needs in our communities, including more than $35 million to education.","('Waste_And_Hazardous_Materials_Management', 0.9751579165458679)","('Employee_Health_And_Safety', 0.0018003708682954311)","('Product_Design_And_Lifecycle_Management', 0.0017601209692656994)","([], 0.9751579165458679)","('NON-ESG', 0.0018003708682954311)","('NON-ESG', 0.0017601209692656994)"
Line 20,both from a 2015 base year.3 Texas Instruments 2022 2021 Corporate Citizenship Report TABLE OF CONTENTS CEO LETTER TI AT A GLANCE OUR COMMITMENT RESPONSIBLE BUSINESS PRACTICES WORKPLACE GIVING & VOLUNTEERING APPENDICES ENVIRONMENTAL SUSTAINABILITY TI at a glance Founded in 1930.,"('Business_Model_Resilience', 0.2964772582054138)","('Human_Rights_And_Community_Relations', 0.19333906471729279)","('Employee_Engagement_Inclusion_And_Diversity', 0.09909282624721527)","('NON-ESG', 0.2964772582054138)","('NON-ESG', 0.19333906471729279)","('NON-ESG', 0.09909282624721527)"
Line 21,"Headquartered in Dallas, Texas.","('Business_Model_Resilience', 0.29537180066108704)","('Director_Removal', 0.11100149154663086)","('Employee_Engagement_Inclusion_And_Diversity', 0.06473849713802338)","('NON-ESG', 0.29537180066108704)","('NON-ESG', 0.11100149154663086)","('NON-ESG', 0.06473849713802338)"
Line 22,Publicly traded (Nasdaq: TXN).,"('Systemic_Risk_Management', 0.21484096348285675)","('Competitive_Behavior', 0.11253459751605988)","('Business_Model_Resilience', 0.10271916538476944)","('NON-ESG', 0.21484096348285675)","('NON-ESG', 0.11253459751605988)","('NON-ESG', 0.10271916538476944)"
Line 23,Richard K.,"('Business_Ethics', 0.15907521545886993)","('Management_Of_Legal_And_Regulatory_Framework', 0.15201348066329956)","('Competitive_Behavior', 0.08583425730466843)","('NON-ESG', 0.15907521545886993)","('NON-ESG', 0.15201348066329956)","('NON-ESG', 0.08583425730466843)"
Line 24,"Templeton is chairman, president and CEO.","('Director_Removal', 0.2810291051864624)","('Business_Model_Resilience', 0.1698695868253708)","('Employee_Engagement_Inclusion_And_Diversity', 0.061139218509197235)","('NON-ESG', 0.2810291051864624)","('NON-ESG', 0.1698695868253708)","('NON-ESG', 0.061139218509197235)"
Line 25,"About 31,000 employees.","('Labor_Practices', 0.3998928666114807)","('Director_Removal', 0.10808698832988739)","('Employee_Engagement_Inclusion_And_Diversity', 0.08634617924690247)","('NON-ESG', 0.3998928666114807)","('NON-ESG', 0.10808698832988739)","('NON-ESG', 0.08634617924690247)"
Line 26,"~13,000 in the Americas.","('Employee_Engagement_Inclusion_And_Diversity', 0.2565203309059143)","('Business_Model_Resilience', 0.07198528945446014)","('Waste_And_Hazardous_Materials_Management', 0.06639617681503296)","('NON-ESG', 0.2565203309059143)","('NON-ESG', 0.07198528945446014)","('NON-ESG', 0.06639617681503296)"
Line 27,"~16,000 in Asia-Pacific.","('Business_Model_Resilience', 0.20816512405872345)","('Employee_Engagement_Inclusion_And_Diversity', 0.1648358255624771)","('Human_Rights_And_Community_Relations', 0.058196213096380234)","('NON-ESG', 0.20816512405872345)","('NON-ESG', 0.1648358255624771)","('NON-ESG', 0.058196213096380234)"
Line 28,"~2,000 in Europe.","('Employee_Engagement_Inclusion_And_Diversity', 0.17614386975765228)","('Waste_And_Hazardous_Materials_Management', 0.1069372296333313)","('Data_Security', 0.0656912699341774)","('NON-ESG', 0.17614386975765228)","('NON-ESG', 0.1069372296333313)","('NON-ESG', 0.0656912699341774)"
Line 29,"15 manufacturing sites worldwide, producing tens of billions of chips each year.","('Product_Design_And_Lifecycle_Management', 0.6405069231987)","('Supply_Chain_Management', 0.09097913652658463)","('Energy_Management', 0.05276364088058472)","(['Product Stewardship'], 0.6405069231987)","('NON-ESG', 0.09097913652658463)","('NON-ESG', 0.05276364088058472)"
Line 30,"~ 80,000 products for over 100,000 customers.","('Product_Design_And_Lifecycle_Management', 0.9370837807655334)","('Selling_Practices_And_Product_Labeling', 0.0060869744047522545)","('Customer_Welfare', 0.00549769913777709)","(['Product Stewardship'], 0.9370837807655334)","('NON-ESG', 0.0060869744047522545)","('NON-ESG', 0.00549769913777709)"
Line 31,Industrial and automotive made up 62% of 2021 revenue.,"('Energy_Management', 0.6110238432884216)","('Supply_Chain_Management', 0.06451696157455444)","('Product_Design_And_Lifecycle_Management', 0.050839588046073914)","(['Operational Eco-Efficiency'], 0.6110238432884216)","('NON-ESG', 0.06451696157455444)","('NON-ESG', 0.050839588046073914)"
Line 32,RichardsonLehi AguascalientesDallasSherman So.,"('Ecological_Impacts', 0.23565366864204407)","('Business_Model_Resilience', 0.10945718735456467)","('Management_Of_Legal_And_Regulatory_Framework', 0.09474486112594604)","('NON-ESG', 0.23565366864204407)","('NON-ESG', 0.10945718735456467)","('NON-ESG', 0.09474486112594604)"
Line 33,"Portland Kuala Lumpur MelakaAizu MihoFreising Wafer fabs Assembly/test sites TI headquartersDallasNorth Texas New Taipei City PampangaBaguio CityChengdu $18.34 billionKey markets Analog Embedded Other Industrial - 41% Automotive - 21% Personal electronics - 24% Communications equipment - 6% Enterprise systems - 6% Other - 2%$14.1 $3.1 $1.3 (in billions of dollars) Capital expenditures: $2.5 billion R&D: $1.6 billionDesign sites Bangalore, India Dallas, Texas New Taipei City, Taiwan Santa Clara, California Shanghai, China Shenzhen, China Sugar Land, Texas Tucson, Arizona Manufacturing sites Aizuwakamatsu, Japan Aguascalientes, Mexico Baguio, Philippines Chengdu, China Dallas, Texas Freising, Germany Kuala Lumpur, Malaysia Lehi, Utah Melaka, Malaysia Miho, Japan New Taipei City, Taiwan Pampanga, Philippines Richardson, Texas Sherman, Texas South Portland, Maine Worldwide manufacturing locations1 1TI defines major locations (significant operations) as all manufacturing facilities and design and sales offices 50,000 square feet or larger, or those with employee populations greater than 100 as of Dec. 31, 2021.Richardson, TexasRevenue in 2021 Revenue by market4 Texas Instruments 2022 2021 Corporate Citizenship Report TABLE OF CONTENTS CEO LETTER TI AT A GLANCE OUR COMMITMENT RESPONSIBLE BUSINESS PRACTICES WORKPLACE GIVING & VOLUNTEERING APPENDICES ENVIRONMENTAL SUSTAINABILITY Our commitment to corporate citizenship Report overview We take great pride in being a good corporate citizen, which impacts our communities and the world in two ways: First, our ambitions guide how we run our business and are foundational to ensuring that we operate in a sustainable, socially thoughtful and environmentally responsible manner.","('Systemic_Risk_Management', 0.2595462203025818)","('Business_Model_Resilience', 0.1612294614315033)","('Supply_Chain_Management', 0.08524253219366074)","('NON-ESG', 0.2595462203025818)","('NON-ESG', 0.1612294614315033)","('NON-ESG', 0.08524253219366074)"
Line 34,"Portland Kuala Lumpur MelakaAizu MihoFreising Wafer fabs Assembly/test sites TI headquartersDallasNorth Texas New Taipei City PampangaBaguio CityChengdu $18.34 billionKey markets Analog Embedded Other Industrial - 41% Automotive - 21% Personal electronics - 24% Communications equipment - 6% Enterprise systems - 6% Other - 2%$14.1 $3.1 $1.3 (in billions of dollars) Capital expenditures: $2.5 billion R&D: $1.6 billionDesign sites Bangalore, India Dallas, Texas New Taipei City, Taiwan Santa Clara, California Shanghai, China Shenzhen, China Sugar Land, Texas Tucson, Arizona Manufacturing sites Aizuwakamatsu, Japan Aguascalientes, Mexico Baguio, Philippines Chengdu, China Dallas, Texas Freising, Germany Kuala Lumpur, Malaysia Lehi, Utah Melaka, Malaysia Miho, Japan New Taipei City, Taiwan Pampanga, Philippines Richardson, Texas Sherman, Texas South Portland, Maine Worldwide manufacturing locations1 1TI defines major locations (significant operations) as all manufacturing facilities and design and sales offices 50,000 square feet or larger, or those with employee populations greater than 100 as of Dec. 31, 2021.Richardson, TexasRevenue in 2021 Revenue by market4 Texas Instruments 2022 2021 Corporate Citizenship Report TABLE OF CONTENTS CEO LETTER TI AT A GLANCE OUR COMMITMENT RESPONSIBLE BUSINESS PRACTICES WORKPLACE GIVING & VOLUNTEERING APPENDICES ENVIRONMENTAL SUSTAINABILITY Our commitment to corporate citizenship Report overview We take great pride in being a good corporate citizen, which impacts our communities and the world in two ways: First, our ambitions guide how we run our business and are foundational to ensuring that we operate in a sustainable, socially thoughtful and environmentally responsible manner.","('Product_Design_And_Lifecycle_Management', 0.7057117819786072)","('Supply_Chain_Management', 0.059223975986242294)","('Customer_Welfare', 0.04003656283020973)","(['Product Stewardship'], 0.7057117819786072)","('NON-ESG', 0.059223975986242294)","('NON-ESG', 0.04003656283020973)"
Line 35,"Portland Kuala Lumpur MelakaAizu MihoFreising Wafer fabs Assembly/test sites TI headquartersDallasNorth Texas New Taipei City PampangaBaguio CityChengdu $18.34 billionKey markets Analog Embedded Other Industrial - 41% Automotive - 21% Personal electronics - 24% Communications equipment - 6% Enterprise systems - 6% Other - 2%$14.1 $3.1 $1.3 (in billions of dollars) Capital expenditures: $2.5 billion R&D: $1.6 billionDesign sites Bangalore, India Dallas, Texas New Taipei City, Taiwan Santa Clara, California Shanghai, China Shenzhen, China Sugar Land, Texas Tucson, Arizona Manufacturing sites Aizuwakamatsu, Japan Aguascalientes, Mexico Baguio, Philippines Chengdu, China Dallas, Texas Freising, Germany Kuala Lumpur, Malaysia Lehi, Utah Melaka, Malaysia Miho, Japan New Taipei City, Taiwan Pampanga, Philippines Richardson, Texas Sherman, Texas South Portland, Maine Worldwide manufacturing locations1 1TI defines major locations (significant operations) as all manufacturing facilities and design and sales offices 50,000 square feet or larger, or those with employee populations greater than 100 as of Dec. 31, 2021.Richardson, TexasRevenue in 2021 Revenue by market4 Texas Instruments 2022 2021 Corporate Citizenship Report TABLE OF CONTENTS CEO LETTER TI AT A GLANCE OUR COMMITMENT RESPONSIBLE BUSINESS PRACTICES WORKPLACE GIVING & VOLUNTEERING APPENDICES ENVIRONMENTAL SUSTAINABILITY Our commitment to corporate citizenship Report overview We take great pride in being a good corporate citizen, which impacts our communities and the world in two ways: First, our ambitions guide how we run our business and are foundational to ensuring that we operate in a sustainable, socially thoughtful and environmentally responsible manner.","('Employee_Engagement_Inclusion_And_Diversity', 0.31074100732803345)","('Human_Rights_And_Community_Relations', 0.27562761306762695)","('Business_Model_Resilience', 0.08841737359762192)","('NON-ESG', 0.31074100732803345)","('NON-ESG', 0.27562761306762695)","('NON-ESG', 0.08841737359762192)"
Line 36,"Portland Kuala Lumpur MelakaAizu MihoFreising Wafer fabs Assembly/test sites TI headquartersDallasNorth Texas New Taipei City PampangaBaguio CityChengdu $18.34 billionKey markets Analog Embedded Other Industrial - 41% Automotive - 21% Personal electronics - 24% Communications equipment - 6% Enterprise systems - 6% Other - 2%$14.1 $3.1 $1.3 (in billions of dollars) Capital expenditures: $2.5 billion R&D: $1.6 billionDesign sites Bangalore, India Dallas, Texas New Taipei City, Taiwan Santa Clara, California Shanghai, China Shenzhen, China Sugar Land, Texas Tucson, Arizona Manufacturing sites Aizuwakamatsu, Japan Aguascalientes, Mexico Baguio, Philippines Chengdu, China Dallas, Texas Freising, Germany Kuala Lumpur, Malaysia Lehi, Utah Melaka, Malaysia Miho, Japan New Taipei City, Taiwan Pampanga, Philippines Richardson, Texas Sherman, Texas South Portland, Maine Worldwide manufacturing locations1 1TI defines major locations (significant operations) as all manufacturing facilities and design and sales offices 50,000 square feet or larger, or those with employee populations greater than 100 as of Dec. 31, 2021.Richardson, TexasRevenue in 2021 Revenue by market4 Texas Instruments 2022 2021 Corporate Citizenship Report TABLE OF CONTENTS CEO LETTER TI AT A GLANCE OUR COMMITMENT RESPONSIBLE BUSINESS PRACTICES WORKPLACE GIVING & VOLUNTEERING APPENDICES ENVIRONMENTAL SUSTAINABILITY Our commitment to corporate citizenship Report overview We take great pride in being a good corporate citizen, which impacts our communities and the world in two ways: First, our ambitions guide how we run our business and are foundational to ensuring that we operate in a sustainable, socially thoughtful and environmentally responsible manner.","('Product_Design_And_Lifecycle_Management', 0.21300649642944336)","('Business_Model_Resilience', 0.20248878002166748)","('Ecological_Impacts', 0.14886900782585144)","('NON-ESG', 0.21300649642944336)","('NON-ESG', 0.20248878002166748)","('NON-ESG', 0.14886900782585144)"
Line 37,"Central to these ambitions is a belief that in order for all stakeholders to benefit, the company must grow stronger over the long term.","('Business_Model_Resilience', 0.5397853255271912)","('Human_Rights_And_Community_Relations', 0.10987632721662521)","('Employee_Engagement_Inclusion_And_Diversity', 0.031150463968515396)","(['Human Capital Development', 'Innovation Management'], 0.5397853255271912)","('NON-ESG', 0.10987632721662521)","('NON-ESG', 0.031150463968515396)"
Line 38,"Second, semiconductors will play a critical role in creating a better world and helping reduce the impact on the environment.","('Ecological_Impacts', 0.7845436334609985)","('Human_Rights_And_Community_Relations', 0.06489525735378265)","('GHG_Emissions', 0.026379959657788277)","([], 0.7845436334609985)","('NON-ESG', 0.06489525735378265)","('NON-ESG', 0.026379959657788277)"
Line 39,"Since 2006, TI has published program information, goals, progress on goals and relevant data including a focus on environmental, social and governance (ESG) and sustainability priorities as part of our commitment to being a good corporate citizen.","('Human_Rights_And_Community_Relations', 0.46137282252311707)","('Business_Model_Resilience', 0.17239248752593994)","('Management_Of_Legal_And_Regulatory_Framework', 0.06799772381782532)","('NON-ESG', 0.46137282252311707)","('NON-ESG', 0.17239248752593994)","('NON-ESG', 0.06799772381782532)"
Line 40,"As with previous years, our 2021 Corporate Citizenship Report provides insight into how we think about and how we perform in various ESG areas relevant to our business using these widely accepted reporting frameworks: The Global Reporting Initiative (GRI).2 The Task Force on Climate-Related Financial Disclosures (TCFD).3 The Sustainability Accounting Standards Board (SASB).4 In addition, we participate in the CDP5 Climate Change and Water Security questionnaires and make both available at TI.com/ccr .","('Physical_Impacts_Of_Climate_Change', 0.9465261697769165)","('Business_Model_Resilience', 0.012505916878581047)","('GHG_Emissions', 0.00430692732334137)","(['Climate Strategy'], 0.9465261697769165)","('NON-ESG', 0.012505916878581047)","('NON-ESG', 0.00430692732334137)"
Line 41,"To strengthen our reporting, we solicit input from internal and external stakeholders year-round, examine third-party sustainability assessments, and benchmark trends and best practices.","('Business_Model_Resilience', 0.3545893728733063)","('Systemic_Risk_Management', 0.12699665129184723)","('Supply_Chain_Management', 0.08137373626232147)","('NON-ESG', 0.3545893728733063)","('NON-ESG', 0.12699665129184723)","('NON-ESG', 0.08137373626232147)"
Line 42,We then compare these inputs to our company priorities to determine what topics and disclosures to include in our annual Corporate Citizenship Report.,"('Business_Model_Resilience', 0.4635173976421356)","('Systemic_Risk_Management', 0.09111545979976654)","('Management_Of_Legal_And_Regulatory_Framework', 0.07824917137622833)","('NON-ESG', 0.4635173976421356)","('NON-ESG', 0.09111545979976654)","('NON-ESG', 0.07824917137622833)"
Line 43,"2The GRI is an independent, international organization that helps businesses take responsibility for their impacts by providing them with a global common language to communicate those impacts.","('Human_Rights_And_Community_Relations', 0.2802005112171173)","('Physical_Impacts_Of_Climate_Change', 0.1648188978433609)","('Business_Model_Resilience', 0.10354555398225784)","('NON-ESG', 0.2802005112171173)","('NON-ESG', 0.1648188978433609)","('NON-ESG', 0.10354555398225784)"
Line 44,"3The Financial Stability Board established the TCFD to develop recommendations for more effective climate-related disclosures that could promote more informed investment, credit and insurance underwriting decisions.","('Physical_Impacts_Of_Climate_Change', 0.9238006472587585)","('Business_Model_Resilience', 0.022132938727736473)","('Systemic_Risk_Management', 0.006947335321456194)","(['Climate Strategy'], 0.9238006472587585)","('NON-ESG', 0.022132938727736473)","('NON-ESG', 0.006947335321456194)"
Line 45,4The SASB is an independent nonprofit organization that sets standards to guide the disclosure of sustainability information by companies to their investors.,"('Business_Model_Resilience', 0.15269678831100464)","('Product_Design_And_Lifecycle_Management', 0.11731228977441788)","('Product_Quality_And_Safety', 0.11332611739635468)","('NON-ESG', 0.15269678831100464)","('NON-ESG', 0.11731228977441788)","('NON-ESG', 0.11332611739635468)"
Line 46,"5The CDP is a nonprofit that runs the global disclosure system for investors, companies, cities, states and regions to manage their environmental impacts.","('Ecological_Impacts', 0.37828829884529114)","('Human_Rights_And_Community_Relations', 0.1285056173801422)","('Physical_Impacts_Of_Climate_Change', 0.11781802773475647)","('NON-ESG', 0.37828829884529114)","('NON-ESG', 0.1285056173801422)","('NON-ESG', 0.11781802773475647)"
Line 47,"5Environmental sustainability6 Texas Instruments 2022 2021 Corporate Citizenship Report TABLE OF CONTENTS CEO LETTER TI AT A GLANCE OUR COMMITMENT RESPONSIBLE BUSINESS PRACTICES WORKPLACE GIVING & VOLUNTEERING APPENDICES ENVIRONMENTAL SUSTAINABILITY Reducing environmental impact We manufacture billions of semiconductors that we sell to more than 100,000 customers all over the world.","('Product_Design_And_Lifecycle_Management', 0.20410601794719696)","('Business_Model_Resilience', 0.18632374703884125)","('Human_Rights_And_Community_Relations', 0.1784449964761734)","('NON-ESG', 0.20410601794719696)","('NON-ESG', 0.18632374703884125)","('NON-ESG', 0.1784449964761734)"
Line 48,"We designed our long-term environmental sustainability program to conserve natural resources, reduce emissions and mitigate environmental impacts.","('Ecological_Impacts', 0.9720173478126526)","('GHG_Emissions', 0.0038554195780307055)","('Product_Design_And_Lifecycle_Management', 0.0025827866047620773)","([], 0.9720173478126526)","('NON-ESG', 0.0038554195780307055)","('NON-ESG', 0.0025827866047620773)"
