,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 24,"Instead, well talk about Impact.3 In 2021, the global fleet of Tesla vehicles, energy storage and solar panels enabled our customers to avoid emitting 8.4 million metric tons of CO2e The 6.8 million metric tons of vehicle CO2e savings estimate is based on the net CO2e savings during the use -phase of a Tesla vehicle compared to an ICE vehicle with a real -world fuel economy of ~24 mpg (of which 0.9 million metric tons was avoided through annual renewables matching for the global Supercharger network and home charging in California).","('Management_Of_Legal_And_Regulatory_Framework', 0.338766872882843)","('Energy_Management', 0.10019128769636154)","('Business_Ethics', 0.06432365626096725)","('NON-ESG', 0.338766872882843)","('NON-ESG', 0.10019128769636154)","('NON-ESG', 0.06432365626096725)"
Line 25,"The 1.6 million metric tons of solar + storage CO2e savings estimate is based on CO2e avoided through generation of zero -emission electricity from Tesla solar panels, including energy stored and later dispatched from our energy storage products.","('Energy_Management', 0.9702604413032532)","('Air_Quality', 0.00385026796720922)","('GHG_Emissions', 0.003361268900334835)","(['Operational Eco-Efficiency', 'Low Carbon Strategy'], 0.9702604413032532)","('NON-ESG', 0.00385026796720922)","('NON-ESG', 0.003361268900334835)"
Line 26,"Geographic distribution of our deliveries (both vehicle and solar), grid mix at the country, state and province level and upstream emissions are reflected in these figures.4 The Future is Electric 30,000 litres (~8,000 U.","('GHG_Emissions', 0.3559255301952362)","('Air_Quality', 0.319450318813324)","('Energy_Management', 0.17164652049541473)","('NON-ESG', 0.3559255301952362)","('NON-ESG', 0.319450318813324)","('NON-ESG', 0.17164652049541473)"
Line 27,"S. Gallons) of fuel burned per car 70 tons of CO2e released into the atmosphere Burned fossil fuel is extremely difficult to decarbonize as carbon capture is not economically viable today 70 MWh of electricity charged per car 30 tons of CO2released, assuming current global grid mix Production and lifetime use of EVs is possible to decarbonize using well -established technologies Battery pack is recycled at the end- of-life and used to build a brand- new battery pack, over and over again .","('Energy_Management', 0.927731454372406)","('Product_Design_And_Lifecycle_Management', 0.015627015382051468)","('Management_Of_Legal_And_Regulatory_Framework', 0.007189156487584114)","(['Operational Eco-Efficiency', 'Low Carbon Strategy'], 0.927731454372406)","('NON-ESG', 0.015627015382051468)","('NON-ESG', 0.007189156487584114)"
Line 28,"Lifetime fuel consumption and use -phase GHG emissions5 More Energy Generation Than ConsumptionTesla solar panels have generated more electricity than has been consumed by our vehicles and factories between 2012 and 2021 Tesla Cumulative Net Energy Impact: 2012 -2021 (TWh) Foreword 02 Avoided Emissions 03 The Future is Electric 04 Tesla Net Energy Impact 05 Our Goals 07 Making an Impact 08Vehicle Affordability Vehicle Usage Vehicle Safety Solar + Storage ProductPeople and Culture 21 Introduction Our People Plan Diversity, Equity & Inclusion Respectful WorkplaceEmployee Engagement Disaster Relief Safety Environmental Impact 55 Introduction Lifecycle Analysis of EVs vs.","('Energy_Management', 0.6057275533676147)","('GHG_Emissions', 0.22009603679180145)","('Air_Quality', 0.059491608291864395)","(['Operational Eco-Efficiency', 'Low Carbon Strategy'], 0.6057275533676147)","('NON-ESG', 0.22009603679180145)","('NON-ESG', 0.059491608291864395)"
Line 29,"Lifetime fuel consumption and use -phase GHG emissions5 More Energy Generation Than ConsumptionTesla solar panels have generated more electricity than has been consumed by our vehicles and factories between 2012 and 2021 Tesla Cumulative Net Energy Impact: 2012 -2021 (TWh) Foreword 02 Avoided Emissions 03 The Future is Electric 04 Tesla Net Energy Impact 05 Our Goals 07 Making an Impact 08Vehicle Affordability Vehicle Usage Vehicle Safety Solar + Storage ProductPeople and Culture 21 Introduction Our People Plan Diversity, Equity & Inclusion Respectful WorkplaceEmployee Engagement Disaster Relief Safety Environmental Impact 55 Introduction Lifecycle Analysis of EVs vs.","('Employee_Health_And_Safety', 0.5731096267700195)","('Employee_Engagement_Inclusion_And_Diversity', 0.18596850335597992)","('Critical_Incident_Risk_Management', 0.08575452864170074)","(['Occupational Health & Safety'], 0.5731096267700195)","('NON-ESG', 0.18596850335597992)","('NON-ESG', 0.08575452864170074)"
Line 30,"ICE Vehicles Reducing Carbon Footprint Even Further GHG Emissions NOx, Particulates and Other Pollutants Tesla Semi Waste Generated Per Vehicle Water Used Per Vehicle Emissions CreditsProduct Impact 76 Summary 117 Appendix 122Supply Chain 94 Introduction Battery Recycling Battery Supply Chain Responsible Sourcing and Supplier Audit Program Corporate Governance 10 Introduction Our Approach Board Committees Compensation Philosophy Data Privacy and Cybersecurity Human Rights Cover location : Arevon's Townsite Solar and Storage Facility7 Our Goals Teslas purpose is to accelerate the worlds transition to sustainable energy.","('Supply_Chain_Management', 0.7263461351394653)","('GHG_Emissions', 0.07820362597703934)","('Physical_Impacts_Of_Climate_Change', 0.018601562827825546)","(['Supply Chain Management'], 0.7263461351394653)","('NON-ESG', 0.07820362597703934)","('NON-ESG', 0.018601562827825546)"
Line 31,"ICE Vehicles Reducing Carbon Footprint Even Further GHG Emissions NOx, Particulates and Other Pollutants Tesla Semi Waste Generated Per Vehicle Water Used Per Vehicle Emissions CreditsProduct Impact 76 Summary 117 Appendix 122Supply Chain 94 Introduction Battery Recycling Battery Supply Chain Responsible Sourcing and Supplier Audit Program Corporate Governance 10 Introduction Our Approach Board Committees Compensation Philosophy Data Privacy and Cybersecurity Human Rights Cover location : Arevon's Townsite Solar and Storage Facility7 Our Goals Teslas purpose is to accelerate the worlds transition to sustainable energy.","('Energy_Management', 0.9611482620239258)","('Product_Design_And_Lifecycle_Management', 0.0073477402329444885)","('Management_Of_Legal_And_Regulatory_Framework', 0.0038318231236189604)","(['Operational Eco-Efficiency', 'Low Carbon Strategy'], 0.9611482620239258)","('NON-ESG', 0.0073477402329444885)","('NON-ESG', 0.0038318231236189604)"
Line 32,We strive to be the best on every metric relevant to our mission to accelerate the worlds transition to sustainable energy.,"('Energy_Management', 0.6641055345535278)","('Product_Design_And_Lifecycle_Management', 0.11299266666173935)","('Management_Of_Legal_And_Regulatory_Framework', 0.039222996681928635)","(['Operational Eco-Efficiency', 'Low Carbon Strategy'], 0.6641055345535278)","('NON-ESG', 0.11299266666173935)","('NON-ESG', 0.039222996681928635)"
Line 33,"T o maximize our impact, we plan to continue increasing our production volumes and the accessibility of our products.","('Product_Design_And_Lifecycle_Management', 0.9622544646263123)","('Selling_Practices_And_Product_Labeling', 0.004598456434905529)","('Product_Quality_And_Safety', 0.004551289137452841)","([], 0.9622544646263123)","('NON-ESG', 0.004598456434905529)","('NON-ESG', 0.004551289137452841)"
Line 34,"In more concrete terms, this means that by 2030 we are aiming to sell 20 million electric vehicles per year (compared to 0.94 million in 2021) and deploy 1,500 GWh of energy storage per year (compared to 4 GWh in 2021).","('Energy_Management', 0.9769207835197449)","('Management_Of_Legal_And_Regulatory_Framework', 0.0023794989101588726)","('GHG_Emissions', 0.0022825223859399557)","(['Operational Eco-Efficiency', 'Low Carbon Strategy'], 0.9769207835197449)","('NON-ESG', 0.0023794989101588726)","('NON-ESG', 0.0022825223859399557)"
Line 35,"If we were to achieve such a vehicle delivery milestone through a consistent growth rate, the total T esla vehicle fleet would surpass tens of millions of vehicles by 2030, and each of those vehicles could save tons of CO 2e emissions every year of usage.","('Energy_Management', 0.7048524022102356)","('Air_Quality', 0.1529095619916916)","('GHG_Emissions', 0.041053202003240585)","(['Operational Eco-Efficiency', 'Low Carbon Strategy'], 0.7048524022102356)","('NON-ESG', 0.1529095619916916)","('NON-ESG', 0.041053202003240585)"
Line 36,"Furthermore, each product we make must be continuously improved at each step of its lifecycle: from manufacturing to consumer use to recycling.","('Product_Design_And_Lifecycle_Management', 0.9679641723632812)","('Selling_Practices_And_Product_Labeling', 0.003116027684882283)","('Product_Quality_And_Safety', 0.002785304794088006)","([], 0.9679641723632812)","('NON-ESG', 0.003116027684882283)","('NON-ESG', 0.002785304794088006)"
Line 37,"We must also improve every metric, including the energy and water used to make our products, how safe our customers and employees are and the affordability and accessibility of our products.","('Product_Design_And_Lifecycle_Management', 0.9542632102966309)","('Product_Quality_And_Safety', 0.00785702932626009)","('Selling_Practices_And_Product_Labeling', 0.0057974280789494514)","([], 0.9542632102966309)","('NON-ESG', 0.00785702932626009)","('NON-ESG', 0.0057974280789494514)"
Line 38,Each of these themes will be covered in this years Impact Report.8Making an Impact Mission and the Tesla EcosystemSustainability drives us.,"('Business_Model_Resilience', 0.6835882067680359)","('Ecological_Impacts', 0.06339122354984283)","('Physical_Impacts_Of_Climate_Change', 0.05428457260131836)","(['Human Capital Development', 'Innovation Management'], 0.6835882067680359)","('NON-ESG', 0.06339122354984283)","('NON-ESG', 0.05428457260131836)"
Line 39,And not just our products it drives our values and mission as a company.,"('Product_Design_And_Lifecycle_Management', 0.8018518090248108)","('Business_Model_Resilience', 0.03716157004237175)","('Customer_Privacy', 0.01617150753736496)","([], 0.8018518090248108)","('NON-ESG', 0.03716157004237175)","('NON-ESG', 0.01617150753736496)"
Line 40,It's at the core of everything we do and is what motivates us in our work.,"('Business_Model_Resilience', 0.1535744071006775)","('Employee_Engagement_Inclusion_And_Diversity', 0.14075787365436554)","('Product_Design_And_Lifecycle_Management', 0.11498168110847473)","('NON-ESG', 0.1535744071006775)","('NON-ESG', 0.14075787365436554)","('NON-ESG', 0.11498168110847473)"
Line 41,"It also matters greatly to our customers, employees and shareholders.","('Product_Design_And_Lifecycle_Management', 0.1217055693268776)","('Business_Ethics', 0.09377622604370117)","('Business_Model_Resilience', 0.09294570237398148)","('NON-ESG', 0.1217055693268776)","('NON-ESG', 0.09377622604370117)","('NON-ESG', 0.09294570237398148)"
Line 42,"Our products and services are focused on transportation, energy production and storage each of which have traditionally been some of the biggest polluters both in the U.","('Product_Design_And_Lifecycle_Management', 0.9518440365791321)","('Energy_Management', 0.009352339431643486)","('Supply_Chain_Management', 0.004036302212625742)","([], 0.9518440365791321)","('NON-ESG', 0.009352339431643486)","('NON-ESG', 0.004036302212625742)"
Line 43,S. and globally.,"('Business_Model_Resilience', 0.1509774923324585)","('Product_Design_And_Lifecycle_Management', 0.11727342754602432)","('Management_Of_Legal_And_Regulatory_Framework', 0.09483981877565384)","('NON-ESG', 0.1509774923324585)","('NON-ESG', 0.11727342754602432)","('NON-ESG', 0.09483981877565384)"
Line 44,"To achieve a zero- emissions future, we continue to implement programs and initiatives at our global manufacturing facilities and in our local communities.","('Energy_Management', 0.4531347453594208)","('GHG_Emissions', 0.1738288402557373)","('Air_Quality', 0.13204191625118256)","('NON-ESG', 0.4531347453594208)","('NON-ESG', 0.1738288402557373)","('NON-ESG', 0.13204191625118256)"
Line 45,"Electricity & Heat Production* 31% Transportation* 17%Industry 19%Agriculture, Forestry & Other Land Use 15%Building 6%Other 12%Global Greenhouse Gas (GHG) Emissions by Economic Sector Electricity & Heat Production* 35% Transportation* 30%Industry 12%Building 11%Agriculture, Forestry & Other Land Use 3%Other 9%U.","('GHG_Emissions', 0.9662001729011536)","('Ecological_Impacts', 0.006362468935549259)","('Management_Of_Legal_And_Regulatory_Framework', 0.002654970856383443)","(['Operational Eco-Efficiency', 'Low Carbon Strategy'], 0.9662001729011536)","('NON-ESG', 0.006362468935549259)","('NON-ESG', 0.002654970856383443)"
Line 46,S.,"('Product_Design_And_Lifecycle_Management', 0.09914591163396835)","('Waste_And_Hazardous_Materials_Management', 0.09464520215988159)","('Management_Of_Legal_And_Regulatory_Framework', 0.07568437606096268)","('NON-ESG', 0.09914591163396835)","('NON-ESG', 0.09464520215988159)","('NON-ESG', 0.07568437606096268)"
Line 47,Greenhouse Gas (GHG) Emissions by Economic Sector *Tesla -related sectors.,"('GHG_Emissions', 0.968988299369812)","('Ecological_Impacts', 0.00379168801009655)","('Air_Quality', 0.0031207529827952385)","(['Operational Eco-Efficiency', 'Low Carbon Strategy'], 0.968988299369812)","('NON-ESG', 0.00379168801009655)","('NON-ESG', 0.0031207529827952385)"
Line 48,Source: World Resources Institute9 Making an Impact Mission and the Tesla EcosystemAddressing climate change through an entire ecosystem Climate change is reaching alarming levels globally due in large part to emissions from burning fossil fuels for transportation and electricity generation.,"('Physical_Impacts_Of_Climate_Change', 0.9000983834266663)","('Business_Model_Resilience', 0.018654383718967438)","('GHG_Emissions', 0.018593404442071915)","(['Climate Strategy'], 0.9000983834266663)","('NON-ESG', 0.018654383718967438)","('NON-ESG', 0.018593404442071915)"
Line 49,The world cannot reduce GHG emissions without addressing both energy generation and consumption.,"('GHG_Emissions', 0.958168625831604)","('Air_Quality', 0.00727628730237484)","('Energy_Management', 0.00451786769554019)","(['Operational Eco-Efficiency', 'Low Carbon Strategy'], 0.958168625831604)","('NON-ESG', 0.00727628730237484)","('NON-ESG', 0.00451786769554019)"
Line 50,And the world cannot address its energy habits without first directly reducing emissions in the transportation and energy sectors.,"('Energy_Management', 0.963355541229248)","('Management_Of_Legal_And_Regulatory_Framework', 0.006195570342242718)","('Air_Quality', 0.005844436585903168)","(['Operational Eco-Efficiency', 'Low Carbon Strategy'], 0.963355541229248)","('NON-ESG', 0.006195570342242718)","('NON-ESG', 0.005844436585903168)"
Line 51,We are designing and manufacturing a complete energy and transportation ecosystem .,"('Energy_Management', 0.9027604460716248)","('Product_Design_And_Lifecycle_Management', 0.015116848982870579)","('Physical_Impacts_Of_Climate_Change', 0.008572489954531193)","(['Operational Eco-Efficiency', 'Low Carbon Strategy'], 0.9027604460716248)","('NON-ESG', 0.015116848982870579)","('NON-ESG', 0.008572489954531193)"
Line 52,We both develop the technology behind this ecosystem and focus on the affordability of the products that comprise it.,"('Product_Design_And_Lifecycle_Management', 0.9637142419815063)","('Energy_Management', 0.0035790465772151947)","('Product_Quality_And_Safety', 0.0029031848534941673)","([], 0.9637142419815063)","('NON-ESG', 0.0035790465772151947)","('NON-ESG', 0.0029031848534941673)"
Line 53,We seek to achieve this through our R&D and software development efforts as well as through our continuous drive to develop advanced manufacturing capabilities.,"('Product_Design_And_Lifecycle_Management', 0.5639128684997559)","('Business_Model_Resilience', 0.10518385469913483)","('Supply_Chain_Management', 0.06083020567893982)","([], 0.5639128684997559)","('NON-ESG', 0.10518385469913483)","('NON-ESG', 0.06083020567893982)"
Line 54,"10 Corporate Governance11Corporate Governance IntroductionManagement involvement At Tesla, sustainability is everyone's job regardless of their position, geographic location or title.","('Systemic_Risk_Management', 0.2901144325733185)","('Business_Ethics', 0.22340725362300873)","('Management_Of_Legal_And_Regulatory_Framework', 0.193356454372406)","('NON-ESG', 0.2901144325733185)","('NON-ESG', 0.22340725362300873)","('NON-ESG', 0.193356454372406)"
Line 55,"Our Sustainability Council, made up of leaders from across Tesla, collects data and prepares the analysis and content of this report.","('Business_Model_Resilience', 0.2670239210128784)","('Management_Of_Legal_And_Regulatory_Framework', 0.1783195286989212)","('Director_Removal', 0.10430815815925598)","('NON-ESG', 0.2670239210128784)","('NON-ESG', 0.1783195286989212)","('NON-ESG', 0.10430815815925598)"
Line 56,The Sustainability Council also presents this information to Teslas Board of Directors for review.,"('Director_Removal', 0.47245335578918457)","('Management_Of_Legal_And_Regulatory_Framework', 0.18823127448558807)","('Business_Model_Resilience', 0.0506804883480072)","('NON-ESG', 0.47245335578918457)","('NON-ESG', 0.18823127448558807)","('NON-ESG', 0.0506804883480072)"
Line 57,"Board of Directors oversight The Board of Directors serves as a prudent fiduciary for shareholders and oversees the management of Teslas business including reviewing the effectiveness of Teslas Impact priorities, initiatives and programs and this report.","('Director_Removal', 0.4488489329814911)","('Management_Of_Legal_And_Regulatory_Framework', 0.19822117686271667)","('Business_Model_Resilience', 0.06889735162258148)","('NON-ESG', 0.4488489329814911)","('NON-ESG', 0.19822117686271667)","('NON-ESG', 0.06889735162258148)"
Line 58,"With those responsibilities in mind, the Board sets high standards for Tesla and its employees, officers and directors; and we periodically add new, highly qualified independent directors to the Board, such as Larry Ellison and Kathleen Wilson -Thompson in 2018 and Hiromichi Mizuno in 2020.","('Director_Removal', 0.7713978886604309)","('Management_Of_Legal_And_Regulatory_Framework', 0.02729177102446556)","('Business_Ethics', 0.022337118163704872)","([], 0.7713978886604309)","('NON-ESG', 0.02729177102446556)","('NON-ESG', 0.022337118163704872)"
Line 59,Implicit in this approach is the importance of sound corporate governance.,"('Management_Of_Legal_And_Regulatory_Framework', 0.5458634495735168)","('Business_Ethics', 0.14256714284420013)","('Competitive_Behavior', 0.10342948138713837)","([], 0.5458634495735168)","('NON-ESG', 0.14256714284420013)","('NON-ESG', 0.10342948138713837)"
Line 60,12 Corporate Governance IntroductionSound corporate governance is critical to our mission.,"('Systemic_Risk_Management', 0.27432507276535034)","('Management_Of_Legal_And_Regulatory_Framework', 0.23575329780578613)","('Business_Ethics', 0.1602342128753662)","('NON-ESG', 0.27432507276535034)","('NON-ESG', 0.23575329780578613)","('NON-ESG', 0.1602342128753662)"
Line 61,We are committed to establishing an operating framework that exercises appropriate oversight of responsibilities at all levels throughout the company and manages its affairs consistent with high principles of business ethics.,"('Business_Ethics', 0.9726808667182922)","('Systemic_Risk_Management', 0.0021881498396396637)","('Management_Of_Legal_And_Regulatory_Framework', 0.002161859069019556)","([], 0.9726808667182922)","('NON-ESG', 0.0021881498396396637)","('NON-ESG', 0.002161859069019556)"
Line 62,Tesla aspires to be a do the right thing company.,"('Business_Model_Resilience', 0.24600450694561005)","('Product_Design_And_Lifecycle_Management', 0.117661252617836)","('Director_Removal', 0.1128273755311966)","('NON-ESG', 0.24600450694561005)","('NON-ESG', 0.117661252617836)","('NON-ESG', 0.1128273755311966)"
Line 63,Our Code of Business Ethics sets out basic principles that should help anyone working at or for Tesla avoid even the appearance of improper behavior.,"('Business_Ethics', 0.9688462615013123)","('Customer_Privacy', 0.0025043075438588858)","('Product_Quality_And_Safety', 0.0023322610650211573)","([], 0.9688462615013123)","('NON-ESG', 0.0025043075438588858)","('NON-ESG', 0.0023322610650211573)"
Line 64,Teslas Code of Business Ethics and our Corporate Governance Guidelines are available on Teslas website .,"('Business_Ethics', 0.9654685854911804)","('Management_Of_Legal_And_Regulatory_Framework', 0.0047632623463869095)","('Competitive_Behavior', 0.002912685973569751)","([], 0.9654685854911804)","('NON-ESG', 0.0047632623463869095)","('NON-ESG', 0.002912685973569751)"
Line 65,"In addition, we believe in regular and transparent communication with employees.","('Business_Ethics', 0.7994004487991333)","('Labor_Practices', 0.02175172045826912)","('Employee_Engagement_Inclusion_And_Diversity', 0.01962977834045887)","([], 0.7994004487991333)","('NON-ESG', 0.02175172045826912)","('NON-ESG', 0.01962977834045887)"
Line 66,"We encourage T esla employees to share their feedback openly (and anonymously, if they prefer), and provide easy methods to do so.","('Customer_Privacy', 0.3817279040813446)","('Data_Security', 0.06597517430782318)","('Business_Ethics', 0.06422147154808044)","('NON-ESG', 0.3817279040813446)","('NON-ESG', 0.06597517430782318)","('NON-ESG', 0.06422147154808044)"
