,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 34,Environment Introduction Impact Stories Social Governance Performance AppendixPfizer 2022 ESG Report5 Letter from our Chairman & CEO Continued IntroductionAction also requires stepping up during times of international crisis.,"('Business_Model_Resilience', 0.24918870627880096)","('Systemic_Risk_Management', 0.17828655242919922)","('Management_Of_Legal_And_Regulatory_Framework', 0.1606825888156891)","('NON-ESG', 0.24918870627880096)","('NON-ESG', 0.17828655242919922)","('NON-ESG', 0.1606825888156891)"
Line 35,"We remain deeply concerned by the human suffering we have witnessed during the ongoing armed conflict in Ukraine, and we are committed to contributing to ongoing humanitarian efforts that support the safety, health, and wellbeing of people affected by this tragic event.","('Employee_Health_And_Safety', 0.8132665753364563)","('Critical_Incident_Risk_Management', 0.0828932374715805)","('Human_Rights_And_Community_Relations', 0.028498059138655663)","(['Health Outcome Contribution'], 0.8132665753364563)","('NON-ESG', 0.0828932374715805)","('NON-ESG', 0.028498059138655663)"
Line 36,"We are determined to ensure the safety of our colleagues and their families, and we are equally determined to facilitate continued access to our medicines and vaccines for patients.","('Product_Quality_And_Safety', 0.5041046142578125)","('Selling_Practices_And_Product_Labeling', 0.22136062383651733)","('Customer_Welfare', 0.04858715459704399)","(['Product Quality & Recall Management'], 0.5041046142578125)","('NON-ESG', 0.22136062383651733)","('NON-ESG', 0.04858715459704399)"
Line 37,But we r ecognize that we are in a position to do even more.,"('Competitive_Behavior', 0.45009341835975647)","('Systemic_Risk_Management', 0.08516690135002136)","('Business_Model_Resilience', 0.07792261987924576)","('NON-ESG', 0.45009341835975647)","('NON-ESG', 0.08516690135002136)","('NON-ESG', 0.07792261987924576)"
Line 38,"That is why, effective March 14, 2022, Pfizer began donating profits of our Russian subsidiary to the Pfizer Foundation2 for direct humanitarian support to the people of Ukraine, in addition to our ongoing humanitarian response efforts in the region.","('Critical_Incident_Risk_Management', 0.6992524266242981)","('Human_Rights_And_Community_Relations', 0.10498090833425522)","('Access_And_Affordability', 0.03430667892098427)","([], 0.6992524266242981)","('NON-ESG', 0.10498090833425522)","('NON-ESG', 0.03430667892098427)"
Line 39,"Pfizer, through The Pfizer Foundation, has committed over $30 million to support these efforts.","('Access_And_Affordability', 0.26048287749290466)","('Customer_Welfare', 0.12350761890411377)","('Management_Of_Legal_And_Regulatory_Framework', 0.08040359616279602)","('NON-ESG', 0.26048287749290466)","('NON-ESG', 0.12350761890411377)","('NON-ESG', 0.08040359616279602)"
Line 40,We believe that product donations play an important role in relief and humanitarian emergencies.,"('Critical_Incident_Risk_Management', 0.9418968558311462)","('Physical_Impacts_Of_Climate_Change', 0.007255021948367357)","('Access_And_Affordability', 0.005737612955272198)","([], 0.9418968558311462)","('NON-ESG', 0.007255021948367357)","('NON-ESG', 0.005737612955272198)"
Line 41,We are proud to work through established non-governmental organizations with expertise in managing product donations in connection with humanitarian emergencies.,"('Critical_Incident_Risk_Management', 0.9695046544075012)","('Physical_Impacts_Of_Climate_Change', 0.00384674035012722)","('Air_Quality', 0.002864213427528739)","([], 0.9695046544075012)","('NON-ESG', 0.00384674035012722)","('NON-ESG', 0.002864213427528739)"
Line 42,"In 2022, this included Hurricane Fiona, Hurricane Ian, the Afghanistan earthquake, and the flooding in Pakistan.","('Physical_Impacts_Of_Climate_Change', 0.844237744808197)","('GHG_Emissions', 0.019429204985499382)","('Critical_Incident_Risk_Management', 0.01914150081574917)","([], 0.844237744808197)","('NON-ESG', 0.019429204985499382)","('NON-ESG', 0.01914150081574917)"
Line 43,"We recognize that planetary health has a profound impact on human health, which is why we are building on more than 20 years of climate action to reduce our company and value chain Greenhouse Gas (GHG) emissions.","('GHG_Emissions', 0.967635452747345)","('Ecological_Impacts', 0.004255937412381172)","('Air_Quality', 0.003338330890983343)","(['Operational Eco-Efficiency'], 0.967635452747345)","('NON-ESG', 0.004255937412381172)","('NON-ESG', 0.003338330890983343)"
Line 44,"In June 2022, we announced our aim to achieve the voluntary Net-Zero Standard by 2040, ten years earlier than the timeline described in the standard.","('Management_Of_Legal_And_Regulatory_Framework', 0.6335592865943909)","('Systemic_Risk_Management', 0.06570891290903091)","('Product_Quality_And_Safety', 0.0478861927986145)","([], 0.6335592865943909)","('NON-ESG', 0.06570891290903091)","('NON-ESG', 0.0478861927986145)"
Line 45,"As part of this commitment, we aim to reduce our company GHG emissions by 95 percent and our value chain GHG emissions by 90 percent from 2019 levels through accelerating the transition away from fossil fuels and engaging suppliers to catalyze equivalent action.","('GHG_Emissions', 0.9685041904449463)","('Air_Quality', 0.004446718841791153)","('Physical_Impacts_Of_Climate_Change', 0.0028935030568391085)","(['Operational Eco-Efficiency'], 0.9685041904449463)","('NON-ESG', 0.004446718841791153)","('NON-ESG', 0.0028935030568391085)"
Line 46,"Force for Good As we look ahead, as remarkable as 2022 has been for Pfizer, I believe we have only scratched the surface of the transformative impact we can have on human health.","('Employee_Health_And_Safety', 0.8272114992141724)","('Critical_Incident_Risk_Management', 0.09174677729606628)","('Access_And_Affordability', 0.012120066210627556)","(['Health Outcome Contribution'], 0.8272114992141724)","('NON-ESG', 0.09174677729606628)","('NON-ESG', 0.012120066210627556)"
Line 47,"Our third ESG Report, which shares our vision and approach, showcases progress on key strategies and reaffirms our commitment to keeping patients at the center of all we do and to furthering the positive impact that we have on the world.","('Access_And_Affordability', 0.4359346628189087)","('Human_Rights_And_Community_Relations', 0.1460288017988205)","('Business_Model_Resilience', 0.06735052913427353)","('NON-ESG', 0.4359346628189087)","('NON-ESG', 0.1460288017988205)","('NON-ESG', 0.06735052913427353)"
Line 48,"Nobody can predict with certainty how the world will change in 2023, and what challenges humankind will have to overcome.","('Business_Model_Resilience', 0.2733018100261688)","('Physical_Impacts_Of_Climate_Change', 0.11565695703029633)","('Management_Of_Legal_And_Regulatory_Framework', 0.06717782467603683)","('NON-ESG', 0.2733018100261688)","('NON-ESG', 0.11565695703029633)","('NON-ESG', 0.06717782467603683)"
Line 49,But I do know this: all of us at Pfizer consider it a privilege to be allowed by society to help address these issues.,"('Human_Rights_And_Community_Relations', 0.5146205425262451)","('Access_And_Affordability', 0.08565884828567505)","('Management_Of_Legal_And_Regulatory_Framework', 0.05335547402501106)","([], 0.5146205425262451)","('NON-ESG', 0.08565884828567505)","('NON-ESG', 0.05335547402501106)"
Line 50,"Against this backdrop, we remain committed to keeping patients as our North Star, applying ethical decision-making frameworks to our work, embedding ESG into our corporate strategies, and continuing to be a force for good in the world.","('Business_Ethics', 0.7554418444633484)","('Competitive_Behavior', 0.057247716933488846)","('Human_Rights_And_Community_Relations', 0.03829376772046089)","(['Business Ethics'], 0.7554418444633484)","('NON-ESG', 0.057247716933488846)","('NON-ESG', 0.03829376772046089)"
Line 51,Dr. Albert Bourla Pfizer Chairman & Chief Executive Officer 2 The Pfizer Foundation is a separate legal entity from Pfizer Inc. with distinct legal restrictions.,"('Management_Of_Legal_And_Regulatory_Framework', 0.42972078919410706)","('Director_Removal', 0.14316034317016602)","('Business_Ethics', 0.06345319747924805)","('NON-ESG', 0.42972078919410706)","('NON-ESG', 0.14316034317016602)","('NON-ESG', 0.06345319747924805)"
Line 52,"Environment Introduction Impact Stories Social Governance Performance AppendixPfizer 2022 ESG Report6 Dear Stakeholders, On behalf of the Board of Directors, I would like to thank you for your interest in Pfizers environmental, social, and governance progress.","('Human_Rights_And_Community_Relations', 0.3669285476207733)","('Business_Model_Resilience', 0.17598730325698853)","('Management_Of_Legal_And_Regulatory_Framework', 0.11908873915672302)","('NON-ESG', 0.3669285476207733)","('NON-ESG', 0.17598730325698853)","('NON-ESG', 0.11908873915672302)"
Line 53,We believe that Pfizers commitment to our Purpose Breakthroughs that change patients lives is essential to the companys long-term success.,"('Business_Model_Resilience', 0.3534319996833801)","('Access_And_Affordability', 0.1651754528284073)","('Human_Rights_And_Community_Relations', 0.08845820277929306)","('NON-ESG', 0.3534319996833801)","('NON-ESG', 0.1651754528284073)","('NON-ESG', 0.08845820277929306)"
Line 54,We are proud to share Pfizers progress on our ESG efforts in our third formal report.,"('Business_Model_Resilience', 0.38939839601516724)","('Systemic_Risk_Management', 0.2425161749124527)","('Human_Rights_And_Community_Relations', 0.04714446887373924)","('NON-ESG', 0.38939839601516724)","('NON-ESG', 0.2425161749124527)","('NON-ESG', 0.04714446887373924)"
Line 55,"Recognizing the importance of ESG to Pfizer and our stakeholders, the Board remains highly engaged in overseeing Pfizers ESG strategy, with the Governance & Sustainability Committee (the G&S Committee) of the Board assuming oversight responsibility of Pfizers overall ESG strategy, reporting, policies and practices.","('Business_Model_Resilience', 0.6691680550575256)","('Systemic_Risk_Management', 0.05281505361199379)","('Human_Rights_And_Community_Relations', 0.03549773618578911)","(['Human Capital Development', 'Innovation Management'], 0.6691680550575256)","('NON-ESG', 0.05281505361199379)","('NON-ESG', 0.03549773618578911)"
Line 56,The Boards other Committees are also actively engaged and oversee specific elements of ESG associated with their respective areas of responsibility.,"('Management_Of_Legal_And_Regulatory_Framework', 0.35736021399497986)","('Director_Removal', 0.11261274665594101)","('Business_Model_Resilience', 0.08540735393762589)","('NON-ESG', 0.35736021399497986)","('NON-ESG', 0.11261274665594101)","('NON-ESG', 0.08540735393762589)"
Line 57,"During 2022, the G&S Committee received updates from management concerning Pfizers ESG priorities and the companys progress measured against related metrics and goals at nearly every meeting and shared this information with the full Board.","('Business_Model_Resilience', 0.5626303553581238)","('Management_Of_Legal_And_Regulatory_Framework', 0.09296941012144089)","('Human_Rights_And_Community_Relations', 0.03968973457813263)","(['Human Capital Development', 'Innovation Management'], 0.5626303553581238)","('NON-ESG', 0.09296941012144089)","('NON-ESG', 0.03968973457813263)"
Line 58,The Committee also was informed of potential changes to the external regulatory and reporting environment that may impact our future ESG disclosures and internal changes to our ESG governance structure to enhance our risk management and oversight.,"('Management_Of_Legal_And_Regulatory_Framework', 0.9529180526733398)","('Business_Ethics', 0.004660907667130232)","('Systemic_Risk_Management', 0.004355048760771751)","([], 0.9529180526733398)","('NON-ESG', 0.004660907667130232)","('NON-ESG', 0.004355048760771751)"
Line 59,"In addition, the Board was informed of Pfizers progress in achieving our diversity, equity, and inclusion goals and our environmental priorities and milestones, including our aim to achieve the voluntary Net-Zero Standard for greenhouse gas emissions by 2040.","('GHG_Emissions', 0.9608812928199768)","('Air_Quality', 0.005120368674397469)","('Ecological_Impacts', 0.004070109687745571)","(['Operational Eco-Efficiency'], 0.9608812928199768)","('NON-ESG', 0.005120368674397469)","('NON-ESG', 0.004070109687745571)"
Line 60,"In terms of diversity, the Board recognizes the critical importance and value of Pfizers colleagues and the need to continuously work to maintain a culture where colleagues of diverse backgrounds, abilities and experiences contribute their unique viewpoints and perspectives to all aspects of our business.","('Employee_Engagement_Inclusion_And_Diversity', 0.9735192656517029)","('Employee_Health_And_Safety', 0.002059412654489279)","('Business_Model_Resilience', 0.0018837888492271304)","(['Talent Attraction & Retention'], 0.9735192656517029)","('NON-ESG', 0.002059412654489279)","('NON-ESG', 0.0018837888492271304)"
Line 61,"Pfizers leaders establish and reinforce the companys culture, which the Board and its Committees oversee.","('Director_Removal', 0.565319299697876)","('Management_Of_Legal_And_Regulatory_Framework', 0.07479503005743027)","('Employee_Engagement_Inclusion_And_Diversity', 0.0575074777007103)","(['Business Ethics'], 0.565319299697876)","('NON-ESG', 0.07479503005743027)","('NON-ESG', 0.0575074777007103)"
Line 62,"At the Board level, we strive to maintain a Board with a diverse set of experiences, qualifications, and attributes, as well as gender and ethnic diversity.","('Employee_Engagement_Inclusion_And_Diversity', 0.9749480485916138)","('Employee_Health_And_Safety', 0.0017833608435466886)","('Human_Rights_And_Community_Relations', 0.0016949764685705304)","(['Talent Attraction & Retention'], 0.9749480485916138)","('NON-ESG', 0.0017833608435466886)","('NON-ESG', 0.0016949764685705304)"
Line 63,"Accordingly, when seeking new Directors, the Board considers a diverse pool of qualified candidates across several dimensions, including skills, gender, age, race, ethnicity, background, professional experience, and perspectives.","('Employee_Engagement_Inclusion_And_Diversity', 0.9714742302894592)","('Customer_Privacy', 0.002044919179752469)","('Business_Model_Resilience', 0.0019836092833429575)","(['Talent Attraction & Retention'], 0.9714742302894592)","('NON-ESG', 0.002044919179752469)","('NON-ESG', 0.0019836092833429575)"
Line 64,"The Board is committed to ongoing refreshment, as evidenced by the addition of five new independent Directors since 2018.","('Director_Removal', 0.7506331205368042)","('Management_Of_Legal_And_Regulatory_Framework', 0.03227287530899048)","('Employee_Engagement_Inclusion_And_Diversity', 0.026493869721889496)","(['Business Ethics'], 0.7506331205368042)","('NON-ESG', 0.03227287530899048)","('NON-ESG', 0.026493869721889496)"
Line 65,We are proud to share Pfizers progress on these efforts in this report and appreciate your interest.,"('Management_Of_Legal_And_Regulatory_Framework', 0.46811360120773315)","('Human_Rights_And_Community_Relations', 0.11884438246488571)","('Business_Model_Resilience', 0.0691700205206871)","('NON-ESG', 0.46811360120773315)","('NON-ESG', 0.11884438246488571)","('NON-ESG', 0.0691700205206871)"
Line 66,"Sincerely, IntroductionShantanu Narayen Lead Independent Director Message from the Lead Independent Director Environment Introduction Impact Stories Social Governance Performance AppendixPfizer 2022 ESG Report7 Introduction2022 Progress and Highlights1 1 See footnotes within the Performance section for more details.","('Business_Model_Resilience', 0.2924433946609497)","('Human_Rights_And_Community_Relations', 0.2069225013256073)","('Management_Of_Legal_And_Regulatory_Framework', 0.11431357264518738)","('NON-ESG', 0.2924433946609497)","('NON-ESG', 0.2069225013256073)","('NON-ESG', 0.11431357264518738)"
