,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 15,S. householdsand more than 10% of small businesses in the U.,"('Supply_Chain_Management', 0.17207251489162445)","('Systemic_Risk_Management', 0.12369506806135178)","('Business_Model_Resilience', 0.08785617351531982)","('NON-ESG', 0.17207251489162445)","('NON-ESG', 0.12369506806135178)","('NON-ESG', 0.08785617351531982)"
Line 16,"S. Environmental Social Governance4 Environmental, Social, and Governance Report 2022 Environmental Social GovernanceA letter from the CEO Charles W.","('Human_Rights_And_Community_Relations', 0.5273886919021606)","('Management_Of_Legal_And_Regulatory_Framework', 0.17334769666194916)","('Business_Model_Resilience', 0.0483667217195034)","([], 0.5273886919021606)","('NON-ESG', 0.17334769666194916)","('NON-ESG', 0.0483667217195034)"
Line 17,"Scharf CEO, Wells Fargo & CompanyAt Wells Fargo, we believe that to be successful as a company, we must consider a broad set of stakeholders in our decisions and actions, beyond shareholders.","('Business_Model_Resilience', 0.2963404655456543)","('Director_Removal', 0.11495130509138107)","('Business_Ethics', 0.08699403703212738)","('NON-ESG', 0.2963404655456543)","('NON-ESG', 0.11495130509138107)","('NON-ESG', 0.08699403703212738)"
Line 18,"This is not in lieu of shareholders in fact, we believe a broader focus will enhance our returns to shareholders over time.","('Business_Model_Resilience', 0.2873929738998413)","('Competitive_Behavior', 0.23625431954860687)","('Systemic_Risk_Management', 0.09364236146211624)","('NON-ESG', 0.2873929738998413)","('NON-ESG', 0.23625431954860687)","('NON-ESG', 0.09364236146211624)"
Line 19,"Consumers and businesses want to do business with a company that actively supports employees, customers, and communities especially those most in need.","('Human_Rights_And_Community_Relations', 0.5397473573684692)","('Access_And_Affordability', 0.13817399740219116)","('Employee_Health_And_Safety', 0.05006919056177139)","([], 0.5397473573684692)","('NON-ESG', 0.13817399740219116)","('NON-ESG', 0.05006919056177139)"
Line 20,"In the pages that follow, youll find an overview of the environmental, social, and governance (ESG) work underway at Wells Fargo.","('Human_Rights_And_Community_Relations', 0.552287220954895)","('Business_Model_Resilience', 0.10562542825937271)","('Ecological_Impacts', 0.04964814335107803)","([], 0.552287220954895)","('NON-ESG', 0.10562542825937271)","('NON-ESG', 0.04964814335107803)"
Line 21,"This includes the work we are doing to build a sustainable, inclusive future in the communities we serve.","('Human_Rights_And_Community_Relations', 0.8655106425285339)","('Employee_Engagement_Inclusion_And_Diversity', 0.0373239628970623)","('Access_And_Affordability', 0.021456817165017128)","([], 0.8655106425285339)","('NON-ESG', 0.0373239628970623)","('NON-ESG', 0.021456817165017128)"
Line 22,"These efforts span housing affordability, small business growth, financial inclusion, addressing climate change, and other initiatives.","('Physical_Impacts_Of_Climate_Change', 0.8984374403953552)","('Business_Model_Resilience', 0.020234553143382072)","('Supply_Chain_Management', 0.012293236330151558)","(['Climate Strategy'], 0.8984374403953552)","('NON-ESG', 0.020234553143382072)","('NON-ESG', 0.012293236330151558)"
Line 23,"We consider this work a sustained, long-term commitment.","('Human_Rights_And_Community_Relations', 0.3071949779987335)","('Business_Model_Resilience', 0.24099130928516388)","('Management_Of_Legal_And_Regulatory_Framework', 0.06801781058311462)","('NON-ESG', 0.3071949779987335)","('NON-ESG', 0.24099130928516388)","('NON-ESG', 0.06801781058311462)"
Line 24,"We know that there is much work to do, and Wells Fargo is well-positioned to make a difference.","('Business_Model_Resilience', 0.3761040270328522)","('Systemic_Risk_Management', 0.21726110577583313)","('Supply_Chain_Management', 0.04813415929675102)","('NON-ESG', 0.3761040270328522)","('NON-ESG', 0.21726110577583313)","('NON-ESG', 0.04813415929675102)"
Line 25,"5 Environmental, Social, and Governance Report 2022 Environmental Social Governance Wells Fargos key ESG themes & focus areas As a leading financial services company, Wells Fargo believes that it has a role to play in addressing social, economic, and environmental sustainability, and the company is committed to sound and effective corporate governance practices.","('Human_Rights_And_Community_Relations', 0.3678715229034424)","('Business_Model_Resilience', 0.14048223197460175)","('Management_Of_Legal_And_Regulatory_Framework', 0.13039037585258484)","('NON-ESG', 0.3678715229034424)","('NON-ESG', 0.14048223197460175)","('NON-ESG', 0.13039037585258484)"
Line 26,The company continues to take an active role in addressing pressing societal challenges to drive positive impact.,"('Human_Rights_And_Community_Relations', 0.8911892175674438)","('Business_Model_Resilience', 0.01421363279223442)","('Access_And_Affordability', 0.009234514087438583)","([], 0.8911892175674438)","('NON-ESG', 0.01421363279223442)","('NON-ESG', 0.009234514087438583)"
Line 27,Wells Fargo regularly assesses ESG and sustainability themes and focus areas that it believes are most relevant to the company and its stakeholders.,"('Business_Model_Resilience', 0.6693977117538452)","('Systemic_Risk_Management', 0.06552273035049438)","('Supply_Chain_Management', 0.03480028361082077)","(['Human Capital Development'], 0.6693977117538452)","('NON-ESG', 0.06552273035049438)","('NON-ESG', 0.03480028361082077)"
Line 28,"The company monitors ESG trends, and has periodically engaged with stakeholders to identify top-of-mind ESG themes, which inform its strategies, goals, and reporting priorities.","('Business_Model_Resilience', 0.7457588315010071)","('Systemic_Risk_Management', 0.0709979459643364)","('Physical_Impacts_Of_Climate_Change', 0.017915621399879456)","(['Human Capital Development'], 0.7457588315010071)","('NON-ESG', 0.0709979459643364)","('NON-ESG', 0.017915621399879456)"
Line 29,"With those topics in mind, Wells Fargo continues to work to make meaningful progress with respect to these pressing ESG challenges.","('Business_Model_Resilience', 0.4644457995891571)","('Systemic_Risk_Management', 0.2898205518722534)","('Physical_Impacts_Of_Climate_Change', 0.0471937470138073)","('NON-ESG', 0.4644457995891571)","('NON-ESG', 0.2898205518722534)","('NON-ESG', 0.0471937470138073)"
Line 30,"6 Environmental, Social, and Governance Report 2022 Environmental Social Governance Wells Fargo focuses its work on three sustainability-related areas of critical importance.","('Human_Rights_And_Community_Relations', 0.5413446426391602)","('Management_Of_Legal_And_Regulatory_Framework', 0.10268030315637589)","('Business_Model_Resilience', 0.07991303503513336)","([], 0.5413446426391602)","('NON-ESG', 0.10268030315637589)","('NON-ESG', 0.07991303503513336)"
Line 31,Environmental sustainability Wells Fargo believes that climate change is one of the most urgent environmental and social issues of our time.,"('Physical_Impacts_Of_Climate_Change', 0.9467206001281738)","('Business_Model_Resilience', 0.010141623206436634)","('Supply_Chain_Management', 0.0053991531021893024)","(['Climate Strategy'], 0.9467206001281738)","('NON-ESG', 0.010141623206436634)","('NON-ESG', 0.0053991531021893024)"
Line 32,"That is why in March 2021, Wells Fargo announced its effort to support the transition to a low-carbon economy by setting a goal of net-zero greenhouse gas emissions by 2050.","('GHG_Emissions', 0.9693687558174133)","('Ecological_Impacts', 0.0037824225146323442)","('Air_Quality', 0.003039528615772724)","(['Decarbonization Strategy'], 0.9693687558174133)","('NON-ESG', 0.0037824225146323442)","('NON-ESG', 0.003039528615772724)"
Line 33,"In 2021, the bank also joined the Net-Zero Banking Alliance, an industry leadership group focused on implementing climate targets.","('Physical_Impacts_Of_Climate_Change', 0.9509980082511902)","('Business_Model_Resilience', 0.0071075004525482655)","('GHG_Emissions', 0.006565178278833628)","(['Climate Strategy'], 0.9509980082511902)","('NON-ESG', 0.0071075004525482655)","('NON-ESG', 0.006565178278833628)"
Line 34,"In furtherance of this net-zero goal, in May 2022, the company published the Wells Fargo CO2eMission SM, a climate alignment and target-setting methodology for its financing portfolios, and set its first interim financed emissions targets for two high-emitting sectors (Oil & Gas and Power).","('GHG_Emissions', 0.8435549139976501)","('Physical_Impacts_Of_Climate_Change', 0.0331185981631279)","('Energy_Management', 0.022834790870547295)","(['Decarbonization Strategy'], 0.8435549139976501)","('NON-ESG', 0.0331185981631279)","('NON-ESG', 0.022834790870547295)"
Line 35,"In 2021, the company also launched an Institute for Sustainable Finance to deploy $500 billion of financing to sustainable businesses and projects by 2030, as well as to support science-based research on low-carbon solutions, and advocate for policies that enable client transitions.","('Management_Of_Legal_And_Regulatory_Framework', 0.273749977350235)","('Business_Model_Resilience', 0.16879644989967346)","('Product_Design_And_Lifecycle_Management', 0.09375640749931335)","('NON-ESG', 0.273749977350235)","('NON-ESG', 0.16879644989967346)","('NON-ESG', 0.09375640749931335)"
Line 36,"Social impact Wells Fargo seeks to support a more sustainable and equitable economy by opening pathways to economic advancement, championing quality affordable homes, empowering small business growth, and enabling a low-carbon economy.","('Access_And_Affordability', 0.4574509263038635)","('Energy_Management', 0.1350906491279602)","('Management_Of_Legal_And_Regulatory_Framework', 0.046197038143873215)","('NON-ESG', 0.4574509263038635)","('NON-ESG', 0.1350906491279602)","('NON-ESG', 0.046197038143873215)"
Line 37,"Through these and other efforts, the company hopes to help build wealth, enhance economic mobility, and strengthen diverse and historically marginalized communities.","('Human_Rights_And_Community_Relations', 0.6810588240623474)","('Employee_Engagement_Inclusion_And_Diversity', 0.16241075098514557)","('Access_And_Affordability', 0.03089800663292408)","([], 0.6810588240623474)","('NON-ESG', 0.16241075098514557)","('NON-ESG', 0.03089800663292408)"
Line 38,"In collaboration with community organizations, civic leaders, and nonprofits at the local, state, and national levels, Wells Fargo is working to address systemic barriers to financial inclusion and opportunity.","('Employee_Engagement_Inclusion_And_Diversity', 0.8040879964828491)","('Human_Rights_And_Community_Relations', 0.052932776510715485)","('Access_And_Affordability', 0.02488146722316742)","(['Talent Attraction & Retention', 'Financial Inclusion'], 0.8040879964828491)","('NON-ESG', 0.052932776510715485)","('NON-ESG', 0.02488146722316742)"
Line 39,"Wells Fargos resources and expertise can make a positive impact in communities, addressing these complex societal issues to help build a more sustainable, equitable future for all.","('Human_Rights_And_Community_Relations', 0.9355356693267822)","('Access_And_Affordability', 0.006920422427356243)","('Business_Model_Resilience', 0.005226601846516132)","([], 0.9355356693267822)","('NON-ESG', 0.006920422427356243)","('NON-ESG', 0.005226601846516132)"
Line 40,"Diversity, equity, and inclusion Wells Fargo is dedicated to diversity, equity, and inclusion.","('Employee_Engagement_Inclusion_And_Diversity', 0.9710528254508972)","('Employee_Health_And_Safety', 0.002324906876310706)","('Human_Rights_And_Community_Relations', 0.002227187156677246)","(['Talent Attraction & Retention', 'Financial Inclusion'], 0.9710528254508972)","('NON-ESG', 0.002324906876310706)","('NON-ESG', 0.002227187156677246)"
Line 41,"The company is focused on increasing diverse representation at all levels, creating a more inclusive workplace, and better serving and growing its diverse customer segments and diverse suppliers across all lines of business.","('Employee_Engagement_Inclusion_And_Diversity', 0.9688456654548645)","('Business_Model_Resilience', 0.002414981136098504)","('Human_Rights_And_Community_Relations', 0.0022895250003784895)","(['Talent Attraction & Retention', 'Financial Inclusion'], 0.9688456654548645)","('NON-ESG', 0.002414981136098504)","('NON-ESG', 0.0022895250003784895)"
Line 42,"This approach is embedded in the companys culture and business practices, products and services, and philanthropic giving.","('Product_Design_And_Lifecycle_Management', 0.16633093357086182)","('Management_Of_Legal_And_Regulatory_Framework', 0.14624790847301483)","('Human_Rights_And_Community_Relations', 0.1266472339630127)","('NON-ESG', 0.16633093357086182)","('NON-ESG', 0.14624790847301483)","('NON-ESG', 0.1266472339630127)"
Line 43,"Additional details are discussed in the 2022 Diversity, Equity, and Inclusion Report (PDF) .","('Employee_Engagement_Inclusion_And_Diversity', 0.972764790058136)","('Human_Rights_And_Community_Relations', 0.002462254371494055)","('Employee_Health_And_Safety', 0.00222588749602437)","(['Talent Attraction & Retention', 'Financial Inclusion'], 0.972764790058136)","('NON-ESG', 0.002462254371494055)","('NON-ESG', 0.00222588749602437)"
Line 44,"As Wells Fargo continues its work on key ESG themes, the company recognizes that its employees, culture, and governance are all critical ingredients for making meaningful progress.","('Human_Rights_And_Community_Relations', 0.4249764382839203)","('Business_Model_Resilience', 0.11747302114963531)","('Employee_Engagement_Inclusion_And_Diversity', 0.0821487084031105)","('NON-ESG', 0.4249764382839203)","('NON-ESG', 0.11747302114963531)","('NON-ESG', 0.0821487084031105)"
Line 45,"7 Environmental, Social, and Governance Report 2022 Environmental Social Governance Envir onmentalEnvironmental 8 Environmental, Social, and Governance Report 2022 Environmental Social GovernanceEnvironmental sustainability Wells Fargos focus on environmental sustainability is about working toward an equitable and sustainable future and to support the transition to a low-carbon economy.","('Human_Rights_And_Community_Relations', 0.45986369252204895)","('Management_Of_Legal_And_Regulatory_Framework', 0.13666945695877075)","('Business_Model_Resilience', 0.09534154087305069)","('NON-ESG', 0.45986369252204895)","('NON-ESG', 0.13666945695877075)","('NON-ESG', 0.09534154087305069)"
Line 46,"In March 2021, Wells Fargo announced its efforts to support the transition to a low-carbon economy by setting a goal of net-zero greenhouse gas emissions including its financed emissions by 2050.","('GHG_Emissions', 0.9690773487091064)","('Ecological_Impacts', 0.0038701314479112625)","('Air_Quality', 0.003332410706207156)","(['Decarbonization Strategy'], 0.9690773487091064)","('NON-ESG', 0.0038701314479112625)","('NON-ESG', 0.003332410706207156)"
Line 47,"In addition to Wells Fargos net-zero greenhouse gas emissions by 2050 goal, the company committed to deploying its resources and working closely with customers.","('GHG_Emissions', 0.9692172408103943)","('Ecological_Impacts', 0.003659701207652688)","('Air_Quality', 0.003369902726262808)","(['Decarbonization Strategy'], 0.9692172408103943)","('NON-ESG', 0.003659701207652688)","('NON-ESG', 0.003369902726262808)"
Line 48,"To drive its execution efforts, Wells Fargo established an enterprise-wide climate initiative to promote leadership connectivity and accountability.","('Physical_Impacts_Of_Climate_Change', 0.8879029750823975)","('Business_Model_Resilience', 0.019475940614938736)","('Systemic_Risk_Management', 0.014524263329803944)","(['Climate Strategy'], 0.8879029750823975)","('NON-ESG', 0.019475940614938736)","('NON-ESG', 0.014524263329803944)"
Line 49,"In addition, Wells Fargos Independent Risk Management (IRM) function provides holistic oversight of the integration of climate considerations into the Risk Management Framework.","('Physical_Impacts_Of_Climate_Change', 0.9247584939002991)","('Business_Model_Resilience', 0.02066463604569435)","('Systemic_Risk_Management', 0.012039725668728352)","(['Climate Strategy'], 0.9247584939002991)","('NON-ESG', 0.02066463604569435)","('NON-ESG', 0.012039725668728352)"
Line 50,"9 Environmental, Social, and Governance Report 2022 Environmental Social GovernanceCommon factors used to measure relative environmental performance Unit 2019 2020 2021 Employees # of employees 271,924 268,531 249,435 Revenue USD (in billions) 86.8 74.3 78.5 Square footage2# sq ft 86,179,338 82,617,819 78,200,000 Notes 1.","('Human_Rights_And_Community_Relations', 0.6234631538391113)","('Management_Of_Legal_And_Regulatory_Framework', 0.08215445280075073)","('Ecological_Impacts', 0.03307006508111954)","([], 0.6234631538391113)","('NON-ESG', 0.08215445280075073)","('NON-ESG', 0.03307006508111954)"
Line 51,Employee numbers for this section reflect employee headcount at Wells Fargo as reported in the companys annual report for each calendar year.,"('Employee_Engagement_Inclusion_And_Diversity', 0.6565725207328796)","('Labor_Practices', 0.1319114863872528)","('Employee_Health_And_Safety', 0.04454153776168823)","(['Talent Attraction & Retention', 'Financial Inclusion'], 0.6565725207328796)","('NON-ESG', 0.1319114863872528)","('NON-ESG', 0.04454153776168823)"
Line 52,2.,"('Competitive_Behavior', 0.15795664489269257)","('Customer_Welfare', 0.10852150619029999)","('Energy_Management', 0.08616163581609726)","('NON-ESG', 0.15795664489269257)","('NON-ESG', 0.10852150619029999)","('NON-ESG', 0.08616163581609726)"
Line 53,"Includes square footage (sq ft) from Wells Fargo-owned and leased facilities worldwide, as well as its network of more than 12,000 ATMs in the U.","('Energy_Management', 0.29391250014305115)","('Systemic_Risk_Management', 0.1687980443239212)","('Competitive_Behavior', 0.06161221116781235)","('NON-ESG', 0.29391250014305115)","('NON-ESG', 0.1687980443239212)","('NON-ESG', 0.06161221116781235)"
Line 54,S.,"('Product_Design_And_Lifecycle_Management', 0.09914591163396835)","('Waste_And_Hazardous_Materials_Management', 0.09464520215988159)","('Management_Of_Legal_And_Regulatory_Framework', 0.07568437606096268)","('NON-ESG', 0.09914591163396835)","('NON-ESG', 0.09464520215988159)","('NON-ESG', 0.07568437606096268)"
Line 55,Excludes square footage from land and parking lots.,"('Waste_And_Hazardous_Materials_Management', 0.28470051288604736)","('Customer_Privacy', 0.08980660885572433)","('Water_And_Wastewater_Management', 0.06618009507656097)","('NON-ESG', 0.28470051288604736)","('NON-ESG', 0.08980660885572433)","('NON-ESG', 0.06618009507656097)"
Line 56,"Energy usage Unit32019 2020 2021 Fuel (includes fuel oil, propane, and fuels for fleet vehicles)MWh 24,713 16,979 20,330 Natural gas MWh 383,277 353,183 310,483 Electricity1MWh 1,816,629 1,654,354 1,550,417 Chilled water MWh 0 0 0 District heating2MWh 13,518 13,211 12,911 Total energy consumption MWh 2,238,137 2,037,727 1,894,141 Reduction in total energy consumption (from 2019 baseline)% 0 9 15 Purchased electricity consumptionkWh/sq ft 21.0 20.0 19.8 kWh/employee 6,992 6,161 6,256 Notes 1.","('Energy_Management', 0.9806973934173584)","('Air_Quality', 0.001957657979801297)","('Management_Of_Legal_And_Regulatory_Framework', 0.0015974716516211629)","([], 0.9806973934173584)","('NON-ESG', 0.001957657979801297)","('NON-ESG', 0.0015974716516211629)"
Line 57,Includes purchased and self-supplied electricity.,"('Energy_Management', 0.9514977931976318)","('Management_Of_Legal_And_Regulatory_Framework', 0.006584436632692814)","('Water_And_Wastewater_Management', 0.005970987491309643)","([], 0.9514977931976318)","('NON-ESG', 0.006584436632692814)","('NON-ESG', 0.005970987491309643)"
Line 58,Refer to table within Growing the renewable energy supply section for additional details.2.,"('Energy_Management', 0.9664212465286255)","('Management_Of_Legal_And_Regulatory_Framework', 0.004633664153516293)","('Supply_Chain_Management', 0.003939224872738123)","([], 0.9664212465286255)","('NON-ESG', 0.004633664153516293)","('NON-ESG', 0.003939224872738123)"
Line 59,District heating includes purchased steam.3.,"('Energy_Management', 0.9443774223327637)","('Air_Quality', 0.008567025884985924)","('Water_And_Wastewater_Management', 0.008548328652977943)","([], 0.9443774223327637)","('NON-ESG', 0.008567025884985924)","('NON-ESG', 0.008548328652977943)"
Line 60,"To facilitate the calculation of total energy usage, all components are converted into MWh.Operational sustainability Wells Fargo is working to embed environmental sustainability throughout our operations to drive efficiencies and responsible resource use, including reducing energy, water, and resource consumption as well as greenhouse gas emissions.","('Energy_Management', 0.829502284526825)","('GHG_Emissions', 0.0969075858592987)","('Air_Quality', 0.010516626760363579)","([], 0.829502284526825)","('NON-ESG', 0.0969075858592987)","('NON-ESG', 0.010516626760363579)"
Line 61,"Wells Fargo continues to work to reduce the emissions, water and energy consumption, and waste associated with its operations.","('Waste_And_Hazardous_Materials_Management', 0.7042368054389954)","('Water_And_Wastewater_Management', 0.09352134168148041)","('Energy_Management', 0.0689675584435463)","([], 0.7042368054389954)","('NON-ESG', 0.09352134168148041)","('NON-ESG', 0.0689675584435463)"
Line 62,"10 Environmental, Social, and Governance Report 2022 Environmental Social GovernanceLEED buildings1Unit 2019 2020 2021 Total sq ft of LEED-certified projects sq ft 43,111,577 44,521,605 44,941,226 Total number of LEED-certified # of projects 834 907 912 Notes 1.","('Management_Of_Legal_And_Regulatory_Framework', 0.20053011178970337)","('Product_Design_And_Lifecycle_Management', 0.12033580988645554)","('Product_Quality_And_Safety', 0.1128387525677681)","('NON-ESG', 0.20053011178970337)","('NON-ESG', 0.12033580988645554)","('NON-ESG', 0.1128387525677681)"
Line 63,"Includes certifications and recertifications under all Leadership in Energy and Environmental Design (LEED) rating systems (for example, new construction, existing buildings, and interior design) for relevant leased and owned spaces.","('Energy_Management', 0.3420705199241638)","('Product_Design_And_Lifecycle_Management', 0.23205871880054474)","('Access_And_Affordability', 0.05487411096692085)","('NON-ESG', 0.3420705199241638)","('NON-ESG', 0.23205871880054474)","('NON-ESG', 0.05487411096692085)"
