,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 18,But it is not the full story of our progress.,"('Business_Model_Resilience', 0.2882804870605469)","('Human_Rights_And_Community_Relations', 0.11603189259767532)","('Systemic_Risk_Management', 0.0930405929684639)","('NON-ESG', 0.2882804870605469)","('NON-ESG', 0.11603189259767532)","('NON-ESG', 0.0930405929684639)"
Line 19,"Our ESG Reporting Hub contains detailed information on many of the topics covered in this report, as well as policies and additional disclosures for specialized audiences.","('Management_Of_Legal_And_Regulatory_Framework', 0.4579530358314514)","('Business_Model_Resilience', 0.11511419713497162)","('Systemic_Risk_Management', 0.05642857402563095)","('NON-ESG', 0.4579530358314514)","('NON-ESG', 0.11511419713497162)","('NON-ESG', 0.05642857402563095)"
Line 20,"Throughout the report, we provide links to specific pages in the ESG Reporting Hub where additional detail is available.","('Management_Of_Legal_And_Regulatory_Framework', 0.43956437706947327)","('Systemic_Risk_Management', 0.08088929951190948)","('Human_Rights_And_Community_Relations', 0.06932776421308517)","('NON-ESG', 0.43956437706947327)","('NON-ESG', 0.08088929951190948)","('NON-ESG', 0.06932776421308517)"
Line 21,"Purpose PersonifiedFUTURE INTRO POWER INCLUSIVE 2 2022 Cisco Purpose Report | csr.cisco.com | ESG Reporting HubIn 2005, Cisco published its first ever Corporate Citizenship Report.","('Business_Model_Resilience', 0.6830901503562927)","('Systemic_Risk_Management', 0.047433312982320786)","('Employee_Engagement_Inclusion_And_Diversity', 0.034856654703617096)","(['Human Capital Development', 'Innovation Management'], 0.6830901503562927)","('NON-ESG', 0.047433312982320786)","('NON-ESG', 0.034856654703617096)"
Line 22,The goal was simpleshare our company progress around ESG efforts.,"('Business_Model_Resilience', 0.7229785919189453)","('Systemic_Risk_Management', 0.0830899253487587)","('Ecological_Impacts', 0.021401360630989075)","(['Human Capital Development', 'Innovation Management'], 0.7229785919189453)","('NON-ESG', 0.0830899253487587)","('NON-ESG', 0.021401360630989075)"
Line 23,"Today, this report aligns with our company purposeto Power an Inclusive Future for Alland it illustrates the many ways Cisco brings this to life.","('Employee_Engagement_Inclusion_And_Diversity', 0.3165319561958313)","('Human_Rights_And_Community_Relations', 0.14930737018585205)","('Business_Model_Resilience', 0.12483425438404083)","('NON-ESG', 0.3165319561958313)","('NON-ESG', 0.14930737018585205)","('NON-ESG', 0.12483425438404083)"
Line 24,"We remain committed to annually sharing the impact we are making in critical areas such as sustainability, inclusion and diversity, human rights, education, economic development, and crisis response.","('Employee_Engagement_Inclusion_And_Diversity', 0.8990733623504639)","('Human_Rights_And_Community_Relations', 0.0389544814825058)","('Access_And_Affordability', 0.007800631690770388)","(['Talent Attraction & Retention'], 0.8990733623504639)","('NON-ESG', 0.0389544814825058)","('NON-ESG', 0.007800631690770388)"
Line 25,"The ways in which we support our customers, care for our employees, and serve our communities define our company today, just as they did nearly two decades ago.","('Human_Rights_And_Community_Relations', 0.7052590250968933)","('Employee_Engagement_Inclusion_And_Diversity', 0.0541653074324131)","('Access_And_Affordability', 0.04189777001738548)","(['Environmental Policy & Management Systems'], 0.7052590250968933)","('NON-ESG', 0.0541653074324131)","('NON-ESG', 0.04189777001738548)"
Line 26,"While no one could have predicted the challenges weve faced over the last few years, one thing remains clearCisco plays an important role in not only helping our customers solve their biggest business issues, but also making this world a better place for all of us.","('Business_Model_Resilience', 0.4098728895187378)","('Systemic_Risk_Management', 0.33190926909446716)","('Supply_Chain_Management', 0.0730988085269928)","('NON-ESG', 0.4098728895187378)","('NON-ESG', 0.33190926909446716)","('NON-ESG', 0.0730988085269928)"
Line 27,Setting clear goals and measuring our progress keeps us accountable and allows us to share what we are learning from our experience and work.,"('Human_Rights_And_Community_Relations', 0.4289112389087677)","('Business_Model_Resilience', 0.1440216451883316)","('Business_Ethics', 0.05334947630763054)","('NON-ESG', 0.4289112389087677)","('NON-ESG', 0.1440216451883316)","('NON-ESG', 0.05334947630763054)"
Line 28,"Each day, we use our technology, expertise, and scale to drive progress, whether thats supporting our Ukraine employees, customers, and their communities affected by the war; delivering on our Social Justice Beliefs and Actions; or driving sustainability efforts in our own business and across our ecosystem.","('Human_Rights_And_Community_Relations', 0.9627958536148071)","('Access_And_Affordability', 0.0030981977470219135)","('Ecological_Impacts', 0.002068040193989873)","(['Environmental Policy & Management Systems'], 0.9627958536148071)","('NON-ESG', 0.0030981977470219135)","('NON-ESG', 0.002068040193989873)"
Line 29,"A message from Chuck Robbins The actions we take continue to align with and support the Ten Principles of the United Nations Global Compact, which Cisco signed in 2001.","('Management_Of_Legal_And_Regulatory_Framework', 0.470170795917511)","('Human_Rights_And_Community_Relations', 0.280258446931839)","('Ecological_Impacts', 0.025240415707230568)","('NON-ESG', 0.470170795917511)","('NON-ESG', 0.280258446931839)","('NON-ESG', 0.025240415707230568)"
Line 30,"We know we have a responsibility to lead by example, and Cisco has a rich history of supporting communities, doing whats right, and caring about the world around us.","('Human_Rights_And_Community_Relations', 0.9193457365036011)","('Access_And_Affordability', 0.009727812372148037)","('Employee_Engagement_Inclusion_And_Diversity', 0.006778965704143047)","(['Environmental Policy & Management Systems'], 0.9193457365036011)","('NON-ESG', 0.009727812372148037)","('NON-ESG', 0.006778965704143047)"
Line 31,Its ingrained in our culture and central to how we run our business every day.,"('Business_Model_Resilience', 0.30050981044769287)","('Employee_Engagement_Inclusion_And_Diversity', 0.22638168931007385)","('Product_Design_And_Lifecycle_Management', 0.0885530635714531)","('NON-ESG', 0.30050981044769287)","('NON-ESG', 0.22638168931007385)","('NON-ESG', 0.0885530635714531)"
Line 32,"I am confident we will continue to bring together the power of our people, our technologies, and our innovation to show up in times of need, address inequalities, protect our planet, and create more inclusive opportunities for people to thrive.","('Employee_Engagement_Inclusion_And_Diversity', 0.8820626139640808)","('Human_Rights_And_Community_Relations', 0.023986656218767166)","('Competitive_Behavior', 0.009875316172838211)","(['Talent Attraction & Retention'], 0.8820626139640808)","('NON-ESG', 0.023986656218767166)","('NON-ESG', 0.009875316172838211)"
Line 33,"Sincerely, Chuck Robbins Chair and CEO At Cisco, we believe operating sustainably and equitably is the only way to do business.","('Business_Model_Resilience', 0.5282069444656372)","('Systemic_Risk_Management', 0.13491131365299225)","('Supply_Chain_Management', 0.09533224999904633)","(['Human Capital Development', 'Innovation Management'], 0.5282069444656372)","('NON-ESG', 0.13491131365299225)","('NON-ESG', 0.09533224999904633)"
Line 34,"FUTURE INTRO POWER INCLUSIVE 3 2022 Cisco Purpose Report | csr.cisco.com | ESG Reporting HubAt Cisco, pursuing our Purposeto Power an Inclusive Future for Allis a journey.","('Employee_Engagement_Inclusion_And_Diversity', 0.2768341600894928)","('Human_Rights_And_Community_Relations', 0.14827899634838104)","('Access_And_Affordability', 0.11603993922472)","('NON-ESG', 0.2768341600894928)","('NON-ESG', 0.14827899634838104)","('NON-ESG', 0.11603993922472)"
Line 35,"What set us on this journey was our deep commitment, and a deeply held responsibility, to leverage our unique strengths and success as a company to improve peoples lives, everywhere.","('Human_Rights_And_Community_Relations', 0.5185577273368835)","('Employee_Engagement_Inclusion_And_Diversity', 0.09434560686349869)","('Business_Model_Resilience', 0.09399250894784927)","(['Environmental Policy & Management Systems'], 0.5185577273368835)","('NON-ESG', 0.09434560686349869)","('NON-ESG', 0.09399250894784927)"
Line 36,"We know we can harness the power of connectivity, which is the foundation of everything we do, to help address the challenges our society faces.","('Human_Rights_And_Community_Relations', 0.3091813027858734)","('Business_Model_Resilience', 0.21093891561031342)","('Data_Security', 0.05330212786793709)","('NON-ESG', 0.3091813027858734)","('NON-ESG', 0.21093891561031342)","('NON-ESG', 0.05330212786793709)"
Line 37,"Weve been on this journey for many years, and we dont know the turns well make, or the obstacles well face along the way.","('Employee_Health_And_Safety', 0.22791412472724915)","('Systemic_Risk_Management', 0.09514819085597992)","('Human_Rights_And_Community_Relations', 0.08099959045648575)","('NON-ESG', 0.22791412472724915)","('NON-ESG', 0.09514819085597992)","('NON-ESG', 0.08099959045648575)"
Line 38,"But our commitment to our Purpose continues to drive us forward, to respond in times of crisis, and to use our technology, our people, and our networks to bridge the digital divide, help address climate change, and open more opportunities for more people.","('Physical_Impacts_Of_Climate_Change', 0.9384271502494812)","('Business_Model_Resilience', 0.009327706880867481)","('Critical_Incident_Risk_Management', 0.008907174691557884)","([], 0.9384271502494812)","('NON-ESG', 0.009327706880867481)","('NON-ESG', 0.008907174691557884)"
Line 39,Following this journey means that we must question ourselves and adjust along the way.,"('Business_Model_Resilience', 0.29344412684440613)","('Employee_Engagement_Inclusion_And_Diversity', 0.11671585589647293)","('Ecological_Impacts', 0.0871225968003273)","('NON-ESG', 0.29344412684440613)","('NON-ESG', 0.11671585589647293)","('NON-ESG', 0.0871225968003273)"
Line 40,How do we know were on the right path?,"('Business_Model_Resilience', 0.14746500551700592)","('Employee_Engagement_Inclusion_And_Diversity', 0.09428736567497253)","('Competitive_Behavior', 0.08943092077970505)","('NON-ESG', 0.14746500551700592)","('NON-ESG', 0.09428736567497253)","('NON-ESG', 0.08943092077970505)"
Line 41,How do we know were making progress?,"('Systemic_Risk_Management', 0.1768793761730194)","('Management_Of_Legal_And_Regulatory_Framework', 0.1336446851491928)","('Business_Model_Resilience', 0.13115179538726807)","('NON-ESG', 0.1768793761730194)","('NON-ESG', 0.1336446851491928)","('NON-ESG', 0.13115179538726807)"
Line 42,"What are we measuring, and are those the right metrics?","('Competitive_Behavior', 0.41285088658332825)","('Systemic_Risk_Management', 0.1521798074245453)","('Management_Of_Legal_And_Regulatory_Framework', 0.07298234850168228)","('NON-ESG', 0.41285088658332825)","('NON-ESG', 0.1521798074245453)","('NON-ESG', 0.07298234850168228)"
Line 43,"As our work progresses, so too does our understanding of what drives impact.","('Business_Model_Resilience', 0.3589753806591034)","('Human_Rights_And_Community_Relations', 0.10118547081947327)","('Management_Of_Legal_And_Regulatory_Framework', 0.06837069988250732)","('NON-ESG', 0.3589753806591034)","('NON-ESG', 0.10118547081947327)","('NON-ESG', 0.06837069988250732)"
Line 44,"We dont always have the answersin fact, we know well make mistakes.","('Business_Ethics', 0.8024781346321106)","('Competitive_Behavior', 0.021474849432706833)","('Systemic_Risk_Management', 0.02030230313539505)","([], 0.8024781346321106)","('NON-ESG', 0.021474849432706833)","('NON-ESG', 0.02030230313539505)"
Line 45,But we also know that mistakes are part of improving and getting us closer to the metrics that truly matter: the impact were making and the lives we touch.,"('Business_Model_Resilience', 0.23221369087696075)","('Systemic_Risk_Management', 0.18566857278347015)","('Human_Rights_And_Community_Relations', 0.06836647540330887)","('NON-ESG', 0.23221369087696075)","('NON-ESG', 0.18566857278347015)","('NON-ESG', 0.06836647540330887)"
Line 46,"While this report highlights impressive numbers, the human stories behind them are the real victories.","('Systemic_Risk_Management', 0.27224770188331604)","('Competitive_Behavior', 0.13356074690818787)","('Business_Model_Resilience', 0.09893500804901123)","('NON-ESG', 0.27224770188331604)","('NON-ESG', 0.13356074690818787)","('NON-ESG', 0.09893500804901123)"
Line 47,"Educating 17.5 million students through Cisco Networking Academy is a striking statistic, but for the person who goes back to school because of a course they took or the person who gets their first job because of a certification it is not a statisticit is life changing.","('Employee_Engagement_Inclusion_And_Diversity', 0.5815255641937256)","('Access_And_Affordability', 0.09610889852046967)","('Product_Design_And_Lifecycle_Management', 0.034821052104234695)","(['Talent Attraction & Retention'], 0.5815255641937256)","('NON-ESG', 0.09610889852046967)","('NON-ESG', 0.034821052104234695)"
Line 48,"And with every person we impact, every school we connect, every community we empower, we personify our purpose.","('Human_Rights_And_Community_Relations', 0.45708560943603516)","('Employee_Engagement_Inclusion_And_Diversity', 0.14061056077480316)","('Access_And_Affordability', 0.12663201987743378)","('NON-ESG', 0.45708560943603516)","('NON-ESG', 0.14061056077480316)","('NON-ESG', 0.12663201987743378)"
Line 49,"Beyond the numbers and the statistics, that is our north star, and it will continue to guide us.","('Competitive_Behavior', 0.22876189649105072)","('Management_Of_Legal_And_Regulatory_Framework', 0.12495055049657822)","('Systemic_Risk_Management', 0.0868414118885994)","('NON-ESG', 0.22876189649105072)","('NON-ESG', 0.12495055049657822)","('NON-ESG', 0.0868414118885994)"
Line 50,"A message from Francine Katsoudas As we move forward on our journey, we will continue to challenge ourselves to drive greater impact.","('Business_Model_Resilience', 0.26390159130096436)","('Human_Rights_And_Community_Relations', 0.16685724258422852)","('Employee_Engagement_Inclusion_And_Diversity', 0.1270531713962555)","('NON-ESG', 0.26390159130096436)","('NON-ESG', 0.16685724258422852)","('NON-ESG', 0.1270531713962555)"
Line 51,"We will show up to every challengebusiness, social, and environmentalwith intention.","('Human_Rights_And_Community_Relations', 0.7945061922073364)","('Ecological_Impacts', 0.027956409379839897)","('Business_Model_Resilience', 0.022123826667666435)","(['Environmental Policy & Management Systems'], 0.7945061922073364)","('NON-ESG', 0.027956409379839897)","('NON-ESG', 0.022123826667666435)"
Line 52,"We will consider the people we can lift up, and we will take action for what we believe is right and just.","('Human_Rights_And_Community_Relations', 0.42164745926856995)","('Management_Of_Legal_And_Regulatory_Framework', 0.1165696233510971)","('Business_Ethics', 0.07062122225761414)","('NON-ESG', 0.42164745926856995)","('NON-ESG', 0.1165696233510971)","('NON-ESG', 0.07062122225761414)"
Line 53,"We may not always succeed, but were not wavering from our path or our commitment.","('Business_Model_Resilience', 0.25520026683807373)","('Human_Rights_And_Community_Relations', 0.13126236200332642)","('Business_Ethics', 0.1146882176399231)","('NON-ESG', 0.25520026683807373)","('NON-ESG', 0.13126236200332642)","('NON-ESG', 0.1146882176399231)"
Line 54,"Our customers, employees, partners, and investors are all coming on this journey with us, and together were building momentum toward a truly inclusive future for all.","('Employee_Engagement_Inclusion_And_Diversity', 0.6824167966842651)","('Business_Model_Resilience', 0.06497008353471756)","('Product_Design_And_Lifecycle_Management', 0.03253072500228882)","(['Talent Attraction & Retention'], 0.6824167966842651)","('NON-ESG', 0.06497008353471756)","('NON-ESG', 0.03253072500228882)"
Line 55,"Francine Katsoudas Executive Vice President and Chief People, Policy, and Purpose OfficerWith every person we impact, every school we connect, every community we empower, we personify our purpose.","('Human_Rights_And_Community_Relations', 0.3219754099845886)","('Employee_Engagement_Inclusion_And_Diversity', 0.18813765048980713)","('Business_Model_Resilience', 0.11741585284471512)","('NON-ESG', 0.3219754099845886)","('NON-ESG', 0.18813765048980713)","('NON-ESG', 0.11741585284471512)"
Line 56,"FUTURE INTRO POWER INCLUSIVE 4 2022 Cisco Purpose Report | csr.cisco.com | ESG Reporting HubFiscal 2022 highlights Reached 17.5 million students through Cisco Networking Academy since 1997Maintained >80% employee participation in community impact for third year in a row Provided support to Ukraine, including approximately US$6 million in Cisco equipment, over US$3 million in cash grants, and more than US$1.5 million in employee donations to 25 nonprofits #1 in the Gartner Supply Chain Top 25 for 2022 (our third year in a row at #1)Awarded US$1 million through the 6th annual Cisco Global Problem Solver Challenge, including US$300,000 for climate solutions#3 Worlds Best Workplace 2022, according to Great Place to Work Positively impacted 848 million people through social impact grants and signature programs (FY16-FY22) Contributed US$494 million in cash and in-kind contributions to community programs by Cisco and the Cisco Foundation, including US$377 million in in-kind contributions for Cisco Networking AcademyAchieved 60% increase in representation of all employees who self-identify as African American/Black (AA/B) from entry level through manager (FY20 base year) Our global communitiesOur people Environment The Science Based Targets initiative (SBTi) approved our goal of net zero by 2040 across our value chain2 Sourced 89% renewable energy for our operationsReduced Scope 1 and 2 greenhouse gas (GHG) emissions by 39% compared to FY19 base year Committed approximately US$11 million to fund climate solutions through the Cisco Foundation Set a goal that by FY25 50% of the plastic used in our products (by weight) will be made of recycled content3 1 Some of our social impact grantees also receive funding from other organizations.","('Supply_Chain_Management', 0.6781575083732605)","('Employee_Health_And_Safety', 0.054180316627025604)","('Product_Design_And_Lifecycle_Management', 0.04761134833097458)","(['Supply Chain Management'], 0.6781575083732605)","('NON-ESG', 0.054180316627025604)","('NON-ESG', 0.04761134833097458)"
Line 57,"FUTURE INTRO POWER INCLUSIVE 4 2022 Cisco Purpose Report | csr.cisco.com | ESG Reporting HubFiscal 2022 highlights Reached 17.5 million students through Cisco Networking Academy since 1997Maintained >80% employee participation in community impact for third year in a row Provided support to Ukraine, including approximately US$6 million in Cisco equipment, over US$3 million in cash grants, and more than US$1.5 million in employee donations to 25 nonprofits #1 in the Gartner Supply Chain Top 25 for 2022 (our third year in a row at #1)Awarded US$1 million through the 6th annual Cisco Global Problem Solver Challenge, including US$300,000 for climate solutions#3 Worlds Best Workplace 2022, according to Great Place to Work Positively impacted 848 million people through social impact grants and signature programs (FY16-FY22) Contributed US$494 million in cash and in-kind contributions to community programs by Cisco and the Cisco Foundation, including US$377 million in in-kind contributions for Cisco Networking AcademyAchieved 60% increase in representation of all employees who self-identify as African American/Black (AA/B) from entry level through manager (FY20 base year) Our global communitiesOur people Environment The Science Based Targets initiative (SBTi) approved our goal of net zero by 2040 across our value chain2 Sourced 89% renewable energy for our operationsReduced Scope 1 and 2 greenhouse gas (GHG) emissions by 39% compared to FY19 base year Committed approximately US$11 million to fund climate solutions through the Cisco Foundation Set a goal that by FY25 50% of the plastic used in our products (by weight) will be made of recycled content3 1 Some of our social impact grantees also receive funding from other organizations.","('Physical_Impacts_Of_Climate_Change', 0.8435265421867371)","('Human_Rights_And_Community_Relations', 0.03391667455434799)","('Business_Model_Resilience', 0.024362433701753616)","([], 0.8435265421867371)","('NON-ESG', 0.03391667455434799)","('NON-ESG', 0.024362433701753616)"
Line 58,"FUTURE INTRO POWER INCLUSIVE 4 2022 Cisco Purpose Report | csr.cisco.com | ESG Reporting HubFiscal 2022 highlights Reached 17.5 million students through Cisco Networking Academy since 1997Maintained >80% employee participation in community impact for third year in a row Provided support to Ukraine, including approximately US$6 million in Cisco equipment, over US$3 million in cash grants, and more than US$1.5 million in employee donations to 25 nonprofits #1 in the Gartner Supply Chain Top 25 for 2022 (our third year in a row at #1)Awarded US$1 million through the 6th annual Cisco Global Problem Solver Challenge, including US$300,000 for climate solutions#3 Worlds Best Workplace 2022, according to Great Place to Work Positively impacted 848 million people through social impact grants and signature programs (FY16-FY22) Contributed US$494 million in cash and in-kind contributions to community programs by Cisco and the Cisco Foundation, including US$377 million in in-kind contributions for Cisco Networking AcademyAchieved 60% increase in representation of all employees who self-identify as African American/Black (AA/B) from entry level through manager (FY20 base year) Our global communitiesOur people Environment The Science Based Targets initiative (SBTi) approved our goal of net zero by 2040 across our value chain2 Sourced 89% renewable energy for our operationsReduced Scope 1 and 2 greenhouse gas (GHG) emissions by 39% compared to FY19 base year Committed approximately US$11 million to fund climate solutions through the Cisco Foundation Set a goal that by FY25 50% of the plastic used in our products (by weight) will be made of recycled content3 1 Some of our social impact grantees also receive funding from other organizations.","('GHG_Emissions', 0.7399089932441711)","('Ecological_Impacts', 0.035692088305950165)","('Employee_Engagement_Inclusion_And_Diversity', 0.034831371158361435)","(['Operational Eco-Efficiency'], 0.7399089932441711)","('NON-ESG', 0.035692088305950165)","('NON-ESG', 0.034831371158361435)"
Line 59,"FUTURE INTRO POWER INCLUSIVE 4 2022 Cisco Purpose Report | csr.cisco.com | ESG Reporting HubFiscal 2022 highlights Reached 17.5 million students through Cisco Networking Academy since 1997Maintained >80% employee participation in community impact for third year in a row Provided support to Ukraine, including approximately US$6 million in Cisco equipment, over US$3 million in cash grants, and more than US$1.5 million in employee donations to 25 nonprofits #1 in the Gartner Supply Chain Top 25 for 2022 (our third year in a row at #1)Awarded US$1 million through the 6th annual Cisco Global Problem Solver Challenge, including US$300,000 for climate solutions#3 Worlds Best Workplace 2022, according to Great Place to Work Positively impacted 848 million people through social impact grants and signature programs (FY16-FY22) Contributed US$494 million in cash and in-kind contributions to community programs by Cisco and the Cisco Foundation, including US$377 million in in-kind contributions for Cisco Networking AcademyAchieved 60% increase in representation of all employees who self-identify as African American/Black (AA/B) from entry level through manager (FY20 base year) Our global communitiesOur people Environment The Science Based Targets initiative (SBTi) approved our goal of net zero by 2040 across our value chain2 Sourced 89% renewable energy for our operationsReduced Scope 1 and 2 greenhouse gas (GHG) emissions by 39% compared to FY19 base year Committed approximately US$11 million to fund climate solutions through the Cisco Foundation Set a goal that by FY25 50% of the plastic used in our products (by weight) will be made of recycled content3 1 Some of our social impact grantees also receive funding from other organizations.","('Product_Design_And_Lifecycle_Management', 0.9370993375778198)","('Waste_And_Hazardous_Materials_Management', 0.008286992087960243)","('Selling_Practices_And_Product_Labeling', 0.007575527764856815)","(['Product Stewardship'], 0.9370993375778198)","('NON-ESG', 0.008286992087960243)","('NON-ESG', 0.007575527764856815)"
Line 60,Data for fiscal 2022 is currently subject to independent limited assurance.,"('Management_Of_Legal_And_Regulatory_Framework', 0.7159691452980042)","('Director_Removal', 0.039568956941366196)","('Physical_Impacts_Of_Climate_Change', 0.0336868092417717)","([], 0.7159691452980042)","('NON-ESG', 0.039568956941366196)","('NON-ESG', 0.0336868092417717)"
Line 61,"For details on the previous years reporting of the number of people positively impacted between fiscal 2016 and fiscal 2021, please see our Reporting Criteria and the independent limited assurance report .","('Access_And_Affordability', 0.3173956274986267)","('Human_Rights_And_Community_Relations', 0.1099708080291748)","('Systemic_Risk_Management', 0.09603963047266006)","('NON-ESG', 0.3173956274986267)","('NON-ESG', 0.1099708080291748)","('NON-ESG', 0.09603963047266006)"
