,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 12,"Introduction 3 Opening Letter From Kara Hurst, Vice President, Worldwide Sustainability 4 Our Business 5 Sustainability Around the Globe 6 Goals and Progress 7 Continuing Our COVID-19 Response Environment 10 Our Carbon Footprint 14 Growing The Climate Pledge 16 Investing in Innovation Through The Climate Pledge Fund 18 Supporting Nature-Based Solutions 20 On the Path to 100% Renewable Energy 22 Incorporating Sustainability Into Our Buildings 24 Decarbonizing Transportation 26 Avoiding and Managing Waste 28 Improving Our Packaging 30 Product Sustainability 35 Sustainability in the Cloud Society 41 Respecting Human Rights Throughout Our Business 46 Providing a Range of Employee Benefits 51 Fostering Diversity, Equity, and Inclusion 57 Employee Engagement: Listening to Our People 59 Safety, Health, and Well-Being at Amazon 61 Building a Supply Chain That Puts People First 69 Supporting Our CommunitiesGovernance 75 Corporate Governance 77 Business Ethics 78 Advocacy and Public Policy 79 Partnerships Appendix 81 SASB 84 UNGP Reporting Framework 90 TCFD 96 UN SDGs 97 Carbon Footprint Data 98 Supplier Assessments 99 Our Workforce Data 100 Disclaimer and Forward-Looking StatementsContents Look out for these symbols throughout the report: A link that directs you to a website A link within the report A link to a download Look out for these common abbreviations throughout the report: AWSAmazon Web Services UNUnited Nations NGONongovernmental organizations CO2Carbon dioxide CO2eCarbon dioxide equivalent 2021 Sustainability Report Introduction I Environment I Society I Governance I Appendix 2 Delivering Progress for the Planet In 2019, we co-founded The Climate Pledge and made a commitment to achieve net-zero carbon by 204010 years ahead of the Paris Agreement.","('Physical_Impacts_Of_Climate_Change', 0.6952367424964905)","('Business_Model_Resilience', 0.11509175598621368)","('GHG_Emissions', 0.028776055201888084)","(['Climate Strategy'], 0.6952367424964905)","('NON-ESG', 0.11509175598621368)","('NON-ESG', 0.028776055201888084)"
Line 13,"Introduction 3 Opening Letter From Kara Hurst, Vice President, Worldwide Sustainability 4 Our Business 5 Sustainability Around the Globe 6 Goals and Progress 7 Continuing Our COVID-19 Response Environment 10 Our Carbon Footprint 14 Growing The Climate Pledge 16 Investing in Innovation Through The Climate Pledge Fund 18 Supporting Nature-Based Solutions 20 On the Path to 100% Renewable Energy 22 Incorporating Sustainability Into Our Buildings 24 Decarbonizing Transportation 26 Avoiding and Managing Waste 28 Improving Our Packaging 30 Product Sustainability 35 Sustainability in the Cloud Society 41 Respecting Human Rights Throughout Our Business 46 Providing a Range of Employee Benefits 51 Fostering Diversity, Equity, and Inclusion 57 Employee Engagement: Listening to Our People 59 Safety, Health, and Well-Being at Amazon 61 Building a Supply Chain That Puts People First 69 Supporting Our CommunitiesGovernance 75 Corporate Governance 77 Business Ethics 78 Advocacy and Public Policy 79 Partnerships Appendix 81 SASB 84 UNGP Reporting Framework 90 TCFD 96 UN SDGs 97 Carbon Footprint Data 98 Supplier Assessments 99 Our Workforce Data 100 Disclaimer and Forward-Looking StatementsContents Look out for these symbols throughout the report: A link that directs you to a website A link within the report A link to a download Look out for these common abbreviations throughout the report: AWSAmazon Web Services UNUnited Nations NGONongovernmental organizations CO2Carbon dioxide CO2eCarbon dioxide equivalent 2021 Sustainability Report Introduction I Environment I Society I Governance I Appendix 2 Delivering Progress for the Planet In 2019, we co-founded The Climate Pledge and made a commitment to achieve net-zero carbon by 204010 years ahead of the Paris Agreement.","('Employee_Engagement_Inclusion_And_Diversity', 0.7192126512527466)","('Employee_Health_And_Safety', 0.08482819050550461)","('Human_Rights_And_Community_Relations', 0.073293037712574)","([], 0.7192126512527466)","('NON-ESG', 0.08482819050550461)","('NON-ESG', 0.073293037712574)"
Line 14,"Introduction 3 Opening Letter From Kara Hurst, Vice President, Worldwide Sustainability 4 Our Business 5 Sustainability Around the Globe 6 Goals and Progress 7 Continuing Our COVID-19 Response Environment 10 Our Carbon Footprint 14 Growing The Climate Pledge 16 Investing in Innovation Through The Climate Pledge Fund 18 Supporting Nature-Based Solutions 20 On the Path to 100% Renewable Energy 22 Incorporating Sustainability Into Our Buildings 24 Decarbonizing Transportation 26 Avoiding and Managing Waste 28 Improving Our Packaging 30 Product Sustainability 35 Sustainability in the Cloud Society 41 Respecting Human Rights Throughout Our Business 46 Providing a Range of Employee Benefits 51 Fostering Diversity, Equity, and Inclusion 57 Employee Engagement: Listening to Our People 59 Safety, Health, and Well-Being at Amazon 61 Building a Supply Chain That Puts People First 69 Supporting Our CommunitiesGovernance 75 Corporate Governance 77 Business Ethics 78 Advocacy and Public Policy 79 Partnerships Appendix 81 SASB 84 UNGP Reporting Framework 90 TCFD 96 UN SDGs 97 Carbon Footprint Data 98 Supplier Assessments 99 Our Workforce Data 100 Disclaimer and Forward-Looking StatementsContents Look out for these symbols throughout the report: A link that directs you to a website A link within the report A link to a download Look out for these common abbreviations throughout the report: AWSAmazon Web Services UNUnited Nations NGONongovernmental organizations CO2Carbon dioxide CO2eCarbon dioxide equivalent 2021 Sustainability Report Introduction I Environment I Society I Governance I Appendix 2 Delivering Progress for the Planet In 2019, we co-founded The Climate Pledge and made a commitment to achieve net-zero carbon by 204010 years ahead of the Paris Agreement.","('Supply_Chain_Management', 0.5406495332717896)","('GHG_Emissions', 0.22047919034957886)","('Energy_Management', 0.02564038522541523)","(['Supply Chain Management'], 0.5406495332717896)","('NON-ESG', 0.22047919034957886)","('NON-ESG', 0.02564038522541523)"
Line 15,"Introduction 3 Opening Letter From Kara Hurst, Vice President, Worldwide Sustainability 4 Our Business 5 Sustainability Around the Globe 6 Goals and Progress 7 Continuing Our COVID-19 Response Environment 10 Our Carbon Footprint 14 Growing The Climate Pledge 16 Investing in Innovation Through The Climate Pledge Fund 18 Supporting Nature-Based Solutions 20 On the Path to 100% Renewable Energy 22 Incorporating Sustainability Into Our Buildings 24 Decarbonizing Transportation 26 Avoiding and Managing Waste 28 Improving Our Packaging 30 Product Sustainability 35 Sustainability in the Cloud Society 41 Respecting Human Rights Throughout Our Business 46 Providing a Range of Employee Benefits 51 Fostering Diversity, Equity, and Inclusion 57 Employee Engagement: Listening to Our People 59 Safety, Health, and Well-Being at Amazon 61 Building a Supply Chain That Puts People First 69 Supporting Our CommunitiesGovernance 75 Corporate Governance 77 Business Ethics 78 Advocacy and Public Policy 79 Partnerships Appendix 81 SASB 84 UNGP Reporting Framework 90 TCFD 96 UN SDGs 97 Carbon Footprint Data 98 Supplier Assessments 99 Our Workforce Data 100 Disclaimer and Forward-Looking StatementsContents Look out for these symbols throughout the report: A link that directs you to a website A link within the report A link to a download Look out for these common abbreviations throughout the report: AWSAmazon Web Services UNUnited Nations NGONongovernmental organizations CO2Carbon dioxide CO2eCarbon dioxide equivalent 2021 Sustainability Report Introduction I Environment I Society I Governance I Appendix 2 Delivering Progress for the Planet In 2019, we co-founded The Climate Pledge and made a commitment to achieve net-zero carbon by 204010 years ahead of the Paris Agreement.","('Physical_Impacts_Of_Climate_Change', 0.6241386532783508)","('GHG_Emissions', 0.14366483688354492)","('Business_Model_Resilience', 0.056945692747831345)","(['Climate Strategy'], 0.6241386532783508)","('NON-ESG', 0.14366483688354492)","('NON-ESG', 0.056945692747831345)"
Line 16,"We invited others to join us and there are now more than 300 businesses and organizations across 51 industries and 29 countries that have signed the Pledge, which means we are collectively coming at the climate crisis from nearly every sector and nearly every angle.","('Physical_Impacts_Of_Climate_Change', 0.9514021873474121)","('Business_Model_Resilience', 0.006674551870673895)","('Systemic_Risk_Management', 0.00571432476863265)","(['Climate Strategy'], 0.9514021873474121)","('NON-ESG', 0.006674551870673895)","('NON-ESG', 0.00571432476863265)"
Line 17,"As part of our efforts to decarbonize our business, we became the worlds largest corporate purchaser of renewable energy in 2020, and last year, we reached 85% renewable energy across our business.","('Energy_Management', 0.9754354357719421)","('Management_Of_Legal_And_Regulatory_Framework', 0.00408923951908946)","('Product_Design_And_Lifecycle_Management', 0.0023027784191071987)","(['Operational Eco-Efficiency'], 0.9754354357719421)","('NON-ESG', 0.00408923951908946)","('NON-ESG', 0.0023027784191071987)"
Line 18,"We continue to expand our use of zero-emission transportation such as electric delivery vans, cargo bikes, and on-foot deliveries, and in 2021, more than 100 million packages were delivered to our customers doorsteps globally using zero-emission vehicles.","('Air_Quality', 0.9504181146621704)","('Energy_Management', 0.01090821623802185)","('GHG_Emissions', 0.005430981982499361)","([], 0.9504181146621704)","('NON-ESG', 0.01090821623802185)","('NON-ESG', 0.005430981982499361)"
Line 19,"We are also investing in nature-based solutions, and last year, we helped to create the Lowering Emissions by Accelerating Forest finance (LEAF) Coalitiona global initiative of governments and leading companies that has already mobilized $1 billion to protect the worlds tropical rainforests.","('Ecological_Impacts', 0.9351127743721008)","('GHG_Emissions', 0.020523814484477043)","('Water_And_Wastewater_Management', 0.005590161308646202)","([], 0.9351127743721008)","('NON-ESG', 0.020523814484477043)","('NON-ESG', 0.005590161308646202)"
Line 20,We will continue to act boldly to address climate change and to invest in solutions to help meet our commitment to reach net-zero carbon across our operations by 2040.,"('Physical_Impacts_Of_Climate_Change', 0.9486504793167114)","('Business_Model_Resilience', 0.010943292640149593)","('GHG_Emissions', 0.005584265571087599)","(['Climate Strategy'], 0.9486504793167114)","('NON-ESG', 0.010943292640149593)","('NON-ESG', 0.005584265571087599)"
Line 21,"Delivering Progress for People Our ability to be a force for change on behalf of our planet relies on diverse perspectives from smart, passionate, and committed people from all backgrounds.","('Employee_Engagement_Inclusion_And_Diversity', 0.8563027381896973)","('Human_Rights_And_Community_Relations', 0.051892850548028946)","('Access_And_Affordability', 0.012047667056322098)","([], 0.8563027381896973)","('NON-ESG', 0.051892850548028946)","('NON-ESG', 0.012047667056322098)"
Line 22,"In 2021, we continued to make progress on our diversity goals, including increasing the number of Black directors and vice presidents by almost 70%, and we remain committed to increasing Vice President, Worldwide Sustainability, Amazon Every day at Amazon, we ask ourselves, How can we make this product, this service, or this experience better for our customers?","('Employee_Engagement_Inclusion_And_Diversity', 0.7659159302711487)","('Product_Design_And_Lifecycle_Management', 0.042280107736587524)","('Business_Model_Resilience', 0.03652755543589592)","([], 0.7659159302711487)","('NON-ESG', 0.042280107736587524)","('NON-ESG', 0.03652755543589592)"
Line 23,"We continually seek ways to challenge ourselves and improve how we deliver for our customers, support our employees, and accelerate the pace of innovation.","('Product_Design_And_Lifecycle_Management', 0.502734899520874)","('Business_Model_Resilience', 0.1911730170249939)","('Customer_Welfare', 0.040523041039705276)","(['Packaging', 'Sustainable Marketing & Brand Perception'], 0.502734899520874)","('NON-ESG', 0.1911730170249939)","('NON-ESG', 0.040523041039705276)"
Line 24,"This mindset is ingrained in our culture, so every day, we apply the same relentless pursuit to delivering progress on our sustainability commitments.","('Business_Model_Resilience', 0.4745929539203644)","('Human_Rights_And_Community_Relations', 0.15995246171951294)","('Product_Design_And_Lifecycle_Management', 0.054027460515499115)","('NON-ESG', 0.4745929539203644)","('NON-ESG', 0.15995246171951294)","('NON-ESG', 0.054027460515499115)"
Line 25,The journey to become more sustainable is not simple or straightforward for any organization.,"('Product_Design_And_Lifecycle_Management', 0.550287127494812)","('Business_Model_Resilience', 0.09520941227674484)","('Human_Rights_And_Community_Relations', 0.045579440891742706)","(['Packaging', 'Sustainable Marketing & Brand Perception'], 0.550287127494812)","('NON-ESG', 0.09520941227674484)","('NON-ESG', 0.045579440891742706)"
Line 26,"For a company of the size and broad scope of Amazon, its a big challenge.","('Systemic_Risk_Management', 0.43429088592529297)","('Business_Model_Resilience', 0.14302513003349304)","('Supply_Chain_Management', 0.12052923440933228)","('NON-ESG', 0.43429088592529297)","('NON-ESG', 0.14302513003349304)","('NON-ESG', 0.12052923440933228)"
Line 27,"But at Amazon, we dont shy away from big challenges.","('Competitive_Behavior', 0.6022470593452454)","('Systemic_Risk_Management', 0.1266041100025177)","('Business_Model_Resilience', 0.04136479273438454)","([], 0.6022470593452454)","('NON-ESG', 0.1266041100025177)","('NON-ESG', 0.04136479273438454)"
Line 28,We innovate and create.,"('Product_Design_And_Lifecycle_Management', 0.32159703969955444)","('Business_Model_Resilience', 0.262986421585083)","('Employee_Engagement_Inclusion_And_Diversity', 0.0691525936126709)","('NON-ESG', 0.32159703969955444)","('NON-ESG', 0.262986421585083)","('NON-ESG', 0.0691525936126709)"
Line 29,"We dont have all the answers today, but we believe in the need to act now.","('Management_Of_Legal_And_Regulatory_Framework', 0.3288670480251312)","('Business_Ethics', 0.10021068900823593)","('Human_Rights_And_Community_Relations', 0.08581411838531494)","('NON-ESG', 0.3288670480251312)","('NON-ESG', 0.10021068900823593)","('NON-ESG', 0.08581411838531494)"
Line 30,"This is reflected in one of our newest Leadership Principles, introduced last year: Success and Scale Bring Broad Responsibility.","('Business_Model_Resilience', 0.21709589660167694)","('Human_Rights_And_Community_Relations', 0.20152193307876587)","('Employee_Engagement_Inclusion_And_Diversity', 0.18009008467197418)","('NON-ESG', 0.21709589660167694)","('NON-ESG', 0.20152193307876587)","('NON-ESG', 0.18009008467197418)"
Line 31,"It says that we are big, we impact the world, and we are far from perfect.","('Competitive_Behavior', 0.4419732987880707)","('Business_Model_Resilience', 0.09249992668628693)","('Systemic_Risk_Management', 0.06825907528400421)","('NON-ESG', 0.4419732987880707)","('NON-ESG', 0.09249992668628693)","('NON-ESG', 0.06825907528400421)"
Line 32,We must be humble and thoughtful about even the secondary effects of our actions.,"('Management_Of_Legal_And_Regulatory_Framework', 0.29361048340797424)","('Business_Ethics', 0.22324085235595703)","('Human_Rights_And_Community_Relations', 0.09560766071081161)","('NON-ESG', 0.29361048340797424)","('NON-ESG', 0.22324085235595703)","('NON-ESG', 0.09560766071081161)"
Line 33,"Our local communities, planet, and future generations need us to be better every day.","('Human_Rights_And_Community_Relations', 0.8829901814460754)","('Employee_Engagement_Inclusion_And_Diversity', 0.01731780171394348)","('Access_And_Affordability', 0.014689937233924866)","(['Human Rights'], 0.8829901814460754)","('NON-ESG', 0.01731780171394348)","('NON-ESG', 0.014689937233924866)"
Line 34,We apply our Leadership Principles dailywhether we are discussing ideas for new inventions or deciding on the best approach to solve a problem.,"('Business_Model_Resilience', 0.3109602928161621)","('Systemic_Risk_Management', 0.16778457164764404)","('Employee_Engagement_Inclusion_And_Diversity', 0.08862420916557312)","('NON-ESG', 0.3109602928161621)","('NON-ESG', 0.16778457164764404)","('NON-ESG', 0.08862420916557312)"
Line 35,"Throughout 2021, we embedded the spirit of this Leadership Principle into our everyday actions and continued to make progress on our environmental and social commitments.diverse representation in our workforce at the most senior levels.","('Employee_Engagement_Inclusion_And_Diversity', 0.7104695439338684)","('Human_Rights_And_Community_Relations', 0.17198869585990906)","('Access_And_Affordability', 0.01159826759248972)","([], 0.7104695439338684)","('NON-ESG', 0.17198869585990906)","('NON-ESG', 0.01159826759248972)"
Line 36,"Weve helped more than 70,000 Amazon employees learn new skills and advance their careers as part of our Upskilling 2025 pledge, and we are enabling thousands of hourly employees in 14 countries to earn certificates and degrees through Amazon Career Choice.","('Employee_Engagement_Inclusion_And_Diversity', 0.8686057925224304)","('Employee_Health_And_Safety', 0.024287821725010872)","('Labor_Practices', 0.017717858776450157)","([], 0.8686057925224304)","('NON-ESG', 0.024287821725010872)","('NON-ESG', 0.017717858776450157)"
Line 37,"Earlier this year, we also expanded travel reimbursements for our employees in the U.","('Management_Of_Legal_And_Regulatory_Framework', 0.41991451382637024)","('Business_Ethics', 0.20655372738838196)","('Labor_Practices', 0.11903305351734161)","('NON-ESG', 0.41991451382637024)","('NON-ESG', 0.20655372738838196)","('NON-ESG', 0.11903305351734161)"
Line 38,"S. to cover treatment for non-life-threatening medical issues when travel is required, including elective abortion and infertility, starting in 2022.","('Employee_Health_And_Safety', 0.2858746647834778)","('Access_And_Affordability', 0.20719197392463684)","('Employee_Engagement_Inclusion_And_Diversity', 0.13272549211978912)","('NON-ESG', 0.2858746647834778)","('NON-ESG', 0.20719197392463684)","('NON-ESG', 0.13272549211978912)"
Line 39,"In our communities, we are supporting initiatives to address the affordable housing crisisincluding a commitment of more than $2 billion from the Amazon Housing Equity Fund, launched last year.","('Access_And_Affordability', 0.6794112920761108)","('Energy_Management', 0.06263259053230286)","('Human_Rights_And_Community_Relations', 0.03596922755241394)","([], 0.6794112920761108)","('NON-ESG', 0.06263259053230286)","('NON-ESG', 0.03596922755241394)"
Line 40,"As of March 2022, these commitments have already preserved or created 8,000 affordable units to house more than 18,000 people.","('Energy_Management', 0.589918851852417)","('Access_And_Affordability', 0.0837460309267044)","('Customer_Welfare', 0.03103845752775669)","(['Operational Eco-Efficiency'], 0.589918851852417)","('NON-ESG', 0.0837460309267044)","('NON-ESG', 0.03103845752775669)"
Line 41,"Also last yearin service to people in our communities and supply chainwe signed the United Nations (UN) Womens Empowerment Principles, which offers businesses guidance on ways to promote gender equity in the workplace and global community; we created a $150 million Black Business Accelerator program in partnership with our Black Employee Network affinity group; and we launched a $12 million, five-year partnership with the U.","('Human_Rights_And_Community_Relations', 0.26722195744514465)","('Employee_Engagement_Inclusion_And_Diversity', 0.2580889165401459)","('Labor_Practices', 0.1417139321565628)","('NON-ESG', 0.26722195744514465)","('NON-ESG', 0.2580889165401459)","('NON-ESG', 0.1417139321565628)"
Line 42,S. National Safety Council to uncover new ways to prevent and address musculoskeletal disorders.,"('Product_Quality_And_Safety', 0.453952431678772)","('Employee_Health_And_Safety', 0.2414247989654541)","('Customer_Welfare', 0.037807293236255646)","('NON-ESG', 0.453952431678772)","('NON-ESG', 0.2414247989654541)","('NON-ESG', 0.037807293236255646)"
Line 43,"Since the beginning of Russias invasion of Ukraine in early 2022, we quickly mobilized to provide humanitarian aid and assistance to the people of Ukraine, including financial and in-kind donations, cloud computing credits, resettlement support, and more.","('Critical_Incident_Risk_Management', 0.618488609790802)","('Human_Rights_And_Community_Relations', 0.14130380749702454)","('Access_And_Affordability', 0.06105037406086922)","(['Risk & Crisis Management'], 0.618488609790802)","('NON-ESG', 0.14130380749702454)","('NON-ESG', 0.06105037406086922)"
Line 44,We are proud of how our global teams came together to support this effort and are honored to have been awarded the Ukraine Peace Prize for the support AWS has shown the Ukraine government and the Ukrainian people.,"('Human_Rights_And_Community_Relations', 0.6846818327903748)","('Critical_Incident_Risk_Management', 0.04427635669708252)","('Access_And_Affordability', 0.033359818160533905)","(['Human Rights'], 0.6846818327903748)","('NON-ESG', 0.04427635669708252)","('NON-ESG', 0.033359818160533905)"
Line 45,"Delivering Progress Every Day We are proud of the progress weve made, but we recognize we have more to do.","('Human_Rights_And_Community_Relations', 0.24648934602737427)","('Business_Model_Resilience', 0.1947389841079712)","('Product_Design_And_Lifecycle_Management', 0.056553833186626434)","('NON-ESG', 0.24648934602737427)","('NON-ESG', 0.1947389841079712)","('NON-ESG', 0.056553833186626434)"
Line 46,"Our everyday actions to deliver progress are in service of achieving long-term, systemic change that improves the well-being of people, communities, and the planet.","('Systemic_Risk_Management', 0.4664626121520996)","('Business_Model_Resilience', 0.2061958611011505)","('Human_Rights_And_Community_Relations', 0.0925084799528122)","('NON-ESG', 0.4664626121520996)","('NON-ESG', 0.2061958611011505)","('NON-ESG', 0.0925084799528122)"
Line 47,"The path to achieving some of our goals will be long and complex, but we are not deterred.","('Business_Model_Resilience', 0.3265611231327057)","('Human_Rights_And_Community_Relations', 0.17903205752372742)","('Competitive_Behavior', 0.06765810400247574)","('NON-ESG', 0.3265611231327057)","('NON-ESG', 0.17903205752372742)","('NON-ESG', 0.06765810400247574)"
Line 48,"At Amazon, we thrive on pushing the boundaries of whats possible.","('Competitive_Behavior', 0.2832007110118866)","('Business_Model_Resilience', 0.13554203510284424)","('Product_Design_And_Lifecycle_Management', 0.09344680607318878)","('NON-ESG', 0.2832007110118866)","('NON-ESG', 0.13554203510284424)","('NON-ESG', 0.09344680607318878)"
Line 49,We are taking the same tenacity we use to invent and problem solve for our customers and applying it to how we help address some of the worlds biggest challenges.,"('Systemic_Risk_Management', 0.616232693195343)","('Business_Model_Resilience', 0.05809617415070534)","('Supply_Chain_Management', 0.050713296979665756)","(['Risk & Crisis Management'], 0.616232693195343)","('NON-ESG', 0.05809617415070534)","('NON-ESG', 0.050713296979665756)"
Line 50,I hope you enjoy learning more about how we are doing this as you read our 2021 Sustainability Report.,"('Business_Model_Resilience', 0.5633748769760132)","('Supply_Chain_Management', 0.07785169780254364)","('Product_Design_And_Lifecycle_Management', 0.0752817764878273)","([], 0.5633748769760132)","('NON-ESG', 0.07785169780254364)","('NON-ESG', 0.0752817764878273)"
Line 51,"With gratitude, Kara HurstOpening Letter From Kara Hurst 2021 Sustainability Report Introduction I Environment I Society I Governance I Appendix 3 Our Business As part of our mission to be Earths most customer-centric company, we are committed to building a sustainable business for our employees, customers, and communities, including the people that support our entire value chain.","('Human_Rights_And_Community_Relations', 0.509769856929779)","('Business_Model_Resilience', 0.13892824947834015)","('Product_Design_And_Lifecycle_Management', 0.05812496691942215)","(['Human Rights'], 0.509769856929779)","('NON-ESG', 0.13892824947834015)","('NON-ESG', 0.05812496691942215)"
Line 52,Our Operations We offer access to a wide selection of products sold by us and by third parties across dozens of categories.,"('Product_Design_And_Lifecycle_Management', 0.9245915412902832)","('Customer_Welfare', 0.013701152987778187)","('Selling_Practices_And_Product_Labeling', 0.013370567932724953)","(['Packaging', 'Sustainable Marketing & Brand Perception'], 0.9245915412902832)","('NON-ESG', 0.013701152987778187)","('NON-ESG', 0.013370567932724953)"
Line 53,We help make customers lives easier and more enjoyable through our devices and services.,"('Product_Design_And_Lifecycle_Management', 0.6503902077674866)","('Customer_Welfare', 0.062053799629211426)","('Energy_Management', 0.040535371750593185)","(['Packaging', 'Sustainable Marketing & Brand Perception'], 0.6503902077674866)","('NON-ESG', 0.062053799629211426)","('NON-ESG', 0.040535371750593185)"
Line 54,We create and provide access to world-class content and entertainment.,"('Access_And_Affordability', 0.20084956288337708)","('Energy_Management', 0.15972253680229187)","('Customer_Welfare', 0.07305643707513809)","('NON-ESG', 0.20084956288337708)","('NON-ESG', 0.15972253680229187)","('NON-ESG', 0.07305643707513809)"
Line 55,We provide the worlds most comprehensive and broadly adopted cloud offering.,"('Systemic_Risk_Management', 0.23379123210906982)","('Business_Model_Resilience', 0.17021773755550385)","('Management_Of_Legal_And_Regulatory_Framework', 0.08916613459587097)","('NON-ESG', 0.23379123210906982)","('NON-ESG', 0.17021773755550385)","('NON-ESG', 0.08916613459587097)"
Line 56,All of this and more is underscored by our commitment to customer service and a state-of-the- art logistics and delivery network.,"('Product_Design_And_Lifecycle_Management', 0.3989565968513489)","('Supply_Chain_Management', 0.11701080948114395)","('Energy_Management', 0.09830287098884583)","('NON-ESG', 0.3989565968513489)","('NON-ESG', 0.11701080948114395)","('NON-ESG', 0.09830287098884583)"
Line 57,Our Communities We leverage our scale and assets for good to support charitable organizations and strengthen communities where our employees and customers live and work.,"('Human_Rights_And_Community_Relations', 0.8462643623352051)","('Access_And_Affordability', 0.06661742925643921)","('Management_Of_Legal_And_Regulatory_Framework', 0.0077295382507145405)","(['Human Rights'], 0.8462643623352051)","('NON-ESG', 0.06661742925643921)","('NON-ESG', 0.0077295382507145405)"
