,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 11,"2017: We became the first major company to match 100% of our annual electricity use with renewable energy, which weve achieved for five consecutive years.","('Energy_Management', 0.9759811758995056)","('Management_Of_Legal_And_Regulatory_Framework', 0.00460810074582696)","('GHG_Emissions', 0.0016068228287622333)","(['Operational Eco-Efficiency'], 0.9759811758995056)","('NON-ESG', 0.00460810074582696)","('NON-ESG', 0.0016068228287622333)"
Line 12,2020: We issued $5.75 billion in sustainability bonds the largest sustainability or green bond issuance by any company in history at the time.,"('Business_Model_Resilience', 0.29183608293533325)","('Physical_Impacts_Of_Climate_Change', 0.11740542203187943)","('Management_Of_Legal_And_Regulatory_Framework', 0.08205153048038483)","('NON-ESG', 0.29183608293533325)","('NON-ESG', 0.11740542203187943)","('NON-ESG', 0.08205153048038483)"
Line 13,"2021: We matched 66% of our data center electricity use with regional carbon-free sources, on an hourly basis.","('Energy_Management', 0.9650571942329407)","('Management_Of_Legal_And_Regulatory_Framework', 0.003947844263166189)","('Water_And_Wastewater_Management', 0.0038959644734859467)","(['Operational Eco-Efficiency'], 0.9650571942329407)","('NON-ESG', 0.003947844263166189)","('NON-ESG', 0.0038959644734859467)"
Line 14,"Our sustainability strategy is focused on three key pillars: accelerating the transition to carbon-free energy and a circular economy, empowering everyone with technology, and benefiting the people and places where we operate (see Figure 1).","('Business_Model_Resilience', 0.3585844933986664)","('Product_Design_And_Lifecycle_Management', 0.08908310532569885)","('Management_Of_Legal_And_Regulatory_Framework', 0.06714856624603271)","('NON-ESG', 0.3585844933986664)","('NON-ESG', 0.08908310532569885)","('NON-ESG', 0.06714856624603271)"
Line 15,"Figure 1 SUSTAINABILITY STRATEGY OVERVIEW We strive to build sustainability into everything we do Empower with technology Tackle major sustainability problems and drive net-positive impact using Google technologies, platforms, products, and servicesAccelerate carbon-free and circular Decouple business growth from the growth of carbon intensity and material use Benefit people and places Share benefits with the communities of our facilities, users, partners, and suppliers 2 Google Environmental Report 2022Accelerating carbon-free and circular To accelerate the transition to a carbon-free and circular economy, in 2020, we launched our third decade of climate action , and were now working toward a new set of ambitious goals.","('Product_Design_And_Lifecycle_Management', 0.9365347027778625)","('Product_Quality_And_Safety', 0.008074311539530754)","('Supply_Chain_Management', 0.006533206906169653)","([], 0.9365347027778625)","('NON-ESG', 0.008074311539530754)","('NON-ESG', 0.006533206906169653)"
Line 16,"Figure 1 SUSTAINABILITY STRATEGY OVERVIEW We strive to build sustainability into everything we do Empower with technology Tackle major sustainability problems and drive net-positive impact using Google technologies, platforms, products, and servicesAccelerate carbon-free and circular Decouple business growth from the growth of carbon intensity and material use Benefit people and places Share benefits with the communities of our facilities, users, partners, and suppliers 2 Google Environmental Report 2022Accelerating carbon-free and circular To accelerate the transition to a carbon-free and circular economy, in 2020, we launched our third decade of climate action , and were now working toward a new set of ambitious goals.","('Physical_Impacts_Of_Climate_Change', 0.7973093390464783)","('Business_Model_Resilience', 0.047745976597070694)","('GHG_Emissions', 0.04639328271150589)","(['Climate Strategy'], 0.7973093390464783)","('NON-ESG', 0.047745976597070694)","('NON-ESG', 0.04639328271150589)"
Line 17,"By 2030, we aim to: Achieve net-zero emissions across all of our operations and value chain, including our consumer hardware products Become the first major company to run on carbon-free energy 24 hours a day, seven days a week, 365 days a year Enable 5 gigawatts of new carbon-free energy through investments in our key manufacturing regions Help more than 500 cities and local governments reduce an aggregate of 1 gigaton of carbon emissions annually We also aim to maximize the reuse of finite resources across our operations, products, and supply chains and to enable others to do the same.","('Energy_Management', 0.7983345985412598)","('GHG_Emissions', 0.058294858783483505)","('Air_Quality', 0.05692280828952789)","(['Operational Eco-Efficiency'], 0.7983345985412598)","('NON-ESG', 0.058294858783483505)","('NON-ESG', 0.05692280828952789)"
Line 18,"By 2030, we aim to: Achieve net-zero emissions across all of our operations and value chain, including our consumer hardware products Become the first major company to run on carbon-free energy 24 hours a day, seven days a week, 365 days a year Enable 5 gigawatts of new carbon-free energy through investments in our key manufacturing regions Help more than 500 cities and local governments reduce an aggregate of 1 gigaton of carbon emissions annually We also aim to maximize the reuse of finite resources across our operations, products, and supply chains and to enable others to do the same.","('Supply_Chain_Management', 0.5899562239646912)","('Product_Design_And_Lifecycle_Management', 0.2717455327510834)","('Customer_Welfare', 0.012078208848834038)","([], 0.5899562239646912)","('NON-ESG', 0.2717455327510834)","('NON-ESG', 0.012078208848834038)"
Line 19,"As part of our goal to achieve net-zero emissions across all of our operations and value chain by 2030, we aim to reduce the majority of our emissions (versus our 2019 baseline) before 2030 and plan to invest in nature-based and technology-based carbon removal solutions to neutralize our remaining emissions.","('GHG_Emissions', 0.6456310749053955)","('Air_Quality', 0.22201715409755707)","('Energy_Management', 0.042879752814769745)","(['Operational Eco-Efficiency'], 0.6456310749053955)","('NON-ESG', 0.22201715409755707)","('NON-ESG', 0.042879752814769745)"
Line 20,We know this will be a challenging journey and we expect our progress toward this goal to be nonlinear.,"('Human_Rights_And_Community_Relations', 0.26773419976234436)","('Business_Model_Resilience', 0.18936514854431152)","('Employee_Health_And_Safety', 0.0522860549390316)","('NON-ESG', 0.26773419976234436)","('NON-ESG', 0.18936514854431152)","('NON-ESG', 0.0522860549390316)"
Line 21,"While our total GHG emissions increased from 2020 to 2021, were committed to achieving GHG reductions throughout our operations and value chain.","('GHG_Emissions', 0.9692968726158142)","('Air_Quality', 0.003258504904806614)","('Ecological_Impacts', 0.003002636833116412)","(['Operational Eco-Efficiency'], 0.9692968726158142)","('NON-ESG', 0.003258504904806614)","('NON-ESG', 0.003002636833116412)"
Line 22,"3 Google Environmental Report 2022Empowering everyone with technology To empower everyone with technology, weve committed to help 1 billion people make more sustainable choices by the end of 2022 through our core products.","('Product_Design_And_Lifecycle_Management', 0.9531316757202148)","('Energy_Management', 0.008705364540219307)","('Product_Quality_And_Safety', 0.003306968603283167)","([], 0.9531316757202148)","('NON-ESG', 0.008705364540219307)","('NON-ESG', 0.003306968603283167)"
Line 23,"We introduced eco-friendly routing in Google Maps, new features to book flights or purchase appliances that have lower carbon footprints, and Nest Renew, a program to support clean energy from home.","('Energy_Management', 0.7634182572364807)","('Product_Design_And_Lifecycle_Management', 0.09123153984546661)","('Air_Quality', 0.015265394002199173)","(['Operational Eco-Efficiency'], 0.7634182572364807)","('NON-ESG', 0.09123153984546661)","('NON-ESG', 0.015265394002199173)"
Line 24,"And when people come to Google Search with questions about climate change, we show information from authoritative sources like the United Nations.","('Physical_Impacts_Of_Climate_Change', 0.9526517987251282)","('Business_Model_Resilience', 0.007178730797022581)","('GHG_Emissions', 0.005889321211725473)","(['Climate Strategy'], 0.9526517987251282)","('NON-ESG', 0.007178730797022581)","('NON-ESG', 0.005889321211725473)"
Line 25,"Benefiting people and places To benefit the people and places where we operate, weve set goals to replenish more water than we consume by 2030 and to support water security in communities where we operate.","('Water_And_Wastewater_Management', 0.9720483422279358)","('Energy_Management', 0.004266190808266401)","('GHG_Emissions', 0.002540736924856901)","([], 0.9720483422279358)","('NON-ESG', 0.004266190808266401)","('NON-ESG', 0.002540736924856901)"
Line 26,"Were focused on three areas: enhancing our stewardship of water resources across Google offices and data centers; replenishing our water use and improving watershed health and ecosystems in water-stressed communities; and sharing technology and tools that help everyone predict, prevent, and recover from water stress.","('Water_And_Wastewater_Management', 0.9765940308570862)","('Ecological_Impacts', 0.002425899961963296)","('GHG_Emissions', 0.002175136934965849)","([], 0.9765940308570862)","('NON-ESG', 0.002425899961963296)","('NON-ESG', 0.002175136934965849)"
Line 27,"At Google, we remain steadfast in our commitment to sustainability , and well continue to lead and encourage others to join us in improving the health of our planet.","('Access_And_Affordability', 0.22042115032672882)","('Human_Rights_And_Community_Relations', 0.17126214504241943)","('Employee_Health_And_Safety', 0.14851535856723785)","('NON-ESG', 0.22042115032672882)","('NON-ESG', 0.17126214504241943)","('NON-ESG', 0.14851535856723785)"
Line 28,"Were proud of what weve achieved so far, and were energized to help move the world closer to a more sustainable and carbon-free future for all.","('Human_Rights_And_Community_Relations', 0.23338504135608673)","('Business_Model_Resilience', 0.17601251602172852)","('Physical_Impacts_Of_Climate_Change', 0.08851940184831619)","('NON-ESG', 0.23338504135608673)","('NON-ESG', 0.17601251602172852)","('NON-ESG', 0.08851940184831619)"
Line 29,4 Google Environmental Report 2022Performance highlights The following section provides a snapshot of our performance as of the end of 2021demonstrating how were strengthening our business by reducing the environmental impact of our operations and working to empower people everywhere to live more sustainably.,"('Business_Model_Resilience', 0.39932265877723694)","('Product_Design_And_Lifecycle_Management', 0.11187828332185745)","('Supply_Chain_Management', 0.08741214871406555)","('NON-ESG', 0.39932265877723694)","('NON-ESG', 0.11187828332185745)","('NON-ESG', 0.08741214871406555)"
Line 30,"For a more complete overview of our performance over time, see the environmental data table .","('Business_Model_Resilience', 0.43874043226242065)","('Systemic_Risk_Management', 0.30611178278923035)","('Supply_Chain_Management', 0.056400053203105927)","('NON-ESG', 0.43874043226242065)","('NON-ESG', 0.30611178278923035)","('NON-ESG', 0.056400053203105927)"
Line 31,"DESIGNING EFFICIENT DATA CENTERS Energy GHG emissions 2X as energy efficient On average, a Google data center is twice as energy efficient as a typical enterprise data center.1 5X as much computing power Compared with five years ago, we now deliver around five times as much computing power with the same amount of electrical power.1.10 average annual PUE In 2021, the average annual PUE2 for our global fleet of data centers was 1.10, compared with the industry average of 1.573meaning that Google data centers use about six times less overhead energy.0 operational GHG emissions after compensations Whether someone is using Google at home or as part of an organization running Google Cloud or Google Workspace, all products in our Cloud are carbon neutralmeaning that the operational GHG emissions associated with running workloads on our infrastructure have been reduced through procurement of renewable energy and any residual emissions have been compensated for with high-quality carbon credits.4 Waste 78% of waste diverted In 2021, we diverted 78% of waste from our global data center operations away from landfills.27% of components refurbished In 2021, 27% of components used for server upgrades were refurbished inventory.4.9 million components resold In 2021, we resold more than 4.9 million components into the secondary market for reuse by other organizations.","('Energy_Management', 0.5865275263786316)","('GHG_Emissions', 0.2739105820655823)","('Air_Quality', 0.04366803169250488)","(['Operational Eco-Efficiency'], 0.5865275263786316)","('NON-ESG', 0.2739105820655823)","('NON-ESG', 0.04366803169250488)"
Line 32,"DESIGNING EFFICIENT DATA CENTERS Energy GHG emissions 2X as energy efficient On average, a Google data center is twice as energy efficient as a typical enterprise data center.1 5X as much computing power Compared with five years ago, we now deliver around five times as much computing power with the same amount of electrical power.1.10 average annual PUE In 2021, the average annual PUE2 for our global fleet of data centers was 1.10, compared with the industry average of 1.573meaning that Google data centers use about six times less overhead energy.0 operational GHG emissions after compensations Whether someone is using Google at home or as part of an organization running Google Cloud or Google Workspace, all products in our Cloud are carbon neutralmeaning that the operational GHG emissions associated with running workloads on our infrastructure have been reduced through procurement of renewable energy and any residual emissions have been compensated for with high-quality carbon credits.4 Waste 78% of waste diverted In 2021, we diverted 78% of waste from our global data center operations away from landfills.27% of components refurbished In 2021, 27% of components used for server upgrades were refurbished inventory.4.9 million components resold In 2021, we resold more than 4.9 million components into the secondary market for reuse by other organizations.","('GHG_Emissions', 0.9505471587181091)","('Air_Quality', 0.014795312657952309)","('Energy_Management', 0.0043608625419437885)","(['Operational Eco-Efficiency'], 0.9505471587181091)","('NON-ESG', 0.014795312657952309)","('NON-ESG', 0.0043608625419437885)"
Line 33,"DESIGNING EFFICIENT DATA CENTERS Energy GHG emissions 2X as energy efficient On average, a Google data center is twice as energy efficient as a typical enterprise data center.1 5X as much computing power Compared with five years ago, we now deliver around five times as much computing power with the same amount of electrical power.1.10 average annual PUE In 2021, the average annual PUE2 for our global fleet of data centers was 1.10, compared with the industry average of 1.573meaning that Google data centers use about six times less overhead energy.0 operational GHG emissions after compensations Whether someone is using Google at home or as part of an organization running Google Cloud or Google Workspace, all products in our Cloud are carbon neutralmeaning that the operational GHG emissions associated with running workloads on our infrastructure have been reduced through procurement of renewable energy and any residual emissions have been compensated for with high-quality carbon credits.4 Waste 78% of waste diverted In 2021, we diverted 78% of waste from our global data center operations away from landfills.27% of components refurbished In 2021, 27% of components used for server upgrades were refurbished inventory.4.9 million components resold In 2021, we resold more than 4.9 million components into the secondary market for reuse by other organizations.","('Waste_And_Hazardous_Materials_Management', 0.9587050676345825)","('Product_Design_And_Lifecycle_Management', 0.008156677708029747)","('Water_And_Wastewater_Management', 0.002888090442866087)","([], 0.9587050676345825)","('NON-ESG', 0.008156677708029747)","('NON-ESG', 0.002888090442866087)"
Line 34,"5 Google Environmental Report 2022ADVANCING CARBON-FREE ENERGY Energy Investment 7 GW of renewable energy From 2010 to 2021, we signed more than 60 agreements totaling more than 7 GW of renewable energy.","('Energy_Management', 0.95451420545578)","('Management_Of_Legal_And_Regulatory_Framework', 0.018425825983285904)","('GHG_Emissions', 0.002877035876736045)","(['Operational Eco-Efficiency'], 0.95451420545578)","('NON-ESG', 0.018425825983285904)","('NON-ESG', 0.002877035876736045)"
Line 35,"Over that period, weve committed approximately $6 billion to purchase clean energy from wind and solar projects globally through 2040.5 100 % renewable energy In 2021, we matched 100% of the electricity consumption of our operations with renewable energy purchases for the fifth consecutive year.73 million MWh of renewable energy Over the past decade, Google purchased more renewable energy than any other company.6 From 2010 to 2021, we purchased a total of more than 73 million MWh of renewable energy through PPAs, via on-site generation, and from the electric grids where our facilities are located.7$3.3 billion in investment commitments From 2010 to 2021, we made commitments to invest nearly $3.3 billion in renewable energy projects with an expected combined capacity of approximately 8.7 GW.","('Energy_Management', 0.9781518578529358)","('Management_Of_Legal_And_Regulatory_Framework', 0.0031817795243114233)","('Air_Quality', 0.001667333533987403)","(['Operational Eco-Efficiency'], 0.9781518578529358)","('NON-ESG', 0.0031817795243114233)","('NON-ESG', 0.001667333533987403)"
Line 36,"Over that period, weve committed approximately $6 billion to purchase clean energy from wind and solar projects globally through 2040.5 100 % renewable energy In 2021, we matched 100% of the electricity consumption of our operations with renewable energy purchases for the fifth consecutive year.73 million MWh of renewable energy Over the past decade, Google purchased more renewable energy than any other company.6 From 2010 to 2021, we purchased a total of more than 73 million MWh of renewable energy through PPAs, via on-site generation, and from the electric grids where our facilities are located.7$3.3 billion in investment commitments From 2010 to 2021, we made commitments to invest nearly $3.3 billion in renewable energy projects with an expected combined capacity of approximately 8.7 GW.","('Energy_Management', 0.9740765690803528)","('Management_Of_Legal_And_Regulatory_Framework', 0.003766796551644802)","('GHG_Emissions', 0.002212665043771267)","(['Operational Eco-Efficiency'], 0.9740765690803528)","('NON-ESG', 0.003766796551644802)","('NON-ESG', 0.002212665043771267)"
Line 37,These targeted investments go beyond our purchases of renewable energy for our own operational footprint.,"('Energy_Management', 0.9750596880912781)","('Management_Of_Legal_And_Regulatory_Framework', 0.004797926172614098)","('Product_Design_And_Lifecycle_Management', 0.0021675729658454657)","(['Operational Eco-Efficiency'], 0.9750596880912781)","('NON-ESG', 0.004797926172614098)","('NON-ESG', 0.0021675729658454657)"
Line 38,"GHG emissions 65% cumulative GHG emissions reduction From 2011 to 2021, our renewable energy purchasing resulted in a cumulative 65% reduction in our Scope 1 and Scope 2 emissions, as compared with a business-as-usual scenario in which we didnt procure renewable energy via PPAs.81% decrease in carbon intensity From 2011 to 2021, our carbon intensity per unit of revenue decreased by 81%.15 years of carbon neutrality Google has been carbon neutral for our operations since 2007.","('GHG_Emissions', 0.9658519625663757)","('Air_Quality', 0.004788297228515148)","('Management_Of_Legal_And_Regulatory_Framework', 0.003591940738260746)","(['Operational Eco-Efficiency'], 0.9658519625663757)","('NON-ESG', 0.004788297228515148)","('NON-ESG', 0.003591940738260746)"
Line 39,"Because of our purchases of renewable energy and procurement of high-quality carbon credits, we have compensated for all our operational GHG emissions.","('GHG_Emissions', 0.9669271111488342)","('Air_Quality', 0.004675749223679304)","('Management_Of_Legal_And_Regulatory_Framework', 0.003452480072155595)","(['Operational Eco-Efficiency'], 0.9669271111488342)","('NON-ESG', 0.004675749223679304)","('NON-ESG', 0.003452480072155595)"
Line 40,"CREATING SUSTAINABLE WORKPLACES Certifications Waste Ecology 18 million ft2 LEED-certified From 2009 to 2021, over 1.7 million m2 (18 million ft2) of Google office facilities achieved LEED certification.26% LEED Platinum 26% of our LEED-certified square footage has achieved a Platinum rating and 60% a Gold rating.64% landfill diversion In 2021, we reached a 64% landfill diversion rate for waste from our offices globally.15 acres of native habitat on our Bay Area campuses From 2014 to 2021, we restored and created 15 acres of native habitat on our Bay Area campuses to support wildlife and our communities.","('Waste_And_Hazardous_Materials_Management', 0.9803594946861267)","('Water_And_Wastewater_Management', 0.002663510851562023)","('Air_Quality', 0.0020063258707523346)","([], 0.9803594946861267)","('NON-ESG', 0.002663510851562023)","('NON-ESG', 0.0020063258707523346)"
Line 41,"CREATING SUSTAINABLE WORKPLACES Certifications Waste Ecology 18 million ft2 LEED-certified From 2009 to 2021, over 1.7 million m2 (18 million ft2) of Google office facilities achieved LEED certification.26% LEED Platinum 26% of our LEED-certified square footage has achieved a Platinum rating and 60% a Gold rating.64% landfill diversion In 2021, we reached a 64% landfill diversion rate for waste from our offices globally.15 acres of native habitat on our Bay Area campuses From 2014 to 2021, we restored and created 15 acres of native habitat on our Bay Area campuses to support wildlife and our communities.","('Ecological_Impacts', 0.9701727032661438)","('GHG_Emissions', 0.0037362133152782917)","('Human_Rights_And_Community_Relations', 0.0031470516696572304)","([], 0.9701727032661438)","('NON-ESG', 0.0037362133152782917)","('NON-ESG', 0.0031470516696572304)"
Line 42,"Commuting 4,000 EV charging ports at our offices We have nearly 4,000 EV charging ports at our offices in the United States and Canada.","('Energy_Management', 0.7627904415130615)","('Air_Quality', 0.03158741444349289)","('Management_Of_Legal_And_Regulatory_Framework', 0.025057204067707062)","(['Operational Eco-Efficiency'], 0.7627904415130615)","('NON-ESG', 0.03158741444349289)","('NON-ESG', 0.025057204067707062)"
Line 43,"6 Google Environmental Report 2022BUILDING BETTER DEVICES AND SERVICES GHG emissions Energy 100 % of shipments are carbon neutral All shipments of Google consumer hardware products to and from direct customers are carbon neutral and have been since 2019.8 86 billion kWh of energy savings From 2011 to 2021, Nest thermostats helped customers cumulatively save more than 86 billion kWh of energy enough to power all of San Franciscos electricity consumption for over 17 years.21 billion kWh of energy savings In 2021 alone, Nest thermostats helped customers save more than 21 billion kWh of energymore energy than Google used in 2021.10%15% energy savings On average, Nest thermostats have proven energy savings of 10%12% for heating and 15% for cooling,9 which means they can pay for themselves in under two years.10 Materials Waste 100 % of Nest and Pixel devices contain recycled materials All Nest and Pixel devices launched since 2020 include recycled materials.11 100 % recycled aluminum in the housing of the Pixel 6 and Pixel 6 Pro Pixel 6 and Pixel 6 Pro are designed with recycled aluminum to reduce their carbon footprint.","('Energy_Management', 0.7459114789962769)","('GHG_Emissions', 0.15437833964824677)","('Air_Quality', 0.019964903593063354)","(['Operational Eco-Efficiency'], 0.7459114789962769)","('NON-ESG', 0.15437833964824677)","('NON-ESG', 0.019964903593063354)"
Line 44,"6 Google Environmental Report 2022BUILDING BETTER DEVICES AND SERVICES GHG emissions Energy 100 % of shipments are carbon neutral All shipments of Google consumer hardware products to and from direct customers are carbon neutral and have been since 2019.8 86 billion kWh of energy savings From 2011 to 2021, Nest thermostats helped customers cumulatively save more than 86 billion kWh of energy enough to power all of San Franciscos electricity consumption for over 17 years.21 billion kWh of energy savings In 2021 alone, Nest thermostats helped customers save more than 21 billion kWh of energymore energy than Google used in 2021.10%15% energy savings On average, Nest thermostats have proven energy savings of 10%12% for heating and 15% for cooling,9 which means they can pay for themselves in under two years.10 Materials Waste 100 % of Nest and Pixel devices contain recycled materials All Nest and Pixel devices launched since 2020 include recycled materials.11 100 % recycled aluminum in the housing of the Pixel 6 and Pixel 6 Pro Pixel 6 and Pixel 6 Pro are designed with recycled aluminum to reduce their carbon footprint.","('Energy_Management', 0.7432843446731567)","('Product_Design_And_Lifecycle_Management', 0.08576463162899017)","('Waste_And_Hazardous_Materials_Management', 0.059984106570482254)","(['Operational Eco-Efficiency'], 0.7432843446731567)","('NON-ESG', 0.08576463162899017)","('NON-ESG', 0.059984106570482254)"
Line 45,"6 Google Environmental Report 2022BUILDING BETTER DEVICES AND SERVICES GHG emissions Energy 100 % of shipments are carbon neutral All shipments of Google consumer hardware products to and from direct customers are carbon neutral and have been since 2019.8 86 billion kWh of energy savings From 2011 to 2021, Nest thermostats helped customers cumulatively save more than 86 billion kWh of energy enough to power all of San Franciscos electricity consumption for over 17 years.21 billion kWh of energy savings In 2021 alone, Nest thermostats helped customers save more than 21 billion kWh of energymore energy than Google used in 2021.10%15% energy savings On average, Nest thermostats have proven energy savings of 10%12% for heating and 15% for cooling,9 which means they can pay for themselves in under two years.10 Materials Waste 100 % of Nest and Pixel devices contain recycled materials All Nest and Pixel devices launched since 2020 include recycled materials.11 100 % recycled aluminum in the housing of the Pixel 6 and Pixel 6 Pro Pixel 6 and Pixel 6 Pro are designed with recycled aluminum to reduce their carbon footprint.","('Product_Design_And_Lifecycle_Management', 0.3294838070869446)","('Energy_Management', 0.2691372334957123)","('Ecological_Impacts', 0.04834771901369095)","('NON-ESG', 0.3294838070869446)","('NON-ESG', 0.2691372334957123)","('NON-ESG', 0.04834771901369095)"
Line 46,"The aluminum in the housing is 100% recycled content.12 100 % of countries with take-back programs In 2021, we offered our take-back program in all countries where we ship Google consumer hardware products, allowing customers to responsibly recycle old and unused devices for freewhether made by Google or not.","('Product_Design_And_Lifecycle_Management', 0.9187532067298889)","('Waste_And_Hazardous_Materials_Management', 0.01311510056257248)","('Energy_Management', 0.009499826468527317)","([], 0.9187532067298889)","('NON-ESG', 0.01311510056257248)","('NON-ESG', 0.009499826468527317)"
Line 47,"EMPOWERING USERS WITH TECHNOLOGY Products Tools 1 billion km of transit results on Google Maps Google Maps provides, on average, more than 1 billion kilometers (621 million miles) worth of transit results per day, helping to limit carbon emissions by giving people access to mass transit options, bike routes, and traffic information.200,000 EV charging locations on Google Maps By the end of 2021, Google Maps contained nearly 200,000 EV charging locations globally.","('Energy_Management', 0.804145336151123)","('Air_Quality', 0.05101323127746582)","('Critical_Incident_Risk_Management', 0.017176806926727295)","(['Operational Eco-Efficiency'], 0.804145336151123)","('NON-ESG', 0.05101323127746582)","('NON-ESG', 0.017176806926727295)"
Line 48,"42,000 cities and regions on Environmental Insights Explorer By the end of 2021, nearly 42,000 cities and regions worldwide were covered by the Environmental Insights Explorer, a tool that empowers city planners and policymakers with actionable data to help reduce global emissions.52 petabytes of freely available geospatial data Earth Engine has enabled tens of thousands of active users around the world to easily analyze over 52 petabytes13 of freely available geospatial information, resulting in a deeper understanding of the planet.","('Business_Model_Resilience', 0.26650482416152954)","('Physical_Impacts_Of_Climate_Change', 0.12569044530391693)","('Energy_Management', 0.11931777000427246)","('NON-ESG', 0.26650482416152954)","('NON-ESG', 0.12569044530391693)","('NON-ESG', 0.11931777000427246)"
Line 49,"42,000 cities and regions on Environmental Insights Explorer By the end of 2021, nearly 42,000 cities and regions worldwide were covered by the Environmental Insights Explorer, a tool that empowers city planners and policymakers with actionable data to help reduce global emissions.52 petabytes of freely available geospatial data Earth Engine has enabled tens of thousands of active users around the world to easily analyze over 52 petabytes13 of freely available geospatial information, resulting in a deeper understanding of the planet.","('Competitive_Behavior', 0.29097503423690796)","('Systemic_Risk_Management', 0.17202375829219818)","('Business_Model_Resilience', 0.07132111489772797)","('NON-ESG', 0.29097503423690796)","('NON-ESG', 0.17202375829219818)","('NON-ESG', 0.07132111489772797)"
