,Sentence,ESG BERT Topic 1,ESG BERT Topic 2,ESG BERT Topic 3,Mapped Criteria Topic 1,Mapped Criteria Topic 2,Mapped Criteria Topic 3
Line 22,And FPL was also the first utility to really go after renewables as a way to reduce customer bills relative to alternatives.,"('Energy_Management', 0.7489656805992126)","('Management_Of_Legal_And_Regulatory_Framework', 0.12572753429412842)","('Air_Quality', 0.016949981451034546)","(['Operational Eco-Efficiency', 'Electricity Generation'], 0.7489656805992126)","('NON-ESG', 0.12572753429412842)","('NON-ESG', 0.016949981451034546)"
Line 23,"3 We plan to decarbonize ourselves, starting at FPL, with the most ambitious goal set by any U.","('Management_Of_Legal_And_Regulatory_Framework', 0.3146449625492096)","('Competitive_Behavior', 0.1527617871761322)","('Business_Model_Resilience', 0.09364092350006104)","('NON-ESG', 0.3146449625492096)","('NON-ESG', 0.1527617871761322)","('NON-ESG', 0.09364092350006104)"
Line 24,"S. utility or power provider to date, and the sectors only one to not require carbon offsets.","('Management_Of_Legal_And_Regulatory_Framework', 0.8799160122871399)","('Energy_Management', 0.032912127673625946)","('Systemic_Risk_Management', 0.011793198063969612)","([], 0.8799160122871399)","('NON-ESG', 0.032912127673625946)","('NON-ESG', 0.011793198063969612)"
Line 25,"Our goal is to achieve Real Zero by no later than 2045 zero carbon emissions, 100% clean energy, at no incremental cost to our customers.","('Energy_Management', 0.9041637778282166)","('GHG_Emissions', 0.030987808480858803)","('Air_Quality', 0.015619701705873013)","(['Operational Eco-Efficiency', 'Electricity Generation'], 0.9041637778282166)","('NON-ESG', 0.030987808480858803)","('NON-ESG', 0.015619701705873013)"
Line 26,"John Ketchum NextEra Energys chairman, president and CEO.","('Business_Model_Resilience', 0.2881910800933838)","('Director_Removal', 0.259581983089447)","('Product_Design_And_Lifecycle_Management', 0.04922648146748543)","('NON-ESG', 0.2881910800933838)","('NON-ESG', 0.259581983089447)","('NON-ESG', 0.04922648146748543)"
Line 27,"Contents Environmental, Social and Governance Report 2022 Vision and strategy: Our chairman, president and CEO NextEra Energys blueprint to reach Real Zero Confronting climate change About this report NextEra Energys ESG journey Our portfolio Building the worlds leading clean energy provider Environmental Social Governance Risks and opportunities 2021-2022 awards and recognitions Conclusion Appendices Both FPL and NextEra Energy Resources continue to be industry leaders.","('Physical_Impacts_Of_Climate_Change', 0.9496325850486755)","('Business_Model_Resilience', 0.011926302686333656)","('Systemic_Risk_Management', 0.004923589993268251)","(['Climate Strategy'], 0.9496325850486755)","('NON-ESG', 0.011926302686333656)","('NON-ESG', 0.004923589993268251)"
Line 28,"Several years ago, both businesses invested in battery storage, which is the holy grail of renewables because it can help make wind and solar energy a nearly firm energy product.","('Energy_Management', 0.9728982448577881)","('Management_Of_Legal_And_Regulatory_Framework', 0.003568116808310151)","('Product_Design_And_Lifecycle_Management', 0.003053312422707677)","(['Operational Eco-Efficiency', 'Electricity Generation'], 0.9728982448577881)","('NON-ESG', 0.003568116808310151)","('NON-ESG', 0.003053312422707677)"
Line 29,"Today, our vision is focused on deploying even more renewables and storage, which in the future we expect to be supplemented by green hydrogen as a way to convert gas turbines to generate emissions-free baseload generation.","('GHG_Emissions', 0.4462937116622925)","('Energy_Management', 0.37003371119499207)","('Air_Quality', 0.05136997625231743)","('NON-ESG', 0.4462937116622925)","('NON-ESG', 0.37003371119499207)","('NON-ESG', 0.05136997625231743)"
Line 30,"We have built both FPL and NextEra Energy Resources through a series of toe-in-the-water investments that over time have added up to something big, a scalable platform, built from the ground up, and centered on the best opportunity set and team in the industry.","('Systemic_Risk_Management', 0.18532013893127441)","('Business_Model_Resilience', 0.17211298644542694)","('Supply_Chain_Management', 0.1655559539794922)","('NON-ESG', 0.18532013893127441)","('NON-ESG', 0.17211298644542694)","('NON-ESG', 0.1655559539794922)"
Line 31,Our vision to help decarbonize the U.,"('Business_Model_Resilience', 0.24375225603580475)","('Competitive_Behavior', 0.1337239146232605)","('Systemic_Risk_Management', 0.10542255640029907)","('NON-ESG', 0.24375225603580475)","('NON-ESG', 0.1337239146232605)","('NON-ESG', 0.10542255640029907)"
Line 32,S. economy is based upon that scalable platform and everything else that has made our company successful over at least the last 20 years.,"('Business_Model_Resilience', 0.2987922132015228)","('Systemic_Risk_Management', 0.16144441068172455)","('Competitive_Behavior', 0.14703291654586792)","('NON-ESG', 0.2987922132015228)","('NON-ESG', 0.16144441068172455)","('NON-ESG', 0.14703291654586792)"
Line 33,"We plan to achieve our vision in four ways, simultaneously: We plan to decarbonize ourselves, starting at FPL, and starting with the most ambitious goal set by any U.","('Business_Model_Resilience', 0.2995761036872864)","('Management_Of_Legal_And_Regulatory_Framework', 0.1417163908481598)","('Systemic_Risk_Management', 0.09949328750371933)","('NON-ESG', 0.2995761036872864)","('NON-ESG', 0.1417163908481598)","('NON-ESG', 0.09949328750371933)"
Line 34,"S. utility or power provider to date, and the sectors only one to not require carbon offsets.","('Management_Of_Legal_And_Regulatory_Framework', 0.8799160122871399)","('Energy_Management', 0.032912127673625946)","('Systemic_Risk_Management', 0.011793198063969612)","([], 0.8799160122871399)","('NON-ESG', 0.032912127673625946)","('NON-ESG', 0.011793198063969612)"
Line 35,"Our goal is to achieve Real Zero, meaning we will be carbon emissions free by no later than 2045.","('GHG_Emissions', 0.8306223750114441)","('Air_Quality', 0.07092615216970444)","('Energy_Management', 0.02043534442782402)","(['Operational Eco-Efficiency'], 0.8306223750114441)","('NON-ESG', 0.07092615216970444)","('NON-ESG', 0.02043534442782402)"
Line 36,"Described in our Zero Carbon Blueprint, Real Zero means exactly that: zero carbon emissions, 100% clean energy, at no incremental cost to our customers.","('Energy_Management', 0.5335161089897156)","('GHG_Emissions', 0.2865172028541565)","('Air_Quality', 0.052445948123931885)","(['Operational Eco-Efficiency', 'Electricity Generation'], 0.5335161089897156)","('NON-ESG', 0.2865172028541565)","('NON-ESG', 0.052445948123931885)"
Line 37,We plan to partner with our peer companies to help decarbonize the rest of the U.,"('Systemic_Risk_Management', 0.31160545349121094)","('Competitive_Behavior', 0.24460355937480927)","('Business_Model_Resilience', 0.10456988215446472)","('NON-ESG', 0.31160545349121094)","('NON-ESG', 0.24460355937480927)","('NON-ESG', 0.10456988215446472)"
Line 38,"S. power sector, continuing the work that NextEra Energy Resources has done with investor-owned utilities, municipalities and cooperatives over the last 20 years.","('Energy_Management', 0.9528759121894836)","('Management_Of_Legal_And_Regulatory_Framework', 0.01344206091016531)","('Water_And_Wastewater_Management', 0.003635911038145423)","(['Operational Eco-Efficiency', 'Electricity Generation'], 0.9528759121894836)","('NON-ESG', 0.01344206091016531)","('NON-ESG', 0.003635911038145423)"
Line 39,"We believe that, as we work toward our own Real Zero goal, we will further develop the capabilities that can help other power companies meet their own goals.","('Business_Model_Resilience', 0.4907222390174866)","('Product_Design_And_Lifecycle_Management', 0.06048242747783661)","('Competitive_Behavior', 0.05777595192193985)","('NON-ESG', 0.4907222390174866)","('NON-ESG', 0.06048242747783661)","('NON-ESG', 0.05777595192193985)"
Line 40,We plan to partner with companies outside the power sector to help lead the decarbonization of the rest of the U.,"('Systemic_Risk_Management', 0.5688682198524475)","('Business_Model_Resilience', 0.1124887615442276)","('Competitive_Behavior', 0.06493231654167175)","(['Risk & Crisis Management'], 0.5688682198524475)","('NON-ESG', 0.1124887615442276)","('NON-ESG', 0.06493231654167175)"
Line 41,S. economy.,"('Systemic_Risk_Management', 0.2669188380241394)","('Business_Model_Resilience', 0.1699354648590088)","('Competitive_Behavior', 0.06986851245164871)","('NON-ESG', 0.2669188380241394)","('NON-ESG', 0.1699354648590088)","('NON-ESG', 0.06986851245164871)"
Line 42,We aim to become the preferred U.,"('Product_Design_And_Lifecycle_Management', 0.19435399770736694)","('Customer_Welfare', 0.15631318092346191)","('Competitive_Behavior', 0.14477120339870453)","('NON-ESG', 0.19435399770736694)","('NON-ESG', 0.15631318092346191)","('NON-ESG', 0.14477120339870453)"
Line 43,"S. partner for renewable energy infrastructure solutions of Fortune 1000 customers that are trying to achieve their own sustainability goals, especially in sectors with high electric use or high emissions.","('Energy_Management', 0.9515750408172607)","('Management_Of_Legal_And_Regulatory_Framework', 0.007434594910591841)","('Product_Design_And_Lifecycle_Management', 0.005364521406590939)","(['Operational Eco-Efficiency', 'Electricity Generation'], 0.9515750408172607)","('NON-ESG', 0.007434594910591841)","('NON-ESG', 0.005364521406590939)"
Line 44,We plan to continue to build the nations leading competitive transmission business to help provide the backbone for the significant renewables expansion that we believe is coming.,"('Competitive_Behavior', 0.5297285318374634)","('Business_Model_Resilience', 0.20670215785503387)","('Systemic_Risk_Management', 0.05270453169941902)","(['Market Opportunities'], 0.5297285318374634)","('NON-ESG', 0.20670215785503387)","('NON-ESG', 0.05270453169941902)"
Line 45,"Many other elements of our ESG strategy are discussed throughout this report, such as the measurable progress we have made on racial equity at our company, especially over the last two years.","('Business_Model_Resilience', 0.5545282959938049)","('Systemic_Risk_Management', 0.16669711470603943)","('Employee_Engagement_Inclusion_And_Diversity', 0.03285378962755203)","([], 0.5545282959938049)","('NON-ESG', 0.16669711470603943)","('NON-ESG', 0.03285378962755203)"
Line 46,"We have also committed to additional disclosures on various metrics related to diversity, equity and inclusion.","('Employee_Engagement_Inclusion_And_Diversity', 0.97409588098526)","('Human_Rights_And_Community_Relations', 0.0023361784406006336)","('Employee_Health_And_Safety', 0.0017963926075026393)","(['Talent Attraction & Retention'], 0.97409588098526)","('NON-ESG', 0.0023361784406006336)","('NON-ESG', 0.0017963926075026393)"
Line 47,I am proud of our teams efforts and am honored to have joined a board of directors that has such a strong commitment to corporate governance and ethics and which provides oversight of every facet of NextEra Energys strategy that is reflected in this document.,"('Business_Ethics', 0.9063429236412048)","('Director_Removal', 0.018975991755723953)","('Management_Of_Legal_And_Regulatory_Framework', 0.00820819940418005)","(['Business Ethics'], 0.9063429236412048)","('NON-ESG', 0.018975991755723953)","('NON-ESG', 0.00820819940418005)"
Line 48,Our company has made many ambitious goals.,"('Business_Model_Resilience', 0.2584042251110077)","('Business_Ethics', 0.13066238164901733)","('Employee_Engagement_Inclusion_And_Diversity', 0.05944886803627014)","('NON-ESG', 0.2584042251110077)","('NON-ESG', 0.13066238164901733)","('NON-ESG', 0.05944886803627014)"
Line 49,"Some, such as reliable and affordable electric service, date from the founding of our company nearly a century ago.","('Energy_Management', 0.8360808491706848)","('Access_And_Affordability', 0.02189897932112217)","('Critical_Incident_Risk_Management', 0.021346956491470337)","(['Operational Eco-Efficiency', 'Electricity Generation'], 0.8360808491706848)","('NON-ESG', 0.02189897932112217)","('NON-ESG', 0.021346956491470337)"
Line 50,"Others, such as our new Real Zero goal, keep us focused on what we can achieve in the decades ahead.","('Business_Model_Resilience', 0.526904284954071)","('Ecological_Impacts', 0.04783071577548981)","('Competitive_Behavior', 0.04512584209442139)","([], 0.526904284954071)","('NON-ESG', 0.04783071577548981)","('NON-ESG', 0.04512584209442139)"
Line 51,Reaching each of our goals is the imperative of the most talented team in our industry.,"('Employee_Engagement_Inclusion_And_Diversity', 0.5164585709571838)","('Human_Rights_And_Community_Relations', 0.07391263544559479)","('Business_Model_Resilience', 0.060526371002197266)","(['Talent Attraction & Retention'], 0.5164585709571838)","('NON-ESG', 0.07391263544559479)","('NON-ESG', 0.060526371002197266)"
Line 52,"Over the last 20 years, and especially over the last six months, I have become even more grateful for all my colleagues who come to work every day focused on delivering even more value to our customers and who challenge themselves to make our company even better.","('Product_Design_And_Lifecycle_Management', 0.36742088198661804)","('Business_Model_Resilience', 0.24173098802566528)","('Director_Removal', 0.03382508084177971)","('NON-ESG', 0.36742088198661804)","('NON-ESG', 0.24173098802566528)","('NON-ESG', 0.03382508084177971)"
Line 53,"On behalf of our more than 15,000-member team, thank you for your interest in learning more about NextEra Energy and all our ESG accomplishments and goals.","('Business_Model_Resilience', 0.6036231517791748)","('Human_Rights_And_Community_Relations', 0.05614098906517029)","('Employee_Engagement_Inclusion_And_Diversity', 0.045117370784282684)","([], 0.6036231517791748)","('NON-ESG', 0.05614098906517029)","('NON-ESG', 0.045117370784282684)"
Line 54,"JOHN KETCHUM NEXTERA ENERGY CHAIRMAN, PRESIDENT AND CEO 4Contents Environmental, Social and Governance Report 2022 Vision and strategy: Our chairman, president and CEO NextEra Energys blueprint to reach Real Zero Confronting climate change About this report NextEra Energys ESG journey Our portfolio Building the worlds leading clean energy provider Environmental Social Governance Risks and opportunities 2021-2022 awards and recognitions Conclusion Appendices We Plan to become the preferred U.","('Physical_Impacts_Of_Climate_Change', 0.9375770688056946)","('Business_Model_Resilience', 0.016111332923173904)","('Systemic_Risk_Management', 0.00814799778163433)","(['Climate Strategy'], 0.9375770688056946)","('NON-ESG', 0.016111332923173904)","('NON-ESG', 0.00814799778163433)"
Line 55,S. partner for renewable energy infrastructure solutions of Fortune 1000 customers that are trying to achieve their own sustainability goals.,"('Energy_Management', 0.9296345710754395)","('Product_Design_And_Lifecycle_Management', 0.013416209258139133)","('Management_Of_Legal_And_Regulatory_Framework', 0.006374883931130171)","(['Operational Eco-Efficiency', 'Electricity Generation'], 0.9296345710754395)","('NON-ESG', 0.013416209258139133)","('NON-ESG', 0.006374883931130171)"
Line 56,"5Contents NextEra Energys blueprint to reach Real Zero by eliminating carbon emissions by no later than 2045 Today, we see a pathway to a completely carbon-emissions-free power sector by no later than 2050, with a combination of zero- carbon-emissions resources and short-term and long-term energy storage.","('GHG_Emissions', 0.37929296493530273)","('Energy_Management', 0.2854899764060974)","('Air_Quality', 0.1971731185913086)","('NON-ESG', 0.37929296493530273)","('NON-ESG', 0.2854899764060974)","('NON-ESG', 0.1971731185913086)"
Line 57,We believe that the transition to affordable renewable energy isnt an option; its the solution.,"('Energy_Management', 0.9034642577171326)","('Management_Of_Legal_And_Regulatory_Framework', 0.029833178967237473)","('Physical_Impacts_Of_Climate_Change', 0.010340975597500801)","(['Operational Eco-Efficiency', 'Electricity Generation'], 0.9034642577171326)","('NON-ESG', 0.029833178967237473)","('NON-ESG', 0.010340975597500801)"
Line 58,"Years before many Fortune 500 companies considered transitioning away from fossil fuels to renewable energy, we were building solar and wind projects, and closing oil- and coal-fired power plants.","('Energy_Management', 0.961217999458313)","('Management_Of_Legal_And_Regulatory_Framework', 0.008328331634402275)","('GHG_Emissions', 0.0036485926248133183)","(['Operational Eco-Efficiency', 'Electricity Generation'], 0.961217999458313)","('NON-ESG', 0.008328331634402275)","('NON-ESG', 0.0036485926248133183)"
Line 59,"Were now poised to build on our decades of innovation, as we work to fulfill our long-standing vision to be the largest and cleanest energy provider in the world.","('Energy_Management', 0.957975447177887)","('Product_Design_And_Lifecycle_Management', 0.008296367712318897)","('Water_And_Wastewater_Management', 0.0027616224251687527)","(['Operational Eco-Efficiency', 'Electricity Generation'], 0.957975447177887)","('NON-ESG', 0.008296367712318897)","('NON-ESG', 0.0027616224251687527)"
Line 60,The road to decarbonizing the U.,"('Ecological_Impacts', 0.2028469294309616)","('Competitive_Behavior', 0.16132383048534393)","('Systemic_Risk_Management', 0.0988650992512703)","('NON-ESG', 0.2028469294309616)","('NON-ESG', 0.16132383048534393)","('NON-ESG', 0.0988650992512703)"
Line 61,S. economy requires every industry to assess its role and set goals that will lead to the greatest possible impact.,"('Business_Model_Resilience', 0.7814807295799255)","('Systemic_Risk_Management', 0.06623663753271103)","('Supply_Chain_Management', 0.020212840288877487)","([], 0.7814807295799255)","('NON-ESG', 0.06623663753271103)","('NON-ESG', 0.020212840288877487)"
Line 62,As the largest U.,"('Systemic_Risk_Management', 0.2115866243839264)","('Competitive_Behavior', 0.16336925327777863)","('Business_Model_Resilience', 0.07437213510274887)","('NON-ESG', 0.2115866243839264)","('NON-ESG', 0.16336925327777863)","('NON-ESG', 0.07437213510274887)"
Line 63,"S. utility company, we know our sector can lead the way.","('Business_Model_Resilience', 0.46192145347595215)","('Systemic_Risk_Management', 0.1089659109711647)","('Supply_Chain_Management', 0.0880265012383461)","('NON-ESG', 0.46192145347595215)","('NON-ESG', 0.1089659109711647)","('NON-ESG', 0.0880265012383461)"
Line 64,"Today, were setting an ambitious goal for our company that should catalyze progress for our sector and for the U.","('Business_Model_Resilience', 0.6432291865348816)","('Systemic_Risk_Management', 0.038908056914806366)","('Director_Removal', 0.030189363285899162)","([], 0.6432291865348816)","('NON-ESG', 0.038908056914806366)","('NON-ESG', 0.030189363285899162)"
Line 65,S. economy.,"('Systemic_Risk_Management', 0.2669188380241394)","('Business_Model_Resilience', 0.1699354648590088)","('Competitive_Behavior', 0.06986851245164871)","('NON-ESG', 0.2669188380241394)","('NON-ESG', 0.1699354648590088)","('NON-ESG', 0.06986851245164871)"
Line 66,Our goal is to be completely carbon emissions free by no later than 2045.,"('GHG_Emissions', 0.7860268950462341)","('Air_Quality', 0.09212269634008408)","('Energy_Management', 0.027438368648290634)","(['Operational Eco-Efficiency'], 0.7860268950462341)","('NON-ESG', 0.09212269634008408)","('NON-ESG', 0.027438368648290634)"
